序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
38,"
                                                                                                    转发接力                                            ", 2015-7-29 08:44,1,评论,29,iPhone客户端,Ctjsc5a7w
39,"
                                                                                                     谨防疲劳驾驶                                            ", 2015-7-29 08:35,2,评论,33,iPhone客户端,Ctjos8lj7
40,"
                                                                                                    #安全提醒#【电动车撑起遮阳伞 遮住了骄阳埋下了隐患】                                            ", 2015-7-29 08:35,1,1,5,iPhone客户端,CtjonFDBH
41,"
                                                                                                    蓝天白云                                            ", 2015-7-28 16:56,1,10,5,iPhone客户端,Ctdfl6M2D
42,"
                                                                                                    【“安全行•中国”首届公益微电影创作大赛优秀作品展播】《谁的错》@一叶知秋微直播 @湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-28 16:36,转发,评论,1,iPhone客户端,Ctd7cFT9Z
43,"
                                                                                                    【手扶电梯“吃人” 这些地方别乱摸！】                                            ", 2015-7-28 14:39,2,1,184,iPhone客户端,CtclE0tgi
44,"
                                                                                                    #老人防受骗# 防范老人受骗也是敬老爱老的一部分！                                            ", 2015-7-28 11:51,4,1,2,iPhone客户端,Ctbfq0k3G
45,"
                                                                                                    高速行车十禁忌                                             ", 2015-7-28 08:42,1,评论,54,iPhone客户端,Cta0QC1Ku
46,"
                                                                                                     //@平安荆州:                                            ", 2015-7-28 08:42,转发,评论,3,iPhone客户端,Cta0ImoRM
47,"
                                                                                                    转发注意                                            ", 2015-7-28 08:42,-1,1,3,iPhone客户端,Cta0Cb2tr
48,"
                                                                                                    【酒精肝致肝癌率不断升高】过去我国的肝癌患者大部分由病毒性肝炎发展而来，但近年来我国由酒精肝变成肝硬化进而发展成肝癌的患者大量增加。饮酒史超过5年、每天摄入的酒精量大于40克、两周内有大量饮酒史，这三类人最容易得酒精肝。适量饮酒，远离酒精肝！                                            ", 2015-7-28 08:41,转发,评论,762,iPhone客户端,Cta0hsXTT
49,"
                                                                                                                                                ", 2015-7-28 08:21,2,1,1,iPhone客户端,Ct9S3ajQ5
50,"
                                                                                                    【男子因车被扣将9岁儿子扔警局 威胁交警""还车""】                                            ", 2015-7-28 08:11,转发,评论,4,iPhone客户端,Ct9OdhTzX
51,"
                                                                                                    转发微博                                            ", 2015-7-28 08:11,1,2,17,iPhone客户端,Ct9O2553u
52,"
                                                                                                    转发微博                                            ", 2015-7-28 08:10,1,评论,4,iPhone客户端,Ct9NKCjjG
53,"
                                                                                                    【中国警察帽徽变迁】                                            ", 2015-7-27 17:04,转发,评论,45,iPhone客户端,Ct3RXdpUU
54,"
                                                                                                    【这条微博每位乘扶梯的都该看看!】@湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-27 14:57,4,评论,9,iPhone客户端,Ct32Cb3Ti
55,"
                                                                                                    【自动扶梯夹住人？请牢记这个救命按钮】                                            ", 2015-7-27 08:53,1,1,3,iPhone客户端,Ct0Ey7RN4
56,"
                                                                                                    【武汉东风大道高架一期月底正式通车 沌口至汉阳核心区 仅需5分钟】@湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-27 08:51,转发,评论,2,iPhone客户端,Ct0DJhmPu
57,"
                                                                                                    【旅游达人必备！全国高铁“特色”地图来了！】                                            ", 2015-7-26 15:52,10,评论,3,iPhone客户端,CsTY8bEdg
58,"
                                                                                                    【夏季开车当心“汽车空调病”！严重的可能有生命危险】                                            ", 2015-7-26 10:19,转发,评论,11,iPhone客户端,CsRN4g4VJ
59,"
                                                                                                    感谢提供线索，一大队会提供给事故处理民警                                            ", 2015-7-26 08:22,转发,1,赞,iPhone客户端,CsR1IfvPl
60,"
                                                                                                    #晚安# 长大后的我们，有了太多的心伤与眼泪。我想，每个人生命里应该都有那样一个人，无论何时想起他来都想哭，会觉得难过和遗憾。哪怕过去很久很久，只要看见他，还是会泪流满面。 ​​​​                                            ", 2015-7-25 22:30,1,2,2,微博 weibo.com,CsN99whuJ
61,"
                                                                                                    回复@yg别别:严重鄙视//@yg别别:请问这是不是违停@荆州交警一大队 ，你的二师兄@荆州交警二大队 叫不出来                                            ", 2015-7-25 16:48,2,1,赞,iPhone客户端,CsKUBjTda
62,"
                                                                                                    #曝光台# //@李磊viple:@荆州发布 @荆州新闻联播 @荆州新闻 @荆州交警一大队 警视司机们的素质…                                            ", 2015-7-25 15:56,-1,评论,赞,iPhone客户端,CsKzqaBKq
63,"
                                                                                                    【湖北公车改革方案出炉 取消一般公务用车】                                            ", 2015-7-25 10:00,3,评论,1,iPhone客户端,CsIeYEtko
64,"
                                                                                                    分享图片【你是“低头族”吗？】“人心散了，饭也吃不好了，自从上了微博，我的拍菜水准蒸蒸日上，吃菜的兴趣则江河日下”，戏谑中透露一丝无奈。餐厅里、公车上，手机占据人们的碎片时间，催生“低头族”。有人担心移动社交会减淡人们面对面交流的温情，会这样吗？饭前先拍个照请自觉转。 ​​​​                                            ", 2015-7-25 09:30,转发,评论,赞,微博 weibo.com,CsI2yiUff
65,"
                                                                                                    @荆州交警二大队 //@陈永博: 是呀！丢人现眼。//@吴金邕的新围脖:都已经二十岁了 //@陈永博:太任性了。没有教育好。                                            ", 2015-7-25 08:34,-1,3,1,微博 weibo.com,CsHG82i8t
66,"
                                                                                                    【你有多了解自己？解密人体9个奇怪现象】                                            ", 2015-7-25 08:32,1,评论,2,微博 weibo.com,CsHFjdOKW
67,"
                                                                                                    #关注交通安全#节假日出行，切记安全第一                                            ", 2015-7-25 08:32,转发,评论,3,微博 weibo.com,CsHFd1qwB
68,"
                                                                                                    #晚安# 如果青春是一道美丽的彩虹，那自信就是它绚丽的色彩；如果青春是一朵含苞欲放的花，那自信就是它洁白的花朵；如果青春是一首优美动人的歌曲，那自信就是荡漾在我们心中的旋律；如果青春是一段五彩缤纷的生活，那自信就是勾画生活的彩笔… ​​​​                                            ", 2015-7-24 22:00,转发,评论,1,微博 weibo.com,CsDwu1wi3
69,"
                                                                                                    【盘点灯控路口常见的交通违法行为】                                            ", 2015-7-24 15:04,4,1,3,iPhone客户端,CsANQktAf
70,"
                                                                                                    【交警总结四类人最爱开远光灯】①无知型：很多新手没弄明白近光灯和远光灯的区别；②自私型：仗着经验丰富，根本不管别人的感受；③炫耀型：大部分中高档轿车的远光灯都是氙气大灯，夜间十分抢眼；④以牙还牙、报复型。无论如何，别再乱用远光灯！                                            ", 2015-7-24 15:04,转发,评论,282,iPhone客户端,CsANL1dmR
71,"
                                                                                                                                                ", 2015-7-24 15:04,1,评论,41,iPhone客户端,CsAND3Qj9
72,"
                                                                                                    【牛车不牛 翻倒路口】22日中午一辆载有两头奶牛的三轮车因紧急刹车重心不稳侧翻在公路宾馆路口，休班协警小勇叫来附近同事和热心群众一起抬车救牛，十分钟后终于将腿部被压在车下近3百公斤的奶牛救出。在此提醒驾驶人们：运输家畜需用专用运输货车，三轮车运输大型动物极易翻车，奶牛真惨 ​​​​                                            ", 2015-7-24 09:30,2,5,赞,微博 weibo.com,CsyC3tBlV
73,"
                                                                                                    【武汉全城同心协力应对暴雨】@一叶知秋微直播 @湖北高速交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-24 09:14,4,评论,3,iPhone客户端,CsyvGFWQO
74,"
                                                                                                    【女人不再沉默】                                            ", 2015-7-24 09:14,转发,评论,4,iPhone客户端,CsyvB57dY
75,"
                                                                                                    【涨姿势！汽车上这些仪表报警灯不能忽视！】@一叶知秋微直播                                            ", 2015-7-24 09:00,2,评论,454,iPhone客户端,CsypUyiXz
76,"
                                                                                                    为贯彻落实《全市集中整治严重道路交通违法行为专项行动工作方案》精神，7月21日晚，东门警务站联合设卡开展交通违法整治。晚20时，交警、特巡警联合东城派出所民警在内环北路设卡, 对过往车辆逐一进行检查，重点检查驾驶人涉牌涉证，酒驾、毒驾等严重违法行为。@湖北交警@一叶知秋微直播 ​​​​                                            ", 2015-7-24 09:00,2,2,赞,微博 weibo.com,CsypSutVr
77,"
                                                                                                    这些汽车仪表符号你造吗？                                             ", 2015-7-24 08:59,2,评论,17,iPhone客户端,CsypOmaz9
78,"
                                                                                                    悬赏通缉                                            ", 2015-7-24 08:51,1,评论,17,iPhone客户端,CsymBtsw1
79,"
                                                                                                    【头过尾不过 开门撞美腿】案件回放：22日中午一位女士侧向乘坐其男友的踏板车时，被一位路边上车的女乘客开车门撞上腿部摔倒，受轻伤。问题分析：的士驾驶员在路口违法停车；女乘客开车门未观察后方情况；摩托车受伤女乘员侧坐！@湖北交警 @一叶知秋微直播 @荆州同城会 ​​​​                                            ", 2015-7-24 08:30,7,5,2,微博 weibo.com,CsydHuv7y
80,"
                                                                                                    #晚安# 当太阳慢慢下降，当第一抹夕阳照亮了稻田，稻田顿时变得金灿灿的，当第一抹夕阳照亮了树杈，树杈变的金绿金绿的，当第一抹夕阳照亮了远方的树，树变的朦胧的金色，当第一抹夕阳照亮了远方的天际，天际外我看到了希望。 ​​​​                                            ", 2015-7-23 22:00,转发,评论,2,微博 weibo.com,Csu5Zbn4e
81,"
                                                                                                    二次事故会要命！                                            ", 2015-7-23 16:19,转发,评论,3,微博 weibo.com,CsrRLAxkw
82,"
                                                                                                    【“安全行•中国”首届公益微电影创作大赛优秀作品展播】@一叶知秋微直播 @湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-23 15:45,1,评论,1,微博 weibo.com,CsrE3c3Lf
83,"
                                                                                                    【饮酒驾驶套牌车 后座竟还有一把长刀】近日东门警务站查获一辆套用鄂D9L099车牌现代小车，该车牌原为一辆黄色飞度小车所有，在询问违法人时发现有酒驾行为，车后竟然还携带一把长刀@湖北交警 @一叶知秋微直播 @江汉风 ​​​​                                            ", 2015-7-23 15:28,4,22,18,微博 weibo.com,Csrx2ekNA
84,"
                                                                                                    【下车开门要小心！有乘客开门致人死亡】@武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-23 15:18,1,评论,1,微博 weibo.com,CsrsQciGP
85,"
                                                                                                    [甜馨翻白眼]                                            ", 2015-7-23 15:17,1,评论,115,微博 weibo.com,CsrsB7rcz
86,"
                                                                                                    荆州重点高中录取分数线公布                                            ", 2015-7-23 15:16,转发,评论,2,微博 weibo.com,Csrsls0t1
87,"
                                                                                                    小朋友们非常认真，希望能发挥小手牵大手作用，带动社会关注交通安全                                            ", 2015-7-23 12:11,6,1,2,iPhone客户端,Csqf8imvL
88,"
                                                                                                    安全提示                                            ", 2015-7-23 11:36,2,评论,3,iPhone客户端,Csq0W36PF
89,"
                                                                                                    【暴雨天来袭 这些能救命的开车技巧您知道吗】                                            ", 2015-7-23 09:55,1,评论,6,iPhone客户端,CsplNkzXp
90,"
                                                                                                    【暴雨天来袭 这些能救命的开车技巧您知道吗】                                            ", 2015-7-23 08:57,5,评论,6,iPhone客户端,CsoYdwYzd
91,"
                                                                                                    学习哈                                            ", 2015-7-22 19:34,8,评论,3,iPhone客户端,CsjIf5STY
92,"
                                                                                                    【开车刷微博抢红包聊语音这些“危险动作”是违法的！】                                            ", 2015-7-22 19:33,转发,评论,2,iPhone客户端,CsjI5kfl0
93,"
                                                                                                    【一张图 告诉你车被套牌怎么办】对于私家车主来说，自己的爱车被“套牌”，无疑是一场噩梦。由于怕麻烦，部分车友会在遇到车辆被“套牌”时，选择忍气吞声地承担违法行为的处理方式，但事实上这正是给了“套牌车”继续生存的机会。那么，当我们发现自己的车牌被套时，应该肿么办呢？ ​​​​                                            ", 2015-7-22 15:30,1,评论,1,微博 weibo.com,Csi7bwkn3
94,"
                                                                                                    ①下高速前，提前变换到慢车道；②若已到了出口匝道，车辆仍在快车道行驶，为安全考虑，须从下个收费站再调头过来；③切勿连续变道，甚至倒车、掉头或停车！                                            ", 2015-7-22 14:31,4,评论,859,微博 weibo.com,CshJr8Tvc
95,"
                                                                                                    【带宝宝坐私家车 爸爸妈妈最容易犯的十大致命错误】1.让孩子自己上下车；2.让孩子坐在副驾驶位置；3.把孩子独自留在车内；4.让孩子在车里做游戏；5.装了儿童座椅就放心；6.让孩子把头探出天窗；7.家长抱着孩子乘车；8.车内堆砌装饰品；9.开车时与孩子说笑；10.小孩系成人安全带。 ​​​​                                            ", 2015-7-22 14:29,转发,评论,赞,微博 weibo.com,CshIrEUR5
96,"
                                                                                                    【“安全行•中国”首届公益微电影创作大赛优秀作品展播】@一叶知秋微直播 @湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-22 10:46,转发,评论,3,iPhone客户端,CsgfYl9Wz
97,"
                                                                                                    #行车安全#                                            ", 2015-7-22 09:34,1,评论,3,iPhone客户端,CsfMFnbNS
98,"
                                                                                                                                                ", 2015-7-22 09:28,转发,评论,6,iPhone客户端,CsfKsg68N
99,"
                                                                                                     【揪心！糊涂奶奶钥匙忘车上 孙子被锁车内曝晒两小时】@武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-22 08:35,1,2,4,iPhone客户端,Csfp72k8w
100,"
                                                                                                    【夏季行车五点应谨记!】@武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-22 08:35,1,评论,3,iPhone客户端,Csfp2jSBB
101,"
                                                                                                    【暴雨突袭车当船开 消防战士冒雨推“舟”】@武汉交警 @湖北宜昌交警 @湖北荆州交警 @十堰交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警钟祥大队 @湖北高速交警公安大队@湖北高速警察孝感大队 @湖北高速交警黄梅大队 @湖北高速交警利川大队                                            ", 2015-7-21 19:53,1,1,4,iPhone客户端,Csapv0sYh
102,"
                                                                                                    【“安全行•中国”首届公益微电影创作大赛优秀作品展播】@武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-21 16:54,转发,评论,2,iPhone客户端,Cs9f5zQ1S
103,"
                                                                                                    善于发现家乡美 //@荆州日报:美啊，复古                                            ", 2015-7-21 14:10,-1,评论,2,iPhone客户端,Cs8ajqsXs
104,"
                                                                                                    设计时速和交警限速关系的问题？@山东李晓良  //@鄂狼邓:请教 什么是设计时速？ //@松滋广电网:下车推着过桥//@fun4娱乐主播:用一档🐢龟速爬桥？@一叶知秋微直播 @z小明童鞋z @荆州交警一大队                                             ", 2015-7-21 14:07,1,1,赞,iPhone客户端,Cs8939dI0
105,"
                                                                                                    #2015湖北微博嘉年华#【手机摄影作品征集活动开始了】                                            ", 2015-7-21 12:12,转发,评论,6,iPhone客户端,Cs7oFp4Gc
106,"
                                                                                                    【开车严禁随意变道】@武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队                                            ", 2015-7-21 08:44,转发,评论,19,iPhone客户端,Cs625jykT
107,"
                                                                                                    【“安全行•中国”首届公益微电影创作大赛优秀作品展播】《假如可以等待》@一叶知秋微直播 @湖北高速交警 @武汉交警 @湖北宜昌交警 @湖北荆州交警 @十堰交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警钟祥大队 @湖北高速交警公安大队@湖北高速警察孝感大队                                            ", 2015-7-21 08:38,转发,评论,2,iPhone客户端,Cs5ZxeyGr
108,"
                                                                                                                                                ", 2015-7-21 08:37,转发,1,93,iPhone客户端,Cs5ZnbrGJ
109,"
                                                                                                    松滋的孩纸们颤抖吧 弥市大桥今天终于通了！ O松滋的孩纸们颤抖吧 弥市大桥今天终于通了！ ​​​​                                            ", 2015-7-20 21:43,2,6,4,iOS,Cs1HQqSQ2
110,"
                                                                                                    #曝光台# //@东篱鸟人:罚其打死10只老鼠//@媒体人胡先波: @东篱鸟人 应奋不顾身滴制止他。//@东篱鸟人: @楚网 @荆州晚报 @媒体人胡先波 @荆州交警一大队 @平安荆州                                            ", 2015-7-20 17:09,3,评论,1,iPhone客户端,CrZUKuGMK
111,"
                                                                                                     【“安全行•中国”首届公益微电影创作大赛优秀作品展播】《假如可以等待》@一叶知秋微直播 @湖北高速交警 @武汉交警 @湖北宜昌交警 @湖北荆州交警 @十堰交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警钟祥大队 @湖北高速交警公安大队@湖北高速警察孝感大队                                            ", 2015-7-20 15:06,转发,评论,2,iPhone客户端,CrZ6B3QaB
