序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    【谎称帮人消灾趁机骗取钱财 桂林一大学生被起诉】“我有天眼，能看到别人的过去和未来。”桂林某高校大学生黄某逢人就称自己有“能耐”，还在出租屋设神坛装神弄鬼，多次诈骗几名妇女达36万元。黄某日前因涉嫌诈骗罪被检察院提起公诉。#警方提示#封建迷信不可信。面对籍此索要财物者，更须理性对待。 ????????                                            ", 2012-8-31 09:04,65,11,赞,iPad客户端,yzFxZe8Lu
12,"
                                                                                                    除恶务尽                                            ", 2012-8-30 23:10,21,12,赞,Android客户端,yzBF4FkX9
13,"
                                                                                                    【武汉警方悬赏通缉9名重大逃犯】日前，武汉警方悬赏通缉9名重大逃犯，悬赏金额5000元至2万元。警方承诺，对提供线索抓获逃犯的群众，依据有关政策给予奖励并严格保密。举报方式：1、武汉市公安局刑侦局24小时举报热线13971211110（电话或短信均可）；2、直接拨打110；3、向立案单位举报。via平安武汉 ????????                                            ", 2012-8-30 22:49,118,35,赞,Android客户端,yzBwk8VGA
14,"
                                                                                                    请扩散！                                            ", 2012-8-30 21:59,109,16,3,Android客户端,yzBc91irM
15,"
                                                                                                    正能量，转起走！                                            ", 2012-8-30 16:34,67,32,1,Android客户端,yzz4roIbO
16,"
                                                                                                    【湖北十堰一农民工慷慨资助他人获称“最美搬运工”】甘龙宝是十堰市虹桥建材市场的搬运工，他先后捐款5000元资助贫困大学生、捐款3000元帮助一名“缺心”女童治病。甘龙宝对别人慷慨大方，而自己中午吃的是馒头，喝的是白开水，穿的是破旧的衣服、破烂的鞋。市民称他为“最美搬运工”。 #传递正能量# ????????                                            ", 2012-8-30 15:34,77,37,1,Android客户端,yzyFZejJr
17,"
                                                                                                    传递正能量，大家一起给力！                                            ", 2012-8-30 12:35,29,27,1,Android客户端,yzxvao0KR
18,"
                                                                                                    【木马借壁纸入侵 警惕手机变黑客“肉鸡”】一款名为“短信僵尸”的手机高危木马近日来袭，一旦感染可随时监控短信内容，并伺机窃取银行卡、信用卡账号密码等隐私信息，堪称“世上最强手机间谍木马”。该木马现伪装成清新美女、足球宝贝等12款动态壁纸。#警方提示#请谨慎下载，及时杀毒。据360安全中心 ????????                                            ", 2012-8-30 10:53,173,26,赞,Android客户端,yzwPHB7JD
19,"
                                                                                                    【云南泸水捣毁一制贩枪支窝点】在家自制发射火药的射钉枪，制造好后以每支400元、300元人民币的价格向本村和外村村民贩卖，从中谋取暴利……近日，云南怒江州泸水县警方捣毁一制贩枪支窝点，缴获改装射钉枪5支、火药枪1支、自制射钉弹300枚及生产设备和大量配件，抓获制贩枪支嫌疑人阿某。#治安播报# ????????                                            ", 2012-8-30 10:09,14,13,1,Android客户端,yzwxRjgLm
20,"
                                                                                                    【全面排查交通隐患 对人民、对法律负责】公安部要求，各地公安机关要全面排查道路交通安全隐患和管理薄弱环节，健全完善安全状况评估预警机制。以对人民负责、对法律负责的态度，切实抓好执法执纪工作，确保严格执法到位，确保严肃执纪到位，对漏管失控确实负有责任的，必须坚决追究责任，决不姑息。 ????????                                            ", 2012-8-29 18:58,46,30,赞,Android客户端,yzqAdwYo1
21,"
                                                                                                    【男子醉驾时速150码 交警被撞30米当场牺牲 】18日凌晨，青岛东李立交桥，醉驾司机成某驾车强行冲上黑龙江中路，“危险！闪开！”执勤交警王修盛首先提醒周边群众避让，同时不顾安危实施拦截，疯狂的车辆在逃避中撞到桥梁护栏，冲向王修盛，将其撞出30米，致其当场牺牲。兄弟，一路走好！ ????????                                            ", 2012-8-29 17:30,1656,450,赞,政府版微博,yzq0FuMkY
22,"
                                                                                                    【浙江破获制售假农药案 洗衣粉变身除草剂】隐匿在郑州村舍，用对土壤和人体有害的材料生产假冒除草剂，以正品一半甚至更低价格销售。金华警方近日破获一起制售假劣农药案件，抓获雪某等3名犯罪嫌疑人，缴获假冒“野佬”牌除草剂88箱9000多包及百余种国内其他知名农药品牌包装袋100万只。#治安播报# ????????                                            ", 2012-8-29 16:53,24,6,赞,政府版微博,yzpLqv6jS
23,"
                                                                                                    【公安部：多措并举狠抓路面交通管控】1、对7座以上客车、校车、旅游包车、危险品运输车实行“六必查”；2、严查货车超载、超速等违法行为；3、严格执行夜间客车行驶速度不超过白天限速的80%、凌晨2时至5时接驳运输和驾驶人落地休息制度；4、督促运输企业利用动态监控平台对驾驶人实现24小时动态监管。 ????????                                            ", 2012-8-29 15:57,59,25,赞,政府版微博,yzpoRl7aR
24,"
                                                                                                    【道路交通安全：总体平稳 形势严峻】今年以来，全国发生涉及人员伤亡的道路交通事故、死亡人数比去年同期分别下降7.3%、16.7%。但是当前道路交通安全形势依然十分严峻，一次死亡10人以上重特大道路交通事故18起，同比增加4起，暴露出长途客运安全隐患突出、驾驶人安全意识淡薄等问题。 ????????                                            ", 2012-8-29 15:07,44,8,赞,政府版微博,yzp4vjecG
25,"
                                                                                                    【黄明：坚决遏制重特大道路交通事故】公安部副部长黄明8月28日在国务院安委会紧急视频会议上强调，各级公安机关要把预防重特大道路交通事故作为贯彻落实《国务院关于加强道路交通安全工作的意见》的首要任务来完成，全力以赴抓好防事故、保安全、保畅通各项措施的落实。????O网页链接 ????????                                            ", 2012-8-29 14:43,78,40,赞,政府版微博,yzoUOzGnW
26,"
                                                                                                    【信用卡借别人被透支 主人四年后要还钱还被起诉】杨某在福建办信用卡后，将其借给哥们熊某。不久杨某回海南，忘记向熊某要回该卡。之后杨某数次收到银行催款，致电熊某但其未予处理。银行报案后，杨某日前被警方抓获。杨某方知熊某所欠本息已达5.5万元。#警方提示#涉及财物莫轻信，账户密码要管好。 ????????                                            ", 2012-8-29 11:47,55,13,赞,政府版微博,yznLmg7ie
27,"
                                                                                                    【男子放任精神病妻子自杀 构成杀人罪被判刑】夫妻原本应该相依为命，对于生病的妻子，一个丈夫所要做的不是弃之不管，而是要加倍照顾。河南泌阳县男子张某却明知妻子有精神病要自杀，还置之不理，最终造成妻子喝农药自杀而亡。泌阳县法院日前以故意（间接）杀人罪判处张某有期徒刑6年。#法治视点# ????????                                            ", 2012-8-29 10:38,59,27,赞,政府版微博,yznj7aqkW
28,"
                                                                                                    【贪便宜买打折车票 进站时根本没此车】18日，湖南株洲男子任某准备坐火车前往南宁，为省20块钱从陌生人处买了两张“打折票”。进站后方被告知系假票，根本无此趟车。#警方提示#购买车票当通过正规途径，可到火车站售票大厅、经铁路部门审核的各大代售点及铁道部官方网站购票。真假票辨别方法如图。 ????????                                            ", 2012-8-29 10:02,200,34,赞,政府版微博,yzn4zlxF8
29,"
                                                                                                    【广西发动“打传”风暴 侦破全国最大传销罪案】#治安播报#今年以来，广西警方开展了为期8个月的打击传销犯罪行动，破获传销犯罪案件1438起，处理传销违法犯罪人员4842人。经查，嫌疑人多打着北部湾开发、资本运作、西部大开发等旗号从事传销。在破获的广西首例网络传销案中查获传销资金达4000万元。 ????????                                            ", 2012-8-29 09:39,38,20,赞,政府版微博,yzmVbcQUB
30,"
                                                                                                    【危急时拨“#9”无声报警】电影情节中，时常出现主人公遭遇绑匪、危急关头无法报警的惊险场面。倘若现实中遇到此危急情况，怎么办？近日，广州番禺区率先在全区试行“零距离平安求助电话”，群众用入网电话或手机拨打“#9”，就可实现无声报警，最近的巡逻队员将到达现场，并向派出所报告。#警务动态# ????????                                            ", 2012-8-29 08:54,84,31,赞,政府版微博,yzmCT6vrt
31,"
                                                                                                    【评论：慎用“随手拍”】近日，一则疑似被拐女童的微博流传，现已证实是虚惊一场。在去年微博发起的“随手拍解救乞讨儿童”行动中，被拍的基本没有被拐儿童。网上如潮般的公益热心感人肺腑，但发起人一定要谨慎从事，不能让爱心廉价支付，更不能让无辜者心灵受伤。社会需要爱心，同样也需要尊重。 ????????                                            ", 2012-8-28 18:09,1285,656,4,政府版微博,yzgPKBDdp
32,"
                                                                                                    【收留网友反被洗劫一空 叹成现实版“东郭先生”】 39岁的宋师傅在网上结识了男子罗某。近日，罗某找到宋师傅说自己失业了，就来看看他。宋某免费为其提供食宿，不料这个“朋友”却趁其外出，将屋内财物席卷一空。日前，罗某在回家途中被警方抓获。#警方提示#网络交友安全第一，切莫轻信悔之不及。 ????????                                            ", 2012-8-28 17:01,95,24,赞,政府版微博,yzgo6amUf
33,"
                                                                                                    【专案组公布陶伟身亡调查结果 死因确认为猝死】今天上午10时30分，济南公安部门对陶伟突然死亡一事进行详情披露。经刑警技术民警和法医检验，确定尸体体表无外伤，血液中酒精含量为77mg/100ml；现场门窗完好，物品摆放整齐，无翻动搏斗痕迹，结合酒店监控等信息，确定其系猝死。 #治安播报#                                            ", 2012-8-28 11:45,50,35,1,政府版微博,yzek5eHRT
34,"
                                                                                                    【客车着火如何自救】“8??26”特大交通事故已造成36人遇难。 这让我们每个人对道路安全有了更深刻的认知。面对险情，我们是否只能坐以待毙？在享受汽车便捷的同时，也应该掌握一些对紧急情况的处理技能，争取自救脱险的最佳时间！ 请认真阅读如下常识技巧，关键时刻临危不乱！via十堰车管 ????????                                            ", 2012-8-28 10:55,191,33,1,政府版微博,yzdZC607S
35,"
                                                                                                    【治安播报】济南市公安局通报：8月27日上午8时49分，央视足球评论员陶伟被发现在位于济南二环东路的倪氏海泰大酒店1307号房间死亡。经现场勘查、调查走访，未发现他杀迹象。相关工作正在进行中。 ????????                                            ", 2012-8-28 08:32,299,63,1,Android客户端,yzd3EASNx
36,"
                                                                                                    太危险！ 罐装碳酸饮料不能放冷冻室，生产厂家是否也应注明安全提示？                                            ", 2012-8-27 22:29,140,47,78,Android客户端,yz96Pa0LG
37,"
                                                                                                    浙江海宁：一年没有交通违法记录，最高可奖励一辆车[花心]，心动不如行动！//@交通安全微发布                                            ", 2012-8-27 22:04,50,44,7,Android客户端,yz8WzfXCN
38,"
                                                                                                    请扩散！                                            ", 2012-8-27 21:27,109,27,3,Android客户端,yz8HKibgM
39,"
                                                                                                    【男孩撑伞跳楼当场身亡】因经常离家夜不归宿，安徽宿松县一名花季少年被父亲长时间反锁家中，为了外出男孩竟在深夜背起书包，撑开雨伞从四楼家中跳下，结果重重地摔在地上当场身亡 。男孩父母离异，性格较叛逆。父母对孩子要尽到监护责任，但不能如此方法简单，有空与孩子多谈谈心。 ????????                                            ", 2012-8-27 17:48,75,37,赞,政府版微博,yz7gZlaNt
40,"
                                                                                                    谨慎能捕千秋蝉，小心驶得万年船。请远离疲劳驾驶！                                            ", 2012-8-27 16:33,38,18,赞,微博 weibo.com,yz6Mf7c5H
41,"
                                                                                                    【“人皮面具”如何管理】#今日话题#这是社会治安管理中遇到的新问题，看起来事小，一旦落入犯罪分子手中危害极大。对此，有关部门正在抓紧调查研究，积极采取必要的管理措施。童鞋们见仁见智，支个招呗？                                            ", 2012-8-27 12:32,34,23,赞,微博 weibo.com,yz5coEWuD
42,"
                                                                                                    【公安部领导看望“8·26”特大交通事故伤员】8月26日凌晨2时许，陕西延安市境内的包茂高速公路发生特大交通事故，一辆双层卧铺客车和一辆罐车(装有甲醇)追尾，并致两车起火，已造成36人死亡，3人受伤。当天，公安部副部长黄明赴当地看望伤员，了解事故情况，要求不惜代价、全力以赴救治事故伤员。 ????????                                            ", 2012-8-27 11:12,81,28,3,政府版微博,yz4G0e6Pq
43,"
                                                                                                    【协查通报】8月21日，北京市一名乘客在出租车内被针头扎伤，经检测，针管内残留物HIV呈阳性。现北京警方正在开展侦查工作，请网友积极提供线索，协助警方早日破案。以下为@平安北京 发布的通报。 ????????                                            ", 2012-8-27 10:58,140,47,赞,政府版微博,yz4Ay9EHT
44,"
                                                                                                     @次次新闻@小丝Love-做焊接@小鱼儿_929@善之举@fgfgdfg的夏天@八爪鱼9_9@笑多了不上税@青天白日旗永不落@揭阳玉树临风@没有派别@改革是硬道理@许建506@海南金江仔@手机用户2551518605@伍零零美车辉哥@八桂平安@zhen祥子@古月心小屋@成都啊兵哥@白色无影灯@粗暴简单金刚怒目@G5时代@Leo阿裕 etc.                                            ", 2012-8-26 21:25,4,9,赞,政府版微博,yyZgty5LL
45,"
                                                                                                    【顺风耳vs麻辣烫】今日微评观点集纳（2012.8.26）。真材实料，每日一锅，新鲜出炉，麻辣诱惑。。。[花心] ????????                                            ", 2012-8-26 21:19,35,28,赞,政府版微博,yyZe15nO9
46,"
                                                                                                    【美国警方：帝国大厦枪击案伤者均为警察误伤】纽约警方25日证实，24日在帝国大厦附近发生的枪击案中9名受伤者均是被警察所误伤。目前尚不清楚两名误伤行人的警察是否将因此吃官司。枪击案中，两名警察开16枪射杀了凶手，同时也造成9名无辜路人受伤。#域外警视#via央视网络新闻联播 ????????                                            ", 2012-8-26 19:35,94,85,4,Android客户端,yyYxWbTh1
47,"
                                                                                                    【一樵解读：治赌须严查“保护伞”】网友对“保护伞”问题反映强烈。公安部一再强调，打击黄赌，要把重点对准组织者、经营者、获利者和“保护伞”，坚决斩断利益链条。一旦发现为黄赌活动提供庇护、为逃避打击通风报信者，将依法依规严厉查处，严惩不贷。                                            ", 2012-8-26 15:08,28,19,1,政府版微博,yyWNeBoVY
48,"
                                                                                                    【一樵解读：禁赌要打人民战争】利用赌博机进行的违法犯罪活动，零散分布，隐秘性较强。欢迎广大人民群众积极参与到这场斗争中来，为警方提供有效的破案线索，警方将严格为举报人保密，对举报有功人员将给予重奖。 @古月心小屋                                            ", 2012-8-26 14:44,22,29,1,政府版微博,yyWDrDPAo
49,"
                                                                                                    【一樵解读：治赌须源头治乱】许多网友存有担心和疑虑，赌博年年打，“一阵风”过后又卷土重来，遍布大街小巷的赌博机哪里来的？在这次行动中，警方坚持重点打击、源头治乱，对制售赌博机并参与赌场经营的犯罪团伙发起全面围剿，必将有效遏制赌博机的继续泛滥。                                            ", 2012-8-26 14:06,18,28,1,政府版微博,yyWogvvj7
50,"
                                                                                                    【史上今日全国实行公民身份号码制度】1999年8月26日，国务院发出《关于实行公民身份号码制度的决定》，决定同年10月1日起，在全国建立和实行公民身份号码制度。#警方提示#依照新修订《居民身份证法》规定，明年１月１日起，居民身份证一代证将停止使用。请尚未办理第二代居民身份证的童鞋抓紧办理哦！ ????????                                            ", 2012-8-26 13:24,97,31,赞,政府版微博,yyW77ktbs
51,"
                                                                                                    【一樵解读】赌患严重扰乱治安秩序，毒害社会风气，群众反映强烈。一些地方大量充斥赌博机，许多人沉溺其中、走向堕落、倾家荡产、债台高筑，甚至引发血案、命案。对此，警方高度重视，重拳出击，取得了一定成效，今后还将把这项工作向纵深推进。                                            ", 2012-8-26 13:23,22,17,1,政府版微博,yyW6X03Vj
52,"
                                                                                                    向36名遇难者致以沉痛哀悼！                                            ", 2012-8-26 12:00,52,34,264,Android客户端,yyVyZCj9g
53,"
                                                                                                    这脑子用在正道上，创造财富何止十万？                                            ", 2012-8-26 11:49,24,17,赞,Android客户端,yyVuA1wU8
54,"
                                                                                                    【中消协发布《儿童安全座椅消费指引》】专家称发生交通事故时，安全带、安全气囊及手抱，均不能有效保护儿童乘车安全，只有儿童安全座椅能有效减低乘车儿童安全风险。《指引》提醒应选购符合国家强制性标准的品牌座椅。根据儿童年龄、身高、体重等量体选购、规范安装，匹配车型、定期检修。#社会广角# ????????                                            ", 2012-8-26 11:41,110,12,赞,政府版微博,yyVrhvkUU
55,"
                                                                                                    【拦飞机有碍安全 应合法表达诉求】6日，昆明长水国际机场发生航班延误旅客闯入停机坪及滑行道，扰乱机场秩序的案件。田某等6名旅客日前被处以行政拘留及罚款。#警方提示#今年以来，类似事件多发。旅客心情可以理解，但要保持冷静克制的态度，通过合法途径向有关部门表达合理诉求，争取妥善解决。 ????????                                            ", 2012-8-26 11:04,34,28,赞,政府版微博,yyVcqb1tV
56,"
                                                                                                    【警方扫赌再获重大战果 打掉跨30省区市犯罪团伙收缴赌博机2万台】近日，公安部指挥浙江、广东等30省区市公安机关开展“铲赌患??正风气”集中行动，摧毁“7??31”特大制售赌博机并合作开设赌场的犯罪团伙，抓获涉案人员1500余人，收缴赌博机2万余台、赌资1600余万元。#治安播报#O网页链接 ????????                                            ", 2012-8-26 10:18,212,52,1,Android客户端,yyUTOgWJh
57,"
                                                                                                    实用帖，推荐！                                            ", 2012-8-25 22:13,160,27,141,Android客户端,yyQ9ppMQu
58,"
                                                                                                    请扩散！//@温州散讲王:孩子很有可能已经被拐出温州，大家迅速帮忙扩散!                                            ", 2012-8-25 21:35,140,29,7,Android客户端,yyPU3muqS
59,"
                                                                                                    【“托举姐”“托举叔”接力救女童】广州花都新华镇，一女童爬上窗台，不幸被卡防盗网。命悬一线之际，16岁少女吴春珍站在邻居找来的梯子上为其托举20多分钟，体力不支后由邓海军接力托举，最后几名邻居破门进屋，合力救出女童。因营救及时，女童已无大碍。http://t.cn/zWn8gHO#感动你我#via信息时报 ????????                                            ", 2012-8-25 20:49,46,20,赞,Android客户端,yyPBp6Tv5
60,"
                                                                                                    【服务好不一定真可靠 网店三无生发水获“好评” 】南京玄武警方日前破获一起在淘宝销售假冒三无“生发水”的案件，网店店主因服务态度好，有问必答，买家虽没见到显著效果，但纷纷给出好评，店铺信誉度达到四颗钻。#警方提示#网上店家信誉度并不足信，务必看清对商品本身的评价。O网页链接 ????????                                            ", 2012-8-25 20:37,31,16,赞,Android客户端,yyPwuuGI1
61,"
                                                                                                    【预告】明天（8月26日），各大新闻媒体将播报公安部深入开展“铲赌患·正风气”集中行动，全程摧毁特大制售赌博机并合作开设赌场犯罪团伙的情况，敬请关注！ ????????                                            ", 2012-8-25 20:30,25,25,赞,Android客户端,yyPtndrTW
62,"
                                                                                                    向两位英勇的战友致敬，祝早日康复！                                            ", 2012-8-25 16:17,26,22,赞,Android客户端,yyNOZa6Ay
63,"
                                                                                                    【正解：“挡风玻璃遇鸡蛋袭击不能用雨刷”系虚假信息】近日，又有许多热心网友艾特我们求证：驾车时挡风玻璃受鸡蛋攻击，如立即喷水清理，鸡蛋液与玻璃水会产生化学反应形成白雾，迫使司机停车，歹徒趁机作案。此信息已被多次证实为虚假信息。遇此情况，请放心喷水并使用雨刷器。O网页链接 ????????                                            ", 2012-8-25 14:50,174,46,3,Android客户端,yyNfHkvyq
64,"
                                                                                                    【37名侵害我公民要犯在安哥拉被捕今押回京】我国警方与安哥拉警方联合摧毁一批在安哥拉采取绑架、抢劫、敲诈勒索严重暴力犯罪，侵害我公民合法权益犯罪团伙，解救中国籍受害人14人。37名犯罪嫌疑人已被我警方押解回国。这是我警方在非洲组织的首次大规模打击侵害中国公民犯罪行动。#警务动态# ????????                                            ", 2012-8-25 13:21,74,44,赞,三星android智能手机,yyMFvEiVX
65,"
                                                                                                     @自由水瓶宁静@木子于_牛@小祸baby@街角的海@小丝Love-做焊接@不服现实之人@80S理想@这先生-闷骚@让时间沉淀anything@SECOM陈光伟@火星仔去纽约@Leo阿裕@明天都幸福@幸福的林林jany@魔法学徒i@SST铁木假@赵欣华Eric@愤慨的老鸟@老胡2011@云晴0626@水饺的调料@暮色沉林@旱地河豚@hotelman@朽木不香 etc                                            ", 2012-8-24 23:07,12,18,赞,政府版微博,yyH4Jmscd
66,"
                                                                                                    【顺风耳vs麻辣烫】今日微评观点集纳（2012.8.24）。周五的麻辣烫新鲜出炉啦！ 欢迎更多的童鞋加入和分享，入“锅”的童鞋将有机会成为我们的“麻辣耳丝”，并获得专属礼品哦！ [花心] 顺祝各位周末愉快！ ????????                                            ", 2012-8-24 22:52,44,6,赞,政府版微博,yyGYO4jBS
67,"
                                                                                                    【就医时要警惕 患儿披金戴银引来“剪刀手”】上周六在上海一儿科医院，一孩子价值6000元的金木鱼手链被剪窃；昨中午，在同一家医院，一2岁男孩价值近千元的银项链被剪窃。这两年一到夏天各大儿科医院都会集中发生类似案件。#警方提示#小孩夏天最好别戴饰品，以免失财甚至被划伤。O网页链接 ????????                                            ", 2012-8-24 16:09,50,16,赞,政府版微博,yyElbvDVu
68,"
                                                                                                    【碰瓷超市暗藏机关 老板一按遥控器礼盒就落地】礼品盒的标签后藏着一个可以伸缩的小木棍，每当顾客走过货架时，老板便按下遥控器，木棍即弹出，把前面礼盒推翻在地，老板趁机讹诈。目前这家黑心超市的老板已被行政拘留。#警方提示#遇到类似情况，首先应观察有无异样，如有争议建议立即拨打110报警。 ????????                                            ", 2012-8-24 14:09,207,48,赞,政府版微博,yyDyi5bYC
69,"
                                                                                                    【武汉请帮助寻找14名流浪儿童家属】日前，武汉市民政局公布了14名流浪儿童的信息和照片。他们均是2007至2012年间由街头流动救助队或警方送到救助站的。他们大多存在肢体、智力方面的残障，说不清家庭地址，甚至说不清自己的名字。 如果您有这些孩子亲人的线索，请拨打救助热线：(027)82328163。 ????????                                            ", 2012-8-24 10:52,602,85,赞,政府版微博,yyCgDctop
70,"
                                                                                                    【老翁用简陋工具造出火药枪卖给邻居被批捕】福建漳州的老翁邓某在其务工的工厂捡了两根空心铁管，又到五金店买了些简陋设备和工具，改制出了两把火药枪，并将其中一把卖给了邻居吴某。两人私藏的火药枪均被警方鉴定为枪支。日前，漳州南靖县检察院以非法制造、买卖枪支罪对邓某批准逮捕。#法治视点# ????????                                            ", 2012-8-24 10:33,37,17,赞,政府版微博,yyC8S8GrE
71,"
                                                                                                    【招录特警启事】公安特警是一支英雄辈出的队伍，北京公安特警总队战功显赫，蓝剑突击队威名远扬 ，欢迎有志向的童鞋加入！                                            ", 2012-8-24 10:29,27,28,2,政府版微博,yyC6YflS7
72,"
                                                                                                    追缉画面中的女子,请扩散!//@安徽公安在线: #微~通缉#                                            ", 2012-8-24 10:02,50,16,赞,微博 weibo.com,yyBWd34ng
73,"
                                                                                                    【太原全面强化社会面巡逻防控】#警务动态#8月22日晚20时起，山西太原市的武警、巡警、特警、交警、各公安分局和派出所共同组成103支“金盾”巡逻分队，开展全天候、全方位、高密度的联勤联动、巡逻防控、设卡盘查和救助群众，切实维护良好的社会治安秩序，增强群众安全感。 ????????                                            ", 2012-8-24 09:54,24,19,赞,微博 weibo.com,yyBT8qQmg
74,"
                                                                                                    【十二类儿童最易发生的安全事故】温州日前发生磨牙棒噎死6个月宝宝事件，结果尚未定论，但再次提醒我们，儿童安全不可松懈！特别是现在很多家长将孩子托付长辈看管，而孩子活泼好动，老人因精力反应等原因，易造成一些疏忽。请看儿童易发12类安全事故，小心成长中每个“陷阱”。#警方提示#via嘉定公安 ????????                                            ", 2012-8-24 09:42,165,21,赞,政府版微博,yyBNRj7ih
75,"
                                                                                                    【广东鹤山被抢男婴已获解救】#治安播报#备受关注的鹤山8.20男婴被抢案件，经过鹤山警方全力工作， 涉案的3名犯罪嫌疑人已有2人被抓获，另一名在逃人员正在追捕中。 被抢小孩已安全回家。via@江门公安                                            ", 2012-8-23 23:55,34,11,3,Android客户端,yyxXJ4tvE
76,"
                                                                                                     @古月心小屋@街角的海@钦州过客@面具的空间@滚滚寒流@--小旋风@仛志强V1@紫薇的花@康小A@SunQ家园@南国小调调@王政阳2012@spcyangchy@兔子非舞@Leo阿裕@百灵恩@烁玉流金@cccc2007564654@小鱼的愤怒@笨手蛇@稀饭1鸡蛋@陈小二V5@yangchunmei@卡拉永远OK2012@半禅半俗半随缘@逆浪而上000009 etc.                                            ", 2012-8-23 22:00,8,评论,赞,政府版微博,yyxdinWj8
77,"
                                                                                                    【顺风耳vs麻辣烫】今日微评观点集纳（2012.8.23）。 今天的麻辣烫新鲜出炉啦！欢迎更多的童鞋加入和分享，入“锅”的童鞋将有机会成为我们的“麻辣耳丝” ，并获得专属礼品哦！ [花心] ????????                                            ", 2012-8-23 21:53,19,14,赞,政府版微博,yyxa9EoSX
78,"
                                                                                                    【升降椅爆炸击穿女孩下体 购买使用需注意】近日，厦门一个女孩遭遇升降座椅爆炸，下体被击穿，顿时晕倒在地，医生从女孩身体里清出十几块碎片。因质量不合格或使用不当，升降椅爆炸导致屁股“开花”事故已发生多起。购买时要选择合格品牌，使用时不要用力过猛或反复移动。O网页链接 ????????                                            ", 2012-8-23 18:05,108,36,赞,微博 weibo.com,yyvFxkWCj
79,"
                                                                                                    #打四黑除四害成果展示#青海省西宁市＂打四黑除四害＂成果展也吸引了广大市民前往，瞧瞧警方打掉了哪些黑害。                                            ", 2012-8-23 17:55,23,5,赞,iPad客户端,yyvBCtfHF
80,"
                                                                                                    #打四黑除四害成果展示#河北石家庄活动现场展示公安机关＂打四黑除四害＂成果，并邀请工商、质监、食药监、农业、烟草专卖等部门专家介绍区分假冒伪劣制品的基本常识和有关知识。                                            ", 2012-8-23 16:43,21,10,赞,iPad客户端,yyv8v43Uy
81,"
                                                                                                    #打四黑除四害成果展示#江西南昌展示现场。一年来，江西公安机关共破获“四黑四害”刑事案件1.5万起，抓获违法犯罪嫌疑人2.4万人，捣毁“四黑”场所9034个。期间，共收到群众举报线索1万余条，各地奖励举报人393人次、金额129万元。 ????????                                            ", 2012-8-23 16:09,55,5,赞,微博 weibo.com,yyuUt4neU
82,"
                                                                                                    #打四黑除四害成果展示#四川省成都市内双楠326号举行“打四黑除四害”专项行动一周年成果展示活动。 ????????                                            ", 2012-8-23 15:20,30,3,赞,微博 weibo.com,yyuARpboA
