序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
24,"
                                                                                                    #出行提示#西二环菜户营桥至阜成门桥的南向北、西三环六里桥至紫竹桥的南向北、西四环丰北桥至定慧桥的南向北，以及莲花池东路的进城方向，都是车流集中的路段，途经车辆注意行车安全、小心驾驶。 ????????                                            ", 2012-8-31 08:11,5,2,赞,微博 weibo.com,yzFcMfdow
25,"
                                                                                                    #出行提示#机场高速北皋至五元桥的进城方向、京藏高速清河收费站至健翔桥的进城方向、京港澳高速宛平桥至西道口的进城方向、京哈高速五方桥至四方桥的进城方向，都是车流集中的路段，途经车辆注意行车安全、小心驾驶。 ????????                                            ", 2012-8-31 07:55,1,评论,赞,微博 weibo.com,yzF6j0gxo
26,"
                                                                                                    #路况播报# 现在播报7:45至7:50的路况：全路网基本畅通，交通指数2.7，平均速度：30.7公里/小时。 其中：二环内轻度拥堵；二环至四环间基本畅通；四环至五环间畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 ????????                                            ", 2012-8-31 07:53,1,评论,赞,微博 weibo.com,yzF5cqIsE
27,"
                                                                                                    #出行提示#京藏高速进京方向，清河收费站南侧中间车道有故障车，影响后车通行，请过往车辆注意避让。 ????????                                            ", 2012-8-31 07:16,6,5,赞,微博 weibo.com,yzEQb3mF6
28,"
                                                                                                    #出行提示# 雾其实是空气中的小水珠附在空气中的灰尘形成的，所以雾一多就表示空气中灰尘变多。雾天空气的污染比平时要严重的多。坚持锻炼身体是好事，但是碰到雾天，还是尽量减少户外活动时间，在户外时戴上围巾、口罩，保护好皮肤、咽喉、关节等部位，中老年、儿童、体质弱的人要注意了。 ????????                                            ", 2012-8-31 07:11,25,7,赞,微博 weibo.com,yzEOk6rR0
29,"
                                                                                                    #路况播报# 现在播报6:45至6:50的路况：全路网畅通，交通指数1.2，平均速度：40.9公里/小时。 查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 今日7时至20时五环路内（不含五环）机动车限行尾号为1和6。 ????????                                            ", 2012-8-31 06:55,3,1,赞,微博 weibo.com,yzEHMmdvY
30,"
                                                                                                    #转发微博#早上出行有雾[雾]，能见度差[有鸭梨]，请您小心驾驶，保持安全车距。早安，通心粉！                                            ", 2012-8-31 06:46,11,4,赞,微博 weibo.com,yzEDYxN9e
31,"
                                                                                                    #微关注#【解读大雾黄色预警】您知道大雾黄色预警的含义吗？下面小编带您了解一下呦！[雾]大雾黄色预警：12小时内可能出现能见度小于500米的雾，或者已经出现能见度小于500米、大于等于200米的雾并将持续。 ????????                                            ", 2012-8-30 23:12,7,3,赞,微博 weibo.com,yzBFDelmZ
32,"
                                                                                                    #出行提示#【夜间雾天出行】[雾]雾天，能见度本来就低，再加上又是夜晚，视线会大大受限制的，所以您开车时要打开雾灯，降低速度、集中注意力、避让行人和车辆、保持安全车距[雾]。要是有家人还在外面的话，请及时提醒他们[电话]，外面雾大，小心驾驶[同意]，注意安全！ ????????                                            ", 2012-8-30 22:59,10,1,1,微博 weibo.com,yzBAwsfSS
33,"
                                                                                                    #转发微博# 市气象台30日22时30分发布大雾黄色预警信号: 未来12小时内本市平原地区可能出现能见度低于1000米的大雾天气，东部和南部的部分地区能见度可能小于500米。 开车在外的通心粉们，请打开雾灯，减慢车速，小心驾驶。要是您有朋友在外面，打个温馨的电话 ，提醒下吧。[电话]                                            ", 2012-8-30 22:47,12,4,2,政府版微博,yzBvzu3np
34,"
                                                                                                    #转发微博#全球工作年头最长的空乘，飞行63年退休，载入吉尼斯纪录                                            ", 2012-8-30 22:08,7,4,赞,专业版微博,yzBfQk1c7
35,"
                                                                                                    #in语微话#[彩虹]人生最甜蜜的欢乐，都是忧伤的果实；人生最纯美的东西，都是从苦难中得来的。 ????????                                            ", 2012-8-30 21:16,9,2,赞,微博 weibo.com,yzAUS9s9J
36,"
                                                                                                    #转发微博# 有容乃大， 宽容别人，善待自己！                                            ", 2012-8-30 20:20,18,14,1,政府版微博,yzAybEJ8g
37,"
                                                                                                    #交通天气#今天夜间，[晴转多云]多云，最低气温24度；明天白天，虽然阴天[阴天]，但是气温不低，最高气温32度。会感觉有点闷热，夏天不想悄悄的离开，临走前还要发威一下。这种闷热天气，很爱出汗，大家记得多喝水，及时补充水分。明日7时至20时五环路内（不含五环）机动车限行尾号为1和6。 ????????                                            ", 2012-8-30 19:38,3,评论,赞,微博 weibo.com,yzAh4vE5F
38,"
                                                                                                    #转发微博# 11大区域开通公益性WiFi                                            ", 2012-8-30 18:46,62,12,4,政府版微博,yzzVRjapw
39,"
                                                                                                    #出行提示#建外大街进京方向车多；京通快速路四惠桥区的进京方向车多行驶缓慢，请过往车辆小心驾驶。 ????????                                            ", 2012-8-30 18:20,1,评论,赞,微博 weibo.com,yzzL916vR
40,"
                                                                                                    #出行提示#机场高速北皋至五元桥的进城方向、京藏高速马甸桥至北沙滩桥的出城方向、京哈高速王四营桥至豆各庄桥的出城方向、京开高速马家楼桥至新发地桥的出城方向，都是车流集中的路段，请途经车辆注意行车安全、小心驾驶。 ????????                                            ", 2012-8-30 18:15,转发,评论,赞,微博 weibo.com,yzzJhaMTd
41,"
                                                                                                    #路况播报#现在播报17:50至17:55的路况：全路网中度拥堵，交通指数6.2，平均速度：22.4公里/小时。其中：二环内严重拥堵，二环至三环间严重拥堵，三环至四环间中度拥堵，四环至五环间基本畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 ????????                                            ", 2012-8-30 18:00,5,2,赞,微博 weibo.com,yzzDdiYSX
42,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】9月份严格审查新申请占掘路工程手续，排查并督促已完工的地铁站口建设、管线建设等占掘路工程恢复交通通行，9月底前腾退19处。对已审批的占掘路工程加强管理，随着工程进度逐步腾退占道点段，开展对交通基础设施专项检查，严厉查处非法占掘路行为。 ????????                                            ", 2012-8-30 17:24,1,1,赞,微博 weibo.com,yzzoEAo2O
43,"
                                                                                                    #路况播报#现在播报16:50至16:55的路况：全路网轻度拥堵，交通指数4.3，平均速度：25.6公里/小时。其中：二环内严重拥堵，二环至四环间轻度拥堵，四环至五环间畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 ????????                                            ", 2012-8-30 17:01,4,评论,1,微博 weibo.com,yzzffyxnu
44,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】本市将加强停车秩序管理和设施建设工作，对重点地区、繁华商业网点和旅游景点等地区开展停车服务专项检查,扩大路侧停车电子收费试点运行范围，加强对路侧占道停车的监管力度。同时，加快居住区停车设施建设工作，完成80处、11000个机动车停车位建设。 ????????                                            ", 2012-8-30 16:39,9,13,赞,微博 weibo.com,yzz6jwDE3
45,"
                                                                                                    #交通资讯# 注意啦注意啦！[瞧瞧]从9月1日开始，乘坐出租车、地铁或公交出行时，您索取的发票要有变化了，加盖在发票名称上的红色印章，将不再是“北京市地方税务局监制”的字样，取而代之的是“北京市国家税务局监制”的字样。您要注意哟！[din看看] ????????                                            ", 2012-8-30 15:53,44,23,赞,微博 weibo.com,yzyNNwQZu
46,"
                                                                                                    #出行提示#【开学之交通场站】当机场高速出京方向车行缓慢时，您可选择京承高速，再由北七家出口驶出，沿机场北线和机场货运路去往T1、T2或T3航站楼；您也可走东五环，再由平房桥出口驶出，沿机场二高速去往T3航站楼，或再经机场货运路去往T1、T2航站楼。[瞧瞧] ????????                                            ", 2012-8-30 15:11,2,2,赞,微博 weibo.com,yzywuAN1J
47,"
                                                                                                    #出行提示#【开学之交通场站】北京西客站地区在早、晚高峰期间车流都较多，小编建议早间经莲石路一线进城的车辆，尽量避开6时30分至7时30分的高峰时段；晚高峰期间莲花池东路东向西方向车行缓慢时，您可选择绕行广外大街、广安路行驶。 ????????                                            ", 2012-8-30 14:21,7,4,赞,微博 weibo.com,yzycjutOY
48,"
                                                                                                    #交通资讯#【本市重点交通项目建设进展顺利】截至7月底,轨道交通西郊线完成工程总量12%;北京站至北京西站地下直径线工程完成76%;地铁7号、14号、8号二期、10号二期、9号线分别完成34%、42%、82%、86%、92%;广渠路二期完成20%;京周公路新线完成25%;京良路全线完成60%;京包高速(五环-六环)完成80%. ????????                                            ", 2012-8-30 13:33,17,10,赞,微博 weibo.com,yzxSHwMvX
49,"
                                                                                                    #in语微话# 得意时，朋友认识了你；落难时，你认识了朋友。 ????????                                            ", 2012-8-30 12:38,31,8,赞,微博 weibo.com,yzxwE1tDh
50,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】为给市民提供良好的交通运输环境秩序，48支交通执法小分队行动起来，在白天和夜间两个时段，围绕城市环路、主要大街及重点区域通过“定点检查、巡控巡查、合围拦截”等方法，严查各类交通违法违章行为。 ????????                                            ", 2012-8-30 11:51,17,8,赞,微博 weibo.com,yzxdsmxNh
51,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】本市将加强交通秩序综合治理,集中治理道路交通运输秩序,严格查处交通违法行为.每周开展为期三天的集中整治行动,对旅游客运、出租汽车、省际客运行业秩序进行规范,全面加强机场、火车站、省际客运站、公交枢纽、地铁站、旅游景区、繁华商业街等重点地区的监管. ????????                                            ", 2012-8-30 11:19,4,5,赞,微博 weibo.com,yzx0vuFw6
52,"
                                                                                                    #交通资讯#【首都机场暑期客流高峰时段】8月底至9月中旬,首都机场将迎来暑运末期的客流高峰，期间首都机场国内航班出港客流高峰时段为6:30至8:30，请大家提早出门，错开高峰时段。小编建议您减少随身携带行李数量，尽量在值机时办理行李托运，同时尽量选择公共交通到达机场。[大巴] ????????                                            ", 2012-8-30 10:59,7,1,赞,微博 weibo.com,yzwSnFwru
53,"
                                                                                                    #小贴士#【可别空腹挤地铁】近日,地铁13号线霍营站、15号线望京西站接连发生乘客晕倒事件,获救助乘客存在一个共性—空腹出行挤地铁.夏季天闷热、气压低,高峰期间客流较大,不吃早餐就出门,很容易产生胸闷、头晕、低血糖等现象.小编提醒通心粉们:您要吃早餐,随身携带清凉油、十滴水等消暑药品.[药] ????????                                            ", 2012-8-30 09:56,57,28,赞,微博 weibo.com,yzwsNdafB
54,"
                                                                                                    #转发微博#  9月1日（本周六）起至20日，地铁2号线车公庄站进行换乘通道改造施工.施工期间，车公庄站将实施封站措施，列车在该站通过不停车，请广大乘客提前安排好出行路线。                                            ", 2012-8-30 09:27,-1,5,赞,政府版微博,yzwgRkxR5
55,"
                                                                                                    #公交服务#【迎开学，19条公交线路“加班”】为应对学生返校开学带来的交通压力，公交双层客运分公司通过对居民小区、特别是沿途经过中小学的重点路段线路进行摸牌，对所属的19条线路共计增加了9部运营车辆，并对9月份运营时刻表进行了调整，增加运力，[大巴]具体详情如下： ????????                                            ", 2012-8-30 09:00,4,5,赞,微博 weibo.com,yzw5UxGfl
56,"
                                                                                                    #出行提示#东五环远通桥至平房桥南向北方向车多行驶缓慢，过往车辆请注意小心驾驶。 ????????                                            ", 2012-8-30 08:21,2,1,赞,微博 weibo.com,yzvQ41MdW
57,"
                                                                                                    #路况播报# 现在播报7:45至7:50的路况：全路网基本畅通，交通指数3.9，平均速度：28.2公里/小时。 其中：二环内中度拥堵；二环至四环间轻度拥堵；四环至五环间基本畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 ????????                                            ", 2012-8-30 07:57,2,3,赞,微博 weibo.com,yzvGn07oO
58,"
                                                                                                    #转发微博#                                            ", 2012-8-30 07:45,13,4,赞,微博 weibo.com,yzvBD0vSA
59,"
                                                                                                    #转发微博#很萌的地铁 ,现代与童话的结合 !您坐过吗?                                            ", 2012-8-30 07:16,7,5,赞,政府版微博,yzvpXn7i0
60,"
                                                                                                    #路况播报# 现在播报6:45至6:50的路况：全路网畅通，交通指数1.1，平均速度：39.8公里/小时。 查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 今日7时至20时五环路内（不含五环）机动车限行尾号为5、0和字母。 ????????                                            ", 2012-8-30 06:57,3,1,赞,微博 weibo.com,yzvi2eaRO
61,"
                                                                                                    #出行提示#西二环菜户营桥到白纸坊桥南向北方向流量增加，西三环六里桥南向北方向，以及西四环岳各庄北桥至沙窝桥南向北方向流量大。菜户营南路进城方向也出现车辆增加情况。请您小心驾驶. ????????                                            ", 2012-8-30 06:54,转发,评论,赞,微博 weibo.com,yzvh3k8wm
62,"
                                                                                                    #出行提示#西客站北广场前西向东方向车辆行驶缓慢，影响莲花桥区西向东车辆的通行，西三环六里桥至莲花桥南向北方向车多。请过往车辆小心驾驶. ????????                                            ", 2012-8-30 06:46,1,评论,赞,微博 weibo.com,yzvdujohv
63,"
                                                                                                    #转发微博#[雾] 今天早间有轻雾,大家出行时, 多多注意哟!早安,通心粉!                                            ", 2012-8-30 06:19,4,2,赞,政府版微博,yzv2K2e0c
64,"
                                                                                                    #转发微博#[hold住]为明天加油!通心粉们,晚安!                                            ", 2012-8-29 23:14,4,2,赞,专业版微博,yzsg93nCb
65,"
                                                                                                    #转发微博#远离喧嚣,享受那一片静美!                                            ", 2012-8-29 22:05,9,2,赞,微博 weibo.com,yzrNWzUAV
66,"
                                                                                                    #in语微话#[彩虹]你以为永远也走不尽的长路，其实也许是一座有头有尾的短桥；而你以为过后即可拆掉的一座小桥，也许是一段你一生也走不尽的长路[脚印]。 —— 乔叶《天使路过》 ????????                                            ", 2012-8-29 21:11,10,2,赞,微博 weibo.com,yzrsoFURs
67,"
                                                                                                    #转发微博#[din看看] 通心粉们,来认认[din看看] ,这种植物,离远点儿 千万别碰.                                            ", 2012-8-29 20:21,78,12,赞,政府版微博,yzr7Kmfna
68,"
                                                                                                    #交通天气#今天夜间，晴，最低气温[2][2]度；明天白天，[阳光]晴，最高气温[3][4]度。明天又是一个艳阳高照的热天，看来夏天也在赶时髦[噢耶]，临走前，还想再火一把“重走一回青春“啊。明日7时至20时五环路内（不含五环）机动车限行尾号为5、0和字母。 ????????                                            ", 2012-8-29 19:33,3,3,赞,微博 weibo.com,yzqOA9L6v
69,"
                                                                                                    #交通资讯#【今年的暑运就将结束】暑运前期，北京站专门抽调4名售票员从事订票工作，为40多个大专院校集中办理车票1.1万余张。至8月27日北京站窗口共发售学生票48310张。 ????????                                            ", 2012-8-29 18:46,7,7,赞,微博 weibo.com,yzqvmpb6t
70,"
                                                                                                    #转发微博#加车了                                            ", 2012-8-29 18:18,7,评论,赞,微博 weibo.com,yzqk3w8Le
71,"
                                                                                                    #路况播报#现在播报17:50至17:55的路况：全路网严重拥堵，交通指数8.0，平均速度：20.3公里/小时。其中：二环内严重拥堵，二环至四环间严重拥堵，四环至五环间基本畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 ????????                                            ", 2012-8-29 17:59,4,5,赞,微博 weibo.com,yzqcsdLXR
72,"
                                                                                                    #出行提示# 目前,京哈高速王四营桥出京方向有事故，造成四方桥至王四营桥行驶缓慢。机场高速进京方向、莲花池东路东西双方向车多行驶缓慢，请过往车辆注意小心驾驶。 ????????                                            ", 2012-8-29 17:37,4,评论,赞,微博 weibo.com,yzq3qxLX5
73,"
                                                                                                    #温情交通#【927路公交车救助发病男子】昨天中午12点左右，从丰台区木樨园开往通州区刘庄的927路公交车上，一名男子忽然发病，神志不清。司售人员立即将车停路边，并与其他乘客协商将病人先送往医院。车上乘客同意并协助照顾病人，司机开车将其送往医院救治。经医院抢救，该男子最终脱险。 ????????                                            ", 2012-8-29 17:25,5,5,赞,微博 weibo.com,yzpYlwCoX
74,"
                                                                                                    #路况播报# 现在播报16:50至16:55的路况：全路网轻度拥堵，交通指数5.0，平均速度：23.9公里/小时。其中：二环内严重拥堵，二环至三环间中度拥堵，三环至四环间轻度拥堵，四环至五环间基本畅通。查询实时路况、驾车路线规划、公交地铁换乘，免费下载路况交通眼软件，请点击：O网页链接 。 ????????                                            ", 2012-8-29 17:00,6,5,赞,微博 weibo.com,yzpOsoMhr
75,"
                                                                                                    #转发微博# 由于安装屏蔽门施工,地铁13号线北苑站站台上加装了防护板,请大家候车时注意安全,不要越过黄线.                                            ", 2012-8-29 16:50,9,评论,赞,政府版微博,yzpK6mEQV
76,"
                                                                                                    #交通资讯#【今年的暑运就将结束】暑运期间，北京西站售票部门共为38所大专院校集中办理8600余张学生票。返程高峰，北京西站开放学生售票专口20个，新生、毕业生窗口6个。车站售票窗口至8月27日共发售学生车票75879张，预计8月底将完成8万张学生票的发售工作。 ????????                                            ", 2012-8-29 16:30,4,3,赞,微博 weibo.com,yzpCkmE1f
77,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】在公共自行车租赁方面，为方便市民绿色出行，将继续扩大公共租赁自行车规模；在轨道交通站点、旅游景点、繁华商业区将投入6000辆公共租赁自行车，使总量达到8000辆。[自行车] ????????                                            ", 2012-8-29 15:40,16,12,赞,微博 weibo.com,yzpi07Bgb
78,"
                                                                                                    #转发微博# 9月份容易拥堵的日子较多，希望大家尽量选择公共交通出行！[大巴]                                            ", 2012-8-29 15:20,17,4,赞,政府版微博,yzp9SknPX
79,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】在轨道交通方面，提前安排45组预备车在库线等候，应对节前或节日期间部分时段可能出现的轨道交通大客流；采取加密发车间隔或者发空车至客流滞留严重的车站等措施，缓解客流压力。此外，加强了列车、车站电梯等设备设施的维修和保养，确保列车安全运营。 ????????                                            ", 2012-8-29 14:44,2,2,赞,微博 weibo.com,yzoUZtyG8
80,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】在地面交通方面，开通、调整、延长地面公交线路11条，优化轨道交通与地面公交接驳换乘；为方便市民回家，晚高峰出城方向，增加公交车辆运营班次；加强重点旅游景区运力配置，让您去景区游玩更便捷。[大巴]此外，加强了公交车辆例行检查和维修保养，杜绝“带病车”上路. ????????                                            ", 2012-8-29 13:57,4,2,赞,微博 weibo.com,yzoBXgTZI
81,"
                                                                                                    #交通资讯#【畅通北京 绿色出行】为方便通心粉们绿色出行，“畅通北京 绿色出行月”期间，我市公交、地铁、出租将采取系列措施，进一步提高交通服务水平。具体有哪些措施，且听小编给您细细道来。 ????????                                            ", 2012-8-29 13:44,3,3,赞,微博 weibo.com,yzowBpOl0
82,"
                                                                                                    #交通微笑# 很久很久以前，我们的18点半…您还记得哪几部？[想一想] ????????                                            ", 2012-8-29 12:34,22,14,1,微博 weibo.com,yzo4ve52v
83,"
                                                                                                    #左看右看#【火车站的爱心通道】随着暑期即将结束、各大高校陆续开学，火车站也迎来了暑运返程高峰。北京站在进站处设立了4个爱心通道，给老幼病残孕旅客提供优先进站的方便。[爱心传递]此外，北京站今年还比去年多增加了志愿者，为暑运服务。 ????????                                            ", 2012-8-29 11:56,2,评论,赞,微博 weibo.com,yznP6tKJ1
84,"
                                                                                                    #小贴士# 经常有通心粉在私信里询问高速通行、公交信息等情况，小编都会第一时间拨打热线进行咨询，然后快速回复通心粉们。但是小编觉得，如果把这些咨询电话的号码告诉大家，是不是大家就可以更快捷地进行咨询了呢？所以有需要的通心粉们，速速地收藏了吧！[收藏] ????????                                            ", 2012-8-29 11:20,34,8,赞,微博 weibo.com,yznAb0VK4
85,"
                                                                                                    #交通资讯#【卡通兔子地铁倡导""慢生活""】北京地铁4号线推出以胖兔子为原型的卡通形象""曼斯理""作为代言人,倡导""慢生活"" 理念.尝试放慢生活节奏,从小处着手改变忙忙碌碌的生活状态,慢下来,让自己更好地享受生活的乐趣.海淀黄庄站A口站厅""慢生活一族""测试区,每位乘客都可以进行测试能否达到""慢生活""标准. ????????                                            ", 2012-8-29 10:53,41,19,赞,微博 weibo.com,yznpjhWrY
