序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
83,"
                                                                                                    ]银行卡安全 专家支招 遭遇盗刷：联系银行 报警 找法院 L秒拍视频 . ????????                                            ", 2016-4-11 14:12,1,评论,2,秒拍网页版,DqsYlzCgY
84,"
                                                                                                    银行卡安全：“校讯通”短信链接 实为木马病毒 L秒拍视频 . ????????                                            ", 2016-4-11 14:04,6,1,2,秒拍网页版,DqsVnaEgR
85,"
                                                                                                    揭秘银行卡盗刷黑色产业链：银行卡及密码信息从何而来？ L秒拍视频 . ????????                                            ", 2016-4-11 14:00,5,1,2,秒拍网页版,DqsTtzaQK
86,"
                                                                                                    #红灯闯不得#重庆：越野摩托超速闯红灯 路口被撞飞 L秒拍视频 . ????????                                            ", 2016-4-11 13:54,2,3,3,秒拍网页版,DqsRdcUIP
87,"
                                                                                                    【济南交警“割肝救妻”，与妻同“肝”共苦????????“没有你，这个家还是家吗？”】4月10日14时，山东省立医院住院部三楼的病房里，董相勇期盼着重症监护中的妻子赶快醒来。就在前一天，这位50岁的老交警和身患严重肝硬化的妻子，一起经历了13个小时的生死考验。O网页链接 ????????                                            ", 2016-4-11 13:45,4,1,16,360安全浏览器,DqsNwuZQM
88,"
                                                                                                    遇到电信诈骗，这样报警！                                            ", 2016-4-11 09:47,5,评论,68,360安全浏览器,DqreUBiwI
89,"
                                                                                                    【认识一下车内按键图解！老司机也不一定认的全！】生活当中，我们难免会接触到一些新车或者陌生的车，我们在开这些车的时候往往找不到自己所熟悉的功能按键，导致很多实用功能成了摆设，车内按键全图解，给新手和不太熟悉车内按钮的朋友们提供参考！ ????????                                            ", 2016-4-11 09:45,10,评论,1,360安全浏览器,Dqre413RU
90,"
                                                                                                    【最高人民检察院 公安部 财政部关于保护、奖励职务犯罪举报人的若干规定】为维护举报人合法权益，鼓励个人和单位依法举报职务犯罪，三部门近日联合印发《关于保护、奖励职务犯罪举报人的若干规定》。任何个人和单位依法向人民检察院举报职务犯罪的，其合法权益受法律保护。O网页链接 ????????                                            ", 2016-4-11 09:34,2,1,2,360安全浏览器,Dqr9w7MpJ
91,"
                                                                                                    【公安部通缉十名特大电信网络诈骗犯罪案件在逃人员】4月10日，公安部发出A级通缉令，公开通缉10名特大电信网络诈骗犯罪案件在逃人员。希望广大人民群众提供有关线索，检举、揭发违法犯罪活动。发现情况，请拨打110报警。对举报人以及检举、揭发有功人员，公安机关将给予奖励。O网页链接 ????????                                            ", 2016-4-11 09:27,5,1,2,360安全浏览器,Dqr6Be8FA
92,"
                                                                                                    “不给股份就摁死你”： “特权二代”强行勒索帖文真相调查O网页链接 ????????                                            ", 2016-4-8 23:13,16,71,5,iPhone客户端,Dq4eEeVVR
93,"
                                                                                                    【黄明：强化责任担当狠抓措施落实 确保全国学校安全形势持续稳定】教育部、公安部4月8日联合召开全国学校安全工作电视电话会议，总结交流学校安全工作经验，研究部署进一步加强学校安全工作。公安部副部长黄明在会上强调，各地公安机关要深入贯彻落实中央领导同志重要批示指示精神，进一步提高思想认 ????????...展开全文c                                            ", 2016-4-8 19:26,1,1,2,华为Ascend Mate7,Dq2Kw67so
94,"
                                                                                                    【电焊操作不当易引火灾】2016年济南消防严究失火罪和消防责任事故罪，目前已有4名电焊工被拘留，有人还被刑拘。电焊时温度高达6千摄氏度以上，容易使焊件另一端接触的可燃物着火，发生火灾。 ????????                                            ", 2016-4-8 15:55,1,6,3,360安全浏览器,Dq1mPqqJ4
95,"
                                                                                                    【5月中旬铁路调图 增开青岛至北京徐州夜间动车】济南铁路局2016年5月中旬起实行新的列车运行图，青岛将增开至北京南、徐州东等地的夜间动车组，同时对部分列车进行调整。 ????????                                            ", 2016-4-8 15:47,2,1,8,360安全浏览器,Dq1jsuOVR
96,"
                                                                                                    【公职人员贩毒从严处罚】最高人民法院7日发布《最高人民法院关于审理毒品犯罪案件适用法律若干问题的解释》，对部分新类型毒品的定罪量刑数量标准进行了调整，加大了对制毒物品犯罪的惩处力度，并全面规定各类毒品犯罪定罪量刑标准，亮点颇多，该解释将于4月11日起施行。 ????????                                            ", 2016-4-8 14:38,3,2,3,360安全浏览器,Dq0Rvawrj
97,"
                                                                                                    【山东省发出首份“人身安全保护令”】4月1日，德州市陵城区人民法院发出人身安全保护令，禁止张某辱骂、威胁、恐吓、骚扰王某和陈某。这是3月1日《中华人民共和国反家庭暴力法》实施以来，德州市发出的第一份人身安全保护令，也是山东省首份对社会公开发出的人身安全保护令。 ????????                                            ", 2016-4-8 14:32,5,5,4,360安全浏览器,Dq0PaCWPm
98,"
                                                                                                    【 “我不上谁上！”】 面对冒火的“土炸弹”，他勇敢地扑了上去，用血肉之躯盖住“炸药包”，战友和群众脱险了，自己却被炸得血肉模糊。春节期间，湖北浠水县公安局特勤队长吴俊的英勇一扑，感动了无数荆楚百姓。 O“我不上谁上！”（点赞中国·敬业） ????????                                            ", 2016-4-8 09:01,7,2,5,华为Ascend Mate7,DpYEzokRd
99,"
                                                                                                    【郭声琨会见柬埔寨副首相兼内政大臣韶肯】 国务委员、公安部部长郭声琨7日在京会见了柬埔寨副首相兼内政大臣韶肯。 O网页链接 ????????                                            ", 2016-4-7 21:11,1,评论,2,华为Ascend Mate7,DpU0rpihI
100,"
                                                                                                    【郭声琨要求 扎实组织开展公安机关“两学一做”学习教】国务委员、公安部党委书记、部长郭声琨4月7日主持召开公安部党委会议，传达学习习近平总书记关于“两学一做”学习教育重要指示和中央“两学一做”学习教育工作座谈会精神，研究贯彻落实意见。 O网页链接 ????????                                            ", 2016-4-7 21:08,1,评论,7,华为Ascend Mate7,DpTZxxd5p
101,"
                                                                                                    北京：电动车变“机动车” 家属索赔74万 L秒拍视频 . ????????                                            ", 2016-4-7 09:17,22,11,5,秒拍网页版,DpPkJB0K3
102,"
                                                                                                    寻亲！                                            ", 2016-4-7 09:16,27,2,44,360安全浏览器,DpPkdnVW9
103,"
                                                                                                    【越南向中方移交一名“红通”犯罪嫌疑人】当地时间5日上午10点，越南警方在首都河内内排国际机场，将在逃犯罪嫌疑人周某某移交中方。周某某因涉嫌开设赌场罪被中国警方通缉。这是中越两国公安部第二届联合追逃行动的首个重要战果。 ????????                                            ", 2016-4-6 09:38,转发,1,4,360安全浏览器,DpG2IrFqD
104,"
                                                                                                    【郭伯雄涉嫌受贿犯罪案已移送审查起诉】日前，中国人民解放军军事检察院对中央军委原副主席郭伯雄涉嫌受贿犯罪案侦查终结，移送审查起诉。军事检察院依法查明，郭伯雄利用职务便利，为他人职务晋升或调整提供帮助，直接和通过家人收受贿赂，数额特别巨大。郭伯雄对涉嫌受贿犯罪事实供认不讳。 ????????                                            ", 2016-4-6 09:35,4,2,1,360安全浏览器,DpG1yBVoa
105,"
                                                                                                    【公安改革进行时】上海嘉定：社区警务改革推动村居社会共治 O上海嘉定：社区警务改革推动村居社会共治 ????????                                            ", 2016-4-6 07:30,1,评论,1,iPhone客户端,DpFcH8ugu
106,"
                                                                                                    【悲催羊倌】 本片由山东省莱芜市公安局，是一部防范牲畜盗窃题材的喜剧片。O网页链接 ????????                                            ", 2016-4-5 14:32,12,6,10,360安全浏览器,DpyxE4uhL
107,"
                                                                                                    【接到170、171号段来电要警惕！】170、171号段的手机号不用实名登记就可买到，成为诈骗分子“首选”。专家称，170、171号段诈骗占号段总量40%以上。警方提醒：接到170、171号段电话要警惕，必须进行“好友验证”，通过视频聊天等方式识别对方是否为熟人。 ????????                                            ", 2016-4-5 14:15,7,1,5,360安全浏览器,DpyqKavYe
108,"
                                                                                                    【交通违法可以微信自助交罚款】缴纳罚款去银行？你Out啦！只用微信就能在线缴费只用微信就能在线缴费，没骗您！O还在排队?交通违法可以微信自助交罚款,你get... ????????                                            ", 2016-4-5 14:13,7,2,2,360安全浏览器,DpypJdi7M
109,"
                                                                                                    【沪公安局公布终生禁驾名单 涉及道路交通严重违法犯罪】上海市公安局今早发布，根据《中华人民共和国道路交通安全法》等相关法律规定，上海市公安局对2015年以来涉及道路交通严重违法犯罪的36名行为人，依法吊销其机动车驾驶证，并作出终生不得重新取得机动车驾驶证的决定。O沪公安局公布终生禁驾名单 涉及道路交通严重... ????????                                            ", 2016-4-5 13:45,4,4,1,华为Ascend Mate7,DpyeFoKcd
110,"
                                                                                                    【交通安全提示】男子骑电动车“玩杂技”危险！ L秒拍视频 . ????????                                            ", 2016-4-5 10:04,13,3,5,秒拍网页版,DpwMUmUC2
111,"
                                                                                                    #我们的英雄#【你，是我们永远的英雄????追忆2015年牺牲的公安民警】　又是一年清明时，万千思念涌心头。　“时时在流血、天天有牺牲”，一直是公安队伍这支和平时期流血牺牲最多的职业群体的真实写照。在2015年，全国有438名公安民警倒在了挚爱的工作岗位上，牺牲民警平均年龄46.3岁。 ????????                                            ", 2016-4-5 09:37,3,1,6,360安全浏览器,DpwBRpPBi
112,"
                                                                                                    “缺席”的合影O“缺席”的合影 ????????                                            ", 2016-4-4 22:28,1,1,3,iPhone客户端,DpsecFJdn
113,"
                                                                                                    【平安中国·我们的英雄】系列网络访谈活动第三期：内蒙古自治区通辽市副市长、公安局长邱成刚，全国先进工作者、广东省潮州市公安局副局长严照雄，公安系统二级英模汪平烈士之子、贵州省安顺市关岭县公安局牺牲民警徐发春的战友汪琳坤参加访谈。O网页链接 ????????                                            ", 2016-4-4 10:46,转发,评论,1,华为Ascend Mate7,DpnDmzBEk
114,"
                                                                                                    “平安中国·我们的英雄”系列网络访谈活动第二期：广东省惠州市副市长、公安局长李敏，2015年度央视“十大法治人物”、浙江省金华市公安局经文保支队支队长张辉，广西壮族自治区玉林市牺牲民警杨科璋的战友刘创O网页链接 ????????                                            ", 2016-4-3 10:12,转发,2,2,iPhone客户端,DpdZ64HUX
115,"
                                                                                                    #我们的英雄#【缅怀公安英烈】4月1日，淄博市公安局在举行了以“缅怀公安英烈，铸就忠诚警魂”为主题的纪念活动，近百名干警重温入警誓词，深切缅怀梁学章烈士的英雄事迹，弘扬公安正气，继承和发扬英烈的优良品质。 ????????                                            ", 2016-4-3 09:18,1,2,13,微博 weibo.com,DpdCZielo
116,"
                                                                                                    “平安中国·我们的英雄”系列网络访谈第一期：公安部人事训练局巡视员程人华，云南普洱副市长、公安局长梁正军，湖北荆州牺牲民警刘勇父亲刘新成O网页链接 ????????                                            ", 2016-4-2 10:28,1,2,3,iPhone客户端,Dp4F83YXK
117,"
                                                                                                    #我们的英雄#【深情缅怀公安英烈】O网页链接 ????????                                            ", 2016-4-2 09:18,5,3,12,微博 weibo.com,Dp4cur2Gi
118,"
                                                                                                    【孟建柱：提升境界增强本领 更好地履行党和人民赋予的职责使命】 政法干部学习讲座4月1日正式开讲。中共中央政治局委员、中央政法委书记孟建柱在主持讲座时指出，重视学习、善于学习，是我们党的优良传统和政治优势。政法干部要以高度的政治责任感和时代紧迫感，重视学习，勤奋学习，终身学习，在学习 ????????...展开全文c                                            ", 2016-4-1 19:43,1,评论,3,华为Ascend Mate7,DoYRZyCPG
119,"
                                                                                                    【黄明??强调 认清形势毫不松懈 以拼搏积累保道路交通持续安全】 记者从公安部4月1日召开的清明节交通安保工作视频会上获悉，全国道路交通安全形势持续向好，已连续6个月零7天未发生重特大事故，实现了自1990年有重特大事故数据统计以来的历史性突破。公安部副部长黄明在会上强调，要清醒认识当前道路 ????????...展开全文c                                            ", 2016-4-1 19:41,转发,1,1,华为Ascend Mate7,DoYQZv7mY
120,"
                                                                                                    【受郭声琨委托 夏崇源赴天津慰问公安英烈家属】 为了深切缅怀公安英烈，弘扬公安英烈精神，3月31日上午，受国务委员、公安部部长郭声琨的委托，公安部党委委员、政治部主任夏崇源率公安部慰问组赴天津市，分别看望慰问了天津市消防局烈士唐子懿、交管局烈士朱滋桦、静海分局烈士张凤海的家属，转达了 ????????...展开全文c                                            ", 2016-4-1 18:35,转发,评论,2,华为Ascend Mate7,DoYqnqNSr
121,"
                                                                                                    【又是一年清明时！警察蜀黍为您提供祭扫防火安全小常识】又是一年清明时，这期间是森林防火特护期。警察蜀黍在此为大家提供清明祭扫防火安全小常识。 ????????                                            ", 2016-4-1 16:16,35,5,4,360安全浏览器,DoXvQ4gnP
122,"
                                                                                                    #我们的英雄#【不忘历史致敬警魂 青岛市公安举行缅怀英烈仪式】3月30日，市公安机关在青岛革命烈士纪念馆隆重集会，深切缅怀革命烈士。来自各级公安机关的260多名公安民警代表参加缅怀仪式。 ????????                                            ", 2016-4-1 09:18,2,评论,5,微博 weibo.com,DoULZCUPv
123,"
                                                                                                    【公安部非法集资案件投资人信息登记平台对“昆明泛亚有色”案件投资人开放】为有利于公安机关及早准确查清昆明泛亚有色交易所股份有限公司及其相关公司涉嫌非法吸收公众存款案件（以下简称昆明泛亚有色案件）事实，保护该案投资人合法权益，方便投资人登记信息和申报权益，４月１日，公安部非法集资案 ????????...展开全文c                                            ", 2016-3-31 20:43,2,1,赞,华为Ascend Mate7,DoPPExTOU
124,"
                                                                                                    【黄明强调 坚持问题导向强化措施落实 依法严打严防涉医违法犯罪】 3月31日，国家卫生计生委、中央综治办、公安部、司法部、中国保监会等5部门在北京联合召开2016年维护医疗秩序构建和谐医患关系工作推进会。公安部副部长黄明在会上强调，各级公安机关要认真贯彻落实中央领导同志的重要指示批示精神， ????????...展开全文c                                            ", 2016-3-31 15:19,1,1,2,华为Ascend Mate7,DoNIibFi8
125,"
                                                                                                    【小汽车自学直考、自主约考等措施 4月1日起正式实施】 4月1日，《公安部关于修改〈机动车驾驶证申领和使用规定〉的决定》（公安部令第139号）和《关于机动车驾驶证自学直考试点的公告》正式实施，标志着驾考改革系列措施如期落地，社会关注的小汽车自学直考、自主约考、异地考试办证、放宽残疾人学车 ????????...展开全文c                                            ", 2016-3-31 15:07,1,2,4,华为Ascend Mate7,DoNDw6hRQ
126,"
                                                                                                    #我们的英雄#【因为我是警察MV】清明祭英烈 热血铸警魂O#我们的英雄#【因为我是警察MV】清明祭英烈 ... ????????                                            ", 2016-3-31 09:38,11,6,10,360安全浏览器,DoLtO3Vhv
127,"
                                                                                                    【山东叫停短期境外驾照 明起韩“速成”驾照行不通了】4月1日公安部1 3 9号令生效后，韩国短期旅游“速成”驾照回国换领需要考全科。持境外驾驶证的内地居民，申请换领内地驾驶证时增加了限制条款。如果取得该机动车驾驶证时，在核发国家或地区连续居留不足三个月，应当考科目一、科目二和科目三。 ????????                                            ", 2016-3-31 09:20,5,评论,3,360安全浏览器,DoLmvmZQd
128,"
                                                                                                    【4月1日起驾考新规落地山东 科目二、三可连续考试】4月1日起,（公安部令第139号）将正式实施。单眼、上肢残疾人士均可报考，青岛开始试点“自学直考”，5月底前山东17地市将全部实现网上自主报考；此外，小型汽车夜考有变化，科目二、科目三可以同时预约、连续考试。 ????????                                            ", 2016-3-31 09:15,2,评论,3,360安全浏览器,DoLkjtjee
129,"
                                                                                                    【郭声琨??强调 用铁的纪律打造过硬的公安队伍】 全国公安机关党风廉政建设电视电话会议3月30日召开，国务委员、公安部党委书记、部长郭声琨出席并讲话。他强调，各级公安机关要认真学习贯彻十八届中央纪委六次全会、国务院第四次廉政工作会议精神，坚持全面从严治党治警，增强“四个意识”，严明政治 ????????...展开全文c                                            ", 2016-3-30 21:07,3,1,3,华为Ascend Mate7,DoGyZ1ARs
130,"
                                                                                                    【公安部打击粤港边界偷渡活动专项行动取得初步战果】3月30日，公安部在广东省深圳市召开打击粤港边界偷渡活动专项行动新闻发布会，向新闻媒体通报专项行动开展一个多月以来取得的初步战果，公布了3起侦破的典型案件。 O网页链接 ????????                                            ", 2016-3-30 18:21,转发,4,2,华为Ascend Mate7,DoFtoB7XQ
131,"
                                                                                                    【山东将组建乡镇交通管理员】日前，省政府办公厅公布《关于加强乡镇道路交通安全管理员队伍建设的意见》，对乡镇交通管理员的职责任务作了明确划分，乡镇交通管理员不具有执法权，主要是协助公安交通民警维护道路交通秩序、处置交通事故现场、接受群众求助、开展交通安全宣传教育、采集基础信息等。 ????????                                            ", 2016-3-30 16:04,3,6,赞,360安全浏览器,DoEA06tmt
132,"
                                                                                                    【山东出新规解决无户籍人员落户 四类“黑户”落户亮绿灯】近日，省政府办公厅就切实做好无户口人员登记户口工作印发相关实施意见，提出要重点解决好“既不符合收养法规定又无法办理事实收养公证的被收养人员”“生活无着的滞站流浪乞讨人员”“社会福利机构收养的弃婴或打拐解救的查找不到生父母的儿 ????????...展开全文c                                            ", 2016-3-30 15:56,3,1,赞,360安全浏览器,DoEwMlDbZ
133,"
                                                                                                    寻人！                                            ", 2016-3-30 10:49,2,评论,24,360安全浏览器,DoCw4uQRg
134,"
                                                                                                    【我省印发实施意见,全面清除公民无户口现象 重点解决4类人员户口登记问题】国务院办公厅近日印发《关于解决无户口人员登记户口问题的意见》,要求全面解决无户口人员的户口登记问题。省政府办公厅29日印发实施意见,明确规定除解决好国办《意见》规定的无户口人员外,重点解决4类人员的户口问题。 ????????                                            ", 2016-3-30 10:45,7,1,赞,360安全浏览器,DoCuwdI0i
135,"
                                                                                                    【骗子打飞的、租车载着伪基站 群发十万诈骗短信】骗子搭乘飞机从广西来到福建，租一辆车载着一台伪基站各地流窜，钟某和同伙在福建泉州被抓获时，车上的伪基站还在不停地发送着虚假信息。据福建泉州市公安局丰泽分局办案民警调查，犯罪嫌疑人到福建10天，已经发送了十多万条虚假诈骗信息。 ????????                                            ", 2016-3-30 09:18,4,1,1,360安全浏览器,DoBVboc4B
136,"
                                                                                                    【山东省清明节假期交通安全 “两公布一提示”】2016年清明节4月2日—4日放假，共3天。我们根据今年清明小长假期间交通流特点，推出一些清明小长假出行建议，希望能对您的出行有所帮助：O【权威发布】山东省清明节假期交通安全 “两公... ????????                                            ", 2016-3-30 09:10,6,评论,2,360安全浏览器,DoBRQzsE3
137,"
                                                                                                    【李克强签署国务院令 公布《全国社会保障基金条例》】国务院总理李克强日前签署第667号国务院令，公布《全国社会保障基金条例》（以下简称《条例》），自2016年5月1日起施行。详情见：O网页链接 ????????                                            ", 2016-3-30 09:03,5,2,2,360安全浏览器,DoBPicdh7
138,"
                                                                                                    【公安部部署在全国集中开展严厉打击整治打孔盗油违法犯罪专项行动】公安部3月28日召开电视电话会议，部署在全国集中开展严厉打击整治打孔盗油违法犯罪专项行动，国务委员、公安部部长郭声琨出席并讲话。他强调，要认真贯彻落实中央领导同志有关重要批示指示精神，以对党和人民事业高度负责的精神，健 ????????...展开全文c                                            ", 2016-3-28 21:15,1,4,3,华为Ascend Mate7,DonLeg7yf
139,"
                                                                                                    【可异地审验、换证、补证】驾照新规4月1日施行，针对人群：异地驾驶员补换领驾驶证、审验等，若驾驶员在核发地以外居住的，可以向居住地车辆管理所申请换证、补证，也可以参加审验、提交身体条件证明。大中型客货车驾驶证可异地申领，申请人可以在户籍所在地或居住地报名考试，满足流动人口申领。 ????????                                            ", 2016-3-28 09:59,19,6,12,360安全浏览器,DojkJlJXP
140,"
                                                                                                    【杭州警方破获贩卖毒品案抓获嫌疑人23名】近日，杭州淳安警方调集100余名警力，在杭州、淳安两地抓获毒品犯罪嫌疑人23名，成功破获一起特大贩卖毒品案，摧毁一个贩毒团伙。目前，其中的22名犯罪嫌疑人已被淳安警方刑事拘留，案件正在进一步审理中。 ????????                                            ", 2016-3-28 09:44,8,1,6,360安全浏览器,DojeAubs0
141,"
                                                                                                    【上海“百名红通人员”张丽萍被劝返回国自首】27日，按照中央反腐败协调小组国际追逃追赃工作办公室统一部署，在我外交部、公安部和驻秘鲁使馆全力配合下，潜逃境外17年的“百名红通人员”第63号张丽萍被成功劝返回国。这是第25名到案的“百名红通人员”。张丽萍，涉嫌虚开增值税专用发票罪。 ????????                                            ", 2016-3-28 09:40,1,评论,1,360安全浏览器,DojdipcnQ
142,"
                                                                                                    香港铜锣湾书店股东李波将回内地祭祖 并带儿子治病O网页链接 ????????                                            ", 2016-3-26 16:48,转发,1,1,iPhone客户端,Do39Y7gpN
143,"
                                                                                                    【济南撞飞男童4嫌疑人归案】近日，一则《司机撞上幼童后将其抛弃绿化带》的新闻引起了群众的愤怒，公安机关更是发布通缉令，寻找肇事嫌疑人的线索。肇事嫌疑车辆是一辆黑色的凯迪拉克汽车，24日，车上4名当事人都已投案。公安机关将依法从严追究。 ????????                                            ", 2016-3-25 14:22,12,30,13,360安全浏览器,DnSM6lR9i
144,"
                                                                                                    【虚假网站安排美女在线发牌 千余人赌博被骗】骗子经营山寨赌博网站，专骗赌徒的钱，则可谓奇葩。近日，广东公安通过周密部署，在18个中国省市收网，并配合柬埔寨警方执法，破获近年来广东最大一宗跨国电信网络诈骗案，境内外共摧毁跨国电信网络新型犯罪窝点5个，抓获犯罪嫌疑人218名。 ????????                                            ", 2016-3-25 14:01,6,3,3,360安全浏览器,DnSDwaMOK
145,"
                                                                                                    【“平安中国”系列网络访谈】 第二十期安徽省副省长、公安厅厅长李建中。O安徽省副省长、公安厅厅长李建中 ????????                                            ", 2016-3-25 10:43,转发,1,2,华为Ascend Mate7,DnRl4xVRh
146,"
                                                                                                    【公安部公布近年来涉及“毒驾”的10起典型案例】 全国公安交管、禁毒、治安等多个警种联手，严厉打击吸毒后驾驶机动车违法行为，注重从源头上消除“毒驾”隐患，已依法注销14万本吸毒成瘾未戒除人员驾驶证，依法拒绝受理2000余名吸毒人员申请驾驶证。公安部正积极配合立法机关开展立法调研，推进“毒 ????????...展开全文c                                            ", 2016-3-24 20:21,3,评论,2,华为Ascend Mate7,DnLHrxxmQ
147,"
                                                                                                    【公安部：源头治理毒驾依法注销14万本吸毒成瘾未戒除人员驾驶证】 近年来，吸毒后驾驶车辆肇事肇祸成为严重危害公共安全的新问题，成为威胁群众安全的一大“杀手”。为铲除交通安全“毒瘤”，根据公安部部署要求，全国公安交管、禁毒、治安等多个警种联手，严厉打击吸毒后驾驶机动车违法行为，注重从 ????????...展开全文c                                            ", 2016-3-24 20:20,转发,评论,4,华为Ascend Mate7,DnLGMa8XT
148,"
                                                                                                    【“平安中国”系列网络访谈】 第十九期山西省副省长、公安厅厅长刘杰。O山西省副省长、公安厅厅长刘杰 ????????                                            ", 2016-3-24 10:28,转发,1,1,华为Ascend Mate7,DnHOB9a55
149,"
                                                                                                    #防骗知识# 【慎重参加网上调查活动】上网时经常会碰到各种网络“调查问卷”、购物抽奖活动或者申请免费邮寄资料、申请会员卡等活动，一般要求填写详细联系方式和家庭住址等个人信息。提醒：参与此类活动前，要选择信誉可靠的网站认真核验对方的真实情况，不要贸然填写导致个人信息泄露。 ????????                                            ", 2016-3-24 09:20,6,1,3,360安全浏览器,DnHmZ4QLW
150,"
                                                                                                    ：追凶！                                            ", 2016-3-24 09:07,6,2,97,360安全浏览器,DnHhxkeLS
151,"
                                                                                                    郭声琨：狠抓各项禁毒工作措施的落实努力夺取禁毒人民战争新胜利O网页链接 ????????                                            ", 2016-3-23 20:39,转发,评论,2,iPhone客户端,DnCo3fL3o
152,"
                                                                                                    【“平安中国”系列网络访谈】 第十八期湖南省副省长、公安厅厅长黄关春。O网页链接 ????????                                            ", 2016-3-23 11:03,1,1,2,华为Ascend Mate7,DnyCkmwqZ
153,"
                                                                                                    【公安机关“e租宝”专案组全力推进案件侦办工作】??????????????目前，公安机关正在全力推进“e租宝”及“芝麻金融”网络平台及其关联公司涉嫌非法集资案件侦办工作，并采取多种措施追查涉案资金流向，依法冻结、查封、扣押了大批涉案资产，对相关资产的深入核查及性质甄别正在紧张进行中。??????????????今年3月2 ????????...展开全文c                                            ", 2016-3-23 09:41,8,5,2,华为Ascend Mate7,Dny5aB0mF
154,"
                                                                                                    #防骗知识# 【慎在微信中晒照片】有些家长在朋友圈晒的孩子照片包含孩子姓名、就读学校、所住小区，有些人喜欢晒火车票、登记牌，却忘了将姓名、身份证号、二维码等进行模糊处理，这些都容易泄露个人信息。此外，微信中“附近的人”这个设置，也经常被利用来看到他人的照片。 ????????                                            ", 2016-3-23 09:31,12,3,2,360安全浏览器,Dny0QA7gj
155,"
                                                                                                    【世界气象日】今天是世界气象日,今年气象日的主题是“直面更热、更旱、更涝的未来”。大家要从自己做起，保护自然环境，达到人和自然之间的协调。 ????????                                            ", 2016-3-23 09:10,4,1,2,360安全浏览器,DnxSBo4HX
156,"
                                                                                                    郭声琨对全国公安机关开展打击“盗抢骗”犯罪专项行动提出要求O网页链接 ????????                                            ", 2016-3-22 20:20,4,1,4,iPhone客户端,DnsQ4tfPM
157,"
                                                                                                    【“平安中国”系列网络访谈】 第十七期公安部边防管理局局长陈定武O公安部边防管理局局长陈定武 ????????                                            ", 2016-3-22 10:18,2,3,1,360安全浏览器,DnoTK8pfa
158,"
                                                                                                    交通肇事双方合伙骗保 各怀鬼胎都被拘留 L秒拍视频 . ????????                                            ", 2016-3-22 10:05,3,1,1,秒拍网页版,DnoOgy0Hy
159,"
                                                                                                    【出租车管理办法执行18年后废止 份子钱将改革】3月21日，住建部官网称，《住房和城乡建设部公安部关于废止〈城市出租汽车管理办法〉的决定》已经住房和城乡建设部常务会议、公安部部长办公会议审议通过，3月16日予以发布，废止《城市出租汽车管理办法》的决定自发布之日起施行。执行了18年被废止。 ????????                                            ", 2016-3-22 09:52,5,2,赞,360安全浏览器,DnoIVBwUp
160,"
                                                                                                    野外生存技巧，你值得拥有！跟随小李子学起来吧                                            ", 2016-3-22 09:23,9,1,159,360安全浏览器,Dnoxp7Dg6
161,"
                                                                                                    美女警花 “火了”！ L秒拍视频 . ????????                                            ", 2016-3-22 09:12,4,5,3,秒拍网页版,DnosL2mxl
162,"
                                                                                                    公安部部署公安改革专项督查 狠抓改革各项措施推进落实O网页链接 ????????                                            ", 2016-3-21 20:30,4,2,赞,iPhone客户端,DnjtD93Uh
163,"
                                                                                                    沂水：又有孩子被抢？公安谣言止于智者 L秒拍视频 . ????????                                            ", 2016-3-21 16:15,2,4,4,秒拍网页版,DnhNYbmL9
164,"
                                                                                                    #警务信息#【枣庄公安多措并举积极推进反家暴】反家庭暴力法于3月1日正式实施后，枣庄市公安局通过创新工作机制、深化工作力度、强化部门联勤联动、加强执法培训等措施，积极推进该法的贯彻落实，将反家暴工作纳入社区民警的职责范围，及时了解情况，及时跟进处理，将家庭暴力消除在萌芽状态。 ????????                                            ", 2016-3-21 15:18,5,3,4,360安全浏览器,DnhqLFOyz
165,"
                                                                                                    【大警种制破解警种机关化、专业警种化】 32个机关部门被整合成9个大部门和大警种，大量警力推向实战一线，警种角色“各归各位”，警务效能大幅跃升……浙江省嘉兴市公安局南湖分局作为大警种制改革的试点单位，自2013年开始探索大警种制改革，在通盘考虑整体进程的基础上，坚持“小步快走”的思路，先 ????????...展开全文c                                            ", 2016-3-21 12:51,4,4,3,华为Ascend Mate7,DngtldhRB
166,"
                                                                                                    “平安中国”网络访谈之十六：公安部刑侦局局长杨东O公安部刑侦局局长杨东 ????????                                            ", 2016-3-21 10:38,转发,评论,1,360安全浏览器,DnfBnFqZa
167,"
                                                                                                    骗术！                                            ", 2016-3-21 09:45,6,评论,2,360安全浏览器,DnffK7c1w
168,"
                                                                                                    【河南“王娜娜被冒名上大学”事件9名责任人受处分】河南“王娜娜被冒名顶替上大学”事件联合调查组19日公布调查结果，王娜娜被冒名顶替上大学一事属实，9名相关责任人受到处分，假“王娜娜”（原名张莹莹）学籍、学历信息已被注销，毕业证书被宣布无效，假“王娜娜”被河南省商水县教育体育局解聘。 ????????                                            ", 2016-3-21 09:44,4,5,1,360安全浏览器,Dnffof2VZ
169,"
                                                                                                    【“平安中国”系列网络访谈】 第十五期北京市副市长、公安局局长王小洪。O北京副市长、公安局局长王小洪 ????????                                            ", 2016-3-20 10:45,转发,2,1,华为Ascend Mate7,Dn6dweqsZ
