序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
18,"
                                                                                                    #交通新闻#《津滨客运交通应急保障日报》9月28日，客运交通行业结合工作日客流变化情况，调整市区和滨海新区之间11条线路的运力，保障市民群众的正常出行。全天共投入运营车辆340部（市公交集团111部、滨海新区公交集团142部、市交通集团87部），运送乘客73227人次。 ????????                                            ", 2015-9-29 19:51,转发,评论,赞,三星 GALAXY S5,CCOjBvvV4
19,"
                                                                                                    #路况提示#根据我市境内重点公路监控系统显示，9月29日晚高峰，各主要监控路段通行正常 。 ????????                                            ", 2015-9-29 17:21,转发,评论,赞,360安全浏览器,CCNkA1w8Z
20,"
                                                                                                    #十一出行·天津高速大数据分析#S1津蓟高速篇 ????????                                            ", 2015-9-29 17:17,1,评论,赞,360安全浏览器,CCNj8ckkT
21,"
                                                                                                    #高速路况晚报道#2015年9月29日16:55，目前，S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-29 17:04,转发,评论,赞,360安全浏览器,CCNdU426S
22,"
                                                                                                    #高速路况午播报#2015年9月29日11:55，目前，受S1津蓟高速K9处（天津主线站至津榆路站之间）施工影响，S1津蓟高速天津站入口采取间断放行的交通管制措施，请过往车辆耐心等待。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-29 12:08,1,评论,赞,360安全浏览器,CCLhP98CP
23,"
                                                                                                    #交通新闻# 为确保国庆假期安全运营稳定，市公交集团制定了国庆长假期间运营预案，整体运能将增加5%至10%。 ????????                                            ", 2015-9-29 09:46,转发,评论,赞,三星 GALAXY S5,CCKmbauON
24,"
                                                                                                    #铁路信息#于家堡高铁站9月20日投入运营以来，环控、照明等各系统正常运转，整体运营平稳顺利。9月20日至27日一周时间里，共接待乘客2万余人次。 ????????                                            ", 2015-9-29 09:46,转发,评论,赞,三星 GALAXY S5,CCKlYtutX
25,"
                                                                                                    #交通新闻#日前，市客管办对8名拒载的哥做出了处罚。同时，市客管部门下发通知，要求全市出租汽车驾驶员在国庆期间都要严格执行出租汽车服务标准。对查实的违规行为，将依法给予严厉处罚。 ????????                                            ", 2015-9-29 09:45,转发,评论,赞,三星 GALAXY S5,CCKlB9JmR
26,"
                                                                                                    #路况提示#根据我市境内重点公路监控系统显示，9月29日，各主要监控路段通行正常 。 ????????                                            ", 2015-9-29 09:43,转发,评论,赞,三星 GALAXY S5,CCKkI9zwm
27,"
                                                                                                    #高速路况早知道#2015年9月29日07:55，目前，S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行车辆，请过往车辆耐心等待。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-29 09:41,转发,评论,赞,三星 GALAXY S5,CCKjVn3uq
28,"
                                                                                                    #路况提示#根据我市境内重点公路监控系统显示，9月28日晚高峰，各主要监控路段通行正常 。 ????????                                            ", 2015-9-28 17:21,转发,评论,赞,360安全浏览器,CCDUboFTA
29,"
                                                                                                    #交通新闻#日前，京蓟、津蓟铁路列车冠名“盘山号”。截至目前，两条铁路列车共运送游客88.4万人次。使京津两地市民出行更便利，去往盘山景区京津游客数量不断攀升。 据透露，乘坐“盘山号”列车到盘山旅游的游客，凭本人身份证及当日火车票即可享受每人20元的优惠。 ????????                                            ", 2015-9-28 17:15,转发,评论,赞,360安全浏览器,CCDRI1AxK
30,"
                                                                                                    #高速路况晚报道#2015年9月28日16:55，目前，S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行车辆，请过往车辆耐心等待。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-28 17:08,转发,评论,赞,360安全浏览器,CCDOXx4xO
31,"
                                                                                                    #温馨提示#指标有效期为6个月且不得转让。逾期未使用的，视为放弃指标。以摇号方式取得的增量指标如果逾期未使用，申请人两年内将不能再次申请增量指标。 ????????                                            ", 2015-9-28 15:12,转发,1,赞,360安全浏览器,CCD3JxwKU
32,"
                                                                                                    #温馨提示#申请人可于摇号结束30分钟后登陆小客车调控管理信息系统网站查询摇号结果，也可于1小时后拨打12580电话查询。中签者可自行下载打印指标证明文件，购置车辆后凭指标证明文件缴纳小客车车辆购置税，并到公安交通管理部门办理车辆注册登记。 ????????                                            ", 2015-9-28 15:11,转发,评论,1,360安全浏览器,CCD3CpImo
33,"
                                                                                                    #九月份小客车摇号#按照“公开、公平、公正”的原则，摇号全程在公证人员、申请人代表、市民代表和新闻媒体的监督下进行。40余分钟的过程，最终摇出4554个增量指标，其中个人普通车增量指标3823个、个人节能车增量指标159个、单位普通车增量指标572个，整个摇号过程平稳有序，调控系统运行正常。 ????????                                            ", 2015-9-28 15:11,转发,评论,赞,360安全浏览器,CCD3iDxyP
34,"
                                                                                                    #九月份小客车摇号#摇出572个单位普通车增量指标。 ????????                                            ", 2015-9-28 14:55,转发,评论,1,三星 GALAXY S5,CCCWLbQEz
35,"
                                                                                                    #九月份小客车摇号#摇出159个个人节能车增量指标。 ????????                                            ", 2015-9-28 14:48,转发,评论,1,三星 GALAXY S5,CCCTXclwv
36,"
                                                                                                    #九月份小客车摇号#开始个人普通车摇号啦，备受市民关注的个人普通车摇号，本期共有628728人符合申请条件。 ????????                                            ", 2015-9-28 14:38,1,2,赞,三星 GALAXY S5,CCCPZCsjX
37,"
                                                                                                    #九月份小客车摇号#正在抽选摇号申请人代表 ????????                                            ", 2015-9-28 14:32,转发,1,赞,三星 GALAXY S5,CCCNvCQCG
38,"
                                                                                                    #九月份小客车摇号# 9月28日下午2点30分，天津市小客车总量调控9月摇号仪式正式举行。本期摇号共有636584个申请编码通过资格审核，共同申请11664个增量指标，其中单位普通车指标572个、个人普通车指标3823个、单位节能车指标897个、个人节能车指标6372个。 ????????                                            ", 2015-9-28 14:29,6,5,1,三星 GALAXY S5,CCCMlAbtQ
39,"
                                                                                                    #交通新闻#今天，内蒙古、新疆、广西、黑龙江ETC联网成功！ ????????                                            ", 2015-9-28 10:29,1,评论,1,三星 GALAXY S5,CCBd8ojhP
40,"
                                                                                                    #交通新闻#自8月13日津滨轻轨停运至9月27日，四十六天累计运送乘客达到3474896人次。今日8条常规公交线路投入车辆217部，运送乘客54121人次；3条临时专线投入车辆148部，运送乘客24482人次。 ????????                                            ", 2015-9-28 09:18,转发,1,赞,三星 GALAXY S5,CCAKcs94G
41,"
                                                                                                    #交通新闻# 《津滨客运交通应急保障日报》9月27日，客运交通行业全力做好中秋节的运力保障工作，保证市民群众往返市区和滨海新区的出行需求。全天共投入运营车辆365部（市公交集团125部、滨海新区公交集团142部、市交通集团98部），准备预备车辆9部，运送乘客78603人次。 ????????                                            ", 2015-9-28 09:17,转发,评论,赞,三星 GALAXY S5,CCAJRcnqV
42,"
                                                                                                    #公交信息#为有效填补东丽区华明镇区域与李明庄区域的公交线路空白，今天将开通373路、369路两条支线公交。373路由华明新家园北站至裕岭嘉园。369路由李明庄公交站至天山北路站。 ????????                                            ", 2015-9-28 09:15,转发,1,赞,三星 GALAXY S5,CCAJ4980R
43,"
                                                                                                    #公交信息#公交二公司223路今天开通。该线路由天南大新址公交站至津南新城，首末班车时间为：天南大新址公交站首班车6时，末班车20时；津南新城首班车6时30分，末班车20时30分。 ????????                                            ", 2015-9-28 09:15,转发,1,赞,三星 GALAXY S5,CCAIWsZsr
44,"
                                                                                                    #交通新闻#为确保“十一黄金周”市民节日出行旅游，10月1日到7日，“滨海3号应急高速直通班线”由原来每日早6:00至22:00发车，调整为每天早5:30至22:30发车，车辆增加到100部，循环发车。10月8日，发车时间恢复正常。 ????????                                            ", 2015-9-28 09:15,转发,评论,赞,三星 GALAXY S5,CCAILdVKp
45,"
                                                                                                    #交通新闻#京蓟、津蓟铁路列车“盘山号”冠名仪式在天津北站举行。今后，市民乘坐“盘山号”列车到盘山旅游的游客，凭本人身份证及当日火车票即可享受每人20元的优惠政策。 ????????                                            ", 2015-9-28 09:14,3,2,3,三星 GALAXY S5,CCAIDhgCU
46,"
                                                                                                    #交通新闻#因地铁2号线部分区段将进行隧道维护施工，经市有关部门批准，2015年10月8日至10月27日（共20天）期间，曹庄、卞兴、芥园西道3个车站暂时关闭停运，咸阳路至滨海国际机场站保持正常运营（空港经济区、滨海国际机场和咸阳路站首末班车时间不变）。 ????????                                            ", 2015-9-28 09:14,转发,评论,赞,三星 GALAXY S5,CCAIuo08Y
47,"
                                                                                                    #天津高速路况#2015年9月28日08:17，S1津蓟高速K9处（天津站与津榆路站之间）双向拆除施工设施，现场采取间断放行的措施，请过往车辆耐心等待，顺序通行。 ????????                                            ", 2015-9-28 09:09,转发,评论,赞,三星 GALAXY S5,CCAGkfUwh
48,"
                                                                                                    #高速路况早知道#2015年9月28日07:55，目前，G2京沪高速K114+200处和K116处（独流站与静海站之间）驶往北京方向有交通事故，现场各占用一条车道，无压车，目前事故正在处理之中。我市境内的其他各条高速公路路况正常。 ????????                                            ", 2015-9-28 09:08,转发,评论,赞,三星 GALAXY S5,CCAGg7F9D
49,"
                                                                                                    #航空信息#昨天，天津首开至越南芽庄直飞航线，每周三班，于周二、四、六使用空客A321型飞机执行。航线开通后仅需4.5小时即可抵达，省去旅途中转的不便。 ????????                                            ", 2015-9-27 10:34,转发,1,2,三星 GALAXY S5,CCrOqDXTD
50,"
                                                                                                    #铁路信息#受今年第21号台风“杜鹃”影响，铁路部门决定暂停发售9月29日始发、终到及通过沿海铁路各次列车车票。提醒旅客，如预定了上海方向车票，应提前办理改签或者退票手续。 ????????                                            ", 2015-9-27 10:33,转发,评论,1,三星 GALAXY S5,CCrOhcxpp
51,"
                                                                                                    #铁路信息#9月28日天津西站加开去往北京南方向的高铁列车。其中G9016次列车6:07发，6:45到；C2614次京津城际列车6:45发，7:20到；G9012次列车7:20发，7:58到；G9014次列车7:37发，8:15到。 ????????                                            ", 2015-9-27 10:33,转发,评论,1,三星 GALAXY S5,CCrO06pAa
52,"
                                                                                                    #铁路信息#9月25日起至10月7日，本市铁路部门开启“史上最长长假运输模式”，其中天津站预计上下旅客超320 万人，增幅9%。10月1日高峰日预计上车旅客19万人。 ????????                                            ", 2015-9-27 10:32,转发,评论,赞,三星 GALAXY S5,CCrNQkYi1
53,"
                                                                                                    #交通新闻#海河上的20条游船将在“十一”期间全部投入运营，游船航班将调整增加至全天近120班，发船间隔将由平日每1小时一班船调整到20分钟左右一班。 ????????                                            ", 2015-9-27 10:32,转发,评论,赞,三星 GALAXY S5,CCrNGAC22
54,"
                                                                                                    #高速路况早知道# 2015年9月27日07:55，目前，我市境内的各条高速公路均在正常开启。 ????????                                            ", 2015-9-27 08:30,转发,评论,赞,三星 GALAXY S5,CCqZZc8QS
55,"
                                                                                                    #天津高速路况#2015年9月26日15:08，之前事故已处理完毕，S50津晋高速汉港收费站恢复正常通行秩序。 ????????                                            ", 2015-9-26 16:28,转发,评论,赞,三星 GALAXY S5,CCkHxxPoF
56,"
                                                                                                    #高速路况早知道#2015年9月26日07:55，目前，S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行车辆，请过往车辆耐心等待。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-26 08:22,转发,评论,2,三星 GALAXY S5,CChwmroue
57,"
                                                                                                    #九月份小客车竞价#结果出炉 ????????                                            ", 2015-9-25 16:14,1,评论,赞,360安全浏览器,CCbbqCFeJ
58,"
                                                                                                    #天津高速路况#2015年9月25日14:38，S6津沧高速驶往沧州方向K50（唐官屯收费站和大张庄互通之间处）的交通事故已经处理完毕，现场通行秩序恢复正常。 ????????                                            ", 2015-9-25 16:04,1,评论,赞,三星 GALAXY S5,CCb7nuhz2
59,"
                                                                                                    #交通新闻#为满足广大中外游客游览津城美景、赏十五明月和海河夜景的需求，意风区“津城美景一日游”双层敞篷观光巴士“美丽天津——都市精品旅游”观光专线，9月26、27日，10月1日至7日调整发车班次，每天9:00—21:00发车，每半小时一班，双层敞篷观光巴士专线售票和发车地点在意风区但丁广场。 ????????                                            ", 2015-9-25 14:05,转发,评论,1,360安全浏览器,CCal8cvSW
60,"
                                                                                                    #天津高速路况#2015年9月25日12:44，受进京检查站车流量较大影响，S30京津高速高村站驶往北京方向有短距离压车，请过往车辆耐心等待，顺序通行。 ????????                                            ", 2015-9-25 14:03,转发,评论,赞,360安全浏览器,CCakkweC6
61,"
                                                                                                    #天津高速路况#2015年9月25日12:28，S6津沧高速驶往沧州方向K50((唐官屯收费站和大张庄互通桥之间处）发生交通事故，现场临时断交，请过往车辆耐心等待。 ????????                                            ", 2015-9-25 14:03,转发,评论,赞,360安全浏览器,CCakg7tMm
62,"
                                                                                                    #九月份小客车竞价#一点平均价 ????????                                            ", 2015-9-25 14:02,转发,1,赞,360安全浏览器,CCajT7wB4
63,"
                                                                                                    #九月份小客车竞价#11点平均价 ????????                                            ", 2015-9-25 11:10,转发,评论,赞,360安全浏览器,CC9bXAawB
64,"
                                                                                                    #天津高速路况#2015年9月25日10:03，G25长深高速芦台站恢复开启，汉沽站、清河农场站、中心桥站入口限行已取消。 ????????                                            ", 2015-9-25 10:06,转发,评论,赞,360安全浏览器,CC8Mdn111
65,"
                                                                                                    #公交信息#两节期间天津公交做好运营服务保障O两节期间天津公交做好运营服务保障 ????????                                            ", 2015-9-25 09:58,转发,评论,2,360安全浏览器,CC8IU01Ct
66,"
                                                                                                    #铁路信息#“两节”期间津京城际列车加开百对O“两节”期间津京城际列车加开百对-天津网 ????????                                            ", 2015-9-25 09:57,转发,评论,1,360安全浏览器,CC8ItnCHz
67,"
                                                                                                    （接上一条）#高速路况早知道#2015年9月25日07:55，S7津保高速天津站、津同站入口封闭。S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行车辆，请过往车辆耐心等待。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-25 08:54,转发,评论,赞,三星 GALAXY S5,CC8j5ATrA
68,"
                                                                                                    #高速路况早知道#2015年9月25日07:55，目前，因雾，G1京哈高速宝平站、津围站、新钟站入口封闭，宝坻北站、新安镇站限开一条车道；S21塘承高速全线入口、G2501滨保高速石各庄站出口封闭其余各站限行黄牌货车；G2京沪高速武清西站至陈官屯站入口封闭。（未完） ????????                                            ", 2015-9-25 08:54,转发,评论,赞,三星 GALAXY S5,CC8j0iQGT
69,"
                                                                                                    #高速路况晚报道#2015年9月24日16:55，目前，S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行车辆；G2京沪高速驶往北京方向K55处（泗村店出口匝道处）发生交通事故，现场通行缓慢，请过往车辆小心行驶，注意避让。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-24 17:10,转发,评论,赞,360安全浏览器,CC27M4AWh
70,"
                                                                                                    #高速路况午播报#2015年9月24日11:55，目前，S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行车辆，请过往车辆耐心等待。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-24 14:22,转发,评论,赞,360安全浏览器,CC11BDfkm
71,"
                                                                                                    #交通新闻#首个智能化停车场试运行O首个智能化停车场试运行（图） ????????                                            ", 2015-9-24 09:52,转发,评论,赞,360安全浏览器,CBZfWo05k
72,"
                                                                                                    #九月份小客车调控#本月指标竞价时间为9月25日上午9:00至下午3:00，连续竞价6个小时。本月摇号将于9月28日下午2:30举行。请参加竞价的申请人按规定时间完成资格激活、网上报价、缴纳成交价款等步骤。指标有效期为六个月，请及时使用，避免指标过期作废。 ????????                                            ", 2015-9-24 09:50,转发,评论,赞,360安全浏览器,CBZf4icaE
73,"
                                                                                                    #九月份小客车调控#9月23日本期小客车增量指标申请资格审核结果已经公布，643893个增量指标申请编码中共有636284个申请编码通过资格审核，综合通过率为98.82%。通过审核的个人申请编码为633910个，通过率为98.92%；通过审核的单位申请编码为2374个，通过率为77.53%。 ????????                                            ", 2015-9-24 09:48,转发,评论,赞,360安全浏览器,CBZer0qfZ
74,"
                                                                                                    #航空信息#从天津航空获悉，本月天航多条航线推出特价票，为旅客出行带来便利，天津-烟台票价230元起、天津-呼和浩特票价140元起、天津-杭州票价440元起、天津-大连票价170元起、天津-哈尔滨票价300元起、天津-太原票价220元起、天津-海口票价900元起。 ????????                                            ", 2015-9-24 09:36,1,评论,5,360安全浏览器,CBZ9wC1Ha
75,"
                                                                                                    #交通新闻#自8月13日津滨轻轨停运至9月23日，四十二天累计运送乘客达到3161302人次。今日8条常规公交线路投入车辆214部，运送乘客50142人次；3条临时专线投入车辆138部，运送乘客23287人次。本日11条线路运营平稳有序，各主要站点无乘客滞留。 ????????                                            ", 2015-9-24 09:34,转发,评论,1,360安全浏览器,CBZ8yEJAl
76,"
                                                                                                    #天津高速路况#2015年9月23日12:50,在8·12事故中损坏的海滨大道部分路段，已经完成修复，恢复正常通行。道路为双向八车道，限速80km/h。 ????????                                            ", 2015-9-24 09:31,1,评论,赞,360安全浏览器,CBZ7wvViY
77,"
                                                                                                    #高速路况早知道#2015年9月24日07:55，目前，S1津蓟高速K9处（天津主线站至津榆路站之间）因双向施工，现场间断放行车辆，请过往车辆耐心等待。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-24 09:15,转发,评论,赞,三星 GALAXY S5,CBZ0ObK5y
78,"
                                                                                                    #温馨提示#这11处高速路国庆施工O天津日报数字报刊 ????????                                            ", 2015-9-23 09:38,转发,评论,赞,360安全浏览器,CBPJXoGYi
79,"
                                                                                                    #交通正能量#日前，一“的哥”发现乘客遗忘在车内装有5万元现金的手包后，和同为出租司机的姐姐立即放弃运营，寻找丢失手包的乘客，在一时找不到失主的情况下，采取了报警求助、上报公司和行业管理部门等多种方法，最终找到失主，完璧归赵。袁师傅姐弟俩在平时运营中曾多次拾金不昧、助人为乐。 ????????                                            ", 2015-9-23 09:21,转发,评论,1,360安全浏览器,CBPCJ9H9z
80,"
                                                                                                    #公交信息#公交940路由响螺湾公交站至滨海新区文化中心，中途设远景庄园、安阳道（国泰大厦）、自贸区大厅、燕赵大厦、华茂大厦、金唐大厦、公安局进出入境管理中心、海昌商业街、旷世国际、中心商务区管委会、于家堡高铁站、新区文化中心北门等站，双向首末班7点至19点。 ????????                                            ", 2015-9-23 09:12,转发,评论,赞,360安全浏览器,CBPzk9Jds
81,"
                                                                                                    接上一条 S11海滨高速驶往开放段的永定新河站和临港站出口封闭，中心渔港站驶往黄骅方向、轻纺城北站、南港站入口封闭。我市境内其他各条高速公路均在正常开启 ????????                                            ", 2015-9-23 08:57,转发,评论,赞,360安全浏览器,CBPsWgeK3
82,"
                                                                                                    #高速路况早知道#2015年9月23日07:55，目前，G25长深高速K1022驶往唐山方向有事故，现场临时断交。因雾，G1京哈高速的宝平站、津围站、新钟站入口封闭；G25长深高速的芦台站、汉沽站、清河农场站入口封闭。未完接下一条 ????????                                            ", 2015-9-23 08:56,转发,评论,赞,360安全浏览器,CBPsQAVr8
83,"
                                                                                                    #路况提示#根据我市境内重点公路监控系统显示，9月22日晚高峰，S245武静线（原京褔公路）隐贤村地道处双向车辆稍多;其它监控路段通行正常 。 ????????                                            ", 2015-9-22 17:25,转发,评论,赞,360安全浏览器,CBJmKjAU4
84,"
                                                                                                    #高速路况晚报道#2015年9月22日16:55，目前，S11海滨高速驶往开放段的永定新河站和临港站出口封闭，中心渔港站驶往黄骅方向、轻纺城北站、南港站入口封闭。我市境内其他各条高速公路均在正常开启。 ????????                                            ", 2015-9-22 17:25,转发,评论,赞,360安全浏览器,CBJmF1h6I
85,"
                                                                                                    #航空信息#天津航空加密天津至重庆直飞航线，加密后，航班由加密前的每天一班增加至每天两班，机型为空客A320，去程GS7895航班，17:00自天津滨海国际机场起飞，19:35降落重庆江北机场；回程GS7896航班，20:35由重庆起飞，23:10抵达天津，开航初期4折，620元起售。 ????????                                            ", 2015-9-22 16:21,转发,1,赞,360安全浏览器,CBIWS6pjC
86,"
                                                                                                    #公交信息#即日起，公交108路终点站延伸至响螺湾公交站。调整后，中途设站增加消防支队、塘沽南站、中心商务区站、中船重工、迎贤路、碧水庄园、远景庄园、中心商务区公交站。首末班车时间: 新河庄公交站首班车时间6时，末班车时间21时；响螺湾公交站首班车时间6时，末班车时间21时。 ????????                                            ", 2015-9-22 16:20,转发,评论,赞,360安全浏览器,CBIWurfDZ
87,"
                                                                                                    #高速路况晚报道#2015年9月21日16:55，目前，S11海滨高速驶往开放段的永定新河站和临港站出口封闭，中心渔港站驶往黄骅方向、轻纺城北站、南港站入口封闭。我市境内其他各条高速公路均在正常开启 ????????                                            ", 2015-9-21 17:44,转发,评论,赞,360安全浏览器,CBA3Tq2wW
88,"
                                                                                                    #铁路信息#为满足旅客国庆假日出行需求，9月28日，北京铁路局增开北京南到大连北G4753次列车，该列车为红眼高铁，北京南站凌晨2时40分始发，早上8时25分终到大连北站。途经天津站、盘锦站、营口东站、盖州西站。目前，该高铁票已开始发售。 ????????                                            ", 2015-9-21 15:31,转发,评论,赞,360安全浏览器,CBzbUFqWn
89,"
                                                                                                    #航空信息#国航推出200张0元机票，涉及10个目的地，每天9时起，市民登录国航官网即可抢票。9月21日开抢去往吉隆坡、蒙特利尔航班机票，9月22日开抢去往科伦坡、巴黎航班机票，9月23日开抢去往曼谷、约翰内斯堡航班机票，9月24日开抢去往函馆、冲绳航班机票，9月25日开抢去往纽约、素叻他尼航班机票。 ????????                                            ", 2015-9-21 15:30,转发,评论,1,360安全浏览器,CBzbJtTV6
90,"
                                                                                                    #公交信息#昨日起，公交部门开通公交357路。澄江路首班车时间6点，末班车时间21点；师北里首班车时间6点30分，末班车时间21点30分。 ????????                                            ", 2015-9-21 15:29,1,评论,1,360安全浏览器,CBzba1B4b
