序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
14,"
                                                                                                    电闸保险是家庭用电的防护措施，关系到整个家庭用电安全，很多家庭忽视了电闸保险的作用。当家庭用电超负荷后，电闸保险能及时切断电源，避免超负荷后损坏家用电器，甚至导致火灾。消防部门提醒您，要经常对家庭电闸保险进行检查，更换保险丝。有条件的家庭可以更换空气开关，能达到更好防护效果。 ????????                                            ", 2015-9-24 08:52,1,评论,赞,360安全浏览器,CBYRG1rRr
15,"
                                                                                                    转发微博                                            ", 2015-9-23 10:57,转发,评论,6,360安全浏览器,CBQfKlyl9
16,"
                                                                                                    [再次提醒！请勿卧床吸烟！]有的人喜欢在床上或沙发上吸烟，烟头及烟灰一旦掉落在被褥、蚊帐、衣服或沙发上，极易引发火灾；如果将烟头、未熄灭的火柴随便一扔，恰好扔到了纸篓、柴草堆、衣物等物品上，火灾也在所难免。 ????????                                            ", 2015-9-23 10:56,转发,评论,赞,360安全浏览器,CBQfrqe3B
17,"
                                                                                                    转发微博                                            ", 2015-9-22 08:59,转发,评论,赞,360安全浏览器,CBG3hEKrZ
18,"
                                                                                                    炎炎夏日，汽车自燃，大家都不觉得奇怪。而如今秋风瑟瑟，汽车也会离奇失火。9月14日，位于江苏省盐城市亭湖区境内一小区内，一辆停放的轿车突然起火，火灾发生后很快将整个轿车引燃，伴随大火产生大量的浓... °秋季汽车也自燃 ????????                                            ", 2015-9-22 08:58,转发,评论,1,360安全浏览器,CBG3deTq1
19,"
                                                                                                    转发微博                                            ", 2015-9-21 10:01,5,评论,2,360安全浏览器,CBx2buKdY
20,"
                                                                                                    #微提醒#随着秋冬季节的来临，天气逐渐变得干燥，加之用电、用气、用火现象明显增多，若操作不慎或使用不当，极容易引发火灾事故。为了做到火患早排除、火险早预报、火情早发现、火灾早处理，消防部门提醒大... °秋季防火 ????????                                            ", 2015-9-21 09:59,1,评论,1,360安全浏览器,CBx1qum6e
21,"
                                                                                                    //@吉林消防: 转发微博                                            ", 2015-9-20 16:39,转发,评论,6,360安全浏览器,CBqd87WsG
22,"
                                                                                                    KTV→易惹火物：地毯、电线、烟头防火逃生：1.进入人员密集的娱乐公共场所时，首先要留意安全出口。KTV、宾馆房间内都会贴有疏散示意图，仔细查看示意图上安全出口的位置，离安全出口位置较远的要事先熟悉逃... °KTV防火逃生 ????????                                            ", 2015-9-20 16:37,转发,评论,1,360安全浏览器,CBqcb2QQe
23,"
                                                                                                    //@湖南消防: 【消防蜀黍追公车···前方高能请绕行】                                            ", 2015-9-19 14:49,转发,评论,12,360安全浏览器,CBg41cJPG
24,"
                                                                                                    中国消防在线9月17日讯近日，中央综治办、公安部联合下发通知，对北京市海淀区肖家河社区板房村等全国80处区域性火灾隐患予以书面警示，并跟踪督办，以推动火灾隐患整改。这些区域性火灾隐患分布在全国29个... °中央综治办、公安部督办80处区域性火灾隐患 ????????                                            ", 2015-9-19 14:49,1,评论,赞,360安全浏览器,CBg3R7YMi
25,"
                                                                                                    转发微博                                            ", 2015-9-18 08:51,转发,评论,赞,360安全浏览器,CB4igjNK3
26,"
                                                                                                    公交车防火逃生：1.使用公交车上配备的灭火器和逃生设备灭火或逃生。2.司机应立即打开车门窗，引导乘客撤离。当门窗无法正常开启时，可利用安全锤或手肘部或脚跟部破窗逃生。3.用衣物遮住口鼻，同时尽量保持... °公交车防火逃生 ????????                                            ", 2015-9-18 08:51,转发,评论,赞,360安全浏览器,CB4idnUvT
27,"
                                                                                                    转发微博                                            ", 2015-9-17 10:50,1,评论,赞,360安全浏览器,CAVE3oxmT
28,"
                                                                                                    #微提醒#儿童活泼好动，有猎奇心理，如独自在家时摆弄打火机、火柴、蜡烛、煤气、电器及酒精类易燃易爆物品时，易发生火灾。家长们应提高家中小孩的防火安全意识，告诉他们一些消防小常识，做好火灾的防范。 ????????                                            ", 2015-9-17 10:49,2,评论,赞,360安全浏览器,CAVDOk0ai
29,"
                                                                                                    转发微博                                            ", 2015-9-16 09:14,转发,评论,赞,360安全浏览器,CALAobX4c
30,"
                                                                                                    #微提醒# 火场逃生时，保持冷静，正确估计火势。如火势不大，应当机立断，披上浸湿的衣物、被褥等向安全出口方向逃离。逃生时不可乘坐电梯。逃生时应随手关闭身后房门，防止烟气尾随进入。 ????????                                            ", 2015-9-16 09:13,转发,评论,赞,360安全浏览器,CALAdhEKW
31,"
                                                                                                    转发微博                                            ", 2015-9-15 00:08,转发,评论,13,360安全浏览器,CAyAwlv2o
32,"
                                                                                                    我正在看【注册消防工程师资格考试将启动】，分享给你，一起看吧！O网页链接 ????????                                            ", 2015-9-14 15:53,转发,评论,赞,UC浏览器Android,CAvlI5V3L
33,"
                                                                                                    //@吉林消防: 转发微博                                            ", 2015-9-14 09:23,转发,评论,13,360安全浏览器,CAsNnye9m
34,"
                                                                                                    怎样防范插线板火灾？首先要选择质优的产品。品质好的插座大多使用高级材料制成，铜片是紫红色的，防火性能都比较高。消费者在购买时一点要仔细查看是否有明确的生产厂家，包装是否完整，是否有合格证等。其... °怎样防范插线板火灾？ ????????                                            ", 2015-9-14 09:23,1,评论,赞,360安全浏览器,CAsNb92so
35,"
                                                                                                    转发微博                                            ", 2015-9-13 12:33,转发,评论,7,360安全浏览器,CAkBUpeIU
36,"
                                                                                                    消防提醒：插线板起火应掌握好正确的使用方法，先断电，同时可以使用干粉、二氧化碳等灭火剂扑救，切勿“火上浇水”，否则后果不堪设想。如果无法扑灭初期火灾就要尽可能逃生等待救援。 °防插线板着火 ????????                                            ", 2015-9-13 12:32,转发,评论,赞,360安全浏览器,CAkBx58dq
37,"
                                                                                                    机关、团体、企业、事业等单位应当履行下列消防安全职责:(一)落实消防安全责任制，制定本单位的消防安全制度、消防安全操作规程，制定灭火和应急疏散预案;(二)按照国家标准、行业标准配置消防设施、器材，设... °消防安全职责 ????????                                            ", 2015-9-12 18:43,转发,评论,赞,微博 weibo.com,CAdBAzevy
38,"
                                                                                                    转发微博                                            ", 2015-9-12 18:42,转发,评论,3,微博 weibo.com,CAdBifMoC
39,"
                                                                                                    转发微博                                            ", 2015-9-11 12:42,转发,评论,1,微博 weibo.com,CA1OqeIRJ
40,"
                                                                                                    在秋收季节，要做好落实场院防火措施，场院内不乱拉乱接电线，对收粮和打稻机械设备进行检查、保养，收割入场的粮食要远离火源和电源，不要在场院内吸烟。稻草、秸秆等可燃柴草要统一堆放在村外安全地带，不... °微提醒 ????????                                            ", 2015-9-11 12:42,3,评论,赞,微博 weibo.com,CA1OlaZtN
41,"
                                                                                                    //@中国消防: 【昆明一商贸城火灾 6名国家工作人员被立案侦查】日前，昆明市人民检察院决定，依法对昆明市官渡区东盟联丰农产品商贸中心“3??4”重大火灾事故中涉嫌玩忽职守罪的6名国家机关工作人员立案侦查。3月4日，昆明官渡区东盟联丰农产品商贸中心发生火灾，造成12人死亡，10人受伤。                                            ", 2015-9-10 08:17,1,评论,37,360安全浏览器,CzQEihhID
42,"
                                                                                                    我发表了文章 °老年人亡人火灾特点有哪些？ ????????                                            ", 2015-9-10 08:16,1,评论,赞,360安全浏览器,CzQE9FGQJ
43,"
                                                                                                    转发微博                                            ", 2015-9-9 08:29,1,评论,2,360安全浏览器,CzHiK9A2Y
44,"
                                                                                                    我发表了文章 °厨房小火用盐灭 ????????                                            ", 2015-9-9 08:29,1,评论,赞,360安全浏览器,CzHiCsjDr
45,"
                                                                                                    //@吉林消防: 转发微博                                            ", 2015-9-8 08:25,转发,评论,赞,360安全浏览器,CzxQJAFbe
46,"
                                                                                                    我发表了文章 °校园火灾，怎样保护自身安全 ????????                                            ", 2015-9-8 08:25,转发,评论,赞,360安全浏览器,CzxQwAiT7
47,"
                                                                                                    转发微博                                            ", 2015-9-7 10:07,转发,评论,12,360安全浏览器,Czp5GlvLt
48,"
                                                                                                    我发表了文章 °养老院发生火灾，老人应该如何自救 ????????                                            ", 2015-9-7 10:07,转发,评论,赞,360安全浏览器,Czp5zz8nO
49,"
                                                                                                    //@天津消防高新区支队: 转发微博                                            ", 2015-9-6 10:12,3,评论,78,360安全浏览器,CzfHdoRRW
50,"
                                                                                                    我发表了文章 °手机充电注意事项 ????????                                            ", 2015-9-6 10:12,1,评论,赞,360安全浏览器,CzfGYBeZg
51,"
                                                                                                    //@吉林消防: 转发微博                                            ", 2015-9-5 08:24,转发,评论,81,360安全浏览器,Cz5yZ8a9Q
52,"
                                                                                                    我发表了文章 °出行消防安全提示 ????????                                            ", 2015-9-5 08:23,转发,评论,赞,360安全浏览器,Cz5yBe9Z1
53,"
                                                                                                    转发微博                                            ", 2015-9-4 08:24,2,评论,81,360安全浏览器,CyW8e1Frc
54,"
                                                                                                    我发表了文章 °电线短路引火灾 ????????                                            ", 2015-9-4 08:23,转发,评论,赞,360安全浏览器,CyW83EE40
55,"
                                                                                                    //@天津消防高新区支队: //@宜昌消防: 阅兵最全详细流程+观看指南                                            ", 2015-9-3 08:27,1,评论,3517,360安全浏览器,CyMJ8Copb
56,"
                                                                                                    我发表了文章 °70周年阅兵丨天津消防发布消防安全提示 ????????                                            ", 2015-9-3 08:27,2,评论,2,360安全浏览器,CyMJ4eQrg
57,"
                                                                                                    转发微博                                            ", 2015-9-2 08:45,1,评论,24,360安全浏览器,CyDpVhL93
58,"
                                                                                                    我发表了文章 °学校消防安全 ????????                                            ", 2015-9-2 08:45,转发,评论,赞,360安全浏览器,CyDpKlFg7
59,"
                                                                                                    转发微博                                            ", 2015-9-1 09:22,1,评论,赞,360安全浏览器,Cyueo0iy6
60,"
                                                                                                    我发表了文章 °防止宝宝电视“中毒” ????????                                            ", 2015-9-1 09:22,1,评论,赞,360安全浏览器,Cyuegj0WU
61,"
                                                                                                    转发微博                                            ", 2015-8-31 09:25,转发,评论,赞,360安全浏览器,CykOYuoHU
62,"
                                                                                                    我发表了文章 °使用煤气罐要注意安全 ????????                                            ", 2015-8-31 09:24,转发,评论,赞,360安全浏览器,CykON07Uq
63,"
                                                                                                    保护消防设施，维护消防安全。 ????????                                            ", 2015-8-30 09:42,1,评论,赞,360安全浏览器,CybvrmMwv
64,"
                                                                                                    //@天津消防: 转发微博                                            ", 2015-8-30 09:37,1,评论,21,360安全浏览器,CybtA7H3t
65,"
                                                                                                    转发微博                                            ", 2015-8-29 08:50,转发,评论,23,360安全浏览器,Cy1K2dRNr
66,"
                                                                                                    我发表了文章 °住宾馆、旅馆须注意的10个问题 ????????                                            ", 2015-8-29 08:50,转发,评论,赞,360安全浏览器,Cy1JQ6v4b
67,"
                                                                                                    转发微博                                            ", 2015-8-28 11:06,转发,评论,赞,360安全浏览器,CxTcGuuyr
68,"
                                                                                                    我发表了文章 °宾馆餐厅、厨房的防火宝典 ????????                                            ", 2015-8-28 11:06,转发,评论,赞,360安全浏览器,CxTcBsVfU
69,"
                                                                                                    我发表了文章 °天津市消防总队政委岳喜强:从指挥员到战斗员,... ????????                                            ", 2015-8-27 09:04,1,评论,赞,360安全浏览器,CxIYrl2k6
70,"
                                                                                                    //@天津消防: 切莫疏忽大意，否则悔之晚矣~                                            ", 2015-8-27 08:47,转发,评论,19,360安全浏览器,CxIRCaocB
71,"
                                                                                                    转发微博                                            ", 2015-8-27 08:47,1,评论,108,360安全浏览器,CxIRvmmd8
72,"
                                                                                                    转发微博                                            ", 2015-8-27 08:46,转发,评论,140,360安全浏览器,CxIRgzpp3
73,"
                                                                                                    用火用电不离人，消防安全牢记心。 ????????                                            ", 2015-8-26 15:52,转发,评论,赞,360安全浏览器,CxCdNjKwf
74,"
                                                                                                    转发微博                                            ", 2015-8-26 15:48,2,评论,赞,360安全浏览器,CxCcc0k2R
75,"
                                                                                                    转发微博                                            ", 2015-8-25 08:59,转发,评论,赞,360安全浏览器,Cxq5Eb5ML
76,"
                                                                                                    我发表了文章 °天津市公安消防总队要求加强石油化工企业和易... ????????                                            ", 2015-8-25 08:59,转发,评论,1,360安全浏览器,Cxq5vF2sn
77,"
                                                                                                    转发微博                                            ", 2015-8-24 08:41,1,评论,赞,360安全浏览器,CxgxOic3u
78,"
                                                                                                    电视机冒烟起火时向其泼水，会因为温度的突然降低使炽热的显像管立即爆炸，同时因为水能导电，着火电器上的电流可通过水等导体电击救火的人。应切断电源；然后用湿地毯或湿棉被等盖住，这样既能有效阻止烟火蔓延，也能防止爆炸时荧光屏的玻璃碎片伤人；再把水浇在棉被、地毯上，才能彻底进行灭火。 ????????                                            ", 2015-8-24 08:40,2,评论,1,360安全浏览器,CxgxsqKfC
79,"
                                                                                                    转发微博                                            ", 2015-8-23 08:42,1,评论,赞,360安全浏览器,Cx77Eqp64
80,"
                                                                                                    暑期，家长应加强孩子在家的中、小学生日常防火安全教育，尽量不要将小孩独自留在家中，以防孩子玩火引发火灾。同时，还要防止孩子私自使用明火照明、玩火和吸烟。要经常提醒并教育孩子熟记家庭火灾逃生线路，掌握用火、用电的安全注意事项及相关应对措施。 ????????                                            ", 2015-8-23 08:42,1,评论,赞,360安全浏览器,Cx77uF0wO
81,"
                                                                                                    转发微博                                            ", 2015-8-22 14:20,转发,评论,4,360安全浏览器,CwZUefgMO
82,"
                                                                                                    #微提醒#安装窗户时要使其易于打开，不要把大件笨重的家具堵住窗户，不要随便安装铁护栏，也不要把花盆或杂物堆放在窗台上。这样阻挡不了窃贼，反而有可能成为火灾隐患，应该把窗户作为失火时逃生的出口。如果你需要相应的防盗措施，也要使窗户易于打开和使人能顺利从里面往外跳。 ????????                                            ", 2015-8-22 14:19,转发,评论,赞,360安全浏览器,CwZU0CiiU
83,"
                                                                                                    转发微博                                            ", 2015-8-21 10:11,1,评论,7,360安全浏览器,CwOQQ8M9o
84,"
                                                                                                    #微提醒#香水、摩丝、指甲油和打火机等易燃易爆日常生活用品，要放在阴凉干燥处，不可靠近热源、火源，或使用曝晒和其他方式对危险物品进行加热。应将这些物品放在小孩拿不到的地方。 ????????                                            ", 2015-8-21 10:11,转发,评论,赞,360安全浏览器,CwOQI7gnx
85,"
                                                                                                    转发微博                                            ", 2015-8-20 10:31,1,评论,赞,360安全浏览器,CwFylnhgg
86,"
                                                                                                    我发表了文章 °天津市消防总队长回应不专业质疑：不要在流血... ????????                                            ", 2015-8-20 10:31,转发,评论,赞,360安全浏览器,CwFyehwA8
87,"
                                                                                                    转发微博                                            ", 2015-8-19 15:53,转发,评论,940,360安全浏览器,CwyeMyn8Q
88,"
                                                                                                    我发表了文章 °我们冲锋，不是为了你的感动 ????????                                            ", 2015-8-19 15:53,4,评论,赞,360安全浏览器,CwyeJjlzC
89,"
                                                                                                    转发微博                                            ", 2015-8-18 09:55,2,评论,434,360安全浏览器,CwmsNfpZ8
90,"
                                                                                                    #微提醒#??私拉乱接电线危险大。电气线路铺设复杂，市民不可随意拉接电线。如需进行线路维修或改造，应找专业电工操作。电气管线铺设时电线均要穿防火管保护，线头裸露处均要用绝缘胶布包扎好。 ????????                                            ", 2015-8-18 09:54,1,评论,赞,360安全浏览器,CwmsBamjR
91,"
                                                                                                    //@天津消防宝坻支队: //@天津消防: 转发微博                                            ", 2015-8-17 09:25,转发,评论,139,360安全浏览器,CwcQ9aSTv
92,"
                                                                                                    #微提醒#消防提醒广大市民：不要在车内放置打火机、火柴等易燃物品，更不要载放置汽油、柴油等危险油品，同时注意保持发动机的清洁，不要积有过多的油垢，否则其挥发后易引起火灾。司机朋友在停放车辆时要尽量避开太阳暴晒的地方，防止高温引发车辆自燃。 ????????                                            ", 2015-8-17 09:25,3,评论,赞,360安全浏览器,CwcQ3yFjz
93,"
                                                                                                    转发微博                                            ", 2015-8-16 10:33,转发,评论,99,360安全浏览器,Cw3R3pY6Y
94,"
                                                                                                    我发表了文章 °向消防烈士致敬——愿消防战士安息 ????????                                            ", 2015-8-16 10:32,4,评论,5,360安全浏览器,Cw3QOlk7x
95,"
                                                                                                    //@内蒙古消防: 转发微博                                            ", 2015-8-15 09:05,2,评论,411,360安全浏览器,CvTQXdKPd
96,"
                                                                                                    我发表了文章 °消防——119 ????????                                            ", 2015-8-15 09:04,转发,评论,1,360安全浏览器,CvTQG62c3
97,"
                                                                                                    牺牲的战友，走好！受伤的战友，挺住！失联的战友，平安！ ????????                                            ", 2015-8-14 10:28,转发,评论,30,360安全浏览器,CvKY5mCQN
98,"
                                                                                                    //@天津消防和平支队: //@巴彦淖尔消防支队: 转发微博                                            ", 2015-8-14 10:26,1,评论,1,360安全浏览器,CvKXAkVXB
99,"
                                                                                                    转发微博                                            ", 2015-8-13 17:44,3,评论,488,UC浏览器iPhone版,CvEoBpb6E
100,"
                                                                                                    发表文章《这个误区你知道嘛？》°这个误区你知道嘛？ ????????                                            ", 2015-8-13 17:43,转发,评论,赞,UC浏览器iPhone版,CvEo5t2Tv
101,"
                                                                                                    转发微博                                            ", 2015-8-12 08:50,转发,评论,32,360安全浏览器,CvrtyzOHA
102,"
                                                                                                    #微提醒#车主夏天喜欢戴墨镜开车，戴墨镜固然可以遮挡刺眼的光线，但有的墨镜对光线的遮挡能力很强，在低头或者移开视线的时候易发生危险。凉垫是很多车主夏天的标配，但部分车主为了方便，只将凉垫放在座位上，这样危险，在遇到突发情况紧急刹车时，司机会随着凉垫在惯性的作用下前滑，易发生危险。 ????????                                            ", 2015-8-12 08:48,1,评论,赞,360安全浏览器,CvrsKCZbm
103,"
                                                                                                    转发微博                                            ", 2015-8-11 11:34,转发,评论,赞,360安全浏览器,Cvj7oESiA
104,"
                                                                                                    #微提醒#消防提醒广大群众，近期连续降雨，开车的朋友注意行车安全的同时，要及时对车辆进行维修保养，以防车辆受潮，导致配电装置的电线短路引发火灾。 ????????                                            ", 2015-8-11 11:33,转发,评论,赞,360安全浏览器,Cvj790Pwx
105,"
                                                                                                    转发微博                                            ", 2015-8-10 09:19,-1,评论,2,360安全浏览器,Cv8OnpvWV
106,"
                                                                                                    #消防知识#自燃物质除过去我们常讲的稻草、棉垛外，还有油质纤维、废旧塑料等。这些物质储存时，如果堆积时间过长，通风不好，自身就会发生变化产生热，温度逐渐升高。忌水性物质有生石灰，无水氧化铝，过氧化碱等，这些物质遇水或空气中的潮气后就会释放出大量可燃气体，并与空气混合成爆炸性混合物。 ????????                                            ", 2015-8-10 09:19,转发,评论,赞,360安全浏览器,Cv8Ogk9rB
107,"
                                                                                                    转发微博                                            ", 2015-8-9 09:44,转发,评论,赞,UC浏览器iPhone版,CuZxW3TG7
108,"
                                                                                                    #微提醒#天然气炉灶不可忽视，在日常生活中要按照正确的方式使用天然气灶，先打开瓶阀、后启动点火开关阀，结束时先关闭气瓶阀断气、再关闭点火开关阀的程序操作。时常检查燃气灶输气管，门阀是否损坏。 ????????                                            ", 2015-8-9 09:44,1,评论,赞,UC浏览器iPhone版,CuZxL7vAC
109,"
                                                                                                    我发表了文章 °避免孩子被困车内发生意外 ????????                                            ", 2015-8-8 09:52,1,评论,赞,360安全浏览器,CuQauiHsJ
110,"
                                                                                                    转发微博                                            ", 2015-8-8 09:51,转发,评论,赞,360安全浏览器,CuQabnjk2
111,"
                                                                                                    转发微博                                            ", 2015-8-7 09:13,转发,评论,赞,微博 weibo.com,CuGu60o6w
112,"
                                                                                                    夏季夜晚，很多孩子跟随大人在广场、公园内玩耍，有些低龄幼童出于对新鲜事物的好奇心态，伸手就去触摸发烫的景观灯，这时就很容易被烫伤。一些金属材质的户外游乐设施经过阳光的暴晒，温度会高，孩子通常穿短裤或裙子，一旦皮肤接触到被阳光炙烤的金属体，也易被烫伤。因此，注意了，小心孩子被烫伤。 ????????                                            ", 2015-8-7 09:12,转发,评论,赞,微博 weibo.com,CuGu1fR3G
113,"
                                                                                                    //@海南省消防: 儿童坐车最好使用专业安全座椅，并将座椅固定在车后排。                                            ", 2015-8-6 08:14,转发,评论,1428,360安全浏览器,CuwFWjeOq
114,"
                                                                                                    我发表了文章 °防暑期溺水事件 ????????                                            ", 2015-8-6 08:14,转发,评论,赞,360安全浏览器,CuwFOlyk7
115,"
                                                                                                    我发表了文章 °慎用自拍杆 ????????                                            ", 2015-8-5 08:23,转发,评论,赞,360安全浏览器,CuniPxHab
116,"
                                                                                                    转发微博                                            ", 2015-8-5 08:21,1,评论,189,360安全浏览器,Cuni0rX0A
117,"
                                                                                                    //@内蒙古消防: 转发微博                                            ", 2015-8-4 08:16,转发,评论,24,360安全浏览器,CudPH17vY
118,"
                                                                                                    我发表了文章 °乘坐电梯十不要 ????????                                            ", 2015-8-4 08:15,1,评论,赞,360安全浏览器,CudPhjwHc
119,"
                                                                                                    //@天津消防宝坻支队: 转发微博                                            ", 2015-8-3 08:37,转发,评论,2,360安全浏览器,Cu4xQtY8y
120,"
                                                                                                    【电器着火莫慌乱，灭火之前先断电】夏季生活用电剧增，假如遇到电视、电磁炉等家用电器着火，切勿向电器泼水，应先关掉电源，然后用干粉灭火器或二氧化碳灭火器灭火，情况危急也可用浸湿的被褥等物覆盖住电器，以达到窒息灭火的目的。 ????????                                            ", 2015-8-3 08:37,转发,评论,赞,360安全浏览器,Cu4xElHC0
121,"
                                                                                                    //@内蒙古消防: 转发微博                                            ", 2015-8-2 08:06,转发,评论,41,360安全浏览器,CtUUE8z3U
122,"
                                                                                                    我发表了文章 °装修材料要慎选，刷漆远离火灾源 ????????                                            ", 2015-8-2 08:06,转发,评论,赞,360安全浏览器,CtUUyvn2D
123,"
                                                                                                    转发微博                                            ", 2015-8-1 09:07,转发,评论,6,360安全浏览器,CtLT47M9t
124,"
                                                                                                    我发表了文章 °灭火器材是个宝，机动车辆不可少 ????????                                            ", 2015-8-1 09:07,转发,评论,1,360安全浏览器,CtLT0A2DD
125,"
                                                                                                    //@海南省消防: 【请不要把活物锁在车里！健壮的运动员在高温汽车内只坚持了8分钟】                                            ", 2015-7-31 08:19,2,评论,3,360安全浏览器,CtC8K2H7v
126,"
                                                                                                    我发表了文章 °饮水机锁“热”键 ????????                                            ", 2015-7-31 08:18,转发,评论,赞,360安全浏览器,CtC8E6T4t
127,"
                                                                                                    转发微博                                            ", 2015-7-30 08:42,转发,评论,赞,360安全浏览器,CtsROfgEJ
128,"
                                                                                                    我发表了文章 °避免小孩接触安全隐患 ????????                                            ", 2015-7-30 08:42,转发,评论,赞,360安全浏览器,CtsRH9JZn
129,"
                                                                                                    转发微博                                            ", 2015-7-29 09:45,1,评论,赞,360安全浏览器,CtjQIoLd7
130,"
                                                                                                    我发表了文章 °夏季防办公室火灾 ????????                                            ", 2015-7-29 09:45,1,评论,赞,360安全浏览器,CtjQEd6XO
131,"
                                                                                                    //@海南省消防: 【扩散给每个人！你必须知道的自动扶梯安全守则】                                            ", 2015-7-28 08:56,1,评论,1299,360安全浏览器,Cta6s9GC2
132,"
                                                                                                    我发表了文章 °防电脑火灾 ????????                                            ", 2015-7-28 08:56,2,评论,赞,360安全浏览器,Cta6mblzt
133,"
                                                                                                    转发微博                                            ", 2015-7-27 08:21,转发,评论,赞,360安全浏览器,Ct0rGgl1Y
134,"
                                                                                                    我发表了文章 °夏天加油不要加太满 ????????                                            ", 2015-7-27 08:20,转发,评论,赞,360安全浏览器,Ct0rn2zwL
135,"
                                                                                                    转发微博                                            ", 2015-7-26 07:42,转发,评论,21,微博 weibo.com,CsQLga5z5
136,"
                                                                                                    #微提醒#碳酸饮料中含有二氧化碳，在高温下容易膨胀引起包装破裂。碳酸饮料的性质类似于打火机，高压罐内的气体受热后易膨胀。塑料壳体或金属罐体极易因受热而发生爆炸，无论是行车中还是停车时，这种情况都是十分危险的。 ????????                                            ", 2015-7-26 07:41,1,评论,赞,微博 weibo.com,CsQL1nrib
137,"
                                                                                                    //@内蒙古消防: 转发微博                                            ", 2015-7-25 09:38,1,评论,20,360安全浏览器,CsI5XA8H6
138,"
                                                                                                    我发表了文章 °勿把手机放在床头充电 ????????                                            ", 2015-7-25 09:38,1,评论,1,360安全浏览器,CsI5TsGn5
139,"
                                                                                                    //@海南省消防: 【国家标准《消防安全标志》修订发布】近日，国家质检总局、国家标准委批准发布了GB 13495.1—2015《消防安全标志 第1部分：标志》，该标准为强制性标准，代替GB 13495—1992《消防安全标志》，将于2015年8月1日起实施。                                            ", 2015-7-24 08:25,转发,评论,3,360安全浏览器,CsybNxZFO
140,"
                                                                                                    我发表了文章 °行车时防止打滑 ????????                                            ", 2015-7-24 08:25,转发,评论,赞,360安全浏览器,CsybKlcVk
