序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
47,"
                                                                                                    #关注交通安全# 近期我省中南部出现连续降雨天气，特别是安康、商洛地区将有大到暴雨。#交警提示# 山区道路遇强降雨易引发塌方、滑坡或泥石流等自然灾害。雨天应尽量避免进入上述危险路段。如车辆已行驶在山区路段，应认真观察，切勿在危险路段停车。如前方突遇塌方，应立即停车、后退避让。如有碎石落 ????????...展开全文c                                            ", 9月25日 10:49,转发,评论,2,微博 weibo.com,Fnq5rmwfw
48,"
                                                                                                    #一线微观#【走错路一起在高速倒车 监控视频全记录】#交警提示# 高速公路错过出口，请继续向前，下一个出口驶出收费站再调头回来。                                            ", 9月25日 09:16,3,评论,74,微博 weibo.com,FnptNjZkO
49,"
                                                                                                    #交警提示# 雨天路滑，视线不良，请保持安全车速、车距，尽量减少超车、并道，转向、并道时请提前开启转向灯。                                            ", 9月25日 08:30,1,评论,赞,微博 weibo.com,Fnpb8pAMI
50,"
                                                                                                    #平安365# 如果道路前方有障碍物遮挡，不能有效观察路况时，驾驶人应当提前减速。准确预判道路状况，是保证安全行车的前提。                                            ", 9月24日 17:07,2,1,52,iPhone客户端,Fnj8qxOPi
51,"
                                                                                                    #一线微观#【无证驾驶无牌摩托车 6名驾驶人2名未成年】#交警提示# 驾驶摩托车需取得相应驾驶资格，切勿忽视法律规定。                                            ", 9月24日 12:32,3,评论,46,iPhone客户端,FnhkPAjX2
52,"
                                                                                                     //@咸阳微吧:好样的，我的泾阳交警                                            ", 9月23日 17:52,转发,评论,1,iPhone客户端,Fna0dfjzn
53,"
                                                                                                    #平安365# 发生交通事故时，应当立即保护现场，抢救受伤员，迅速报警。法网恢恢，切莫心存侥幸！                                            ", 9月23日 17:50,1,评论,24,iPhone客户端,Fn9ZDsFIC
54,"
                                                                                                    敬畏法律，珍爱生命，保护了别人，更保护了自己，还有我们每个人的家！                                            ", 9月23日 12:42,2,评论,31,iPhone客户端,Fn7YxDWhM
55,"
                                                                                                    安康市紫阳县瓦庙镇毛瓦路茅草店路段山体垮塌，致河道堵塞、道路中断。过往车辆，请绕行！                                            ", 9月23日 09:25,转发,评论,赞,iPhone客户端,Fn6GCfoq6
56,"
                                                                                                    #一线微观#【无证酒后驾车出事故 此驾驶人太“胆大”】酒驾危险，莫要心存侥幸！                                            ", 9月23日 09:21,1,评论,77,iPhone客户端,Fn6ETidVI
57,"
                                                                                                    据@陕西气象 消息，9月23日到9月26日我省中南部将有一次连阴雨和暴雨天气过程，其中23-24日暴雨位于商洛南部、安康，24-25日暴雨位于安康南部，25-26日暴雨位于安康。??????#交警提示# 雨天行车请及时开启示廓灯和雾灯，适当增大跟车距离，保持安全车速，注意观察道路情况，遇情况提前采取制动、减速措 ????????...展开全文c                                            ", 9月22日 20:23,2,评论,赞,iPhone客户端,Fn1z6AdFt
58,"
                                                                                                    #平安365#【醉酒倒路边 民警守一旁】9月14日晚11点，@铜川交警 耀州大队事故中队民警李杨处理完事故返回途中发现一名男子在躺在北街马路边上，民警李杨急忙走至跟前，发现男子身上一股酒味，将其叫醒，并询问男子是否受伤，怎么联系其家人。随后民警联系了男子家人，并一直守在男子身边，等到醉酒男子 ????????...展开全文c                                            ", 9月22日 15:30,1,1,1,微博 weibo.com,FmZDZl2uO
59,"
                                                                                                    #平安365# 在道路上发生交通事故，车辆驾驶人应当立即停车，保护现场；造成人身伤亡的，车辆驾驶人应当立即抢救受伤人员，并迅速报警。                                            ", 9月22日 15:21,1,评论,25,微博 weibo.com,FmZAtBU4G
60,"
                                                                                                    #平安365#【@铜川交警????""催款""变""捐款"" 交警爱心传递解燃眉之急】最近在铜川发生了这样一件暖心的事，原本交管部门为催促当事人返还道路交通事故救助基金，但是“催款”执法却变成了“捐款”善举。@陕西公安 @公安部交通安全微发布 L陕西交警的微博视频 ????????                                            ", 9月22日 12:40,1,评论,赞,微博 weibo.com,FmYwZdDZd
61,"
                                                                                                    #平安365# 厉兵秣马，枕戈待旦，保民平安，无怨无悔！                                            ", 9月22日 11:35,转发,1,赞,微博 weibo.com,FmY6VtE0q
62,"
                                                                                                    #权威发布# 【公安部：集中发力 强力冲刺 防范发生重特大道路交通事故】                                            ", 9月22日 10:56,3,1,37,微博 weibo.com,FmXQZEj78
63,"
                                                                                                    全国交警系统工作部署会：厉兵秣马，枕戈待旦，保民平安，无怨无悔！                                            ", 9月22日 10:55,3,评论,16,微博 weibo.com,FmXQw6Ro7
64,"
                                                                                                    请驾驶员朋友提前择路绕行，文明礼让，听从交警指挥。                                            ", 9月22日 10:32,1,1,2,微博 weibo.com,FmXHh9MFt
65,"
                                                                                                    #世界无车日# 【优选公交 绿色出行】                                            ", 9月22日 10:24,1,1,17,微博 weibo.com,FmXDWhKgA
66,"
                                                                                                    //@西安交警高新大队: 感谢琪琪虎妈对我们的关心支持呢，这就是我们的工作，风里雨里一定坚守岗位！                                            ", 9月22日 09:54,转发,评论,2,微博 weibo.com,FmXrDl1dO
67,"
                                                                                                    #酒后驾驶#【酒驾被查仍不改 人拘留、证吊销】2017年9月19日，@汉中高速交警????大队民警执勤时，现场查获王某某饮酒后驾驶机动车。经过进一步调查发现，王某某在2017年2月曾因酒驾被处罚。因其未吸取教训，再次酒后驾驶。民警对王某某处以罚款2500元，并处行政拘留15日，吊销其机动车驾驶证的处罚。 ????????...展开全文c                                            ", 9月22日 09:50,转发,评论,2,微博 weibo.com,FmXpYrNui
68,"
                                                                                                    #酒后驾驶# 开车不喝酒，喝酒不开车！//@安康同城: 酒驾司机称“喝了一杯价值一千块的啤酒”                                            ", 9月22日 09:43,转发,评论,赞,微博 weibo.com,FmXnhg4Lh
69,"
                                                                                                    #一线微观#【谁动了号牌】法网恢恢！！                                            ", 9月22日 09:27,2,评论,44,微博 weibo.com,FmXgV6qzM
70,"
                                                                                                    #权威发布# 【公安部副部长李伟：强化政治担当 责任担当 坚决打赢交通安全整治攻坚战】                                            ", 9月22日 08:04,3,评论,68,iPhone客户端,FmWJ7oeJq
71,"
                                                                                                    #平安365# 珍爱生命 远离酒驾！                                            ", 9月21日 15:43,3,1,26,微博 weibo.com,FmQj9g81h
72,"
                                                                                                    #平安365# 醉酒男子高速上拦车，@咸阳高速公路交警大队 民警及时救助。@陕西公安 @公安部交通安全微发布                                            ", 9月21日 12:30,转发,评论,赞,微博 weibo.com,FmP2Evks6
73,"
                                                                                                    #交通违法曝光台# 【这49人因终生禁驾登上榆林诚信红黑榜“黑名单”】这些驾驶人中，有43人因为发生重大交通事故构成犯罪并逃逸，6人因为酒后驾驶发生重大交通事故构成犯罪。@陕西公安 @公安部交通安全微发布                                            ", 9月21日 11:14,2,评论,4,微博 weibo.com,FmOxElOAQ
74,"
                                                                                                    #关注交通安全# #交警提示# 为了您和他人的安全，非机动请勿进入高速公路。                                            ", 9月21日 11:08,转发,1,2,微博 weibo.com,FmOvggkzV
75,"
                                                                                                    #关注交通安全# @陕西公安 @公安部交通安全微发布 //@铜川发布:                                             ", 9月21日 11:03,转发,评论,2,微博 weibo.com,FmOt7kgaN
76,"
                                                                                                    #一线微观#【摩托车撞人逃逸 商都交警48小时破案】法网恢恢！                                            ", 9月21日 09:16,1,评论,38,iPhone客户端,FmNLX2D5p
77,"
                                                                                                    #视频连连看#【老人对停车礼让的车主脱帽鞠躬 因为说“谢谢”会听不到】                                            ", 9月20日 21:11,3,评论,49,iPhone客户端,FmJ1J8U7i
78,"
                                                                                                    #平安365# #交警提示# 文明行车，安全驾驶，知法、守法，切勿抱有侥幸心理！                                            ", 9月20日 16:26,1,评论,37,微博 weibo.com,FmH9SmbJl
79,"
                                                                                                    #交通违法曝光台# @陕西公安 @公安部交通安全微发布                                            ", 9月20日 12:34,1,1,5,iPhone客户端,FmFDDwJss
80,"
                                                                                                    #覆车之戒# 【在高速上停车等于自杀！】                                            ", 9月20日 12:10,3,评论,40,iPhone客户端,FmFtTgpXC
81,"
                                                                                                    #交管连连看# 9月19日晚，@榆林交警 开展集中夜查统一行动，与省市县媒体携手整治各类交通违法，行动中严查酒驾、涉牌涉证、超员、疲劳驾驶等交通违法行为。 ??????                                            ", 9月20日 12:09,1,评论,13,iPhone客户端,FmFtA5rne
82,"
                                                                                                    请过往司机从高陵收费站210国道或者西咸北环线绕行。??????????                                            ", 9月20日 09:38,3,评论,1,iPhone客户端,FmEu82p6F
83,"
                                                                                                    //@896桃子:#896桃子路况提示#                                            ", 9月20日 09:36,转发,评论,1,iPhone客户端,FmEtz5urt
84,"
                                                                                                    #一线微观# 应急车道=生命通道，非紧急情况请勿占用！                                            ", 9月20日 09:10,1,1,85,iPhone客户端,FmEj0hCMY
85,"
                                                                                                    //@商洛交警: 遵守交通规则，文明出行，安全行车。@陕西交警                                            ", 9月20日 08:23,3,1,34,微博 weibo.com,FmDZIrtcu
86,"
                                                                                                    #平安365# @陕西公安                                            ", 9月20日 08:22,转发,评论,赞,微博 weibo.com,FmDZBElJJ
87,"
                                                                                                    转发微博                                            ", 9月19日 16:28,转发,评论,赞,微博 weibo.com,FmxK4zVmw
88,"
                                                                                                    时速233KM，想想自己的亲人承受的痛苦，真的还要开这么快吗？                                            ", 9月19日 15:40,2,1,27,微博 weibo.com,FmxqQCa3g
89,"
                                                                                                    //@铜川交警: @公安部交通安全微发布??????@陕西交警????@铜川同城??????@铜川公安??????@铜川公安                                            ", 9月19日 15:23,转发,评论,1,微博 weibo.com,FmxjDuhyU
90,"
                                                                                                    #酒后驾驶# 开车不喝酒、喝酒不开车！@陕西公安 @公安部交通安全微发布                                            ", 9月19日 12:57,6,2,10,微博 weibo.com,Fmwmx9pES
91,"
                                                                                                    #一路平安#????【1.5吨煤炭三轮侧翻压埋驾驶员 @铜川交警 徒手救出】 9月18日下午2时许，一名男子驾驶农用三轮满载1.5吨煤炭，在210国道一转弯处由于车速过快发生侧翻，并与一辆行驶中的大货车发生擦挂,三轮车驾驶员当场被煤炭埋压。????????途经此处的铜川高交大队副大队长张福有带领大队事故科民警正前往 ????????...展开全文c                                            ", 9月19日 12:48,3,2,5,微博 weibo.com,Fmwj12LYK
92,"
                                                                                                    #直播预告#                                             ", 9月19日 10:56,1,评论,赞,微博 weibo.com,FmvzstbY2
93,"
                                                                                                    #微直播#2017年“交通安全体验课”开学第一课，开课啦！学交通安全知识，看微发布直播！                                            ", 9月19日 10:52,1,评论,112,微博 weibo.com,Fmvy0DrJ1
94,"
                                                                                                    #一路平安#【醉美西藏 自驾游攻略】                                            ", 9月19日 10:51,2,1,319,微博 weibo.com,FmvxrsYkJ
95,"
                                                                                                    #一线微观# 带孩子出门的家长，请千万看好您的孩子！                                            ", 9月19日 09:12,1,评论,296,iPhone客户端,FmuT8pNSA
96,"
                                                                                                    #直播预告#                                             ", 9月18日 16:26,转发,1,赞,微博 weibo.com,FmoiKniqP
97,"
                                                                                                    不如直接贴反光标识效果好                                            ", 9月18日 16:20,转发,3,24,微博 weibo.com,Fmogv7U3A
98,"
                                                                                                    #平安365# 无证醉酒驾驶三轮摩托上高速！！#交警提示# #酒后禁驾# 开车不喝酒、喝酒不开车！                                            ", 9月18日 16:14,5,评论,35,微博 weibo.com,FmodQAx99
99,"
                                                                                                    //@畅通西安: 看最帅交警的漫画新作:“双节”平安路。                                            ", 9月18日 15:52,1,2,57,微博 weibo.com,Fmo59h8iP
100,"
                                                                                                    #一线微观#【半挂车突然起火 父子俩赤脚急灭火】 #交警提示# 车辆一定要做好日常保养，出车前全面检查车辆技术状况，排除安全隐患！！                                            ", 9月18日 10:45,3,1,47,微博 weibo.com,Fmm4Hoa2c
101,"
                                                                                                    #平安365# 车辆在高速公路紧急停车时，应及时打开危险报警闪光灯，并在车辆后方150米处放置故障警告标志！                                            ", 9月17日 19:52,2,1,29,iPhone客户端,Fmgec1aVr
102,"
                                                                                                    #一线微观#【女孩走失 济宁交警帮找家人】提示：防范儿童走失，关键是监护人要多留心眼，妥善照看。                                            ", 9月17日 09:10,10,评论,51,iPhone客户端,Fmc1oEaTn
103,"
                                                                                                    #平安365# #酒后禁驾# 开车不喝酒、喝酒不开车！                                            ", 9月16日 16:01,2,1,30,iPhone客户端,Fm5hHoWL6
104,"
                                                                                                    #一线微观#【借驾照租共享汽车无证驾驶 汽车可共享驾驶证不能共享】                                            ", 9月16日 10:39,1,1,29,iPhone客户端,Fm3aZB1uR
105,"
                                                                                                    #权威发布# 【公安部曝光的152家隐患突出运输企业约谈结果来了！】                                            ", 9月15日 21:51,2,评论,62,iPhone客户端,FlY9iF9Yt
106,"
                                                                                                    #酒后禁驾# 开车不喝酒、喝酒不开车！@陕西公安                                            ", 9月15日 18:10,转发,1,7,iPhone客户端,FlWHHt6QC
107,"
                                                                                                    #平安365# 蜀黍警醒每一位驾驶人，一定要做好车辆定期保养，出车前全面检查车辆技术状况，不要抱有侥幸心理，防止意外发生。                                            ", 9月15日 15:52,3,评论,28,微博 weibo.com,FlVNDBpM1
108,"
                                                                                                    【货车侧滑，尾箱撞倒摩托车，头盔起了作用】                                            ", 9月15日 14:35,2,评论,19,微博 weibo.com,FlVizgirG
109,"
                                                                                                                                                ", 9月15日 14:02,转发,评论,赞,微博 weibo.com,FlV55lide
110,"
                                                                                                    #前车之鉴#【争道抢行引发的连环事故】                                            ", 9月15日 11:36,1,评论,10,微博 weibo.com,FlU7Ksbgj
111,"
                                                                                                    转发微博                                            ", 9月15日 10:58,转发,评论,1,微博 weibo.com,FlTS64C7H
112,"
                                                                                                    #一线微观#【高速驾车集中精力 此类事故引以为戒】                                            ", 9月15日 09:43,4,评论,45,iPhone客户端,FlTnJrYFO
113,"
                                                                                                    #平安365# 交警提示：为了您和他人的安全，切勿超速、超载！                                            ", 9月14日 15:49,6,1,24,iPhone客户端,FlMlVmWi2
114,"
                                                                                                    #关注交通安全#【 C1驾驶证被注销 办假证继续上路】#交警提示# 使用伪造变造驾驶证属于严重违法行为，知法、守法，切勿抱有侥幸心理。@陕西公安 @公安部交通安全微发布 °典型交通违法案例警示 ????????                                            ", 9月14日 14:28,转发,评论,赞,微博 weibo.com,FlLOY1Ohn
115,"
                                                                                                                                                ", 9月14日 13:47,转发,评论,1,微博 weibo.com,FlLyeh0Lk
116,"
                                                                                                    @陕西公安                                            ", 9月14日 11:44,1,1,35,微博 weibo.com,FlKKgmnRg
117,"
                                                                                                    #一路平安#【手动挡坡道起步实用贴】                                            ", 9月14日 11:05,3,评论,57,微博 weibo.com,FlKuxxcOh
118,"
                                                                                                    #一线微观# 开车不喝酒、喝酒不开车！                                            ", 9月14日 09:45,2,评论,71,iPhone客户端,FlJXY7Fm0
119,"
                                                                                                    【记忆中的夏天:蜀黍的完美告别仪式】                                            ", 9月14日 09:43,2,评论,34,iPhone客户端,FlJXr2zeo
120,"
                                                                                                                                                ", 9月14日 09:42,转发,评论,赞,iPhone客户端,FlJX07PYj
121,"
                                                                                                                                                ", 9月14日 08:56,转发,评论,6,微博 weibo.com,FlJEkn3p6
122,"
                                                                                                    #权威发布# 【权威发布 | 中南西南西北三大片区联勤联动????精准防控道路交通事故】                                            ", 9月14日 08:01,5,评论,70,iPhone客户端,FlJhN3Inp
123,"
                                                                                                    #权威发布# 中南西南西北片区联勤联动 精准防控道路交通事故                                            ", 9月13日 19:44,-1,评论,1,iPhone客户端,FlEsBtzJS
124,"
                                                                                                    #平安365# 安全带就是生命带！！                                            ", 9月13日 15:37,3,1,27,微博 weibo.com,FlCQwss96
125,"
                                                                                                    #关注交通安全# 《典型事故案例警示》 高速公路上车速较快，发生事故后如处置不当，极易引发“二次事故”。因此，车辆在高速公路上发生事故时，应当立即开启危险报警闪光灯（双闪），并在来车方向一百五十米设置警告标志;车上人员应当迅速转移到道路外侧，并且迅速报警。 @陕西公安????????????...展开全文c                                            ", 9月13日 15:33,6,评论,赞,微博 weibo.com,FlCOJCyCh
126,"
                                                                                                                                                ", 9月13日 10:28,3,评论,12,微博 weibo.com,FlAPj16R9
127,"
                                                                                                    #交通违法曝光台# #酒后禁驾# 开车不喝酒、喝酒不开车！@陕西公安 @公安部交通安全微发布                                            ", 9月13日 10:08,1,评论,赞,微博 weibo.com,FlAH7CXfD
128,"
                                                                                                    #一路平安#【汽车出故障前的8大征兆 你掌握几个】                                            ", 9月13日 10:05,3,评论,45,微博 weibo.com,FlAFBCO1l
