序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
52,"
                                                                                                     //@楚天交通广播:#927高警微提醒#                                            ", 2015-7-28 11:55,转发,评论,赞,iPhone 6,CtbhhdkLP
53,"
                                                                                                    转发微博                                            ", 2015-7-28 11:55,转发,评论,3,iPhone 6,Ctbh9wVP0
54,"
                                                                                                     //@荆州交警一大队:#老人防受骗# 防范老人受骗也是敬老爱老的一部分！                                            ", 2015-7-28 11:55,3,3,2,iPhone 6,CtbgZtknT
55,"
                                                                                                    【12岁男孩偷小轿车狂飙 追尾大货车】                                            ", 2015-7-28 11:54,转发,3,2,iPhone 6,CtbgRcXWM
56,"
                                                                                                    #警方提醒#【一定要告诉孩子的保命童谣 得背下来[推荐]】                                            ", 2015-7-28 09:53,10,1,11,iPhone 6,Ctatv79Js
57,"
                                                                                                    【服用四类药品不宜开车】                                            ", 2015-7-28 08:45,12,评论,3,iPhone 6,Cta1RwI3b
58,"
                                                                                                    #警长提示#【到韩国旅游考驾照没那么简单】                                            ", 2015-7-28 08:44,3,评论,1,iPhone 6,Cta1HcYZz
59,"
                                                                                                    #秒拍视频#【无人陪伴1岁幼童被卷入扶梯】                                            ", 2015-7-28 08:44,5,1,4,iPhone 6,Cta1yCA4Z
60,"
                                                                                                     //@一叶知秋微直播:【开好车就肯定是好人？实拍试验视频敲响警钟！】                                            ", 2015-7-28 07:21,7,评论,456,iPhone 6,Ct9tFmWiT
61,"
                                                                                                    #文明交通#【“安全行•中国”首届公益微电影创作大赛优秀作品展播】《守护》@一叶知秋微直播 @湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-27 15:31,6,1,2,微博 weibo.com,Ct3gkjkdV
62,"
                                                                                                    #文明交通#【“安全行•中国”首届公益微电影创作大赛优秀作品展播】为进一步推进交通安全宣传工作社会化进程，中国道路交通安全协会联合中国电影家协会、北京电影学院、中国警察网等共同举办了“安全行•中国”首届公益微电影创作大赛，评审选出20部入围作品。《守护》L《守护》风趣小舅子与交警姐夫 ​​​​¡查看图片                                            ", 2015-7-27 15:29,8,2,2,微博 weibo.com,Ct3fD9pgF
63,"
                                                                                                    【这条微博每位乘扶梯的都该看看!】@湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-27 14:57,11,3,9,微博 weibo.com,Ct32kqam5
64,"
                                                                                                    #交通资讯#【武汉东风大道高架一期月底正式通车 沌口至汉阳核心区 仅需5分钟】@湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-27 08:47,3,3,2,微博 weibo.com,Ct0Cgye5U
65,"
                                                                                                    #交通资讯#【武汉东风大道高架一期月底正式通车 沌口至汉阳核心区 仅需5分钟】本月底，将武汉“车都”沌口与三环线、汉阳核心区相连的东风大道高架一期将正式通车。届时，从三环线经汪家嘴全互通立交、东风大道高架直达沌口腹地全程无红绿灯，沌口直达汉阳核心区也仅需5分钟。@一叶知秋微直播 ​​​​                                            ", 2015-7-27 08:46,22,2,2,微博 weibo.com,Ct0C26yOX
66,"
                                                                                                    【带孩子闯红灯 是支付孩子成长安全的""愚蠢""错误】@武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-27 08:14,6,评论,13,微博 weibo.com,Ct0p0eity
67,"
                                                                                                    //@湖北高速交警: #文明交通#“安全行•中国”首届公益微电影创作大赛优秀作品展播----《情与法》                                            ", 2015-7-27 08:13,1,评论,1,微博 weibo.com,Ct0oCz3pa
68,"
                                                                                                    #悟道#【学做一个人】@湖北高速交警 @荆州交警一大队                                            ", 2015-7-27 08:06,1,1,6,微博 weibo.com,Ct0ly0Du1
69,"
                                                                                                    #微警示#【高速入口两车“拥吻”，都是插队惹的祸】                                            ", 2015-7-26 21:37,3,1,32,iPhone 6,CsWetgOF5
70,"
                                                                                                     //@贵州省公安厅交警总队:#暑期安全出行#【暑期旅游安全提示——湖北篇】                                            ", 2015-7-26 09:51,2,1,3,iPhone 6,CsRBAoMu4
71,"
                                                                                                     //@一叶知秋微直播:#文明交通#【拿到驾照后 这些知识你必须知道】                                            ", 2015-7-26 09:50,4,1,25,iPhone 6,CsRBnobUh
72,"
                                                                                                     //@一叶知秋微直播:#用车宝典# 【8个“偏方”教你省油护车[推荐]】                                            ", 2015-7-26 09:50,5,1,10,iPhone 6,CsRBllsss
73,"
                                                                                                     //@一叶知秋微直播:【暴雨天来袭 这些能救命的开车技巧您知道吗】                                            ", 2015-7-26 09:50,4,1,6,iPhone 6,CsRBjfSP0
74,"
                                                                                                     //@一叶知秋微直播:#安全文明出行#【开车时 千万小心“鬼探头”事故】                                            ", 2015-7-26 09:50,3,3,27,iPhone 6,CsRBhtm3R
75,"
                                                                                                    【夏季开车当心“汽车空调病”！严重的可能有生命危险】                                            ", 2015-7-26 09:50,4,1,11,iPhone 6,CsRBdl30k
76,"
                                                                                                                                                ", 2015-7-25 18:12,2,2,4,iPhone 6,CsLsEBERX
77,"
                                                                                                    转发微博                                            ", 2015-7-25 18:12,转发,评论,3,iPhone 6,CsLsscw6K
78,"
                                                                                                     //@湖北神农架交警:@中国湖北神农架 @神农架旅游委员会                                             ", 2015-7-25 18:11,4,2,3,iPhone 6,CsLskdunz
79,"
                                                                                                     //@湖北高速交警公安大队:#高速警事#【司机违停打电话 竟称是为了“守法”】@湖北高速交警 @一叶知秋微直播 @湖北交警 @花中白兰 @城阳交警管理科 @十堰交警 @江汉风                                             ", 2015-7-25 18:11,1,1,24,iPhone 6,CsLsg6va3
80,"
                                                                                                     //@湖北高速交警黄梅大队:#用车宝典# 【8个“偏方”教你省油护车[推荐]】                                            ", 2015-7-25 18:11,4,评论,10,iPhone 6,CsLscfOxU
81,"
                                                                                                    转发微博                                            ", 2015-7-25 18:11,转发,评论,2,iPhone 6,CsLs3DQrM
82,"
                                                                                                    转发微博                                            ", 2015-7-25 18:11,转发,评论,1,iPhone 6,CsLs2cFja
83,"
                                                                                                    【喝多少酒算酒驾车 】                                            ", 2015-7-24 17:07,8,1,3,微博 weibo.com,CsBBFoR1p
84,"
                                                                                                    #文明交通#【“安全行•中国”首届公益微电影创作大赛优秀作品展播】@一叶知秋微直播 @湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-24 16:50,3,评论,1,微博 weibo.com,CsBuZrkZm
85,"
                                                                                                    #文明交通#【“安全行•中国”首届公益微电影创作大赛优秀作品展播】为进一步推进交通安全宣传工作社会化进程，中国道路交通安全协会联合中国电影家协会、北京电影学院、中国警察网等共同举办了“安全行•中国”首届公益微电影创作大赛，评审选出20部入围作品。《情与法》L“安全行·中国”优秀微电影——情与法 ​​​​                                            ", 2015-7-24 16:50,11,5,1,微博 weibo.com,CsBuH7qH7
86,"
                                                                                                    #安全提示#【湖北交警发布夏季强降雨天气交通安全提示】@湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-24 16:40,转发,评论,2,微博 weibo.com,CsBqWfwF9
87,"
                                                                                                    #安全提示#【湖北交警发布夏季强降雨天气交通安全提示】近日，降雨天气影响范围进一步扩大，一些地区雨量同比最高偏多五成。同时，随着学生和企业职工集中放假或轮休，旅游旺季与夏季高温、强降雨天气叠加，安全风险较大，湖北交警发布夏季强降雨交通安全提示，提醒驾驶人谨慎驾驶。@一叶知秋微直播 ​​​​                                            ", 2015-7-24 16:40,10,4,2,微博 weibo.com,CsBqAoZ8w
88,"
                                                                                                    【一大队持续开展“四车”整治】                                            ", 2015-7-24 09:40,转发,评论,赞,微博 weibo.com,CsyGeBhvu
89,"
                                                                                                    //@荆门广播电视台: //@JMTV荆门新闻:  //@韶光:                                            ", 2015-7-24 09:18,转发,评论,2,微博 weibo.com,Csyxbd9Tu
90,"
                                                                                                    【武汉全城同心协力应对暴雨】@一叶知秋微直播 @湖北高速交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-24 09:12,6,1,3,微博 weibo.com,CsyuQFxLp
91,"
                                                                                                    【武汉全城同心协力应对暴雨】1998年以来最强暴雨昨袭江城，水务交管部门全员上路 新媒体播放堵点情况引导绕行。湖北省委常委、市委书记阮成发，市长万勇赶赴多处渍水点现场指挥排渍，要求全城同心协力应对渍水，全力保安全、保畅通、保障市民正常生活。@公安部交通安全微发布 @武汉交警 ​​​​                                            ", 2015-7-24 09:11,28,3,3,微博 weibo.com,CsyuE0384
92,"
                                                                                                    #每天818#【#关于安全驾车那些事#：这些汽车仪表符号你造吗？ 】                                            ", 2015-7-24 08:20,20,1,17,微博 weibo.com,Csy9H0NRG
93,"
                                                                                                    【涨姿势！汽车上这些仪表报警灯不能忽视！】@一叶知秋微直播                                            ", 2015-7-24 08:15,15,3,454,微博 weibo.com,Csy7JgFh5
94,"
                                                                                                    #关注交通安全#                                            ", 2015-7-24 08:08,8,1,8,微博 weibo.com,Csy51pAD9
95,"
                                                                                                    【用生命在读书！司机高速上边开车边看书】【用生命在读书！司机高速上边开车边看书】                                            ", 2015-7-24 08:07,2,1,5,微博 weibo.com,Csy4B9b2r
96,"
                                                                                                    //@武汉交警: 有一种精神，叫“雨停了，但我们仍在坚守！”                                            ", 2015-7-24 08:05,2,1,143,微博 weibo.com,Csy3RkSk0
97,"
                                                                                                    【带孩子过马路，一定要看清车况呀！】                                            ", 2015-7-24 06:25,4,5,15,iPhone 6,Csxp6z0vY
98,"
                                                                                                     //@武汉交警:@湖北交警 @公安部交通安全微发布 @平安武汉                                             ", 2015-7-24 06:24,2,3,74,iPhone 6,CsxoyhY7I
99,"
                                                                                                    #高速警事#【新车上路3小时 驾驶证被扣12分】                                            ", 2015-7-23 21:32,转发,4,32,iPhone 6,CstUJduDG
100,"
                                                                                                    #微提示#【安全才是回家最近的路】                                            ", 2015-7-23 21:32,1,评论,30,iPhone 6,CstUCqirS
101,"
                                                                                                     //@武汉发布:警察蜀黍们真不容易，“浇警”们辛苦啦！                                            ", 2015-7-23 21:31,3,3,77,iPhone 6,CstUqk6fR
102,"
                                                                                                     //@武汉交警:                                            ", 2015-7-23 17:31,转发,2,赞,iPhone 6,Cssl5a1t3
103,"
                                                                                                    //@武汉交警: 雨天渍水别心急，交警与您在一起                                            ", 2015-7-23 16:57,4,4,13,微博 weibo.com,Css7cp88Q
104,"
                                                                                                    //@武汉交通广播: 点赞！【#武汉大雨#给“人体路标”点赞】@一叶知秋微直播 @武汉交警                                            ", 2015-7-23 16:40,14,2,55,微博 weibo.com,Css0gbCrj
105,"
                                                                                                    //@武汉交通广播:                                             ", 2015-7-23 16:38,转发,评论,3,微博 weibo.com,CsrZFfXOL
106,"
                                                                                                    #文明交通#【“安全行•中国”首届公益微电影创作大赛优秀作品展播】@一叶知秋微直播 @湖北高速交警 @武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-23 15:40,7,1,1,微博 weibo.com,CsrBN8sgM
107,"
                                                                                                    #文明交通#【“安全行•中国”首届公益微电影创作大赛优秀作品展播】为进一步推进交通安全宣传工作社会化进程，中国道路交通安全协会联合中国电影家协会、北京电影学院、中国警察网等共同举办了“安全行•中国”首届公益微电影创作大赛，评审选出20部入围作品。《平安回家勿超载》L《平安回家勿超载》守法回家平安相伴 ​​​​¡查看图片                                            ", 2015-7-23 15:39,9,2,1,微博 weibo.com,CsrBuvHlG
108,"
                                                                                                    【饮酒驾驶套牌车 后座竟还有一把长刀】                                            ", 2015-7-23 15:33,1,评论,18,微博 weibo.com,CsrzgeBm6
109,"
                                                                                                    经交管部门研究决定，对今日因滞水需分流或绕行长江大桥、江汉一桥的车辆，如违反单双号通行规定的将不予处罚；对道路上熄火、故障和停车避行的车辆，不予违停处罚。                                            ", 2015-7-23 15:24,转发,评论,1,微博 weibo.com,CsrvwgVdm
110,"
                                                                                                    #秒拍视频#【下车开门要小心！有乘客开门致人死亡】@武汉交警 @十堰交警 @湖北宜昌交警 @湖北荆州交警 @湖北荆门交警 @湖北孝感交警 @荆州交警一大队 @湖北高速交警公安大队 @湖北高速交警钟祥大队 @湖北高速交警利川大队                                            ", 2015-7-23 15:03,5,1,1,微博 weibo.com,CsrmWEJ06
111,"
                                                                                                    #微提示#【开车请勿使用手持电话】                                            ", 2015-7-23 14:59,2,评论,31,微博 weibo.com,Csrlft2oB
112,"
                                                                                                    为交警蜀黍点个赞！                                            ", 2015-7-23 14:54,5,评论,3,微博 weibo.com,Csrj7o4is
