序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
39,"
                                                                                                    #警方动态#【男子因疑心捅伤吃酒人 “升学宴”变“武打场”】一场喜气洋洋的升学宴， 因一中年男子的疑心， 演变成 “武打场”! 10 日， 石首一男子在 “升学宴” 上看见与自己有过节的男子与朋友在说笑指点，怀疑两人在计划报复自己， 竟持刀捅伤其中一人。在警方追捕和劝告下，12日， 疑凶投案自首。 ​​​​                                            ", 2015-7-14 15:27,1,评论,2,微博 weibo.com,Cr4GiAY6b
40,"
                                                                                                    转发微博                                            ", 2015-7-14 14:47,转发,评论,赞,微博 weibo.com,Cr4q6y82l
41,"
                                                                                                    ​关于《女子回老家监利县办证遇办事员请假被要求克服一下》的处理通报。                                            ", 2015-7-13 15:45,1,2,4,微博 weibo.com,CqVn6rOTD
42,"
                                                                                                    转发微博                                            ", 2015-7-13 11:10,转发,1,赞,微博 weibo.com,CqTzxzHSf
43,"
                                                                                                    转发微博                                            ", 2015-7-13 11:10,转发,1,4,微博 weibo.com,CqTzqvzJp
44,"
                                                                                                    支持一下@特警_小飞侠 的工作！                                            ", 2015-7-10 08:37,转发,3,7,微博 weibo.com,CqqhU8eZA
45,"
                                                                                                    #警方动态# 5月24日，燎原派出所接罗某报案称廖某诈骗其15万余元后不知去向。6月4日，开发区民警在广州市黄村派出所的协助下，在广州市天河区一酒店内将廖某抓获。经查，2011年6月至2012年9月，廖某在开发区燎原路以买门面和住房抵押贷款为由，诈骗受害人罗某、李某等6人现金共计87万元。 ​​​​                                            ", 2015-7-9 11:43,转发,评论,1,微博 weibo.com,Cqi4Y12E0
46,"
                                                                                                    #警方动态#7月3日下午，石首市看守所主动邀情石首市人民医院医疗专家到所，为患病在押人员进行诊察治疗。11名内外科医疗医生携带专业医疗器械，共为82名患病在押人员进行会诊，对其中5名重病人员调整了治疗方案，落实跟踪医治措施。 ​​​​                                            ", 2015-7-8 09:10,转发,1,1,微博 weibo.com,Cq7E59tPz
47,"
                                                                                                    微直播#【荆州市公安机关法治宣讲大比武决赛】通过本次比赛，相信对于今后进一步增强全民法制观念都将起到积极的促进作用。接下来，我们将以获胜选手为班底组建荆州市公安局法制宣讲团，进社区、进企业、进学校开展法制宣传教育。让我们携起手来，共同学法、知法、守法、用法，共同描绘灿烂的明天！ ​​​​                                            ", 2015-7-7 17:36,转发,评论,9,微博 weibo.com,Cq1x81jEl
48,"
                                                                                                    微直播#【荆州市公安机关法治宣讲大比武决赛】颁奖啦，祝贺各位选手！ ​​​​                                            ", 2015-7-7 17:35,3,1,9,微博 weibo.com,Cq1wOdy6l
49,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】最后一位选手的分数出来了，十号选手公安县公安局的余佳，去掉一个最高分9.78，去掉一个最低分9.50，最后得分9.66分。 ​​​​                                            ", 2015-7-7 17:25,1,评论,2,微博 weibo.com,Cq1sInSR8
50,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】荆州电视台首席主播@主播汪云 和长江大学新闻学教授邹火明分别为选手们做点评。 ​​​​                                            ", 2015-7-7 17:14,转发,1,3,微博 weibo.com,Cq1ob3YzC
51,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】九号选手石首市公安局的张鹏的分数出来啦，去掉一个最高分9.82，去掉一个最低分9.62，最后得分9.71分。杀出了一匹黑马，目前的最高分哈~ ​​​​                                            ", 2015-7-7 17:10,转发,评论,5,微博 weibo.com,Cq1mrvCAa
52,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】110,一通电话,几句言语,能救人之水火,能解人之危难。110，作为先锋战士，默默地守护着城市的安宁。接下来，有请10号选手——来自公安县公安局的余佳，她宣讲的题目是《110，在您身边》。压轴选手，美女加油~ ​​​​                                            ", 2015-7-7 17:03,7,1,5,微博 weibo.com,Cq1jJ6gEp
53,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】长久以来，安全是一个说不完道不尽的话题，尤其是女性安全问题，更需要社会的关注。接下来，有请9号选手——来自石首市公安局的张鹏，他宣讲的题目是《愿鲜花不再凋零 让女生远离侵害》。@平安石首 ​​​​                                            ", 2015-7-7 16:53,3,2,10,微博 weibo.com,Cq1fye5xB
54,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】八号选手洪湖市公安局的游阳的分数出来啦，去掉一个最高分9.80，去掉一个最低分9.40，最后得分9.63分。@police机器猫 @平安洪湖 ​​​​                                            ", 2015-7-7 16:51,转发,评论,2,微博 weibo.com,Cq1eX0QBw
55,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】七号选手荆州市公安局的孙京华的分数出来啦，去掉一个最高分9.76，去掉一个最低分9.50，最后得分9.67分。 ​​​​                                            ", 2015-7-7 16:47,转发,评论,2,微博 weibo.com,Cq1djkJCX
56,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】每当人们遇到危险情况或者需要帮助的时候，第一时间就会拿起电话拨打110，而电话那头的“你好，110”，简单的几个字，却绘成了一幅幅为人民服务的美丽画卷。接下来，有请8号选手——来自洪湖市公安局的游阳，他宣讲的题目是《你好，110》。 ​​​​                                            ", 2015-7-7 16:37,2,4,5,微博 weibo.com,Cq194ltY3
57,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】六号选手江陵县公安局的雷罡的分数出来啦，去掉一个最高分9.74，去掉一个最低分9.45，最后得分9.60分。大家的分数都隔的很近呢~ ​​​​                                            ", 2015-7-7 16:32,转发,评论,4,微博 weibo.com,Cq17ftRva
58,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】随着经济社会的快速发展，形形色色的非法集资行为破坏了国家的金融管理秩序，损害了投资者的利益，面对诱惑，我们要提高警惕，加强防范。接下来，有请7号选手——来自荆州市公安局的孙京华，她宣讲的题目是《别把“陷阱”当成“馅饼”》。 ​​​​                                            ", 2015-7-7 16:26,3,评论,2,微博 weibo.com,Cq14unsnW
59,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】五号选手监利县公安局的覃佳佳的分数出来啦，去掉一个最高分9.75，去掉一个最低分9.25，最后得分9.55分。 ​​​​                                            ", 2015-7-7 16:19,转发,评论,4,微博 weibo.com,Cq11T3eB1
60,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】目前，“微信”、“陌陌”和一些交友网站等新型交友工具日渐流行，一些不法分子利用这些平台实施各种犯罪活动，我们要谨防受到侵害。接下来，有请6号选手——来自江陵县公安局的雷罡，他宣讲的题目是《新型聊天交友工具犯罪》。 ​​​​                                            ", 2015-7-7 16:13,1,评论,5,微博 weibo.com,Cq0Zi19xQ
61,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】截止目前的最高分出炉啦，恭喜四号选手，来自洪湖市公安局的王璨，去掉一个最高分9.80，去掉一个最低分9.58，最后得分9.68分。 ​​​​                                            ", 2015-7-7 16:09,转发,评论,2,微博 weibo.com,Cq0XVbHkp
62,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】插播时间到，来一个观众们的特写吧，还有我们辛苦计分的童鞋们~ ​​​​                                            ", 2015-7-7 16:07,转发,3,3,微博 weibo.com,Cq0WZhycW
63,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】5号选手是来自监利县公安局的覃佳佳，她宣讲的题目是《闺房夜话》。之前这位选手有接受荆楚网的在线访谈哦，来露个脸吧~ ​​​​                                            ", 2015-7-7 16:05,转发,评论,2,微博 weibo.com,Cq0WhwG2N
64,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】三号选手松滋市公安局的王蓓的分数也出来啦，去掉一个最高分9.78，去掉一个最低分9.42，最后得分9.57分。 ​​​​                                            ", 2015-7-7 15:57,转发,评论,2,微博 weibo.com,Cq0SLu7BF
65,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】4号选王璨结合监控视频和行车记录仪的视频给我们上了生动的一课，请大家交通规则，做文明的交通参与者，珍爱生命，谨慎行驶！ ​​​​                                            ", 2015-7-7 15:54,转发,评论,2,微博 weibo.com,Cq0RKfHMw
66,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】交通环境要靠我们大家共同维护，我们应对自己和他人的生命负责，遵守交通规则，做文明的交通参与者。接下来，有请4号选手——来自洪湖市公安局的王璨，他宣讲的题目是《树立法治新思维 做文明交通参与者》。 ​​​​                                            ", 2015-7-7 15:52,转发,评论,5,微博 weibo.com,Cq0QHeN2P
67,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】二号选手刘义军蜀黍的分数出来啦，去掉一个最高分9.5，去掉一个最低分9.2，最后得分9.4分。 ​​​​                                            ", 2015-7-7 15:50,转发,评论,2,微博 weibo.com,Cq0Q4f6DO
68,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】插播一个美女主持、低调导演还有待发的选手吧~ ​​​​                                            ", 2015-7-7 15:45,转发,5,6,微博 weibo.com,Cq0NWrLMf
69,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】随着刘义军蜀黍精彩演说结束，我们迎来了三号选手，来自松滋市公安局的王蓓，她宣讲的题目是《向毒品说不，做阳光少年》。 ​​​​                                            ", 2015-7-7 15:38,转发,评论,2,微博 weibo.com,Cq0L6j46u
70,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】一号选手公安县公安局的李娟的分数出来啦，去掉一个最高分9.78，去掉一个最低分9.4，最后得分9.57分，哇哦，分数不错哦，开了一个好头~下面的选手们有压力了~ ​​​​                                            ", 2015-7-7 15:32,转发,1,2,微博 weibo.com,Cq0IBt5JG
71,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】2号选手是来自荆州市公安交管局的刘义军，他宣讲的题目是《我们都来参与交通》，刘义军蜀黍大家应该都很熟悉了，刚上台的他略微紧张，来为他加个油吧！@荆州交警一大队 @青春荆州公安 @荆州电视台 @江汉风 @荆州新闻网 @楚网 @荆州发布 ​​​​                                            ", 2015-7-7 15:25,1,2,3,微博 weibo.com,Cq0FPvt3j
72,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】近年来，随着改革开放的发展和对外交往的扩大，出入境人数迅猛增长，公安机关的出入境工作渐渐成为群众关注的焦点。公安县公安局的李娟为大家讲解了关于出入境的业务知识，静待评委评分吧~ ​​​​                                            ", 2015-7-7 15:19,转发,评论,4,微博 weibo.com,Cq0DkEGhB
73,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】再来张大图，近景哦~ ​​​​                                            ", 2015-7-7 15:15,3,1,1,微博 weibo.com,Cq0BT8xKw
74,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】比赛已经开始了，下面出场的是公安县公安局的李娟，她宣讲的题目是《出入有境、服务无境》，先来一睹芳容吧~ ​​​​                                            ", 2015-7-7 15:10,1,1,4,微博 weibo.com,Cq0zHvcyo
75,"
                                                                                                    #微直播#【荆州市公安机关法治宣讲大比武决赛】今日下午三点，荆州市公安局将在荆州市电视台演播厅举行法治宣讲大比武的决赛，平安荆州全程直播，欢迎大家关注!先来一张演播厅的图开场吧！ ​​​​                                            ", 2015-7-7 14:38,3,11,1,iPhone 6 Plus,Cq0mNhMoZ
76,"
                                                                                                    @荆州新闻网 @荆州发布                                            ", 2015-7-6 18:48,转发,2,4,微博 weibo.com,CpSzQvb3C
77,"
                                                                                                    【荆州警方迅速破获一起寻衅滋事案】 7月3日，唐某某（女）与孟某某等人发生纠纷，唐某某邀约吕某、杨某、王某“教训”孟某时，将3名外籍留学生误打致伤。案发后，荆州区公安分局立即开展案件侦破工作。7月5日，涉案嫌疑人吕某、杨某被抓获，王某仍在逃。 目前，此案正在经一步办理之中。 ​​​​                                            ", 2015-7-6 18:48,1,2,4,微博 weibo.com,CpSzFyHO8
78,"
                                                                                                    勤学——爱钻业务， 他是所里的 “百事通”。有爱——平凡岗位极尽所能帮困群众。战友，一路走好                                            ", 2015-7-3 16:44,1,1,14,微博 weibo.com,CpptY1QC4
79,"
                                                                                                    【战友，走好】28岁却身患绝症的他，临终前还在惦记预备党员转正一事。1日中午，他被批准转为中共正式党员，此时他已说不出话来，只是含泪频频点头，半小时后带着微笑离开了大家，也实现了他临终前成为一名正式党员的最大心愿。请记得有一位叫曾全圣的战友，在他爱的岗位上绽放过，战友，一路走好！ ​​​​                                            ", 2015-7-3 10:25,32,27,15,微博 weibo.com,Cpn0ekywY
80,"
                                                                                                    【拒绝酒驾，安全回家】一年前曾因酒驾被上海市交警处罚，今年6月29日晚与朋友聚会时架不住朋友劝酒，喝了两瓶啤酒，石首男子周某开车上路，再次被石首交警查获。酒精测试结果尽管只为28.2mg/100ml, 因属再次饮酒驾车被从重处罚，周某不仅被吊销驾证，还受到行政拘留和罚款2000元的处罚。 ​​​​                                            ", 2015-7-2 17:23,1,1,3,微博 weibo.com,Cpgjk0mxA
81,"
                                                                                                    这种小聪明还是不要的好~                                            ", 2015-7-2 16:50,转发,评论,1,微博 weibo.com,Cpg5Y2uW1
82,"
                                                                                                    【“天眼”追飞贼 荆州警方16小时破抢劫案】6月30日20时许，裴女士的手提包在荆州天问广场被飞车抢走，包内有苹果5s手机1部、现金500元。昨日中午，荆州区警方利用“天网工程”，掌握了犯罪嫌疑人的藏匿地点，并将其抓获，追回了裴女士的财物。 ​​​​                                            ", 2015-7-2 16:43,1,2,5,微博 weibo.com,Cpg3ddgF3
83,"
                                                                                                    转发微博                                            ", 2015-6-30 20:25,转发,评论,赞,iPhone 6,CoYEiiayl
84,"
                                                                                                    转发微博                                            ", 2015-6-30 20:25,1,评论,赞,iPhone 6,CoYEgd6lV
85,"
                                                                                                    转发微博                                            ", 2015-6-30 17:28,1,评论,赞,iPhone 6,CoXuvhhhP
86,"
                                                                                                    转发微博                                            ", 2015-6-30 17:28,转发,评论,2,iPhone 6,CoXutvI8G
87,"
                                                                                                    转发微博                                            ", 2015-6-30 15:08,3,评论,32,微博 weibo.com,CoWzz5SKT
88,"
                                                                                                    【蹬着三轮砸汽车 “聪明贼”戴着帽子躲监控】夜半时分踩着三轮车上街，头戴鸭舌帽，躲着视频监控，专砸停在路边的小汽车车窗，盗窃车内物品。自以为十分“聪明”，没留下一点踪迹，谁知还是栽在“克星”民警手中。29日，石首绣林派出所破获一系车砸车窗盗窃案，涉案价值上万元，犯罪嫌疑人已落网。 ​​​​                                            ", 2015-6-30 15:05,1,1,1,微博 weibo.com,CoWyphLvD
89,"
                                                                                                    转发微博                                            ", 2015-6-30 11:24,转发,评论,1,微博 weibo.com,CoV6tDeoj
90,"
                                                                                                    【贵妇人穿金戴银 美容店顺手牵羊】两个金戒指，三个金玉镯子，两对金耳环，一条金项链，全身上下珠光宝器，这身打扮让人不能不称之“贵妇人”。 然而，这身打扮之人却因6月26日在石首美容店里“顺走”价值不到三百元的美容产品，被人抓个正着，送交到派出所，引来围观者阵阵耻笑，她这可真糗大了。 ​​​​                                            ", 2015-6-29 16:52,转发,评论,6,微博 weibo.com,CoNPcoh1j
91,"
                                                                                                    【七旬志愿者行万里路开展禁毒宣传】2014年10月9日，荆州七旬老人刘克香在石首拉开了“禁毒宣传万里行巡展” 首站。其后， 他先后辗转荆州、常德、株洲和东莞市虎门等地，在街头、广场、社区、学校，通过展板，发放资料，用身边事例讲解，签名留言等方式，让更多的人了解毒品的危害，拒绝毒品。 ​​​​                                            ", 2015-6-26 16:59,转发,1,1,微博 weibo.com,ColAFBCrp
92,"
                                                                                                    【美酒虽好，切勿贪杯】                                            ", 2015-6-26 10:20,转发,评论,2,微博 weibo.com,CoiYOqpo3
93,"
                                                                                                                                                ", 2015-6-25 16:59,2,1,8,微博搜索,Coca3oAAC
94,"
                                                                                                    【警方利用视频监控 价值16万面包车被找回】                                            ", 2015-6-25 16:23,1,评论,2,微博 weibo.com,CobVnfXU1
95,"
                                                                                                    有困难找蜀黍！                                            ", 2015-6-25 16:22,转发,评论,4,微博 weibo.com,CobV21iCe
96,"
                                                                                                    转发微博                                            ", 2015-6-24 16:34,1,评论,8,微博 weibo.com,Co2znlHJx
97,"
                                                                                                    吴童，快回家吧，家里的亲人在等你。大家也帮忙扩散一下，尽快找到吴童。                                            ", 2015-6-24 15:12,-1,2,4,微博 weibo.com,Co22bfQyX
98,"
                                                                                                    #禁毒先锋谱#之【最“温情”先锋——沙市李斌】面对毒贩身患癌症的母亲，他组织民警进行募捐，并将其作为长期帮扶对象……他说：“我们不仅要将贩毒分子绳之以法，也要让因病致贫、致残的家庭感受到社会的温暖。”                                            ", 2015-6-24 15:08,转发,评论,5,微博 weibo.com,Co20J8hKr
99,"
                                                                                                    【债权人讨债成“绑架犯” 欠债人跑路反成受害人】非法高息吸收数百万元他人存款，却靠赌博来牟取高利，赵某在输光后竟逃走。几年来债权人一直寻其踪迹，终在广东找到赵某并“绑”回老家逼债。谁知债没讨回反触犯法律，债权人和债务人双陷囹圄。20日，石首警方破获一起因讨债引发的非法拘禁案。 ​​​​                                            ", 2015-6-23 17:31,转发,3,2,微博 weibo.com,CnTw7BMGb
100,"
                                                                                                    转发微博                                            ", 2015-6-23 11:37,转发,评论,1,微博 weibo.com,CnRccDJd4
101,"
                                                                                                    转发微博                                            ", 2015-6-23 10:27,转发,评论,242,微博 weibo.com,CnQK0w01U
102,"
                                                                                                    转发微博                                            ", 2015-6-23 10:26,转发,评论,1596,微博 weibo.com,CnQJItQDK
103,"
                                                                                                    转发微博                                            ", 2015-6-23 10:26,转发,评论,295,微博 weibo.com,CnQJvvERc
104,"
                                                                                                    转发微博                                            ", 2015-6-22 16:18,转发,评论,7,iPhone 6,CnJBYtvVP
105,"
                                                                                                    【热心为民、破案神速】 //@特警_小飞侠:哟！这不是前特警兄弟刘sir吗？ #新岗位、建新功#                                            ", 2015-6-19 11:00,转发,1,1,微博 weibo.com,CnffyCx3X
106,"
                                                                                                    #警方动态#【租民房安装摄像头 这伙人只为开赌场】小区一偏僻民房竟也有人高价租下，还在后门安装了摄像头。“做什么生意这么隐秘？”直到6月16日，石首绣林派出所民警包抄了这间民房，人们才知道，原来这是一个隐藏在居民小区的赌场。民警收缴两台赌机，抓获5名涉赌人员。 ​​​​                                            ", 2015-6-18 15:21,转发,评论,2,微博 weibo.com,Cn7wMnbhH
107,"
                                                                                                    【恋人两次分手大闹彩礼，派出所周而复始细调解】石首一对小青年两次恋爱两次闹分手，都因钱物之争到派出所报警。民警不耐其烦，细心为他们调解，最终使他们好合好散。在石首横沟市派出所，民警诚恳地对两个小青年劝告: “谈恋爱不能轻率一定要慎重，不要恋人不成反成仇人！” ​​​​                                            ", 2015-6-18 15:19,转发,评论,2,微博 weibo.com,Cn7vZjgYM
