序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
20,"
                                                                                                    #交通违法曝光#  【毒驾+无证驾驶+不悬挂号牌，蜀黍拿下直接拘留】9月27日，@自贡交警  在对一未悬挂机动车号牌的车辆进行检查时，竟然在后备箱发现了该车的号牌；然鹅，让交警蜀黍没想到的是，驾驶员倪某还是无证驾驶；万万没想到的在后面，倪某尿检呈阳性，毒驾 ​​​​...展开全文c                                            ", 9月29日 22:08,1,4,3,专业版微博,Fo6fjzk4s
21,"
                                                                                                    #关注交通安全#9月29日上午，@金堂交警 大队组织全县客货运企业负责人召开国庆中秋交通安全会，会上与客运企业签订安全责任承诺书、要求落实安全管理主体责任，确保假日期间安全营运。 ​​​​                                            ", 9月29日 19:20,转发,评论,1,微博 weibo.com,Fo58P9pZ1
22,"
                                                                                                    #交通违法曝光#  【扣254分罚款上万，无证驾驶“违章王”终被擒】9月28日上午，巴中市巴州区江北二环路发生一起交通事故，鲜某（男，巴中市人）驾驶川YM7***号小型轿车与另一辆小车发生碰撞。@巴中公安交警 赶赴现场后发现鲜某系无证驾驶，其车辆也未年检，且自2016年1月至今已累计扣254分 ​​​​...展开全文c                                            ", 9月29日 19:14,转发,4,1,专业版微博,Fo56t66Lx
23,"
                                                                                                    #川警连连看#【孕妇羊水破裂路上被堵，交警20分钟紧急护送】9月29日上午9时许，市民姚先生电话求助：待产妻子在送院途中被堵在路上，现羊水已经破裂！@郫都交警 犀浦中队民警高鹏飞立即带领两名驾驶警车为其开道，仅用时20分钟，就将待产孕妇从全兴路口安全护送到成都市妇女儿童医院。 ​​​​...展开全文c                                            ", 9月29日 18:56,1,评论,1,微博 weibo.com,Fo4Z4tzy8
24,"
                                                                                                    #平安365#9月28日晚上，为从严查处各类严重交通违法行为，确保2017年“国庆·中秋”及十九大召开前的全市道路交通安全、畅通、有序，@四川资阳公安交警 在全市范围扎实开展了严查道路交通违法行为集中统一行动。 ​​​​                                            ", 9月29日 18:37,转发,评论,1,微博 weibo.com,Fo4Rn220M
25,"
                                                                                                    #交通安全警示#【火烧大庙山  纵火嫌疑人说“我就是驱个蚊” 】9月29日下午，@梓潼交警 接到报警，大庙景区半山小范围失火，民警接警后火速赶往现场，联合当地群众迅速将火扑灭，并成功将纵火嫌疑人抓获，现已移交梓潼县森林公安。据了解，嫌疑人王某（化名）只是想捡几片树叶点着熏熏蚊子，哪知道…… ​​​​...展开全文c                                            ", 9月29日 18:18,转发,评论,1,微博 weibo.com,Fo4JECFbR
26,"
                                                                                                    #交通违法曝光台# 9月16日上午10时15分，在四川省达州市交警支队车管所机动车驾驶技能理论考场，监考员巡查时发现考生蒋某某没有专注答题，胸部在电脑屏幕前左右摆动，神情异常，有作弊嫌疑，立即对其进行盘问检查，随后从其身上搜出微型摄像头、无线电接收器等电子通讯作弊器材。车管所“打非办”随即 ​​​​...展开全文c                                            ", 9月29日 17:57,转发,评论,赞,微博 weibo.com,Fo4B7DEm7
27,"
                                                                                                    雨天道路湿滑，车辆速度过快，紧急制动时容易侧滑翻车！                                            ", 9月29日 17:53,转发,评论,26,微博 weibo.com,Fo4zR442o
28,"
                                                                                                    安全带，带您一路平安~                                            ", 9月29日 17:48,转发,评论,赞,微博 weibo.com,Fo4xJ0aHP
29,"
                                                                                                    #交通安全警示# #一图说安全#请不要在禁鸣的地方鸣喇叭！ ​​​​                                            ", 9月29日 17:17,转发,评论,赞,微博 weibo.com,Fo4kTvcUb
30,"
                                                                                                    #交通安全警示# #一图说安全#请不要占用应急车道！ ​​​​                                            ", 9月29日 17:14,转发,评论,赞,微博 weibo.com,Fo4jGe1AK
31,"
                                                                                                    #执法直播台# 双节同庆，平安归家。 9月30日09:00，攀枝花交警；9月30日15:00，雨城交警，严查不系安全带等违法行为，确保国庆、中秋安全出行。@攀枝花交警 @雨城交警 ​​​​                                            ", 9月29日 17:07,1,评论,2,专业版微博,Fo4gZgYgN
32,"
                                                                                                    #交通安全警示# #一图说安全#请不要在高速路上试车或学习驾驶机动车！ ​​​​                                            ", 9月29日 16:56,转发,评论,赞,微博 weibo.com,Fo4cu0lhZ
33,"
                                                                                                    四川广元跳河救人的辅警华磊：穿了这身衣服 无论是谁都要救！                                            ", 9月29日 16:41,6,2,50,360安全浏览器,Fo46j0aSk
34,"
                                                                                                    #交警正能量# 【跳河救人的辅警华磊：穿了这身衣服，哪个都要救】9月28日下午，正在路面巡逻的@广元交警  一大队辅警华磊在巡逻时发现一女子跳江。他奋不顾身跳入江中，在离岸近20米的水中将女子救起！事后，围观群众问及他名字时，他说“穿了这身衣服，不管我是哪个，都要去救的！”…… ​​​​...展开全文c                                            ", 9月29日 16:36,1,1,赞,秒拍网页版,Fo44DlnAx
35,"
                                                                                                    #交通安全警示# #一图说安全#请不要在高速路上倒车、逆行、掉头等！ ​​​​                                            ", 9月29日 16:34,转发,评论,赞,微博 weibo.com,Fo43siG2G
36,"
                                                                                                    #交通安全警示# #一图说安全#请不要疲劳驾驶！ ​​​​                                            ", 9月29日 15:15,1,评论,赞,微博 weibo.com,Fo3xnmxCM
37,"
                                                                                                    #交警正能量# 【跳河救人的辅警华磊：穿了这身衣服，哪个都要救】9月28日下午，正在路面巡逻的@广元交警  一大队辅警华磊在巡逻至滨江大道时，遇有人呼救称有一女子跳江。他不假思索跑向江边，边跑边脱掉衣服，迅速跳进江中，奋力向落水女子游去，在离岸近20米的水中将女子救起！事后，围观群众问及他 ​​​​...展开全文c                                            ", 9月29日 14:46,1,3,2,华为麦芒4,Fo3lRaHBx
38,"
                                                                                                    #川警叔碎碎念#  大声告诉川警叔，你喜欢哪种形状？                                            ", 9月29日 13:16,转发,评论,46,微博 weibo.com,Fo2LmfXB2
39,"
                                                                                                    #川警叔碎碎念#当“国庆”与“中秋”相遇，带来8天的悠然假期，蜀黍特意送上交警手势大礼包，假期平安出行！ ​​​​                                            ", 9月29日 13:15,6,评论,3,微博 weibo.com,Fo2KY63Uw
40,"
                                                                                                    #安全叨叨叨#蜀黍教你学会正确开车门，远离事故！                                            ", 9月29日 13:14,3,评论,12,微博 weibo.com,Fo2KgmlRZ
41,"
                                                                                                    【酒驾翻车丢下3岁儿子逃跑 男童遇交警狂爆料：爸爸喝了好多酒 】9月26日，河南新密一酒驾男子遇交警查车，将车开进沟里后逃跑，把3岁儿子留在车内。交警赶到将孩子救出，孩子一五一十地告诉交警：爸爸喝酒了，喝可多酒…男童奶奶将其带回，父亲至今仍未现身。 L四川交警的秒拍视频 ​​​​                                            ", 9月29日 13:11,3,评论,赞,秒拍网页版,Fo2Jf49Re
42,"
                                                                                                    #安全叨叨叨#全面“体检”后再发车 ！                                            ", 9月29日 13:10,转发,评论,10,微博 weibo.com,Fo2ICl82I
43,"
                                                                                                    #川警叔碎碎念#生命诚可贵，莫把规则当儿戏，车祸猛于虎，酿成悲剧悔莫及啊！                                            ", 9月29日 13:09,转发,2,401,微博 weibo.com,Fo2Iv2aGC
44,"
                                                                                                    #交通安全警示# #一图说安全#请不要在驾驶摩托车时手离车把！ ​​​​                                            ", 9月29日 10:10,转发,评论,赞,微博 weibo.com,Fo1xzkS8H
45,"
                                                                                                    亲兄弟3人组团酒驾 交警出手“团灭”                                            ", 9月29日 09:24,3,1,141,微博 weibo.com,Fo1f6EHqP
46,"
                                                                                                    #川警叔碎碎念#【详解三者险】近几年普通车撞豪车的新闻频频见报，一点小剐蹭、追尾分分钟可以令普通车主“辛辛苦苦几十年，一撞回到解放前”，为了规避各种风险，很多车主除了必须上的交强险外，都购买了商业第三者责任险。你对三者险了解多少？究竟三者险能买多少？该买多少？ ​​​​                                            ", 9月29日 08:58,3,评论,1,微博 weibo.com,Fo14m0xw5
47,"
                                                                                                    #安全叨叨叨#车辆行经路口时如不提前减速、互相礼让，则极易发生交通事故。视频中这辆左转弯面包车与一直行小客车发生碰撞，造成面包车失控后闯入了路口附近的某商店，所幸未造成人员伤亡。面包车因未让直行的车辆先行，承担此次事故的全部责任。L公安部交通安全微发布的秒拍视频 ​​​​                                            ", 9月29日 08:30,3,评论,赞,微博 weibo.com,Fo0SZhPGi
48,"
                                                                                                    #早安，四川#大地因有绿色，而生机勃勃；天空因有云朵，而神采奕奕；人生因有梦想，而充满动力。不怕每天迈一小步，只怕停滞不前；不怕每天做一点事，只怕无所事事。 ​​​​                                            ", 9月29日 08:00,2,1,3,微博 weibo.com,Fo0GOiacz
49,"
                                                                                                    平安有我，平安有我们！                                            ", 9月28日 18:58,1,评论,20,华为麦芒4,FnVzvg1pS
50,"
                                                                                                    #川警连连看#9月27日，四川达州公安交警联合巡特警组织200余名集训队员冒着滂沱大雨举行了一场道路交通管理警务实战技能暨应急处突演练。@达州马路天使 ​​​​                                            ", 9月28日 18:57,转发,2,3,微博 weibo.com,FnVyZmQQY
51,"
                                                                                                    #四川交警在行动#近日，@梓潼交警 为美团外卖梓潼分公司的相关负责人及26名骑手送餐员进行交通安全教育培训，为迎接“十九大”胜利召开营造良好的道路交通环境，切实打好交通安全整治攻坚战。 ​​​​                                            ", 9月28日 18:37,转发,评论,2,微博 weibo.com,FnVqSblmk
52,"
                                                                                                    #交通安全警示#9月27日晚19时55分，四川内江水南镇资州大道五馆外发生一起小车和摩托车刮擦事故。@四川内江交警 在处置过程中，发现摩托车驾驶员孙某有酒驾嫌疑，对其进行呼吸酒精测试，结果为77.3mg/100ml，其行为属饮酒后驾驶机动车。#川警叔碎碎念#酒好喝，路难走，小心车祸咬一口！ ​​​​                                            ", 9月28日 18:27,转发,评论,1,微博 weibo.com,FnVmOnUMz
53,"
                                                                                                    转发微博                                            ", 9月28日 18:19,转发,评论,38,微博 weibo.com,FnVjWbXqT
54,"
                                                                                                    #特别提醒#国庆中秋出行道路攻略，强势袭来，拿走不谢~                                            ", 9月28日 18:19,转发,评论,2,微博 weibo.com,FnVjL0bqm
55,"
                                                                                                                                                ", 9月28日 18:19,转发,1,2,微博 weibo.com,FnVjDiN3n
56,"
                                                                                                    #交通安全警示# #一图说安全#请不要向道路上抛撒物品！ ​​​​                                            ", 9月28日 17:17,2,评论,1,微博 weibo.com,FnUUol5q5
57,"
                                                                                                    毒驾猛于虎啊！珍爱绳命，远离毒品！                                            ", 9月28日 17:16,3,2,8,360安全浏览器,FnUUnbq0m
58,"
                                                                                                    #四川交警在行动#  【出租车发生擦挂，驾驶人毒驾被擒】9月9号中午，@广元交警 直属一大队民警在处理一起出租车与私家车的交通事故时，发现出租车驾驶员王某神情紧张、言词闪烁。民警随即将王某带往派出所进行尿检，发现王某的尿液检测呈阳性，他本人也承认9月1日晚曾吸食过毒品。 ​​​​...展开全文c                                            ", 9月28日 15:49,转发,评论,赞,专业版微博,FnUkNmCbw
59,"
                                                                                                    #交通安全警示# #一图说安全#请不要在下陡坡时熄火或空挡滑行！ ​​​​                                            ", 9月28日 15:37,转发,评论,赞,微博 weibo.com,FnUfUbUGR
60,"
                                                                                                    #交通安全警示#【无证驾驶，不悬挂车牌，还毒驾！】9月28日，@自贡高新交警 在整治行动中查获一起未悬挂机动车号牌+无证驾驶+毒驾的违法行为。蜀黍只有送上双节15日拘留所“豪华旅行套餐”，请收好！#川警叔碎碎念#毒驾不仅危害自身健康，对他人亦是吃人的“老虎”。请文明出行，为爱你的人多想想 ​​​​...展开全文c                                            ", 9月28日 13:39,转发,2,赞,微博 weibo.com,FnTtUyrFt
61,"
                                                                                                    #川警连连看#9月27日晚8时30分左右，108国道林里路段因强降雨造成路面严重积水，大量车辆滞留，接到警情后，@冕宁交警大队 立即启动应急预案，在道路两端分流管制，引导滞流车辆安全通过漫水路段，晚上11点左右全部车辆顺利通过，确保该路段安全通畅，冕宁大队全力安排警力在林里乡通宵值守巡逻。 ​​​​                                            ", 9月28日 13:19,转发,评论,4,微博 weibo.com,FnTlNkkhZ
62,"
                                                                                                    #四川交警在行动#9月 27日下午，四川省成都市金堂县局分管副局长丁代勇带队对云顶山、五福大道、五凤景区道路进行安全排查。@金堂交警 ​​​​                                            ", 9月28日 13:07,转发,2,1,微博 weibo.com,FnTgVkTt8
63,"
                                                                                                    多留一份心，拒绝搭乘黑车，可能只是一刹那的取舍，但却可能是福与祸的转换！                                            ", 9月28日 12:58,转发,评论,44,微博 weibo.com,FnTdB8tTr
64,"
                                                                                                    #特别提醒#国庆长假将随时启动三级管控，设置多个事故快处点方便群众。                                            ", 9月28日 12:58,转发,评论,2,微博 weibo.com,FnTdjDm3i
65,"
                                                                                                    #平安365#@南充交警 关于国庆黄金周交通安全保畅工作召开新闻通气会。                                            ", 9月28日 12:57,转发,评论,赞,微博 weibo.com,FnTcRAEJk
66,"
                                                                                                    #交通安全警示# #一图说安全# 开车时请不要打电话接电话、看电视等！ ​​​​                                            ", 9月28日 11:33,1,评论,1,微博 weibo.com,FnSF85g5N
67,"
                                                                                                    转发微博                                            ", 9月28日 10:55,1,评论,26,微博 weibo.com,FnSpr4rCX
68,"
                                                                                                    #交警正能量#  【年轻女子持刀跳桥轻生 泸州交警两次冒险解救】近日，泸州古蔺县一名情绪激动的女子欲跳桥轻生，在附近巡逻的@酒城交警  古蔺县大队民警梅航、邹豪杰闻讯赶来，先后两次将这名女子从护栏上救了下来，并将其手中的水果刀夺下，直到确认安全后才离开。川警蜀黍提醒大家：人生 ​​​​...展开全文c                                            ", 9月28日 10:18,1,评论,6,秒拍网页版,FnSaknjBV
69,"
                                                                                                    #关注交通安全#【交警查获黑校车超员“114%”，被判危险驾驶没商量】 9月15日8时许，@德阳交警支队 旌阳区大队民警在袁家小学附近挡获一辆超员114% 的“黑校车”，准载7人，实载15人（11名小学生和3名幼儿园的小朋友），执法记录仪完整地拍下了这惊人的一幕。目前，驾驶员龙某某因涉 ​​​​...展开全文c                                            ", 9月28日 09:43,2,2,1,秒拍网页版,FnRWpfw2Z
70,"
                                                                                                    #川警叔碎碎念#驾驶人在倒车时，其妻子因想帮丈夫观察后方以方便倒车，在车辆行驶中打开车门下车，由于惯性没有站稳，栽倒在地，手臂惨遭车轮碾压……提示：车辆行驶中切勿做出危险举动！L公安部交通安全微发布的秒拍视频 ​​​​                                            ", 9月28日 08:58,1,评论,2,微博 weibo.com,FnRDQwthi
71,"
                                                                                                    #安全叨叨叨#【九条行车知识 助您安全自保】现在的路面交通环境越来越复杂，行车上路，我们究竟该如何自保？学习这九条安全行车知识，内外兼修，做一个安全的驾驶员。 ​​​​                                            ", 9月28日 08:30,9,1,3,微博 weibo.com,FnRsuo2Dl
72,"
                                                                                                    #早安，四川#自己强大了，才不会惧怕无法预期的风雨，才能越飞越高，领略更精彩的风景。 ​​​​                                            ", 9月28日 08:00,转发,1,1,微博 weibo.com,FnRgjoIjX
73,"
                                                                                                    #四川交警在行动#@自贡交警 整治持续发力，让交通违法行为无处遁形！ ​​​​                                            ", 9月27日 19:18,转发,1,2,微博 weibo.com,FnMh1bkgf
74,"
                                                                                                    #平安365#9月26日，四川达州支队在直属三大队营区举行警用摩托车发放仪式，将一批新购进警用摩托发放给直属一、二、三大队。此批警用摩托车的发放可进一步提升一线交警的快速反应能力和城市道路交通管理工作水平，为全力做好十九大期间的辖区道路交通安保及城市缓堵保畅工作，将起到积极助推作用。 ​​​​...展开全文c                                            ", 9月27日 18:48,1,评论,2,微博 weibo.com,FnM4QbSt3
75,"
                                                                                                    #交警正能量#  【货车景区门口翻车遇险，交警“洪荒之力”抬车救人】9月23日，四川峨眉山景区两河口路口，一辆小货车因驾驶不当导致车辆翻车，正在巡逻的@峨眉山景区交警 迅速赶到现场，与周围群众一起救出驾驶员，使出“洪荒之力”将车辆翻正并推移至路边。 心里默默唱：团结就是力量，团 ​​​​...展开全文c                                            ", 9月27日 18:37,2,评论,1,360安全浏览器,FnM0r95v4
76,"
                                                                                                    #四川交警在行动#9月27日下午，@西昌交警 联合西昌市运管所深入辖区客运企业开展节前安全大检查。 ​​​​                                            ", 9月27日 18:28,转发,评论,1,微博 weibo.com,FnLWIDt4L
77,"
                                                                                                    转发微博                                            ", 9月27日 18:17,1,评论,163,微博 weibo.com,FnLSyoRYe
78,"
                                                                                                    记得我的爱请系好安全带！                                            ", 9月27日 18:15,转发,1,1,微博 weibo.com,FnLRv5ELf
79,"
                                                                                                    #交通安全警示#9月25日上午，@绵竹交警 在东二环设卡检查时，一辆川BXX538小型汽车突然掉头逆向行驶，民警拦停后驾驶员称驾驶证遗失正在补办。经调查，驾驶员王某某因酒驾，驾驶证被@绵阳交警 暂扣，民警对其批评教育后依法作出相应处罚。#川警叔碎碎念#文明出行，不要心存侥幸，蜀黍的眼睛可是雪亮的 ​​​​...展开全文c                                            ", 9月27日 18:14,转发,评论,1,微博 weibo.com,FnLRmv2K5
80,"
                                                                                                    论风流人物，还看今朝！                                            ", 9月27日 17:54,转发,评论,33,360安全浏览器,FnLIU0uTy
81,"
                                                                                                    #四川交警在行动#  【出租车发生擦挂，驾驶人毒驾被擒】9月9号中午，@广元交警 直属一大队民警在处理一起出租车与私家车的交通事故时，发现出租车驾驶员王某神情紧张、言词闪烁。民警随即将王某带往派出所进行尿检，发现王某的尿液检测呈阳性，他本人也承认9月1日晚曾吸食过毒品。派 ​​​​...展开全文c                                            ", 9月27日 17:37,转发,1,1,360安全浏览器,FnLCncgaj
82,"
                                                                                                    #交通安全警示# #一图说安全# 请不要在前后窗悬挂、放置妨碍驾驶人视线的物品！ ​​​​                                            ", 9月27日 16:23,1,评论,1,微博 weibo.com,FnL7Z91Tc
83,"
                                                                                                    #交通安全警示# #一图说安全#请不要在车辆停稳前开车门上下人员！！！ ​​​​                                            ", 9月27日 16:07,3,1,1,微博 weibo.com,FnL1JutgL
84,"
                                                                                                    #交通安全警示# #一图说安全# 倒车时请察明车后情况，确认安全后再倒车！ ​​​​                                            ", 9月27日 15:36,3,评论,1,微博 weibo.com,FnKP1E9hA
85,"
                                                                                                    #四川交警在行动#@金堂交警 大队专职宣传民警走进成都富临长运集团有限公司金堂分公司、成都金堂运业有限公司，组织50余名驾驶员开展交通安全教育培训活动。 ​​​​                                            ", 9月27日 13:23,转发,评论,1,微博 weibo.com,FnJWVfRIB
86,"
                                                                                                    #平安365#9月27日，四川宜宾支队召开迎国庆、中秋双假以及迎接十九大的交通安全保畅工作通气会 。@宜宾交警在线 ​​​​                                            ", 9月27日 13:18,转发,评论,2,微博 weibo.com,FnJUTmnjb
87,"
                                                                                                    #交通安全警示#根据达州气象播报，近日达州大部分地区普降大雨暴雨，降雨量较大，个别地区昨日最大降雨量达到124.6毫米。@达州交警#川警叔碎碎念#雨天驾车出行，请注意减速慢行，注意观察周围路况环境，不要驾车强行通过深洼路段或漫水桥面。安全出行，平安过节！！ ​​​​                                            ", 9月27日 13:09,转发,评论,1,微博 weibo.com,FnJRepLpx
88,"
                                                                                                    转发微博                                            ", 9月27日 13:01,2,评论,38,微博 weibo.com,FnJOceVog
89,"
                                                                                                    #特别提醒# #实时路况#途径的驾驶员朋友注意了！！！                                            ", 9月27日 13:00,2,1,1,微博 weibo.com,FnJNzbjAM
90,"
                                                                                                    #川警连连看#【车辆翻车遇险情，交警及时救助】四川峨眉山景区两河口路口，一辆小货车因驾驶不当导致车辆翻车，@峨眉山景区交警 迅速和周围群众帮助将其车辆翻正并推移至路边等待救援。@公安部交通安全微发布 L四川交警的微博视频 ​​​​                                            ", 9月27日 12:59,1,评论,2,秒拍网页版,FnJNxbuEZ
91,"
                                                                                                    转发微博                                            ", 9月27日 09:46,4,2,74,微博 weibo.com,FnIx2FC1R
92,"
                                                                                                    #安全叨叨叨#如果系好安全带了，也就不会发生视频中的情形了…… L公安部交通安全微发布的秒拍视频 ​​​​                                            ", 9月27日 08:59,5,评论,赞,微博 weibo.com,FnIdLomTA
93,"
                                                                                                    #安全叨叨叨#安全带是汽车发生碰撞过程中保护驾乘人员的最基本防护装置，一定要系好哦。 ​​​​                                            ", 9月27日 08:30,6,1,2,微博 weibo.com,FnI1ZdFYo
94,"
                                                                                                    #早安，四川#人不在于起点有多高，而在于你是否坚持自己的目标勇往前行！一切在于自己，心在哪里结果就在哪里，且行且珍惜！要懂得流过泪的眼睛更明亮，滴过血的心灵更坚强！ ​​​​                                            ", 9月27日 08:00,转发,评论,3,微博 weibo.com,FnHPOxF7V
95,"
                                                                                                    #交通安全警示#9月25日，@西昌交警 在礼州镇执勤时，发现了一辆无证三轮车非法载人。#川警碎碎念#三轮车、电瓶车行驶稳定性差，乘坐安全风险高，望广大交通参与者不要图小利忽视交通安全。 ​​​​                                            ", 9月26日 19:30,1,1,2,微博 weibo.com,FnCVok19X
96,"
                                                                                                    #安全叨叨叨#货物捆扎不牢，有可能导致“灭顶之灾”，货车驾驶人一定要注意！L公安部交通安全微发布的秒拍视频 ​​​​                                            ", 9月26日 19:16,1,评论,赞,微博 weibo.com,FnCPI8u1s
97,"
                                                                                                    #四川交警在行动#双节将至，@自贡交警 正在开展安全检查工作，全面预防道路交通事故的发生。 ​​​​                                            ", 9月26日 18:59,1,评论,1,微博 weibo.com,FnCIOdYmP
98,"
                                                                                                    #川警叔碎碎念#隧道内的车道通常会比隧道外的狭窄，而且光线偏暗，适当减速能让自己有更多时间判断隧道内的状况，保证安全。                                            ", 9月26日 18:47,3,3,40,微博 weibo.com,FnCE61c1e
99,"
                                                                                                    蜀黍喊你来看广告啦~~~~                                            ", 9月26日 18:46,转发,评论,30,微博 weibo.com,FnCDJxgmy
100,"
                                                                                                    #关注交通安全# 9月26日下午，@普格交警 深入到城区附城小学开展国庆、中秋节前交通安全知识进学校宣讲活动。教育学生要自觉遵守交通法规，增强学生在上放学途中不乱搭乘无牌无证摩托车、非法营运车辆出行的安全意识。 ​​​​                                            ", 9月26日 18:45,1,评论,赞,微博 weibo.com,FnCDrf7Ho
101,"
                                                                                                    【女子市中心跳天桥轻生，交警7分钟紧急大营救】#交警正能量#  25日19时许，@绵阳交警一大队 民警杨小力发现一年轻女子突然坐在临园干道过街天桥的灯箱上，双脚悬空，并且情绪激动拒绝民警靠近。面对着桥下川流不息的车辆，一场7分钟的生命大营救行动就此展开。 ​​​​...展开全文c                                            ", 9月26日 17:56,3,2,5,专业版微博,FnCjrAGGi
