序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    刺激是一种心理营养                                            ",否,"
                                                                                                    【刺激是一种心理营养】总想着给孩子创造安逸的条件，不喜欢吃的东西就少吃，不爱做的事情就不做……结果往往是让孩子失去了更多感受刺激的机会。其实多让孩子接触一些适当的刺激，比如让他们多尝各种味道、多体会皮肤的感觉，对补充心理营养很有帮助。via北京教育学院儿童心理专家章永生 你同意吗？ ????????                                                            ", 2012-8-26 09:23,1,评论,赞,微博 weibo.com,yyUxf7h9J
12,"
                                                                                                    智言智语                                            ",否,微博已被原作者删除, 2012-8-26 09:18,-1,评论,赞,微博 weibo.com,yyUvkCZQd
13,"
                                                                                                    //@秋韵语录: 只要你的心完美，这个世界就完美。                                            ",否,"
                                                                                                    生活总不完美，总有辛酸的泪，总有失足的悔，总有幽深的怨，总有抱憾的恨。生活亦很完美，总让我们泪中带笑，悔中顿悟，怨中藏喜，恨中生爱。看生活是否完美，就要淡视那些不完美，放大那些可能的完美。只要你的心完美，这个世界就完美。所以我们修炼的，就是一颗热爱生活、敬畏生命、懂得感恩的心。 ????????                                                            ", 2012-8-26 09:17,转发,评论,赞,微博 weibo.com,yyUv192uJ
14,"
                                                                                                    生活规律保健康                                            ",否,微博已被原作者删除, 2012-8-24 21:49,-1,评论,赞,微博 weibo.com,yyGzcmrTJ
15,"
                                                                                                    手指互绕锻炼大脑，闲时多动动有益健康，还能提高智商啊                                            ",否,"
                                                                                                    手指互绕锻炼大脑：①拇指代表语言系统。互绕时想象滔滔不绝、神采飞扬的样子。②食指代表心像系统。互绕时想象美好的场景。③中指代表情感系统。互绕时想象喜悦的表情。④无名指代表自律神经系统。互绕时想象你内脏的蠕动等。⑤小指代表运动神经系统。互绕时想象打篮球、踢足球或者其他运动的情景。 ????????                                                            ", 2012-8-24 21:48,转发,评论,1,微博 weibo.com,yyGyTrE4t
16,"
                                                                                                    //@摆古论今: 转发微博                                            ",否,微博已被原作者删除, 2012-8-24 21:47,-1,评论,赞,微博 weibo.com,yyGyny8bd
17,"
                                                                                                    怀柔区健康工作场所大课堂在龙山街道办事处隆重举办，来自怀柔区疾病预防控制中心的医务人员为办事处的干部职工举办了一场生动的“健康管理管理健康”的讲座。 ????????                                            ",是,无, 2012-8-24 17:21,转发,1,赞,微博 weibo.com,yyEOw03Zf
18,"
                                                                                                    @北京健康教育刘秀荣 @北京健康教育 @北京市疾病预防控制中心                                            ",否,"
                                                                                                    防灾拍手歌??????????你拍一，我拍一，????防洪减灾常查堤；????你拍二，我拍二，????天气预报时时看；????你拍三，我拍三，????暴雨来临上高山；????你拍四，我拍四，????平时演练要多次；????你拍五，我拍五，????洪... O网页链接 （使用新浪长微博工具发布 O网页链接） ????????                                                            ", 2012-8-24 16:52,转发,评论,赞,微博 weibo.com,yyECxnFE2
19,"
                                                                                                    @北京健康教育 @北京健康教育刘秀荣 @北京市疾病预防控制中心                                            ",否,"
                                                                                                    防灾三字经??????????????????雷电闪，莫通话，防雷击，很重要。??????拔电源，别洗澡，关门窗，避风暴。??????听预报，准备好，轰隆声，赶紧跑。??????泥石流，莫恐慌，措施多，生命保。??????舍财物，高处跑，线杆... O网页链接 （使用新浪长微博工具发布 O网页链接） ????????                                                            ", 2012-8-24 16:51,转发,评论,赞,微博 weibo.com,yyECghoZj
20,"
                                                                                                    防灾拍手歌??????????你拍一，我拍一，????防洪减灾常查堤；????你拍二，我拍二，????天气预报时时看；????你拍三，我拍三，????暴雨来临上高山；????你拍四，我拍四，????平时演练要多次；????你拍五，我拍五，????洪... O网页链接 （使用新浪长微博工具发布 O网页链接） ????????                                            ",是,无, 2012-8-24 16:47,1,评论,赞,新浪博客,yyEAuDha2
21,"
                                                                                                    防灾三字经??????????????????雷电闪，莫通话，防雷击，很重要。??????拔电源，别洗澡，关门窗，避风暴。??????听预报，准备好，轰隆声，赶紧跑。??????泥石流，莫恐慌，措施多，生命保。??????舍财物，高处跑，线杆... O网页链接 （使用新浪长微博工具发布 O网页链接） ????????                                            ",是,无, 2012-8-24 16:44,2,2,赞,新浪博客,yyEzr2tDT
22,"
                                                                                                    家有宝宝的亲们注意啦                                            ",否,"
                                                                                                    【婴儿吃磨牙棒被噎死——发生异物阻塞如何急救?】婴儿乳牙萌发，总想咬硬的东西，家长会买来牙胶或“磨牙棒”等，帮孩子锻炼咀嚼能力。在温州务工的徐某夫妇6个月大的儿子，吃磨牙棒饼干被噎住，最终死亡。给孩子喂食要当心，块状食物更要注意；发生事故，及时抢救！O网页链接 ????????                                                            ", 2012-8-23 18:18,转发,评论,赞,微博 weibo.com,yyvL52sBh
23,"
                                                                                                    //@北京平谷健康教育: //@北京西城健康教育: 不要因为夏天过了放松警惕，秋季也是肠道传染病的高发季！                                            ",否,"
                                                                                                    #预防肠道传染病#【什么是肠道传染病？】病原体经口侵入肠道引起的传染病叫肠道传染病。常见的肠道传染病有霍乱、细菌性痢疾、阿米巴性痢疾、伤寒、副伤寒等，还有一些是除上述几种病以外的其他原因引起的感染性腹泻。夏秋季是肠道传染病的高发季节。 ????????                                                            ", 2012-8-23 18:18,转发,评论,赞,微博 weibo.com,yyvKW8l2h
24,"
                                                                                                    //@北京平谷健康教育: 健康生活方式                                            ",否,微博已被原作者删除, 2012-8-23 18:18,-1,评论,赞,微博 weibo.com,yyvKRox6w
25,"
                                                                                                                                                ",否,"
                                                                                                    黄花镇村健康大课堂，讲课内容为健康生活方式，主要针对健康四大基石、中国居民膳食宝塔灯相关内容进行授课。 ????????                                                            ", 2012-8-22 20:47,转发,评论,赞,微博 weibo.com,yyniTByTd
26,"
                                                                                                    辛苦了！                                            ",否,"
                                                                                                    九渡河镇健康生活方式示范村，村民前来听课的人员热情很高涨。实实在在的收到了村民的接受与认可。近日大课堂主题是安全急救知识 ????????                                                            ", 2012-8-22 20:45,转发,评论,赞,微博 weibo.com,yyni28zQS
27,"
                                                                                                                                                ",否,"
                                                                                                    #健康大课堂 往期回顾#第十三期 丁辉 北京市妇产医院 “美国心理卫生协会的报告，43%的成年人承受压力对健康的破坏……还有，压力会影响到旷工的流失的工作时间，也会影响我们的生产工作量，这个成本超过50个亿。”O网页链接 ????????                                                            ", 2012-8-22 20:43,转发,评论,赞,微博 weibo.com,yynhbwoMc
28,"
                                                                                                    //@北京市疾病预防控制中心: 北方地区早晚凉，出门记得添衣裳//@首都健康:明日处暑。增加1小时睡眠+加强锻炼=缓解秋乏                                            ",否,"
                                                                                                    【处暑后驱“秋乏”多睡1小时】8月23日就是“处暑”，意味暑气逐渐消退、天气逐渐转凉。其间天气由热转凉，早晚温凉，中午气温仍然很高，很多人感到懒洋洋的，就是常说的“秋乏”，要减缓“秋乏”，睡眠尤其要充足，最好比平时多增加1小时睡眠。还要加强锻炼，如早晚跑步、打拳、做操、爬山等. ????????                                                            ", 2012-8-22 20:42,转发,评论,赞,微博 weibo.com,yyngU6345
29,"
                                                                                                    //@中国文明网: 转发微博                                            ",否,"
                                                                                                    #全微百科#【人的核心竞争力超过一半是来自重要而不紧急的事情】这些分别是：①读书，特别读那些非实用性的书；②锻炼身体，笑到最后的得有一副好身体；③与智者交谈，提问，思考，常作笔记；④听音乐会看电影戏剧等艺术活动；⑤潜心一到两项业余爱好；⑥广交朋友并为他们做事情。 ????????                                                            ", 2012-8-22 20:41,转发,评论,赞,微博 weibo.com,yyngGedIg
30,"
                                                                                                    最短命的活法                                            ",否,"
                                                                                                    【最短命的活法】1.长时间对着电脑2.晚上十一点以后睡觉3.不能保证睡眠时间4.极度缺乏体育锻炼 5.有病不求医6.吃饭口味偏重,特别喜食咸的和辣的 7.不饿不吃，不困不睡，不累不息 8.与家人缺少交流 9.长时间用手机打电话，享受近距离辐射 10.三餐饮食无规律。赶紧转给自己在乎的人吧![群体围观] ????????                                                            ", 2012-8-22 20:41,转发,评论,赞,微博 weibo.com,yyngnzuDR
31,"
                                                                                                    北京市健康教育所正在举办“2012年第三季度健康教育科所长例会暨灾后防病健康教育培训会”，房山区健康教育所郭艳梅所长正在给健康教育同仁讲述应对特大水灾开展的积极有效的健康教育工作！ ????????                                            ",是,无, 2012-8-21 14:59,转发,评论,赞,Android客户端,yybBcvg0G
32,"
                                                                                                    要防止血管“生锈”                                            ",否,"
                                                                                                    要防止血管“生锈” 55岁以上的健康人群应每年至少检测一次胆固醇，将总胆固醇水平控制在5.18mmol/L以下；冠心病、中 风、高血压患者则应每3至6个月检测一次，在平衡运动、饮食的基础之上，坚持长期服用降胆固醇药物立普妥这类他汀类药物。 ????????                                                            ", 2012-8-21 08:27,2,评论,赞,微博 weibo.com,yy9242d0a
33,"
                                                                                                    电脑一族要试试啊！谢谢分享！//@北京健康教育刘秀荣: 可以试试，反正几乎没成本                                            ",否,"
                                                                                                    【头发掉得厉害怎么办】15个中医秘方帮你留住亮丽！~~~ 快来看看吧~ #小窍门# ????????                                                            ", 2012-8-21 08:25,1,评论,89,微博 weibo.com,yy91nclua
34,"
                                                                                                    //@北京延庆健康教育: //@医聊: 教育[呵呵]                                            ",否,"
                                                                                                    【性格决定命运】有一位心理学家说过一句意味深长的话：“一个人毕其一生的努力就是在整合他自童年时代起就已形成的性格。”这句话的意思是：一个人成年以后在性格上的种种不足，大都可以在童年找到原因。他的童年经历，已经为他长大以后的心理发展埋下了一颗种子，决定了他的走向。??????????????                                                            ", 2012-8-21 08:24,转发,评论,1,微博 weibo.com,yy915aPcI
35,"
                                                                                                    吃虹鳟鱼，赏怀柔美景                                            ",否,"
                                                                                                    吃虹鳟鱼不用出城去，聚乐生态美食园新添各种吃法... -????????O网页链接 ????????                                                            ", 2012-8-21 08:24,转发,3,赞,微博 weibo.com,yy90J05Bs
36,"
                                                                                                     头孢类药物和酒精会发生毒性反应                                            ",否,微博已被原作者删除, 2012-8-21 08:22,-1,评论,赞,微博 weibo.com,yy904vUdw
37,"
                                                                                                    //@北京石景山健康教育: 泡面的危害吓死人                                            ",否,"
                                                                                                    【吃一碗泡面需肝脏解毒32天】泡面都经过油炸，油中添加了BHT(防止食物酸化的安定剂)。可怕的是碗装的泡面，碗的材质是聚苯乙烯，为防止加热后变形，添了BHT，但在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯的危险量是0.001毫克，一个碗装泡面所溶解出来的是0.015毫克。 ????????                                                            ", 2012-8-20 16:42,转发,评论,赞,微博 weibo.com,yy2QJ13WN
38,"
                                                                                                    //@北京西城健康教育: 公交上也能锻炼                                            ",否,"
                                                                                                    上车之后“伺机而动” 上了公交车，如果空间允许，可用一只手拉住拉环，脚跟提起，保持到腿部感觉酸为止。如果车里实在挤，还可一只手自然垂下，伸开五个手指，努力向手背方向伸，保持10秒左右。 ????????                                                            ", 2012-8-20 16:41,转发,评论,赞,微博 weibo.com,yy2QjioZI
39,"
                                                                                                    文明就在我们身边，从一点一滴做起！                                            ",否,"
                                                                                                    #文明微评#【盲道是文明城市的目光】我们生活中不仅要关注普通老百姓的生活，更要用城市建设的细节去关心因为各种因素致残的残障人士。一条窄窄的盲道，在普通人的生活中是微不足道的，但是在盲人的世界中，则是被他们看来在与外界交流沟通中，一条安全的绿色的安全通道。O网页链接 ????????                                                            ", 2012-8-20 16:41,转发,评论,赞,微博 weibo.com,yy2Q7t709
40,"
                                                                                                    //@北京市疾病预防控制中心: 北京无炭疽流行，市民一般接触不到患病的牲畜，市售牛羊肉经过严格检疫，正规途径购买的应可放心食用。在进行肉类加工时，应注意生熟分开，熟透后再食用。旅游或出差应注意在存在炭疽的地区不主动去接触可疑的病死动物或其残骸，不仅可以预防炭疽，也可以预防其他传染病。                                            ",否,"
                                                                                                    #炭疽可防可控可治#近日，辽宁省沈阳等地发生人感染皮肤炭疽传染病疫情，北京市疾控中心提示大家：卫生部门会及时通报炭疽疫情，公众不必恐慌；炭疽病例并不罕见，发病有明显的地区分布；牧区及特殊职业有传染，传播途径主要是皮肤接触；得了炭疽不可怕，治疗起来不困难。@首都健康 @新浪健康。 ????????                                                            ", 2012-8-20 16:40,转发,评论,赞,微博 weibo.com,yy2PxrcLI
41,"
                                                                                                                                                ",否,"
                                                                                                    【全民的饮食八原则为】第一是食物多样，谷类为主;第二是多吃蔬菜、水果;第三是常吃奶类、豆类制品;第四是经常吃适量的鱼、禽、蛋、瘦肉，少吃肥肉和荤菜;第五是掌握自己的饭量，保持适宜的体重;第六是吃清淡、少盐的东西;第七是饮酒要限量，不要过度饮酒;第八是吃清洁卫生、不变质的食品。 ????????                                                            ", 2012-8-20 16:39,转发,评论,赞,微博 weibo.com,yy2PhsAw2
42,"
                                                                                                    关注//@北京怀柔龙山健康教育: 转发微博                                            ",否,"
                                                                                                    #健康知识#【溺水如何自救】第五，如因小腿抽筋（腓肠肌痉挛）而致溺水者，此时应深呼吸后屏气，同时将痉挛下肢的拇指持续用力向前上方拉，使拇指跷起来，直到痉挛停止。对于其他部位的抽筋，要充分按摩和伸展患处，同时要找机会上浮，充分呼吸。 ????????                                                            ", 2012-8-20 16:37,转发,评论,赞,微博 weibo.com,yy2Oua31F
43,"
                                                                                                    //@北京怀柔龙山健康教育: 转发微博                                            ",否,"
                                                                                                    【蛮子早报】8月19日#生活精选#：卫生部发布健康报告，15年间，我国的患病人次数增加了20%；18岁以上居民，83.8%从不参加业余锻炼，其中城市为73.2%。（图：@插画家园）PS：你有多久没有去体育锻炼了？？O网页链接 ????????                                                            ", 2012-8-20 16:37,转发,评论,赞,微博 weibo.com,yy2OovQyj
44,"
                                                                                                    医务人员更需要健康，你们好像在举办“如何运动”的培训啊！                                            ",否,"
                                                                                                    院内医务人员培训 ????????                                                            ", 2012-8-20 16:36,转发,评论,赞,微博 weibo.com,yy2Oam22P
45,"
                                                                                                                                                ",否,"
                                                                                                    2012年8月20日渤海镇卫生院为白木村民开展了一场“口腔保健知识——牙周病”的知识讲座。 ????????                                                            ", 2012-8-20 16:35,转发,评论,赞,微博 weibo.com,yy2NGu3wR
46,"
                                                                                                    //@哲言心语: 真正能平静自己的只有自己！                                            ",否,"
                                                                                                    当你想找个人说话的时候，才发现有些事情是不能告诉别人的，有些事情是不必告诉别人的，有些事情是根本没有办法告诉别人的，而有些事情即使告诉了别人，你也会马上后悔。那么最好的办法就是静下来，真正能平静自己的只有自己。????????????????                                                            ", 2012-8-19 21:37,转发,评论,8,微博 weibo.com,yxVlI9677
47,"
                                                                                                                                                ",否,"
                                                                                                    #健康教育视频# 健康来了 20120531 红墙里的糖尿病秘方O网页链接 ????????                                                            ", 2012-8-19 16:42,转发,评论,赞,微博 weibo.com,yxTqfl5aP
48,"
                                                                                                    //@每天学点风水学: 买东西越贪便宜越衰运                                            ",否,微博已被原作者删除, 2012-8-19 15:24,-1,评论,赞,微博 weibo.com,yxSUtiN8G
49,"
                                                                                                    //@王旭峰营养师: 每天—罐含糖饮料，心脏病危险升高20%！爱喝甜饮料的朋友，记住了吗？                                            ",否,"
                                                                                                    #每天—罐含糖饮料，心脏病危险升高20%#美国新近完成的一项研究显示，每天哪怕只喝—罐含糖软性饮料，无论是碳酸饮料还是果汁饮料，都会使心脏病发作几率升高20%。每天喝两罐的人，心脏病发作几率升高42%；喝三罐的人，心脏病发作几率升高69%。 ????????                                                            ", 2012-8-19 15:24,1,评论,赞,微博 weibo.com,yxSUf7Pn7
50,"
                                                                                                    //@时尚礼仪顾问: 快乐工作的十种途径                                            ",否,"
                                                                                                    【快乐工作的十种途径】1、把工作当作实现价值的过程。2、品味成长中的点滴进步。3、从成功中获得满足和快感。4、体会人际关系的真挚情谊。5、有节律地安排生活与工作。6、倾心做好每一件事。7、分享团队的努力与成就。8、珍惜每次合作机会。9、不忘闲情逸致。10、忘掉烦恼，把心事交给清风。 ????????                                                            ", 2012-8-18 17:19,转发,评论,赞,微博 weibo.com,yxKesEX4U
51,"
                                                                                                    学社交丶学口才                                            ",否,"
                                                                                                    【提升口才技巧】1 多识方能善言，有丰富的知识面口才只是一种表现形式罢了。2 不是场合与技巧，不同的场合不同的人，即使要表达同一个意思也哟啊考虑用不同的方式——语气语调措辞。3 口才不是练出来的，是准备出来的，练、交流都是给自己一个整理补充思路的机会。??学社交丶学口才>>关注@说话秘籍 ????????                                                            ", 2012-8-18 17:03,转发,评论,2,微博 weibo.com,yxK87FKEI
52,"
                                                                                                    //@岩松经典语录: 快来学习，学习吧！！！                                            ",否,"
                                                                                                    每天只问孩子4句话:1幼儿园有什么好事发生吗?2今天你有什么好的表现吗?3今天你有什么新收获吗?4有什么需要爸爸帮助的吗?看似简单的问题背后蕴涵着丰富含义:第一个问题是在调查孩子的价值观, 第二个问题是在激励孩子,第三个问题是确认孩子学到了什么, 第四个问题是表达对孩子的关心.@犹太人智慧启示录 ????????                                                            ", 2012-8-18 17:01,1,评论,55,微博 weibo.com,yxK7nihdQ
53,"
                                                                                                    每天至少要喝1200ml水很重要                                            ",否,"
                                                                                                    【5件事最伤肾】1、不爱喝水，在肾脏进行活动的时候，需要足够的水分来辅助。2、喝饮料比喝白开水还多，导致血压上升。3、口太重，导致肾脏功能减退。4、肾病患者经常大量喝啤酒，会使尿酸沉积导致肾小管阻塞，造成肾脏衰竭。5、吃肉太多会对肾脏造成伤害。 ????????                                                            ", 2012-8-18 09:39,转发,评论,赞,微博 weibo.com,yxHdZx7s0
54,"
                                                                                                    //@北京西城南健康教育: 洗筷子的方法                                            ",否,"
                                                                                                    【如何正确清洗筷子】许多中国家庭洗筷子都很“豪爽”，整把的筷子放在水龙头下搓，之后往筷子筒里一插就算洗好了。这样筷子很容易滋生细菌，并随食物进入人体危害健康。正确的洗法：用洗洁精仔细搓洗筷子，沥干水后，再放进筷子筒。而且，筷子筒应该选择镂空、底部不积水的，并做到经常清洗、消毒。 ????????                                                            ", 2012-8-18 09:39,转发,评论,赞,微博 weibo.com,yxHdMyRoU
55,"
                                                                                                    //@北京西城南健康教育: 孩子同样不能缺少体育锻炼                                            ",否,"
                                                                                                    【孩子越强健成绩越好】怎么才能提高孩子成绩呢，带孩子出去跑一圈还是给孩子报个补习班？90%的家长都会选择后者。而美国北得克萨斯大学运动心理学中心主管特伦特??皮特里的一项研究则认为，前者更有益于提高孩子的成绩。O网页链接 ????????                                                            ", 2012-8-18 09:39,转发,评论,赞,微博 weibo.com,yxHdI969E
56,"
                                                                                                    //@冬翔莹晓: 看着危险！但还是转吧！分享给身边的朋友！时刻警惕！注意安全！                                            ",否,"
                                                                                                    【女孩记住这14条可以救命】姐妹们，一个人的时候，要懂得如何保护自己哦！非常有用，记得分享给身边的朋友！ ????????                                                            ", 2012-8-18 09:38,转发,评论,1,微博 weibo.com,yxHdtCdWI
57,"
                                                                                                    //@北京平谷健康教育:                                             ",否,微博已被原作者删除, 2012-8-16 09:51,-1,1,赞,微博 weibo.com,yxorHupqg
58,"
                                                                                                    //@北京平谷健康教育: 该放弃的决不挽留，该珍惜的决不放手                                            ",否,"
                                                                                                    人最软弱的地方，是舍不得。舍不得一段不再精采的感情，舍不得一份虚荣，舍不得掌声。生命是一场无法回放的绝版电影，再好的东西都有失去的一天，再深的记忆也有淡忘的一天，再爱的人也有远走的一天，再美的梦也有苏醒的一天。该放弃的决不挽留，该珍惜的决不放手。走向成熟，不再奢求，珍惜拥有。 ????????                                                            ", 2012-8-16 09:48,转发,评论,1,微博 weibo.com,yxoqvD4rg
59,"
                                                                                                    一定要减重！//@北京西城健康教育: 男性不超2尺7(90厘米)，女性不超2尺4(80厘米)[cai肚腩]//@环球科普: 导致这种腹部肥胖的主要原因是运动少（尤其喜欢久坐不动）、营养负荷过度。腹部肥胖的2型糖尿病人群，由于腹部脂肪堆积，日后患上严重的糖尿病并发症的机会更多，比如心血管疾病。                                            ",否,"
                                                                                                    【“大肚腩”成糖尿病主力军】最近一项关于2型糖尿病及超重肥胖流行现状的调查显示，在2型糖尿病患者中，#非超重肥胖#(体重不超标，但腰围超标)全国的水平为69.9%，但广东却达到了83.3%。内分泌专家指出，广东腹部肥胖的糖尿病患者高于全国水平。这提示，糖尿病患者要控制腰围，切勿以为体重正常就没事 ????????                                                            ", 2012-8-16 09:43,转发,评论,赞,微博 weibo.com,yxooveOog
60,"
                                                                                                    //@北京西城健康教育: 正确止鼻血的方法//@健康教育何超: //@L_a_n_n_y-大灰蓝: 这个必须得转！小时候常流鼻血！大人都教抬头，其实不过是鼻血倒流进嘴巴血，根本不止血，还吞了一肚子血。后来自己摸索出了这个压着就止血的方法。                                            ",否,微博已被原作者删除, 2012-8-16 09:42,-1,评论,赞,微博 weibo.com,yxoo1FoyZ
61,"
                                                                                                    有道理啊                                            ",否,"
                                                                                                    智者问:""石头怎样在水上漂？""有人说""掏空石头""或把它放在木板,老板摇头.有人说:""速度!""智者:""正确!《孙子兵法》说'激水之疾,至于漂石者,势也'.速度决定石头漂起.""人生没人等你,与时间赛跑才可能赢。早起的鸟有虫吃，赶在别人前头，是竞争者,胜者的状态。如果成功有捷径的话，就是飞，时刻准备飞。????????????                                                            ", 2012-8-16 08:51,1,评论,赞,微博 weibo.com,yxo3js9TT
62,"
                                                                                                    //@北京市疾病预防控制中心: 管住嘴、迈开腿，吃动两平衡//@首都健康:健康人也要多运动~                                            ",否,"
                                                                                                    [舆情搜搜看]一项研究显示，患癌后女性比男性多活7年。中日友好医院中西医结合肿瘤内科主任医师万冬桂指出，广场上运动的经常是女性，运动应成为癌症治疗的一部分。“哪怕最微小的活动，对癌症患者都是有益的。”敬请关注《健康时报》文章：运动有助于癌症治疗O网页链接【医发办】 ????????                                                            ", 2012-8-15 21:03,1,评论,赞,微博 weibo.com,yxjqd3Duo
63,"
                                                                                                    //@北京西城健康教育: 9月20日是世界爱牙日                                            ",否,"
                                                                                                    快要开学啦，开学以后将迎来#世界爱牙日#，【我的牙齿我保护】公交卡套新鲜出炉[推荐]，会在开学后陆续发到西城的中小学校，同学们请牢记：“每天要刷两遍牙，每次刷牙三分钟！”9月20日爱牙日见！[立志青年] ????????                                                            ", 2012-8-15 21:03,1,评论,赞,微博 weibo.com,yxjq9bTKf
64,"
                                                                                                                                                ",否,"
                                                                                                    全民健身日的机会，教授村民练习“八段锦”气功，适当的互动，很受大家的欢迎，老年人们很热心的学习。 ????????                                                            ", 2012-8-15 21:02,1,评论,赞,微博 weibo.com,yxjpDgYP2
65,"
                                                                                                                                                ",否,"
                                                                                                    局里村教授居民“药品安全用药知识”，播放浅显易懂的情景剧，让村民学习居家用药常识，让老年人们学习的更多。 ????????                                                            ", 2012-8-15 21:02,1,评论,赞,微博 weibo.com,yxjpygKhm
