序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
25,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    为关爱女性生殖健康，让广大育龄妇女远离妇科疾病，8月22日上午，诚苑社区利用社区人口学校和现有的电教设备，为社区育龄妇女播放了关爱女性生殖健康的宣传片。通过宣传片， 让辖区育龄妇女增长了生殖健康常识，从生活中关爱自己，塑造由内到外健康完美的女性。@文明丰台@和谐南苑 ????????                                                            ", 2012-8-23 17:47,转发,评论,赞,微博 weibo.com,yyvyjFu7d
26,"
                                                                                                    今天上午，丰台区第三届“军民鱼水情”双拥书画摄影展正式开幕了，南苑街道社区和驻地部队书画爱好者选送的十余幅书画作品，作为优秀书画作品展出，得到了广大书画爱好者的普遍好评。我街道充分利用双拥文化节的平台，在军地之间开展多种形式的文化交流活动，提高了辖区军民的艺术情操和素质修养。 ????????                                            ",是,无, 2012-8-23 17:46,转发,评论,赞,微博 weibo.com,yyvy7g13T
27,"
                                                                                                    热烈庆祝！                                            ",否,"
                                                                                                    #丰台发布#庆祝《丰台报》发行500期活动现场 ????????                                                            ", 2012-8-22 15:21,转发,评论,赞,政府版微博,yylaG3XD3
28,"
                                                                                                    一天的开始，祝每位朋友们心情愉快！                                            ",否,"
                                                                                                    #晨光曲# Jewel《Stay Here Forever》，一直喜欢这首歌！!轻快的旋律让清晨匆忙的脚步变得轻盈，一天的好心情从此刻开始 [阳光]????????O网页链接 ????????                                                            ", 2012-8-22 08:50,转发,评论,1,微博 weibo.com,yyiBTrYP8
29,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    为保证限价房申请人能够及时了解限价房摇号登记信息，南苑街道民政科按照上级要求及时对摇号登记信息进行公示。 公示期间，申请人可查看自己登记的信息和房源选择是否准确，同时，街道也要求各社区住保干部在社区明显位置公示摇号登记信息采集结果，保证限价房申请人能够及时、方便的核对信息。 ????????                                                            ", 2012-8-22 08:41,转发,评论,赞,微博 weibo.com,yyiytzppc
30,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    居家养老服务卷是通过向老人发放有面值的服务卷的形式，为老人提供政府购买的服务，是社区养老服务的一种新模式。但由于老年人行动不便，每次领取养老券的时候，有些老年人就犯了难。南苑街道各个社区的老龄干部们为行动不便的老年人提供了上门送养老券的服务，彻底打消了老人们的顾虑。 ????????                                                            ", 2012-8-22 08:41,转发,评论,赞,微博 weibo.com,yyiyoyMlF
31,"
                                                                                                    近期，食物中毒事件在我国各地时有发生，有的甚至造成较大人员伤亡和重大社会影响。今天上午，南苑街道东新华社区开展食物中毒预防控制知识宣传活动，提醒居民不吃被污水浸泡过的食品、不吃发霉的米面、不吃淹死和死因不明的家禽、家畜等，增强居民防范意识和自救互救能力。 ????????                                            ",是,无, 2012-8-21 15:17,转发,评论,赞,微博 weibo.com,yybIsxeiZ
32,"
                                                                                                    8月20日傍晚，正值下班高峰时间，天空突然下起小雨，南苑街道公共文明引导员分队队长丁久凯，立即向辖区5个公交站点的引导员分发雨衣，要求随时向未带雨具的站台乘客提供服务，免费发放雨衣，为乘客解决困难，确保乘客顺利出行。 ????????                                            ",是,无, 2012-8-21 10:09,1,评论,赞,微博 weibo.com,yy9HlAzB1
33,"
                                                                                                    8月20日上午，三营门社区“以诚实守信”为主题，在辖区餐馆、旅店等经营单位，开展百姓信得过诚信经营宣传活动。 张贴诚实守信诚实经营宣传横幅，引导辖区经营者提高服务质量，诚信经营，切实为广大居民提供一个健康、卫生、安全的消费环境，进一步推进行业信用建设。 ????????                                            ",是,无, 2012-8-21 09:19,转发,评论,赞,微博 weibo.com,yy9n6DqMq
34,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    诚苑社区西红门路3号为部队家属区，社区计生干部在实际办公中，发现大部分军人家属对计生相关政策、办事流程不是很了解，针对此情况，8月16日下午，社区干部深入部队家属院进行了计生宣传。@文明丰台@和谐南苑 ????????                                                            ", 2012-8-21 09:12,1,1,赞,微博 weibo.com,yy9kgwh4J
35,"
                                                                                                    8月20日早上，南苑街道在辖区公交站点开展了“文明交通、绿色出行”宣传活动。通过开展宣传活动，使辖区广大群众树立绿色出行理念，养成文明交通习惯，争做文明有礼的北京人，号召大家为营造良好的交通环境和文明秩序、建设“人文北京、科技北京、绿色北京”贡献自己的一份力量。 ????????                                            ",是,无, 2012-8-20 18:20,转发,评论,赞,微博 weibo.com,yy3uiuWpG
36,"
                                                                                                    8月19日上午，南苑辖区附近的穆斯林从四面八方汇集到南苑清真寺，共同迎接他们的盛大节日----开斋节。 南苑街道领导带着美好的祝福来到南苑清真寺，亲切慰问节日里的穆斯林群众。 ????????                                            ",是,无, 2012-8-20 18:18,1,评论,赞,微博 weibo.com,yy3tziiVv
37,"
                                                                                                    无偿献血事关人民群众生命健康，事关社会和谐稳定，是一项利国利民的公益事业。南苑街道鼓励社会各界参与和支持无偿献血工作，希望能够调动广大人民群众无偿献血的积极性和主动性，使更多的人投身到无偿献血队伍中来。 ????????                                            ",是,无, 2012-8-18 18:48,1,评论,赞,微博 weibo.com,yxKOG9H9j
38,"
                                                                                                    “九九重阳节，浓浓敬老情”，为了增强全社会的敬老意识，结合区老龄办会议精神。南苑街道于今年重阳节及十一期间，在辖区范围内广泛开展敬老、助老等各项活动，成立“敬老月”活动领导小组，制定活动方案，陆续开展“敬老月”各项服务活动。 ????????                                            ",是,无, 2012-8-18 18:45,1,评论,赞,微博 weibo.com,yxKNxfS65
39,"
                                                                                                    今天上午，南苑街道社保所、诚苑社区干部走访慰问高龄重病党员，为老人送去了营养品，陪老人聊聊天让老人静心养病，诚苑社区干部对家属说：“有什么需要帮忙的就联系我们。”社保所长期坚持关心、关注退休职工，不断开展此类走访慰问活动。 ????????                                            ",是,无, 2012-8-17 11:18,转发,评论,赞,微博 weibo.com,yxyrvDkEx
40,"
                                                                                                    南苑街道一直坚持组织每周四开展“周四垃圾减量日”活动。昨日，我街道、社区干部、公共文明引导员、社区志愿者向站台乘客和过往行人发放了宣传画册、宣传单，积极宣传了垃圾减量的重要意义和必要性、紧迫性以及在日常生活、工作中如何做到垃圾减量等。 ????????                                            ",是,无, 2012-8-17 09:42,转发,评论,赞,微博 weibo.com,yxxOrdhU9
41,"
                                                                                                    今天上午，南苑街道东新华社区举办了家庭教育培训活动。活动邀请了教宫幼儿园的老师为幼儿家长做专题辅导，内容包含：如何做一个聪明妈妈；不要包办子女的未来；以及教会孩子接受挫折的能力，多些关心但不要溺爱。等一些实用的育儿知识，在座的家长听得聚精会神。 ????????                                            ",是,无, 2012-8-16 17:27,转发,1,赞,微博 weibo.com,yxrqT8RnN
42,"
                                                                                                    南苑街道公共文明引导员分队“五心”标准，努力打造优秀服务团队。在不断学习实践、建设发展中，凭借着耐心、爱心、恒心、信心、良心的“五心”标准，从一支年轻的队伍，锻炼成为了一支素质高、能力强、作风硬的成熟队伍。 ????????                                            ",是,无, 2012-8-16 17:04,转发,评论,赞,微博 weibo.com,yxrhjdU9W
43,"
                                                                                                    今天下午，团区委领导慰问南苑街道受灾青少年，为学生们带来了书包、文具等学习用品以及慰问金，鼓励他们努力学习。接受慰问的青少年和家长们十分感谢领导的关心，有的家长说：“我一定严格要求我的孩子，让他好好学习！” ????????                                            ",是,无, 2012-8-16 15:02,转发,评论,赞,微博 weibo.com,yxqu9uuud
44,"
                                                                                                    家住南苑街道西宏苑社区的高龄老人秦老，每次领取养老券都很困难，社区了解情况后每季度亲自上门为老人送去并顺便陪老人聊聊天、读读报。为行动不便老人送养老券等，帮助孤寡老人的服务活动在我街道各个社区都在开展着，他们需要我们的关心，我们会继续开展并当长期坚持此项服务，关爱社区老年人。 ????????                                            ",是,无, 2012-8-16 11:15,转发,评论,赞,微博 weibo.com,yxoZFsLNv
45,"
                                                                                                    “践行北京精神、做文明有礼的北京人”从小培养，从学生开始。今天下午，丰台区幸福生活讲师团张老师，在南苑街道红房子社区为中小学生就如何践行北京精神进行了详细的讲解，在场的学生们听的津津有味。 ????????                                            ",是,无, 2012-8-15 18:15,16,8,赞,微博 weibo.com,yxijLbTMB
46,"
                                                                                                    南苑街道于8月3日至8月12日正式开始限价房摇号登记工作。针对摇号登记工作街道共向246户申请限价房已备案通过的家庭发出通知，其中申请家庭要求变更的有6户，申请终止的3户，申请不参加摇号8户，申请复核2户，最终，共有213户家庭填报了《房源意向登记卡》及《承诺书》。 ????????                                            ",是,无, 2012-8-15 15:55,转发,3,赞,微博 weibo.com,yxhpcgQi3
47,"
                                                                                                    近日，南苑街道在辖区南苑公园开展以“预防艾滋病，健康全家人”为主题的宣传活动，帮助居民提高对艾滋病的认识。其中悬挂横幅3条，发放知识要点小扇子、购物袋等各种宣传品200多份。通过我们的宣传让更多的人了解了如何预防艾滋病，从而提高居民群众的防艾知识知晓率和自我防护意识。 ????????                                            ",是,无, 2012-8-15 15:45,转发,评论,赞,微博 weibo.com,yxhl7CqPs
48,"
                                                                                                    今天上午，“南苑街道青年先锋宣讲团7.21防汛救灾事迹报告会”在街道大会议室圆满开展。来自各个社区的青年先锋宣讲团成员们，将自己身边的7.21事件中涌现出来的感人事迹动情、动容、动人的讲述给在座的每一位听众。他们不畏困难、一心为居民群众着想的精神感动的在座的每一位。 ????????                                            ",是,无, 2012-8-15 11:24,转发,评论,赞,微博 weibo.com,yxfD2gvWe
49,"
                                                                                                    今天上午10时，南苑街道诚苑小区电力改造工程奠基仪式在诚苑小区正式启动。通过此次电改工程，将解决困扰诚苑小区居民长久以来用电难的问题，同时，也为小区下一步绿化美化、规范化建设创造条件。 ????????                                            ",是,无, 2012-8-14 16:41,转发,评论,赞,微博 weibo.com,yx8hiak9r
50,"
                                                                                                    2012年8月13日，南苑棚户区改造D地块定向安置房案名征集活动正式启动，南苑的老百姓可以自己给新家起名了。 启动仪式就在安置房项目施工现场举行，棚改居民看着即将入住的新家，回想以往低矮简陋的平房，喜笑颜开，奋笔疾书，在征集板上写下自己为新家园取的名字。 ????????                                            ",是,无, 2012-8-14 16:13,转发,评论,赞,微博 weibo.com,yx85Y341T
51,"
                                                                                                    昨天，南苑街道参加丰台区第十一届青少年文化节开幕式活动，活动中，区领导亲自为我辖区7.21特大自然灾害中4户受灾严重的青少年发放扶助金及救助物品，受灾青少年及家长十分感谢领导的关心，表示一定会更加努力学习，回报社会。 ????????                                            ",是,无, 2012-8-13 15:25,转发,评论,赞,微博 weibo.com,ywYlIEE7y
52,"
                                                                                                    今天上午，南苑街道西新华社区开展为辖区内60周岁以上低保老年免费镶牙活动。善佳口腔门诊的大夫为老人检查，并为符合条件的老人提供免费镶牙服务。为了能让更多的老人享受到此项服务，在辖区内的主要交通路口、大街小巷、宣传栏张贴了镶牙通知、并且挨家挨户通知符合免费镶牙条件的老人尽快前来检查。 ????????                                            ",是,无, 2012-8-13 15:04,1,评论,赞,微博 weibo.com,ywYd97lc5
53,"
                                                                                                    今天上午，区文联领导和绘画艺术家们来到南苑街道机场社区和机场退休的老艺术家们共同鉴赏书画。文联的艺术家们对我们展出的书画做出了高度的评价，最后还一同绘画出了一副《激励图》送给机场社区，作为鼓励希望这样的艺术展能够细水长流。 ????????                                            ",是,无, 2012-8-11 12:54,转发,评论,赞,微博 weibo.com,ywEvDEd9M
54,"
                                                                                                    南苑街道三营门社区开展暑期青少年食品安全培训，向青少年讲解各种食品卫生防病等知识，发放食品安全宣传材料，特别提示青少年不要购买无卫生许可证的摊档、路边小摊小贩的食品，不吃剩饭剩菜和生冷食物等等，希望学生们能够过一个安全、快乐的暑期。 ????????                                            ",是,无, 2012-8-10 16:44,转发,评论,赞,微博 weibo.com,ywwAxyB02
55,"
                                                                                                    近日，南苑街道东新华社区开展规范单位消防安全“四个能力”建设宣传活动，将消防安全重点单位实行消防安全“户籍化”，张贴宣传通告并将相关表格按照学校幼儿园、商场市场、公共娱乐场所、宾馆饭店分类下发到各相关单位，督促各单位进行消防安全自查，根据实际情况进行自我评估。 ????????                                            ",是,无, 2012-8-10 16:38,转发,评论,赞,微博 weibo.com,ywwxV4ocs
56,"
                                                                                                    南苑街道近期将开展7??21防汛救灾先进个人事迹宣讲活动，挖掘平凡个人在灾害面前所表现出不平凡故事的细节，弘扬个人优秀品质，危机时刻守望相助的精神，将这些感人的故事更为具体的传递到百姓间，将最真挚的感情用最最朴素的话语送入更多人心中。 ????????                                            ",是,无, 2012-8-10 15:30,转发,1,赞,微博 weibo.com,yww6y4arl
57,"
                                                                                                    今天上午百姓周末大舞台在南苑街道正式开幕，鱼水情艺术团载歌载舞为百姓上演了一场丰富多彩的文艺节目。一支优美的舞蹈《欢乐中国鼓》拉开了序幕，中国传统技巧《变脸》、经典的快板书《绕口令》、小朋友动感十足的《印度舞》吸引了在场观众和残疾朋友的眼球。 ????????                                            ",是,无, 2012-8-10 15:13,转发,评论,赞,微博 weibo.com,ywvZBeyBe
58,"
                                                                                                    为进一步规范窗口服务人员行为，推广文明礼貌用语，优化窗口服务质量。南苑街道社保所组织全体工作人员学习了丰台区人力社保系统公务人员行为规范手册，包括：行为规范；仪容仪表；言语规范；办公规范等内容，结合实际情况具体提高南苑街道社保所服务质量。 ????????                                            ",是,无, 2012-8-10 13:52,转发,评论,赞,微博 weibo.com,ywvss44KH
59,"
                                                                                                    南苑街道西新华社区开展争当“学雷锋社区文明小使者”为主题的暑期青少年志愿服务活动。青少年志愿者们佩戴上志愿者的红袖章，冒着酷暑在铁道沿线进行铁路爱路、护路的宣传，主动向过往居民发放铁路爱路、护路宣传卡等宣传材料，同时向居民们讲解相关铁路安全知识。 ????????                                            ",是,无, 2012-8-9 16:36,转发,评论,赞,微博 weibo.com,ywn6w4FCV
60,"
                                                                                                    南苑街道西宏苑社区迎接8.8第四个全民健身日，组织辖区内居民，学生一起在南苑公园开展“健步走”活动。参加活动的学生积极踊跃，大跨步向前走，有效丰富了学生暑期生活。 ????????                                            ",是,无, 2012-8-9 16:33,转发,评论,赞,微博 weibo.com,ywn5D6w3n
61,"
                                                                                                    昨天下午丰台区抢险救灾“最美丰台人”百姓宣讲团在南苑街道举行专场报告会，抗洪一线的8名抗洪抢险宣讲团成员代表，结合自己的亲眼所见、亲耳所听、亲身经历，从不同角度讲述了发生在抗洪抢险过程中的感人事迹。辖区100余名居民、社区干部参加报告会，在场掌声不断。 ????????                                            ",是,无, 2012-8-9 16:08,转发,评论,赞,微博 weibo.com,ywmVjlOgK
62,"
                                                                                                    民生大计，安全第一，为了努力做好电气火灾的预防工作，南苑街道东新华社区开展了用电消防安全常识的宣传活动。提醒居民线路老化要及时更换，照明灯具不得紧靠纸张等易燃物品，家用电器或电气线路起火，首先要切断电源，再用灭火器或湿棉被等覆盖灭火等相关常识。 ????????                                            ",是,无, 2012-8-9 14:43,转发,1,赞,微博 weibo.com,ywmmYkJ59
63,"
                                                                                                    提醒朋友们出行带好雨具，注意安全！                                            ",否,"
                                                                                                    【京城阴雨连绵 早晚高峰注意防范】8日7时北京气象信息：昨夜的一场雷阵雨继续缠绵京城，好像一首简单的乐曲间断重复地奏鸣着。下午雨势渐弱，下班时仍有小雨，雨天路滑，注意交通安全，但雨水冲刷带来了清新宜人的空气，也不再闷热难耐，白天最高气温29℃。夜晚南部仍有阵雨，最低气温23℃。 ????????                                                            ", 2012-8-8 09:40,转发,评论,赞,微博 weibo.com,ywaXicEoW
64,"
                                                                                                    8月7日，南苑街道办事处收到辖区单位对政府救灾救济工作的一面感谢锦旗。“7.21”暴雨后，南苑街道辖区多处遭受伤害。在救灾扶困过程中，街道办事处对受灾群众伸出了援助之手，及时妥善安置，维护了辖区单位以及群众的利益，圆满解决了问题。 ????????                                            ",是,无, 2012-8-8 09:18,转发,评论,赞,微博 weibo.com,ywaOtfyul
65,"
                                                                                                    为了更好地宣传贯彻《铁路法》、《铁路运输安全保护条例》等法律法规，南苑街道开展了“大排查、大调解、大整治”护路专项活动，为大家讲解预防破坏铁路设施，保证行车安全的各类注意事项，铁路护路的重要性。在场的居民朋友们听得十分认真，并与领导一同对铁路沿线环境卫生进行了认真的检查清理。 ????????                                            ",是,无, 2012-8-8 09:10,转发,评论,赞,微博 weibo.com,ywaKYmD2S
66,"
                                                                                                    下午，丰台区领导到南苑街道机场社区参观第二届双拥艺术节书画展，与书画作者面对面沟通交流书画艺术，领导称书画展办的很好、很对，在科学日益发展的现在中国传统的文化艺术仍然要发扬、传承。同时，也表示要向他们这样的书画家们学习，艺术不仅是文化熏陶更是凝聚人心齐聚力量的源泉。@北京丰台 ????????                                            ",是,无, 2012-8-6 19:24,1,评论,赞,微博 weibo.com,yvVVcwi6h
67,"
                                                                                                    南苑街道公共文明引导员在炎炎的夏日都做到了尽职尽责、敬业奉献，克服天气闷热等各种困难，不怕苦、不怕累，在站台上文明热情为广大乘客服务，积极组织排队乘车。使南苑辖区每一个站台都做到了井然有序，乘客们都能按照引导员的指引排队候车、礼貌让座，呈现出文明、和谐的面貌。 ????????                                            ",是,无, 2012-8-6 19:04,转发,评论,赞,微博 weibo.com,yvVN47gGD
68,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    为做好洪灾后防病工作，近日社区开展了洪灾后防病宣传活动，在辖区范围内粘贴多种宣传画，并为居民发放了水灾后卫生防病知识、汛期消毒知识、水灾后食品卫生的保障等宣传材料，为切实做好汛期防病工作，保障群众身体健康和生命安全，做出了积极的努力。@文明丰台@和谐南苑 ????????                                                            ", 2012-8-6 10:53,转发,评论,赞,微博 weibo.com,yvSzNjuUJ
69,"
                                                                                                    //@平安北京:受天气影响，北京站8月5日停运的列车车次。请旅客注意                                            ",否,"
                                                                                                    【行车信息】请大家注意：因台风、水害对线路影响8月5日北京站K7753、1171、D193、K2021、1467、2251、K39、K295、Z79、T225、K27、6461、2549次列车停运。 ????????                                                            ", 2012-8-5 10:36,1,评论,4,小米手机,yvJ2tBW7r
