序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    预防猝死！不要让悲剧重演！                                            ",否,微博已被原作者删除, 2012-8-29 09:47,-1,评论,赞,微博 weibo.com,yzmYGnyfL
12,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    月姐到，要保暖，离空调，不吃冰，可泡足，要活动。喝暖汤，出点汗。禁芦薈，远寒凉。多按摩，循环好。益母草，经后喝，化瘀血，勿过量。见血块，喝红糖，补激素，蜂王浆。温豆浆，延衰老，刺激物，不要吃。遇经痛，灌薑汤，腰若痛，吃黑豆。月姐走，快保养，想瘦身，好时机。养生比做美容更重要。????????????????                                                            ", 2012-8-29 09:35,转发,评论,1,微博 weibo.com,yzmTR4yxg
13,"
                                                                                                    四级暴雨信号预示什么？红色预警信号：3小时内降雨量将达到100毫米以上，或者已达100毫米以上且降雨可能持续。 ????????                                            ",是,无, 2012-8-29 09:15,转发,评论,赞,微博 weibo.com,yzmLMu1DM
14,"
                                                                                                    四级暴雨信号预示什么？蓝色预警信号：12小时内降雨量将达50毫米以上，或者已达50毫米以上且降雨可能持续；黄色预警信号：6小时内降雨量将达50毫米以上，或者已达50毫米以上且降雨可能持续；橙色预警信号：3小时内降雨量将达50毫米以上，或者已达50毫米以上且降雨可能持续； ????????                                            ",是,无, 2012-8-29 09:10,转发,评论,赞,微博 weibo.com,yzmJBrMiz
15,"
                                                                                                    八字养生诀：童性、龟柔、猴动、蚁行。像儿童一样：无忧无虑，坦然无邪，从不悲戚；像乌龟一样：温顺柔和，宽厚待人，从不刻薄；像猴子一样：活蹦乱跳，好奇善动，从不安定；像蚂蚁一样：结对成群，广交朋友，从不利群。 ????????                                            ",是,无, 2012-8-28 09:34,转发,评论,赞,微博 weibo.com,yzdsEtZzV
16,"
                                                                                                    防治干眼症四种方法：一是多眨眼睛，促进泪液分泌，每隔10-15秒要眨一下眼；二是每隔40-60分钟要休息一会儿，避免眼疲劳；三是常饮枸杞菊花茶，它具有明目、醒脑、养肝的功效，可以改善干眼症状；四是使用人工泪液眼药水。但对于轻微的干眼症患者，不要盲目使用眼药水，应在眼科医师指导下，适当使用。 ????????                                            ",是,无, 2012-8-28 09:26,1,评论,赞,微博 weibo.com,yzdpB58mO
17,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【该不该让孩子吃零食】之可经常食用：不添加糖的鲜果蔬汁，低脂、低盐、低糖的蒸煮烤制的薯类、豆类、肉类或海鲜类制品，燕麦片等低脂、低盐、低糖的谷类制品，非盐焗或裹糖的坚果类，纯牛奶及酸奶，新鲜蔬菜、水果。 ????????                                                            ", 2012-8-28 09:15,转发,评论,赞,微博 weibo.com,yzdkT7G1j
18,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【该不该让孩子吃零食】--- 适当食用：低甜度、以鲜奶和水果为主的雪糕、冰激凌类冷饮，添加糖的鲜果蔬汁，中等量脂肪、盐、糖的薯类、豆类、肉类或海鲜类制品，点心等中等量脂肪、盐、糖的谷类制品，盐焗或裹糖的坚果类，奶酪或奶片，低盐、低糖的果蔬干，坚果类和巧克力等…… ????????                                                            ", 2012-8-28 09:14,转发,评论,赞,微博 weibo.com,yzdkDa8Yh
19,"
                                                                                                    //@北京健康教育: 糖果类零食过多食用会导致儿童食欲缺乏、挑食，也是造成龋齿的原因之一，还可能引起肥胖，因此不建议常吃。                                            ",否,"
                                                                                                    【该不该让孩子吃零食】---限制食用：甜度高、色彩鲜艳的雪糕、冰激凌类冷饮，甜度高或添加色素的饮料，脂肪、盐、糖含量比较高的薯类、豆类、肉类或海鲜类制品，奶油蛋糕等脂肪、盐、糖含量较高的谷类制品，炼乳，水果罐头，果蔬蜜饯和糖果。 ????????                                                            ", 2012-8-28 09:11,转发,评论,赞,微博 weibo.com,yzdjBCIRZ
20,"
                                                                                                    //@北京健康教育: 总之，科学选择、合理安排孩子的零食，既可以补充营养素，又满足了孩子的心理需求，让他们在自由、愉快的氛围中健康成长。                                            ",否,"
                                                                                                    【该不该让孩子吃零食---怎么吃零食】④看电视、写作业时不要吃零食。⑤跑、跳等剧烈活动时不要吃零食，警惕意外发生。 ????????                                                            ", 2012-8-28 09:11,转发,评论,赞,微博 weibo.com,yzdjsc78R
21,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【该不该让孩子吃零食---怎么吃零食】④看电视、写作业时不要吃零食。⑤跑、跳等剧烈活动时不要吃零食，警惕意外发生。 ????????                                                            ", 2012-8-28 09:11,转发,评论,赞,微博 weibo.com,yzdjmgQ4G
22,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【该不该让孩子吃零食---怎么吃零食】①吃零食要选择时间。最好在两餐之间进行，晚上尽量少吃或者最好不吃。②零食要控制量。少量、不影响正餐的进食量为时宜。父母们也应当控制给孩子的零花钱，有效地阻止孩子购买零食。③重视食品安全，不要吃色彩鲜艳的彩色食品，挑选质量过关的零食。 ????????                                                            ", 2012-8-28 09:11,1,评论,赞,微博 weibo.com,yzdjkcKro
23,"
                                                                                                    //@健康时报: [lb嗯]为了安全，不管是不是黑痣，痣不要随便点。//@北京大学肿瘤医院: 有些痣不是黑色的！同样要引起注意！//@玉璞2011:简单的说就是痣不能随便乱点，只有排除了黑色素瘤才能点。爱美的都要注意了                                            ",否,"
                                                                                                    【什么是黑色素瘤】#黑色素瘤#在欧美是一种常见肿瘤，但在中国及亚洲国家发病率较低，约1/10万。黑色素瘤起源于黑色素细胞，黑色素细胞在我们皮肤下面正常情况下是均匀分布的，如果过度分裂增殖聚集成团，就成为黑色素痣，就是我们常说的“痦子“，当这种分裂增殖失去控制时，就演变成为黑色素瘤。 ????????                                                            ", 2012-8-28 09:10,1,评论,赞,微博 weibo.com,yzdiVEOeI
24,"
                                                                                                    心态好最重要！                                            ",否,"
                                                                                                    #养生之道#百岁老人很奇怪，有人早睡早起，有些晚睡晚起；有人说他不吃肉，有人就喜欢喝茶。生活方式和习惯五花八门，100个百岁老人有100种活法。但所有百岁老人都有个共同点就是心态好。一位位心胸开阔，性格随和，心地善良。没有谁心胸狭隘，脾气暴躁，钻牛角尖。——著名健康教育专家洪昭光教授 ????????                                                            ", 2012-8-28 09:03,转发,评论,赞,微博 weibo.com,yzdgiyHnL
25,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    我国胃癌“发病率高、早期发现率低”，专家建议“六种人”应定期做胃镜：1、45岁以上人群；2、老胃病患者，或感染过幽门螺杆菌者；3、经常食用腌制食物和烟熏、烧烤食物者；4、有胃息肉或做过胃部手术者；5、有胃癌家族史；6、经常应酬、烟酒过多、暴饮暴食者。 ????????                                                            ", 2012-8-28 09:02,1,评论,赞,微博 weibo.com,yzdfCkiNh
26,"
                                                                                                    现身说法劝戒烟！马上下决心戒烟吧！                                            ",否,微博已被原作者删除, 2012-8-27 09:45,-1,评论,赞,微博 weibo.com,yz46B1ASh
27,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【立秋后要提防几种疾病】①孩子—感冒发烧:秋季是感染病高发期，孩子往往会发烧、恶心呕吐、腹泻②年轻人—咽喉炎:空气变干燥，温度也逐渐降低。注意多喝温热水，少吃辛辣食物，保护好嗓子③中年人—骨头痛:夏季出汗多，肌肉毛孔疏松，秋天一到，不通则痛，出现关节肿胀等症状O网页链接????????????                                                            ", 2012-8-27 09:41,转发,评论,赞,微博 weibo.com,yz45bzia5
28,"
                                                                                                    //@北京健康教育刘秀荣:                                             ",否,微博已被原作者删除, 2012-8-27 09:41,-1,评论,赞,微博 weibo.com,yz44Wtz1h
29,"
                                                                                                    信心加运动是癌症患者获得新生的良方：体力活动本身可以减少一些癌症的风险。这种活动不单指专门的运动健身，也包括人们的日常活动。每天30分钟的活动量是一个最低限度的要求，随着身体适应能力的增加，应该做到每天60分钟（或以上）中等强度的体力活动，或30分钟以上的较大强度体力活动。 ????????                                            ",是,无, 2012-8-27 09:37,转发,评论,赞,微博 weibo.com,yz43nA1ft
30,"
                                                                                                    骨质疏松是以骨量减少和骨脆性增加为特征的骨骼系统疾病。成年人维持骨骼健康的运动方案重点在于骨量的保持。模式有负重耐力练习（如打网球、爬楼梯）、间隙慢跑、练习有氧健身操、有跳跃动作的活动如羽毛球、排球、篮球等及抗阻运动如举重。负重耐力运动每周3-5次，每天30-60分钟。抗阻运动每周2-3次 ????????                                            ",是,无, 2012-8-27 09:28,1,评论,赞,微博 weibo.com,yz3ZX6Qiz
31,"
                                                                                                    //@北京健康教育: 例如：结核病、慢性病、内分泌疾病等。这些情况及时到医院就诊。                                            ",否,"
                                                                                                    【孩子吃饭“不长肉”是怎么回事】儿童年龄越大睡眠时间逐渐减少，而活动量逐渐增加。一般幼儿期以后常见到仅身高曾成功而体重不增加或增加得不像婴儿时那样明显，这和儿童自我调节生长有关，这也体现了儿童的生长发育规律。另外，当孩子患慢性消耗性疾病时，也会造成体重不增。 ????????                                                            ", 2012-8-24 08:50,转发,评论,赞,微博 weibo.com,yyBsKCrVs
32,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    （下）⑤记不清老师上课教的内容和布置的作业；⑥难以进入午睡状态；⑦在无人监督的情况下，难以独自完成老师布置的课后作业。若上述7条中表现超过3条，那么父母们就应该注意了。孩子小时候注意力不集中，若是未能得到及时纠正，对今后升学后的成绩以及智力发展都会带来很大的负面影响。 ????????                                                            ", 2012-8-24 08:49,1,评论,赞,微博 weibo.com,yyBsmnXRj
33,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【孩子注意力不集中有哪些表现】（上）孩子注意力不集中常有以下表现：①对他说话时常常目光游离不定，并且记不住对方所说的话；②经常拒绝做一些需要持续用脑的事情；③常常丢三落四，很容易被周围的一丁点儿响动分散注意力；④在幼儿园或学校里难以安心上课，坐上一会儿就会情不自禁地站起来走动。 ????????                                                            ", 2012-8-24 08:48,1,评论,赞,微博 weibo.com,yyBskjSkU
34,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【突发脑溢血，平躺头侧歪】脑溢血患者发病后，应立即让病人平卧，避免震动，就近治疗，不宜长途搬运。如果必须搬运，也应尽量保持平稳，减少颠簸。还应将患者的头侧向一边，便于呕吐物流出，防止阻塞呼吸道引起窒息。有条件的应立即敷上冰块，以减轻脑水肿。via上海同济医院老年医学科主管护师陆春花 ????????                                                            ", 2012-8-24 08:47,转发,评论,赞,微博 weibo.com,yyBrJFFnT
35,"
                                                                                                    日行一万步是每天必须走一万步吗？日行一万步是正常人每天都应该进行活动的量。可以用你每天各种活动的活动量进行折合和累计。建议6000-10000步。日行一万步是最高目标。专家提倡：贵在坚持、动则有益；多动更好、适度量力。每个人都应因人制宜、持之以恒、循序渐进、不断努力，力争达到个人最高目标。 ????????                                            ",是,无, 2012-8-24 08:33,4,评论,赞,微博 weibo.com,yyBmdd8Fk
36,"
                                                                                                    “没有不好的食物，只有不好的膳食”:任何一种食物都可以提供某些营养素，关键在于调配多种具有不同特点的食物，组成平衡膳食。在掌握相关膳食搭配理念（如多吃蔬菜、水果和薯类，少吃肥肉和荤油，粗细搭配得当）的基础上充分应用食品营养标签这一工具，更科学地搭配营养，平衡膳食结构，保障身体健康 ????????                                            ",是,无, 2012-8-24 08:23,转发,2,赞,微博 weibo.com,yyBi5Bohu
37,"
                                                                                                    野外遇险求救七字谣：敲打树木传声波，利用镜子光反射。雪地踩出SOS，夜间点燃三堆火。休克解衣放平卧，昏迷手掐人中穴。保持呼吸道通畅，出血包扎快止血。 ????????                                            ",是,无, 2012-8-23 11:06,转发,评论,赞,微博 weibo.com,yysVRycui
38,"
                                                                                                    地震应急七字谣：地震平房快出屋，高楼忙藏拐角处。坚固桌床下可避，室外远离建筑物。房屋震塌人被捂，调整姿势露手头。敲击呼喊省力气，缺水饮尿别在乎。 ????????                                            ",是,无, 2012-8-23 11:05,转发,评论,赞,微博 weibo.com,yysVg3u92
39,"
                                                                                                    //@范志红_原创营养信息: 您认为重要的事情，永远会有时间去做的。不去做有益健康的事情，无非是您认为其他事情都比维护健康更加重要而已。                                            ",否,"
                                                                                                    每次对体检者进行人体组成分析，都颇有感触：BMI、总体脂肪和腰围三者都合格者不足30%，每周有四次以上规律运动者，更是不及20%...一些朋友明确知道自己的问题所在，但＂没时间锻炼＂、＂不得不喝酒＂、＂又得去应酬＂，永远有比健康＂重要＂的所谓＂理由＂。一句＂人在江湖＂让你无话可说了。。。 ????????                                                            ", 2012-8-23 11:00,转发,评论,赞,微博 weibo.com,yysTk6xlX
40,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #健康知识#【做豆浆黄豆泡多久最健康】室温20-25℃下浸泡12小时就可让大豆充分吸水，再延长泡豆时间并不会获得更好的效果。在夏天温度较高的时候，室温泡12小时可能带来细菌过度繁殖的问题，故而建议放在冰箱里面泡豆。可以把豆子放在4℃的冰箱里浸泡24小时，既可以获得最佳的效果，操作起来又很方便。 ????????                                                            ", 2012-8-23 10:58,转发,评论,赞,微博 weibo.com,yysSfA5O1
41,"
                                                                                                    //@北京平谷健康教育: //@北京健康教育: //@北京市疾病预防控制中心: 原来是因为天气凉，外面的蚊子都跑到屋里了，不叮人的雄蚊子在夏天是不进屋的，但是秋天也飞到屋里了，所以显得屋里蚊子多了。而且秋天来临，母蚊最后一次吸血产卵，攻击性更强。                                            ",否,"
                                                                                                    #秋后蚊子为何这么猛#“秋后蚊子猛如虎、一天打死7只、9楼蚊子也爬上来了！”早上看到msn上的朋友们饱含着仇恨，用“死”、“猛”这样的词儿痛斥蚊子，这种仇恨是有群众基础的，每年都有不少朋友和我说，感到秋天屋子里的蚊子比夏天多，比夏天更嚣张。秋天蚊密度是不是增加了？答案是否定的。@新浪健康 ????????                                                            ", 2012-8-23 10:57,转发,评论,赞,微博 weibo.com,yysRW6j2E
42,"
                                                                                                    夫妻团圆也好，子女团聚也好，总归宣扬的事一种亲情，一种和美的亲情，物欲横流的今日，希望这些传统的节日能够起到一定的教育作用。//@王安勇: 和和美美最好！//@文明北京:不管是情人节也好，团聚日也好，大家都要和和美美得幸福生活，过好每一天，心态好每天都是甜蜜日                                            ",否,"
                                                                                                    #微新闻#【专家称七夕不是情人节是全家团聚日】不知从何时起七夕被冠以“中国的情人节”，很多年轻人也因此过起节日。民俗专家乌丙安说他不反对年轻人过情人节，却竭力反对把“七夕”说成是“中国的情人节”，他说七夕这天，应该是牛郎织女和儿女见面，是全家团聚的节日 O网页链接 ????????                                                            ", 2012-8-23 10:57,转发,评论,赞,微博 weibo.com,yysRPimoJ
43,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【别什么药都放冰箱】如果没有注明冷藏，药品一般不需放入冰箱。将糖浆放入冰箱，会使糖浆内出现沉淀、甚至结晶，使药物浓度不均匀，服用时剂量不准确，影响疗效。若将中药材放入冰箱，时间长了容易受潮、霉变。皮炎平等软膏，低温会造成分层，药膏的溶剂本身也会发生化学变化，这些都会影响药效。 ????????                                                            ", 2012-8-22 10:17,转发,评论,赞,微博 weibo.com,yyjbo1k0N
44,"
                                                                                                    管好“两口”健康长久：出口：养成每天一次大便的良好习惯。1抓住两个自然排便反应：每天早起后的起立反射，吃饭后的胃肠反射。即使没有便意也要去坐一坐，蹲一蹲，逐渐养成条件反射，就能顺畅排便了。2多吃排毒食物：如杂粮、豆类、红薯、蔬菜、水果等3多吃润肠食品：如蜂蜜、黑芝麻、芋头等4多运动。 ????????                                            ",是,无, 2012-8-22 10:15,1,评论,赞,微博 weibo.com,yyjaqDiPT
45,"
                                                                                                    管好“两口”，健康长久：入口：养成科学、健康的饮食习惯。少油少盐多醋；少油煎、炸、炒，多蒸煮；少精粮多粗粮；少荤多素；戒烟限酒；节食（七八分饱）。 ????????                                            ",是,无, 2012-8-22 09:55,转发,2,赞,微博 weibo.com,yyj2hkIk8
46,"
                                                                                                    管好“两口”，健康长久：入口好，能吃，吃得对，吃得科学；出口好，能拉，拉得快，拉得顺畅。把身体这架复杂机器里最重要的入口和出口管好，人的健康就有保障—年轻人身强体壮，老年人延年益寿。 ????????                                            ",是,无, 2012-8-22 09:48,1,1,赞,微博 weibo.com,yyiZA5D5M
47,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-8-22 09:24,-1,评论,赞,微博 weibo.com,yyiPLmi5b
48,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【别让负面暗示腐蚀自己】语言的自我暗示具有惊人的“变现”能力：你一天到晚说“烦死了”，想不烦都难；你总把“做不到”挂在嘴边，你也就真的做不到；你常对自己说“我不行”，慢慢地连别人都会觉得你不行。每天早上迎着朝阳，对自己说几句提气的话吧，不要让语言的自我暗示腐蚀了自己。@经典心理学 ????????                                                            ", 2012-8-21 16:43,1,评论,赞,微博 weibo.com,yychnDQcl
49,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【后天就是七夕啦，该买什么样的巧克力？[ali扑倒]】1、黑巧克力比牛奶巧克力、白巧克力含有更多的抗氧化成分；2、白砂糖出现在配料表前两位说明这就是个糖果；3、可可脂含量高的巧克力品质好；4、如果有人送你一两块钱一块的代可可脂巧克力，就跟他断交吧！via@营养师顾中一 ????????                                                            ", 2012-8-21 16:42,转发,评论,赞,微博 weibo.com,yychcq6IM
50,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【快开学啦！为刚入小学的儿童要作哪些准备？】建议最好在家里给孩子安排独立的学习空间，尽量让其独立睡眠，孩子有需求时家长可延迟满足需要或让孩子学会用自己的努力来换取，从而学会忍耐。要让孩子学会做完一件事情后看用了多少时间，来建立时间概念。家长要直呼其大名，不用乳名…… ????????                                                            ", 2012-8-21 16:42,转发,评论,赞,微博 weibo.com,yych49ILO
51,"
                                                                                                    “清”字益寿歌：清淡的饮食八分饱，清凉的开水利醒脑，清洁的房间勤打扫，清新的空气常慢跑，清心的生活欲望少，清静的环境少烦恼，清澄的心情常微笑，清亮的眼睛放远眺，清爽的身体人俊俏，清明的头脑会创造，清纯的思想呱呱叫，清廉的作风守正道，清高的人格人称道，清白的人生寿更高。 ????????                                            ",是,无, 2012-8-21 16:40,转发,评论,赞,微博 weibo.com,yycgqyRqZ
52,"
                                                                                                    根据体质选蛋吃：鸭蛋性凉，能去火清肺热，适合火旺体热的人。鹅蛋性温,能补五脏，适于慢性肾炎、肝炎、久病体虚的患者食用，寒冷的时候吃鹅蛋能补养身体。鸡蛋性平，老少皆宜，每天1-2个比较合适，可长期食用。鹌鹑蛋同样味甘性平，能补气养血，与鸡蛋类似。 ????????                                            ",是,无, 2012-8-21 16:34,转发,1,赞,微博 weibo.com,yycdT4oPg
53,"
                                                                                                    红眼病！                                            ",否,"
                                                                                                    【得了红眼病怎么办】1、通过冲洗眼睛进行治疗，在患眼分泌物较多时，宜用适当的冲洗剂如生理盐水或2%硼酸水冲洗结膜囊，每日2~3次，并用消毒棉签擦净睑缘。也可对患眼点眼药水。2、急性结膜炎不宜使用眼药膏，不应用纱布等将眼封闭。3、婴幼儿滴眼药比较困难时，可口服磺胺乳剂。 ????????                                                            ", 2012-8-20 09:20,转发,评论,赞,微博 weibo.com,yxZXdm71L
54,"
                                                                                                    家有青春期孩子，调整好心态，多给孩子成长的空间！                                            ",否,微博已被原作者删除, 2012-8-20 09:19,-1,评论,赞,微博 weibo.com,yxZWNkDjl
55,"
                                                                                                    晚上加餐的注意事项                                            ",否,"
                                                                                                    晚上加餐，可以。特别是对于晚餐进食较少，或晚上有活动消耗者。可选择水果、苏打饼干、酸奶、坚果、烤面包片等。但睡前2小时，尽量不再吃东西。换言之，晚上加餐距离睡觉时间应间隔2小时以上。另，如油炸、肥腻、甜食、糯米、红薯、巧克力、奶油点心、粗纤维食物等不能用作晚上加餐 ????????                                                            ", 2012-8-20 09:17,转发,评论,6,微博 weibo.com,yxZW0heOc
56,"
                                                                                                    //@北京健康教育: 第一，限制适当的时间。制定明确的规则限制孩子看电视和玩游戏的时间。不要把电视作为电子保姆或者把限制玩游戏和看电视当做惩罚手段，那只会增加它的吸引力。                                            ",否,"
                                                                                                    【如何控制孩子看电视、玩游戏的时间和内容】现在电视和游戏中存在过多的暴力场面，这可能会增加孩子的攻击性，但是，电视、游戏中的合作、助人等亲社会信息也可以帮助孩子形成这些观念并使之强化，塑造良好的行为。所以，家长们应该权衡利弊，合理安排孩子看电视和玩电子游戏的时间和内容。 ????????                                                            ", 2012-8-20 09:15,转发,评论,赞,微博 weibo.com,yxZV2BuGV
57,"
                                                                                                    话说油脂：油脂都含有中性脂肪（甘油三酯）和类脂（磷脂、类固醇等）两种物质。人体内的脂类，甘油三酯占95%，脂类只占5%，统称为脂肪。膳食中，存在着各种各样的脂质，其中绝大部分是中性脂肪。脂肪与糖一样，对人体的主要功能是提供能量。一个中等强度的成年人每天需要脂肪1~2克/公斤体重。 ????????                                            ",是,无, 2012-8-20 09:14,1,1,赞,微博 weibo.com,yxZUGrH5b
58,"
                                                                                                    慢性病患者夏季如何运动？1、穿着适当的服装：最好选择浅颜色的衣服和棉织品2、选择适当时间：避免在上午11时到下午四时阳光最强的时候在室外运动。3、控制运动强度：不要太大，量力而行。4、及时适量补水：最好少量多次，运动中每10到15分钟饮水150-200毫升。5、运动后勿用冷饮降温。6、不要立即冲凉 ????????                                            ",是,无, 2012-8-20 08:52,3,评论,赞,微博 weibo.com,yxZLH8LTT
59,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    ：（1）预防居民住房发生内涝，可因地制宜，在家门口放置挡水板或者堆砌土坎；（2）室外积水漫入室内时，应立即切断电源，防止积水带电伤人；（3）在户外积水中行走时，要注意观察，贴近建筑物行走，防止掉入地坑、沙井等；（4）驾车经过深积水区，应尽量绕行。 ????????                                                            ", 2012-8-17 16:29,转发,评论,赞,微博 weibo.com,yxAtS59xC
60,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【如何正确清洗筷子】许多中国家庭洗筷子都很“豪爽”，整把的筷子放在水龙头下搓，之后往筷子筒里一插就算洗好了。这样筷子很容易滋生细菌，并随食物进入人体危害健康。正确的洗法：用洗洁精仔细搓洗筷子，沥干水后，再放进筷子筒。而且，筷子筒应该选择镂空、底部不积水的，并做到经常清洗、消毒。 ????????                                                            ", 2012-8-17 16:28,转发,评论,赞,微博 weibo.com,yxAtA3u2l
61,"
                                                                                                    预防空调病的小窍门:8．增置除湿剂，防止细菌滋生。 9．不要在静止的车内开空调，以防汽车发动机排出的一氧化碳回流车内而发生意外，即一氧化碳中毒。 10．空调环境下注意衣着保暖。 ????????                                            ",是,无, 2012-8-17 09:59,转发,评论,赞,微博 weibo.com,yxxVqaElv
62,"
                                                                                                    预防空调病的小窍门:5．严禁在室内抽烟。6．应经常保持皮肤的清洁卫生，经常出入空调环境、冷热突变，皮肤附着的细菌容易在汗腺或皮脂腺内阻塞，引起感染化脓，故应常常洗澡。7．使用消毒剂杀灭与防止微生物的生长。 ????????                                            ",是,无, 2012-8-17 09:58,1,评论,赞,微博 weibo.com,yxxV9jQjG
63,"
                                                                                                    预防空调病的小窍门:3．空调室温和室外自然温度不宜过大，以不超过5度为宜，夜间睡眠最好不要用空调，入睡时关闭空调更为安全，睡前在户外活动，有利于促进血液循环。4．在空调环境下工作、学习，不要让通风口的冷风直接吹在身上，大汗淋漓时最好不要直接吹冷风，这样降温太快，很容易发病。 ????????                                            ",是,无, 2012-8-17 09:48,转发,评论,赞,微博 weibo.com,yxxRdvBxx
64,"
                                                                                                    预防空调病的小窍门:1．使用空调必须注意通风，建议每天定时打开窗户，关闭空调，让新鲜空气流通，每两周清扫一次空调机尤佳。2．从空调环境中外出，应当先在有阴凉的地方活动片刻，在身体适应后再到太阳光下活动；若长期在空调室内者，应该到户外活动，多喝开水，加速体内新陈代谢。 ????????                                            ",是,无, 2012-8-17 09:47,1,评论,赞,微博 weibo.com,yxxQM44qG
65,"
                                                                                                    食物中毒的早期症状:往往是腹部不适，中毒者可能首先感觉腹胀，一些患者会有腹痛，个别的还会发生急性腹泻。与腹部不适同时伴发的还有恶心，随后会发生呕吐。食物中毒既有个人中毒，也有群体中毒。症状以恶心、呕吐、腹痛、腹泻为主，往往伴发烧。吐泻严重的还能发生脱水、酸中毒，甚至休克、昏迷等 ????????                                            ",是,无, 2012-8-17 08:52,转发,评论,赞,微博 weibo.com,yxxukzPsU
