序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
71,"
                                                                                                    洪水到来时的自救 1.洪水到来时来不及转移的人员要就近迅速向山坡、高地、楼房、避洪台等地转移或者立即爬上屋顶、楼房高层、大树、高墙等高的地方暂避 2. 如洪水继续上涨暂避的地方已难自保则要充分利用准备好的救生器材逃生或者迅速找一些门板、桌椅、木床、大块的泡沫塑料等能漂浮的材料扎成筏逃生 ????????                                            ",是,无, 2012-7-26 08:28,转发,评论,赞,微博 weibo.com,yubVP6bzv
72,"
                                                                                                    洪水来临的准备 1、 认清路标明确撤离的路线和目的地避免因为惊慌而走错路。 2、备足速食食品或蒸煮够食几天的食品准备足够的饮用水和日用品。扎制木排、竹排搜集木盆、木材、大件泡沫塑料等适合漂浮的材料加工成救生装臵以备急需 ????????                                            ",是,无, 2012-7-26 08:27,转发,评论,赞,微博 weibo.com,yubVcF0YF
73,"
                                                                                                    中暑应该如何预防？1、出行躲避烈日；2、别等口渴了才喝水；3、饮食搭配合理既能补水，又能满足身体的营养之需；4、保持充足睡眠；5、谨防情绪中暑 二、预防中暑保健饮食 1、多喝汤；2、多饮茶；3、多喝粥；4、多吃蔬菜；5多吃水果。 ????????                                            ",是,无, 2012-7-17 11:32,转发,1,赞,微博 weibo.com,ysQhMpIja
74,"
                                                                                                    成年人BMI自测_39健康自测 O网页链接 ????????                                            ",是,无, 2012-7-17 11:26,转发,评论,赞,分享按钮,ysQfysRjw
75,"
                                                                                                    吸烟危害自测_39健康自测 O网页链接 ????????                                            ",是,无, 2012-7-17 11:25,转发,评论,赞,分享按钮,ysQfbro61
76,"
                                                                                                    夏季严防肠道传染病 勤洗手保健康 ????????                                            ",是,无, 2012-7-17 10:30,转发,评论,赞,微博 weibo.com,ysPSAavBY
77,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #平安暑假#炎热的夏天，游泳成了很多学生朋友最喜爱的一项运动。但是游泳避暑要严防溺水,尤其是年龄小的学生更要提高警惕，不要到无人看管的水面去游泳,特别不要单独到不熟悉的水域游泳,游泳时最好带上救生用具,并由会游泳的成年人陪伴,确保安全。看看下面的漫画,也许能够帮助大家更好的减少危险发生. ????????                                                            ", 2012-7-4 16:01,转发,1,赞,微博 weibo.com,yqTuD5W2E
78,"
                                                                                                    6月6日，密云县“烟草危害图形说”控烟主题健康教育活动来到了第8站：密云六中，全校约1200名在校学生参观了控烟展板 ????????                                            ",是,无, 2012-6-6 10:17,2,评论,赞,微博 weibo.com,ymBheArUC
79,"
                                                                                                    6月5日，密云县“烟草危害图形说”控烟主题健康教育活动来到了第7站：密云四中，全校共计864名在校学生参加活动 ????????                                            ",是,无, 2012-6-6 10:12,1,评论,赞,微博 weibo.com,ymBfcrsKN
80,"
                                                                                                    6月4日，密云县“烟草危害图形说”控烟主题健康教育活动来到了第6站：密云五中，全校约1500名在校学生参观了控烟展板，学生们还特意制作了“世界无烟日”手绘板报。 ????????                                            ",是,无, 2012-6-5 09:30,转发,评论,赞,微博 weibo.com,ymrxzhRBg
81,"
                                                                                                    6月1日下午,密云县召开2012年健康促进工作会,全县25个委办局和18个乡镇共计56人参加此次会议 ????????                                            ",是,无, 2012-6-4 10:42,2,1,赞,微博 weibo.com,ymiAa90Xm
82,"
                                                                                                    6月1日，密云县“烟草危害图形说”控烟主题健康教育活动来到了第4站和第5站：密云县第三中学和北京师范大学密云实验中学，两校共3300在校学生先后参观了控烟宣传板，使同学们对烟草的危害有了进一步的了解。 ????????                                            ",是,无, 2012-6-4 10:38,转发,评论,赞,微博 weibo.com,ymiyuoi0P
