序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    美！                                            ",否,"
                                                                                                    【鸟瞰妫河森林公园雅荷园】近日，县委宣传部与县园林绿化局合作，对八达岭长城、野鸭湖国家湿地公园等景区以及县城和妫河两岸风光进行了航拍，本报特约摄影搭乘直升机参与拍摄。图为妫河森林公园雅荷园鸟瞰全景。 ????????                                                            ", 2012-8-30 16:15,3,评论,赞,微博 weibo.com,yzyWyl8AJ
12,"
                                                                                                    #石景山微新闻# 【中国传统戏曲“联姻”现代动漫 】8月28日，石景山区一项新的文化创意项目启动——北京四维雅乐剧团、翰墨青衣动漫工作室落户区文化馆，该工作室将通过戏曲与动漫的结合传播中国传统艺术、文化。详见 O网页链接 ????????                                            ",是,无, 2012-8-30 16:10,4,评论,赞,微博 weibo.com,yzyUsm66S
13,"
                                                                                                    #石景山微新闻# 日前，区消防支队古城中队迎来了一批小客人，来自古城街道的60余名学生在工作人员的带领下参观了消防支队，近距离接触消防、认识消防、参与消防，学习消防安全意识和提高自防自救能力。??????????????                                            ",是,无, 2012-8-30 15:20,转发,评论,赞,皮皮时光机,yzyA4y5NG
14,"
                                                                                                    #八面来风# 【本市公开招募公共文明引导员】从即日起至9月15日（周末休息日除外），首都文明办将面向社会公开招募1998名公共文明引导员，参加公交和轨道交通站台的文明引导以及倡导绿色出行文明交通等公益性志愿服务。详情可查询首都文明网（www.bjwmb.gov.cn）。 ????????                                            ",是,无, 2012-8-30 15:00,转发,评论,赞,皮皮时光机,yzyrZox5D
15,"
                                                                                                    #石景山微新闻# 近日，八宝山街道三山园社区居委会邀请了北京市消防协会的齐国方，为社区居民作了一场消防安全知识讲座，以此增强居民的防火意识，减少各类火灾事故的发生，提高居民自我保护能力。讲解案例丰富，详细生动，使社区居民深受教育和启发，取得了良好的效果。????????????                                            ",是,无, 2012-8-30 14:00,转发,1,赞,皮皮时光机,yzy3GFne2
16,"
                                                                                                    #石景山微新闻# 日前，鲁谷聚兴园居委会组织了“精彩聚兴，仲夏之夜，文明和谐一家亲”消夏晚会，吸引了附近社区居民近500人前来观看。此次消夏晚会由聚兴园社区居委会联合小区物业共同举办，数十个演出节目都来自聚兴园社区居民自编自演。精彩的节目贴近居民，赞美生活，得到了社区居民广泛参与。 ????????                                            ",是,无, 2012-8-30 11:40,3,1,赞,皮皮时光机,yzx8Mdpg1
17,"
                                                                                                    #八面来风# 【路侧停车 可要求出示收费标准】10月1日前，路侧停车收费员将人手一本价格手册，今后如果车主对停车费有异议，可以要求收费员出示收费标准和收费准则，避免“糊涂账”。????????????                                            ",是,无, 2012-8-30 11:15,9,1,赞,皮皮时光机,yzwYCwkaw
18,"
                                                                                                    #石景山微新闻# 【暑期　玩中体验折纸艺术】为丰富暑期社区学生的生活，日前，八角街道景阳东街第一社区组织社区学生开展了“手工纸折郁金香花”活动。????????????????                                            ",是,无, 2012-8-30 10:30,转发,评论,赞,皮皮时光机,yzwGA5X22
19,"
                                                                                                    #石景山微新闻# 近日，金顶街街道模南社区组织了一次题为“垃圾分类”的儿童绘画比赛。来自社区的15名参赛小选手用手中的画笔描绘出有关垃圾分类的彩色图画，勾勒出垃圾分类在生活中的重要性。一幅幅生动、活泼的图画诠释了小选手们对垃圾分类的个性理解。????????????                                            ",是,无, 2012-8-30 09:15,3,评论,赞,皮皮时光机,yzwbVsIQh
20,"
                                                                                                    #石景山天气预报#30日 星期四 晴 微风 34/22℃ 天气有些闷热，请各位同学做好防暑降温工作。 ????????                                            ",是,无, 2012-8-30 09:07,1,评论,赞,微博 weibo.com,yzw8S3fu0
21,"
                                                                                                    #八面来风# 【经营者信用状况随时上网可查】今后，经营者的信用状况，公众可以随时在市工商局、市发改委、市地税局网站查询，包括受处罚警示信息、纳税信用级别、食品卫生级别等。 ????????                                            ",是,无, 2012-8-30 09:00,转发,2,赞,皮皮时光机,yzw62yHwG
22,"
                                                                                                    #石景山微新闻#，近日，由区文明办、区双拥办共同举办的石景山区“身边榜样”进军营专场报告会在北京军区政治部文化工作站会议厅隆重举行，来自驻苹果园地区部队官兵代表、苹果园街道代表等共计300余人聆听了报告会。 6名来自不同岗位的“身边榜样”，饱含深情地向部队官兵讲述了他们的感人故事。 ????????                                            ",是,无, 2012-8-29 17:20,1,1,赞,皮皮时光机,yzpWkAlHN
23,"
                                                                                                    #石景山微新闻#近日，石景山区与北京排水集团签订协议，今后北京排水集团开始承担石景山区公共排水设施的管理养护工作。详见 O网页链接 ????????                                            ",是,无, 2012-8-29 17:04,2,1,赞,微博 weibo.com,yzpQ7fGYI
24,"
                                                                                                    #石景山天气预报#29日 星期三 晴 微风 34/23℃ 。 ????????                                            ",是,无, 2012-8-29 09:15,1,评论,赞,微博 weibo.com,yzmLFEN0s
25,"
                                                                                                    #微提示#????九种感觉说明经络不通 ????????                                            ",是,无, 2012-8-28 11:00,7,评论,赞,皮皮时光机,yze1Mgzcc
26,"
                                                                                                    #微提示# 你会喝酸奶吗？小心：饭后喝酸奶不瘦反胖????????????                                            ",是,无, 2012-8-27 14:45,4,2,赞,皮皮时光机,yz64nqmN0
27,"
                                                                                                    #石景山微新闻# 近日，区爱卫办联合区卫生监督所和区疾病预防控制中心对辖区内医疗机构无烟环境建设情况进行随机抽查。从检查的整体情况看，被抽查医疗卫生机构结合各自实际情况都开展了无烟环境建设工作，控烟组织完善、制度健全、领导重视、工作到位、措施有力，效果明显。????????????                                            ",是,无, 2012-8-27 09:30,2,评论,赞,皮皮时光机,yz40BjC2d
28,"
                                                                                                    #石景山微新闻# 近日，区卫生监督所会同药监、计生等部门对古城地区非法行医行为开展打击，取缔1户非法行医黑诊所。卫生执法人员当场对“黑诊所”进行了取缔。这家黑诊所药品部分是过期变质的，器械消毒不规范等都存在安全隐患。工作人员提醒广大市民，到正规医院就医，提高警惕和自我保护意识。 ????????                                            ",是,无, 2012-8-27 09:15,转发,1,赞,皮皮时光机,yz3Uq3WGd
29,"
                                                                                                    围观下。                                            ",否,微博已被原作者删除, 2012-8-24 15:02,-1,1,赞,iPhone客户端,yyDU6dUdm
30,"
                                                                                                    #石景山微新闻#【石景山区老旧小区综合改造工作进展情况】????????????                                            ",是,无, 2012-8-24 14:00,7,5,赞,皮皮时光机,yyDuTpWUC
31,"
                                                                                                    #石景山微新闻#【石景山区老旧小区综合整治工作任务情况】 ????????                                            ",是,无, 2012-8-24 11:00,4,7,赞,皮皮时光机,yyCjyEZMA
32,"
                                                                                                    #石景山微新闻# 近日，八角街道地铁家园社区的中小学生们通过利用假期时间参加居委会组织的社区公益活动，探望帮助社区老人，在给别人送去温暖和幸福的同时，自己也体会到了爱与奉献的快乐。 ????????                                            ",是,无, 2012-8-23 15:33,3,1,赞,皮皮时光机,yyuFSBsZx
33,"
                                                                                                    #石景山微新闻# 为了给社区的孤寡、残疾、特困等弱势家庭及所有需要帮助的居民提供义务服务，苹果园街道军一社区党委结合军营社区的特点，成立了“军嫂服务队”。服务队下设军民鱼水服务队、矛盾调解队、困难帮扶队等5支分队。????????????                                            ",是,无, 2012-8-23 14:10,转发,评论,赞,皮皮时光机,yyu8aAtdS
34,"
                                                                                                    #石景山微新闻# 【苹果园工商所通过建立“网上服务平台”为企业服务 】园区企业有问题不用去工商所排队，登陆MSN账号，就可以得到回复和解答。这就是苹果园工商所今年4月为方便园区楼宇企业，利用MSN（即微软网络办公软件）开通的“网上服务平台”。详见 O网页链接 ????????                                            ",是,无, 2012-8-23 10:48,1,评论,赞,微博 weibo.com,yysOaBsmr
35,"
                                                                                                    #石景山微新闻#8月21日，首届“动漫北京”民族动漫游戏推介洽商会在石景山举行。本次推介洽商会共吸引了近200家国内外知名动漫游戏、多媒体、娱乐企业，涉及行业内相关领域的项目300余个。这次洽商会，为动漫这样一个小众的群体找到了可以施展自身本领的平台。 ????????                                            ",是,无, 2012-8-23 10:39,2,评论,赞,微博 weibo.com,yysKBisIe
36,"
                                                                                                    各位同学有小孩的可以关注下哦！ 石景山区政府特别发起#婴幼儿早期发展促进项目# 将为石景山区内近万名0-3岁宝宝提供价值超过500万的抱抱熊早教产品及服务。                                            ",否,"
                                                                                                    “提高人口素质要从娃娃抓起”，石景山区政府特别发起“婴幼儿早期发展促进项目”。区政府将联合中国早教领导品牌东方爱婴，为石景山区近万名0-3岁宝宝提供价值超过500万的抱抱熊早教产品及服务，共同将家庭教育落到实处。项目发布会将于近日举行，教育资源为东方爱婴爱心捐赠@东方爱婴@抱抱熊早教. ????????                                                            ", 2012-8-23 09:34,4,3,赞,微博 weibo.com,yysktpRi0
37,"
                                                                                                    #石景山天气预报#23日 星期四 晴转多云 微风 30/19℃ ????????                                            ",是,无, 2012-8-23 08:54,1,评论,赞,微博 weibo.com,yys41n01Y
38,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【昼夜温差大 注意调整着装】22日17时北京市气象信息：今天白天天气晴朗，光照充足，夜间晴，最低气温16℃，现在昼夜温差大，注意调整着装，早晨凉爽舒适，非常适宜晨练。明天白天晴间多云，最高气温30℃，在户外需要遮阳防晒。相对湿度25%，空气干燥，要及时补充水分防秋燥。 ????????                                                            ", 2012-8-22 17:23,转发,1,1,微博 weibo.com,yylY7dLN7
39,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    明天就是中国的传统节日""七夕""节了,曾有商贩向年轻情侣卖力兜售孔明灯,并美其名曰""许愿灯"",声称可帮助燃放者实现心愿。实际上,孔明灯属于明火,燃放后很难控制,一旦被吹落到房顶上,或者其他易燃物上,很容易引发火灾,甚至还有可能影响民航客机的安全。为此提醒,燃放孔明灯隐患重重,追求浪漫时勿忘危险。 ????????                                                            ", 2012-8-22 17:18,1,1,赞,微博 weibo.com,yylWfF1Fc
40,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #档案小知识#档案的分类。 ????????                                                            ", 2012-8-22 17:10,转发,评论,赞,微博 weibo.com,yylSKut4n
41,"
                                                                                                    #八面来风#【安贞医院成立脑卒中门诊】8月15日起，安贞医院成立脑卒中门诊，由神经内科专家轮流出诊，每周五天接诊有脑血管病危险因素的病人进行筛查。 ????????                                            ",是,无, 2012-8-22 14:30,1,1,赞,皮皮时光机,yykPOqEOM
42,"
                                                                                                    #石景山微新闻# 为了增强在家居民防灾减灾意识，使老年人和青少年学习掌握更多的防灾应急、自救互救知识，提升防灾抗灾能力，近日，在金二区社区综合楼开展了“增强防灾减灾意识培养自救互救能力”培训活动。这次知识培训，唤起了社区居民对公共安全风险的高度关注，切实提高了综合减灾能力。??????????????                                            ",是,无, 2012-8-22 10:20,转发,评论,赞,皮皮时光机,yyjclqEmY
43,"
                                                                                                    #八面来风#【本市无炭疽疫情】针对江苏省连云港前不久发生7例皮肤炭疽传染病疫情，辽宁沈阳等地近期也发生人感染皮肤炭疽传染病疫情，北京市疾病预防控制中心近日表示，本市无炭疽疫情，市民不必恐慌。 ????????                                            ",是,无, 2012-8-22 09:30,1,评论,赞,皮皮时光机,yyiS8fVBZ
44,"
                                                                                                    #石景山天气预报#22日 星期三 晴 微风 28/17℃ O网页链接 ????????                                            ",是,无, 2012-8-22 09:11,3,2,赞,微博 weibo.com,yyiKynvQD
45,"
                                                                                                    #石景山微新闻# 北京夏季炎热高温，是各种肠道疾病的高发季节，为了使社区居民了解和掌握预防肠道传染病的健康知识，八宝山街道玉泉西里北社区开展了以“预防肠道传染病、做健康远洋居民”为主题的系列宣传活动。本次活动提高了群众的知识水平，受到了居民一致好评。????????????????                                            ",是,无, 2012-8-21 15:50,1,1,赞,皮皮时光机,yybVMt3f3
46,"
                                                                                                    #石景山微新闻#日前，八宝山街道永东北社区组织开展了“安全知识大讲堂”活动，社区邀请北京市防火办的专家为居民讲解消防知识。活动主要从消防安全的重要性、初起火灾的扑救技巧、灭火器材的使用方法以及火场逃生等几个方面进行了详细讲解。??????????????                                            ",是,无, 2012-8-21 15:35,转发,评论,赞,皮皮时光机,yybPH8qdQ
47,"
                                                                                                    #八面来风#【公租房需求网络调查】市住建委近日开始就本市公租房需求进行网络调查，并在其官方网站（北京建设网）开设了调查窗口，市民可登录网站www.bjjs.gov.cn参与调查。 ????????                                            ",是,无, 2012-8-21 14:30,2,1,赞,皮皮时光机,yybpoB6C7
48,"
                                                                                                    #八面来风#【交管否认停车5秒就处罚】针对有媒体报道，被电视监控拍摄5秒就会被认定为违法停车，交管部门予以否定。交管部门表示，电视监控拍摄、认定违法停车行为，主要看停车行为对道路交通造成的影响，不会简单依据时间判定。????????????                                            ",是,无, 2012-8-21 09:15,2,评论,赞,皮皮时光机,yy9lsq1Ew
49,"
                                                                                                    #石景山天气预报#8月21日 星期二 晴 北风3-4级 29/17℃ O网页链接 ????????                                            ",是,无, 2012-8-21 08:54,1,评论,赞,微博 weibo.com,yy9davZJO
50,"
                                                                                                    #石景山微新闻# 为了确保老旧车淘汰任务的全面完成，近日，石景山区机动车排放管理站召开以控制PM2.5为重点，全面推进完成老旧车淘汰任务的会议。详见O网页链接??????????????                                            ",是,无, 2012-8-20 15:05,转发,评论,赞,皮皮时光机,yy2d2cPbU
51,"
                                                                                                    2012北京??怀柔中国汽车拉力锦标赛本周五开赛，喜欢汽车的朋友不要错过哦!                                            ",否,"
                                                                                                    #怀柔发布#【2012北京??怀柔中国汽车拉力锦标赛本周五开赛】2012北京??怀柔中国汽车拉力锦标赛将于8月24日至26日在怀举办。赛道涉及宝山、汤河口、喇叭沟门三个镇乡的部分乡间公路，全程44.54公里。此外，还将在杨宋庄周赛车场举行4.2公里的场地短道赛。比赛沿途涉及居民约3万人。@北京发布 @体育北京 ????????                                                            ", 2012-8-20 14:59,1,评论,赞,微博 weibo.com,yy2aKCwWN
52,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【雷电黄色预警信号】市气象台14时35分发布雷电黄色预警信号：受雷雨云团影响，未来3小时本市北部（延庆、昌平、怀柔、密云、平谷、顺义）和西部（门头沟、房山）有雷阵雨，局地短时雨强较大，请注意防雷防雨。 ????????                                                            ", 2012-8-20 14:57,1,评论,赞,微博 weibo.com,yy29MDi9z
53,"
                                                                                                    #石景山微新闻# 从即日起至年底，居民只要在石景山区内发现有扬尘污染的，就可以向环保部门举报，经核实后，举报人每条有效举报信息将获得现金奖励。详见O网页链接????????????????                                            ",是,无, 2012-8-20 14:50,5,2,赞,皮皮时光机,yy26VEyLN
54,"
                                                                                                    #八面来风#【驾照路考路线开始“三选一”】市交管局近日分别公布了小型客车驾照考试实际道路考试路线和重点车型的实际道路考试路线，路线总数近80条。这意味着驾照考试再增难度，实际路考路线“三选一”正式进入实施阶段。另据了解，本市第一条模拟高速路路段已经建设完成，即将投入到实际路考中。 ????????                                            ",是,无, 2012-8-20 14:00,1,评论,赞,皮皮时光机,yy1MRmxQo
55,"
                                                                                                    #石景山微新闻# “妈妈，这里的水好清澈也好凉快，真好。”随着莲石湖景观的开放，越来越多的居民来到这里，赏景，乘凉…近日，笔者在莲石湖畔看到，许多游人撑起阳伞、铺上垫子享受莲石湖畔的美丽景色和湖水带来的清凉。自永定河四湖一线开放以来，莲石湖已成为广大居民和游人假日休闲的好去处。????????????                                            ",是,无, 2012-8-20 10:32,2,评论,赞,皮皮时光机,yy0qr0wCK
56,"
                                                                                                    #八面来风#【持证残疾人参保意外伤害险】近日，本市在全国率先给所有持证残疾人参保意外伤害险。今后，残疾人免费乘车或游览公园时如遭受意外伤害，可获最高6万元的保险赔付。 ????????                                            ",是,无, 2012-8-20 10:22,转发,评论,赞,微博 weibo.com,yy0mooHxM
57,"
                                                                                                    #石景山微新闻#“绚丽北京多彩怀柔”第四届北京外来务工人员才艺风采大赛8月下旬将在怀柔区启动。本届赛事在全市各区县文化馆都将设置报名点和分赛区。赛事首次在决赛前为选手安排了梦想训练营，提供为期3天的舞台表演、个人技巧等专业培训。详见 O网页链接 ????????                                            ",是,无, 2012-8-20 10:07,1,评论,赞,微博 weibo.com,yy0gb4veU
58,"
                                                                                                    #八面来风#【大学新生不按时报到视为弃学】 8月底至9月初，高校将迎来新一届大学生。据悉，新生如有特殊原因不能准时报到，要提前向学校申请，逾期将视为自动放弃入学资格。 ????????                                            ",是,无, 2012-8-20 10:01,转发,评论,赞,微博 weibo.com,yy0dIAvWn
59,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【20日早晨6点北京天气预报】今天白天阴天间多云，北部地区有雷阵雨，南风二三级，最高气温30℃。夜间阴有阵雨转多云，南转北风三四级，最低气温21℃。雨势较弱，雨量不大，对交通影响较小，大部分时间适宜出行。 ????????                                                            ", 2012-8-20 09:31,3,1,赞,微博 weibo.com,yy01Ngo9l
60,"
                                                                                                    各位同学明天出门记得带伞哦！                                            ",否,"
                                                                                                    【夜间云量增多 明天白天北部有雷阵雨】8月19日17时北京气象信息：今天午后的京城阳光成为了主角儿。预计夜间为晴转多云的天气，最低气温22℃左右。明天白天天空云量较多，大部分时间适宜户外活动，最高气温30℃，午后北部地区有雷阵雨，雨量虽然不大，但还是要注意提前防范。 ????????                                                            ", 2012-8-19 20:53,转发,1,赞,iPhone客户端,yxV3TA25f
61,"
                                                                                                    各位同学早！今天白天晴间多云，上午东部、南部有雾，最高气温31℃，东部南部出行要注意交通安全，驾车应减速慢行，打开雾灯保持安全车距。夜间晴转多云，最低气温22℃。 ????????                                            ",是,无, 2012-8-19 09:23,1,3,赞,iPhone客户端,yxQxSyYMm
62,"
                                                                                                    各位同学早！今天最高气温28度，不要让阴沉的天气影响你周末的愉快心情哦！                                            ",否,"
                                                                                                    【18日早晨6点北京天气预报】今天白天阴，南部有阵雨转多云，有轻雾，偏南风二三级，最高气温28℃，夜间多云，南转北风一二级，最低气温22℃。外出注意交通安全。受冷空气影响，20日白天有一次雷阵雨过程，雨后有二三间四级偏北风。 ????????                                                            ", 2012-8-18 08:51,转发,1,赞,iPhone客户端,yxGUslB4X
63,"
                                                                                                    今后，各位亲在2号航站楼直接就能买到火车票了，实现了旅客从航空到铁路的无缝对接，方便快捷。 ????????                                            ",是,无, 2012-8-17 18:31,5,1,赞,iPhone客户端,yxBha2pbX
64,"
                                                                                                    今天夜间有小阵雨，最低气温22度。明天白天南部有阵雨，最高气温28度，各位亲们出行注意带好雨具哦。                                            ",否,"
                                                                                                    【今夜凉爽舒适 明日南部阵雨】17日17时北京气象信息：刚出三伏的第一天，阴云遮蔽了天空，夜间有小阵雨，对交通出行影响不大，最低气温22℃，感觉凉爽舒适，可以睡个好觉了；明天白天依旧阴云遮日，南部有阵雨，最高气温28℃，大部分时间适宜大家安排出行，但到南部最好还是带上雨具。 ????????                                                            ", 2012-8-17 18:27,1,评论,赞,iPhone客户端,yxBfyq4ny
65,"
                                                                                                    #石景山微新闻# 8月18日（周六）晚7 点，石景山区文化馆话剧团的代表剧目、经典巨著《雷雨》（第二幕），将在石景山文化馆“百姓剧场”公演。本次公演与以往不同的是，剧中主要角色之一的周朴园一角由该剧团导演、我国一级演员李玉山饰演，话剧爱好者们可以一饱眼福。????????????                                            ",是,无, 2012-8-17 15:50,3,2,赞,皮皮时光机,yxAdO0dWo
66,"
                                                                                                    夏天就要过去了……                                            ",否,"
                                                                                                    【今天京城正式出伏】#生活提示#今天京城正式出伏，气温也应景地有所回落，一年中最热的“三伏天”宣告结束。气象部门提醒，随着今年“三伏天”结束，昼夜温差将逐渐加大，傍晚前后气温回落较快。夜间最低气温有时在20℃之下，市民夜间休息要注意保暖。 ????????                                                            ", 2012-8-17 14:43,2,1,赞,iPhone客户端,yxzMSoWfa
67,"
                                                                                                    #石景山微新闻# 近日，模西中社区居委会联合苹果园能动英语屋共同举办了一场以青少年日常生活安全常识、汛期灾难避险知识、英语学习等为主要内容的趣味知识竞赛。这场别开生面、寓教于乐的竞赛活动，吸引了社区几十名青少年和家长踊跃参加。????????????                                            ",是,无, 2012-8-17 14:40,转发,评论,赞,皮皮时光机,yxzLp8H8Z
68,"
                                                                                                    #石景山微新闻# 近日，老山街道请来了北京红十字会卫生救护培训中心的专家、北京急救中心院前急救部副主任医师冯庚为社区居民讲解关于心血管疾病方面的知识。冯庚就如何对待心血管疾病这一常见突发性疾病，从认识、预防和急救的方法等方面进行了分析和探讨。此次讲座吸引了近百名社区居民前来参加。????????????                                            ",是,无, 2012-8-17 11:10,转发,评论,赞,皮皮时光机,yxyo8tnQV
69,"
                                                                                                    #微提示# 如何清洗饮水机？????????????                                            ",是,无, 2012-8-17 09:30,12,5,赞,皮皮时光机,yxxJy4sQj
70,"
                                                                                                    有去市职介中心办事的同学注意了！换办公地点喽！已迁至东城区安定门外大街187号北京人才大厦（北京市人才服务中心）二层。                                            ",否,"
                                                                                                    #迁址# 市职介中心办公地址近日已迁至东城区安定门外大街187号北京人才大厦（北京市人才服务中心）二层。有需要到市职介中心办理业务的同学们请注意了！ ????????                                                            ", 2012-8-17 08:56,1,评论,赞,政府版微博,yxxvOtfvu
71,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    【17日早晨6点北京天气预报】 今天白天多云转阴，偏南风2、3级，最高气温29℃，白天依然有些闷热感，傍晚开始门头沟，房山有阵雨；夜间阴有阵雨，南转北风1、2级，最低气温21℃。外出带上雨具，注意出行安全。 ????????                                                            ", 2012-8-17 07:40,转发,评论,赞,iPhone客户端,yxx128xc8
72,"
                                                                                                    去机场的同学休息喽！                                            ",否,"
                                                                                                    从8月20号起，首都机场二号航站楼停车楼将进行施工改造。施工期间，停车楼地上一层及二层停车区暂停使用。请过往的司机朋友根据二号航站楼停车楼内的引导提示停车。 ????????                                                            ", 2012-8-17 07:38,2,评论,赞,iPhone客户端,yxx0pa7FZ
73,"
                                                                                                    各位亲注意喽，晚上可能还有雨。                                            ",否,"
                                                                                                    【今夜多云明日雨】16日17时北京气象信息：今天南郊观象台的观测实况：最高气温31.1℃，白天湿度平均在50%左右。今夜多云，最低气温22℃。明天白天大部分时间多云到阴，最高气温29℃，傍晚到夜间有一次全市性阵雨天气，降雨自西向东扩展，雨量不大，但外出还应带上雨具。 ????????                                                            ", 2012-8-16 17:31,2,评论,赞,微博 weibo.com,yxrsiAPru
74,"
                                                                                                    #石景山微新闻#近期，我国其他省市相继出现误食野生蘑菇中毒事件，因食用野生蘑菇中毒导致死亡的人数已达５人，有十几人住院治疗，且中毒事件仍在上升。据此，区卫生监督所发布蘑菇中毒预警：高温雨季致使野生蘑菇大量滋生，请市民不要购买食用野生蘑菇，餐饮服务单位也严禁采摘使用野生蘑菇等菌类。????????????                                            ",是,无, 2012-8-16 16:50,1,评论,赞,皮皮时光机,yxrbEuoWk
75,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【交管部门电视监控开拍乱停车】继新一代警车行驶途中可沿路拍违法停放车辆之后，昨天市交管局宣布，本市重点地区和路段的电视监控也增添这一新“职能”，抓拍后民警不会另行贴处罚告知单，直接按照违法停车行为进行非现场处理。市交管局表示，没看到“贴条”并不代表违法停车行为没有被记录。 ????????                                                            ", 2012-8-16 16:00,5,3,1,微博 weibo.com,yxqRnrG5g
76,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【9号线军博站明年6月地下换乘】地铁9号线将于年内通车，其军博站昨天主体结构完工，下一步将进行装修以及动车调试工作。因换乘通道施工需要，通车后9号线与1号线换乘暂定地上换乘，明年6月改为地下。考虑到乘客换乘时长时间处于狭窄通道内会感到压抑，该站新建两个换乘大厅可直接进出站。 ????????                                                            ", 2012-8-16 15:27,2,1,2,微博 weibo.com,yxqE98Plq
77,"
                                                                                                    #石景山微新闻# 暑假以来，金顶街街道在16个社区陆续开展17项暑期活动，包括英语知识趣味比赛、安全消防知识讲座、科普夏令营、垃圾分类知识问答和青少年绘画才艺展等，共计25次，使青少年过一个健康、愉快、有意义的假期。 ????????                                            ",是,无, 2012-8-16 14:24,1,2,赞,微博 weibo.com,yxqeDnbbh
