序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
20,"
                                                                                                    中国居民营养与健康状况监测工作延庆县现场调查工作已于昨日入户开展调查 ????????                                            ",是,无, 2012-8-23 09:45,转发,评论,赞,微博 weibo.com,yysoD7OcK
21,"
                                                                                                    [din害羞]                                            ",否,"
                                                                                                    【接吻有益健康】1.它能够使皮肤更加光滑，预防皱纹，也能够加速血液循环；2.接吻可以预防牙斑和龋齿，和牙膏作用相似；3.接吻可以刺激免疫系统产生抗体；4.每天只需三个持续20秒的吻，就能让你达到减轻体重的目的；5.接吻可以让人心情愉快 ????????                                                            ", 2012-8-23 09:35,转发,评论,赞,微博 weibo.com,yyskMmiga
22,"
                                                                                                    乙型肝炎不会通过食物或者平常的接触比如咳嗽、打喷嚏、握手、共同吃饭饮水而传播。 ????????                                            ",是,无, 2012-8-23 08:55,转发,评论,赞,微博 weibo.com,yys4DuQDl
23,"
                                                                                                    绳命也是褥持的回晃                                            ",否,"
                                                                                                    沙漠，如果失去了飞沙的狂舞，就失去了壮观；大海，如果失去了浪涛的奔腾，就失去了浩瀚；人生，如果只求两点一线的安逸而本末倒置，便会失去对生命的追寻。感悟生命，我们才会懂得它的悲壮；体会它的豪迈，感受它的价值。~找到了自己的价值，绳命才能更井猜，大家早安！ ????????                                                            ", 2012-8-23 08:52,转发,评论,赞,微博 weibo.com,yys3e4vYu
24,"
                                                                                                    乙肝的传播途径，主要有以下几个方面：1.母婴垂直传播2.血液或血制品传播2.血液或血制品传播4.家庭内密切接触5.公共场所、理发店、美容院等容易被污染，如浴池、剃刀等均可传染。 ????????                                            ",是,无, 2012-8-23 08:47,转发,评论,赞,微博 weibo.com,yys1qmY0R
25,"
                                                                                                    我在这呢                                            ",否,"
                                                                                                    #823朗动上市网络嘉年华#蓝天白云，秋高气爽~~朗动今天就要正式上市，为回馈各位网友的喜爱和支持，我们准备了各种给力的奖品，数量多多！大家各种期待有木有~~速速围观，823分钟不间断，每小时大奖抽不停！第一轮的抽奖就要开始，让我们看看谁是今天第一个幸运儿吧！ ????????                                                            ", 2012-8-23 08:43,转发,评论,赞,微博 weibo.com,yyrZNiQJB
26,"
                                                                                                    乙肝虽然是一种危害很严重的传染病，但还是可以预防的，只要每个人都掌握预防乙肝的知识，并认真去做，就可以把感染乙肝的危险减少到最低限度。 ????????                                            ",是,无, 2012-8-23 08:40,转发,评论,赞,微博 weibo.com,yyrYysTcN
27,"
                                                                                                    你爱打击谁？谁爱打击你？//@生活好建议: 转发微博                                            ",否,"
                                                                                                    其实最关心你的，永远是那个最爱打击你的。。。（转）??????????????                                                            ", 2012-8-23 08:37,转发,评论,赞,微博 weibo.com,yyrXkvW9W
28,"
                                                                                                    【最短命的活法】1.长时间对着电脑2.晚上十一点以后睡觉3.不能保证睡眠时间4.极度缺乏体育锻炼 5.有病不求医6.吃饭口味偏重,特别喜食咸的和辣的 7.不饿不吃，不困不睡，不累不息 8.与家人缺少交流 9.长时间用手机打电话，享受近距离辐射 10.三餐饮食无规律。赶紧转给自己在乎的人吧![群体围观] ????????                                            ",是,无, 2012-8-22 15:27,31,评论,赞,微博 weibo.com,yyld4onKq
29,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    如果你努力去发现美好，美好会发现你；如果你努力去尊重他人，你也会获得别人尊重；如果你努力去帮助他人，你也会得到他人的帮助。 生命就像一种回音，你送出什么它就送回什么，你播种什么就收获什么，你给予什么就得到什么。~这么美好的早晨，就让我们播种努力吧！加油！早安！ ????????                                                            ", 2012-8-22 09:11,转发,评论,赞,微博 weibo.com,yyiKCtOAE
30,"
                                                                                                    延庆现在昼夜温差较大，亲爱的延庆县居民朋友们，请适时增减衣服小心感冒。[互相拍砖] ????????                                            ",是,无, 2012-8-22 08:45,转发,评论,赞,微博 weibo.com,yyizWAhSn
31,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #早安，北京现代#幸福，是有一颗感恩的心，一个健康的身体，一份称心的工作，一位深爱你的爱人，一帮值得信赖的朋友，加上一份常常的感动！早安！ ????????                                                            ", 2012-8-22 08:42,转发,评论,赞,微博 weibo.com,yyiyEwe8v
32,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    近日，延庆县妇幼保健院与首都儿科研究所签订”定向预约挂号合作协议”，正式实现“点对点”对接。今后，在县妇幼保健院就诊的疑难重症患儿可通过接诊医师向首儿所预约挂号，就诊当日患者持“定向预约挂号单”，在首儿所附属儿童医院门诊楼一层预约挂号中心取号就诊即可。 ????????                                                            ", 2012-8-21 15:38,转发,评论,赞,微博 weibo.com,yybReilof
33,"
                                                                                                    延庆县疾病预防控制中心营养调查工作启动会 ????????                                            ",是,无, 2012-8-21 14:40,转发,评论,赞,小米手机,yybtwevB1
34,"
                                                                                                    虽然刚到8月下旬，但延庆早晨的气温已经不是那么高了，早晨骑车时还真得穿件长袖外套。[din天哦] ????????                                            ",是,无, 2012-8-21 09:55,转发,1,赞,微博 weibo.com,yy9C0Cq4s
35,"
                                                                                                    新房装修后，室内总有怪味刺鼻呛人，危害健康，要经常开窗通风，在室内放置芦荟、虎尾兰等吸有害物质的植物。 ????????                                            ",是,无, 2012-8-21 09:50,转发,评论,赞,微博 weibo.com,yy9zGq9zh
36,"
                                                                                                    //@医聊: 教育[呵呵]                                            ",否,"
                                                                                                    【性格决定命运】有一位心理学家说过一句意味深长的话：“一个人毕其一生的努力就是在整合他自童年时代起就已形成的性格。”这句话的意思是：一个人成年以后在性格上的种种不足，大都可以在童年找到原因。他的童年经历，已经为他长大以后的心理发展埋下了一颗种子，决定了他的走向。??????????????                                                            ", 2012-8-21 08:24,1,评论,1,微博 weibo.com,yy90O2xN6
37,"
                                                                                                    重组DNA，发现自我的内在潜力，与吴彦祖一起解密8月23日朗动不可能的惊喜！我刚获得了通行证，领取了【朗动任务】勋章。这是我的勋章，你的呢？O网页链接 ????????                                            ",是,无, 2012-8-20 14:33,转发,评论,赞,勋章馆,yy202mdEN
38,"
                                                                                                    天生乐享家就是我。@llllllll81,@i858323993,@xiaoluo7755 想知道你的内在潜力吗？参加#823朗动绝密任务#活动，获取823通行证，就有机会于8月23日朗动上市网络嘉年华当天，凭通行证码参与823分钟不间断赢大奖活动，更有机会823元把朗动开回家！@北京现代 O网页链接??????????????                                            ",是,无, 2012-8-20 11:25,转发,评论,赞,微博 weibo.com,yy0LXpkBt
39,"
                                                                                                    烦躁的时候听听歌，散散步，不要总想着烦心事，有什么兴趣这时就可以尝试一下，比如说看看小说动漫电视剧等可以让你转移注意力的，再不行就试试吃点好吃的，当然不可以暴饮暴食，吃到饱就可以啦，祝你天天开心啊 ????????                                            ",是,无, 2012-8-17 13:17,转发,1,赞,微博 weibo.com,yxzdRah20
40,"
                                                                                                    去肝火就喝川贝母冰糖梨汁                                            ",否,"
                                                                                                    【不同上火症状的食方】1、肝火：耳鸣、眼干、口苦口臭。去火食方：川贝母冰糖梨汁、枸杞菊花茶。2、胃火：胃部灼热疼痛、口干口臭、大便稀烂、胃口不好。去火食方：鲜萝卜汁、绿豆粥、西瓜。3、肺火：咽干疼痛、咳嗽胸痛、干咳无痰。去火食方：猪肝枸杞菜、罗汉果猪肺汤。 ????????                                                            ", 2012-8-17 11:23,转发,评论,赞,微博 weibo.com,yxytIdb3b
41,"
                                                                                                    市疾控营养所黄老师为延庆县疾控“梳理”膳食监测工作注意事项！ ????????                                            ",是,无, 2012-8-16 13:57,1,评论,赞,小米手机,yxq3qoVns
42,"
                                                                                                    不是所有毒蘑菇都有明显标志哦@健康延庆在线                                            ",否,"
                                                                                                    毒蘑菇没有明显标志，其大小、形状、颜色、花纹等变化多端，非专业人士不易鉴别，群众切勿自己采食野生蘑菇。在食用野生蘑菇后，如发生恶心、呕吐、腹痛、腹泻伴头晕、头痛、四肢乏力等不适症状，应立即采取催吐等措施，并尽快到附近医疗机构寻求救治。 ????????                                                            ", 2012-8-16 10:14,转发,评论,赞,微博 weibo.com,yxoAUrlQq
43,"
                                                                                                    @健康延庆在线                                            ",否,"
                                                                                                    野生蘑菇因含有大量的蛋白质和多种氨基酸且味道鲜美，深受人们喜爱。时下雨水多，温度较高，比较适合野蘑菇生长。但往往有人因不能有效鉴别蘑菇的有毒与无毒，采食野生蘑菇后导致中毒，甚至危及生命。 ????????                                                            ", 2012-8-16 10:12,转发,评论,赞,微博 weibo.com,yxoAlhio3
44,"
                                                                                                    炭疽发病有明显的地域性和职业性，多见于牧区，好发于牧民、农民、屠宰与肉类加工和皮毛加工工人以及兽医等职业人群。 ????????                                            ",是,无, 2012-8-16 09:04,转发,评论,赞,微博 weibo.com,yxo8LxK4H
45,"
                                                                                                    8.14开展全县健康教育人力资源调查培训会，希望能够通过本次调查深度挖掘合理利用健康教育人力资源，并为北京市健康教育和健康促进工作提供一定依据。 ????????                                            ",是,无, 2012-8-16 08:41,转发,评论,赞,微博 weibo.com,yxnZwxKiL
46,"
                                                                                                    炭疽是由一种叫做炭疽芽孢杆菌的细菌引起的人兽共患性传染病，曾被作为生物武器使用。主要发生在牛、马、羊等以草为食的动物中间，人一般是通过接触动物或动物制品被感染。也就是说患病动物的血液、粪尿排泄物，乳汁，病死畜的内脏、骨骼、皮毛直接感染人类或污染环境，是感染的重要来源。 ????????                                            ",是,无, 2012-8-16 08:19,2,评论,赞,微博 weibo.com,yxnQo7TtN
47,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【八大癌症“免死金牌”】1.胃癌“免死金牌”——大蒜。2.肝癌“免死金牌”——蘑菇。3.胰腺癌“免死金牌”——菜花。4.肺癌“免死金牌”——菠菜。5.肠癌“免死金牌”——茭白。6.乳腺癌免死金牌——海带。7.皮肤癌“免死金牌”——芦笋。8.宫颈癌“免死金牌”——黄豆。转发一次救人无数！??????????????                                                            ", 2012-8-15 23:19,1,评论,赞,小米手机,yxkjk83K6
48,"
                                                                                                    体表感染型(皮肤)炭疽：在面、颈、手或前臂等暴露部位的皮肤，出现红斑、丘疹、水疱，周围组织肿胀及浸润，继而中央坏死形成溃疡性黑色焦痂，焦痂周围皮肤发红肿胀，疼痛不显著，局部淋巴结肿大，伴有发热、头痛、关节痛。如果出现以上情况请及时就诊。 ????????                                            ",是,无, 2012-8-15 10:01,转发,评论,赞,微博 weibo.com,yxf5fegvu
49,"
                                                                                                    炭疽是由炭疽芽孢杆菌引起的一种人与动物共患的急性、热性、败血性传染病。 ????????                                            ",是,无, 2012-8-15 10:00,转发,评论,赞,微博 weibo.com,yxf4Jl47c
50,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【我市无炭疽疫情 市民不必恐慌】牧区及特殊职业有传染，传播途径主要是皮肤接触。2011年8月，辽宁省鞍山海城市、岫岩县、东港市当地居民私自屠宰或接触病牛，导致皮肤炭疽传染病疫情，自8月6日出现病例至9月9日鞍山宣布解除炭疽病疫情为止，35例传染者都得到治愈，无伤亡。 ????????                                                            ", 2012-8-15 09:58,转发,评论,赞,微博 weibo.com,yxf3Wzsx4
51,"
                                                                                                    有时间赶快来延庆玩吧，再过一阵子天就冷了                                            ",否,"
                                                                                                    【京郊赏菊 延庆四季花海自助游玩攻略】恐怕京郊没有哪片花海像延庆的四季花海那样令人过目难忘了。当我们乘了两个小时的车、昏昏欲睡时突然发现了这么一个世外幽谷，数千亩橙色的万寿菊被群山环抱，每一块菊田明亮得就像是画家的油画笔肆意涂抹上的痕迹，带着醉人的艺术感。O网页链接 ????????                                                            ", 2012-8-14 15:13,转发,评论,赞,微博 weibo.com,yx7Hii7MG
52,"
                                                                                                    这个太好了，很实用//@北京东城健康教育: @北京东城健康教育 今天你消耗了多少大卡？                                            ",否,"
                                                                                                    【60分钟各项运动所耗热量表】逛街110卡、游泳1036卡、骑脚踏车184卡、泡澡168卡、开车82卡、烫衣服120卡、 看电影66卡、爬楼梯480卡、跳有氧运动252卡、跳绳448卡、打拳450卡、午睡48卡、念书88卡、跳舞300卡、工作76卡、慢走255卡、快走555卡、让运动成为你的生活习惯，今天你消耗了多少大卡？ ????????                                                            ", 2012-8-14 14:29,转发,评论,赞,微博 weibo.com,yx7pwoSPT
53,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    发表了博文 《我市无炭疽疫情 市民不必恐慌》 - “近日，辽宁省沈阳等地发生人感染皮肤炭疽传染病疫情，目前确认7人发病，其中沈阳辽中县3例，于洪区1例，其他地区3例，暂无死亡病例。”针对上述新闻，热心 O网页链接 ????????                                                            ", 2012-8-14 13:57,1,1,赞,微博 weibo.com,yx7cudUJf
54,"
                                                                                                    毒蘑菇没有明显标志，其大小、形状、颜色、花纹等变化多端，非专业人士不易鉴别，群众切勿自己采食野生蘑菇。在食用野生蘑菇后，如发生恶心、呕吐、腹痛、腹泻伴头晕、头痛、四肢乏力等不适症状，应立即采取催吐等措施，并尽快到附近医疗机构寻求救治。 ????????                                            ",是,无, 2012-8-14 10:48,1,评论,赞,微博 weibo.com,yx5XKeFv7
55,"
                                                                                                    野生蘑菇因含有大量的蛋白质和多种氨基酸且味道鲜美，深受人们喜爱。时下雨水多，温度较高，比较适合野蘑菇生长。但往往有人因不能有效鉴别蘑菇的有毒与无毒，采食野生蘑菇后导致中毒，甚至危及生命。 ????????                                            ",是,无, 2012-8-14 10:47,1,评论,赞,微博 weibo.com,yx5Xl6nXi
56,"
                                                                                                    所有的医院都应该是无烟单位//@北京房山健康教育:                                            ",否,"
                                                                                                    所有场所都应100%无烟，医疗卫生机构尤其如此。一是因为患者更需要无烟环境的保护，不能雪上加霜；二是医务工作者更应该尊重科学\成为控烟的表率。新一轮卫生部无烟医疗卫生机构创建交叉督导及暗访已经全面启动。。。 ????????                                                            ", 2012-8-13 22:36,转发,评论,赞,Android客户端,yx1aD14mB
57,"
                                                                                                    饮料是不能代替白开水解渴的                                            ",否,"
                                                                                                    天气炎热，要注意多补充水分。喝水不要等到渴了再喝，不要一次喝大量的水，应少量多次。饮水最好选择白开水，还可以适量饮用纯净水、矿泉水、茶水。不要饮用生水、蒸锅水，也不要以饮料代替水。 ????????                                                            ", 2012-8-10 16:25,转发,评论,赞,微博 weibo.com,ywwsDmxIw
58,"
                                                                                                    //@北京房山健康教育: 人生十养                                            ",否,"
                                                                                                    【记住这十个字】1、“忍”能养福；2、“忠”能养禄；3、“乐”能养寿；4、“动”能养身；5、“学”能养识；6、“静”能养心；7、“勤”能养财；8、“爱”能养家；9、“诚”能养友；10“善”能养德。 ????????                                                            ", 2012-8-9 08:49,1,1,1,微博 weibo.com,ywk38qNny
59,"
                                                                                                    怎样减轻热带风暴带来的的危害：收听有关天气预报，做好预防准备工作。准备好食品、饮用水、照明灯具。疏通泄水、排水设施。热带风暴到来时，要尽可能呆在室内，减少外出。密切注意周围环境，在出现洪水泛滥、山体滑坡等危及住房安全的情况时，要及时转移。风暴过后，要注意卫生防疫，减少疾病传播。 ????????                                            ",是,无, 2012-8-9 08:29,转发,评论,赞,微博 weibo.com,ywjV53Hse
60,"
                                                                                                    无论是在办公室还是在家，空气中都充满了粉尘和细菌，空气清新剂和消毒剂已经不能取得人们的信赖。想获得自然清新的空气，还是源自自然的植物最合适. ????????                                            ",是,无, 2012-8-8 11:20,4,评论,赞,微博 weibo.com,ywbBTfY12
61,"
                                                                                                    我们会记住你的样子！英雄你一直战斗在赛场上！                                            ",否,"
                                                                                                    八年前，你带给我们荣耀与感动。八年后，你依然是我心目中的英雄。没关系，一个时代都会过去，何况每一个渺小的我们。没关系，我们陪你老去，历史必会记录你的名字。刘翔，谢谢你。 ????????                                                            ", 2012-8-8 08:26,转发,评论,1428,微博 weibo.com,ywat8Dxv7
62,"
                                                                                                    为什么盛水容器要进行定期清洗消毒处理？ 盛水容器应进行定期清洗、消毒处理，以清除盛水容器中的沉定物，防止微生物生长繁殖，杀灭微生物。 ????????                                            ",是,无, 2012-8-8 07:59,转发,评论,赞,微博 weibo.com,ywaiw1d45
63,"
                                                                                                    对于浑浊水，取水装入缸（桶）中，可选用明矾、硫酸铝、三氯化铁、碱氏氯化铝等混凝剂，按要求比例加入水中，充分搅匀，将水中的泥沙或有机物混凝，静置沉淀约1小时取出上面澄清液倒入另外缸（桶）进行消毒才能饮用。 ????????                                            ",是,无, 2012-8-8 07:59,转发,评论,赞,微博 weibo.com,ywaiheAby
64,"
                                                                                                    当发生饮水污染时，立即停止饮用，并立即上报村委会、乡、镇政府等有关部门，采取相应措施。 ????????                                            ",是,无, 2012-8-8 07:58,转发,评论,赞,微博 weibo.com,ywai4w2as
65,"
                                                                                                    重新启用的水井必须进行清掏、冲洗与消毒，先将水井抽干，清除污泥，用清水冲洗井壁、井底，再抽尽污水。待水井自然渗水到正常水位后，进行加氯消毒。 ????????                                            ",是,无, 2012-8-8 07:58,转发,评论,赞,微博 weibo.com,ywahUbC4e
66,"
                                                                                                    人饮用受污染的水易引起哪些疾病？ 主要引起肠道传染病的传播，如细菌性痢疾、甲肝、伤寒副伤寒、霍乱、群体性腹泻、食物中毒等。 ????????                                            ",是,无, 2012-8-8 07:57,转发,评论,赞,微博 weibo.com,ywahF8fF0
67,"
                                                                                                    灾害后应饮用纯净水、矿泉水、瓶装水、开水。对出汗较多的，应饮用淡盐开水。不提倡喝生水，因为生水可能含有大量致病微生物，饮用后容易导致腹泻等疾病。饮用开水是灾害期间最简便易行的卫生用水，应该大力提倡。 ????????                                            ",是,无, 2012-8-8 07:57,转发,评论,赞,微博 weibo.com,ywahutMV3
68,"
                                                                                                    生活饮用水是指供人生活的饮水和生活用水。我国现行的《生活饮用水卫生标准》（GB5749-2006）对生活饮用水水质规定了严格的卫生要求 ????????                                            ",是,无, 2012-8-8 07:56,转发,评论,赞,微博 weibo.com,ywahhc2xA
69,"
                                                                                                    有时间要来延庆玩啊！                                            ",否,"
                                                                                                    #驴友游延庆#周末去了北京最美的乡村“香屯”。5日凌晨满天的鱼鳞云，我们赶紧奔向龙泉峪长城，此时惊喜出现了，轻轻的薄雾逐渐的堆积，美丽的画面展现在了眼前。转自 O网页链接 ????????                                                            ", 2012-8-7 14:18,转发,评论,赞,微博 weibo.com,yw3lvcQwF
70,"
                                                                                                    腹泻病人若发生以下情况应到医院就诊，以便进一步查明病因，采取更有效的治疗措施： ?? 腹泻伴随高烧。 ?? 腹泻持续达两天以上，或重复发生。 ?? 腹泻伴有频繁呕吐。 ?? 腹泻严重或者有血便或粘液便。 ?? 腹泻伴有脱水的症状。 ?? 有严重的腹痛。 ????????                                            ",是,无, 2012-8-6 13:38,转发,评论,赞,微博 weibo.com,yvTF5p0JH
71,"
                                                                                                    病情严重者应留下大便标本送医院化验，以便查明病因。 ????????                                            ",是,无, 2012-8-6 13:38,转发,评论,赞,微博 weibo.com,yvTES5YfG
72,"
                                                                                                    如果腹泻病情不重，一般通过调整饮食、休息、防治脱水及一些对症治疗，病情在2-3天内即可改善；腹泻严重者应及时到医院就诊。 ????????                                            ",是,无, 2012-8-6 13:37,转发,评论,赞,微博 weibo.com,yvTEGgBIJ
73,"
                                                                                                    许多患者一有腹泻就使用抗生素，这种做法是不对的，因为大部分腹泻并不需要抗生素治疗，滥用抗生素还可能导致肠道菌群失调。 ????????                                            ",是,无, 2012-8-6 13:37,转发,评论,赞,微博 weibo.com,yvTEvkujx
74,"
                                                                                                    脱水是腹泻的常见并发症，表现为口渴、尿少、皮肤干燥起皱、双眼下陷。为防止脱水应多饮一些糖盐水；已发生脱水或者严重呕吐不能饮水的病人，要到医院进行静脉补液。 ????????                                            ",是,无, 2012-8-6 13:37,转发,1,赞,微博 weibo.com,yvTEkpz28
75,"
                                                                                                    发生了急性腹泻不提倡“饥饿疗法”，宜吃一些清淡易消化的流质或半流质食物，症状好转后逐渐过渡到正常饮食。 ????????                                            ",是,无, 2012-8-6 13:36,转发,评论,赞,微博 weibo.com,yvTE76ypb
76,"
                                                                                                    急性腹泻的原因是什么？ 急性腹泻一般是指病程不超过两星期的腹泻。急性腹泻是夏秋季节常见疾病，多数是由于摄入细菌、病毒污染的“不洁”食品，称为“感染性腹泻”，此外也与饮食不当（如冷食）、食物过敏（如海鲜）、精神紧张等因素有关，称为“非感染性腹泻”。 ????????                                            ",是,无, 2012-8-6 13:35,转发,评论,赞,微博 weibo.com,yvTDPE6tV
77,"
                                                                                                    肠道传染病的传播途径？ 主要是通过粪口途径传播，也就是说人吃了或者饮用了被病人或病原携带者的粪便污染了的食物、水等，造成感染；或者通过日常生活接触传染；或者通过苍蝇、蟑螂等传播。比如说饭前便后不洗手、吃了没有洗干净瓜果、做饭过程中生熟不分、经常喝生水等，都有可能感染肠道传染病。 ????????                                            ",是,无, 2012-8-6 13:34,2,评论,赞,微博 weibo.com,yvTDrrgLj
