序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
18,"
                                                                                                    近日,全市中小学即将开学,昨天,市消防局联合市教委举办校园消防安全讲座,石景山区百余名中小学、幼儿园负责人进行了消防理论和实际操作培训。消防部门在开学前对学校负责人培训,有利于落实学校防火主体责任,今后将成常态,还将要求全市学校组织开展消防疏散演练,聘请专业消防辅导员及建立消防志愿队等。 ????????                                            ",是,无, 2012-8-30 11:09,54,36,赞,微博 weibo.com,yzwWywfr4
19,"
                                                                                                    [爱心传递]????//@北京地铁:#爱心接力棒# 失而复得很珍贵，下次要拿好哦。 乘坐地铁出行乘客较多，随身物品要拿好，特别是在安检进站、刷卡进站及下车时要认真查看是否有物品遗落，发现物品丢失不要惊慌，请及时联系地铁工作人员寻求帮助。                                            ",否,"
                                                                                                    今日心情逆转。一大早不仅拿到了失而复得的3本证件，昨晚下单的移动电源也送到了……去拿证件的时候，昨天给我帮忙的帅哥不当班，另外一个人，还跟我核对身份，要我留下联系电话，挺认真负责。再次感谢惠新西街南口5号线的工作人员！[爱心传递]@北京地铁 ????????                                                            ", 2012-8-30 10:55,18,4,赞,政府版微博,yzwQHqg8F
20,"
                                                                                                    提醒大家注意，该节目不接受电话报名，也不收取报名费，谨防上当受骗。                                            ",否,"
                                                                                                    #男子报名“中国好声音”积蓄被骗光#最近《中国好声音》那叫火，青岛小吴自认为唱歌还可以，于是就通过网络找到报名电话，对方要求小吴给1千元保证金。 小吴找到了一家银行的自动取款机，整个转账过程对方一直用电话遥控指挥最后，他银行卡里的一万多元钱全部被转到了对方名下。O网页链接 ????????                                                            ", 2012-8-30 08:43,96,38,赞,微博 weibo.com,yzvZctDGt
21,"
                                                                                                    【失恋男子割手腕欲跳17楼】8月26日晚上8点半，和女友吵架的李某当众割破手腕后，情绪激动地爬上了某小区17层楼的天台欲轻生。朝阳分局八里庄派出所的民警们赶到现场，通过电话与李某联系，但他拒绝透露自己的位置。民警找来了他的女友一起劝说，经过3个多小时终于将李某救下。O网页链接 ????????                                            ",是,无, 2012-8-29 16:33,124,106,赞,微博 weibo.com,yzpDyAV1L
22,"
                                                                                                                                                ",否,"
                                                                                                    [lb咦]近日位于朝阳区望京西园三区一住户家中出现小青蛇，消防员接到报警后赶到现场，经过“地毯式”搜索后，消防员在花盆土壤中发现了8颗空蛇卵消防员找到了四条蛇后，确定家中没有其他小青蛇后返回。这里提示大家如果家中绿植里出现了小青蛇，可购买一些药剂置于蛇曾出没的地方，或打119救助。 ????????                                                            ", 2012-8-29 14:34,188,91,赞,政府版微博,yzoRe5zET
23,"
                                                                                                    #非京户籍人员在京办理出入境证件提示#【办理地点及办理业务范畴】可在本市各出入境接待大厅（西城区梁家园胡同接待大厅除外）办理护照、往来港澳通行证和往来台湾通行证及各类签注。 ????????                                            ",是,无, 2012-8-29 11:33,181,86,赞,微博 weibo.com,yznFusFOk
24,"
                                                                                                    #非京户籍人员在京办理出入境证件提示#【办理证件所需材料】本人持网上预受理号码、有效的身份证明、申请表和申请材料，于预约时间到受理大厅及受理窗口办理相关手续。 ????????                                            ",是,无, 2012-8-29 11:23,138,82,赞,微博 weibo.com,yznBmhUQw
25,"
                                                                                                    #非京户籍人员在京办理出入境证件提示#【网上预约】非本市户籍在京就业人员和高等院校在读大学生办理出入境证件要先到市公安局网站进行预申请（应邀赴台除外）。预申请通过后，网上预约现场办理时间及地点，并获取预受理号码。【目前预约平台正在进行最后的调试，还未正式上线，上线后我们会再行发布】 ????????                                            ",是,无, 2012-8-29 11:13,85,29,赞,微博 weibo.com,yznxp1H4c
26,"
                                                                                                    #非京户籍人员在京办理出入境证件提示#9月1日起，非京户籍人员可在本市办理出入境证件。符合条件的外地人在京办理出入境证件时要提前网上预约，以提前完成审核工作，减少申请人等候时间。办理流程：网上预约——服务大厅办证——领证。下面咱们先来说说【符合办理条件人员的范畴】 ????????                                            ",是,无, 2012-8-29 11:06,167,77,赞,微博 weibo.com,yznuL1oNz
27,"
                                                                                                    8月20日凌晨4时许,交道口派出所民警巡逻至鼓楼东大街草厂胡同南口时,发现一男子推着一辆电动自行车东张西望,见到民警神色慌张,当民警问及车钥匙在哪里时,该男子哑口无言。原来他发现草厂胡同一院内的电动车没有上锁,便趁无人将车盗走,没承想还没出胡同口就被民警抓了个正着,目前已被东城警方治安拘留。 ????????                                            ",是,无, 2012-8-29 10:15,49,44,1,微博 weibo.com,yzn9OBE1a
28,"
                                                                                                    昨天上午9时30分,随着两枚烟幕弹散发出滚滚烟雾,怀柔军训基地的学生宿舍1号楼拉响刺耳的火警。宿舍楼3层是起火点,顷刻间黑烟涌起,负责军训的老师看到情况马上冲进宿舍通过广播通知同学们撤离。这场惊心动魄的消防演练是北大军训团和市消防局共同举办的,现场有3500名北大学生参加了演练。 ????????                                            ",是,无, 2012-8-28 16:58,45,42,赞,微博 weibo.com,yzgn37tF3
29,"
                                                                                                    #成寿寺派出所揭牌#位于丰台区东铁匠营横一条甲18号院1号楼;电话87161508、87161908、87161875(户籍)。管辖范围北至南三环路;南至分中寺东四道口村、跃进村、苇子坑地铁车辆厂;东至京津塘高速东侧分中寺村;西至横一条路。包括成仪路社区、成寿寺社区、南方庄社区、分中寺社区、四方景园社区等5个社区。 ????????                                            ",是,无, 2012-8-28 16:39,65,48,赞,微博 weibo.com,yzgfk8viX
30,"
                                                                                                    #成寿寺派出所揭牌#丰台区东铁营地区处于东南三环沿线,属于城乡结合部,近年来随着经济快速发展,吸引大量人员到这里居住,形成了平房多、老旧小区多、写字楼多、人员密集的特点,对辖区的治安管控难度不断加大。经过深入调研、科学论证,对东铁匠营派出所设置进行了重新规划,在这一地区增设成寿寺派出所。 ????????                                            ",是,无, 2012-8-28 16:36,23,27,赞,微博 weibo.com,yzgdXjQYf
31,"
                                                                                                    8月13日,一位老人在东大桥路被电动自行车撞亡,肇事人逃离现场。朝阳交通支队迅速成立专案组,民警连续工作20多小时,反复调取监控录像近百段,从事发地一路追寻肇事车踪迹,顺藤摸瓜找到肇事人住处,经过5天夜以继日地走访调查,最终锁定了京籍男子王某。事发时肇事人王某骑车逆行,目前此案正进一步审理中。 ????????                                            ",是,无, 2012-8-28 15:54,137,118,赞,微博 weibo.com,yzfX1qI4f
32,"
                                                                                                    8月24日，东城公安分局民警来到东城区的数个小学，分别在走廊、教室、操场里检查消火栓。开学临近，北京警方将进入中小学检查校园安全，并对安全设施进行一一排查，迎接新学期。（张玉军摄） ????????                                            ",是,无, 2012-8-28 14:52,15,17,赞,微博 weibo.com,yzfxHtGiU
33,"
                                                                                                    昨天早晨8时许,来自江苏的谭先生夫妇和女儿一起乘坐地铁2号线,在积水潭站将装有贵重物品的手提包落在了安检机上,离开后才发现包丢了,急忙拨打110求助。积水潭站的工作人员捡到了他的包,也在积极联系他。上午9时许,谭先生取回了他的包,包里近万元现金分文不少,一份重要的设计文件也安然无恙。[爱心传递] ????????                                            ",是,无, 2012-8-28 12:04,64,62,赞,微博 weibo.com,yzerzq0BJ
34,"
                                                                                                    在短短半个月的时间内,王某多次窜入昌平同一村庄多家住户内实施盗窃,他偷到手的钱倒是不多,总涉案金额仅一千余元。这次他行窃时,未找到值钱物件,便想休息片刻,没想到一躺下就睡着了。直至次日下午,王某醒来准备离开时,恰遇房主与几名好友返回家中,将其当场抓获送交公安机关,目前,已被检察院提起公诉。 ????????                                            ",是,无, 2012-8-28 10:27,102,64,赞,微博 weibo.com,yzdOu6VVD
35,"
                                                                                                    感谢您的支持，这都是我们应该做的[呵呵]。危难时刻，请拨110[电话]。                                            ",否,"
                                                                                                    昨天真切地体验了一把：有困难 找警察！@平安北京 谢谢警察叔叔！辛苦了！他们也是普通人，也有他们的困惑和苦恼！亲们！遇到意外要报警啊！牢记：110！！！昨天一同事掉井里了，警察同志及时赶到使事情处理得顺利了很多！一说报警了，各部门态度明显不一样！希望人民警察的形象在人民心中越来越高大！ ????????                                                            ", 2012-8-28 09:30,33,40,赞,微博 weibo.com,yzdr9naij
36,"
                                                                                                    8月24日上午9时30分,大兴分局黄村镇派出所将30余件被盗物品集中发还失主,13名事主接到通知领取自己被盗的物品。民警从7月4日抓获盗窃嫌疑人起赃后,逐一核实被盗物品,请失主提供购买发票,没有发票的要详细说明特征,确保发还准确。有部分失主在暑期回了老家,核实事主耗去的时间远远超过了破案的时间。 ????????                                            ",是,无, 2012-8-28 08:55,50,50,赞,微博 weibo.com,yzdcUa4Cn
37,"
                                                                                                    【市公安局加强警力 果断应对 全力以赴做好雨天交通应急保障工作】8月27日凌晨起，我市部分地区开始出现降雨天气。市公安局高度重视，及时启动雨天应急预案，加强警力部署、积极果断应对，全力以赴做好雨天交通应急保障工作，全力确保本市交通道路畅通及群众出行安全。 ????????                                            ",是,无, 2012-8-27 17:41,31,23,赞,政府版微博,yz7dQBRI9
38,"
                                                                                                    8月20日，昌平公安分局沙河派出所辅警队员应朝辉、孙岳在下班回家路经十三陵镇涧南路时，看到路边有一女子向来往车辆挥手求救，身旁停着一辆白色捷达车正冒着浓烟，随时都有燃烧的可能应朝辉、孙岳见状立即靠边停车，拿起自己车上的灭火器打开机盖将燃烧的火焰扑灭。 ????????                                            ",是,无, 2012-8-27 16:26,40,70,1,微博 weibo.com,yz6JmlHRl
39,"
                                                                                                    #一周治安播报#8.20-8.26 突出警情分布【扒窃类警情】发案主要分布在：西城区的西单大街；朝阳区的劲松；丰台区的太平桥。案发时间主要集中在上、下班高峰期。【诈骗类警情】发案主要分布在：西城区的二龙路；朝阳区的南磨房；海淀区的北太平庄；丰台区的东高地。案发时间主要集中在上午和下午。 ????????                                            ",是,无, 2012-8-27 15:36,74,35,8,微博 weibo.com,yz6p3fdX6
40,"
                                                                                                    #一周治安播报#8.20-8.26 【撬砸汽车类盗窃警情】主要分布在:朝阳小武基,海淀香山,丰台青塔;案发主要集中在清晨和傍晚【入室盗窃类警情】主要分布在:西城厂桥,朝阳平房,海淀四季青,丰台成寿寺;案发主要集中在凌晨和深夜【拎包盗窃类警情】主要分布在:丰台大红门商城;案发主要集中在上、下班高峰期。 ????????                                            ",是,无, 2012-8-27 15:35,29,11,赞,微博 weibo.com,yz6oZoF3R
41,"
                                                                                                    #一周治安播报#8.20-8.26【一周警情概况】一周以来，110报警服务台接报的刑事类警情与上周相比略有上升。通过110快速出警，共抓获各类违法犯罪嫌疑人320名。本周，110接报的刑事类警情撬砸汽车类警情上升幅度最大。 ????????                                            ",是,无, 2012-8-27 15:35,9,11,赞,微博 weibo.com,yz6oPlQVV
42,"
                                                                                                    【公交车上发现疑似被拐女童警情查否】感谢网友的关注，同时提醒大家，如发现可疑情况，请立即拨打110报警，以便警方开展工作。 ????????                                            ",是,无, 2012-8-27 14:37,263,146,赞,微博 weibo.com,yz61piJLG
43,"
                                                                                                    【实时路况信息】8-27 10:54,西三环主路丰益桥南铁道桥下，南北双向积水已经排除，交通正在逐步缓解中，途经车辆注意行车安全、小心驾驶。 O北京市公安局公安交通管理局 ????????                                            ",是,无, 2012-8-27 11:01,41,18,赞,微博 weibo.com,yz4BK3jCX
44,"
                                                                                                     市气象台9时55分发布暴雨蓝色预警信号：本市城区的南部将出现短时强降水。目前，西三环丰益桥北向南、南三环玉泉营桥南向北辅路受降雨影响，路面有少量积水，交通民警正在疏导交通，后车请提前绕行。                                            ",否,"
                                                                                                    【天气快报】未来3小时内，绿色区域（海淀，朝阳部分，石景山等）将出现20-30毫米的降水。 ????????                                                            ", 2012-8-27 10:31,60,21,赞,政府版微博,yz4pzmm6y
45,"
                                                                                                    #雨天行车请注意#在高速公路上行车，要特别注意“滑水现象”：在路面积水较深，车速过快时，轮胎与路面的水来不及排出，导致轮胎与路面彻底失去接触，这就是滑水现象。行驶中万一遇到“滑水现象”，可放松加速踏板，利用发动机的“牵阻作用”减速，切不可用制动器制动，以免发生侧滑和甩尾造成事故。 ????????                                            ",是,无, 2012-8-27 09:09,168,26,赞,政府版微博,yz3S944ay
46,"
                                                                                                    #雨天行车请注意#注意加大行车间距。路面情况瞬息万变，车辆转向、制动性能降低，制动距离延长，驾驶人视线受到一定程度影响，因此，一定要与前车保持足够的安全距离。还应注意开启警示灯。雨天在高速公路上行驶，驾驶人对路面的观察受限，加上路面湿度较大，雾气充盈，严重影响驾驶人的视线。 ????????                                            ",是,无, 2012-8-27 09:08,100,10,赞,政府版微博,yz3RUz3Ca
47,"
                                                                                                    #雨天行车请注意#注意谨慎超车。由于车辆使用性能和道路安全系数降低，道路交通安全情况复杂多变，超车的危险性加大，要求驾驶人要注意观察道路情况，在确保安全的前提下稳妥、谨慎超车，不可强行超车，更不可从右侧超车。另外，遇到车站或行至路边时，应减速，避免溅起水花打湿行人。 ????????                                            ",是,无, 2012-8-27 09:07,70,15,赞,政府版微博,yz3Rse4L4
48,"
                                                                                                    #雨天行车请注意#注意降低车速，平稳转向。路面上的积水起着“润滑剂”的作用，使路面与车轮之间形成一 “滑油面层”，让路面附着系数大大降低。路面上的水越深，车速越快，这种现象越严重。路面变滑，将使制动距离延长，速度越快，制动距离越长。雨天车速一定要至少比平时降低20%，并注意平稳转向。 ????????                                            ",是,无, 2012-8-27 09:07,83,10,赞,政府版微博,yz3RgnQee
49,"
                                                                                                    #雨天行车请注意#注意集中精力。雨天行车，公路情况复杂，驾驶人驾驭车辆的难度加大，容易产生焦躁情绪，同时需要处置的突发情况增多，危险性大，驾驶人要加倍小心谨慎，高度集中精力。当遇到暴雨时，严重影响道路安全和行车驾驶人视线，最好不要出车，在高速公路上时，最好到服务区休息。 ????????                                            ",是,无, 2012-8-27 09:06,54,4,赞,政府版微博,yz3QZgvfq
50,"
                                                                                                    目前部分地区已经出现下雨，路面湿滑，请驾车的朋友注意安全，小心驾驶。                                            ",否,"
                                                                                                    【8月27日早晨6点北京天气预报】今天白天阴天间多云有阵雨，偏东风2、3级，最高气温27℃，最小相对湿度60%，夜间阴有阵雨转多云，偏东风转偏北风1、2级，最大相对湿度90%。出门请携带雨具。 ????????                                                            ", 2012-8-27 06:49,48,13,2,uc浏览器ios,yz2Xssptx
51,"
                                                                                                    分享图片 ????????                                            ",是,无, 2012-8-27 00:36,3603,864,55,政府版微博,yz0vQ0YAQ
52,"
                                                                                                    河北一中毒患者来京求医，北京交警开辟生命通道 ????????                                            ",是,无, 2012-8-26 16:39,82,82,赞,政府版微博,yyXoliZAn
53,"
                                                                                                    家养宠物鳄体型过大无力喂养，派出所民警帮忙处理 ????????                                            ",是,无, 2012-8-26 14:44,121,72,赞,政府版微博,yyWDE4L6y
54,"
                                                                                                    快开学啦，大家返校旅途中要注意安全，注意防盗！                                            ",否,"
                                                                                                    【防盗！旅途要当心】快开学了，近日某同学在火车站里坐着睡着了，醒来后发现笔记本电脑和手机都不见了。民警经多日侦查，终于将欲再次盗窃的犯罪嫌疑人抓获，并找回了其被盗物品。@蚌埠铁路公安在线 提醒各位切莫大意！ ????????                                                            ", 2012-8-26 11:48,43,14,1,微博 weibo.com,yyVue9rce
55,"
                                                                                                     他的经典名言“这是个人的一小步，却是人类迈出的一大步”。                                            ",否,"
                                                                                                    【登月第一人阿姆斯特朗离世】美国全国广播公司报道，登上月球的第一人——美国人尼尔-阿姆斯特朗逝世，享年82岁。1969年7月20日，阿姆斯特朗和巴兹-奥尔德林踏上月球表面，并进行3小时考察。阿姆斯特朗家人声明，下次你走在晴朗的夜空下，看到月亮向你微笑，想下尼尔，也给他眨个眼。 ????????                                                            ", 2012-8-26 10:08,104,26,赞,媒体版微博,yyUPCxMv7
56,"
                                                                                                    彩虹城社区外接连砸盗20辆车，嫌犯被丰台警方当场抓获 ????????                                            ",是,无, 2012-8-26 10:00,75,34,赞,政府版微博,yyUMm8Pjt
57,"
                                                                                                    高校返校高峰、中小学开学临近??????????????细解暑假最后一周交通热点区域四 ????????                                            ",是,无, 2012-8-26 09:50,12,1,赞,政府版微博,yyUI7rIUP
58,"
                                                                                                    高校返校高峰、中小学开学临近??????????????细解暑假最后一周交通热点区域三 ????????                                            ",是,无, 2012-8-26 09:46,17,3,赞,政府版微博,yyUGLuDDx
59,"
                                                                                                    高校返校高峰、中小学开学临近??????????????细解暑假最后一周交通热点区域二 ????????                                            ",是,无, 2012-8-26 09:37,16,6,赞,政府版微博,yyUCQkzm4
60,"
                                                                                                    高校返校高峰、中小学开学临近??????????????细解暑假最后一周交通热点区域一 ????????                                            ",是,无, 2012-8-26 09:25,13,3,赞,政府版微博,yyUycdeso
61,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-8-25 21:32,-1,20,赞,微博 weibo.com,yyPSHq6nE
62,"
                                                                                                    【中国警方在非洲开展首次大规模打击侵害中国公民犯罪行动】此次行动成功摧毁针对在安中国公民实施绑架、抢劫、敲诈勒索、拐骗妇女强迫卖淫等犯罪团伙12个，破获各类重特大刑事案件48起，解救中国籍受害人14名。被解救的中国籍受害人也同机回国。这是我国警方与安哥拉警方开展联合打击行动的重要成果。 ????????                                            ",是,无, 2012-8-25 20:20,117,44,赞,微博 weibo.com,yyPpzoC5b
63,"
                                                                                                    【中国警方在非洲开展首次大规模打击侵害中国公民犯罪行动】（人民网电） 8月25日10时许，一架从安哥拉起飞的民航波音767包机，降落在北京首都国际机场。顾昌峰、薛怀彪等37名涉嫌绑架、抢劫、敲诈勒索、拐骗妇女强迫卖淫等违法犯罪活动的犯罪嫌疑人，被我警方押解回国。 ????????                                            ",是,无, 2012-8-25 20:18,83,28,赞,微博 weibo.com,yyPoT8sWE
64,"
                                                                                                                                                ",否,"
                                                                                                    #温馨提示#最近网传“1008600”是诈骗电话号码，称拨打此号码或向这个号码发信息会被扣费。此类微博存在误导广大消费者、以偏概全的情况，特发微博进行说明。@平安北京 @12321举报中心 @新浪科技 @付亮的竞争情报应用 @平安常州 ????????                                                            ", 2012-8-25 13:17,79,21,4,专业版微博,yyMDGsdf4
65,"
                                                                                                    #平安北京微广播#【识别网购陷阱】网络购物要注意以下三点：在哪儿买？买什么？怎么买？答案详情图片具体揭晓。 ????????                                            ",是,无, 2012-8-25 11:44,56,8,赞,微博 weibo.com,yyM1TuSI7
66,"
                                                                                                    #平安北京微广播#【识别网购陷阱】主要有假信誉、假钻石、假皇冠、低价陷阱、运费陷阱、支付陷阱、货品不相符。详见图片。 ????????                                            ",是,无, 2012-8-25 11:19,56,10,赞,微博 weibo.com,yyLRRvhVu
67,"
                                                                                                    #平安北京微广播#【识别网购陷阱】陷阱1：假信誉、假钻石、假皇冠 有很多的人都会去选择信誉高的C2C网店，自然地认为产品质量就会好。例如淘宝是著名的C2C平台，随着用钱买钻的把戏被揭露，让我们明白了选网店不能单看几钻几皇冠，没什么大用处，很多是刷出来的！ ????????                                            ",是,无, 2012-8-25 11:03,83,17,赞,微博 weibo.com,yyLLsEEuP
68,"
                                                                                                    #平安北京微广播#《2012年中国网站可信验证行业发展报告》显示，截至2011年12月底，中国网民总数达到5.13亿。在有网购经历的网民中，31.8%的网民曾直接遭遇诈骗网站，网购遇骗网民的规模达到6169万。保守估算，每年因诈骗网站给网民造成的损失不低于308亿元。 ????????                                            ",是,无, 2012-8-25 10:59,22,9,赞,微博 weibo.com,yyLJXzFvv
69,"
                                                                                                    #平安北京微广播#各位网友、各位听众朋友们，大家好！节目在网上收听的链接为O网页链接 ,本期话题【识别网购陷阱】，您可与主持人@FM1039吴勇 、平安北京博主武晶，以及嘉宾：市公安局网安总队六大队副中队长高媛 @传说中的女网警 沟通交流。@北京广播网 @北京交通广播 ????????                                            ",是,无, 2012-8-25 10:54,5,2,赞,微博 weibo.com,yyLHTkQGt
70,"
                                                                                                    【手机掉便池 打捞须谨慎】 ????????                                            ",是,无, 2012-8-25 10:17,122,34,34,微博 weibo.com,yyLsMBYNT
71,"
                                                                                                     做饭可要小心了！                                            ",否,"
                                                                                                    昨天，丰台区望园大厦附近一饭店厨房操作间内，一位女子在压面过程中不慎将手卡在机器内。接到报警后消防员立即赶到现场，利用小型无齿锯对压面机进行切割。半小时后，女子的手指从压面机中抽了出来，经过简单包扎后，女子被迅速送往医院做进一步救治。（图片转） ????????                                                            ", 2012-8-25 09:41,32,13,1,政府版微博,yyLdXDvmA
72,"
                                                                                                    【北京站警务站设新生问询窗口】《安全防范小常识》的正反两面分别印有“安全防范小常识”和“北京站周边交通图”，提示来京新生“安全使用银行卡”，注意“防范扒手”和“宿舍防盗”，并就北京站附近经过的9条公交线路和3条地铁线做了明显标注。 ????????                                            ",是,无, 2012-8-25 09:31,14,5,赞,微博 weibo.com,yyLa34r25
