序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
34,"
                                                                                                    夜间睡眠时习惯性磨牙的主要因素，首先是心理因素；其次是局部因素，当情绪紧张时，咬合不协调常能成为磨牙的原因。在此时全身因素、如胃肠道疾病、小儿肠道寄生虫、内分泌紊乱等因素。 ????????                                            ",是,无, 2012-8-7 08:25,转发,评论,赞,微博 weibo.com,yw12feufK
35,"
                                                                                                    骨质疏松症是随着年龄的增长由于骨质的流失而造成骨头变薄、变脆弱并引起骨折及驼背等的一种病症。骨质疏松好发于中老年人，尤其是更年期妇女。 ????????                                            ",是,无, 2012-8-6 08:29,转发,评论,赞,微博 weibo.com,yvRDokgBo
36,"
                                                                                                    维生素C的主要作用是提高人的免疫力、预防癌症、心脑血管病、保护牙齿和牙龈，有助于伤口愈合。另外，坚持按时服用维生素C可延缓衰老的过程。 ????????                                            ",是,无, 2012-8-6 08:26,转发,评论,赞,微博 weibo.com,yvRC7rFjV
37,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    如何应对暴雨山洪?暴雨洪水发生前：1、在城区外居住的居民要避免在低洼地带、山体滑坡威胁区域建房，避免将房屋建在受河道出槽洪水顶冲的地方。不要人为侵占河道自然行洪断面。每年夏初要对房前屋后进行检查，留心附近山体变化，看山上是否有裂缝滑坡迹象。（未完待续） ????????                                                            ", 2012-8-6 08:23,转发,评论,赞,微博 weibo.com,yvRBalI17
38,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    舌头发紫：当血液中含有大量废物、体内水分供应不足时，缺氧血和含氧血就会混在一起，使得血管变成紫色。如果除了舌头发紫，你还会感觉肩膀僵硬和腰痛，只能说明你体内的毒素已经沉积太多！不妨坚持一周清淡饮食，做做桑拿，保持规律、轻度的有氧运动，毒素很快就能排出。 ????????                                                            ", 2012-8-6 08:23,转发,评论,赞,微博 weibo.com,yvRB2mK2Y
39,"
                                                                                                    口腔保健。爱护牙齿需要改掉不良习惯，对牙齿损坏最大的坏习惯包括：经常要过硬的食物、刷牙用力过大、只用一侧咀嚼、把牙齿当工具、紧咬牙齿、剔牙等等。 ????????                                            ",是,无, 2012-8-6 08:23,转发,评论,赞,微博 weibo.com,yvRAZ84sk
40,"
                                                                                                    有两种东西丧失后才发现它们的价值：青春和健康。 ·天下有千种疾病，却只有一种健康。 ????????                                            ",是,无, 2012-8-3 14:07,转发,评论,赞,微博 weibo.com,yvrz166W5
41,"
                                                                                                    朝七暮五去办公，周休二日去运动，健康一生不是梦。 ·饮食七分饱，运动三分跑，均衡新饮食，健康你我跑。 ????????                                            ",是,无, 2012-8-3 14:06,转发,评论,赞,微博 weibo.com,yvryKxWxo
42,"
                                                                                                    热烈庆祝伦敦奥运会圆满开幕！给中国奥林匹克健儿加油！ ????????                                            ",是,无, 2012-7-30 08:33,转发,评论,赞,微博 weibo.com,yuNFBib6M
43,"
                                                                                                    昌平自制宣传品(五) ????????                                            ",是,无, 2012-7-27 16:07,转发,评论,赞,微博 weibo.com,yuomkFz9l
44,"
                                                                                                    昌平自制宣传品（四） ????????                                            ",是,无, 2012-7-27 16:03,转发,评论,赞,微博 weibo.com,yuokSxT1t
45,"
                                                                                                    昌平自制宣传品（三）续 ????????                                            ",是,无, 2012-7-27 16:01,转发,评论,赞,微博 weibo.com,yuojO4Nke
46,"
                                                                                                    昌平自制宣传品（三） ????????                                            ",是,无, 2012-7-27 15:59,转发,评论,赞,微博 weibo.com,yuoj6DiRo
47,"
                                                                                                    昌平自制宣传品（二） ????????                                            ",是,无, 2012-7-27 15:56,2,2,赞,微博 weibo.com,yuohX9pWG
48,"
                                                                                                    昌平自制宣传折页 ????????                                            ",是,无, 2012-7-25 16:08,转发,评论,赞,微博 weibo.com,yu5vJwYdq
49,"
                                                                                                    汽车玻璃正确的砸开方式。 ????????                                            ",是,无, 2012-7-25 15:21,2,1,赞,微博 weibo.com,yu5cVuVGU
50,"
                                                                                                    //@北京房山健康教育:                                             ",否,"
                                                                                                    #暴雨过后，北京市疾控中心提八点建议预防汛期传染病#①注意饮食卫生。②勤洗手。③忌饮生水或地表水。④接触雨水后及时清洗，以免引发皮肤炎症。⑤避免过劳，随时增减衣服。⑥及时清理积水，减少蚊虫滋生。⑦提早采取卫生干预措施。⑧出现不适及时就诊@首都健康 @北京12320在聆听 @与点阁 ????????                                                            ", 2012-7-24 15:13,转发,评论,1,微博 weibo.com,ytVJ4lRfN
51,"
                                                                                                    转发微博                                            ",否,微博已被原作者删除, 2012-7-24 15:11,-1,评论,赞,微博 weibo.com,ytVI4hd04
52,"
                                                                                                    //@北京健康教育: @北京房山健康教育 @北京门头沟健康教育????//@北京卫生监督:【预警】近年来发生过农村水源井或者管线附近存放燃煤等物品，由于雨水冲击使异色物质进入水井或通过破损管道渗入村中供水管线而使水染异色。在此提醒各位朋友注意，如发现水质问题请立即拨打12320！//                                            ",否,"
                                                                                                    北京暴雨，在此提醒农村地区采用自备水源井作为水源的大家提高警惕，做好防护工作，防止雨水冲击使异色物质进入水井或通过破损管道渗入村中供水管线而使水染异色。如您发现水质异样，请立即拨打12320向我们反映情况！@首都健康 @北京12320在聆听 ????????                                                            ", 2012-7-24 14:08,1,评论,赞,政府版微博,ytViKnTgP
53,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    7月21日本市遭遇几十年以来罕见的持续一天的强降雨过程，部分地区先后发生了不同程度的暴雨。一旦发生暴雨、泥石流等自然灾害，也很有可能会出现次生的水污染、食物中毒和传染病暴发事件。因此北京市疾控中心在此提醒广大市民朋友，注意预防传染病，特提出以下八点建议。【上】 ????????                                                            ", 2012-7-24 14:08,1,评论,赞,政府版微博,ytViBueFP
54,"
                                                                                                    //@北京健康教育://@北京疾控中心主任: 防治慢病是当前卫生工作的重点；防治慢病最有效的手段无疑还是健康教育。//@北京健康教育刘秀荣: 7月10日 卫生部发布慢性病防治核心信息，大家看看吧                                            ",否,"
                                                                                                    分享图片 ????????                                                            ", 2012-7-24 14:08,转发,评论,赞,政府版微博,ytViwbc1f
55,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    北京市疾控中心在此提醒广大市民朋友，注意预防传染病，特提出以下八点建议。【下】 ????????                                                            ", 2012-7-24 14:08,1,评论,赞,政府版微博,ytVisDO4Y
56,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    发表了博文 《北京市疾控中心温馨提示：汛期别忘防病》 - 今年入夏以来，我市天气潮湿闷热、气候异常，7月21日更是遭遇几十年以来罕见的持续一天的强降雨过程。部分地区先后发生了不同程度的暴雨引发的房屋进 O网页链接 ????????                                                            ", 2012-7-24 14:05,转发,评论,赞,微博 weibo.com,ytVhz4i7v
57,"
                                                                                                    北京医学院体育教研室刘世铭主任于1963年自创的眼保健操，被强制在中国推行了43年，这期间青少年的近视发病率高达50%-60%。如此的实践结果不禁让人反思其科学性——这套眼保健操以中医的穴位经络学说为基础，甚至都没有经过临床试验（仅在北京第28中试点一年），就被教育部门“拍脑袋”开始推广至今。 ????????                                            ",是,无, 2012-7-18 14:21,转发,评论,赞,微博 weibo.com,yt0P6tAmH
58,"
                                                                                                    网友“直播上海”在微博中称，“眼保健操残害中国青少年49年了，全世界仅中国做眼保健操，按摩毫无作用的穴位，49年来中国青少年近视率升至世界第二，达3.6亿人，做眼保健操无法改善视力，许多学生用脏手按摩导致红眼病、眼部感染等。 ????????                                            ",是,无, 2012-7-17 16:31,1,1,赞,微博 weibo.com,ysSf2BPJC
59,"
                                                                                                    绩效工资又称绩效加薪、奖励工资或与评估挂钩的工资，是以职工被聘上岗的工作岗位为主，根据岗位技术含量、责任大小、劳动强度和环境优劣确定岗级，以企业经济效益和劳动力价位确定工资总量，以职工的劳动成果为依据支付劳动报酬，是劳动制度、人事制度与工资制度密切结合的工资制度。 ????????                                            ",是,无, 2012-7-13 08:20,转发,评论,赞,微博 weibo.com,ysdjVywGj
60,"
                                                                                                    昌平区健康教育所拟在下周对辖区内20余所医疗机构进行期中考试，考试内容涉及机构、经费、人员保障、宣传、培训、报表及控烟等内容。考核成绩直接和医疗机构的绩效奖金挂钩，这对基层医疗机构的工作开展有积极作用。 ????????                                            ",是,无, 2012-7-13 08:19,1,评论,赞,微博 weibo.com,ysdjkmHXp
61,"
                                                                                                    可以看出，教育是包含健康教育内容的，而且人群也也是交叉的，在年轻人中推广健康教育比在年纪大的人里推行效果更好。因为年龄大的依从性差，而且该得的病也都得了。如果在新生一代加强健康教育，我们是不是能够节省很多资源。强烈建议加强学校的健康教育。 ????????                                            ",是,无, 2012-7-12 09:34,1,评论,赞,微博 weibo.com,ys4nF28fl
62,"
                                                                                                    教育是培养新生一代准备从事社会生活的整个过程，也是人类社会生产经验得以继承发扬的关键环节，主要指学校对适龄儿童、少年、青年进行培养的过程。广义上讲，凡是增进人们的知识和技能、影响人们的思想品德的活动，都是教育。 ????????                                            ",是,无, 2012-7-12 09:31,转发,评论,赞,微博 weibo.com,ys4mgsxA8
63,"
                                                                                                    健康教育的核心是教育人们树立健康意识、促使人们改变不健康的行为生活方式，养成良好的行为生活方式，以降低或消除影响健康的危险因素。通过健康教育，能帮助人们了解哪些行为是影响健康的，并能自觉地选择有益于健康的行为生活方式。 ????????                                            ",是,无, 2012-7-12 09:29,转发,评论,赞,微博 weibo.com,ys4lj4uh0
64,"
                                                                                                    健康教育——通过有计划、有组织、有系统的社会教育活动，使人们自觉地采纳有益于健康的行为和生活方式，消除或减轻影响健康的危险因素，预防疾病，促进健康，提高生活质量，并对教育效果作出评价。 ????????                                            ",是,无, 2012-7-12 09:29,转发,评论,赞,微博 weibo.com,ys4lel8eV
65,"
                                                                                                    【无花果炖猪蹄】：无花果200克，金针菜100克，猪蹄2只。先将猪蹄切成小块，加生姜、胡椒、大蒜和适量清水与无花果一同煮炖至烂熟时，再放金针菜煮30分钟，入食盐、味精、葱花调味食用。此方具有清热解毒、通经下乳之功效。适用于肝郁气滞、虚火上窜之乳汁不下、食欲不佳、气血虚亏、神经衰弱诸症。 ????????                                            ",是,无, 2012-7-11 14:27,转发,评论,赞,微博 weibo.com,yrWRXCj9Q
66,"
                                                                                                    无花果味甘，性平，无毒，具有健脾，滋养，润肠的功效，主治消化不良、不思饮食，阴虚咳嗽、干咳无痰、咽喉痛等症。适合色盲者吃，有助于视觉恢复。很少见到有卖新鲜无花果的。 ????????                                            ",是,无, 2012-7-11 14:26,1,评论,赞,微博 weibo.com,yrWRAgQLV
67,"
                                                                                                    二、生地冬瓜煲排骨。三、丝瓜木耳汤。四、酸梅汤 ????????                                            ",是,无, 2012-7-10 09:03,转发,评论,赞,微博 weibo.com,yrLjZjYPo
68,"
                                                                                                    一、冬瓜海带薏米汤。 ????????                                            ",是,无, 2012-7-10 09:03,转发,评论,赞,微博 weibo.com,yrLjIugP1
69,"
                                                                                                    夏季消暑汤 ????????                                            ",是,无, 2012-7-10 09:01,转发,评论,赞,微博 weibo.com,yrLj7x1dQ
70,"
                                                                                                    【能消除室内空气污染的植物】                                            ",否,"
                                                                                                    【能消除室内空气污染的植物】①芦荟可吸收甲醛；②常青藤和铁树可吸收苯；③龙舌兰可吞食苯、甲醛和三氯乙烯；④垂挂兰能吞食一氧化碳和甲醛；⑤玫瑰吸收二氧化硫；⑥桂花有吸尘作用；⑦薄荷有杀菌作用；⑧万青年和雏菊清除三氯乙稀；⑨千年木可去除甲苯、三氯乙烯、甲醛。不妨在工作位上养一盆。 ????????                                                            ", 2012-7-9 08:34,转发,评论,赞,微博 weibo.com,yrBHzaBFm
71,"
                                                                                                    转发                                            ",否,微博已被原作者删除, 2012-7-9 08:21,-1,评论,赞,微博 weibo.com,yrBCiCczr
72,"
                                                                                                    除了丰胸，其他的方法，纯爷们也都适用！ ????????                                            ",是,无, 2012-7-5 14:57,转发,评论,赞,微博 weibo.com,yr2v78Yo4
73,"
                                                                                                    想丰胸的MM就更好办啦。拿一本厚厚的书，双手合十，中间夹着书。两小手臂成一直线，并与胸部平行。左手用力推并向右伸展到最右端为止，再右手用力向左。动作要慢，同时调整呼吸的节奏与之相当。一次做10个来回就可以了。 ????????                                            ",是,无, 2012-7-5 14:57,转发,评论,赞,微博 weibo.com,yr2uV25Nd
74,"
                                                                                                    胳膊的肉肉怎办呢？时不时地伸两个懒腰吧！当你伸出双手时，请一定要向上伸直，并且左手心朝左，右手心朝右，双手在头上伸直合十。保持30秒好不好？请不要不好意思。这个动作同时能让上身伸展，习惯后，人会变得亭亭玉立。 ????????                                            ",是,无, 2012-7-5 14:56,转发,评论,赞,微博 weibo.com,yr2uNkYke
75,"
                                                                                                    部的肉肉通常很顽固的，通常只有运动才能达到理想要求。现在我教你很简单的方法，切记哟！请将身体平行于桌子坐好，看书、写字或者用电脑时，请将上身尽可能地转向与桌子正对的位置，这样才能伏案工作吗！腿并拢，臀部及椅子保持不动。此动作使腰部被极大限度的扭转，很好，保持5分钟后换向另一侧。 ????????                                            ",是,无, 2012-7-5 14:56,转发,评论,赞,微博 weibo.com,yr2uC7kCi
76,"
                                                                                                    我发现好多MM都为大腿犯愁，买不到合适的裤子的确是个大问题。如上面的坐姿。双腿尽可能地分开，两脚的连线越与上身接近越有效。不信你试试？是不是感觉到大腿内侧被拉伸、再拉伸呢？保持这个姿势直到你累了为止吧 ????????                                            ",是,无, 2012-7-5 14:56,转发,评论,赞,微博 weibo.com,yr2uurh4f
77,"
                                                                                                    小腿粗的MM总为穿裙子苦恼吧，看到我，你幸运了！如上面的坐姿。双腿并拢，大腿与小腿保持垂直。同时抬起脚尖，尽量向上到抬不动为止。放下，再抬起。重复20次。再同时抬起脚后跟，一样的动作要求。有没有感觉小腿发热呢，呵呵。效果很快的。第二天早晨起来可能会有酸痛的感觉，这足能说明问题。 ????????                                            ",是,无, 2012-7-5 14:55,转发,评论,赞,微博 weibo.com,yr2uggjrS
78,"
                                                                                                    你小腹有赘肉吗？那么请不要靠椅背，臀部坐在椅子的靠前端。对啦，越往前越好。当你挺胸抬头工作时，感受一下，是不是小腹在向内收紧呢！一直这样坐吧。 ????????                                            ",是,无, 2012-7-5 14:54,转发,评论,赞,微博 weibo.com,yr2u4r1Z0
79,"
                                                                                                    好多MM想减肥，但苦于没时间。是呀！生活节奏越来越紧张，平时的工作和学习后，好不容易盼到休息，说什么也不愿意再运动。那么好吧，现在我教你不耽误休息就能减肥的几个好办法，即坐在椅子上完成的动作，且不易被同事或同学发现。是不是很贴心呢？！！ ????????                                            ",是,无, 2012-7-5 14:54,转发,评论,赞,微博 weibo.com,yr2tRqUsQ
80,"
                                                                                                    减肥何必去健身房呢？其实在我们的办公室内也可以减肥。 ????????                                            ",是,无, 2012-7-5 14:49,转发,1,赞,微博 weibo.com,yr2rQ9uSP
81,"
                                                                                                    一般来说，高温通常有两种情况，一种是气温高而湿度小的干热性高温；另一种是气温高、湿度大的闷热性高温，称为“桑拿天儿”。 ????????                                            ",是,无, 2012-7-5 14:48,转发,评论,赞,微博 weibo.com,yr2rir4wR
82,"
                                                                                                    高温天气对人体健康的主要影响是产生中暑以及诱发心、脑血管疾病导致死亡。人体在过高环境温度作用下，体温调节机制暂时发生障碍，而发生体内热蓄积，导致中暑。中暑按发病症状与程度，可分为：热虚脱，是中暑最轻度表现，也最常见； ????????                                            ",是,无, 2012-7-3 10:18,转发,1,赞,微博 weibo.com,yqHOIw3Bb
83,"
                                                                                                    中国除青藏高原等部分地区以外，几乎绝大多数地方都出现过高温天气，包括最北端的漠河（2010年6月还5次出现高温天气）。中国的高温天气主要集中在5-10月。从地理位置上看，江南，华南，西南及新疆都是高温的频发地。 ????????                                            ",是,无, 2012-7-3 10:17,转发,评论,赞,微博 weibo.com,yqHOj7s5W
84,"
                                                                                                    //@健康维华: //304医院是华北地区蛇伤救治中心， 急救热线010-66867365。                                            ",否,"
                                                                                                    【蛇咬伤就到304】6-9月份是蛇的繁殖季节，提醒大家，郊游时做好防护，最好穿高腰鞋和长裤。搭帐篷要远离草丛、树丛、竹林等阴暗潮湿的地方。304医院是华北地区蛇伤救治中心，急救热线010-66867365。图为解放军304医院急救室在救治被毒蛇咬伤的患者，患者把咬人的毒蛇也带了过来，有利于诊断。 ????????                                                            ", 2012-7-2 14:17,1,评论,赞,微博 weibo.com,yqzXkjCvf
85,"
                                                                                                    高温预警信号分为三级，分别以黄色、橙色、红色表示。其中，高温黄色预警信号的标准是：连续三天日最高气温在35℃以上；高温橙色预警信号的标准是：24小时内最高气温升至37℃以上；高温红色预警信号的标准是：24小时内最高气温升至40℃以上。 ????????                                            ",是,无, 2012-7-2 10:07,3,1,赞,微博 weibo.com,yqyk2ezah
86,"
                                                                                                    过强的紫外线容易导致皮肤病或皮肤癌，因此应尽量减少午后高温时段的户外活动或作业，注意防暑降温。 ????????                                            ",是,无, 2012-7-2 10:07,转发,评论,赞,微博 weibo.com,yqyjRhDkm
87,"
                                                                                                    中国气象学上，气温在35℃以上时可称为“高温天气”，如果连续几天最高气温都超过35℃时，即可称作“高温热浪”天气。 ????????                                            ",是,无, 2012-7-2 10:06,转发,评论,赞,微博 weibo.com,yqyjFtfcJ
88,"
                                                                                                    昌平自制宣传品 ????????                                            ",是,无, 2012-6-27 10:24,转发,评论,赞,微博 weibo.com,ypNib0hWV
89,"
                                                                                                    昌平自制宣传折页 ????????                                            ",是,无, 2012-6-26 08:07,转发,评论,赞,微博 weibo.com,ypCY4koao
90,"
                                                                                                    分享图片昌平自制宣传折页。 ????????                                            ",是,无, 2012-6-25 15:45,转发,评论,赞,微博 weibo.com,ypwxCjsxZ
91,"
                                                                                                    预祝大家节日快乐！ ????????                                            ",是,无, 2012-6-21 09:31,转发,评论,赞,微博 weibo.com,yoSnRzLfM
92,"
                                                                                                    媒体宣传对于健康教育来说至关重要，但是国内关于媒体宣传的评价方法鲜见。如何评价媒体宣传对健康教育的影响是非常重要的一个课题。 ????????                                            ",是,无, 2012-6-20 08:25,转发,评论,赞,微博 weibo.com,yoIwxFLyp
93,"
                                                                                                    热烈庆祝昌平区创建国家卫生区市级验收圆满结束！ ????????                                            ",是,无, 2012-6-19 16:15,转发,评论,赞,微博 weibo.com,yoCaCFilu
94,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    据中国地震台网消息，2012年06月18日03时05分在天津市宝坻区、河北省唐山市玉田县交界(北纬39.6度，东经117.6度)发生4.0级地震，震源深度9公里。(@国家地震台网速报)????????????                                                            ", 2012-6-18 14:11,转发,评论,60,话题-天津唐山4.0...,yorVWDFD8
95,"
                                                                                                    昌平区“烟草危害图形说”展板继续在学校间传递，图片震撼了每一个阅读的学生，有学生反映，以后再也不会吸烟了。这多少让我们疾控工作者感到欣慰。 ????????                                            ",是,无, 2012-6-18 10:32,转发,评论,赞,微博 weibo.com,yoqv1iaZO
96,"
                                                                                                    之前跟很多人讨论过，控烟为什么不从禁止烟草厂商生产做起？为什么不通过严厉的立法禁止烟民吸烟？希望请大家踊跃发言！ ????????                                            ",是,无, 2012-6-15 15:04,转发,1,赞,微博 weibo.com,yo006bY5Z
97,"
                                                                                                    昌平区创卫复审19日进行，目前各项工作已安排妥当。 ????????                                            ",是,无, 2012-6-15 14:59,1,评论,赞,微博 weibo.com,ynZY8qeat
98,"
                                                                                                    哥回来了！ ????????                                            ",是,无, 2012-6-15 14:57,转发,评论,赞,微博 weibo.com,ynZWZuZ7g
