序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
22,"
                                                                                                    有谁想一试身手                                            ",否,"
                                                                                                    #文化怀柔#【怀柔青年微电影节渐成风潮 作品云集以小见大】8月上旬，以“青春 梦想 创新”为主题的“2012首届怀柔国际青年微电影季”正式启动。截止目前，已收数以百计的作品，《大村姑》《早餐》等备受关注的优秀作品脱颖而出。全国所有微电影爱好者可通过www.hrmicromovie.com官网上传参赛作品。 ????????                                                            ", 2012-8-23 09:18,2,1,赞,微博 weibo.com,yysdE1QXp
23,"
                                                                                                    很漂亮                                            ",否,"
                                                                                                    今天是七夕，打扮漂亮些，约会去????????????                                                            ", 2012-8-23 08:58,10,评论,赞,微博 weibo.com,yys5Ea5XJ
24,"
                                                                                                    听懂你的心                                            ",否,"
                                                                                                    轻吟一句情话,执笔一副情画. 绽放一地情花,覆盖一片青瓦. 共饮一杯清茶,同研一碗青砂.今天是农历七月初七,牛郎织女相聚,有情人得以相见,经历风风雨雨,终于等到这一天.你还在等什么,在这里大胆鼓足勇气,说出你想表白的情话或留下你心上人的名字(昵称也行) ,相信她(他)一定能看到,听懂你的心. ????????                                                            ", 2012-8-23 08:57,2,评论,赞,微博 weibo.com,yys5cEPi8
25,"
                                                                                                    到密云旅游，不仅可以欣赏到山清水秀的自然风光，住农家院吃乡村特色美食，还可以购买到玲珑枕、“密云三烧”、蔡家洼豆腐等极具特色的“密云礼物”，第九届“北京礼物”旅游商品大赛密云赛区暨“寻觅云礼”2012密云旅游商品大赛，评选出一批文化底蕴深厚、地方特色鲜明的旅游商品。 ????????                                            ",是,无, 2012-8-23 08:34,32,17,赞,微博 weibo.com,yyrW4wOwV
26,"
                                                                                                    浪漫七夕                                            ",否,"
                                                                                                    #今日七夕#农历七月初七是人们俗称的七夕节,也被称为乞巧节或女儿节,相传只有在每年的这个夜晚,天上牛郎织女才会通过鹊桥横跨天河相会,是我国最具浪漫色彩的传统节日,如今也成为有情人表达爱恋的佳期,希望朋友们追求浪漫勿忘安全,保持清醒头脑遇事冷静对待,妥善保管随身财物,与网友见面谨防被骗被盗。 ????????                                                            ", 2012-8-23 08:33,2,1,赞,微博 weibo.com,yyrVv4uQi
27,"
                                                                                                    要规范喽                                            ",否,"
                                                                                                    【北京规范幼儿园收费标准：向乱收费开刀 今秋开学起执行】本市幼儿园收费项目规范为保育教育费、住宿费及代办服务性收费，不得再向幼儿家长收取其他任何费用。从2012年秋季开学起，新入园幼儿按照规范后的收费项目和收费标准收费；在园幼儿仍按原收费规定执行。By北京发改委O网页链接 ????????                                                            ", 2012-8-22 17:21,1,2,1,微博 weibo.com,yylXdFxNJ
28,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【工作动态】#密云县密云镇成立首个大学生村官宣讲团#宣讲团由10名大学生村官组成，以“服务基层，传播理论”为宗旨，定期开展主题鲜明、形式多样、贴近群众生活的宣讲活动，宣讲内容包括学习市县会议精神、惠农政策、镇阶段性重点工作等。 ????????                                                            ", 2012-8-22 16:02,1,1,赞,微博搜索,yylrcgUO8
29,"
                                                                                                    明天七夕                                            ",否,"
                                                                                                    【明日七夕】每年农历七月初七是我国汉族的传统节日七夕节。七夕节是我国传统节日中最具浪漫色彩的一个节日，也是过去姑娘们最为重视的日子。2006年5月20日，七夕节被国务院列入第一批国家非物质文化遗产名录。现又被认为是“中国情人节”。先来看看过去七夕都怎么过，然后再筹划下明天的安排吧。 ????????                                                            ", 2012-8-22 14:00,3,1,10,微博 weibo.com,yykDJnQPF
30,"
                                                                                                    真鲜艳                                            ",否,"
                                                                                                    #驴友游延庆#【延庆采花行】百花绽放的四季花海，摄影爱好者以独特视角，留下了永恒的美丽瞬间。 转自 O网页链接 ????????                                                            ", 2012-8-22 13:59,3,2,赞,微博 weibo.com,yykDmkKzi
31,"
                                                                                                    密云县穆家峪镇庄头峪村有两个智力障碍的孩子，他们从小就不能和同龄的孩子们一样自由地和社会接触，也不能走进学校接受正常的教育。为了让这两个特殊的孩子也能享受到和同龄人一样的快乐，学到基本的生活常识，村里专门为他们聘请了启蒙老师，办起了培智班，让他们在家门口就享受到了适合的教育。 ????????                                            ",是,无, 2012-8-22 13:58,5,1,赞,微博 weibo.com,yykCUgdGQ
32,"
                                                                                                    密云县果园街道民益书馆为居民提供优质借阅服务,“王管，上个月我要借的那本《宇宙学习百科》现在有了吗？”管理员王海军迅速找到了这本书并为借阅人办理了借阅手续.近日，道民益书馆收到了来自县图书馆的交流图书5000余册。街道民益书馆覆盖了11个社区，30多个企事业单位，可同时容纳100人读书借阅。 ????????                                            ",是,无, 2012-8-22 09:48,4,1,赞,微博 weibo.com,yyiZliVJw
33,"
                                                                                                    阳光笑脸向日葵                                            ",否,"
                                                                                                    【百里山水画廊千亩向日葵进入盛花期】日前，千家店镇百里山水画廊千亩向日葵进入盛花期，游客可前往百里山水画廊免费观赏、拍照留影。今年，千家店镇播种的向日葵分别在六道河、红石湾、下德龙湾、下湾、大楝树和沙梁子6处，总面积达1000亩，其中面积最大的在红石湾村碴底下。O网页链接 ????????                                                            ", 2012-8-21 17:01,3,2,赞,微博 weibo.com,yycoJ0jzh
34,"
                                                                                                    自豪吧,呵呵//@不老屯_苏楠: 这是我的家乡的群山木屋。。。。威武                                            ",否,"
                                                                                                    树屋建在云峰山景区薰衣草园旁边的一小片森林里，远远望去，只见一片密林簇拥着美丽的屋顶，几乎每栋树屋都建在高高的树上。进入树屋里不需要爬树，顺着森林里的木栈道、木楼梯便可直达树屋门口。站在阳台上，身边即是高高的松树，伸手就可摘到树梢上的松果，即使是内敛的人也难免心生雀跃。 ????????                                                            ", 2012-8-21 10:32,5,4,赞,微博 weibo.com,yy9R1aENW
35,"
                                                                                                    欢迎回家,有空去云峰山感受感受,台湾人经营的,不一样的风情哦//@我是四环边儿上的大和: 哪天去玩玩！哈哈……密云——我的“第二个家”                                            ",否,"
                                                                                                    树屋建在云峰山景区薰衣草园旁边的一小片森林里，远远望去，只见一片密林簇拥着美丽的屋顶，几乎每栋树屋都建在高高的树上。进入树屋里不需要爬树，顺着森林里的木栈道、木楼梯便可直达树屋门口。站在阳台上，身边即是高高的松树，伸手就可摘到树梢上的松果，即使是内敛的人也难免心生雀跃。 ????????                                                            ", 2012-8-21 10:32,2,评论,赞,微博 weibo.com,yy9QH6bgb
36,"
                                                                                                    树屋建在云峰山景区薰衣草园旁边的一小片森林里，远远望去，只见一片密林簇拥着美丽的屋顶，几乎每栋树屋都建在高高的树上。进入树屋里不需要爬树，顺着森林里的木栈道、木楼梯便可直达树屋门口。站在阳台上，身边即是高高的松树，伸手就可摘到树梢上的松果，即使是内敛的人也难免心生雀跃。 ????????                                            ",是,无, 2012-8-21 10:19,28,7,赞,微博 weibo.com,yy9LFkDgv
37,"
                                                                                                    森林和树屋是童话世界中最常见的场景，巨人花园、梦幻岛、青蛙王子、小红帽、爱丽丝、皮诺曹、小王子的玫瑰花房…这些以童话故事命名的树屋，带着它们特有的气息吸引着每一位到云峰山的游客。玻璃观景窗、木质观景台、原木色的家具，童话般的风格似乎有点儿不太真实。这里是密云不老屯的云峰山风景区。 ????????                                            ",是,无, 2012-8-21 10:19,21,11,赞,微博 weibo.com,yy9LqhkVv
38,"
                                                                                                    7月24日至8月17日，密云县近200名运动员参加了2012年北京市青少年锦标赛举重、自行车、田径、跆拳道、篮球、摔跤、柔道7个项目的比赛，共夺得金牌44枚、银牌22枚、铜牌31枚，金牌数量和奖牌总数均创密云县参加历届市锦标赛最好成绩。密云县金牌数量和团体总分均位居北京市前列。 ????????                                            ",是,无, 2012-8-21 09:24,3,4,赞,微博 weibo.com,yy9pp70Id
39,"
                                                                                                    日前，密云县旅游委举行“我最喜欢的密云礼物评比”活动，通过“寻觅云礼”这一主题，把特色旅游商品的打造与密云旅游的宣传推广紧密结合，强势宣传密云的地域文化特色，以“密云旅游伴手礼”为导向，向北京市城区乃至全国的消费者推介密云旅游，树立密云旅游绿色健康、内涵丰富、亲切有礼的良好形象。 ????????                                            ",是,无, 2012-8-20 14:22,6,2,赞,微博 weibo.com,yy1VA6Xsn
40,"
                                                                                                    寺前大石狮                                            ",否,"
                                                                                                    看门的石狮子的摆放是有规矩的。一般来说，都是一雄一雌，成双成对的，而且一般都是左雄右雌，符合中国传统男左女右的阴阳哲学。放在门口左侧的雄狮一般都雕成右前爪玩弄绣球或者两前爪之间方一个绣球；门口右侧雌狮则雕成左前爪抚摸幼狮或者两前爪之间卧一幼狮。 ????????                                                            ", 2012-8-20 14:15,4,1,赞,微博 weibo.com,yy1SIwoOj
41,"
                                                                                                    很清新的感觉，摄影技术很好嘛，以后多发些吧                                            ",否,"
                                                                                                    @宜居密云 美！ ????????                                                            ", 2012-8-20 11:18,12,4,赞,微博 weibo.com,yy0J1pPaU
42,"
                                                                                                    #密云趣谈#密云地名的“大气”。故古代两幅地名联皆以密云为首，其一：密云不雨旱三河虽玉田亦难丰润；怀柔有道皆遵化知顺义便是良乡；其二：密云布雨引三河灌玉田万年丰润；平谷移山填静海建乐亭百世兴隆。 ????????                                            ",是,无, 2012-8-17 09:24,6,2,赞,微博 weibo.com,yxxHtw2tE
43,"
                                                                                                    #密云趣谈#密云地名的“大气”。古有“密云不雨”之语，语出《易??小畜》：“密云不雨，自我西郊。”喻事物正在酝酿，尚未发作。多形容两军临阵，战云密布之态。密云不雨，是云涌如奔的无声轰鸣，是暴风骤雨将至的凝固定格。 ????????                                            ",是,无, 2012-8-17 09:24,1,评论,赞,微博 weibo.com,yxxH74CB1
44,"
                                                                                                    日前，密云县公安局联合鼓楼街道，为该街道2000多户没有安装防盗窗的居民免费安装了报警器。据了解，这种报警器被安装在窗户上，当家中无人或晚上睡觉时，只需要将报警器开关打开，如果有盗贼试图从窗户进入家中，报警器会发出刺耳的警报声。 ????????                                            ",是,无, 2012-8-16 10:03,18,15,赞,微博 weibo.com,yxowzxi6l
45,"
                                                                                                    几名孩子在法制公园内练习悠悠球花样技巧。玩悠悠球、轮滑、踢足球、学跳舞，孩子们多彩的暑期生活给这座城市增添了无限生机。 ????????                                            ",是,无, 2012-8-15 09:08,3,1,赞,微博 weibo.com,yxeJGpPQ9
46,"
                                                                                                    密云桃源仙谷景区内，瀑布飞泻，景色蔚为壮观。丰沛的雨量增加了景区魅力，吸引了大量游客来密云避暑游玩。爬山、划船、戏水、拍照，在山中、在水边感受清凉。 ????????                                            ",是,无, 2012-8-14 09:47,5,1,赞,微博 weibo.com,yx5zdm26W
47,"
                                                                                                    清凉谷位于密云县石城镇四合堂境内，景区背靠云蒙山，东接京都第一瀑，西临天仙瀑，面向白河大峡谷。独特的地理位置和环境形成了这里凉爽的气候，温度比市区低5℃-6℃，名符其实“清凉谷”。尤其值得称道的是千尺珍珠瀑，瀑高86米，水上拓展项目丰富多彩，《快乐向前冲》活动更是举办得精彩纷呈。 ????????                                            ",是,无, 2012-8-13 15:22,9,4,赞,微博 weibo.com,ywYkv57wH
48,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #出行提示# 密云县沙太路（沙岭梁至太师屯）今日起半幅占路施工。施工道路已安放了锥筒、警示灯等交通设施，并设有专人维护疏导。预计10月31日解除。施工期间给您带来的不便，请多谅解！ ????????                                                            ", 2012-8-10 13:28,转发,评论,赞,微博 weibo.com,ywviRhTAo
49,"
                                                                                                    密云县巨各庄镇，咨询电话：010-61036301//@yeahaibin: 在哪啊                                            ",否,"
                                                                                                    “浮瓜沉李，艾虎蒲剑”。在这百果飘香的美好季节带上果篮，到郊外尽情地享受收获累累硕果的喜悦。葡萄成熟的时节，密云纯净的气候环境，独特的风土为葡萄的生长造就了一流的条件。密云巨各庄镇首届“酒乡之路”葡萄文化节开幕。品尝优质新鲜的葡萄，畅饮甘露般的葡萄美酒，欣赏风景如画的田园风光。 ????????                                                            ", 2012-8-10 11:02,6,评论,赞,微博 weibo.com,ywulMmamp
50,"
                                                                                                    “浮瓜沉李，艾虎蒲剑”。在这百果飘香的美好季节带上果篮，到郊外尽情地享受收获累累硕果的喜悦。葡萄成熟的时节，密云纯净的气候环境，独特的风土为葡萄的生长造就了一流的条件。密云巨各庄镇首届“酒乡之路”葡萄文化节开幕。品尝优质新鲜的葡萄，畅饮甘露般的葡萄美酒，欣赏风景如画的田园风光。 ????????                                            ",是,无, 2012-8-10 09:16,21,6,赞,微博 weibo.com,ywtELfljx
51,"
                                                                                                    立秋，贴秋膘儿喽                                            ",否,"
                                                                                                    【“酱肘子”巧遇“摊鸡蛋”】今天既是立秋，又赶“三伏”头一天。“烙饼摊鸡蛋”的食俗如何与“贴秋膘”的习惯结合到一起捏?今天晚饭咱去哪里“贴”呢？咱还是去爸妈家里，和老爸老妈一块吧。小布提醒同学们在享用美食的同时，不能有“吃一顿、补一冬”的错误想法，暑湿秋燥，要注意荤素搭配哦 ????????                                                            ", 2012-8-7 16:04,3,3,赞,微博 weibo.com,yw42QF2C3
52,"
                                                                                                    对，市政部门也要加强改造。密云县城的道路四通八达，如遇暴雨，希望大家躲避那些严重积水的地方，绕行好的路段。//@微豆苗: 看这图，只要下暴雨，基本无路可走。市政应该全面改造积水路段。//@北京发布: 密云同学，收藏吧。                                            ",否,"
                                                                                                    “7·21”特大自然灾害后，密云县公安分局汇总暴雨危险路段，精心绘制出一幅“密云地区易积水点段地图”。今后，雨天家住密云的朋友们可以先看地图再出行，尽量避开容易积水的低凹地段。 ????????                                                            ", 2012-8-7 11:08,7,6,赞,微博 weibo.com,yw26kztrW
53,"
                                                                                                    “7·21”特大自然灾害后，密云县公安分局汇总暴雨危险路段，精心绘制出一幅“密云地区易积水点段地图”。今后，雨天家住密云的朋友们可以先看地图再出行，尽量避开容易积水的低凹地段。 ????????                                            ",是,无, 2012-8-7 10:19,207,47,赞,微博 weibo.com,yw1MyyuOM
54,"
                                                                                                    密云县经济开发区内的北汽摩“应急排水全路况车”日前研制成功，可在城市雨季排水中发挥作用。此项研发源于7月21日那次降雨，能否研发一款车，应对城市积雨排水问题？仅一周时间，两台样车就研制完成。其中一台已交由北京市紧急救援基金会进行样车展示和试验示范，待推广使用后，将投入批量生产。 ????????                                            ",是,无, 2012-8-6 16:08,7,5,赞,微博 weibo.com,yvUDRcxDQ
55,"
                                                                                                    要把自身的安全放在第一位                                            ",否,"
                                                                                                    【两名驴友登北京海驼峰被困销魂坡9小时】昨天凌晨5点半，在7名消防搜救突击队员的护送下，22岁的小郭和小杨终于安全抵达延庆海驼峰山下。此时距他俩报警求助，已过去9个小时…对此，小编劝登山露营的朋友量力而行，为了自己、家人还有冒着同样危险的搜救队员负责，不冲动不逞强 O网页链接 ????????                                                            ", 2012-8-6 09:03,1,评论,赞,微博 weibo.com,yvRRggh8N
56,"
                                                                                                    8月2日上午，密云县经济开发区与美国乔治海茵茨飞机制造有限公司签约，该公司成立于1972年，下属两家飞机制造企业，累计生产各类型号轻型飞机一万多架。2012年，公司将把旗下的通航产品和生产、研发技术全盘移至中国北京密云，致力于打造中国最大的轻型飞机装配、制造生产基地。 ????????                                            ",是,无, 2012-8-3 10:19,32,19,1,微博 weibo.com,yvq4FFDkm
57,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #数据发布#【上半年北京金融业对经济增长的贡献率为25%】上半年北京金融业实现增加值1265.3亿元，同比增长12.7%，占地区生产总值的比重为15.2%，对经济增长的贡献率为25%，增速及占比在第三产业中均排名第一。 ????????                                                            ", 2012-8-2 15:41,1,评论,赞,微博 weibo.com,yviKY2tGv
58,"
                                                                                                    特大好消息//@南方都市报: 【国务院：春节等四个节假日免收小型客车通行费】2日，国务院下发通知，春节、清明节、劳动节、国庆节等四个国家法定节假日，以及节假日连休日免收小型客车通行费。免费通行的车辆范围为行驶收费公路的7座以下（含7座）载客车辆。中国政府网O网页链接                                            ",否,微博已被原作者删除, 2012-8-2 15:09,-1,1,赞,微博 weibo.com,yvixKCp1O
59,"
                                                                                                    欢迎宣讲团来密云                                            ",否,"
                                                                                                    今天上午，“京城风雨情”百姓宣讲团到密云县河南寨镇进行了宣讲，为大家讲述了北京“7.21”特大自然灾害发生后涌现出的先进事迹。 ????????                                                            ", 2012-8-2 15:04,4,1,赞,微博 weibo.com,yvivPxreC
60,"
                                                                                                    难得一见的彩虹，为美丽的密云增加了一抹秀色//@不老屯_苏乐: 美丽的地方-----我的家乡@FM887杜丽华 @平安北京 @宜居密云                                            ",否,"
                                                                                                     @不老屯_苏乐 @北京发布 @聆听-微笑 @宜居密云????多少年都没见过彩虹咯 我在:2滨河路 ????????                                                            ", 2012-8-2 09:57,10,5,赞,微博 weibo.com,yvgv251z8
61,"
                                                                                                    密云县电影中心结合“科技电影月放映活动”、“安全生产月—百场电影进工地活动”和“夏日露天公益电影放映活动”等，充分发挥流动放映设备作用，积极筹备片源，走进数字影厅、建筑工地、社区公园广场，放映科教影片、安全题材影片以及深受百姓喜爱的优秀国产影片等，流动放映3800余场。 ????????                                            ",是,无, 2012-8-2 09:55,2,评论,赞,微博 weibo.com,yvgumpTLz
62,"
                                                                                                    密云水库进水443万立方米                                            ",否,"
                                                                                                    【水库进水】7月31日8时到8月1日8时，密云水库进水443万立方米。全市17座大中型水库蓄水量为15.45亿立方米。 ????????                                                            ", 2012-8-1 10:12,7,1,赞,微博 weibo.com,yv7aVtDMa
63,"
                                                                                                                                                ",否,"
                                                                                                    我刚上传了一个视频[泥石流灾害防范提示]O网页链接，推荐大家也来看看。O水润京华 ????????                                                            ", 2012-8-1 10:04,2,1,赞,微博 weibo.com,yv77KnCAg
64,"
                                                                                                    动画片                                            ",否,"
                                                                                                    我刚上传了一个视频[雨中行人提示]O网页链接，推荐大家也来看看。O水润京华 ????????                                                            ", 2012-8-1 10:04,2,评论,赞,微博 weibo.com,yv77xnq4V
65,"
                                                                                                    7月31日北京银行向密云县巨各庄镇捐款10万元，支援7.21强降雨灾后重建。巨各庄镇在此次7.21强降雨中26个行政村全部受灾，局部降雨量达300毫米，村民财产、道路、护村坝、部分桥梁、农田等多处被毁。目前，镇党委政府正带领村民积极开展生产自救和灾后重建。北京银行还捐赠了毛巾、方便面等救灾物资。 ????????                                            ",是,无, 2012-8-1 09:33,10,评论,赞,微博 weibo.com,yv6V1pm3n
66,"
                                                                                                    天凉，注意添加衣服。                                            ",否,"
                                                                                                    【白天小雨东部小到中雨】8月1日7时北京气象信息：今天早晨有小雨，白天小雨持续，东部地区有小到中雨，最高气温24℃，道路湿滑，出行注意交通安全，山区注意防范山体滑坡、泥石流等地质灾害。今天气温不高，凉爽舒适，年老体弱者可以适当穿件长袖衫。夜间阴转多云，最低气温21℃。 ????????                                                            ", 2012-8-1 08:53,转发,评论,赞,微博 weibo.com,yv6EKCdkw
67,"
                                                                                                    昨天，曾遭受暴雨灾害的密云县太师屯镇龙潭沟村(去年7月遭受暴雨灾害，灾后，密云县立即组织龙潭沟村的重建工作）首批280位村民入住新居。建设选址由县里的水务国土等部门实地勘测确定，远离河道和泥石流易发区，全部在地势较高不容易发生次生灾害的地方。新村四周还围了一圈高9米宽2.5米的护村坝。 ????????                                            ",是,无, 2012-8-1 08:51,10,2,赞,微博 weibo.com,yv6E4mKS0
68,"
                                                                                                    7月30日上午，密云县红十字会向受7.21特大自然灾害影响转移人口较多、经济损失较严重的石城、不老屯、西田各庄、冯家峪、大城子、巨各庄、穆家峪、溪翁庄8个镇发放救助物资。物资由各镇红十字会领取后再发放给受灾群众，帮助群众解决实际生活困难。救助物资包括大米、面粉、食用油等。 ????????                                            ",是,无, 2012-7-31 11:01,8,6,赞,微博 weibo.com,yuY4fAgFs
69,"
                                                                                                    “再爬到山上看看北边有没有钓鱼的？”日前的暴雨给密云水库“解渴”，一些游客心里也犯痒想趁机垂钓。为了保证安全，驻扎在密云水库的武警官兵加强水库周边巡查。近日，五六名武警官兵穿上救生衣，手持喇叭、救生圈，爬山沿密云水库岸边巡逻。 ????????                                            ",是,无, 2012-7-30 17:03,9,7,赞,微博 weibo.com,yuR0QvPrN
