序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
29,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    高校返校高峰、中小学开学临近??????????????细解暑假最后一周交通热点区域四 ????????                                                            ", 2012-8-26 09:58,转发,评论,赞,微博 weibo.com,yyULCjY8P
30,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【服务好不一定真可靠 网店三无生发水获“好评” 】南京玄武警方日前破获一起在淘宝销售假冒三无“生发水”的案件，网店店主因服务态度好，有问必答，买家虽没见到显著效果，但纷纷给出好评，店铺信誉度达到四颗钻。#警方提示#网上店家信誉度并不足信，务必看清对商品本身的评价。O网页链接 ????????                                                            ", 2012-8-26 07:57,转发,评论,赞,微博 weibo.com,yyTYigG1E
31,"
                                                                                                    由于微博信息量大，微博报警信息很容易被埋没，且大量信息需甄别后转给相关部门处理，与拥有完善接处警系统的110相比，通过微博报警其实并不快。 //@yongalways:打电话的语音提示和选择健是不是不如发微波快？ //@通州警方在线:遇紧急情况发微博不如早报警                                            ",否,"
                                                                                                    警方提醒市民：遇紧急情况发微博不如早报警-----------据北京日报报道 每天，北京市公安局官方微博“平安北京”都会被@两三千次，其中不少是微博报警信息，但经警方核实，一些报警微博其实查无此事。警方提醒市民：遇到紧急情况，发微博不如早报警。????????O网页链接 ????????                                                            ", 2012-8-24 12:33,转发,评论,赞,微博 weibo.com,yyCVy0v0l
32,"
                                                                                                    遇紧急情况发微博不如早报警                                            ",否,"
                                                                                                    警方提醒市民：遇紧急情况发微博不如早报警-----------据北京日报报道 每天，北京市公安局官方微博“平安北京”都会被@两三千次，其中不少是微博报警信息，但经警方核实，一些报警微博其实查无此事。警方提醒市民：遇到紧急情况，发微博不如早报警。????????O网页链接 ????????                                                            ", 2012-8-24 12:15,1,2,赞,微博 weibo.com,yyCO9o3gV
33,"
                                                                                                    快来报名哦，欢迎有志向的童鞋加入！                                            ",否,"
                                                                                                    市公安局2012年公务员特警专场考试招录启动啦！有志加入特警队伍的童鞋们，快来报名！【现场报名及资格审核时间】 2012年8月27日至2012年8月29日(三天)上午 9:30-11:30 下午13:00-16:00 【现场报名及资格审核地点】中国音乐学院音乐厅(朝阳区安翔路1号)具体事宜详见链接：O网页链接 ????????                                                            ", 2012-8-24 12:09,转发,评论,2,微博 weibo.com,yyCLT3sMB
34,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【手机可查实时路况啦！】@交通北京 推出了""北京路况交通眼""系统,手机安装客户端后,可以通过地图浏览模式查看全市道路实时路况,红、黄、绿色分别代表道路的:拥堵、缓行、畅通。目前已覆盖全市主要道路与重点地区,如火车站、中关村等,并且实现已天气预报与路况紧密结合下载请戳O网页链接 ????????                                                            ", 2012-8-24 12:05,3,2,赞,微博 weibo.com,yyCKby30A
35,"
                                                                                                    第一张左边的新娘是我们的小编哦,祝福你和所有新人新婚快乐                                            ",否,"
                                                                                                    #爱在金盾 情缘七夕#昨儿是""七夕"",是天下有情人团圆的佳节。上午10时10分,市公安局在北京展览馆报告厅为60对青年民警夫妇举行了隆重的集体婚礼,他们全部来自基层单位,有刑侦、治安、内保、户籍、交管等警种的优秀民警,有警卫、消防部队的现役官兵,还有文职辅警队伍的幸福伴侣。（杨慧峰/摄） ????????                                                            ", 2012-8-24 09:56,1,1,3,微博 weibo.com,yyBTCxObr
36,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #今日七夕#如果收到通过电子邮件发来的电子贺卡,打开之前可要看仔细了,最近出现了一种新型的电子贺卡病毒邮件,该邮件以寄送电子贺卡为名,传播病毒和木马。虽然这种电子贺卡病毒其实早已不新鲜了,但这个最新版本的电子贺卡病毒却很难被反病毒软件和反垃圾邮件工具检测到,用户一旦点击链接,就会被感染。 ????????                                                            ", 2012-8-23 14:24,转发,评论,赞,政府版微博,yyue3u3JP
37,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #今日七夕#七夕怎么过?不管是跳过、略过、得过且过,千万不要被骗子的""撒娇支付""陷阱坑了而难过。""亲耐滴,你有开网上支付吗?七夕就送我这个吧!""QQ头像一闪,或是微博一震,如果是倾慕的异性对象发来类似的""撒娇支付""请求,可要小心了。不妨在代他人付款之前,先直接与当事人友善地沟通,确认之后再爽快买单。 ????????                                                            ", 2012-8-23 14:23,1,评论,赞,政府版微博,yyudNwCbC
38,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #今日七夕#农历七月初七是人们俗称的七夕节,也被称为乞巧节或女儿节,相传只有在每年的这个夜晚,天上牛郎织女才会通过鹊桥横跨天河相会,是我国最具浪漫色彩的传统节日,如今也成为有情人表达爱恋的佳期,希望朋友们追求浪漫勿忘安全,保持清醒头脑遇事冷静对待,妥善保管随身财物,与网友见面谨防被骗被盗。 ????????                                                            ", 2012-8-23 14:23,转发,评论,赞,政府版微博,yyudujGFy
39,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #生母溺亡亲生子，“入室抢婴”系假案#【文安县公安局破获“8.09”故意杀人案】8月21日，文安县公安局在省公安厅、市公安局的大力协助下，成功侦破“8.09” 故意杀人案，将涉嫌溺亡亲生儿子并报假案的犯罪嫌疑人王美丽（女，90年生）抓获归案。之前备受网络关注的所谓“入室抢劫婴儿案”系子虚乌有。 ????????                                                            ", 2012-8-23 13:18,3,1,赞,政府版微博,yytNi0cK0
40,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【京牌车在外埠违章，本市开罚单】北京交管局已开始对本市车辆外埠违章进行处罚，车主可通过登录北京市交管局网站查询。此外，交管部门还将通过短信等方式及时通知车主在外埠违章的情况；对于未接受外埠违章处理的，将无法进行车辆检测等业务。 ????????                                                            ", 2012-8-23 13:14,3,2,赞,微博 weibo.com,yytLLrMjy
41,"
                                                                                                    还是蛮实用的,赶快学两招吧~                                            ",否,"
                                                                                                    【特别推荐：高清实拍特警压箱底的一招制敌秘技】这个一定要看啊~~碉堡了！男生女生都需要，特警们的各种一招制敌搏击秘笈~~~实乃居家旅行防身必备！大家快来学两招吧！O网页链接 （平安商丘） ????????                                                            ", 2012-8-22 17:42,7,2,赞,微博 weibo.com,yym64oqVr
42,"
                                                                                                    浪漫七夕，警察蜀黍想告诉俺神马呢？请往下看                                            ",否,"
                                                                                                    #警方提示#盼星星盼月亮，终于盼到七夕。牛郎一早穿上嘎巴新的西装，捧上999朵玫瑰，去会心爱的织女。看见织女，哇哇眼泪流。心上人啊，你几道不，俺从网上给你订玫瑰差点被钓鱼，有人看俺长得帅让俺去相亲大会当托儿…多亏寿光公安，要不咱又得白等一年。想知道叔叔都告诉俺神马吗？往下看... ????????                                                            ", 2012-8-22 17:07,3,评论,赞,微博 weibo.com,yylRS8gii
43,"
                                                                                                    请大家注意防范                                            ",否,"
                                                                                                    #“七夕”上网需防三大陷阱#【七夕网购陷阱】节日前后网站流量都会迎来高峰，一些正规网站也难逃被黑客利用漏洞挂马的厄运，网友访问后，网游、网银帐号以及隐私信息面临失窃的危险。建议大家养成勤打补丁的好习惯，给电脑打上补丁也就是给电脑打了免疫针，不给木马任何可趁之机。（Via：ZDnet） ????????                                                            ", 2012-8-22 15:15,转发,评论,赞,微博 weibo.com,yyl8aCHdj
44,"
                                                                                                    便民利民新举措                                            ",否,"
                                                                                                    #公安部推出便民利民新举措#【北京等6城市9月起为非本市户籍人员办理出入境证件】自2012年9月1日起，在北京、天津、上海、重庆、广州、深圳等6个流动人口较多的城市实施允许非本市户籍就业人员和高等院校的在读大学生异地提交出入境证件申请的便利措施。O网页链接 ????????                                                            ", 2012-8-22 15:10,转发,评论,赞,微博 weibo.com,yyl6nwbTH
45,"
                                                                                                    燃放孔明灯隐患重重,追求浪漫时勿忘危险                                            ",否,"
                                                                                                    明天就是中国的传统节日""七夕""节了,曾有商贩向年轻情侣卖力兜售孔明灯,并美其名曰""许愿灯"",声称可帮助燃放者实现心愿。实际上,孔明灯属于明火,燃放后很难控制,一旦被吹落到房顶上,或者其他易燃物上,很容易引发火灾,甚至还有可能影响民航客机的安全。为此提醒,燃放孔明灯隐患重重,追求浪漫时勿忘危险。 ????????                                                            ", 2012-8-22 14:44,2,评论,赞,微博 weibo.com,yykVukRXB
46,"
                                                                                                    请高校毕业生收藏                                            ",否,"
                                                                                                    #招聘信息#8月20日至26日，“2012年高校毕业生就业服务网络招聘周”将举行。通过全国招聘信息公共服务（www.cjob.gov.cn），高校毕业生就可以查询到全国30个省（区、市）近4万家用人单位的100多万个就业岗位信息，其中专门针对应届高校毕业生的招聘岗位达50万个。 ????????                                                            ", 2012-8-21 17:16,转发,评论,赞,微博 weibo.com,yycuJAACq
47,"
                                                                                                    请家长家长们看管好自己的孩子,防止意外的发生                                            ",否,"
                                                                                                    前晚6时许,丰台一名小学三年级学生在没有家长的看管下,独自下河游泳溺水,属地派出所闻讯赶到现场救援,并联系通知消防专业部门前来。半小时后,10岁男童被打捞上岸,但已没有生命特征。进入暑期溺亡事件不断发生,提醒家长们看管好自己的孩子,留意水域边设立的警告标志,不到非游泳区游泳,防止意外的发生。 ????????                                                            ", 2012-8-21 17:07,1,评论,赞,微博 weibo.com,yycrfzLIN
48,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    近日,北京一小区公共水池内发现鳄鱼,市水生野生动物救治中心工作人员很快赶到该水域,确认物业人员发现的动物为暹罗鳄。这只暹罗鳄体长0.4米,体重2.4公斤,已经具备相当强的攻击能力,如因为饥饿攻击附近玩耍的儿童将造成严重后果。在此提醒不要随意遗弃动物,可以及时与动物保护单位联系,避免其造成危害。 ????????                                                            ", 2012-8-21 14:21,3,1,10,微博 weibo.com,yyblM2got
49,"
                                                                                                    地址：北京市通州区于家务国际种业科技园区。咨询电话：4006723800，18701412979。乘车路线：927路果树站下车，向反方向步行50米，即可看见标识。自驾路线：京津高速5号出口于家务方向，沿张采路直行，在右侧可见标识。                                            ",否,"
                                                                                                    【华北最大花卉景点开园】#聚焦北京#北京通州花仙子万花园，昨天上午正式开园接待游客。????这座园林依托自然资源建成、总面积600亩、花期从早春2月至晚秋10月，是华北地区最大的花卉景点。园区内一望无际的花海，让人仿佛置身花海之中，花草之多、之美，令人目不暇接。 ????????                                                            ", 2012-8-21 13:04,28,8,4,微博 weibo.com,yyaQpF8Vg
50,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【市工商局集中销毁无证无照经营罚没物品】为了严厉打击无证无照经营行为，有力震慑制售假冒等违法犯罪活动。昨日，市工商局会同公安、城管在朝阳小武基大型固废物分选转运站集中销毁了一批无证无照经营罚没物品。 销毁物品包括酒、饮料、建筑材料、汽车配件等40余个品种1.8万件，总价值为440万元。 ????????                                                            ", 2012-8-21 11:24,转发,1,赞,微博 weibo.com,yyacaff2x
51,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【集中整治故意遮挡号牌】#头条新闻#即日起至10月31日，公安部将开展机动车涉牌涉证违法集中整治。针对“套牌套证”和故意遮挡、污损号牌和不按规定安装号牌等交通违法，将面临扣留车辆、收缴非法牌证、罚款、扣分等处罚。对伪造、变造、买卖机动车行驶证、登记证书，构成犯罪的，将依法追究刑事责任。 ????????                                                            ", 2012-8-21 11:23,1,1,赞,微博 weibo.com,yyabz1khh
52,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #情人节不过情人劫，谨防网购骗局#情人节将至，网购旋风来袭，暗恋的、明恋的屌丝们早已物色好心仪的礼物送给心爱的TA，殊不知，骗子早已挖好陷阱等着你！低价诱惑有木有？水晶变石头有木有？虚假链接有木有？网银里的钱都木有咯。过个情人节我容易吗我？蜀黍温馨提醒：谨慎方能告别“情人劫”！ ????????                                                            ", 2012-8-21 11:22,转发,评论,赞,微博 weibo.com,yyabcfsYT
53,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    网络诈骗防范口诀 ????????                                                            ", 2012-8-21 11:21,1,评论,赞,微博 weibo.com,yyaaHdNFB
54,"
                                                                                                                                                ",否,"
                                                                                                    【华北最大花卉景点开园】#聚焦北京#北京通州花仙子万花园，昨天上午正式开园接待游客。????这座园林依托自然资源建成、总面积600亩、花期从早春2月至晚秋10月，是华北地区最大的花卉景点。园区内一望无际的花海，让人仿佛置身花海之中，花草之多、之美，令人目不暇接。 ????????                                                            ", 2012-8-21 11:21,9,2,4,微博搜索,yyaaBAKUT
55,"
                                                                                                                                                ",否,"
                                                                                                    【暴雨蓝色预警信号解除】市气象台20日19时发布解除信息：目前影响本市的降雨云团已经东移减弱，暴雨蓝色预警信号解除。预计夜间本市大部分地区有阵雨。 ????????                                                            ", 2012-8-20 19:27,1,评论,赞,微博 weibo.com,yy3Vz1vD9
56,"
                                                                                                    【雨天养生】①女士勿穿超短裙，以防膝盖受寒。衣物选择质地干爽、透气性佳的面料，如亚麻；②饮食清淡，适量食用苦味食物及排湿的瓜果，可少量食用辣椒；③住处勤通风预防关节炎、风湿；④出行遭遇雷雨，应远离树木、桅杆及水面，寻找低洼地带双脚并拢采取蹲坐姿势，降低身体高度。 ????????                                            ",是,无, 2012-8-20 17:09,2,评论,赞,微博 weibo.com,yy31lFCkb
57,"
                                                                                                    【雨天文明】1、开车路遇行人降低车速慢行；2、行人过马路应遵章有序；3、有伞的给没伞的遮一程；4、公交车内人多闷注意互相礼让；5、短时积水路段过多尽错峰或减少出行。 ????????                                            ",是,无, 2012-8-20 17:06,3,1,赞,微博 weibo.com,yy30fq21N
58,"
                                                                                                    【雨天出行】《雨天驾车出行全攻略》，出行在外的朋友注意安全。                                            ",否,"
                                                                                                    【雨天驾车出行全攻略】下雨啦！送上@常熟公安 为大家准备的《雨天驾车出行全攻略》，为您介绍在雨天行车时需要注意的地方，以及遇见突发情况应该如何正确处理。推荐个每一位车友~ ????????                                                            ", 2012-8-20 17:01,3,评论,赞,微博搜索,yy2YcDDne
59,"
                                                                                                    @气象北京 刚刚发布了暴雨蓝色预警信号，提醒大家提早做好准备                                            ",否,"
                                                                                                    市气象台15时55分发布暴雨蓝色预警信号：受强降水云团影响，未来3小时房山密云南部平谷顺义将出现小时雨量大于20mm以上强降水，请注意防范。 ????????                                                            ", 2012-8-20 16:40,3,2,赞,微博 weibo.com,yy2PVDP0B
60,"
                                                                                                    未来3小时本市北部、西部郊区有雷阵雨，局部短时雨量较大，大家注意防雷防雨。                                            ",否,"
                                                                                                    【雷电黄色预警信号】市气象台14时35分发布雷电黄色预警信号：受雷雨云团影响，未来3小时本市北部（延庆、昌平、怀柔、密云、平谷、顺义）和西部（门头沟、房山）有雷阵雨，局地短时雨强较大，请注意防雷防雨。 ????????                                                            ", 2012-8-20 15:21,7,2,赞,微博 weibo.com,yy2jz0PeF
61,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #惠说北京#我市目前有375家公园、风景名胜区，它们中的大多数都是依山而建，如遇极端气候，易发生地质灾害。市园林绿化局考虑到这一问题，从今年下半年起在全市大型景区建立游客避险场所，做到预防灾害，未雨绸缪。另外还会在景区内设立警示牌，告诉游人哪里是危险地带，禁止随意攀爬、露营等行为。 ????????                                                            ", 2012-8-20 09:44,转发,评论,赞,微博 weibo.com,yy06RoJPv
62,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【谨防“110”来电通知“涉案”诈骗】近日，警方发现一种升级版的电信诈骗新伎俩，骗子利用“任意显”软件，显示为“110”的电话通知您涉案，需要将银行账户里的钱转移到“公安部门”制定的安全账户暂存资金，等案件审理清楚后再将钱款转回。警方提醒：遇到类似情况不要轻信，请民警帮忙鉴别。 ????????                                                            ", 2012-8-20 09:41,4,评论,赞,微博 weibo.com,yy05G7Kc8
