序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    初秋时节，妫河森林公园风光秀美，不仅成为众多市民和游客休闲的好去处，其宽阔的水面也为北京皮划艇队运动员们训练提供了良好的环境。图为运动员们在水上训练。 ????????                                            ",是,无, 2012-8-30 10:50,2,评论,赞,微博 weibo.com,yzwOr4z2c
12,"
                                                                                                    【沈家营镇第二届舞蹈大赛】日前，沈家营镇举行以“喜迎十八大，健身展风采”为主题的第二届舞蹈大赛。来自全镇22个村的17支代表队参加了比赛。图为获得第一名的孙庄村代表队在现场表演中。 ????????                                            ",是,无, 2012-8-30 10:48,转发,评论,赞,微博 weibo.com,yzwNHyDQm
13,"
                                                                                                    【八达岭美景随手拍】八达岭长城在北京延庆县，是长城的一个隘口。其关城为东窄西宽的梯形两门均为砖石结构，券洞上为平台，台之南北各有通道，连接关城城墙，台上四周砌垛口。城楼左右两侧，延伸出高低起伏、曲折连绵的万里长城，是世界上古老的伟大建筑之一。 转自 O网页链接 ????????                                            ",是,无, 2012-8-30 10:15,3,1,赞,微博 weibo.com,yzwAvlo62
14,"
                                                                                                    【北京33所“百年学校”挂牌 不为人知的百年校史】北京，一座有着3000多年建城史的文化名城，近代以来，一批新式学校的建立令北京成为中国近代新式教育的策源地。百年来，这些新式学校历经洗礼，成为培养社会主义事业接班人的摇篮。那么，延庆一小又有怎样不为人知的百年校史呢？O网页链接 ????????                                            ",是,无, 2012-8-30 10:10,7,3,赞,微博 weibo.com,yzwyx1sfc
15,"
                                                                                                    #延庆发布#延庆今天夜间到明天，晴间多云，气温18℃～32℃，北转南风3-4级。 ????????                                            ",是,无, 2012-8-29 17:35,1,评论,赞,微博 weibo.com,yzq2tsP0E
16,"
                                                                                                    2012年8月28日，在北京市餐饮行业协会和北京商报社联合举办的2012（首届）北京餐饮文化节闭幕式活动中，延庆柳沟火盆锅被评为北京市十大火锅宴称号；北京凯思大酒店被评为北京市特色婚宴接待单位称号；赵丽雪、赵云生、李亚梅、吴金宝、闫院生、杨庆华六位同志分别被评为北京市感动服务之星称号。 ????????                                            ",是,无, 2012-8-29 14:32,2,1,赞,微博 weibo.com,yzoQlFLnR
17,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    花露水儿~（延庆四季花海，7月22日暴雨后）????????????????红蜻蜓（延庆百里山水画廊，7月22日暴雨后）????????????????秋（延庆水泉子村儿） O网页链接 (chang.weibo.com) ????????                                                            ", 2012-8-29 14:21,转发,评论,赞,微博 weibo.com,yzoLIsh17
18,"
                                                                                                    【蔡家河金色菊海，引得新人来】近日，延庆县张山营镇蔡家河沿线1万亩万寿菊进入盛花季，3000万株万寿菊花朵饱满、色彩艳丽，汇成了一片片金色的海洋。花丛中一对对新人拍摄婚纱照，在蔡家河留下了他们一生中最美好的时刻。 ????????                                            ",是,无, 2012-8-29 12:29,4,1,赞,微博 weibo.com,yzo2nabYn
19,"
                                                                                                    #驴友游延庆#【延庆百里山水画廊掠影】O网页链接 ????????                                            ",是,无, 2012-8-29 11:38,10,4,赞,微博 weibo.com,yznHNexcc
20,"
                                                                                                    如果必须离开你曾经住过、爱过、深埋着所有过往的地方，无论以何种方式，都不要慢慢离开，要决绝地离开，永远不回头。不要相信过去的时光才更好，它们已经消亡了。过去的岁月看来安全无害，被轻易跨越，而未来藏在迷雾中，叫人看来胆怯。但当你踏足其中，就会云开雾散。----《夜航西飞》~大家早安！ ????????                                            ",是,无, 2012-8-29 08:29,1,评论,赞,微博 weibo.com,yzmsOrab3
21,"
                                                                                                    #延庆发布#延庆今天夜间到明天，晴间多云，气温19℃～32℃，北转南风3-4级。 ????????                                            ",是,无, 2012-8-28 17:40,转发,评论,赞,微博 weibo.com,yzgE0btzj
22,"
                                                                                                    【北京晨报 读者拍客】《夕阳下》延庆千家店，夕阳、远山、向日葵，好一幅山水画卷。刘继文/摄 O网页链接 ????????                                            ",是,无, 2012-8-28 14:29,12,3,赞,微博 weibo.com,yzfomlsPR
23,"
                                                                                                    【北京晨报 读者拍客】《晨雾》清晨，延庆沈家营镇被晨雾笼罩。路保林/摄 O网页链接 ????????                                            ",是,无, 2012-8-28 14:22,1,评论,赞,微博 weibo.com,yzflHrSVv
24,"
                                                                                                    【村官拜师】沈家营镇的2012届大学生村官上任伊始就拜上了老师，巧娘朱新华是远近闻名的编织能手，村官们手拿钩针、毛衣针、毛线围在朱新华大姐身旁，学习工艺编织。村官张淑月说：“学会后我们将回村办手工编织班，既可以丰富旅游纪念产品，又能给农村妇女增加一条致富的路子。”O网页链接 ????????                                            ",是,无, 2012-8-28 10:02,转发,评论,赞,微博 weibo.com,yzdEap0nd
25,"
                                                                                                    【农业示范园引来观光游客】昨天，在刘斌堡乡，一群远道而来的游客被立体观光农业示范园优美的景观吸引，纷纷合影留念。今年，刘斌堡乡在周四沟村打造20亩立体观光农业示范园。园区内各种作物已试种成功，预计谷子的产量将达到500斤/亩，向日葵和亚麻的产量将达到300斤/亩。O网页链接 ????????                                            ",是,无, 2012-8-28 10:00,1,1,赞,微博 weibo.com,yzdDeb09k
26,"
                                                                                                    2012CBSA密云天合成杯美式9球国际公开赛将于9月17日至24日在密云举行                                            ",否,"
                                                                                                    2012CBSA密云天合成杯美式9球国际公开赛将于9月17日至24日在密云举行。本次公开赛总奖金为60万元人民币，男、女冠军均可获得10万元和150个WPA世界积分的奖励。赛事不仅吸引了@潘晓婷 、@付小芳 、@刘莎莎9ball 、陈思明等国内一流选手参赛，还吸引了凯莉·费雪、@YuRamCha车侑蓝 、等世界级选手参赛。 ????????                                                            ", 2012-8-28 09:52,2,评论,赞,微博 weibo.com,yzdA7f3KW
27,"
                                                                                                    【中国牧人竞技绕桶巡回赛9月挥鞭】由中国马术协会、延庆县人民政府主办，县体育局、县旅游局等多家单位承办的康西草原·红星二锅头杯·中国牧人竞技绕桶巡回赛暨FEI马术耐力赛将于9月1日至2日在康西草原赛马场举行。比赛分成公开组的团体和个人选手、会员组的男子和女子四个组别… O网页链接 ????????                                            ",是,无, 2012-8-28 09:03,4,评论,赞,微博 weibo.com,yzdgh6fEV
28,"
                                                                                                    【上周末3500余人柳沟品民俗】立秋过后，天气转凉，到柳沟村品尝“火盆锅·豆腐宴”成为众多市民的首选。上周末，记者在井庄镇柳沟村看到了停车场爆满、民俗户满员的火爆景象。周六、周日两天，柳沟村80余家民俗院就接待游客3546人，收入近10万元。O网页链接 ????????                                            ",是,无, 2012-8-28 08:58,5,6,赞,微博 weibo.com,yzde2cVTT
29,"
                                                                                                    每只毛毛虫都可以变成自己的蝴蝶。只不过，在变成蝴蝶之前，自己会先变成作茧自缚的蛹。在茧里边面对自己制造的痛苦，任何挣扎或试图改变的行为都是徒劳的。蛹只有一个选择，那就是放弃所有抗拒、全然接纳当下感觉、平静等待。直到有一天破茧而出成为蝴蝶。~愿你变成最美的蝴蝶，早安！ ????????                                            ",是,无, 2012-8-28 08:22,4,2,赞,微博 weibo.com,yzcZr6V6N
30,"
                                                                                                    【大榆树镇民俗旅游推出独具特色“阉鸡锅”】位于大榆树镇玉皇山脚下的碧玉山庄，推出了独具特色的“阉鸡锅”。阉鸡味道鲜美，爽口，可以增强人的消化能力，起到抗氧化和一定的解毒作用，在改善心脑功能，促进儿童发育方面有较好的作用。 ????????                                            ",是,无, 2012-8-27 15:10,50,16,赞,微博 weibo.com,yz6ePrvSg
31,"
                                                                                                    【走进四季花海 摄影作品选登】《惊艳》 巩嘉铠摄于四海镇 ????????                                            ",是,无, 2012-8-27 14:59,3,3,赞,微博 weibo.com,yz6ag2RBn
32,"
                                                                                                    周末聚好玩                                            ",否,"
                                                                                                    【北京初秋】恐怕京郊没有哪片花海像延庆的四季花海那样令人过目难忘了。从北京城出发,乘了两个小时的车、昏昏欲睡时突然发现了这么一个世外幽谷，数千亩橙色的万寿菊被群山环抱，每一块菊田明亮得就像是画家的油画笔肆意涂抹上的痕迹，带着醉人的艺术感。via@北京市旅游发展委员会 @北京延庆 ????????                                                            ", 2012-8-27 14:58,4,2,1,微博 weibo.com,yz69N6AF2
33,"
                                                                                                    延庆到处有美景，四季花海、珍珠山水、百里画廊、蔡家河畔，现在又有了阜高营村，大有百花齐放的架势。[花心]                                            ",否,"
                                                                                                    推荐一个赏花、游玩、摄影的好地方。延庆县大榆树镇阜高营村 ????????                                                            ", 2012-8-27 14:37,4,2,赞,微博 weibo.com,yz61jFGZr
34,"
                                                                                                    本周末(9月1日.2日)两天还有精彩的演出，朋友们不要错过啦!演出安排敬请关注O网页链接                                            ",否,"
                                                                                                    【长城之声 乐迷盛宴】长城臂弯环绕葱郁的森林，清幽山谷铺展如毡的绿茵。当夜幕低垂，弦月升空，2012长城之声森林音乐节在探戈坞音乐谷再次奏响。8月25日晚，寂静的山谷沸腾起来。杨又青、孟大鹏挥棒，非凡爱乐交响乐团、音乐天使弦乐组合为乐迷们送来了中外经典曲目。O网页链接 ????????                                                            ", 2012-8-27 14:00,转发,评论,赞,微博 weibo.com,yz5M9uv8S
35,"
                                                                                                    近日，永安社区举办“生育传承希望，关怀相伴和谐”文艺展演，宣传计生政策，弘扬婚育文明，数百名居民观看了演出。图为居民表演合唱《最美的歌唱给好妈妈》。 ????????                                            ",是,无, 2012-8-27 13:49,转发,评论,赞,微博 weibo.com,yz5HVnojT
36,"
                                                                                                    【长城之声 乐迷盛宴】长城臂弯环绕葱郁的森林，清幽山谷铺展如毡的绿茵。当夜幕低垂，弦月升空，2012长城之声森林音乐节在探戈坞音乐谷再次奏响。8月25日晚，寂静的山谷沸腾起来。杨又青、孟大鹏挥棒，非凡爱乐交响乐团、音乐天使弦乐组合为乐迷们送来了中外经典曲目。O网页链接 ????????                                            ",是,无, 2012-8-27 13:40,4,2,赞,微博 weibo.com,yz5DZArzG
37,"
                                                                                                    秋天的四季花海、珍珠山水都是郊游的好去处。                                            ",否,"
                                                                                                    @东东西西吖 @刘春晓 谁来找我啊？ ????????                                                            ", 2012-8-27 09:35,11,1,赞,微博 weibo.com,yz42EBHML
38,"
                                                                                                    【夕阳下】延庆千家店，夕阳、远山、向日葵，好一幅山水画卷。北京晨报 第A32版 读者拍客 刘继文/摄 ????????                                            ",是,无, 2012-8-27 08:57,7,1,赞,微博 weibo.com,yz3Nai0fY
39,"
                                                                                                    一天很短，开心了就笑，不开心了就过会儿再笑。~大家要记得多多对自己笑，多多对他人笑，也许就在你扬起嘴角的一瞬间，生命都因此而明亮了，大家早安！ ????????                                            ",是,无, 2012-8-27 08:32,7,评论,赞,微博 weibo.com,yz3D53lhb
40,"
                                                                                                    享受音乐 享受生活 ????????                                            ",是,无, 2012-8-26 16:56,2,6,赞,iPhone客户端,yyXv1lilK
41,"
                                                                                                    长城之声音乐节 ????????                                            ",是,无, 2012-8-26 16:54,转发,评论,赞,iPhone客户端,yyXuryCA6
42,"
                                                                                                    回复@以铸以陶: 如只沿途光，是没有门票的。珍珠泉乡有个花园，门票大概是25元每人。 //@以铸以陶: 门票多少银子啊                                            ",否,"
                                                                                                    @神猫与金元宝 回复：想带老妈去四季花海看看，请问@北京延庆 ，从北四环怎么能到四季花海呢？自驾车。在百度地图中选择驾车，1.起点：北四环，终点：新风大酒店。2.再次输入起点：新风大酒店，终点：四海镇。百度会给出详细线路。提示：一定要选择经过延庆县城的路线，否则会错过沿途的花海。 ????????                                                            ", 2012-8-25 11:31,1,4,赞,微博AIR,yyLWUaT24
43,"
                                                                                                    @神猫与金元宝 ????????                                            ",是,无, 2012-8-25 11:13,转发,评论,赞,微博AIR,yyLPH7hLH
44,"
                                                                                                    @神猫与金元宝 回复：想带老妈去四季花海看看，请问@北京延庆 ，从北四环怎么能到四季花海呢？自驾车。在百度地图中选择驾车，1.起点：北四环，终点：新风大酒店。2.再次输入起点：新风大酒店，终点：四海镇。百度会给出详细线路。提示：一定要选择经过延庆县城的路线，否则会错过沿途的花海。 ????????                                            ",是,无, 2012-8-25 11:11,2,2,赞,微博AIR,yyLOPiFGM
45,"
                                                                                                    #@北京延庆@您#投诉已获悉。已报送相关领导，我们会及时公布进展情况。                                            ",否,"
                                                                                                    永宁到延庆873路公交，每20分钟发一趟，早晚高峰，人满为患，挤破头的场景，只有身临其境的乘车人才能感受。网友不求加车，只求合理安排车次，缩减高峰期间的发车时间。希望那些开着私家车或者坐着公车的领导们能真正体恤民情，也许你们的一句话会让无数人心存感激，缓解痛苦。O网页链接 ????????                                                            ", 2012-8-25 10:54,4,9,赞,微博AIR,yyLHG4qYm
46,"
                                                                                                    #延庆发布#延庆今天夜间到明天，晴间多云，气温15℃～27℃，南转北风3-4级。 ????????                                            ",是,无, 2012-8-24 16:40,转发,2,赞,微博 weibo.com,yyExKt0RV
47,"
                                                                                                    O网页链接 大家可以关注一下音乐节的官方网站。//@谢瑞娜: @澹澹--发音dan--四声 原来真的有啊！                                            ",否,"
                                                                                                    【周末到长城脚下赴音乐盛宴】夏末秋初，已连续举办了两届的长城之声森林音乐节再度与游人相约。音乐节的四场演出分别于本周末（8月25日、26日）和下周末（9月1日、2日）每晚7点在延庆水关长城脚下举行。“长城之声森林音乐节”的吸引人之处首先在于它的举办地点与众不同……O网页链接 ????????                                                            ", 2012-8-24 14:48,4,评论,赞,微博 weibo.com,yyDOrvrA0
48,"
                                                                                                    【周末到长城脚下赴音乐盛宴】夏末秋初，已连续举办了两届的长城之声森林音乐节再度与游人相约。音乐节的四场演出分别于本周末（8月25日、26日）和下周末（9月1日、2日）每晚7点在延庆水关长城脚下举行。“长城之声森林音乐节”的吸引人之处首先在于它的举办地点与众不同……O网页链接 ????????                                            ",是,无, 2012-8-24 14:38,7,1,赞,微博 weibo.com,yyDK7uDro
49,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    拐过弯就是普罗旺斯----摄于延庆四季花海。 ????????                                                            ", 2012-8-24 14:01,转发,评论,赞,微博 weibo.com,yyDv1m3LS
50,"
                                                                                                                                                ",否,"
                                                                                                    这可不是欧洲小镇，这是延庆，更多照片要发博客喽。 ????????                                                            ", 2012-8-24 14:00,5,3,赞,微博 weibo.com,yyDuUxwwn
51,"
                                                                                                    【国际顶尖车队再聚北京 2012“环京赛”10月发车】继成功举办首届环京赛后，2012年环北京职业公路自行车赛将于今年10月9日至13日举行。届时，国际自盟所属的18支世界顶级车队都将来京参赛，中国也将组队参赛。其中，第三赛段、第四赛段在延庆境内举行，欢迎大家来延庆观赛呀。O网页链接 ????????                                            ",是,无, 2012-8-24 10:02,13,3,赞,微博 weibo.com,yyBWjfL6c
52,"
                                                                                                    真美！                                            ",否,"
                                                                                                    周末去了趟北京的延庆四海镇，去看传说中的万亩花海。在那里，我看到了大片的万寿菊、大片的熏衣草、大片的狗尾草和大片的不知名的奇花。前后两天，天公作美，我不但拍到了花田上的晚霞，也拍到了花田上的奇异的阳光，景色很美，很值得一去@低碳新青年@光影迷图 @京内网 @邵小宁007 @张玲世界@商报网 ????????                                                            ", 2012-8-24 09:00,14,1,3,微博 weibo.com,yyBxaynCc
53,"
                                                                                                    给自己一个希望，试着不为明天而烦恼，不为昨天而叹息，只为今天更美好；试着用希望迎接朝霞，用笑声送走余辉，用快乐涂满每个夜晚。那么，我们的每一天将会生活得更充实，我们的每一天也将活得更潇洒~早安，少年！ ????????                                            ",是,无, 2012-8-24 08:49,6,1,赞,微博 weibo.com,yyBsnhcXW
54,"
                                                                                                    【2012·北京·延庆－长城之声森林音乐节暨消夏音乐演出季】演出日期/场次：08.25 星期六；08.26 星期日；09.01 星期六；09.02 星期日，每日16:00-21:00。演出地点：北京延庆长城之声音乐园区中心演出区（户外）。票价：380元，1.2米以下儿童免费入场，1.2米以上儿童需持票入场。O网页链接 ????????                                            ",是,无, 2012-8-23 17:33,10,4,赞,微博 weibo.com,yyvsEFc37
55,"
                                                                                                    #延庆发布#延庆今天夜间到明天，晴间多云，气温14℃～27℃，南转北风3-4级。 ????????                                            ",是,无, 2012-8-23 17:26,1,1,赞,微博 weibo.com,yyvpQjSJi
56,"
                                                                                                    【葡萄架下度浪漫七夕】“七夕”情人节，延庆团县委和张山营镇联合举办了延庆县“相约七夕情人节、葡萄架下话情缘”青年联谊活动。在张山营镇豪联夏都葡萄采摘园里，来自各界的60余名单身青年参加了吃葡萄大赛、千里姻缘葡萄牵、葡萄美酒夜光背等小游戏。结婚67年的郭树元、白淑英夫妇拍摄婚纱留念。 ????????                                            ",是,无, 2012-8-23 15:12,5,2,赞,微博 weibo.com,yyuxn8uic
57,"
                                                                                                    【王木营绿色韭薹免费摘】近日，井庄镇王木营蔬菜种植专业合作社新推出一项市民体验活动——免费采摘韭薹，受到市民追捧，目前已接待采摘游客2000多人次。韭薹免费采摘活动自推出以来颇受游客青睐。目前，基地内的20亩韭菜仍在不断抽薹，预计采摘期可持续到9月中旬。 O网页链接 ????????                                            ",是,无, 2012-8-23 14:33,2,评论,赞,微博 weibo.com,yyuhD6bHf
58,"
                                                                                                    日前，在大榆树镇新宝庄村的华坤生态园内，2008米长的南瓜长廊进入最佳观赏期，引来众多游客前来参观。胖胖的吊瓜、迷人的桔瓜、细长的蛇瓜、成双配对的龙凤瓜，还有飞碟瓜、香炉瓜、火箭瓜、佛手瓜、鹤手瓜等等，五颜六色、奇形怪状，堪称瓜的世界。百瓜长廊实现了创意农业与旅游休闲产业的有机结合。 ????????                                            ",是,无, 2012-8-23 14:21,2,5,赞,微博 weibo.com,yyucKfub4
59,"
                                                                                                    【七夕“乞巧”学绣香包】七夕节又称乞巧节，在古代农业社会，无数的未婚姑娘在这一天举行各种仪式乞求织女能够赐予自己一双巧手。8月21日，延庆镇双营村的年轻姑娘来到“巧娘”巩国防家，向她拜师“讨教”巧手技艺，大家围坐在圆桌旁，和巩国防一起穿针引线，聚精会神的学习缝制香包。 ????????                                            ",是,无, 2012-8-23 11:23,转发,1,赞,微博 weibo.com,yyt2BFAIx
60,"
                                                                                                    2012首届怀柔国际青年微电影季                                            ",否,"
                                                                                                    #文化怀柔#【怀柔青年微电影节渐成风潮 作品云集以小见大】8月上旬，以“青春 梦想 创新”为主题的“2012首届怀柔国际青年微电影季”正式启动。截止目前，已收数以百计的作品，《大村姑》《早餐》等备受关注的优秀作品脱颖而出。全国所有微电影爱好者可通过www.hrmicromovie.com官网上传参赛作品。 ????????                                                            ", 2012-8-23 09:24,转发,评论,赞,微博 weibo.com,yysg9psQd
61,"
                                                                                                    “寻觅云礼”2012密云旅游商品大赛                                            ",否,"
                                                                                                    到密云旅游，不仅可以欣赏到山清水秀的自然风光，住农家院吃乡村特色美食，还可以购买到玲珑枕、“密云三烧”、蔡家洼豆腐等极具特色的“密云礼物”，第九届“北京礼物”旅游商品大赛密云赛区暨“寻觅云礼”2012密云旅游商品大赛，评选出一批文化底蕴深厚、地方特色鲜明的旅游商品。 ????????                                                            ", 2012-8-23 08:50,转发,评论,赞,微博 weibo.com,yys2Blyr3
62,"
                                                                                                    沙漠，如果失去了飞沙的狂舞，就失去了壮观；大海，如果失去了浪涛的奔腾，就失去了浩瀚；人生，如果只求两点一线的安逸而本末倒置，便会失去对生命的追寻。感悟生命，我们才会懂得它的悲壮；体会它的豪迈，感受它的价值。~找到了自己的价值，绳命才能更井猜，大家早安！ ????????                                            ",是,无, 2012-8-23 08:49,4,1,赞,微博 weibo.com,yys26AutC
63,"
                                                                                                    #驴友游延庆#【延庆百里画廊赏花，随拍】 转自 O网页链接 ????????                                            ",是,无, 2012-8-22 18:01,12,4,赞,微博 weibo.com,yymdtB9rB
64,"
                                                                                                    #延庆发布#延庆今天夜间到明天，晴间多云，气温11℃～29℃，南转北风3-4级。 ????????                                            ",是,无, 2012-8-22 17:41,1,评论,赞,微博 weibo.com,yym5GqCCT
65,"
                                                                                                    万亩万寿菊，不但漂亮还有实用价值                                            ",否,"
                                                                                                    今年5月下旬,延庆县园林绿化局为发展林下经济,在蔡家河平原造林工程区种下了近万亩的万寿菊。万寿菊不仅具有观赏价值，而且具有很高的药用价值。它的叶黄素含量很高,具有良好的抗氧化作用。种植万寿菊不仅点缀了林间的景色,更为当地农民增加了收益。据了解,这些万寿菊将持续开花直至9月下旬。[呵呵] ????????                                                            ", 2012-8-22 16:45,3,6,赞,政府版微博,yylIT7Nvg
66,"
                                                                                                    #驴友游延庆#【延庆采花行】百花绽放的四季花海，摄影爱好者以独特视角，留下了永恒的美丽瞬间。 转自 O网页链接 ????????                                            ",是,无, 2012-8-22 13:51,28,10,赞,微博 weibo.com,yykzYdVG7
67,"
                                                                                                    【延庆四季花海搜酷摄影家协会四海镇旅游活动】近日，搜酷摄影家协会90余名会员来到延庆县四海镇，参加“畅游四季花海，醉享画里乡村”活动开幕式并进行摄影创作采风。在一望无际的花田里，摄影家充分地发挥着自己的创造力，从各个角度记录下鲜花的娇艳欲滴和种花人的辛勤劳作。O网页链接 ????????                                            ",是,无, 2012-8-22 10:24,2,1,赞,微博 weibo.com,yyjdXg9O9
68,"
                                                                                                    如果你努力去发现美好，美好会发现你；如果你努力去尊重他人，你也会获得别人尊重；如果你努力去帮助他人，你也会得到他人的帮助。 生命就像一种回音，你送出什么它就送回什么，你播种什么就收获什么，你给予什么就得到什么。~这么美好的早晨，就让我们播种努力吧！加油！早安！ ????????                                            ",是,无, 2012-8-22 09:07,3,1,赞,微博 weibo.com,yyiIX6hgF
69,"
                                                                                                    #延庆发布#延庆今天夜间到明天，晴间多云，气温11℃～27℃，偏北风3-4级。 ????????                                            ",是,无, 2012-8-21 18:35,1,2,赞,微博 weibo.com,yyd0MbT6x
70,"
                                                                                                    【百里山水画廊千亩向日葵进入盛花期】日前，千家店镇百里山水画廊千亩向日葵进入盛花期，游客可前往百里山水画廊免费观赏、拍照留影。今年，千家店镇播种的向日葵分别在六道河、红石湾、下德龙湾、下湾、大楝树和沙梁子6处，总面积达1000亩，其中面积最大的在红石湾村碴底下。O网页链接 ????????                                            ",是,无, 2012-8-21 16:48,195,49,赞,微博 weibo.com,yycjAqDv1
71,"
                                                                                                    【千家店镇龙湾湖荷花绽放】日前，千家店镇龙湾湖内的荷花竞相绽放，翠绿的荷叶与粉红娇嫩的荷花相互映衬，令人心旷神怡，流连忘返。近年来，随着该镇成功创建国家级4A景区，生态环境不断改善，人们环境保护意识逐渐增强，景区内一步一景，美不胜收。 ????????                                            ",是,无, 2012-8-21 16:46,21,2,赞,微博 weibo.com,yyciP9mO9
72,"
                                                                                                    【432种养眼作物引种延庆】450余亩的沃野中，能看到红、黑、粉等五种颜色的玉米，这里是延庆县井庄镇。为了培育景观农业，本市把从国内外引进的432种养眼的农作物，全部栽到了井庄镇的花儿农作物公园中，以便日后向全市推广。 O网页链接 ????????                                            ",是,无, 2012-8-21 16:36,7,2,赞,微博 weibo.com,yycer1vuc
73,"
                                                                                                    【蔡家河经济林区 万亩万寿菊行车路线】进入延庆后走延农路，过了大桥往右转（北），看到路东有一片万寿菊，看见路口向右转（东）即到。@猎人翔羽 @jessie_来块咖啡糖 @技术转移 @爱新觉罗乐园 @晶莹雪snow @彭_大_帅 @苦逼的翻译刘 @小PP的猪猪--莫谈国事 @杯中茉莉香 @司泽小学没毕业 @晴天暖日 ????????                                            ",是,无, 2012-8-21 15:10,17,5,赞,微博 weibo.com,yybFBybkY
74,"
                                                                                                    【千亩葵海惊艳延庆山水画廊】进入八月份，延庆县千家店镇百里山水画廊景区的标志性景观——1200亩向日葵花海迎来盛花期，怒放的花朵在青山绿水之间，铺展成一片片壮观的金色海洋。除了葵海，在河南村，还有上百亩由十余种花卉组成的浪漫花田竞相争艳，让人流连忘返。O网页链接 ????????                                            ",是,无, 2012-8-21 11:51,25,4,赞,微博 weibo.com,yyamMhQvI
