序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    2012年7月25日上午11时50分，北京市气象台发布暴雨蓝色预警信号，近期，包括大兴在内的四区县将有暴雨。为加强防灾意识，做好防暴雨应急工作，25日下午17:00，大兴区卫生监督所紧急召集应急小分队和本周值班人员，召开“防暴雨洪涝灾害突发应急工作部署会”，监督所所长张树旺参加了本次会议。 ????????                                            ",是,无, 2012-7-26 11:08,转发,评论,赞,微博 weibo.com,yucYAg2Gg
12,"
                                                                                                    7月24日，大兴区卫生监督所召开紧急会议，全面部署暴雨洪涝后及夏季汛期公共卫生安全监督检查工作，启动卫生防病应急机制。即日起，大兴区卫生监督所将对全区食品、饮用水单位进行安全隐患摸查，加大对容易遭受污染的工地食堂、农村水源井监督检查力度，加强应急值守，应急小分队24小时待岗。 ????????                                            ",是,无, 2012-7-25 11:27,7,1,赞,微博 weibo.com,yu3FO7fHM
13,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #悼念亲人 致敬英雄#截至22日17时,7.21北京暴雨已致37人死亡。在抗击暴雨过程中:燕山公安分局向阳路派出所所长李方洪在救援被困群众时不幸牺牲,密云大城子镇镇长李建民、房山韩村河镇副镇长高大辉、房山长阳供水厂抢险队郭云峰牺牲在抗灾一线……让我们在微博上点燃蜡烛,向逝者致哀!向英雄致敬! ????????                                                            ", 2012-7-25 10:07,转发,评论,77,政府版微博,yu399FzFY
14,"
                                                                                                    7月21日北京遭遇61年一遇的强降雨。为了有效预防、控制暴雨过后有可能出现的传染病疫情，大兴区卫生监督所于7月24日对区医院、北京市仁和医院和中国中医科学院广安门医院南区三家医院的肠道门诊的接诊情况、医疗废物处置和医院污水处理进行监督检查，以确保医疗机构传染病防控措施的落实。 ????????                                            ",是,无, 2012-7-25 10:04,转发,评论,赞,微博 weibo.com,yu38axrJP
15,"
                                                                                                    为进一步规范放射诊疗许可工作，大兴区卫生监督所设计并制定了《放射卫生行政许可审查表》，将审查中的关键项目进行提炼、归类并按照许可类别汇成表格，分为“新办与校验、卫生审查、竣工验收和变更”四类。卫生监督员初审并填写表格，科室负责人复核。规范了放射卫生行政许可工作、提高了工作效率。 ????????                                            ",是,无, 2012-7-25 09:53,转发,评论,赞,微博 weibo.com,yu33HDnWI
16,"
                                                                                                    为紧急应对暴雨过后可能发生的食品安全事件，即日起大兴监督所对全区重点餐饮单位开展监督检查。 1、禁止出售或加工被雨水浸泡过的食品及原材料。 2、禁止加工发生霉变、腐败变质的食品。 3、做好本单位餐饮具的清洗消毒工作。 4、出现食品安全事件在做好应急救援的同时，要及时上报区卫生行政部门。 ????????                                            ",是,无, 2012-7-23 16:02,转发,评论,赞,微博 weibo.com,ytMChEPli
17,"
                                                                                                    为了对大兴区公共场所集中空调通风系统百日专项工作进行部署，2012年7月20日，大兴区卫生监督所召开了“大兴区公共场所集中空调通风系统百日专项工作会”，辖区32家商场超市和三至五星级宾馆饭店的负责人及空调管理人员共64人参会。 ????????                                            ",是,无, 2012-7-23 10:49,转发,评论,赞,微博 weibo.com,ytKzlgrW0
18,"
                                                                                                    为了对2012年大型商场超市空气质量卫生监督抽检工作进行总结和通报，加强经营单位的卫生管理意识，2012年7月20日，大兴区卫生监督所召开了“大兴区大型商场超市约见会”，6家室内空气质量抽检不合格的大型商场超市负责人和空调管理人员被约见。 ????????                                            ",是,无, 2012-7-23 10:49,转发,评论,赞,微博 weibo.com,ytKzbvavH
19,"
                                                                                                    2012年7月19日，大兴区卫生监督所党支部组织全体党员干部学习传达了北京市第十一次党代会精神，并组织观看了2011年度感动中国人物颁奖典礼。大兴区卫生监督所米志月副书记主持了此次会议。 ????????                                            ",是,无, 2012-7-23 10:48,转发,评论,赞,微博 weibo.com,ytKyW9fm3
20,"
                                                                                                    庞各庄镇早餐工程首批早餐点正式启用 2012年7月13日，庞各庄镇党委书记王学军、庞各庄镇镇长贾卫国、卫生局副局长马燕珠、卫生监督所所长张树旺以及其他相关委办局的领导均出席了此次揭牌仪式，并为庞各庄镇第一批早餐工程的9家早餐点发放了《餐饮服务许可证》、《工商营业执照》。 ????????                                            ",是,无, 2012-7-16 14:25,转发,评论,赞,微博 weibo.com,ysHZrgwwq
21,"
                                                                                                    大兴区卫生监督所于2012年7月13日召开了“大兴区2012年放射卫生培训暨工作会”，区CDC、各医院（卫生院）以及口腔诊所、门诊部等50余家放射诊疗工作单位的主管领导及放射卫生工作负责人80余人参加了会议。 ????????                                            ",是,无, 2012-7-13 14:55,转发,评论,赞,微博 weibo.com,ysfUlixiv
22,"
                                                                                                    2012年7月11—12日，大兴区卫生监督所陪同北京市卫生监督所对大兴区CDC、西红门医院等4家职业卫生技术服务单位开展了专项监督检查工作。 ????????                                            ",是,无, 2012-7-13 14:54,转发,评论,赞,微博 weibo.com,ysfTQgbHY
23,"
                                                                                                    为了进一步规范放射诊疗管理工作，大兴区卫生监督所结合放射卫生档案管理中普遍存在问题，依据《放射诊疗管理规定》的内容要求，制作了《放射卫生八分类管理档案》模版，并在部分医院试用，取得了良好的效果。 ????????                                            ",是,无, 2012-7-11 14:39,转发,评论,赞,微博 weibo.com,yrWWQxFc1
24,"
                                                                                                    《国务院关于加强食品安全工作的决定》提出了我国食品安全的阶段性目标，计划用3年左右的时间，使我国食品安全治理整顿工作取得明显成效，违法犯罪行为得到有效遏制，突出问题得到有效解决。 ????????                                            ",是,无, 2012-7-6 16:37,转发,评论,赞,微博 weibo.com,yrcA1dCVg
25,"
                                                                                                    外照射防护的一般方法： 1、时间防护 2距离防护 3屏蔽防护 ????????                                            ",是,无, 2012-7-4 14:12,转发,评论,赞,微博 weibo.com,yqSMasXaO
26,"
                                                                                                    放射性物质或放射线作用于机体，可以致体内各种营养素代谢紊乱，给予合理营养饮食，可以减少放射损伤。放射人员适宜食物：蛋类、乳类及乳制品、猪肝、瘦肉、鱼类、大豆及豆制品等，卷心菜、胡萝卜、土豆、番茄、海带、紫菜、蘑菇等，柑橘类、猕猴桃、苹果等新鲜水果。饮食禁忌：忌烧烤煎炸之品和肥肉。 ????????                                            ",是,无, 2012-7-4 14:11,1,评论,赞,微博 weibo.com,yqSM35OVA
27,"
                                                                                                    2012年6月29日，大兴区卫生监督所召开夏季大学生学校食堂召见会。 ????????                                            ",是,无, 2012-7-2 09:15,转发,评论,赞,微博 weibo.com,yqxYM4M6M
28,"
                                                                                                    瀛海卫生监督站联合瀛海镇安全科、大兴城建开发公司于2012年6月27日在瀛海辖区定向安置房生活区内开展了食品安全知识宣传活动。 ????????                                            ",是,无, 2012-6-28 09:53,1,1,赞,微博 weibo.com,ypWwjolAc
29,"
                                                                                                    亦庄开发区卫生局窗口已搬迁至新址办公 原北京经济技术开发区投资服务大厅于6月初关闭，卫生局窗口也紧随新的亦庄开发区行政服务中心搬迁至开发区荣华中路亦城国际中心,目前各项业务已安排就绪。 ????????                                            ",是,无, 2012-6-28 09:52,2,评论,赞,微博 weibo.com,ypWvOE5bu
30,"
                                                                                                    6月21日，大兴区卫生监督所走进大兴石油化工学院以“共建诚信家园，同铸食品安全”为主题，开展食品安全进校园宣传活动，切实推进学生食品安全教育，保护学生餐桌饮食安全。 ????????                                            ",是,无, 2012-6-21 18:48,转发,评论,赞,微博 weibo.com,yoW1NFRAK
31,"
                                                                                                    2012年6月19日，大兴区卫生监督所在火神庙商业中心广场开展了《食品安全法》社会宣传活动，从而提高全民食品安全意识。 ????????                                            ",是,无, 2012-6-19 13:57,转发,评论,赞,微博 weibo.com,yoBgQhYGd
32,"
                                                                                                    为了进一步深入开展打击非法行医工作，保障人民群众就医安全，维护大兴区医疗服务市场秩序，6月14日，大兴区政府召开打击非法行医专项行动动员部署会，区卫生局、公安局、综治办、法院、检察院、药监局、城管大队、流管办和各镇、街道等相关部门主管领导参加了会议。 ????????                                            ",是,无, 2012-6-15 14:23,1,评论,赞,微博 weibo.com,ynZJdi5qS
33,"
                                                                                                    夏季来临，为加强全区食品安全监管，保障食品安全，按照市、区两级部门有关开展食品安全专项的工作部署， 2012年6月14日上午，大兴区卫生局牵头，联合区食品办、区教委、区住建委对2所学校食堂和1处建筑工地食堂的食品安全工作进行了检查。 ????????                                            ",是,无, 2012-6-14 17:44,转发,评论,赞,微博 weibo.com,ynRCAFxi4
34,"
                                                                                                    为进一步推进食品卫生监督量化分级管理工作，提高餐饮服务食品安全监管水平和效能，规范食品从业人员的卫生知识和操作技能，瀛海卫生监督站于2012年6月12日召开了餐饮单位食品安全监督动态等级年度等级评定培训会。瀛海地区30余家餐饮服务单位，64名单位负责人参加了此次培训。 ????????                                            ",是,无, 2012-6-13 11:10,转发,评论,赞,微博 weibo.com,ynFBQeNRr
35,"
                                                                                                    2012年6月11日，北京市大兴区卫生监督所在西红门镇综治办、派出所、城管、计生等相关部门的配合下，与安徽省安庆市宿松县“两非”案件查处工作组联合依法查处并取缔了西红门镇老三余村一处非法为孕妇进行B超检查的“黑诊所”，有力震慑了无证行医违法行为人，切实维护了辖区的医疗市场秩序。 ????????                                            ",是,无, 2012-6-13 11:06,转发,评论,赞,微博 weibo.com,ynFApguZ1
36,"
                                                                                                    为普及食品安全知识，增强辖区群众食品安全意识，2012年6月10日上午，亦庄卫生监督站参加了开发区组织的主题为“共建诚信家园，同铸食品安全”的宣传活动。活动得到了广大社区居民、企业职工以及工地民工的热烈反响，营造了人人关注、支持、参与食品安全的社会氛围。 ????????                                            ",是,无, 2012-6-12 10:06,转发,评论,赞,微博 weibo.com,ynvLKiddZ
37,"
                                                                                                    夏季是食物中毒高发季节，为了给广大师生提供良好的就餐和消费环境，确保学校幼儿园师生饮食安全，6月11日，亦庄卫生监督站对开发区内的多家学校、幼儿园食堂进行了监督检查，执法检查结果总体情况良好。 ????????                                            ",是,无, 2012-6-12 10:05,转发,评论,赞,微博 weibo.com,ynvL66Lot
38,"
                                                                                                    普通高校招生考试于6月7日至8日举行,为确保大兴区考生饮食卫生安全,防止发生食物中毒等安全事故,保障考试顺利进行,大兴区卫生局卫生监督所提前介入，对区内6个考点及周边餐饮卫生情况进行监督检查，确保了高考期间未发生突发公共卫生事件，为高考考场拉起一道坚固的绿色“防护墙”。 ????????                                            ",是,无, 2012-6-12 10:03,转发,评论,赞,微博 weibo.com,ynvKb5CYa
39,"
                                                                                                    为提高企业食品安全意识，加强企业安全生产监管。2012年6月8日，旧宫卫生监督站与旧宫镇政府安全科联合对旧宫镇南小街三队的近200家企业法人和管理员进行了安全生产、食品安全培训。此次培训以预防企业职工食堂事物中毒、规范食品卫生操作为重点，共计发放宣传手册、宣传画400余份。 ????????                                            ",是,无, 2012-6-12 09:59,转发,评论,赞,微博 weibo.com,ynvIFFszS
40,"
                                                                                                    高考临近，为保证每位考生身体健康，能顺利的参加高考考试，取得好成绩，大兴区卫生监督所在此提醒：考前要注意饮食卫生。 ????????                                            ",是,无, 2012-6-6 12:05,转发,评论,赞,微博 weibo.com,ymBYG4sUa
41,"
                                                                                                    放射工作人员不要混淆上岗前和在期间的职业体检：按照《放射工作人员职业健康监护技术规范》（GBZ235-2011）的要求，放射工作人员上岗前“外周血淋巴细胞染色体畸变分析”和“微核试验”都要做，而在岗职业健康体检可以二选一。 ????????                                            ",是,无, 2012-6-4 15:45,转发,评论,赞,微博 weibo.com,ymkzffAhC
42,"
                                                                                                    取得《放射工作人员证》需要提交哪些资料？1.身份证复印件；2.上岗前有关法律知识培训证明；3.职业健康体检资料;4.个人计量检测资料；5.彩色2寸免冠照片1张；6申请人输入基本信息表格（下载邮箱：DXQZYFSK@163.COM 密码：60283539） ????????                                            ",是,无, 2012-6-4 15:45,转发,评论,赞,微博 weibo.com,ymkz6FajI
