序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
60,"
                                                                                                                                                ",否,"
                                                                                                    #百科·心理#【水桶效应】水桶效应也叫短板效应，是指一只水桶想盛满水，并不取决于最长的那块木板，而是取决于最短的那块木板。水会从最短的那块木板中漏掉。水桶”的最大容量象征着整体的实力和竞争力，而不是某些优势。所以找到你的短处，补足你的短板，让短板不短。O网页链接 ????????                                                            ", 2012-7-24 14:23,1,评论,赞,微博 weibo.com,ytVoCnLN8
61,"
                                                                                                    //@北京海淀健康教育: 支持                                            ",否,"
                                                                                                    #暴雨过后，北京市疾控中心提八点建议预防汛期传染病#①注意饮食卫生。②勤洗手。③忌饮生水或地表水。④接触雨水后及时清洗，以免引发皮肤炎症。⑤避免过劳，随时增减衣服。⑥及时清理积水，减少蚊虫滋生。⑦提早采取卫生干预措施。⑧出现不适及时就诊@首都健康 @北京12320在聆听 @与点阁 ????????                                                            ", 2012-7-24 14:19,1,评论,1,微博 weibo.com,ytVmUBm21
62,"
                                                                                                    //@健康教育何超: 手套使用完全可以取代手卫生？不可以！@男丁格尔81V @中国医学论坛报官方微博 @生命时报                                            ",否,微博已被原作者删除, 2012-7-24 14:17,-1,评论,赞,微博 weibo.com,ytVm9ARyH
63,"
                                                                                                                                                ",否,"
                                                                                                    2012年7月23日渤海镇卫生院为田仙峪村民开展了一场“口腔保健知识——牙周病”的知识讲座，由口腔科的孟冬梅大夫为村民讲了口腔健康的基本标准，牙周病的概念、症状，自我检测方法，列举了大量图片，并教大家怎样正确刷牙、使用牙线，大家都听得非常认真，孟大夫的生动讲解受到了百姓一致好评。 ????????                                                            ", 2012-7-23 17:21,1,评论,赞,微博 weibo.com,ytN8hhD1M
64,"
                                                                                                    //@北京怀柔健康教育: 关注民生、健康、安全的温馨提示，谢谢                                            ",否,"
                                                                                                    发表了博文 《北京市疾控中心温馨提示：汛期别忘防病》 - 今年入夏以来，我市天气潮湿闷热、气候异常，7月21日更是遭遇几十年以来罕见的持续一天的强降雨过程。部分地区先后发生了不同程度的暴雨引发的房屋进 O网页链接 ????????                                                            ", 2012-7-23 17:17,转发,评论,赞,微博 weibo.com,ytN6ZdTki
65,"
                                                                                                    #脉搏的正常值#脉搏的正常值为60-100次/分，成人通常是70-80次/分，平均约72次/分，老年人较慢，为55~60次/ 分。正常人脉搏规则、强弱均等，不会出现脉搏间隔时间长短不一和（或）强弱交替的现象。 ????????                                            ",是,无, 2012-7-23 17:02,转发,评论,赞,微博 weibo.com,ytN0WvS3V
66,"
                                                                                                    #如何远离皱纹？#1.日晒是皮肤老化的主要因素之一，因此平时需注意皮肤防护及皮肤清洁；2.适当运动，有助于毛孔排出分泌物，可以使肌肤更加年轻漂亮健康；3.注意休息，戒烟，多进食蔬菜水果。 ????????                                            ",是,无, 2012-7-20 15:31,转发,评论,赞,微博 weibo.com,ytk8lfUBJ
67,"
                                                                                                    //@小鬼当佳宋涛: 好                                            ",否,"
                                                                                                    【领导四不原则】1）正职四不：总揽不独揽，宏观不主观，决断不武断，放手不撒手；2）副职四不：献策不决策，到位不越位，超前不抢前，出力不出名；3）平级四不：理解不误解，补台不拆台，分工不分家，交心不多心；4）用人四不：用人不疑人，管事不多事，讲话不多话，严格不严厉。@蒋锡培@姜明@徐浩然 ????????                                                            ", 2012-7-19 15:21,转发,评论,1,微博 weibo.com,ytaDC1WLw
68,"
                                                                                                    #晒伤后该怎么办？#如暴晒后皮肤发红、刺痛，则为皮肤晒伤的表现。应脱离日光暴晒区域，局部冰敷，并应用油膏保护皮肤，避免形成水疱。如果水疱已经形成，切勿撕脱水疱表皮，应等待其自然干燥。 ????????                                            ",是,无, 2012-7-19 15:01,1,评论,赞,微博 weibo.com,ytavRfWwk
69,"
                                                                                                    #健康的口腔#1981年WHO制定的口腔健康标准是“牙齿清洁、无龋洞、无疼痛感，牙齿颜色正常、无出血现象。”口腔健康包括具有良好的口腔卫生、健全的口腔功能以及没有口腔疾病。 ????????                                            ",是,无, 2012-7-19 14:44,转发,评论,赞,微博 weibo.com,ytaoWcQ3G
