序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
21,"
                                                                                                    8.7在回迁社区——石门营新五区讲座。 ????????                                            ",是,无, 2012-8-9 10:19,转发,评论,赞,微博桌面,ywkDN4fSb
22,"
                                                                                                    今年5月13日至19日是我国首个饮用水卫生宣传周。宣传周主题是“关注饮水卫生，共享健康生活”。 ????????                                            ",是,无, 2012-8-7 10:55,转发,评论,赞,微博桌面,yw21qewuO
23,"
                                                                                                    灾后防疫饮水卫生最重要 ????????                                            ",是,无, 2012-8-7 10:55,转发,评论,赞,微博桌面,yw21e6p5w
24,"
                                                                                                    随着正式在京落地播出，百姓健康电视频道（CHTV）计划于今年年底在主要省会城市及大中城市落地播出，覆盖超过5000万用户及2亿以上电视观众，并进一步扩展至全国现有超过1亿有线电视用户及4亿电视观众。 ????????                                            ",是,无, 2012-8-7 10:54,转发,评论,赞,微博桌面,yw20XfBe9
25,"
                                                                                                    2012年8月6日，卫生部百姓健康电视频道（CHTV）在北京举办了开播仪式。卫生部部长陈竺为频道开播剪彩并做重要讲话。 ????????                                            ",是,无, 2012-8-7 10:53,转发,评论,赞,微博桌面,yw20vb4I1
26,"
                                                                                                    【卫生部百姓健康电视频道在京举办开播仪式】目前，百姓健康电视频道(CHTV)已在全国70多个城市落地播出。全天18小时不间断滚动播出，15档特色主打栏目，涵盖新闻发布、热点访谈、健康教育、西医常识、中医集萃、健康娱乐资讯等六大方面的内容。 ????????                                            ",是,无, 2012-8-7 10:48,3,2,赞,微博桌面,yw1Yre7cX
27,"
                                                                                                    【如何防雷击】9.不宜在建筑物朝天面上活动。 10.切勿接触天线、水管、铁丝网、金属门窗、建筑物外墙，远离电线等带电设备或其他类似金属装置。 11.紧闭门窗，防止危险的侧击雷和球形闪电侵入。 12.家庭使用电脑、彩电、音响、影碟机等弱电设备不要靠近外墙，雷电发生时最好不使用这些设备。 ????????                                            ",是,无, 2012-8-6 15:32,转发,评论,赞,微博桌面,yvUp6ng8v
28,"
                                                                                                    【如何防雷击】6.在空旷场地不宜打伞，不宜把金属工具、羽毛球拍、高尔夫球杆等扛在肩上。 7.应迅速躲入有防雷设施保护的建筑物内，或有金属顶的各种车辆及有金属壳体的船仓内。 8.如果不具备以上条件，应立即双膝下蹲，向前弯曲，双手抱膝。 ????????                                            ",是,无, 2012-8-6 15:31,4,3,赞,微博桌面,yvUoBln7U
29,"
                                                                                                    【如何防雷击】1.不宜在山顶、山脊或建筑物顶部停留。 2.不宜在铁栅栏、金属晒衣绳、架空金属体以及铁路轨道附近停留。 3.不宜在室外游泳池、湖泊海滨游泳。 4.不宜在孤立的大树或烟囱下停留。 5.不宜开摩托车、骑自行车。 ????????                                            ",是,无, 2012-8-6 15:30,转发,评论,赞,微博桌面,yvUoeih0z
30,"
                                                                                                    【如何防雷击】驾车遭遇打雷时，不要将头伸向车外，上下车时不宜一脚在地一脚在车，双脚应同时离地或离车。 ????????                                            ",是,无, 2012-8-6 15:26,转发,评论,赞,微博桌面,yvUmOfa3Z
31,"
                                                                                                    暴雨橙色预警信号：3小时内降雨量将达50毫米以上，或者已达50毫米以上且降雨可能持续。 暴雨红色预警信号：3小时内降雨量将达100毫米以上，或者已达100毫米以上且降雨可能持续。 ????????                                            ",是,无, 2012-8-6 15:23,转发,评论,赞,微博桌面,yvUlmoTSD
32,"
                                                                                                    暴雨预警信号分四级，分别以蓝色、黄色、橙色、红色表示。 暴雨蓝色预警信号：12小时内降雨量将达50毫米以上，或者已达50毫米以上且降雨可能持续。 暴雨黄色预警信号：6小时内降雨量将达50毫米以上，或者已达50毫米以上且降雨可能持续。 ????????                                            ",是,无, 2012-8-6 15:22,转发,评论,赞,微博桌面,yvUlj9XiR
33,"
                                                                                                    门头沟有31人参加                                            ",否,"
                                                                                                    参加健康大课堂培训 ????????                                                            ", 2012-8-2 11:00,转发,评论,赞,Android客户端,yvgUUz3Tu
34,"
                                                                                                    夜里1122还有谁在守候？ #Camera360照片分享# ????????                                            ",是,无, 2012-8-1 23:23,转发,评论,赞,Camera360照片分享,yvclT7Qfz
35,"
                                                                                                    雨中出发到安置点进行健康教育宣传 #Camera360分享奥运助威有奖# ????????                                            ",是,无, 2012-8-1 09:41,转发,评论,赞,Camera360照片分享,yv6YhxH4s
36,"
                                                                                                    门头沟区健康科普师资库的讲师在给军庄镇西杨坨村的村民进行洪涝灾害卫生防病健康知识讲座。 ????????                                            ",是,无, 2012-7-31 10:10,转发,评论,赞,微博桌面,yuXJGw9Oe
37,"
                                                                                                    门头沟区军庄社区卫生服务中心的医务人员在发放区健康教育所自制的宣传材料。 ????????                                            ",是,无, 2012-7-31 10:09,转发,评论,赞,微博桌面,yuXJ23647
38,"
                                                                                                    @北京健康教育 @北京健康教育刘秀荣 @北京健康教育胡洋 //@北京门头沟健康教育:继续顶//@北京门头沟区人口计生:转发微博                                            ",否,"
                                                                                                    #加油门头沟#@门头沟论坛 @门头沟共青团 @京西门头沟 @北京门头沟区人口计生 @北京门头沟卫生监督  ????????                                                            ", 2012-7-31 09:05,转发,评论,赞,微博桌面,yuXj7s5Vi
39,"
                                                                                                    @北京健康教育 @北京健康教育刘秀荣                                             ",否,"
                                                                                                    实验室正在对采样的饮用水进行检测。 ????????                                                            ", 2012-7-31 09:05,转发,评论,赞,微博桌面,yuXj1yajs
40,"
                                                                                                    @北京健康教育 @北京健康教育刘秀荣 @北京健康教育胡洋                                             ",否,"
                                                                                                    为避免引起群众恐慌，门头沟区疾病预防控制中心在到居民家中进行饮用水采样时没有穿工作服。 ????????                                                            ", 2012-7-31 09:05,转发,评论,赞,微博桌面,yuXiYjecJ
41,"
                                                                                                    @北京健康教育 @北京健康教育胡洋                                             ",否,"
                                                                                                    门头沟区中医院在发放健康教育所自制的宣传材料。 ????????                                                            ", 2012-7-31 09:04,转发,评论,赞,微博桌面,yuXiTyFK8
42,"
                                                                                                    @北京健康教育 @北京健康教育刘秀荣                                            ",否,"
                                                                                                    门头沟区中医院在发放市健康教育所配发的宣传材料。 ????????                                                            ", 2012-7-31 09:04,转发,评论,赞,微博桌面,yuXiNEJKu
43,"
                                                                                                    @北京健康教育 @北京健康教育刘秀荣 @北京健康教育胡洋                                             ",否,"
                                                                                                    门头沟中医院肠道门诊入口出张贴的市健康教育所配发的宣传海报。 ????????                                                            ", 2012-7-31 09:04,转发,评论,赞,微博桌面,yuXiFon9L
44,"
                                                                                                    门头沟中医院肠道门诊入口出张贴的市健康教育所配发的宣传海报。 ????????                                            ",是,无, 2012-7-31 09:03,1,评论,赞,微博桌面,yuXiikCNj
45,"
                                                                                                    门头沟区中医院在发放市健康教育所配发的宣传材料。 ????????                                            ",是,无, 2012-7-31 08:55,1,评论,赞,微博桌面,yuXfdrj0w
46,"
                                                                                                    门头沟区中医院在发放健康教育所自制的宣传材料。 ????????                                            ",是,无, 2012-7-31 08:51,1,评论,赞,微博桌面,yuXdmdXEZ
47,"
                                                                                                    门头沟区中医院门诊大厅咨询台发放暴雨洪灾健康教育宣传材料。 ????????                                            ",是,无, 2012-7-31 08:49,转发,评论,赞,微博桌面,yuXcN41h7
48,"
                                                                                                    全是雨，天气预报夜间转小。 ????????                                            ",是,无, 2012-7-31 08:48,3,评论,赞,微博桌面,yuXc3gHqT
49,"
                                                                                                    又开始下雨了，期盼天晴 ????????                                            ",是,无, 2012-7-31 08:39,转发,评论,赞,微博桌面,yuX8pdwB6
50,"
                                                                                                    为避免引起群众恐慌，门头沟区疾病预防控制中心在到居民家中进行饮用水采样时没有穿工作服。 ????????                                            ",是,无, 2012-7-31 08:37,1,评论,赞,微博桌面,yuX7Mbu0q
51,"
                                                                                                    实验室正在对采样的饮用水进行检测。 ????????                                            ",是,无, 2012-7-31 08:35,1,评论,赞,微博桌面,yuX71dOcJ
52,"
                                                                                                    继续顶//@北京门头沟区人口计生:转发微博                                            ",否,"
                                                                                                    #加油门头沟#@门头沟论坛 @门头沟共青团 @京西门头沟 @北京门头沟区人口计生 @北京门头沟卫生监督  ????????                                                            ", 2012-7-31 08:11,1,评论,赞,微博桌面,yuWX6zWOI
53,"
                                                                                                    在重灾区三家店村，龙泉镇主管副镇长参加了这次健康教育讲座。 ????????                                            ",是,无, 2012-7-30 16:33,转发,评论,赞,微博桌面,yuQOyrIdC
54,"
                                                                                                    7.30健康教育所对各医院社区灾后健康教育宣传材料的发放和张贴进行检查。（桥东街社区） ????????                                            ",是,无, 2012-7-30 16:31,转发,评论,赞,微博桌面,yuQNQosOk
55,"
                                                                                                    7.30健康教育所对各医院社区进行宣传品张贴和发放情况检查。（区医院门诊大厅） ????????                                            ",是,无, 2012-7-30 16:30,1,1,赞,微博桌面,yuQNdFpD5
56,"
                                                                                                    7.30健康教育所对各医院、社区进行宣传品发放及张贴情况检查。（区医院门诊大厅张贴的宣传画） ????????                                            ",是,无, 2012-7-30 16:21,1,1,赞,微博桌面,yuQJphXpw
57,"
                                                                                                    7.30健康教育所在暴雨洪灾重灾区三家店村开展汛期做好传染病预防的健康教育知识讲座 ????????                                            ",是,无, 2012-7-30 16:09,4,1,赞,微博桌面,yuQEFzfbo
58,"
                                                                                                    分析的在理//@宋晓军: 很多50后、60后、部分70后在长身体的时候还对肉很馋。有些含油的菜汤都舍不倒掉，还要用馒头沾着吃了。等到90年代后放开了，就猛吃，糖尿病、心血管病就都来了，医药公司就火了。80后90后很多没有这个体会，加上家长注意，饮食相对均衡。各地的体育“苗子”自然就多了。                                            ",否,"
                                                                                                    人的体能来源于肌肉，长肌肉需要蛋白质，蛋白质主要来源于肉食。国家之间比体育，只有能吃到足够多肉的国民才算作人口基数。肉是粮食变的，牲畜要吃饲料，饲料中大部分是玉米、豆粕、米糠、黑麦、大麦、糙米等粗粮，没有多余的粮食就没有肉。北京是1993年才取消粮票和肉票的。各地朋友还记得你们哪吗？ ????????                                                            ", 2012-7-30 09:40,转发,评论,赞,微博 weibo.com,yuO6VF2jb
59,"
                                                                                                    //@北京房山健康教育: 转发微博                                            ",否,"
                                                                                                    夏天的剩食物要特别小心，高水分的食物只需4个小时左右，就可能因细菌繁殖让食物发生变质。特别是那些富含淀粉和蛋白质的食物，坏起来更快，如绿豆汤、大米饭、牛奶、豆浆、肉汤、豆腐等。 ????????                                                            ", 2012-7-30 09:26,转发,评论,赞,微博 weibo.com,yuO1jAhZn
60,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #卫生信息#7月29日，石楼社区卫生服务中心与镇政府对受灾严重的石楼开发区的康美药业、鑫涛塑业、佳丽远大等二十余家企业进行了走访。详细询问了受灾企业卫生防病措施落实情况、饮用水情况、垃圾清理、消毒等工作落实情况。并就卫生防病知识做了详细介绍和指导，并为这些企业发放了宣传品、宣传海报。 ????????                                                            ", 2012-7-30 09:26,转发,评论,赞,微博 weibo.com,yuO1bj4os
61,"
                                                                                                    //@北京西城南健康教育: 2                                            ",否,"
                                                                                                    洪灾后食物中毒的流行特点: 2、各种肠道致病菌引起的腹泻或食物中毒：志贺氏菌、副溶血性弧菌、致病性大肠埃希氏菌、奇异变形杆菌、沙门氏菌等； ????????                                                            ", 2012-7-30 09:25,转发,评论,赞,微博 weibo.com,yuO0QDG57
62,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    洪涝灾害发生时，家鼠与野鼠均向高地聚集，鼠洞遭到破坏，鼠类活动加剧，肾综合征出血热等鼠传疾病风险加大。故应及时开展灭鼠，防止鼠传疾病的发生。 ????????                                                            ", 2012-7-30 09:25,转发,评论,赞,微博 weibo.com,yuO0AmBep
63,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    洪灾后食物中毒的流行特点: 5、食用淹死、病死、死因不明的家禽和水产引起的食物中毒或人兽共患疾病。 ????????                                                            ", 2012-7-30 09:24,转发,评论,赞,微博 weibo.com,yuO0sFrhq
64,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    洪灾后食物中毒的预防措施： 1、在洪灾发生时期各单位和救灾部门应加强自身卫生管理，以切断食物中毒和其他食源性疾病的传播途径，防止食物中毒和其他食源性疾病的发生。 ????????                                                            ", 2012-7-30 09:24,转发,评论,赞,微博 weibo.com,yuO0mugEj
65,"
                                                                                                    当地村民在认真阅读健康教育所发放的针对暴雨洪灾后的健康宣传材料。 ????????                                            ",是,无, 2012-7-29 11:11,4,评论,赞,微博桌面,yuFh6lkkD
66,"
                                                                                                    健康教育所在龙泉镇龙泉务村给当地村民发放饮水消毒及预防虫媒传染病的宣传材料。 ????????                                            ",是,无, 2012-7-29 11:09,4,评论,赞,微博桌面,yuFgpczds
67,"
                                                                                                    龙泉务村健康教育宣传栏 ????????                                            ",是,无, 2012-7-29 11:07,转发,评论,赞,微博桌面,yuFfth7mi
68,"
                                                                                                    健康教育所在琉璃渠村发放饮水消毒、饮食卫生等宣传材料。 ????????                                            ",是,无, 2012-7-29 11:05,转发,评论,赞,微博桌面,yuFeQ0FIZ
69,"
                                                                                                    琉璃渠村健康教育宣传栏 ????????                                            ",是,无, 2012-7-29 11:03,转发,评论,赞,微博桌面,yuFedyEwd
70,"
                                                                                                    7月28日疾控中心副主任庄国良查看农村地区水源周围情况。 ????????                                            ",是,无, 2012-7-29 11:03,转发,评论,赞,微博桌面,yuFdU5cIx
71,"
                                                                                                    @北京健康教育 @北京西城健康教育                                            ",否,"
                                                                                                    7月28日健康教育所在新桥大街开展汛期做好传染病预防健康教育宣传活动 ????????                                                            ", 2012-7-28 15:56,转发,评论,赞,微博 weibo.com,yuxItvA5z
72,"
                                                                                                    @北京健康教育 @房山区卫生局                                            ",否,"
                                                                                                    7月24日疾控中心主任李淑芳在暴雨洪灾重灾区东辛房办事处北涧沟社区指导卫生防疫工作 ????????                                                            ", 2012-7-28 15:55,转发,评论,赞,微博 weibo.com,yuxIcnd9Z
73,"
                                                                                                    @北京健康教育                                            ",否,"
                                                                                                    7月24日北京市疾控中心副主任贺雄一行来我区指导卫生防疫工作。 ????????                                                            ", 2012-7-28 15:55,转发,评论,赞,微博 weibo.com,yuxI19vBQ
74,"
                                                                                                    @北京健康教育                                            ",否,"
                                                                                                    7月24日北京市疾控中心副主任贺雄一行来我区受灾严重地区指导卫生防疫工作。 ????????                                                            ", 2012-7-28 15:55,转发,评论,赞,微博 weibo.com,yuxHUDcaU
75,"
                                                                                                    @北京健康教育 @北京西城健康教育                                            ",否,"
                                                                                                    7月23日卫生局副局长张斌指导消毒工作 ????????                                                            ", 2012-7-28 15:54,转发,评论,赞,微博 weibo.com,yuxHR5FCr
76,"
                                                                                                    @北京健康教育 @北京平谷健康教育 @房山区卫生局 @北京西城健康教育                                            ",否,"
                                                                                                    7月23日卫生局副局长杨立新指导消毒工作。 ????????                                                            ", 2012-7-28 15:48,转发,评论,赞,微博 weibo.com,yuxFaq2Sx
77,"
                                                                                                    @北京健康教育 @北京平谷健康教育 @房山区卫生局                                            ",否,"
                                                                                                    7月23日健康教育所与门城社区卫生服务中心在暴雨洪灾重灾区龙泉镇华新建社区入户开展健康教育宣传。 ????????                                                            ", 2012-7-28 15:48,转发,评论,赞,微博 weibo.com,yuxF1y2r4
78,"
                                                                                                    @北京健康教育 @北京平谷健康教育 @房山区卫生局 @北京西城健康教育                                            ",否,"
                                                                                                    7月23日健康教育所与门城社区卫生服务中心在暴雨洪灾重灾区龙泉镇华新建社区开展健康教育宣传活动。 ????????                                                            ", 2012-7-28 15:47,1,1,赞,微博 weibo.com,yuxEY2rcD
79,"
                                                                                                    谢谢您的支持！[呵呵]//@北京健康教育刘秀荣: 小谢，支持你！ //@北京通州健康教育:同志们都很忙~                                            ",否,"
                                                                                                    门头沟区疾病预防控制中心健康教育所办公室主任谢利英在给全区13个镇办事处、17家医疗单位发放汛期健康教育宣传材料。共发放了10万余份。 ????????                                                            ", 2012-7-28 11:20,转发,评论,赞,微博 weibo.com,yuvUB82l4
80,"
                                                                                                    7月23日健康教育所与门城社区卫生服务中心在暴雨洪灾重灾区龙泉镇华新建社区开展健康教育宣传活动。 ????????                                            ",是,无, 2012-7-28 11:18,2,1,赞,微博 weibo.com,yuvTMzH8l
81,"
                                                                                                    7月23日健康教育所与门城社区卫生服务中心在暴雨洪灾重灾区龙泉镇华新建社区入户开展健康教育宣传。 ????????                                            ",是,无, 2012-7-28 11:18,1,评论,赞,微博 weibo.com,yuvTvb3It
82,"
                                                                                                    7月23日卫生局副局长杨立新指导消毒工作。 ????????                                            ",是,无, 2012-7-28 11:17,1,1,赞,微博 weibo.com,yuvTd9qLm
83,"
                                                                                                    7月23日卫生局副局长张斌指导消毒工作 ????????                                            ",是,无, 2012-7-28 11:17,1,1,赞,微博 weibo.com,yuvT3mPxs
84,"
                                                                                                    7月24日北京市疾控中心副主任贺雄一行来我区受灾严重地区指导卫生防疫工作。 ????????                                            ",是,无, 2012-7-28 11:15,1,1,赞,微博 weibo.com,yuvStkV1j
85,"
                                                                                                    7月24日北京市疾控中心副主任贺雄一行来我区指导卫生防疫工作。 ????????                                            ",是,无, 2012-7-28 11:14,1,评论,赞,微博 weibo.com,yuvS8lJew
86,"
                                                                                                    7月24日疾控中心主任李淑芳在暴雨洪灾重灾区东辛房办事处北涧沟社区指导卫生防疫工作 ????????                                            ",是,无, 2012-7-28 11:13,1,1,赞,微博 weibo.com,yuvRtzYLG
87,"
                                                                                                    7月26日门头沟区卫生局党委书记局长野京城一行来我中心慰问并指导卫生防疫工作。 ????????                                            ",是,无, 2012-7-28 11:11,1,1,赞,微博 weibo.com,yuvQMrdk2
88,"
                                                                                                    7月28日健康教育所在新桥大街开展汛期做好传染病预防健康教育宣传活动 ????????                                            ",是,无, 2012-7-28 11:08,1,评论,赞,微博 weibo.com,yuvPK1SY7
89,"
                                                                                                    #加油门头沟#@门头沟论坛 @门头沟共青团 @京西门头沟 @北京门头沟区人口计生 @北京门头沟卫生监督  ????????                                            ",是,无, 2012-7-27 20:14,3,评论,赞,微博 weibo.com,yupYKqpDh
90,"
                                                                                                    @北京健康教育                                            ",否,"
                                                                                                    门头沟区疾病预防控制中心号召全体党员干部践行北京精神，做好灾后卫生防疫工作，确保灾后无大疫。 ????????                                                            ", 2012-7-27 20:08,转发,评论,赞,微博 weibo.com,yupWhl4V4
91,"
                                                                                                    @北京健康教育 @北京平谷健康教育                                            ",否,"
                                                                                                    门头沟区健康教育所印制的汛期健康教育宣传材料 ????????                                                            ", 2012-7-27 20:08,转发,评论,赞,微博 weibo.com,yupWeFm8n
92,"
                                                                                                    @北京健康教育                                            ",否,"
                                                                                                    门头沟区健康教育所印制的汛期健康教育宣传材料----致广大居民一封信。 ????????                                                            ", 2012-7-27 20:08,转发,评论,赞,微博 weibo.com,yupWb9SJo
93,"
                                                                                                    @北京健康教育 @北京门头沟区人口计生 @健康时报                                            ",否,"
                                                                                                    为确保灾后无大疫，门头沟区疾病预防控制中心的防疫人员在对我区肠道门诊进行检查指导，提高疫情监测能力。 ????????                                                            ", 2012-7-27 20:08,1,评论,赞,微博 weibo.com,yupW8u9Rv
94,"
                                                                                                    @北京健康教育                                            ",否,"
                                                                                                    北京市疾病预防控制中心副主任曾晓芃一行来门头沟区疾病预防控制中心检查指导灾后卫生防疫工作。 ????????                                                            ", 2012-7-27 20:07,转发,评论,赞,微博 weibo.com,yupW20jno
95,"
                                                                                                    @北京健康教育 @北京门头沟区人口计生                                            ",否,"
                                                                                                    门头沟区疾病预防控制中心用于卫生防疫消毒工作的消毒药及喷雾器。 ????????                                                            ", 2012-7-27 20:07,1,评论,赞,微博 weibo.com,yupVZkAxb
96,"
                                                                                                    @北京健康教育                                            ",否,"
                                                                                                    门头沟区疾病预防控制中心的卫生防疫年工作人员在对受灾严重的龙泉镇三家店地区、东辛房办事处北涧沟地区开着消毒工作。 ????????                                                            ", 2012-7-27 20:07,转发,评论,赞,微博 weibo.com,yupVVbnlo
97,"
                                                                                                    @北京健康教育 @北京平谷健康教育                                            ",否,"
                                                                                                    门头沟区爱卫会及各医疗单位在门头沟区疾病预防控制中心领取用于卫生防疫消毒工作的消毒药及喷雾器。 ????????                                                            ", 2012-7-27 20:07,转发,评论,赞,微博 weibo.com,yupVSf6jz
98,"
                                                                                                    @北京健康教育 @健康时报 @健康教育何超 @房山区卫生局                                            ",否,"
                                                                                                    门头沟区疾病预防控制中心主任李淑芳在重灾区接受采访。 ????????                                                            ", 2012-7-27 20:07,转发,评论,赞,微博 weibo.com,yupVNdHg8
99,"
                                                                                                    @北京健康教育 @健康教育何超                                            ",否,"
                                                                                                    门头沟区疾病预防控制中心健康教育所办公室主任谢利英在给全区13个镇办事处、17家医疗单位发放汛期健康教育宣传材料。共发放了10万余份。 ????????                                                            ", 2012-7-27 20:06,转发,评论,赞,微博 weibo.com,yupVC02Tr
100,"
                                                                                                    @北京健康教育 @健康时报                                            ",否,"
                                                                                                    好卡哇伊的小姑娘 ????????                                                            ", 2012-7-27 20:06,转发,评论,赞,微博 weibo.com,yupVr2WMZ
101,"
                                                                                                    @北京健康教育                                            ",否,"
                                                                                                    门头沟区疾病预防控制中心的卫生防疫年工作人员在对受灾严重的龙泉镇三家店地区、东辛房办事处北涧沟地区开着消毒工作。 ????????                                                            ", 2012-7-27 20:06,转发,评论,赞,微博 weibo.com,yupVhiMwm
