序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    通常情况下，成年人建议每周进行3次以上、每次至少30分钟的中等强度的有氧运动，长期坚持，对健康十分有利。 ????????                                            ",是,无, 2012-8-28 08:25,转发,评论,赞,微博 weibo.com,yzd0X4cne
12,"
                                                                                                    生活方式疾病是与生活方式密切相关的疾病。指高血压、糖尿病、肥胖、血脂异常等通过改变不良生活方式能预防和控制的疾病。 ????????                                            ",是,无, 2012-8-28 08:24,2,评论,赞,微博 weibo.com,yzd0uof2I
13,"
                                                                                                    //@健康教育何超: 【高危了么？不慌！】维持健康体重、坚持运动、限制酒精饮品、选择健康的饮食、哺喂母乳等“行为改变”可以降低患癌风险。//@Yeexoo杨斌: 关于乳腺癌的科普                                            ",否,微博已被原作者删除, 2012-8-28 08:22,-1,评论,赞,微博 weibo.com,yzcZK0NMf
14,"
                                                                                                    什么事情会发生在你身上是你不能控制的，但是你可以控制你对待事情的态度。~~ 态度决定一切 ????????                                            ",是,无, 2012-8-26 07:13,转发,评论,赞,微博 weibo.com,yyTGzC7lw
15,"
                                                                                                    转发微博                                            ",否,"
                                                                                                     美国作家马克??吐温，在一次宴会上，与一位女士对坐，出于礼貌说了一声：您真漂亮！那位女士却不领情，高傲地说：可惜我无法同样来赞美您！马克??吐温说：那没关系，你可以像我一样，说一句谎话就行了。言辞委婉平和，反其义而用之，那位女士羞愧地低下了头。—— 你扔下的石头，绊倒的往往是你自己。 ????????                                                            ", 2012-8-26 07:12,转发,评论,1,微博 weibo.com,yyTG65nSf
16,"
                                                                                                    健康生活方式                                            ",否,微博已被原作者删除, 2012-8-23 15:53,-1,评论,赞,微博 weibo.com,yyuOb1wPo
17,"
                                                                                                    //@北京西城健康教育: 不要因为夏天过了放松警惕，秋季也是肠道传染病的高发季！                                            ",否,"
                                                                                                    #预防肠道传染病#【什么是肠道传染病？】病原体经口侵入肠道引起的传染病叫肠道传染病。常见的肠道传染病有霍乱、细菌性痢疾、阿米巴性痢疾、伤寒、副伤寒等，还有一些是除上述几种病以外的其他原因引起的感染性腹泻。夏秋季是肠道传染病的高发季节。 ????????                                                            ", 2012-8-23 15:52,1,评论,赞,微博 weibo.com,yyuNF7mbt
18,"
                                                                                                    //@健康教育何超: 【心脏病 男女症状大不同】女性心脏病症状包括呼吸短促、身体虚弱、异常疲倦、恶心、头晕、胸部下方不适、上腹部感觉闷闷的、不舒服，患者有时会感觉很像消化不良、背痛。男性心脏病发作则多半会出现胸痛、胸闷等症状。                                            ",否,微博已被原作者删除, 2012-8-23 15:49,-1,评论,赞,微博 weibo.com,yyuMs39ky
19,"
                                                                                                    孩子注意力不集中有哪些表现                                            ",否,"
                                                                                                    【孩子注意力不集中有哪些表现】（上）孩子注意力不集中常有以下表现：①对他说话时常常目光游离不定，并且记不住对方所说的话；②经常拒绝做一些需要持续用脑的事情；③常常丢三落四，很容易被周围的一丁点儿响动分散注意力；④在幼儿园或学校里难以安心上课，坐上一会儿就会情不自禁地站起来走动。 ????????                                                            ", 2012-8-23 15:46,转发,评论,赞,微博 weibo.com,yyuLtaETf
20,"
                                                                                                    发生异物阻塞如何急救                                            ",否,"
                                                                                                    【婴儿吃磨牙棒被噎死——发生异物阻塞如何急救?】婴儿乳牙萌发，总想咬硬的东西，家长会买来牙胶或“磨牙棒”等，帮孩子锻炼咀嚼能力。在温州务工的徐某夫妇6个月大的儿子，吃磨牙棒饼干被噎住，最终死亡。给孩子喂食要当心，块状食物更要注意；发生事故，及时抢救！O网页链接 ????????                                                            ", 2012-8-23 15:45,转发,评论,赞,微博 weibo.com,yyuKXhzJ0
21,"
                                                                                                    保护肝脏注意七点                                            ",否,"
                                                                                                    #健康知识#【保护肝脏注意七点】1、注意饮食卫生：不喝生水，不生食海鲜，预防甲肝； 2、不喝酒：预防脂肪肝、酒精肝； 3、戒烟：抽烟和肝癌有关； 4、不乱吃药：预防药物性肝炎； 5、保持正常体重：减少脂肪肝风险 ；6、远离各种可能受血液污染的器具 ；7、均衡饮食：不均衡的饮食增加肝脏负担。 ????????                                                            ", 2012-8-23 10:57,转发,评论,赞,微博 weibo.com,yysRO5VNw
22,"
                                                                                                    学习                                            ",否,微博已被原作者删除, 2012-8-23 10:55,-1,评论,赞,微博 weibo.com,yysR35M8K
23,"
                                                                                                    //@北京健康教育: //@北京市疾病预防控制中心: 原来是因为天气凉，外面的蚊子都跑到屋里了，不叮人的雄蚊子在夏天是不进屋的，但是秋天也飞到屋里了，所以显得屋里蚊子多了。而且秋天来临，母蚊最后一次吸血产卵，攻击性更强。                                            ",否,"
                                                                                                    #秋后蚊子为何这么猛#“秋后蚊子猛如虎、一天打死7只、9楼蚊子也爬上来了！”早上看到msn上的朋友们饱含着仇恨，用“死”、“猛”这样的词儿痛斥蚊子，这种仇恨是有群众基础的，每年都有不少朋友和我说，感到秋天屋子里的蚊子比夏天多，比夏天更嚣张。秋天蚊密度是不是增加了？答案是否定的。@新浪健康 ????????                                                            ", 2012-8-23 10:52,1,评论,赞,微博 weibo.com,yysQ3k0gC
24,"
                                                                                                    今天是七夕，祝天下有情人长长久久[玫瑰] ????????                                            ",是,无, 2012-8-23 08:21,转发,评论,赞,微博 weibo.com,yyrQJe1pe
25,"
                                                                                                                                                ",否,"
                                                                                                    【防治抑郁的心理处方】1.多活动。除了做家务，最好能养成散步习惯。2.多听轻松音乐。音乐容易进入人的潜意识，潜意识比意识对人的影响更大。3.充分利用颜色心理效应。多穿暖色调，少穿黑色调衣服。4.多与人交往。与性格外向、开朗活泼的人交往。5.挺胸抬头走路。可逐渐建立自信心，从而减少抑郁。 ????????                                                            ", 2012-8-21 10:27,1,评论,赞,微博 weibo.com,yy9ORh4aQ
26,"
                                                                                                    //@北京怀柔健康教育: 电脑一族要试试啊！谢谢分享！//@北京健康教育刘秀荣: 可以试试，反正几乎没成本                                            ",否,"
                                                                                                    【头发掉得厉害怎么办】15个中医秘方帮你留住亮丽！~~~ 快来看看吧~ #小窍门# ????????                                                            ", 2012-8-21 09:32,转发,评论,89,微博 weibo.com,yy9sueHMT
27,"
                                                                                                                                                ",否,"
                                                                                                    国外的长期跟踪研究提示：每日喝350-400毫升含糖碳酸饮料，在不增加消耗的情况下，持续一年，可净增体重约9公斤。其增肥效力，似乎比油炸食品来得更猛烈些  ????????                                                            ", 2012-8-21 09:21,转发,评论,赞,微博 weibo.com,yy9nT6eob
28,"
                                                                                                    //@健康教育何超: //@健康伴您同行:摒弃不健康行为，防控慢性病危险因素。健康四大基石：合理膳食，适量运动，戒烟限酒，心理平衡，帮助你防控慢性病。研究结果显示，若能早期控制危险因素，约80%的心脏病、中风、2型糖尿病和40%的肿瘤是可以预防的                                            ",否,微博已被原作者删除, 2012-8-21 09:19,-1,评论,赞,微博 weibo.com,yy9nabcw2
29,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #健康知识#【根据年龄选体检项目】①20岁后每5年查次血脂；②20-29岁做一次眼科检查；③女性从性生活开始到65岁前每年做妇科体检；④35岁后，每5年做次促甲状腺激素检查；⑤40岁后还应查心脏彩色B超；⑥50岁后每年做大便潜血、胃肠镜和骨密度检查；⑦60岁后每年查眼科，最好做心理和智力检查。 ????????                                                            ", 2012-8-17 10:57,转发,评论,赞,微博 weibo.com,yxyje5pet
30,"
                                                                                                    //@北京大兴健康教育: 秋季饮食八忌                                            ",否,"
                                                                                                    【秋季饮食八忌】忌吃辛辣生冷的食物。忌吃过燥的食物。忌吃油腻、煎炸的食物。忌吃水生植物。忌不按食物安全期吃。忌盲目控制饮食。忌盲目吃蟹。 ????????                                                            ", 2012-8-17 10:49,转发,评论,赞,微博 weibo.com,yxyfAkqT2
31,"
                                                                                                    //@首都儿科研究所: 爱的力量                                            ",否,"
                                                                                                    姐妹情深：一对女婴双胞胎出生后，其中一位生命垂危。护士违反规定把两个孩子放在同一个早产儿保育箱里，健康的婴儿用手臂搂住垂危的姐妹，爱的力量，终于让她的心跳稳定下来，体温恢复正常... (转) ????????                                                            ", 2012-8-17 10:45,转发,评论,12,微博 weibo.com,yxye18pD6
32,"
                                                                                                    拍打足三里 健胃消疲劳                                            ",否,"
                                                                                                    【拍打足三里 健胃消疲劳】足三里穴位于人体下肢膝关节外侧下四指宽处（不包括大拇指，即膝眼直下3寸处），搓揉双手直至发热，然后用双手掌按揉双侧足三里部位15分钟左右，或拍打150下左右，早晚各一次。坚持拍打按摩，能促进微血管循环，改善肢体冰凉状态，还有健胃、消除疲劳、增强免疫功能的作用。 ????????                                                            ", 2012-8-17 10:41,1,评论,赞,微博 weibo.com,yxyczhalm
33,"
                                                                                                    //@北京结核病控制研究所: //@河南结核病防治: 转发微博                                            ",否,"
                                                                                                    皮肤结核病是由结核杆菌所致的慢性皮肤科病。病程缓慢，可延及数年至数十年。发病年龄大多在青少年。营养不良，卫生条件较差，易患本病。由于机体免疫力，结核菌的毒性和入侵途径的不同，本病在临床上可以有寻常狼疮 、瘰疬性皮肤结核、 疣状皮肤结核、丘疹坏死性皮肤结核等多种不同类型。 ????????                                                            ", 2012-8-17 10:35,转发,评论,赞,微博 weibo.com,yxya2ozvb
34,"
                                                                                                    可以试试                                            ",否,"
                                                                                                    【快速止牙痛】①大蒜捣烂，温热后敷在痛点；②味精与温开水按1：50的比例化开后，口含；③切一小片生姜咬在痛处；④白胡椒10克研成末，加白酒调成糊状，分4次放入牙洞；⑤取白酒100克放入杯中，再加食盐10克，搅拌，等食盐溶化后烧开，含上一口在疼痛的地方。 ????????                                                            ", 2012-8-17 10:31,转发,评论,赞,微博 weibo.com,yxy8rFnT1
35,"
                                                                                                                                                ",否,"
                                                                                                    分享图片 好像全了,新的澳大利亚烟盒包装 一共14种 ????????                                                            ", 2012-8-16 17:25,转发,评论,赞,微博 weibo.com,yxrqboEWr
36,"
                                                                                                    你知道吗                                            ",否,微博已被原作者删除, 2012-8-16 09:12,-1,1,赞,微博 weibo.com,yxobQFJJo
37,"
                                                                                                    //@北京延庆健康教育: 转发微博                                            ",否,"
                                                                                                    【八大癌症“免死金牌”】1.胃癌“免死金牌”——大蒜。2.肝癌“免死金牌”——蘑菇。3.胰腺癌“免死金牌”——菜花。4.肺癌“免死金牌”——菠菜。5.肠癌“免死金牌”——茭白。6.乳腺癌免死金牌——海带。7.皮肤癌“免死金牌”——芦笋。8.宫颈癌“免死金牌”——黄豆。转发一次救人无数！??????????????                                                            ", 2012-8-16 09:10,转发,评论,赞,微博 weibo.com,yxob58Lcx
38,"
                                                                                                    正确测量腰围的方法                                            ",否,微博已被原作者删除, 2012-8-16 09:08,-1,1,赞,微博 weibo.com,yxoa6xEhU
39,"
                                                                                                    该放弃的决不挽留，该珍惜的决不放手                                            ",否,"
                                                                                                    人最软弱的地方，是舍不得。舍不得一段不再精采的感情，舍不得一份虚荣，舍不得掌声。生命是一场无法回放的绝版电影，再好的东西都有失去的一天，再深的记忆也有淡忘的一天，再爱的人也有远走的一天，再美的梦也有苏醒的一天。该放弃的决不挽留，该珍惜的决不放手。走向成熟，不再奢求，珍惜拥有。 ????????                                                            ", 2012-8-16 09:00,1,1,1,微博 weibo.com,yxo6ZB8VB
40,"
                                                                                                                                                ",否,微博已被原作者删除, 2012-8-16 08:50,-1,评论,赞,微博 weibo.com,yxo2Ttg75
41,"
                                                                                                    教你如何烧开水喝最健康                                            ",否,"
                                                                                                    【教你如何烧开水喝最健康】水不能一烧开就喝！自来水经过氯化消毒，氯与水中的有机物结合会产生卤代烃、氯仿等多种致癌物。烧水时，首先应将自来水接出后放置一会再烧，水快开时把壶盖打开，让水开后等3分钟再熄火，就能让水里的氯含量降至安全饮用标准，这样才更放心饮用，您是这样烧开水的吗？ ????????                                                            ", 2012-8-16 08:42,转发,评论,赞,微博 weibo.com,yxnZNpNof
42,"
                                                                                                    [织]//@北京健康教育: //@北京疾控中心主任: 根据这一法案，所有在澳大利亚出售的烟草制品都只能使用简单的棕绿色包装，包装的大部分面积必须出现大字体的健康警示，而烟草商的名字和商标只能使用简单字体。                                            ",否,"
                                                                                                    澳大利亚最高法院15日宣布，驳回几家大烟草公司的上诉，裁定澳大利亚政府推出的“烟草简单包装法”不违宪。这为澳大利亚今年12月实施“烟草简单包装法”扫清了障碍。 ????????                                                            ", 2012-8-16 08:33,转发,评论,赞,微博 weibo.com,yxnVToR4j
43,"
                                                                                                    //@生命时报: 每年换季空调首次开机前必须清洗消毒；整个夏天的使用过程中，可再加洗一次。全文请见@生命时报 第640期2版 O网页链接                                            ",否,"
                                                                                                    【九成家庭空调细菌超标】日前，一项由中国疾控中心等机构开展的家用空调入户调研结果显示，88%的空调散热片细菌总数超标，检出细菌超标最高可达1000倍以上。专家建议，每年换季空调首次开机前必须清洗消毒；整个夏天的使用过程中，可再加洗一次。您家空调洗了吗？@生命时报 O网页链接 ????????                                                            ", 2012-8-15 15:16,转发,评论,赞,微博 weibo.com,yxh9lsd5B
44,"
                                                                                                    //@麦兜总动员: 友善地对待你讨厌的人，正是你成熟的表现。                                            ",否,"
                                                                                                    友善地对待你讨厌的人，正是你成熟的表现。 ????????                                                            ", 2012-8-15 15:16,转发,评论,赞,微博 weibo.com,yxh95uL2d
45,"
                                                                                                                                                ",否,"
                                                                                                    【巧选优质木耳】①优质黑木耳呈深黑色，耳瓣略展，朵面乌黑有光泽，耳背呈暗灰色，无结块；优质银耳肉厚朵整，圆形伞盖，直径3厘米以上，无蒂头，无杂质；②优质木耳的含水量很低。拿在手里感觉很轻，用手捏易碎；③新鲜木耳没有酸、臭等异味；④纯净的木耳，轻舔无异味。 ????????                                                            ", 2012-8-15 15:14,转发,评论,赞,微博 weibo.com,yxh8w5itr
46,"
                                                                                                                                                ",否,"
                                                                                                    #水灾后如何消毒#【动物尸体处理】家畜、家禽和其他动物尸体处理首选焚烧方法。在无法焚烧情况下，可以深埋，深埋时坑深不低于2m，动物尸体底部垫漂白粉干粉上部用漂白粉覆盖，漂白粉干粉厚度应3cm-5cm。 ????????                                                            ", 2012-8-8 15:52,转发,评论,赞,微博 weibo.com,ywdof2bMF
47,"
                                                                                                    //@北京大兴健康教育: //@北京健康教育刘秀荣: [呵呵]                                            ",否,"
                                                                                                    对于65岁及以上的成人，身体活动包括在日常生活、家庭和社区中的休闲时间活动、交通往来（如步行或骑车）、职业活动（如果仍然从事工作的话）、家务劳动、玩耍、游戏、体育运动或有计划的锻炼。????????????... O网页链接 (微吧长微博) ????????                                                            ", 2012-8-8 15:48,转发,评论,赞,微博 weibo.com,ywdmM1inq
48,"
                                                                                                    //@北京大兴健康教育: //@北京东城南健康教育: //@北京结核病控制研究所: 正确洗手，保持卫生。                                            ",否,"
                                                                                                    【拿湿纸巾擦手不能代替洗手】湿纸巾含有多种添加剂，接触过多的防腐剂、酒精等化学成分，容易引发接触性皮炎等皮肤过敏问题，更不要用它擦拭眼睛等敏感部位。有些人用了湿纸巾后就不会再洗手，化学成分残留在手上，再拿食物直接入口，对健康不利。其实最好的消毒方法还是用肥皂洗手并用流水彻底冲洗。 ????????                                                            ", 2012-8-8 15:47,转发,评论,赞,微博 weibo.com,ywdm4yI2M
49,"
                                                                                                                                                ",否,"
                                                                                                    预防扁豆中毒：扁豆中含有红细胞凝集素、皂素等天然毒素，这些毒素比较耐热，只有将其加热到100℃并持续一段时间后，才能破坏。采用沸水焯扁豆、急火炒扁豆等方法，由于加工时间短，炒（煮）温度不够，往往不能完全破坏其中的天然毒素。这些毒素食用后可强烈刺激胃肠道，致人中毒。 ????????                                                            ", 2012-8-8 15:44,转发,评论,赞,微博 weibo.com,ywdkZtZzs
50,"
                                                                                                    //@周立啵脱口秀精选: 今晚月色这么美丽，我却失眠了                                            ",否,"
                                                                                                    今晚月色这么美丽，我却失眠了。。。（via：二混子--Stone） ????????                                                            ", 2012-8-7 11:04,1,评论,3,微博 weibo.com,yw24TAjN5
51,"
                                                                                                                                                ",否,"
                                                                                                    【卫生部百姓健康电视频道在京举办开播仪式】目前，百姓健康电视频道(CHTV)已在全国70多个城市落地播出。全天18小时不间断滚动播出，15档特色主打栏目，涵盖新闻发布、热点访谈、健康教育、西医常识、中医集萃、健康娱乐资讯等六大方面的内容。 ????????                                                            ", 2012-8-7 10:59,1,1,赞,微博 weibo.com,yw22KCa2i
52,"
                                                                                                    立秋，是二十四节气中十分重要的节气之一。但“立秋”并不是说秋天的气候已经到来了，立秋后一时暑气难消，要谨防“秋老虎”的余威！ ????????                                            ",是,无, 2012-8-7 10:16,转发,评论,赞,微博 weibo.com,yw1LoqyMt
53,"
                                                                                                                                                ",否,微博已被原作者删除, 2012-8-7 10:14,-1,评论,赞,微博 weibo.com,yw1Kpy5bx
54,"
                                                                                                    [呵呵]//@密云县医院健康教育: 转发微博                                            ",否,"
                                                                                                    老年人要注意自己的心脏 ????????                                                            ", 2012-8-7 10:13,转发,评论,赞,微博 weibo.com,yw1K2v90t
55,"
                                                                                                    6个月之后，如何继续母乳喂养，并逐步添加新食品？ ?? 在开始添加辅食时，不应停止母乳喂养； ?? 应使用汤匙或杯子而不是瓶子来给婴儿喂辅食； ?? 辅食应该是清洁、安全并可从当地获得的； ?? 幼儿学会吃固体食物需要有足够的时间。 ????????                                            ",是,无, 2012-8-7 08:36,转发,评论,赞,微博 weibo.com,yw16DpfBe
56,"
                                                                                                    怎样进行母乳喂养有利于婴儿的健康?在婴儿出生的头一个小时里就开始母乳喂养； ?? “根据需要”进行母乳喂养（按需哺乳），也就是不管白天或是晚上，婴儿一旦有需要就要进行喂养； ?? 不使用奶瓶或安慰奶嘴。 ????????                                            ",是,无, 2012-8-7 08:31,转发,评论,赞,微博 weibo.com,yw14UpuIH
57,"
                                                                                                    怎样进行母乳喂养有利于婴儿的健康?世卫组织建议，在婴儿最初6个月内给予纯母乳喂养。6个月至2岁或更长时间内，在继续母乳喂养的同时，要补充其他的食物。有一些措施帮助母乳喂养顺利进行： ????????                                            ",是,无, 2012-8-7 08:29,转发,评论,赞,微博 weibo.com,yw13ZFcJP
58,"
                                                                                                    生命不息，运动不止                                            ",否,微博已被原作者删除, 2012-8-7 08:14,-1,评论,赞,微博 weibo.com,yw0XM6naH
59,"
                                                                                                    秋膘要不要贴                                            ",否,"
                                                                                                    马博士谈营养之一一九：秋膘要不要贴？ O网页链接 ????????                                                            ", 2012-8-7 08:11,转发,评论,赞,微博 weibo.com,yw0WujbtO
60,"
                                                                                                    母乳是新生儿及婴儿最理想的食物。母乳可提供婴儿健康发育所需的所有营养，帮助建立亲密的亲子关系，降低儿童肥胖和一些成年期慢性病。                                            ",否,"
                                                                                                    分享图片2012年8月1-7日世界母乳喂养周：能够母乳喂养是母亲和孩子的共同福祉！！！[呵呵] ????????                                                            ", 2012-8-7 08:09,转发,评论,赞,微博 weibo.com,yw0VIqRUB
61,"
                                                                                                    正确认识发热                                            ",否,微博已被原作者删除, 2012-8-6 16:18,-1,评论,赞,微博 weibo.com,yvUHIddni
62,"
                                                                                                    值得学习//@首都儿科研究所: 一起来做个好母亲吧                                            ",否,"
                                                                                                    【一位母亲的教女名言】只有五十句，但是却能改变儿女一生。堪称经典，值得收藏~~~~ ????????                                                            ", 2012-8-6 16:14,转发,评论,2,微博 weibo.com,yvUG8qir3
63,"
                                                                                                    伸个懒腰吧                                            ",否,"
                                                                                                    【伸懒腰，能养血】民间流传着一句谚语︰“常伸懒腰乃古训，消疲养血又养心。”从生理学的角度来看，伸懒腰的动作可以将原本处于静态的肌肉、关节、内脏等器官调动起来，增加各部分之间的血流量，而且由于伸懒腰的过程中，腹式呼吸和胸式呼吸是同时进行的，对身体健康有很大益处。 ????????                                                            ", 2012-8-6 16:08,转发,评论,赞,微博 weibo.com,yvUDGwbFS
64,"
                                                                                                    儿童性早熟访谈开始啦                                            ",否,"
                                                                                                    各位网友，儿童性早熟访谈开始啦！七八岁女孩出现月经初潮，小男孩长出了胡子……这些都是儿童性早熟的表现。但是，大概80%孩子性早熟错过了最佳治疗年龄。新浪健康特邀济南市中心医院彭惠主任作客微访谈，解答儿童性早熟防治。提问请点击O网页链接 ????????                                                            ", 2012-8-6 16:06,转发,评论,赞,微博 weibo.com,yvUCXjyUh
65,"
                                                                                                    @平谷报@北京平谷                                            ",否,"
                                                                                                    为做好汛期防病防灾工作，《平谷疾控报》刊出一期汛期专刊，向广大群众宣传汛期预防传染病、消毒与饮水卫生、食品安全、防灾自救等知识 ????????                                                            ", 2012-8-6 16:04,转发,评论,赞,微博 weibo.com,yvUCjpWdN
66,"
                                                                                                    为做好汛期防病防灾工作，《平谷疾控报》刊出一期汛期专刊，向广大群众宣传汛期预防传染病、消毒与饮水卫生、食品安全、防灾自救等知识 ????????                                            ",是,无, 2012-8-6 16:00,1,评论,赞,微博 weibo.com,yvUAokI6w
67,"
                                                                                                    [呵呵]                                            ",否,"
                                                                                                    【喂奶后给宝宝拍气的方法】①俯肩拍气法：将垫布平铺在妈妈的左（右）肩上，以免宝宝溢奶沾到妈妈的衣服；抱直宝宝，放在肩膀上，让其下颌靠着垫布，一手抱住宝宝的臀部，另一手手掌弓成杯状，由下往上轻轻叩击背部，或是将手掌摊平轻轻抚宝宝背部，知道宝贝哦打嗝排气为止。 ????????                                                            ", 2012-8-6 15:58,转发,评论,赞,微博 weibo.com,yvUzTCu4I
68,"
                                                                                                                                                ",否,"
                                                                                                    【喂奶后给宝宝拍气的方法】②坐腿拍气法：将围巾围在宝宝脖子上，避免宝宝溢奶沾到衣服，让宝宝坐在妈妈大腿上，一手弧口张开，托住宝宝下颌及前胸，另一手手掌弓成杯状，由下往上轻轻叩击背部，或是将手掌摊平轻轻抚宝宝背部，直到宝宝打嗝排气为止。若宝宝仍未打嗝，可将宝宝放回床上使其头偏向一侧 ????????                                                            ", 2012-8-6 15:57,转发,评论,赞,微博 weibo.com,yvUzry9ig
69,"
                                                                                                    预防流行性出血热应从以下方面着手：（4）贮藏食物的地方应防止鼠类进入，防止鼠类排泄物污染食品及食具。5）倡导健康生活方式，尽量减少与鼠类及其污染物的接触机会。 （6）加强宣传教育，普及流行性出血热防治知识，提高广大居民自我保护能力。 ????????                                            ",是,无, 2012-8-6 10:41,转发,评论,赞,微博 weibo.com,yvSvd2JZ5
70,"
                                                                                                    预防流行性出血热应从以下方面：（1）开展以防鼠、灭鼠为主的爱国卫生运动，综合治理居住周围的环境卫生。 （2）贯彻预防为主的方针，对重点疫区、重点人群实施预防接种。 （3）在疫区、野外工作时，做好个人防护，减少暴露，不直接用手接触鼠类及其排泄物，不坐卧草堆，防止皮肤破损。 ????????                                            ",是,无, 2012-8-6 10:41,转发,评论,赞,微博 weibo.com,yvSuVBTM9
71,"
                                                                                                    迄今流行性出血热的传播途径仍未阐明，目前认为可能的传播途径有： ①动物源性传播：皮肤粘膜伤口传播：被鼠类咬伤或破损的皮肤、粘膜，接触含有病毒的鼠类排泄物或血液而感染；呼吸道传播：吸入含有感染、无症状鼠类排出病毒的气溶胶；消化道传播：食入被鼠类排泄物污染的食物，经口胃肠粘膜而感染。 ????????                                            ",是,无, 2012-8-6 10:37,转发,评论,赞,微博 weibo.com,yvStvfdu5
72,"
                                                                                                    流行性出血热的主要传染源是什么？出血热的主要传染源是老鼠，如：黑线姬鼠、褐家鼠等。 ????????                                            ",是,无, 2012-8-6 10:36,转发,1,赞,微博 weibo.com,yvSt21wCx
73,"
                                                                                                    哪些季节容易发病？年均可发病，但有明显的季节性，家鼠传播者3—5月为发病高峰，姬鼠传播者以11月至次年1月为发病高峰。以男性青壮年农民和工人发病较多，男性多于女性，其他人群发病多少与接触传染源的机会有关。 ????????                                            ",是,无, 2012-8-6 10:35,转发,评论,赞,微博 weibo.com,yvSsHAnZp
74,"
                                                                                                    流行性出血热有哪些危害？主要引起肾脏损害，引起蛋白尿、少尿、无尿、急性肾功能衰竭，治疗不及时会继续进展为多尿、引发水电解质紊乱、休克。 ????????                                            ",是,无, 2012-8-6 10:34,转发,评论,赞,微博 weibo.com,yvSshBBRb
75,"
                                                                                                    流行性出血热流行广，病情危急，病死率高，危害极大。流行性出血热的主要临床表现有哪些？大多数患者发病以发热、休克、充血、出血、急性肾功能衰竭为主要表现，典型的症状有“三痛”：头痛、腰痛、眼眶痛；“三红”：颜面、颈部、前胸部位潮红，酷似“醉酒貌”。 ????????                                            ",是,无, 2012-8-6 10:34,转发,评论,赞,微博 weibo.com,yvSs2fNqb
