序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
21,"
                                                                                                    立秋后天气干燥，饮食上还是强调：饮食有度、一日三餐，另外： 1、 食物多样，谷类为主，吃些薯类，如山药。 2、 肉类，建议经常吃些鱼、各种瘦肉、禽蛋。 3、 少吃辛辣、煎炸的食品。 4、 每天吃新鲜蔬菜、水果。 ????????                                            ",是,无, 2012-8-17 13:37,2,1,赞,微博 weibo.com,yxzm0a9uT
22,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    秋季肠道传染可以预防? 可以。预防肠道传染病我们要做到几点：1、注意个人卫生、饭前、便后洗手，2、锻炼身体，增强体质，增强疾病抵抗能力，3、发现此类病人要及时报告传染病卡，做对病人做适当的隔离，4、多与病人及家属沟通，让他们对本病有一定程度的认识。 ????????                                                            ", 2012-8-17 13:29,转发,评论,赞,微博 weibo.com,yxziE9g4F
23,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【2012#中国卫生论坛#】卫生部部长陈竺刚刚发布了《“健康中国2020”战略研究报告》，其中提出了10个具体目标，包括到2020年人均预期寿命达到77岁，减少地区间健康状况差异；提高卫生服务可及性和公平性；卫生总费用占GDP的比重达到6.5%~7%等。 ????????                                                            ", 2012-8-17 13:26,转发,评论,赞,微博 weibo.com,yxzhxAhcT
24,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【口腔溃疡饮食禁忌】口腔溃疡很疼，吃饭有时会加重疼痛和溃疡，以下这些食物会加重病情 1、口香糖、巧克力、烟酒、咖啡、烫的食物及辛辣烧烤 2、刺激性调味品，如辣椒、醋、姜、葱、八角等 3、粗糙坚硬食物，如炸排骨、炸鸡腿、坚果 4、研磨后的食物：如面包末 5、过烫的食物。O网页链接 ????????                                                            ", 2012-8-17 13:22,转发,评论,5,微博 weibo.com,yxzg2e7pq
25,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-11号线路：怀柔九渡河环黄花城水库路线 黄花城水库位于怀柔县九渡河镇黄花城村。该水库大坝与头道关位置重合，为混凝土浇筑弧形坝。坝高22.5米，坝顶长10.5米，总容量49万立方米。风景秀丽，是周末休闲游览的好去处。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:31,转发,评论,赞,微博 weibo.com,yx8deqK7p
26,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-12号线路：大运河通州森林公园行走路线 大运河通州森林公园位于北京市通州新城北运河、温榆河两侧，项目南区北起六环路潞通桥、南至武窑桥，河道全长8.6公里。项目北区北起潞苑大街、南至通顺路，河道全长3.2公里，路程约20公里。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:31,转发,评论,1,微博 weibo.com,yx8dclhiP
27,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-13号线路：环天池徒步行走路线 燕山天池1983年建成，位于延庆县城东北20公里(距京90余公里)，是苍米古道自然风景区的第一景区，因地处于燕山山脉，水面海拔最高而得名。环境幽静清新，成为游人休闲、度假、避暑的好去处。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:31,转发,评论,赞,微博 weibo.com,yx8d6am9v
28,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-14号线路：九眼楼至箭扣行走路线 箭扣长城位于京郊怀柔县西北八道河乡境内，距怀柔县城约30公里，往东走就是慕田峪，往西走就是大榛峪。箭扣长城是明代万里长城最著名的险段之一，是近年来各种长城画册中上镜率最高的一段。环一圈约30公里。O网页链接 ????????                                                            ", 2012-8-14 16:31,转发,评论,赞,微博 weibo.com,yx8cZ3siY
29,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-15号线路：南口至八达岭徒步路线 南口至八达岭约20公里，。它坐落于太行山与燕山的群峰峡谷之中。古时，于关沟内外共筑有下关(南口)、居庸关、上关和八达岭城关四道关隘，城关重重，均派重兵把守。 O网页链接 （分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:30,转发,评论,赞,微博 weibo.com,yx8cQt1N5
30,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-16号线路：宛平城到卢沟桥徒步走路线 宛平城在卢沟桥东。宛平城全城东西长640米，南北宽320米，总面积20.8万平方米。有城门两座。城墙四周外侧有垛口、望孔，下有射眼，每垛口都有盖板。环宛平城一周之后到卢沟桥西侧，约4公里。O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:30,转发,评论,赞,微博 weibo.com,yx8cM4BgE
31,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-17号线路：香山至东山村徒步行走路线 东山村别称梨花苑，是北京特产京白梨的原产地，自明代在北京建都，白梨一直是宫廷贡品，尤其是清代的慈禧太后，特别喜欢东山村的白梨。全程约11公里。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:30,转发,评论,赞,微博 weibo.com,yx8cIcE43
32,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-18号线路：铁矿峪至大榛峪长城徒步行走路线 大榛峪长城属怀柔境内的重边长城，从北沟的水关到响水湖内的磨石口关，铁矿峪--响水湖长城段位于北京结西侧，距北京约90公里，线路全程 9.4 公里 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:30,转发,评论,赞,微博 weibo.com,yx8cChXrQ
33,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-19号线路：海坨山徒步行走线路介绍 海陀山位于北京市延庆县西北与河北省赤城县西南。东挽承德，西连张家口，北靠坝上草原，南接北京市。总面积达11224.9公顷，主峰海陀山海拔2241米，是京北第一高峰。O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8cujayZ
34,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-20号线路：环南猴顶徒步走线路介绍 南猴顶又名平顶山，位于怀柔县与河北丰宁县交界 处，南距怀柔县城约71公里。海拔1697米，为北部山地较高山峰之一。顶部巨石因球状风化形似猴状，故名。此线路历时7 小时，21 分钟，全程 32.7 公里 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8crDqG5
35,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-21号线路：箭扣长城徒步走线路介绍 箭扣长城位于京郊怀柔县西北八道河乡境内，距怀柔县城约30公里。箭扣北线山势平缓，登上鹰飞倒仰刀把楼后，西北可至北京结，回头向东南便是箭扣。攀登用时单程30分钟。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8cqaYvY
36,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-22号线路：青白口到黄土贵至珠窝火车站线路介绍 此路线全程 59.4 公里，青白口村位于北京市门头沟区雁翅镇政府西侧，永定河西山(官厅山峡)中段。海拔高度320米，村落三面环水(清水河、永定河)，一面临山。村域面积13.38平方公里。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8cmDlWR
37,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-23号线路：西大庄科到小海陀至闫家坪徒步线路介绍 海陀山森林自然保护区距北京130公里，位于河北省赤城县西南。东接延庆县龙庆峡旅游区，南与北京松山自然保护区毗邻，西临怀来县卧牛山旅游区，是赤延怀三县交界处。总面积达11224.9公顷 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8cjFKu1
38,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-24号线路：环玉渡山景区徒步线路介绍 玉渡山位于延庆县城西北山中的玉渡山自然风景区，有一条玉海公路相通。玉渡山南沿后河，古城河河谷，西起北京市第二高峰海拔2241米的海陀主峰，东至龙庆峡，面积一百多平方公里。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8cidikk
39,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-25号线路：环云蒙山景区徒步线路介绍 七道沟—云蒙山主峰—冷风甸—豪宅—天仙瀑。七道沟是指云蒙山自然风景区的入口，云蒙山自然风景区已经不公开开放，与云蒙山国家森林公园不同。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8cfgdke
40,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-26号线路：云蒙山主峰至京东第一瀑徒步线路 此线路全程 16.5 公里，夏天行走在密林、水溪畔，凉爽。景美。京都第一瀑位于北京密云县石城乡柳棵峪内，是由云蒙山泉水汇集而成，落差62.5米，坡度85度。是京郊流水量最大的瀑布。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8cb7L8q
41,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-27号线路：八达岭长城至居庸关长城徒步线路 青龙桥站位于北京市延庆县八达岭长城脚下，著名的京张老线“之”字形铁轨一侧。水关长城是八达岭长城东段，因修建中国第一条自主设计的京张铁路而截断。水关长城东起“川字一号”，全长6.8公里 O网页链接 （分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:29,转发,评论,赞,微博 weibo.com,yx8c7yLV6
42,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-28号线路：朝阳公园南门至蓝色港湾徒步线路 喜欢逛蓝色港湾，能购物，又有美食。朝阳公园风景优美，从朝阳公园穿行到蓝色港湾，充分利用休闲时间。往返6公里，加上逛商场消耗的能量，就算是大吃一顿，也完全能够实现“吃动平衡”。????O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:28,1,评论,赞,微博 weibo.com,yx8bO4EVM
43,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-29号线路：狼儿峪至妙峰山到植物园徒步线路 妙峰山附近共有三处海拔1200米左右的山峰，是距北京市区最近的千米高峰。一日穿越此三座山峰，即可从不同角度俯瞰京城内外，非常适合于观光、“色”影，真是此乐何及 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:28,转发,评论,赞,微博 weibo.com,yx8bHgJap
44,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-30号线路：明光桥至牡丹园徒步线路介绍 穿过高校林立的西土城路，感受文化气息。小月河为主体水景区，荷花、芦苇、菖蒲、水葱等水生植物沿岸而生，绿树成荫，鸟语花香，铜塑石雕，一步一景。全程4公里，用时约40分钟。适用于每日步行。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:27,1,评论,赞,微博 weibo.com,yx8bD9Td0
45,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-31号线路：前门至先农坛体育场徒步线路 前门大街是北京著名的商业街之一，位于北京的中轴线上，北起正阳门箭楼，南至天桥路口，与天桥南大街相连，当年曾是皇帝出城去往天坛、山川坛的御路。单程3公里。????O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:27,1,评论,赞,微博 weibo.com,yx8bz0le9
46,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-32号线路：环南河沿大街徒步线路介绍 南河沿大街—北河沿大街—地安门东大街—地安门西大街—西什库大街—文津街—北长街—南长街—东长安街—南河沿大街：总计17公里，走路4小时。皇城根人的骄傲，感受帝都文化。O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:27,转发,评论,赞,微博 weibo.com,yx8btoBZl
47,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-33号线路：燕莎友谊商城至朝阳公园南门 燕莎友谊商城地处北京东三环路边的亮马河畔，与第二、第三使馆区毗邻，地处高档消费的旺地。单程约4公里，汇聚使馆区、商贸区、居住区。步行设施完善，环境优美。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:27,转发,评论,赞,微博 weibo.com,yx8bpwFoP
48,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-34好线路：环北京国际鲜花港徒步线路介绍 北京国际鲜花港从南门进——花神广场——樱花大道——幻花湖——海棠园——梅园——情人谷——育秀园——北门出。时间：两个半小时左右。路程：全程15公里左右O网页链接 （分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:26,转发,评论,赞,微博 weibo.com,yx8b9z6m3
49,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-35号线路：环团结湖公园徒步线路介绍 团结湖公园地处北京市朝阳区东三环北路，是具有江南古典园林特色的城市公园。主要景点有云山、得月廊、水阁荷香、明漪舫、静香亭、晚霞逸秀亭、流水照壁、览翠轩、仿真海滨乐园等。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:26,转发,评论,赞,微博 weibo.com,yx8b2tzcT
50,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-36号线路：建国门至西单徒步线路介绍 建国门位于北京长安街上，原是日伪统治时期兴建的城门，当时名叫启明门。西单，是北京市西城区的一个以商业为主的街区。步行道宽敞、平坦、配套设施完善、公共交通便利，步行安全舒适。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:25,1,评论,赞,微博 weibo.com,yx8aPd5IA
51,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-37号线路：芍药居至元大都遗址公园徒步线路介绍 北京元大都城垣遗址公园是在元朝的首都大都土城遗址上建造起来，西起海淀区学院南路明光村附近，向北到黄亭子。从芍药居北里小区出发，途经富成花园、奥体公寓，最后到达元大都遗址公园。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:25,转发,评论,赞,微博 weibo.com,yx8aKtfMZ
52,"
                                                                                                    //@北京健康教育: 转自北京市疾控中心主任的官方微博哦！                                            ",否,"
                                                                                                    发表了博文 《我市无炭疽疫情 市民不必恐慌》 - “近日，辽宁省沈阳等地发生人感染皮肤炭疽传染病疫情，目前确认7人发病，其中沈阳辽中县3例，于洪区1例，其他地区3例，暂无死亡病例。”针对上述新闻，热心 O网页链接 ????????                                                            ", 2012-8-14 16:24,1,评论,赞,微博 weibo.com,yx8argJCK
53,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-38号线路：太平桥大街至复兴门徒步线路介绍 位于西城区中部。北起阜成门内大街，南至复兴门内大街。因旧有太平桥，故名太平桥大街。复兴门位于北京市西城区南部。日伪统治北京时内城所开的两座城门之一。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 16:22,转发,评论,赞,微博 weibo.com,yx89D3qRA
54,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #健康知识#【新居谨防空气污染】苯系物也是另一个“隐形杀手”。在关闭门窗时，装修后1年室内苯系物的平均浓度是室外的5~10倍；装修后3年室内苯系物的平均浓度仍是室外的2~4倍。 ????????                                                            ", 2012-8-14 10:00,转发,评论,赞,微博 weibo.com,yx5EtiDE4
55,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-1号线路：北京八大处往香山再至植物园徒步线路 八大处--香山---植物园徒步穿越线路，是北京西山较为经典的适宜于一年四季的徒步线路，尤其是初春时节，空气清新、气温适宜。此条线路，全程约18公里耗时6小时 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 09:59,转发,评论,赞,微博 weibo.com,yx5E0kjbr
56,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    对感冒发热病人来说,“多喝水、少吃药”是全世界通行的做法。其实,感冒是一种自限性疾病,就是自己会好,理论上可以不用治疗。吃药,主要是缓解鼻塞、流涕、头痛、发热等症状。如果夹杂细菌感染,引起高热不退,出现脓痰、血中白细胞及中性白细胞百分比增高,或许可以加用抗菌药物。 ????????                                                            ", 2012-8-14 09:59,转发,评论,赞,微博 weibo.com,yx5DVAu1R
57,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-2号路线：北京平谷国际徒步大道徒步穿越????平谷国际化标准徒步大道是国内第一条被国际组织认定的徒步线路，此线路位于平谷区南独乐河镇和熊儿寨乡辖区，起点为中国红杏之乡北寨村，途径四座楼山景区，终点为熊儿寨乡花峪村，总长42公里 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 09:58,转发,评论,赞,微博 weibo.com,yx5DH8pzT
58,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-3号线路：北京大觉寺到阳台山至七王坟徒步线路 本条线路从大觉寺后山进，从七王坟景区出，沿途上升近1000米，最终到达阳台山顶峰，海拔1276米，是海淀区的最高峰。向东南看去，北京全景尽收眼底。此条线路，全程约16公里，耗时6小时 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 09:58,转发,评论,赞,微博 weibo.com,yx5DxmzQ2
59,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-4号线路：北京黄草梁至柏峪经典徒步线路 黄草梁徒步线路由椴木沟公路尽头开始徒步穿越，到达落叶谷底部的牧羊基地，而后沿著名的落叶谷向上连续攀升近600米，到达垭口，后沿山脊行走，最终到达柏峪停车场。全程约18公里，耗时约7小时。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 09:58,转发,评论,赞,微博 weibo.com,yx5Dqh3nB
60,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    开展全国健康素养监测和烟草流行监测，不断提高监测和运用数据的能力，为制订健康教育和烟草控制相关政策提供科学依据。 ????????                                                            ", 2012-8-14 09:57,转发,评论,赞,微博 weibo.com,yx5Dnkil9
61,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-5号线路：北京七王坟至阳台山经典徒步线路 本条线路从七王坟景区进，从阳台山景区出，最终到达阳台山顶峰。此条线路，全程约12公里，耗时5小时，是休闲郊游与强健体魄的理想去处。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 09:57,转发,评论,赞,微博 weibo.com,yx5Dk4Miw
62,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    #最佳长走路线#展示-6号线路：北京水泉沟至香屯村推荐徒步线路 本条线路地处延庆与怀柔交界处。从延庆水泉沟村进，从延庆香屯村出，是北京难得风景怡人的徒步线路。沿途上升近不足100米，全程约12公里，耗时约6小时，是休闲郊游与强健体魄的理想去处。 O网页链接????（分享自 @新浪户外） ????????                                                            ", 2012-8-14 09:57,转发,评论,赞,微博 weibo.com,yx5Dhp2G4
