序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
13,"
                                                                                                    【29日早晨6点北京天气预报】：今天白天晴，早晨平原地区有轻雾，出行要注意交通安全，最高气温34℃，上午能见度逐渐转好，紫外线很强，户外注意遮阳防晒。夜间晴间多云，最低气温23℃。 ????????                                            ",是,无, 2012-8-29 06:09,30,6,赞,微博 weibo.com,yzly8qKPE
14,"
                                                                                                    【天气晴热注意防晒补充水分】28日17时北京气象信息：今天白天城区大部分地方最高气温33℃左右，夜间晴间多云，最低气温22℃，早晚还是较舒适的。明天白天晴，最高气温可达到34度上下，紫外线很强，户外一定要采取有效防晒措施，同时还要及时补充水分。 ????????                                            ",是,无, 2012-8-28 17:04,97,21,赞,微博 weibo.com,yzgphahNm
15,"
                                                                                                    【天气晴朗气温升 户外活动需防晒】8月28日11时北京气象信息：今天天气晴朗，在阳光的照射下气温快速上升，预计午后最高气温可达33℃。天气较热，注意补充水分，保证充足睡眠。同时，紫外线强，外出还需涂抹防晒霜，打遮阳伞。夜间晴间多云，最低气温22℃。 ????????                                            ",是,无, 2012-8-28 10:52,9,1,赞,微博 weibo.com,yzdYAg9Ie
16,"
                                                                                                    【天空逐渐转阴 小雨夜间造访】26日11时北京气象信息：今天白天薄云遮日，紫外线照射不强，温度和昨日差不多，最高气温29℃，天气不错，逛逛街，郊游一下，享受宜人的假日生活。夜间至明天白天本市大部地区有阵雨，雨量不大，出门最好带上雨具，最低气温22℃。 ????????                                            ",是,无, 2012-8-26 10:56,3,2,赞,微博 weibo.com,yyV96eJpL
17,"
                                                                                                    【26日早晨6点北京天气预报】今天白天多云转阴，北转南风2、3级，最高气温29℃；夜间阴转阵雨，南转北风1、2级，最低气温22℃。今晨有些雾气，外出郊游注意点儿路况，明天早晨到白天大部分地区有阵雨或雷阵雨，请关注临近预报。 ????????                                            ",是,无, 2012-8-26 06:29,24,2,赞,微博 weibo.com,yyToLEYEd
18,"
                                                                                                    【周日宜出行 午间略闷热】25日17时北京气象信息：今夜晴转多云，最低气温19℃，湿度较大，明晨可能还有些轻雾，出行注意点儿路况，明天白天多云为主，太阳时而露笑脸，最高气温29℃，午间略感闷热，注意补水。处暑时节，早晚凉爽，中午前后比较燥热，吃些百合、莲子能够清热安神。 ????????                                            ",是,无, 2012-8-25 16:55,12,13,赞,微博 weibo.com,yyO4ijAdx
19,"
                                                                                                    【薄雾天边绕 晴好双休日】22日11时北京气象信息：夏秋交替之际，迎来一个晴好天气的双休日，放下一周工作后的疲惫，亲们，尽情舒展一下自己吧。下午晴间多云，微风，最高气温30℃，午间太阳下还是较热，紫外线也很强，注意防范。夜间晴转多云，最低气温18℃。 ????????                                            ",是,无, 2012-8-25 10:57,6,4,赞,政府版微博,yyLIZlHvt
20,"
                                                                                                    【25日早晨6点北京天气预报】今天白天晴间多云，北转南风二三级，最高气温30℃。今天夜间晴转多云，南转北风一二级，最低气温18℃。及时补充水分保证睡眠，户外活动注意遮阳防晒。 ????????                                            ",是,无, 2012-8-25 05:56,21,3,赞,政府版微博,yyJKXdiZj
21,"
                                                                                                    【天气晴朗宜出行 补水防晒要做好】8月24日17时北京气象信息：今夜晴间多云，微风，明天白天京城仍然是晴朗天气，北转南风二三级，气温18到30℃。周日白天晴转多云，最高气温29℃左右。这个双休日天气晴好，适宜外出郊游，不过要记得及时补充水分，注意遮阳防晒。 ????????                                            ",是,无, 2012-8-24 16:54,24,6,赞,微博 weibo.com,yyEDtBog7
22,"
                                                                                                    【注意防晒和补充水分】24日11时北京气象信息：今天下午晴间多云，最高气温30℃，紫外线强，外出还是要注意防晒，由于空气湿度有所增加，体感有些闷热，注意补充水分，多吃瓜果；夜间晴为主，最低气温19℃，天气凉爽，利于睡眠，湿度进一步加大，部分地区能见度可能逐渐转差，请随时关注天气变化。 ????????                                            ",是,无, 2012-8-24 11:02,2,2,赞,微博 weibo.com,yyCkrkxc8
23,"
                                                                                                    【24日早晨6点北京天气预报】今天白天晴间多云，北转南风二三级最高气温29℃，午间紫外线辐射强，外出注意遮阳防晒；夜间晴间多云，南转北风一二级，最低气温19℃。 早晨天气凉爽舒适，非常适宜户外晨练。 ????????                                            ",是,无, 2012-8-24 06:22,25,4,赞,政府版微博,yyAuMqKCv
24,"
                                                                                                    【风轻云淡天晴朗 休闲散步好天气】23日17时北京气象信息：夕阳的余晖洒向大地，气温渐渐回落，风里也透着阵阵凉意，休闲散步的好时机，夜间最低气温18℃。明天白天还是以晴为主的天气，最高气温29℃，紫外线照射强度还是比较强的，记着注意防晒哦。 ????????                                            ",是,无, 2012-8-23 17:01,11,评论,赞,微博 weibo.com,yyvfS7PzM
25,"
                                                                                                    【处暑节气天晴朗 户外活动需防晒】8月23日11时北京气象信息：今天迎来处暑节气，京城持续晴朗天儿，预计午后的最高气温在30℃左右。紫外线较强，外出注意防晒。夜间晴转多云，最低气温19℃。近期花粉浓度上升，花粉过敏者外出注意防护。今日恰逢七夕情人节，晚上有安排的各位出门带件外套。 ????????                                            ",是,无, 2012-8-23 11:03,9,5,赞,微博 weibo.com,yysUlhlKI
26,"
                                                                                                    【23日早晨6点北京天气预报】：今天白天晴间多云，北转南风二三级，最高气温30℃，夜间晴转多云，南转北风一二级，最低气温19℃。今天是处暑节气，这个节气的到来，意味着暑热天气即将结束，昼夜温差逐渐增大，早晚需增加衣服，以免着凉感冒。 ????????                                            ",是,无, 2012-8-23 06:19,60,1,3,微博 weibo.com,yyr35pUnO
27,"
                                                                                                    【昼夜温差大 注意调整着装】22日17时北京市气象信息：今天白天天气晴朗，光照充足，夜间晴，最低气温16℃，现在昼夜温差大，注意调整着装，早晨凉爽舒适，非常适宜晨练。明天白天晴间多云，最高气温30℃，在户外需要遮阳防晒。相对湿度25%，空气干燥，要及时补充水分防秋燥。 ????????                                            ",是,无, 2012-8-22 16:58,42,3,1,微博 weibo.com,yylNRDo04
28,"
                                                                                                    了解一下北京气象信息获取途径吧. ????????                                            ",是,无, 2012-8-22 15:22,20,8,1,微博 weibo.com,yylb42nHk
29,"
                                                                                                    【阳光灿烂天晴好 早晚添衣防病扰】22日11时北京气象信息：阳光普照着京城，碧空如洗，万里无云，秋高气爽的感觉越来越明显，气温和昨天差不多，白天最高气温29℃，紫外线很强，注意防晒；夜间最低气温17℃，昼夜温差大，注意适当调整着装，以免受凉感冒。 ????????                                            ",是,无, 2012-8-22 10:57,6,2,赞,微博 weibo.com,yyjrt1JWy
30,"
                                                                                                    【8月22日早晨6点北京天气预报】今天白天晴，北转南风2、3级，城区及大部分地区最高气温28℃，最小相对湿度20%，夜间晴间多云，最低气温17℃，最大相对湿度70%。昼夜温差加大，应及时增减衣物。 ????????                                            ",是,无, 2012-8-22 06:06,80,10,赞,微博 weibo.com,yyhxkEBzi
31,"
                                                                                                    【北风吹 蓝天映白云】21日17时北京气象信息：北风吹蓝京城的天空，朵朵白云洒落蓝天，似乎闻到了干爽的空气。夜间依然是晴间多云的天气，北风3、4级转1、2级，最低气温17℃，晨起的人们会感觉到丝丝凉意，注意及时添加衣服。明天白天晴间多云，最高气温29℃，紫外线很强，还需遮阳防晒加补水。 ????????                                            ",是,无, 2012-8-21 16:58,8,1,赞,微博 weibo.com,yycns6OkP
32,"
                                                                                                    【早晚凉爽舒适 中午要防晒】21日11时北京气象信息：今天天空蔚蓝，能见度极好，适宜户外活动。下午晴间多云，北风三四级，最高气温29℃，中午前后紫外线很强，户外注意遮阳防晒。夜间晴间多云，北风三四级转一二级，最低气温17℃。昼夜温差逐渐增大，老人和小孩应注意及时调整和增减衣服，预防感冒。 ????????                                            ",是,无, 2012-8-21 11:04,19,3,赞,微博 weibo.com,yya3HslLz
33,"
                                                                                                    【雨情信息】市气象台发布20日12时至21日06时雨量：东南部平均3.8毫米，东北部平均2.9毫米，西南部平均2.5毫米，城区平均1.1毫米，全市平均2.0毫米，最大降雨出现在房山霞云岭，为42.5毫米。 ????????                                            ",是,无, 2012-8-21 06:38,8,3,赞,微博 weibo.com,yy8jRCucK
34,"
                                                                                                    【21日早晨6点北京天气预报】今天白天晴间多云，北风3、4级，最高气温29℃；今天夜间晴间多云，北风1、2级，最低气温17℃。天气凉爽舒适，适宜户外活动，中午前后紫外线很强，外出注意遮阳防晒，明天早晨年老体弱者注意适当添衣。 ????????                                            ",是,无, 2012-8-21 06:19,22,5,赞,微博 weibo.com,yy8cjAGma
35,"
                                                                                                    【雨情信息】市气象台发布20日12时至20时雨量：东南部较大，平均3.8毫米，东北部平均2.8毫米，西南部平均2.4毫米，城区平均1.1毫米，全市平均2.0毫米，最大降雨出现在房山霞云岭，为42.5毫米。 ????????                                            ",是,无, 2012-8-20 20:55,7,4,赞,微博 weibo.com,yy4v98Ddf
36,"
                                                                                                    【预警信号解除】市气象台20时05分发布解除信息：目前影响本市南部地区的降雨云团已经减弱，雷电黄色预警信号解除。 ????????                                            ",是,无, 2012-8-20 20:22,6,2,赞,微博 weibo.com,yy4hXy3yL
37,"
                                                                                                    【暴雨蓝色预警信号解除】市气象台20日19时发布解除信息：目前影响本市的降雨云团已经东移减弱，暴雨蓝色预警信号解除。预计夜间本市大部分地区有阵雨。 ????????                                            ",是,无, 2012-8-20 19:14,42,10,赞,微博 weibo.com,yy3QnxjQs
38,"
                                                                                                    【雷电黄色预警信号】市气象台18时15分继续发布雷电黄色预警信号：预计未来3小时本市南部（房山、大兴、通州）有雷阵雨，局地短时雨强较大，请注意防雷防雨。 ????????                                            ",是,无, 2012-8-20 18:33,17,4,赞,微博 weibo.com,yy3zuABpS
39,"
                                                                                                    【出行注意防雨防雷电 明天适宜户外活动】20日17时北京气象信息：今天傍晚到夜间阴有雷阵雨转多云，雨后有3、4级偏北风，最低气温21℃，下班出行注意防雨防雷电和交通安全。明天白天多云转晴，仍维持北风3、4级，最高气温29℃，空气清爽，大部分时间天气较舒适，适宜户外活动和交通出行。 ????????                                            ",是,无, 2012-8-20 16:58,23,5,1,微博 weibo.com,yy2WU1CF2
40,"
                                                                                                    市气象台15时55分发布暴雨蓝色预警信号：受强降水云团影响，未来3小时房山密云南部平谷顺义将出现小时雨量大于20mm以上强降水，请注意防范。 ????????                                            ",是,无, 2012-8-20 16:06,818,114,赞,微博 weibo.com,yy2C226l5
41,"
                                                                                                    【天气快报】市气象台20日15时46分发布天气快报：未来3小时内，图中绿色区域（顺义、平谷、怀柔、密云、房山）将出现20到30毫米的降水,并伴随着雷电。 ????????                                            ",是,无, 2012-8-20 16:02,23,7,赞,微博 weibo.com,yy2ApfZay
42,"
                                                                                                    【特别提醒】下图是15时36分雷达回波图。降雨区目前在门头沟房山，怀柔密云。 ????????                                            ",是,无, 2012-8-20 15:55,37,9,赞,微博 weibo.com,yy2xACm9p
43,"
                                                                                                    【天气快报】市气象台8月20日14时46分发布天气快报：未来3小时内，图中黄色区域（延庆、昌平、怀柔、密云、平谷、顺义、门头沟、房山，以及石景山、海淀、朝阳、通州的部分地区）将出现雷电，局地短时雨强较大。 ????????                                            ",是,无, 2012-8-20 15:07,147,16,赞,微博 weibo.com,yy2e1B8i1
44,"
                                                                                                    【雷电黄色预警信号】市气象台14时35分发布雷电黄色预警信号：受雷雨云团影响，未来3小时本市北部（延庆、昌平、怀柔、密云、平谷、顺义）和西部（门头沟、房山）有雷阵雨，局地短时雨强较大，请注意防雷防雨。 ????????                                            ",是,无, 2012-8-20 14:51,269,57,赞,微博 weibo.com,yy27lDbjg
45,"
                                                                                                    【特别提醒】延庆的晏家堡、永宁、旧县、沈家营出现雷雨 ????????                                            ",是,无, 2012-8-20 14:05,13,2,赞,微博 weibo.com,yy1OOe5Um
46,"
                                                                                                    了解一下北京气象信息获取途径吧！[呵呵] ????????                                            ",是,无, 2012-8-20 11:45,21,8,赞,微博 weibo.com,yy0TYa2JU
47,"
                                                                                                    【高云满天空 夜晚阵雨临】20日11时北京气象信息：京城薄云布满天空，目前的能见度在2到3公里，随着气温的上升，略感闷热，最高气温在30℃左右。随着冷空气的东移，午后到傍晚转阴天，北部地区有雷阵雨，夜间阴有阵雨转多云，雨后有3、4级的北风，最低气温21℃。明日将会迎来凉爽舒适的天气。 ????????                                            ",是,无, 2012-8-20 10:56,12,1,赞,微博 weibo.com,yy0AhtjiZ
48,"
                                                                                                    【20日早晨6点北京天气预报】今天白天阴天间多云，北部地区有雷阵雨，南风二三级，最高气温30℃。夜间阴有阵雨转多云，南转北风三四级，最低气温21℃。雨势较弱，雨量不大，对交通影响较小，大部分时间适宜出行。 ????????                                            ",是,无, 2012-8-20 06:19,39,7,赞,微博 weibo.com,yxYLHnT2D
49,"
                                                                                                    【夜间云量增多 明天白天北部有雷阵雨】8月19日17时北京气象信息：今天午后的京城阳光成为了主角儿。预计夜间为晴转多云的天气，最低气温22℃左右。明天白天天空云量较多，大部分时间适宜户外活动，最高气温30℃，午后北部地区有雷阵雨，雨量虽然不大，但还是要注意提前防范。 ????????                                            ",是,无, 2012-8-19 17:27,6,2,赞,微博 weibo.com,yxTIcuFDS
50,"
                                                                                                    【下午外出注意防晒】19日11时北京气象信息：今天下午晴空万里白云飘，灿烂阳光当头照，最高气温31℃左右，比昨天明显回升，紫外线照射强度很强，若是上街购物或外出郊游，需要注意遮阳防晒，并且天气较热多喝水，瓜果梨桃不可少。今天夜间空中云量将逐渐增多，最低气温22℃。 ????????                                            ",是,无, 2012-8-19 11:01,2,1,赞,微博 weibo.com,yxRbwuDPX
51,"
                                                                                                    【预警信号解除】市气象台19日8时40分发布解除信息：目前本市东部和南部地区能见度已达1000米以上，未来能见度将进一步转好，大雾黄色预警信号解除。 ????????                                            ",是,无, 2012-8-19 08:52,5,4,赞,微博 weibo.com,yxQlbEUja
52,"
                                                                                                    【19日早晨6点北京天气预报】：今天白天晴间多云，上午东部、南部有雾，最高气温31℃，东部南部出行要注意交通安全，驾车应减速慢行，打开雾灯保持安全车距。夜间晴转多云，最低气温22℃。 ????????                                            ",是,无, 2012-8-19 06:09,18,1,赞,微博 weibo.com,yxPh42O2d
53,"
                                                                                                    【预警信号】市气象台19日5时26分发布大雾黄色预警信号：目前，本市东部和南部部分地区能见度小于500米，未来3小时内大雾将持续，请注意交通安全。 ????????                                            ",是,无, 2012-8-19 05:41,19,5,赞,微博 weibo.com,yxP5Q8add
54,"
                                                                                                    【雨情信息】：市气象台发布18日12时至20时降雨量：东北部地区平均1.3毫米，东南部平均0.7毫米，西北部、西南部平均0.3毫米，全市平均0.6毫米，城区平均0.1毫米，最大降雨量为密云石城24.4毫米，最大雨强为密云石城15时至16时22.3毫米1小时。 ????????                                            ",是,无, 2012-8-18 20:34,6,6,赞,微博 weibo.com,yxLvy7WVG
55,"
                                                                                                    【明天宜出行 注意防晒】18日17时北京气象信息：傍晚还有阵雨，虽然对交通出行影响较小，也要注意安全。夜间阴转晴，最低气温22℃。明天是周日，白天晴间多云，最高气温31℃，天气晴好，可以到郊外进行登山等户外活动，但紫外线强，外出一定要采取有效防晒措施，同时还要及时补充水分。 ????????                                            ",是,无, 2012-8-18 17:00,13,1,赞,微博 weibo.com,yxK6U4EBT
56,"
                                                                                                    【天气快报】市气象台16时10分发布信息：未来2小时内，顺义区、延庆县、怀柔区、密云县将出现大于20毫米的降水，注意防范。 ????????                                            ",是,无, 2012-8-18 16:21,41,7,赞,微博 weibo.com,yxJRc5XkZ
57,"
                                                                                                    【云多蔽日适宜出行 轻雾弥漫注意安全】18日11时北京气象信息：今天下午阴有阵雨转多云，有轻雾，最高气温29℃。没有阳光的直晒，适宜户外活动。轻雾弥漫，给交通造成一定影响，尤其是高速公路上行驶的朋友，更要减速慢行。空气湿度较大，体感闷热，适当喝些解暑祛湿的饮品。夜间多云，最低气温22℃。 ????????                                            ",是,无, 2012-8-18 10:58,34,11,赞,微博 weibo.com,yxHJJgw3T
58,"
                                                                                                    【雨情信息】市气象台发布17日20时至18日06时雨量：雨量相对较小，西南部平均0.1毫米，东北部平均0.1毫米，城区平均0.0毫米，最大降水量为密云石城1.2毫米。 ????????                                            ",是,无, 2012-8-18 06:49,5,评论,赞,微博 weibo.com,yxG6MpHBE
59,"
                                                                                                    【18日早晨6点北京天气预报】今天白天阴，南部有阵雨转多云，有轻雾，偏南风二三级，最高气温28℃，夜间多云，南转北风一二级，最低气温22℃。外出注意交通安全。受冷空气影响，20日白天有一次雷阵雨过程，雨后有二三间四级偏北风。 ????????                                            ",是,无, 2012-8-18 06:22,30,6,赞,微博 weibo.com,yxFVK5s9t
60,"
                                                                                                    【今夜凉爽舒适 明日南部阵雨】17日17时北京气象信息：刚出三伏的第一天，阴云遮蔽了天空，夜间有小阵雨，对交通出行影响不大，最低气温22℃，感觉凉爽舒适，可以睡个好觉了；明天白天依旧阴云遮日，南部有阵雨，最高气温28℃，大部分时间适宜大家安排出行，但到南部最好还是带上雨具。 ????????                                            ",是,无, 2012-8-17 17:04,30,3,赞,微博 weibo.com,yxAHWEOdm
61,"
                                                                                                    【下午宜出行 夜间要防雨】17日11时北京气象信息：今天阳光不给力，湿度较大，有点轻雾，对交通没有太大的影响。下午多云转阴，傍晚前后，房山、门头沟地区有阵雨，注意防范，夜间阴有阵雨。今天最高气温29℃，最低气温21℃。 ????????                                            ",是,无, 2012-8-17 11:05,107,15,赞,微博 weibo.com,yxym86nar
62,"
                                                                                                    【17日早晨6点北京天气预报】 今天白天多云转阴，偏南风2、3级，最高气温29℃，白天依然有些闷热感，傍晚开始门头沟，房山有阵雨；夜间阴有阵雨，南转北风1、2级，最低气温21℃。外出带上雨具，注意出行安全。 ????????                                            ",是,无, 2012-8-17 06:11,63,6,赞,微博 weibo.com,yxwqUjSED
63,"
                                                                                                    【今夜多云明日雨】16日17时北京气象信息：今天南郊观象台的观测实况：最高气温31.1℃，白天湿度平均在50%左右。今夜多云，最低气温22℃。明天白天大部分时间多云到阴，最高气温29℃，傍晚到夜间有一次全市性阵雨天气，降雨自西向东扩展，雨量不大，但外出还应带上雨具。 ????????                                            ",是,无, 2012-8-16 17:00,25,4,赞,微博 weibo.com,yxrg47wKp
64,"
                                                                                                    【早晚凉午骄阳 午间注意防暑热】16日11时北京气象信息： 8月的中旬暑气未消，太阳仍旧执着地占据着一方天空，到处放射着明媚的阳光，午后云量渐增，但是些高云，对气温影响不大，白天最高气温仍达31℃，午时闷热感较强，应注意防晒防暑，夜间为多云天气，最低气温22℃，不失为散步休闲的好时光。 ????????                                            ",是,无, 2012-8-16 10:57,9,3,赞,微博 weibo.com,yxoSJfNyv
65,"
                                                                                                    【16日早晨6时北京天气预报】今天白天晴转多云，北转南风2、3级，最高气温31℃；今天夜间多云，南转北风1、2级，最低气温22℃。 适宜晨练和登山等户外活动。明天将有一次降水天气过程，请关注临近预报。 ????????                                            ",是,无, 2012-8-16 06:18,38,8,赞,微博 weibo.com,yxn35weBu
66,"
                                                                                                    【今天夜间凉爽舒适 明天白天注意防晒】15日17时北京气象信息：今夜晴间多云，最低气温20℃，凉爽舒适，利于睡眠，明天白天仍将是个天晴气爽，艳阳高照的天气，最高气温31℃左右，适宜户外活动和交通出行，但紫外线照射强度很强，中午前后户外还是比较热和晒的，外出注意防护。 ????????                                            ",是,无, 2012-8-15 16:58,17,6,2,微博 weibo.com,yxhOJx2ON
67,"
                                                                                                    【天气晴朗气温升 昼热夜凉温差大】8月15日11时北京气象信息：今天白天天气以晴为主，风力不大。在阳光照耀下，气温有所回升，预计午后最高气温为31℃左右，紫外线强度很强，外出注意遮阳防晒。夜间晴朗少云，最低气温20℃。早晚凉爽舒适，中午前后较热。 ????????                                            ",是,无, 2012-8-15 10:55,11,3,赞,微博 weibo.com,yxfrcyhFg
68,"
                                                                                                    【天晴气温升 外出需防晒】8月15日7时北京气象信息：今天早晨5点南郊观象台的气温为17.4℃，感觉很是凉爽。今天白天天气晴朗，在阳光的照射下气温上升速度较快，最高气温将回升至31℃左右，中午前后较热，并且紫外线照射强度也很强，外出还需要采取有效防晒措施。夜间晴朗微风，最低气温20℃。 ????????                                            ",是,无, 2012-8-15 07:30,41,7,赞,微博 weibo.com,yxe5XeDuw
69,"
                                                                                                    【雨情信息】市气象台发布14日8时至20时雨量：南部较大，东南和西南平均都为0.6mm，最大为门头沟灵山1.8mm，西北部平均0.4mm，城区平均0.1mm，全市平均0.3mm。 ????????                                            ",是,无, 2012-8-14 21:09,4,1,赞,微博 weibo.com,yxa1Qk6gh
70,"
                                                                                                    【夜间阵雨转多云 明日渐晴气温升】8月14日17时北京气象信息：今天天气凉爽，部分地区还降下了小雨。夜间还有阵雨，出行注意交通安全，后半夜降雨逐渐结束，最低气温19℃。早晚天气略凉，年老体弱者适当添加衣物。明天白天多云转晴，最高气温回升到31℃左右，紫外线很强，户外活动注意遮阳防晒。 ????????                                            ",是,无, 2012-8-14 17:00,44,16,赞,微博 weibo.com,yx8oHkyCn
71,"
                                                                                                    【雨情信息】市气象台发布14日08时至14时雨量：降雨主要集中在东南部、西南部及城区，雨量不大，东南部平均0.5毫米，西南部平均0.4 毫米，城区平均0.1毫米，朝阳郎各庄最大，为1.7毫米。 ????????                                            ",是,无, 2012-8-14 14:51,3,1,赞,微博 weibo.com,yx7ylmg9Z
72,"
                                                                                                    【下班出行带上雨具】14日11时北京气象信息：受降雨云带影响，今天下午多云转阴有阵雨，最高气温27℃，夜间阴有阵雨转多云，最低气温20℃，下班高峰可能正值降雨，出行请携带上雨具备用，雨天路滑，驾车请减速，注意交通安全。另外气温不高，体感比较舒适凉爽，有利于夜间睡眠。 ????????                                            ",是,无, 2012-8-14 11:04,55,6,赞,微博 weibo.com,yx64z6O4I
73,"
                                                                                                    【降雨又要来 请注意防范】14日07时北京气象信息:今天早晨天空布满了云，感觉凉爽舒适，白天以阴为主，没有太阳的光临，紫外线也弱了不少，比较适宜户外活动，午后的最高气温只有27℃，比昨天低一些。白天西部地区将率先出现雷阵雨，夜间有全市性雷雨，雨量分布不均，注意防范。夜间最低气温20℃。 ????????                                            ",是,无, 2012-8-14 07:30,160,36,赞,微博 weibo.com,yx4FH7PyW
74,"
                                                                                                    【早晚舒适 明天傍晚西北部雷阵雨】13日17时北京气象信息：今天夜间多云，最低气温22℃，早晨舒适，适宜晨练。明天白天多云转阴，大部分时间适宜出行，最高气温28℃，傍晚西北部有雷阵雨，到西北部出行要带雨具，早去早回。明天夜间有全市性雷阵雨，注意防雨防雷电。 ????????                                            ",是,无, 2012-8-13 17:00,25,6,赞,微博 weibo.com,ywYYuvppx
75,"
                                                                                                    【蓝天白云天晴热 户外活动需防晒】8月13日11时北京气象信息：清晨的凉爽还意犹未尽，此时的阳光就已十分耀眼，蓝天白云美轮美奂。预计今天下午持续晴好天气，最高气温31℃左右，天气较热，请大家及时补充水分，注意午休；紫外线很强，户外活动注意遮阳防晒。夜间晴转多云，最低气温22℃。 ????????                                            ",是,无, 2012-8-13 10:57,6,2,赞,微博 weibo.com,ywWAXB8Rx
