序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    不良的卫生习惯是感染和传播伤寒、副伤寒的重要因素，因此积极开展广泛的卫生健康教育，改变不良卫生习惯，提高自我保健能力，对于防治伤寒、副伤寒和其它肠道传染病，具有现实和长远的意义。对于家庭和个人来讲，要特别注意食品卫生和个人卫生。 ????????                                            ",是,无, 2012-8-28 10:48,转发,评论,赞,微博 weibo.com,yzdX1DhJE
12,"
                                                                                                    伤寒、副伤寒的防治，关键是提供安全卫生的饮用水和有效的污水处理系统。严格做好饮用水的氯化和过滤，可使本病发病率明显下降。在伤寒、副伤寒呈地方性流行而又没有可靠的安全卫生水供应的地区，应该因地制宜，采取措施，保护水源，防止污染，实施饮用水消毒，不断提高饮用水的卫生合格率。 ????????                                            ",是,无, 2012-8-28 10:48,转发,评论,赞,微博 weibo.com,yzdWG54hu
13,"
                                                                                                    伤寒、副伤寒是经口感染的肠道传染病。经水、食物，日常生活接触和苍蝇而传播。 ????????                                            ",是,无, 2012-8-28 10:47,转发,评论,赞,微博 weibo.com,yzdWtnBpl
14,"
                                                                                                    伤寒的潜伏期为3-42天，平均为12-14天，比较典型的病人，起病多数比较缓慢，开始表现为发热、头痛、全身乏力、食欲减退、轻、中度的腹泻等。体温呈阶梯型上升，于5-7天内达到39-40℃，之后高热持续不退达10-14天，并出现相对缓脉，表情淡漠，反应迟钝，玫瑰疹，肝脾肿大等症状体征。 ????????                                            ",是,无, 2012-8-28 10:47,转发,评论,赞,微博 weibo.com,yzdWoDLx7
15,"
                                                                                                    伤寒、副伤寒是由伤寒杆菌引起的急性肠道传染病，其中副伤寒又分成甲、乙、丙三型。伤寒、副伤寒是我国《传染病防治法》中规定管理的乙类传染病之一。 ????????                                            ",是,无, 2012-8-28 10:45,转发,评论,赞,微博 weibo.com,yzdVO1bbO
16,"
                                                                                                    【妙招缓解视疲劳】①快速地睁眼和闭眼，慢慢地把气吐出；②热毛巾捂在眼睛上30秒钟，把毛巾放到冰水里，拧过后捂在眼睛上；③拇指放在太阳穴上。用食指第一、二节关节间的指腹触压眼窝上缘和下缘，从鼻子往太阳穴均匀地进行按压；④眼睛紧闭放松，坐在距灯约15厘米远的地方轻轻地摆头。 ????????                                            ",是,无, 2012-8-27 09:13,转发,评论,赞,微博 weibo.com,yz3TDzCIL
17,"
                                                                                                    【治疗神经性皮炎的小偏方】1、鲜豆腐趁热敷患处，1日2次，一般7次可愈。2、大蒜捣泥敷患处6~10分钟后洗净，1日1次，3~5日见效。3、花椒10克，白酒50毫升，泡7天，棉球蘸擦患处。4、肉桂200克，研细面，按患处面积，取适量药面用醋调糊状敷患处，2小时后去掉，如不愈隔1周再涂1次，连续1~3次可愈。 ????????                                            ",是,无, 2012-8-27 09:12,转发,评论,赞,微博 weibo.com,yz3TxEX8C
18,"
                                                                                                    烫伤后                                            ",否,"
                                                                                                    烫伤后，立即冷却烫伤部位，用冷水冲洗或浸泡降温，冷却后再剪开或脱去衣裤，如黏连，可在冷水中浸泡除去。妥善保护创面，不建议自行挑破水泡，如果水疱过大，可用缝衣针（用火灼烧几秒钟或用60度白酒、75%酒精消毒）刺破水疱底部放出疱液，切忌剪除表皮。不要乱涂牙膏、酱油等，伤情严重及时就医。 ????????                                                            ", 2012-8-27 09:10,1,评论,2,微博 weibo.com,yz3Sttc4P
19,"
                                                                                                    腿脚坐麻了怎么办？】                                            ",否,"
                                                                                                    【腿脚坐麻了怎么办？】1.改变姿势，并小范围内快速走动几分钟；2.如果左腿发麻，就高举右手10秒，然后放下，反复3次；右腿麻的话就举左手；3.变换走路姿势，如走“内八字”，使不同的肌肉均衡受力；4.对发麻部位进行搓、热敷。 ????????                                                            ", 2012-8-27 09:08,转发,评论,赞,微博 weibo.com,yz3RAeItu
20,"
                                                                                                    【脸色发黄怎么办？】脸色发黄，可以尝试常吃芋头。紫色的芋头对脾胃最好，能使皮肤和肌肉润泽丰腴。可以将菱角，土豆，红豆，山药，茨实，莲子，红枣和大米一起煮熟，这些食物都是补脾脏的，能够造血，并逐步改善肤色。 ????????                                            ",是,无, 2012-8-24 09:15,1,评论,赞,微博 weibo.com,yyBD5fr8m
21,"
                                                                                                    【如何挑苦瓜】1、看表皮。苦瓜表皮的颗粒大且饱满，纹路清晰，说明瓜肉嫩、厚、苦感稍小；如果颗粒较小，密且无规则排列，说明瓜肉相对薄、苦味更大。2、挑外形。如果苦瓜像大米粒的形状，两头尖，瓜身比较直，说明质量比较好。3、辨颜色。新鲜苦瓜是翠绿的，如果发黄就表明已经老了，果肉就不脆了 ????????                                            ",是,无, 2012-8-24 09:15,转发,评论,赞,微博 weibo.com,yyBD0wjKr
22,"
                                                                                                    止鼾五妙招                                            ",否,"
                                                                                                    【止鼾五妙招】①枕头不要太高，睡前点滴鼻通良效②花椒5——10粒，每晚睡前用开水泡一杯水，待水凉透后服下(花椒不服下)，连服5天③晚上睡觉前，用大拇指关节按揉眉心，鼻梁骨上面有个小洼的地方，多按一会④两手互相按虎口⑤大拇指指甲掐按食指指尖，靠外侧，距离指甲缝隙2mm左右的地方，多按压一会 ????????                                                            ", 2012-8-24 09:11,转发,评论,赞,微博 weibo.com,yyBBl7v1d
23,"
                                                                                                    8种心态轻松面对生活                                            ",否,"
                                                                                                    【8种心态轻松面对生活】1,戒躁，别轻易发脾气。2,戒卑，别认为处处不及旁人。3,戒傲，别总是自鸣得意。4,戒妒，别妒忌别人，总希望别人栽跟头。5,戒愁，不要生活在忧虑中。6,戒慎，不要提心吊胆。7,戒悲，别让不幸的事常浮现。8,戒疑，别总以为别人暗算自己。 ????????                                                            ", 2012-8-24 09:00,转发,评论,赞,微博 weibo.com,yyBwSdpfc
24,"
                                                                                                    【空调风水五大禁忌】 空调夏季成为日常生活中必不可少的降温电器。然而，清凉的同时也要注意一下禁忌：1、空调出风口不宜和门正对；2、空调出风口不宜直吹人体；3、空调不宜直吹餐桌；4、空调不宜直接对灶；5、不宜使用二手空调。 ????????                                            ",是,无, 2012-8-23 09:07,1,评论,赞,微博 weibo.com,yys9r6HKf
25,"
                                                                                                    【接吻有益健康】1.它能够使皮肤更加光滑，预防皱纹，也能够加速血液循环；2.接吻可以预防牙斑和龋齿，和牙膏作用相似；3.接吻可以刺激免疫系统产生抗体；4.每天只需三个持续20秒的吻，就能让你达到减轻体重的目的；5.接吻可以让人心情愉快 ????????                                            ",是,无, 2012-8-23 09:07,1,评论,赞,微博 weibo.com,yys9m5gXb
26,"
                                                                                                    七夕                                            ",否,"
                                                                                                    今天是七夕，打扮漂亮些，约会去????????????                                                            ", 2012-8-23 09:03,1,评论,赞,微博 weibo.com,yys7EhbiH
27,"
                                                                                                    电脑控防眼疲劳小妙招                                            ",否,"
                                                                                                    #健康知识#【电脑控防眼疲劳小妙招】1、少开过多过亮灯：避免光线直接照射在荧光屏上而产生干扰光线让眼睛疲劳。2、多动一动：闭目养神或望向远处。3、调节屏幕位置：眼睛与屏幕的距离应在40-50厘米，使双眼平视或轻度向下注视荧光屏，使颈部肌肉轻松并使眼球暴露面积减小到最低。 ????????                                                            ", 2012-8-23 09:02,转发,评论,赞,微博 weibo.com,yys78EOwZ
28,"
                                                                                                    3、乙脑病人应尽快隔离治疗，做到室内无蚊虫。 4、保持良好的生活习惯，提高机体免疫力，不过度劳累不熬夜，发现疑似症状及时到医院就诊。 ????????                                            ",是,无, 2012-8-22 08:27,1,评论,赞,微博 weibo.com,yyisNFnQo
29,"
                                                                                                    灾后如何预防流行性乙型脑炎？ 1、适龄儿童应及时接种乙型脑炎疫苗，以提高免疫力。 2、清扫卫生死角、积水，疏通下水道，喷洒消毒杀虫药水，尤其是猪、禽类养殖场，要加大灭蚊力度，以消除蚊虫孳生地，降低蚊虫密度，防止乙脑疫情的发生和扩散。 ????????                                            ",是,无, 2012-8-22 08:27,1,评论,赞,微博 weibo.com,yyisK8QXY
30,"
                                                                                                    什么是流行性乙型脑炎？ 流行性乙型脑炎（简称乙脑）是由乙脑病毒引起的人畜共患传染病，患者主要表现为高热、剧烈头痛、呕吐、抽搐、昏迷等症状，致残率较高。乙脑传染源是被感染的人或动物（主要为猪），经蚊子叮咬传播，人群普遍易感。水灾后，蚊虫滋生，易造成乙脑病毒传播。 ????????                                            ",是,无, 2012-8-22 08:27,1,评论,赞,微博 weibo.com,yyisCtdcD
31,"
                                                                                                    沉迷围脖后的十二种不健康状态                                            ",否,"
                                                                                                    沉迷围脖后的十二种不健康状态：1.颈椎疼；2.腰疼；3.视力下降；4.早上起来眼睛微肿、出现黑眼圈；5.晚上腿有点麻木；6.手脚经常抽筋；7.比往常多汗；8.常口渴和想上厕所，但不愿意起身；9.体重变化；10.脱发；11.指甲、头发长了没空打理；12.晚上下不了线、白天不想起床。 ????????                                                            ", 2012-8-22 08:26,转发,评论,赞,微博 weibo.com,yyis78nRU
32,"
                                                                                                    昼夜温差加大，应及时增减衣物                                            ",否,"
                                                                                                    【北京天气】今天是8月22日星期三。今天白天晴，北转南风2、3级，城区及大部分地区最高气温28℃，最小相对湿度20%，夜间晴间多云，最低气温17℃，最大相对湿度70%。昼夜温差加大，应及时增减衣物。 ????????                                                            ", 2012-8-22 08:25,转发,评论,赞,微博 weibo.com,yyirGxUJe
33,"
                                                                                                    4、早发现、早隔离、早治疗 症状明显出现以前，传染病性强，所以愈早发现、早隔离，就愈减少传染危险，如出现甲肝流行，人群较集中和集体就餐单位要加强检查以便早期发现病人。 5、及时进行预防接种 儿童及时接种甲肝灭活疫苗；甲肝病人密切接触者于接触日起两周内及时接种丙种球蛋白能有效保护机体 ????????                                            ",是,无, 2012-8-21 09:42,转发,评论,赞,微博 weibo.com,yy9wGiRXY
34,"
                                                                                                    3、讲究餐具茶具卫生 日常餐具茶具要定期煮沸消毒，有肝炎流行时，勿办酒席，因甲肝病人在症状出现前大便中就有病毒排出。 ????????                                            ",是,无, 2012-8-21 09:40,转发,评论,赞,微博 weibo.com,yy9vXp0L9
35,"
                                                                                                    甲肝预防控制措施 2、不吃不干净食物、不喝生水 生吃瓜果要洗净。毛蚶、蛤蜊等水产品可能粘附甲肝病毒，不要生吃或半生吃。直接入口的食物如酱菜、凉拌菜，不要在可能受污染的疫水中洗涤。 ????????                                            ",是,无, 2012-8-21 09:40,转发,评论,赞,微博 weibo.com,yy9vH9Rs9
36,"
                                                                                                    金色博尔特                                            ",否,"
                                                                                                    【金色博尔特】日本宫崎老人102岁，在一项比赛中以29秒83的成绩打破了百岁老人百米吉尼斯世界纪录。跑步促进血液循环，对心血管有好处；吸入更多氧气，促进新陈代谢；增加胸腹部肌肉、膈肌活动度；活跃成骨细胞，利于骨骼系统发展。老年人可根据自己身体情况选择运动，相比激烈的短跑，慢跑更适合。 ????????                                                            ", 2012-8-21 09:38,转发,评论,4,微博 weibo.com,yy9v6uVY5
37,"
                                                                                                    防治抑郁的心理处方                                            ",否,"
                                                                                                    【防治抑郁的心理处方】1.多活动。除了做家务，最好能养成散步习惯。2.多听轻松音乐。音乐容易进入人的潜意识，潜意识比意识对人的影响更大。3.充分利用颜色心理效应。多穿暖色调，少穿黑色调衣服。4.多与人交往。与性格外向、开朗活泼的人交往。5.挺胸抬头走路。可逐渐建立自信心，从而减少抑郁。 ????????                                                            ", 2012-8-21 09:38,转发,评论,赞,微博 weibo.com,yy9uLvFaf
38,"
                                                                                                    甲肝预防控制措施 1、搞好饮用水卫生 加强饮用水消毒，无论是自来水、井水、河水、塘水都要进行消毒。如50L水加漂粉精片1片就可杀灭甲肝病毒，如甲肝流行可适当增加漂粉精片用量。为防止水源和农作物受到污染，禁止用新鲜粪便下田，不要在河、塘内洗甲肝病人的衣物等。 ????????                                            ",是,无, 2012-8-20 09:05,1,评论,赞,微博 weibo.com,yxZRdATNV
39,"
                                                                                                    暴雨过后在污水及粪便处理设备不良的地区，饮用受污染的水源，容易造成甲肝暴发流行，此外，海产类食物也常是感染来源，尤其是贝壳、虾、蟹等海鲜容易受到病毒污染。 ????????                                            ",是,无, 2012-8-20 09:05,转发,评论,赞,微博 weibo.com,yxZR0BG9y
40,"
                                                                                                    今年入夏以来我市天气潮湿闷热，气候异常，利于甲型病毒性肝炎（以下简称甲肝）实现传播。甲肝主要经粪口传播，与甲肝患者密切接触，共享餐具、牙杯、茶具等都可受到传染。 ????????                                            ",是,无, 2012-8-20 09:05,转发,评论,赞,微博 weibo.com,yxZQViExy
41,"
                                                                                                    坐的太久                                            ",否,"
                                                                                                    坐的太久更伤腰长时间久坐会使腰、腹和背部肌肉疲劳损伤、疼痛。特别值得提醒的是，坐着对椎间盘的压力，相当于站着的2—3倍。要预防就得每坐40—60分钟后，改变一下姿势，或站起来走走，休息5分钟。 ????????                                                            ", 2012-8-20 09:02,转发,评论,赞,微博 weibo.com,yxZPUDATp
42,"
                                                                                                    全国240家三级医院将重新定级                                            ",否,"
                                                                                                    【卫生部：全国240家三级医院将重新定级】在日前举办的中国医院论坛上，卫生部医管司评价处处长刘勇透露：卫生部今年6月已经出台正式文件，要求对2010年12月31日后评审新增的三级医院，省级卫生行政部门不得发给三级医院等级证书和等级标识，已发给的要立即收回。 ????????                                                            ", 2012-8-20 08:58,转发,评论,赞,专业版微博,yxZOphyXa
43,"
                                                                                                    【花露水的妙用】1.洗头洗澡时在水中加花露水，可清凉去热、爽身、除菌、祛痱止痒。2.电话和手机易传播细菌，可用干净纸巾蘸少许花露水，对电话手机的机身、听筒、按键进行清洁。3.毛巾和口罩用含花露水的水进行浸泡洗涤，可杀菌。4.擦拭地板前，可在投洗墩布的水中滴入花露水，能杀菌除味。 ????????                                            ",是,无, 2012-8-19 09:22,转发,评论,赞,微博 weibo.com,yxQxAyCA2
44,"
                                                                                                    【水肿是如何形成的？】1、摄入过多盐分；2、废物和毒素；3、摄入热量不足。【那么要如何消除水肿、健康减肥呢？】1、日饮三升柠檬水；2、苹果绿茶有助消除水肿；3、薏仁水消肿；4、10分钟淋巴引流按摩，水肿不再来；5、咖啡虽然去水肿，但是毕竟对还是有些不好的。 ????????                                            ",是,无, 2012-8-19 09:22,转发,评论,赞,微博 weibo.com,yxQxvxcEc
45,"
                                                                                                    【领带系过紧可能导致失明】领带紧系在脖子和喉结下容易引发开角型青光眼，这是因为领带系得过紧，压迫颈部静脉，影响血液流通，导致更多的血液涌到眼部，引起眼压上升。而眼压的升高是青光眼的主要致病因素之一。 ????????                                            ",是,无, 2012-8-19 09:22,转发,评论,赞,微博 weibo.com,yxQxr7qwa
46,"
                                                                                                    需要的“最好”运动是什么                                            ",否,"
                                                                                                    需要的“最好”运动是什么——1.最好减肥运动：游泳，消耗能量大，消除赘肉；2.最好健脑运动：弹跳，加强血液循环，供给氧气；3.最好防近视运动：乒乓球，使眼睛疲劳消除，改善视力；4.最好抗衰老运动：跑步，促进新陈代谢；5.最好健美运动：体操，加强平衡协调；6.最好抗高血压运动：散步。????????????                                                            ", 2012-8-19 09:12,转发,评论,2,微博 weibo.com,yxQtzbX9I
47,"
                                                                                                    下雨天开车雨刷器突然坏了怎么办？                                            ",否,"
                                                                                                    下雨天开车雨刷器突然坏了怎么办？用树叶团成团或者用烟头里烟丝团成团擦拭外挡风玻璃，就能有效防止雨水蒙在玻璃上。因为树叶和烟丝中有油脂成分，可以在挡风玻璃上形成一层保护膜，这样雨水就可以顺着玻璃向下流啦！ ????????                                                            ", 2012-8-19 09:11,转发,评论,赞,微博 weibo.com,yxQsYx8lZ
48,"
                                                                                                    【12条生活细节的最佳时间】1.喝水（晨起）2.开窗换气（9~11时/14~16时）3.锻炼（傍晚）4.洗澡（临睡前）5.减肥（饭后45分钟）6.吃蛋糕（11时以前）7.喝茶（饭后1小时）8.喝牛奶（睡前半小时）9.吃水果（饭前1小时）10.刷牙（饭后3分钟）11.护肤（睡前）12.入眠（22时） ????????                                            ",是,无, 2012-8-18 12:25,转发,评论,赞,微博 weibo.com,yxIjiwxL6
49,"
                                                                                                    【调教你的胃顺肠瘦身养生粥】便秘是造成脂肪沉积、小腹突出的一个魁首。芝麻粥可补肝肾，养阴血，润五脏。适用于阴液不足所致的肠燥便秘以及肝肾精血不足所致的眩晕。取芝麻30克，大米60克同煮成稀粥而服食，亦可作为晚餐或点心服食。 ????????                                            ",是,无, 2012-8-18 12:25,1,1,赞,微博 weibo.com,yxIjddvKM
50,"
                                                                                                    【4种方法缓解眼疲劳】①眼珠运动法：头向上下左右旋转，眼珠也转动。②眨眼法：头向后仰并不停眨眼。轻微疲劳只要做2~3次即可。 ③热冷敷交替法：一条毛巾浸热水，另一条浸冷水，热敷约5分钟再冷敷5分钟。④看远看近法：看远方3分钟，再看手掌1~2分钟，再看远方，上网玩手机的赶快试试吧！ ????????                                            ",是,无, 2012-8-18 12:25,1,评论,赞,微博 weibo.com,yxIj95khc
51,"
                                                                                                    看医生注意事项                                            ",否,"
                                                                                                    【看医生注意事项】生了病，你对医生隐瞒任何情况，都可能增加误诊的风险，以下问题要跟医生坦白：1、是否吸烟、酗酒。2、大小便情况。3、是否正在吃中草药。4、是否定期按摩推拿。5、经济状况。6、最近是否抑郁、焦虑或紧张。7、检查服药等方面未遵医嘱。8、喜欢吃甜食。9、曾出现过的各种轻微疼痛。 ????????                                                            ", 2012-8-18 12:15,转发,评论,赞,微博 weibo.com,yxIfh9Yrx
52,"
                                                                                                    鱼最有营养几大部位                                            ",否,"
                                                                                                    #健康知识#【鱼最有营养几大部位】1，鱼肉富含优质蛋白，易消化吸收，脂肪含量低 ；2，鱼脑富含多不饱和脂肪酸DHA，还有磷脂类物质 ；3，鱼鳔富含胶原蛋白，与燕窝、鱼翅齐名 ；4，鱼鳞 含有胆碱，可增强记忆力 ；5，鱼尾和鱼骨鱼尾营养和鱼身的肉差不多，鱼骨有补钙的效果。 ????????                                                            ", 2012-8-18 12:12,转发,评论,赞,微博 weibo.com,yxIdUkanB
53,"
                                                                                                    8.制作食品的场所要及时清扫，保持清洁，容器餐饮具要清洗消毒，保洁存放； 9.做好的饭菜应尽快食用，熟食在室温下不要长时间存放； 10.烹调后的食品如需运输，应使用密闭清洁的容器。 ????????                                            ",是,无, 2012-8-17 09:10,1,评论,赞,微博 weibo.com,yxxBz8cOu
54,"
                                                                                                    4.炊事员应当由健康人员担任，手上有破损、化脓性伤口的人不能担任炊事员； 5.制作食品前将原料用清洁的水清洗干净； 6.生熟食品要分开制作放置，制作时不共用案板、刀具和盛放容器； 7.制作食品要烧熟煮透； ????????                                            ",是,无, 2012-8-17 09:10,1,评论,赞,微博 weibo.com,yxxBx58yt
55,"
                                                                                                    集体供餐单位及食堂知识要点： 1.集体供餐最好在室内或者搭建的简易厨房内制作食品，做饭场所一定要远离垃圾、厕所，并处于这些污染源的上风向； 2.制作食品的原料应新鲜、符合食品卫生要求，不使用来源不明、腐败变质的原料； 3.加工场所禁止存放有毒、有害及非食用原料； ????????                                            ",是,无, 2012-8-17 09:09,1,评论,赞,微博 weibo.com,yxxBgdl5S
56,"
                                                                                                    人类一直犯的六个错误                                            ",否,"
                                                                                                    【人类一直犯的六个错误】《罗马人的故事》援引西塞罗的观点：1.因为自己做不到，就坚持认为一件事不可能；2.拒绝丢掉不重要的个人偏好；3.忽视心智的发展及改进；4.相信个人利益是借由摧毁别人来取得；5.为不能改变的事情而担忧；6.强迫别人和我们有一样的想法及生活方式。 ????????                                                            ", 2012-8-17 09:08,转发,评论,赞,微博 weibo.com,yxxAM4Mnv
57,"
                                                                                                    秋季饮食八忌                                            ",否,"
                                                                                                    【秋季饮食八忌】忌吃辛辣生冷的食物。忌吃过燥的食物。忌吃油腻、煎炸的食物。忌吃水生植物。忌不按食物安全期吃。忌盲目控制饮食。忌盲目吃蟹。 ????????                                                            ", 2012-8-17 09:07,1,评论,赞,微博 weibo.com,yxxApklgt
58,"
                                                                                                    11.饭菜应现吃现做，做后尽快食用； 12.不吃来源不明、腐败变质的食品，不吃包装破损的或超出保质期的包装食品； 13.不自行采食野生蘑菇和其他野菜，不生吃动物性食品； 14. 盛装食品的餐盘、碗筷用后要彻底清洗和消毒并保洁存放； 15.不使用来源不明的容器盛装食品，炊具和餐饮具应彻底洗刷干净 ????????                                            ",是,无, 2012-8-16 16:15,1,评论,赞,微博 weibo.com,yxqXw3T5f
59,"
                                                                                                    5.受过水浸的已经加工成米、面粉等的粮食制品，不应再食 6.喝清洁的饮用水，生水应烧开后饮用； 7.饭前便后要洗手，加工食品前要洗手； 8.制作食品前将原料用清洁的水清洗干净，不使用污水清洗瓜果、蔬菜； 9.制作食品要烧熟煮透； 10.生熟食品要分开制作放置，制作时不共用案板、刀具和盛放容器； ????????                                            ",是,无, 2012-8-16 16:14,1,评论,赞,微博 weibo.com,yxqXgp1bi
60,"
                                                                                                    水灾后您因该了解的食品方面的知识： 居民饮食方面应知道的知识： 1.不吃淹死或死因不明的家禽家畜； 2.不吃霉烂变质的粮食； 3.不生吃水产品； 4.受过水浸或水溅过的散装的食物成品，不能再供食用。受水浸或受潮，未霉栏变质的粮食颗粒应先行烘干或晒干，再加工去除表层后才能食用。 ????????                                            ",是,无, 2012-8-16 16:13,1,评论,赞,微博 weibo.com,yxqWW1EdK
61,"
                                                                                                    澳大利亚                                            ",否,"
                                                                                                    澳大利亚最高法院8月15日宣布，驳回包括英美烟草公司、菲利普??莫里斯公司等几家大烟草公司的上诉，裁定澳大利亚政府推出的“烟草简单包装法”不违宪。这为澳大利亚今年12月实施“烟草简单包装法”扫清了... O网页链接 (chang.weibo.com) ????????                                                            ", 2012-8-16 16:12,转发,评论,赞,微博 weibo.com,yxqWhw5AZ
62,"
                                                                                                    男性前列腺                                            ",否,"
                                                                                                    前列腺增生是中老年男性的常见疾病， 50岁以上的男性不同程度地患有前列腺增生，若不加以保养，就会引发排尿不畅等症状。前列腺增生有哪些症状？怎样治疗？平时生活中应该注意什么？ 明天下午3点，我院泌尿外科主任张勇博士做客微访谈，在线答疑前列腺的保健。欢迎点击提问：O网页链接 ????????                                                            ", 2012-8-16 16:11,转发,评论,赞,微博 weibo.com,yxqVVFjMx
63,"
                                                                                                    人群对引起手足口病的肠道病毒普遍易感，感染后可获得免疫力。由于不同病原型别感染后抗体缺乏交叉保护力，因此，人群可反复感染发病成人大多已通过隐性感染获得相应抗体，因此，手足口病的患者主要为学龄前儿童，尤以≤3岁年龄组发病率最高。据国外有关资料报道，每隔2～3年在人群中可流行一次。 ????????                                            ",是,无, 2012-8-16 14:17,转发,评论,赞,微博 weibo.com,yxqbIyBiL
64,"
                                                                                                    手足口病传播方式多样，以通过人群密切接触传播为主。病毒可通过唾液、疱疹液、粪便等污染的手、毛巾、手绢、牙杯、玩具、食具、奶具以及床上用品、内衣等引起间接接触传播；患者咽喉分泌物及唾液中的病毒可通过飞沫传播；如接触被病毒污染的水源，亦可经水感染。 ????????                                            ",是,无, 2012-8-16 14:16,转发,评论,赞,微博 weibo.com,yxqbpDHbi
65,"
                                                                                                    手足口病的潜伏期为2～7天，最多可达到21天。传染源包括患者和隐性感染者。流行期间，患者为主要传染源。患者在发病急性期可自咽部排出病毒；疱疹液中含大量病毒，破溃时病毒溢出；病后数周，患者仍可自从粪便中排出病毒。 ????????                                            ",是,无, 2012-8-16 14:15,转发,评论,赞,微博 weibo.com,yxqaX1lAu
