序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    预防食物中毒，远离毒蘑菇                                            ",否,"
                                                                                                    近日，陕西汉中连续发生误食毒蘑菇事件5人已死亡，北京正值汛期，潮湿环境容易导致蘑菇疯长。预防食物中毒，远离毒蘑菇，8月1日上午10点，@北京卫生监督 做客微访谈，和大家聊聊它的危害，怎样辨别毒蘑菇，误食毒蘑菇如何处理，欢迎大家提问！O网页链接 ????????                                                            ", 2012-7-31 19:25,转发,评论,赞,iPhone客户端,yv1mG7MRB
12,"
                                                                                                    //@北京12320在聆听:                                             ",否,"
                                                                                                    #出行提示# 今日10：25，市气象台发布雷电黄色预警信号，预计未来6小时本市自西向东先后有雷阵雨，局地雨强可达到20毫米左右。小编建议您尽量减少外出，没事就宅家里看看赛事、刷刷微博啥的。若您有事需要出行，请您做好雨天防范准备，尽量选择公共交通出行。 ????????                                                            ", 2012-7-28 11:28,转发,评论,赞,微博 weibo.com,yuvXCrCSY
13,"
                                                                                                    开展自备水源井安全隐患排查，保障辖区居民饮水安全                                            ",否,"
                                                                                                    卫生监督员与各村内相关负责人冒雨检查各村自备水源井,汛期水源卫生安全更重要！很多村内水源井都是灌溉用都在田地里,废弃工厂内,监督条件差任务重,一上午马不停蹄,汗水已经湿透制服！向所有卫生监督员致敬！@I_am湛蓝儿 @北京卫生监督 @北京丰台卫生监督 我在:O网页链接 ????????                                                            ", 2012-7-27 20:28,转发,1,赞,iPhone客户端,yuq4i6E7Q
14,"
                                                                                                    #卫生监督在行动#2012年7月27日,北京市卫生局雷海潮副局长来我区督查灾后卫生安全保障工作. ????????                                            ",是,无, 2012-7-27 17:56,转发,评论,赞,微博 weibo.com,yup4G12Ws
15,"
                                                                                                    #卫生监督在行动#监督员复查长辛店水管站生活饮用水情况。 ????????                                            ",是,无, 2012-7-27 17:46,5,3,赞,微博 weibo.com,yup0M0wE5
16,"
                                                                                                    #卫生监督在行动#为做好灾后食品安全监管，防范灾后食品安全事故，监督所确定以宛平、长辛店、王佐等受灾严重地区为重点区域，以建筑工地食堂、小型餐馆为重点行业的监督重点，指导餐饮服务单位做好灾后食品安全管理。监督所将切实履行工作职责，全力为暴雨后辖区餐饮服务食品安全保驾护航。 ????????                                            ",是,无, 2012-7-27 17:35,转发,1,赞,微博 weibo.com,yuoW5vEHf
17,"
                                                                                                    #卫生监督在行动#为积极响应北京市政府、丰台区政府和区卫生局灾后工作的具体要求，确保我区不发生重大的灾后传染病疫情爆发、流行，维护和谐稳定的社会秩序，监督所在灾后积极组织卫生监督力量，协同区疾控，对我区开设肠道门诊的南苑医院、丰台医院、307医院等14家医疗机构进行了专项检查！ ????????                                            ",是,无, 2012-7-27 17:27,转发,1,赞,微博 weibo.com,yuoSWc2Xe
18,"
                                                                                                    #卫生监督在行动#                                            ",否,"
                                                                                                    7月21日特大暴雨发生后，全市卫生监督机构迅速展开行动，将饮用水、餐饮服务安全和传染病监督等作为重点工作，排查水源，要求受水灾影响的饭店餐馆暂停营业，并加强现场指导，宣传防病知识，力争尽量减少灾情对居民生活生产的不良影响。已派出工作组到16区县检查指导灾后卫生监督工作。 ????????                                                            ", 2012-7-25 22:29,1,1,赞,iPhone客户端,yu80FF0mY
19,"
                                                                                                     @丰台卫生 @北京丰台                                            ",否,"
                                                                                                    #卫生监督在行动#暴雨无情人有情~卫生监督保安宁！丰台区大灰厂路88号的首钢建材化工厂自备水源井，因暴雨倒灌1号新井、2号新井，现场已被淤泥覆盖，该厂启用已停用的1号老井进行供水。@北京丰台卫生监督 监督员在淤泥中勘察现场情况，采集经由蓄水池排放的水进行现场快速检测。O网页链接 ????????                                                            ", 2012-7-25 17:57,转发,评论,赞,iPhone客户端,yu6ebi2PU
20,"
                                                                                                    暴雨自然灾害导致水质出现问题，卫生监督员第一时间到达现场进行监督检查。                                            ",否,"
                                                                                                    #卫生监督在行动#暴雨无情人有情~卫生监督保安宁！丰台区大灰厂路88号的首钢建材化工厂自备水源井，因暴雨倒灌1号新井、2号新井，现场已被淤泥覆盖，该厂启用已停用的1号老井进行供水。@北京丰台卫生监督 监督员在淤泥中勘察现场情况，采集经由蓄水池排放的水进行现场快速检测。O网页链接 ????????                                                            ", 2012-7-25 14:25,1,评论,赞,iPhone客户端,yu4PWFAj0
21,"
                                                                                                    扩散                                            ",否,"
                                                                                                    北京暴雨，在此提醒农村地区采用自备水源井作为水源的大家提高警惕，做好防护工作，防止雨水冲击使异色物质进入水井或通过破损管道渗入村中供水管线而使水染异色。如您发现水质异样，请立即拨打12320向我们反映情况！@首都健康 @北京12320在聆听 ????????                                                            ", 2012-7-21 20:35,转发,评论,赞,iPhone客户端,ytvyleeSl
22,"
                                                                                                    关注夏日游泳池水安全                                            ",否,"
                                                                                                    我的微访谈""关注夏日游泳池水质安全""开始啦！今天我会在微访谈跟大家聊天,访谈时间是10:00-11:00,快来提问吧！访谈地址：O网页链接 ????????                                                            ", 2012-7-19 11:55,转发,评论,赞,微博 weibo.com,yt9i19tWZ
23,"
                                                                                                    #党务动态#监督所党总支召开预备党员转正大会，会上监督所党总支书记陈明同志对全体党员提出了三点要求：一是要有较高的政治追求，树立卫生监督员良好的威信和形象；二是要加强理论学习，提高思想水平和业务技能；三是要将先进性与本职工作紧密结合，为卫生监督事业贡献力量，服务于民，服务于社会。 ????????                                            ",是,无, 2012-7-11 11:13,转发,评论,赞,微博 weibo.com,yrVBlcicK
24,"
                                                                                                    #监督动态#2012年7月，监督所联合公安部门集中力量对珠江骏景中区周边无证餐饮单位进行查处，现场查处无证餐饮16 户，对无证餐饮单位制作了现场检查笔录和卫生监督意见书，责令其立即停止非法经营活动，同时下达了告知书和调查处理通知书，严厉打击了非法经营行为，维护了人民群众的健康权益。 ????????                                            ",是,无, 2012-7-11 11:02,5,4,赞,微博 weibo.com,yrVwHE0ea
25,"
                                                                                                    您好，食品流通领域属于工商部门管辖，建议您向所在区县工商部门进行投诉举报，感谢您对????@丰台卫生监督????的关注！                                            ",否,"
                                                                                                    刚才在丰台家乐福马家堡店，无意中看到一只“小强”在海参柜台里游走，看得入神，店员海以为我要买海参，7560一斤的干海参柜台里竟然有蟑螂！谁还敢买？！@家乐福中国 @北京发布 @北京人不知道的北京事儿 @北京人北京事儿 @北京卫生监督 @新丰台网 @北京丰台卫生监督 @新京报 @京华时报 ????????                                                            ", 2012-7-7 13:49,转发,评论,赞,iPhone客户端,yrkUmtgwx
26,"
                                                                                                    您好，食品流通领域属于工商部门管辖，建议您向所在区县工商部门进行投诉举报，感谢您对 @丰台卫生监督??????的关注！                                            ",否,"
                                                                                                    刚才在丰台家乐福马家堡店，无意中看到一只“小强”在海参柜台里游走，看得入神，店员海以为我要买海参，7560一斤的干海参柜台里竟然有蟑螂！谁还敢买？！@家乐福中国 @北京发布 @北京人不知道的北京事儿 @北京人北京事儿 @北京卫生监督 @新丰台网 @北京丰台卫生监督 @新京报 @京华时报 ????????                                                            ", 2012-7-7 13:48,转发,评论,赞,iPhone客户端,yrkUamnWG
27,"
                                                                                                    推进量化分级管理，保障食品卫生安全！                                            ",否,"
                                                                                                    怎样才能知道餐馆是不是卫生、安全呢？现在只要看看挂在店里的“笑脸”标识，您就能提前知道餐馆的卫生状况了。 “大笑”代表优秀，“微笑”表示良好，“平脸”则代表一般。6月14日星期四下午14:30-15:30，北京市卫生监督所官方微博@北京卫生监督 将为您答疑解惑。O网页链接欢迎您的参与！ ????????                                                            ", 2012-6-11 11:00,转发,评论,赞,政府版微博,ynmH27Rrf
28,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #预防手足口病#托幼机构如出现重症或死亡病例或1周内同一班级出现2例及以上病例时，建议患儿所在班级停课10天；1周内累计出现10例以上或3个班级分别出现2例以上手足口病例时，建议托幼机构停课10天。 ????????                                                            ", 2012-6-9 09:11,转发,评论,赞,iPhone客户端,yn37A4qYl
29,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #预防手足口病#托幼机构防控措施：每日做好晨检午检，发现可疑患儿立即送诊或居家观察；对患儿物品立即进行消毒处理。定期对玩具、儿童个人的水杯、毛巾、餐具等卫生用具进行清洗消毒，定期对活动室、寝室、教室、门把手、楼梯扶手、桌面等物体表面进行擦拭消毒，教室和宿舍等场所要保持良好通风。 ????????                                                            ", 2012-6-9 09:10,转发,评论,赞,iPhone客户端,yn37v4gZp
30,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #预防手足口病#家庭预防措施：饭前便后、外出归来，家长和儿童都要用肥皂或洗手液洗手；接触儿童前后家长要洗手；注意保持环境卫生，居室经常通风，勤晒衣被；婴幼儿使用的奶瓶、奶嘴及餐具应充分清洗、消毒；手足口病流行期间，不要带儿童到人群聚集、空气流通差的公共场所；避免接触患病儿童。 ????????                                                            ", 2012-6-9 09:10,转发,评论,赞,iPhone客户端,yn37c9r1S
31,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #预防手足口病#多数患儿发病时先出现发热，手掌心、脚掌心出现疹子，口腔出现疱疹或溃疡，疼痛明显。部分患儿还伴有咳嗽、流涕、食欲不振、恶心、呕吐和头疼等症状，多数情况下7-10天可以自行痊愈，极少数病毒感染的患儿会引起脑膜炎、脑脊髓炎、肺水肿、循环障碍等重症而导致病情加重甚至死亡。 ????????                                                            ", 2012-6-9 09:10,转发,评论,赞,iPhone客户端,yn37a5ltG
32,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #预防手足口病#一般来说，手足口病人和隐性感染者都是手足口病的主要传染源。手足口病可通过胃肠道传播，也就是粪-口途径传播；还可因接触传播，患者的口鼻分泌物、皮肤或粘膜疱疹液及被污染的手、物品等都可以造成传播；也可经呼吸道传播，比如：飞沫、咳嗽、打喷嚏等传播。 ????????                                                            ", 2012-6-9 09:09,转发,评论,赞,iPhone客户端,yn3781fUo
33,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    #预防手足口病#手足口病是由多种肠道病毒引起的急性传染病，多发生在5岁以下儿童，尤其是3岁以下儿童发病率最高，每年4月—7月为高发期。据市疾控中心统计，截至5月24日，我市今年累计报告8541例，比去年同期增长了133%；有82例为重症，死亡1人；5岁以下儿童最容易感染，占总病例的87%。 ????????                                                            ", 2012-6-9 09:09,转发,评论,赞,iPhone客户端,yn374aGbj
34,"
                                                                                                    #监督动态#为确保高考考场周边环境秩序，保障考生休息环境，维护市民用餐安全，2012年6月6日夜间，丰台区卫生局卫生监督所与城管、公安、工商等多部门联合执法，连夜清理“大排档”，严厉打击非法经营行为。解决了高考考场周边及重点地区环境混乱、大排档随处摆放等问题，确保考场周边无干扰。 ????????                                            ",是,无, 2012-6-8 11:08,转发,评论,赞,微博 weibo.com,ymUsND8GP
35,"
                                                                                                    转发微博。                                            ",否,"
                                                                                                    注意考试期间食品安全，预防食物中毒。不吃不洁食品、过期食品，不在无证小餐饮店、路边摊点购买食品，购买食品要注意生产日期和保质期。发现餐馆违法行为，可拨打公共卫生公益电话12320举报投诉。全市卫生监督机构已对考点及周边餐饮的食品安全状况进行了重点监督检查，确保考生饮食安全。#高考加油# ????????                                                            ", 2012-6-7 16:42,转发,评论,赞,政府版微博,ymNdDlfj9
36,"
                                                                                                    #便民服务#从本月开始，到丰台区卫生局卫生监督所办事的人员都可以得到印有“便民服务卡”、“便民短信服务卡”的小卡片，方便办事人员对行政许可事项进行咨询。办事群众可随时询问卫生行政许可中的各类事项，只要一条短信便可解决办事疑问，真正让群众感受到足不出户就可得到“零距离”服务的温暖。 ????????                                            ",是,无, 2012-6-4 11:02,3,评论,赞,微博 weibo.com,ymiIvfrsx
