序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
38,"
                                                                                                    #温馨提示#后半夜转阵雨，明日气温略有下降。                                            ",否,"
                                                                                                    【后半夜转阵雨 明日气温略有下降】26日17时北京气象信息：今夜多云转阴，后半夜开始有阵雨，东南部地区将先受影响，最低气温22℃。明天白天阴有阵雨，最高气温27℃。降雨对视野有一定影响，驾车出行要格外小心谨慎。 ????????                                                            ", 2012-8-26 21:37,转发,1,赞,iPad客户端,yyZl7E9Ss
39,"
                                                                                                    2号航站楼改造停车楼。                                            ",否,"
                                                                                                    【2号航站楼改造停车楼】首都机场将对2号停车楼进行为期3个月的升级改造。从8月20日起，2号停车楼F1层全部停用、F2层部分停用，总共减少了710个车位。改造期间，又恰逢中秋节和“十一”长假，所以请大家尽量乘坐机场快轨、出租或机场大巴进出2号航站楼，以免误机。 ????????                                                            ", 2012-8-26 21:26,5,2,赞,iPad客户端,yyZgXqa2U
40,"
                                                                                                    暑期返京高峰来临，明儿又是周一，为避免上班迟到，大家不妨早出发几分钟哦！                                            ",否,"
                                                                                                    【暑期返京高峰火车站周边交通拥堵】#聚焦北京#这两天，返京学子大增，火车站周边交通紧张，小布提醒大家：购买火车票可以通过铁路局官网，然后到代售处或火车站取票就行，北京南站现在76台自动售票机和8台自动取票机火力全开。如果去西站，您绕行南广场要畅通许多。 ????????                                                            ", 2012-8-26 21:25,5,评论,赞,iPad客户端,yyZgru0Co
41,"
                                                                                                    明儿适合出行，你打算去哪儿逛逛呢？在751时尚设计广场展出的幻视3D展是个不错的选择哦！751时尚设计广场位于朝阳区酒仙桥路4号，毗邻798艺术区。                                            ",否,"
                                                                                                    【周日宜出行 午间略闷热】25日17时北京气象信息：今夜晴转多云，最低气温19℃，湿度较大，明晨可能还有些轻雾，出行注意点儿路况，明天白天多云为主，太阳时而露笑脸，最高气温29℃，午间略感闷热，注意补水。处暑时节，早晚凉爽，中午前后比较燥热，吃些百合、莲子能够清热安神。 ????????                                                            ", 2012-8-25 18:15,1,4,赞,微博 weibo.com,yyOAPiPRL
42,"
                                                                                                    26条无灯路年底“亮”起来！                                            ",否,"
                                                                                                    【26条无灯路年底“亮”起来】#聚焦北京#本市即将有26条小区出行路、断头路在夜晚亮起来。其中，朝阳区23条，丰台区3条。目前，已有3条道路完工，预计11月底全部完工。为了杜绝新生问题，逐步解决遗留问题，城市道路的照明设施已被纳入到新建、改扩建道路的批准、方案审查、施工许可和竣工验收中。 ????????                                                            ", 2012-8-24 17:48,4,评论,赞,iPad客户端,yyEZnpaKZ
43,"
                                                                                                    #活动预告#【朝阳区第四届“档案馆日”活动即将举行】朝阳区档案馆将于9月5日举办主题为“探求朝阳发展真迹，体验档案文化氛围”的第四届“档案馆日”活动，活动当天将在档案馆主会场及太阳宫乡分会场开展馆舍开放、查阅体验、档案法规有奖问答、展览参观、交流会、档案文化体验与社区历史追踪等活动。 ????????                                            ",是,无, 2012-8-24 11:02,6,5,1,皮皮时光机,yyCkqau6a
44,"
                                                                                                    #人文朝阳#【社区举办“童心集市”】在暑假即将过去之际，朝阳丽都社区在其“安徒生花园广场”举办了一场“童心集市”活动。小朋友将自己的物品展示，孩子若看上了某件东西，在协商成功后就可以拿着自己的物品去交换。小朋友还可以把没有交换出去的物品通过主办方捐赠给云南贫困地区的小朋友。????????????                                            ",是,无, 2012-8-24 09:22,6,2,赞,皮皮时光机,yyBFL1UUq
45,"
                                                                                                    #共同关注#【下月起非京户籍人员可在京办出入境证件】好消息！从公安部网站获悉，公安部推出便民利民新举措，决定自2012年9月1日起，在北京、天津、上海、重庆、广州、深圳等6个流动人口较多的城市实施允许非本市户籍就业人员和高等院校的在读大学生异地提交出入境证件申请的便利措施。????????????                                            ",是,无, 2012-8-24 08:42,20,3,赞,皮皮时光机,yyBpwyVLf
46,"
                                                                                                    公共文明引导员开始招募啦！ 朝阳区的报名地点是日坛北街33号，电话：65099464。                                            ",否,"
                                                                                                    【北京市公开招募1998名公共文明引导员】 首都文明办将面向社会公开招募1998名公共文明引导员，参加公交和轨道交通站台的文明引导以及倡导绿色出行文明交通等公益性志愿服务。即日起至9月15日（周末休息日除外）市民可在各区县报名地点领取登记表，或通过首都文明网（www.bjwmb.gov.cn）下载报名表格。 ????????                                                            ", 2012-8-23 14:57,6,2,赞,政府版微博,yyuri7CA6
47,"
                                                                                                    【更正】幻视3D展的展出地址是751时尚设计广场，位于朝阳区酒仙桥路4号，毗邻798艺术区。????谢谢广大网友的热情提醒。                                            ",否,"
                                                                                                    #魅力朝阳#【幻视3D展亮相798】近日，为纪念中韩建交20周年举行的“惊天幻视3D艺术展”在798艺术区举行。展览共展出80余件作品，分为脑力激荡、立体魔幻、森林探险、名画KUSO及海底冒险五大主题。展览将持续到9月9日，大家去现场感受一下身在画中的感觉吧！图为两名女观众与作品《匹诺曹》互动。 ????????                                                            ", 2012-8-23 14:49,5,5,赞,政府版微博,yyuo96nUz
48,"
                                                                                                    #朝阳动态#【首批“人大代表工作室”揭牌】近日，安贞街道安华里社区和来广营地区来广营村“人大代表工作室”揭牌。这是朝阳区首批成立“人大代表工作室”的试点街乡，在全市乃至全国也尚属首例。这为选民通过人大代表反映自己的意愿和人大代表面对面地听取选民的意见建议建立一个新的渠道。 ????????                                            ",是,无, 2012-8-23 14:33,8,2,赞,皮皮时光机,yyuhw4OPe
49,"
                                                                                                    太纠结啦！ 今儿您打算吃点啥？                                            ",否,"
                                                                                                    【七夕巧遇处暑】“处暑西楼听晚蝉”与“七月七日长生殿”结合到一起是否别有一番韵味呢？今年节日节气“相遇”的情况特别多，继“立秋”撞上“三伏”后，明天“七夕节”又与“处暑”节气相遇。七夕节讲究吃巧果，处暑讲究吃百合鸭。明天情侣们是不是要两样一起吃了？ ????????                                                            ", 2012-8-23 11:42,3,1,2,皮皮时光机,yyta7ow4s
50,"
                                                                                                    细心的朋友们发现地铁自动扶梯加装了围裙板防夹装置没？                                            ",否,"
                                                                                                    #地铁服务#北京地铁公司所辖13条线路的367台自动扶梯已全部完成加装围裙板防夹装置工程，经市质监部门验收符合相关标准，全部安全上岗。安装防夹装置后，乘客在乘梯时，能降低因裤脚、背包带、小物件等被卷入或掉进自动扶梯梯级与围裙板间的缝隙内而导致电梯事故发生的概率，有效保障乘客安全。 ????????                                                            ", 2012-8-23 10:44,3,2,赞,皮皮时光机,yysMycJBc
51,"
                                                                                                    #共同关注#【2012“动漫北京”今日开幕】2012“动漫北京”系列活动8月23号到26号在农展馆举行。现场将展示“首届原创民族动漫形象大赛优秀作品”，还有动漫爱好者互动、TOP COSPLAY大赛、I DO动漫主题婚礼、动漫歌曲音乐会、漫画名家及明星COSER签售、漫画家讲座、动漫游戏角色体验SHOW等活动哦！ ????????                                            ",是,无, 2012-8-23 10:33,13,评论,赞,皮皮时光机,yysI6ujzf
52,"
                                                                                                    #魅力朝阳#【幻视3D展亮相798】近日，为纪念中韩建交20周年举行的“惊天幻视3D艺术展”在798艺术区举行。展览共展出80余件作品，分为脑力激荡、立体魔幻、森林探险、名画KUSO及海底冒险五大主题。展览将持续到9月9日，大家去现场感受一下身在画中的感觉吧！图为两名女观众与作品《匹诺曹》互动。 ????????                                            ",是,无, 2012-8-23 08:33,19,10,赞,皮皮时光机,yyrVnnlBE
53,"
                                                                                                    #魅力朝阳#【朝阳区举办全国休闲农业创意精品推介活动暨朝阳乡村文化节】近日，全国休闲农业创意精品华北东北区推介活动暨朝阳乡村文化节活动在蟹岛绿色生态度假村举办。本届文化节活动主题是“都市生活大美田园”、“根植沃土多彩生活”，展示了朝阳区在“三农”建设进程中的成果和精品。（牛荣 摄） ????????                                            ",是,无, 2012-8-22 15:23,3,2,赞,皮皮时光机,yylbj6GHu
54,"
                                                                                                    燃放孔明灯隐患重重,????追求浪漫时勿忘危险。                                             ",否,"
                                                                                                    明天就是中国的传统节日""七夕""节了,曾有商贩向年轻情侣卖力兜售孔明灯,并美其名曰""许愿灯"",声称可帮助燃放者实现心愿。实际上,孔明灯属于明火,燃放后很难控制,一旦被吹落到房顶上,或者其他易燃物上,很容易引发火灾,甚至还有可能影响民航客机的安全。为此提醒,燃放孔明灯隐患重重,追求浪漫时勿忘危险。 ????????                                                            ", 2012-8-22 15:11,4,1,赞,政府版微博,yyl6CiNyv
55,"
                                                                                                    包括工体北路、三环辅路（安贞桥-太阳宫桥）在内的2012年第二批道路大修工程已全部开工。                                            ",否,"
                                                                                                    【第二批大修道路全部开工】2012年第二批道路大修工程已全部开工。包括工体北路、三环辅路（安贞桥-太阳宫桥）、信息路、京沈左辅路、京沈右辅路，工程总里程20.4公里。目前，工体北路正在进行路缘石更换和步道铺砌施工，三环辅路燃气已完工，开始更换路缘石。计划于9月中旬全部完工。 ????????                                                            ", 2012-8-22 14:49,7,4,赞,政府版微博,yykXKnS8h
56,"
                                                                                                    北京电信3G信号覆盖10条地铁线！                                            ",否,"
                                                                                                     【北京电信3G信号覆盖10条地铁线】北京10条地铁线（除4号线）站台和隧道内已完成3G覆盖。首都机场、北京站、西站、南站、金融街等交通枢纽和商圈Wifi覆盖也已完成，电信用户和非电信用户可搜索chinanet上网，电信用户可直接输入手机号和密码，如忘记密码或非电信用户，可输入手机号“获取密码”。 ????????                                                            ", 2012-8-22 13:53,5,2,2,皮皮时光机,yykAN3VZ3
57,"
                                                                                                    “公德接力”微活动将延长时间至9月7日，大家赶紧参与吧！                                            ",否,"
                                                                                                    2012年7月25日至8月24日，@北京朝阳 发起“公德接力”微活动，广大网友可通过登录页面（O网页链接 公德接力晒感动；O网页链接 【微征集】诚实守信三字经）参与活动，详情请见活动页面的活动介绍。大家一起传播文明、传播感动吧！[爱心传递] ????????                                                            ", 2012-8-22 11:21,2,3,赞,皮皮时光机,yyjB4rdzB
58,"
                                                                                                    #魅力朝阳#【“最美朝阳”摄影大赛】摄影爱好者们，“最美朝阳”摄影大赛正在举办，不要错过哦！只要您的作品能展现朝阳区特色景观、特色街区和精彩瞬间，充分展现丰富多彩的朝阳生活，就赶紧投稿吧！投稿截止日期为8月31日，投稿邮箱：zuimeichaoyang@126.com 。详情点击：O网页链接 ????????                                            ",是,无, 2012-8-22 09:23,33,5,赞,皮皮时光机,yyiPcvNUv
59,"
                                                                                                    #人文朝阳#【三里屯小居民办跳蚤市场】为锻炼孩子们的沟通能力，增强他们的环保意识，近日，朝阳区三里屯街道举办闲置物品交换活动。毛绒玩偶、漫画书、变形金刚、小饰品……活动中，30多位社区小居民聚集在世茂百货南广场，布置好摊位，当起了“小老板”。 ????????                                            ",是,无, 2012-8-21 15:01,3,3,1,微博 weibo.com,yybCb6kBZ
60,"
                                                                                                    即日起至10月31日，公安部将开展机动车涉牌涉证违法集中整治。                                            ",否,"
                                                                                                    【集中整治故意遮挡号牌】#头条新闻#即日起至10月31日，公安部将开展机动车涉牌涉证违法集中整治。针对“套牌套证”和故意遮挡、污损号牌和不按规定安装号牌等交通违法，将面临扣留车辆、收缴非法牌证、罚款、扣分等处罚。对伪造、变造、买卖机动车行驶证、登记证书，构成犯罪的，将依法追究刑事责任。 ????????                                                            ", 2012-8-21 14:08,3,1,赞,微博 weibo.com,yybgE3oQO
