序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
29,"
                                                                                                    女人要学会关爱自己                                            ",否,"
                                                                                                    【女人经期饮食忌与宜】①月经过多.口干如燥.失眠.头痛的人,平日就要少吃辛辣.上火的食物,多吃木耳.百合.绿豆.菊花茶等清凉食物;②月经量少.腹痛.怕冷.拉肚子.月经迟来的,平日忌吃生冷食物,多吃大枣莲子汤补血;③肥胖.月经迟来.量少.痰多的,少吃瓜果.冷饮.蜂蜜.甜食等。 ????????                                                            ", 2012-8-27 09:42,转发,评论,赞,微博桌面,yz45L1U26
30,"
                                                                                                    枕头的高度要适量                                            ",否,"
                                                                                                    【“高枕无忧”吗】研究表明，枕头过高，会导致颈部软组织痉挛及至组织、血管、神经受压迫，引起肩部酸痛、手麻、头昏等症。高枕睡眠还会增大颈部与 胸部角度，使器官通气不畅，易导致咽干、咽痛和打呼噜。也会使胸部肌肉长期紧张，胸部受压，妨碍正常呼吸。所以选择合适枕头很重要。@医药圈 ????????                                                            ", 2012-8-27 09:41,转发,评论,赞,微博桌面,yz45lC9AQ
31,"
                                                                                                    父母是孩子最好的典范//@首都儿科研究所:父母仁爱，孩子心中就会充满阳光。                                            ",否,微博已被原作者删除, 2012-8-27 09:41,-1,评论,赞,微博桌面,yz45c9uUH
32,"
                                                                                                    癌症+义跑+希望+北京                                            ",否,"
                                                                                                    大屏幕活动：“第十四届北京希望马拉松癌症义跑活动发布会”，活动时间截至到08-29 21:00。发送#北京希望马拉松#加内容就可以得到一次万众瞩目的上墙机会呀！O网页链接 @首都健康 @新浪健康????@生命时报@健康时报 @BTV特别关注 @央视网健康 @BTV魏翊东 @北京协和医院@唐恬@万能的微博 ????????                                                            ", 2012-8-27 08:15,转发,评论,赞,微博桌面,yz3w8wDsK
33,"
                                                                                                    脑卒中筛查和干预                                            ",否,"
                                                                                                    为交流医改重大专项“脑卒中高危人群筛查和干预项目”2011年项目试点工作经验并部署2012年项目工作，卫生部定于2012年8月24日在北京中苑宾馆召开2012年度医改重大专项脑卒中高危人群筛查和干预项目启动会暨2011年度项目工作经验交流会。 ????????                                                            ", 2012-8-23 08:35,转发,评论,赞,微博桌面,yyrWv8NwB
34,"
                                                                                                    早起排毒好方法                                            ",否,"
                                                                                                    【早起排毒六个好方法】①多喝水--可以促进毒素排出；②早餐多吃粗粮和水果；③运动--快走30分钟，或者做健身操；④深呼吸--大口的呼吸新鲜空气，为肺部做一次大扫除；⑤按时排便；⑥腹部按摩--用手掌在腹部顺时针按摩50下，再逆时针重复同样的次数。 ????????                                                            ", 2012-8-23 08:35,1,评论,赞,微博桌面,yyrWi8D5g
35,"
                                                                                                    照顾好我们的颈椎                                            ",否,"
                                                                                                    【颈椎病前兆】1、颈部疼痛、酸胀、发僵、姿势不正及寒冷刺激后突然加剧，活动颈部有“嘎嘎”响声，用手按压颈部有疼痛点，转动颈部不够灵活2头痛、头 晕、失眠，部分患者有恶心、呕吐、复视、耳鸣及耳聋等症状3、双肩发沉，肩部酸胀，按压时有疼痛感，劳累、久坐后双肩疼痛更加剧烈，倍感沉重。 ????????                                                            ", 2012-8-22 21:23,1,评论,赞,微博桌面,yynxxnNne
36,"
                                                                                                    专家提示●河道是城市中重要的排水通道，不要将垃圾、杂物丢入马路下水道，以防堵塞，积水成灾。●家住平房的居民应在雨季来临之前检查房屋，维修房顶。●暴雨期间尽量不要外出，必须外出时应尽可能绕过积水严重的地段。●在山区旅游时，注意防范山洪。上游来水突然混浊、水位上涨较快时，须特别注意。 ????????                                            ",是,无, 2012-8-22 21:23,1,评论,赞,微博桌面,yynxqBsY8
37,"
                                                                                                    中国是多暴雨的国家，除个别省区外几乎都有暴雨出现。6～7月间，长江中下游常有持续性暴雨出现，历时长、面积广、暴雨量也大。7～8月是北方各省的主要暴雨季节，暴雨强度很大。8～10月雨带又逐渐南撤。夏秋之后，东海和南海台风暴雨十分活跃，台风暴雨的点雨量往往很大。 ????????                                            ",是,无, 2012-8-22 21:22,转发,评论,赞,微博桌面,yynx6e4cI
38,"
                                                                                                    中国气象上规定，24小时降水量为50毫米或以上的强降雨称为“暴雨”。由于各地降水和地形特点不同，所以各地暴雨洪涝的标准也有所不同。特大暴雨是一种灾害性天气，往往造成洪涝灾害和严重的水土流失，导致工程失事、堤防溃决和农作物被淹等重大的经济损失。 ????????                                            ",是,无, 2012-8-22 21:21,转发,评论,赞,微博桌面,yynwJs1CR
39,"
                                                                                                    北京市将工作重点由抢险转向救灾。尽快恢复交通、通讯、电力、水利等公共设施，使得灾区人民尽快正常生产生活；进一步排查险情，防止次生灾害、特别是地质次生灾害的发生；全面做好灾区卫生防疫工作，防止疫病的发生；组织开展灾情调查和核查工作，积极开展赈灾和自救工作；做好遇难群众的善后工作。 ????????                                            ",是,无, 2012-8-21 16:30,转发,评论,赞,微博桌面,yycc5mJZD
40,"
                                                                                                    市防汛抗旱指挥部副总指挥、副市长夏占义在市防汛抗旱指挥部召开会议，贯彻落实金龙书记、安顺代市长在北京城市立交桥积滞水情况调研中的讲话要求，??针对当前汛情，进行了再部署。 ????????                                            ",是,无, 2012-8-21 16:27,转发,评论,赞,微博桌面,yycaPmqW8
41,"
                                                                                                    安顺代市长指出，在“7.21”特大暴雨灾害后，各部门做了大量工作，目前北京要加大管理工作力度，各部门相互配合，形成合力；要加快工程建设力度，提高防洪减灾能力；要完善体制机制建设，提高整体功能；要加强监督，保证减灾作用充分发挥。 ????????                                            ",是,无, 2012-8-21 16:26,转发,评论,赞,微博桌面,yycaE8GLf
42,"
                                                                                                    城市防洪、排水是城市安全的生命线，必须加快解决。要深入调研防洪工作中的薄弱问题，排蓄结合，抓住突出问题，下大力气解决，使城市防洪能力整体有所提高。北京还在主汛期，要做好应对当前台风影响的准备，要采取新举措，实现不伤亡、不泡车的目标。 ????????                                            ",是,无, 2012-8-21 16:26,转发,评论,赞,微博桌面,yycar7ayN
43,"
                                                                                                    汛后工作 对防洪工程和防汛工作，进行全面检查，总结经验教训。汛期抢险工程多系临时性措施，需要重新维修加固；当分洪、蓄洪或其他紧急措施运用后，应作好各项善后工作。 ????????                                            ",是,无, 2012-8-21 08:33,转发,评论,赞,微博桌面,yy94sp6zG
44,"
                                                                                                    抢险：多数险情，都是从小向大发展，出险前多有预兆。勤检查，早发现，险情易抢护。堤防渗漏险情抢护原则，是临河截、背河排；护岸抢护主要是固根防冲；穿堤建筑物两侧渗漏，也是前堵、后排，对其滑动险情，主要是加重阻滑 ????????                                            ",是,无, 2012-8-21 08:33,转发,评论,赞,微博桌面,yy94nFhAq
45,"
                                                                                                    世界许多国家，有专门防汛机构。有的国家也指定某一部门负责指挥防汛工作。中国古代就重视防汛。西汉就设有专门机构，管理黄河防汛抢险和堵口事宜。明代潘季驯提出：""河防在堤，而守堤在人。有堤不守，守堤无人，与无堤同矣""，强调人员防守的重要，还规定有报汛和防守制度。 ????????                                            ",是,无, 2012-8-21 08:32,转发,评论,赞,微博桌面,yy945DI6i
46,"
                                                                                                    汛期运用防洪系统的各种措施，守护防洪工程，控制调度洪水，保障保护区人民生命财产安全的工作。 ????????                                            ",是,无, 2012-8-21 08:31,转发,评论,赞,微博桌面,yy93S4lFt
47,"
                                                                                                    这个油脂是什么呢？                                            ",否,微博已被原作者删除, 2012-8-20 10:18,-1,评论,赞,微博桌面,yy0kNrsl7
48,"
                                                                                                    孩子同样不能缺少体育锻炼                                            ",否,"
                                                                                                    【孩子越强健成绩越好】怎么才能提高孩子成绩呢，带孩子出去跑一圈还是给孩子报个补习班？90%的家长都会选择后者。而美国北得克萨斯大学运动心理学中心主管特伦特??皮特里的一项研究则认为，前者更有益于提高孩子的成绩。O网页链接 ????????                                                            ", 2012-8-17 16:18,2,评论,赞,微博桌面,yxAp852s1
49,"
                                                                                                    洗筷子的方法                                            ",否,"
                                                                                                    【如何正确清洗筷子】许多中国家庭洗筷子都很“豪爽”，整把的筷子放在水龙头下搓，之后往筷子筒里一插就算洗好了。这样筷子很容易滋生细菌，并随食物进入人体危害健康。正确的洗法：用洗洁精仔细搓洗筷子，沥干水后，再放进筷子筒。而且，筷子筒应该选择镂空、底部不积水的，并做到经常清洗、消毒。 ????????                                                            ", 2012-8-17 16:16,1,评论,赞,微博桌面,yxAos6ZFR
50,"
                                                                                                    准妈妈应减少x光片检查                                            ",否,"
                                                                                                    【准妈妈不适合用X线摄片检查身体】很多孕妇在怀孕期都非常容易患腰突症，胚胎组织对X线敏感。X线对其产生的生物作用大，且恢复能力差，或不能完全恢复。最敏感的时期是在受精后8～15周。为了确保安全，建议孕妇在妊娠后期进行检查或采用其他方式进行检查。@医疗畅想 ????????                                                            ", 2012-8-17 16:16,转发,评论,赞,微博桌面,yxAomv0zy
51,"
                                                                                                    每天至少要喝1200ml水????                                            ",否,"
                                                                                                    【5件事最伤肾】1、不爱喝水，在肾脏进行活动的时候，需要足够的水分来辅助。2、喝饮料比喝白开水还多，导致血压上升。3、口太重，导致肾脏功能减退。4、肾病患者经常大量喝啤酒，会使尿酸沉积导致肾小管阻塞，造成肾脏衰竭。5、吃肉太多会对肾脏造成伤害。 ????????                                                            ", 2012-8-17 16:15,转发,评论,赞,微博桌面,yxAoa6qbw
52,"
                                                                                                    时间是个奇妙的东西                                            ",否,"
                                                                                                    时差综合征大多数无需特殊治疗，这是因为搭机者很快返回到自己原来生活的时区，或者随着时间的推移也逐渐适应当地的昼夜节律。 ????????                                                            ", 2012-8-17 16:15,转发,评论,赞,微博桌面,yxAo1uBLz
53,"
                                                                                                    一旦发生突发事件，公众可通过110、119、120、122等各类应急电话和其他各种途径及时报告；同时根据具体情况，利用所掌握的应急知识积极展开自救互救，及时避险处险；参与并协助政府相关应急管理部门进行事件的应急处置；以乐观向上的态度面对突发事件所造成的人身伤害和财产损失，努力恢复重建。 ????????                                            ",是,无, 2012-8-17 16:11,转发,评论,赞,微博桌面,yxAmEoORe
54,"
                                                                                                    《突发事件应对法》由十届全国人大常委会第二十九次会议于2007年8月30日通过，自2007年11月1日起执行。《突发事件应对法》共7章70条，是一部规范突发事件应对活动的基本原则和预防与应急准备、监测与预警、应急处置与救援、事后恢复与重建等内容的重要法律。 ????????                                            ",是,无, 2012-8-17 16:11,转发,评论,赞,微博桌面,yxAmAgCKc
55,"
                                                                                                    应急管理是对突发事件的全过程管理，根据突发事件的预防、预警、发生和善后四个发展阶段，应急管理可分为预防与应急准备、监测与预警、应急处置与救援、事后恢复与重建四个过程。应急管理又是一个动态管理，包括预防、预警、响应和恢复四个阶段，均体现在管理突发事件的各个阶段。 ????????                                            ",是,无, 2012-8-17 16:10,转发,评论,赞,微博桌面,yxAmcDbZN
56,"
                                                                                                    突发事件是指突然发生，造成或者可能造成重大人员伤亡、财产损失、生态环境破坏和严重社会危害，危及公共安全的紧急事件，分为自然灾难、事故灾难、公共卫生事件和社会安全事件四大类。按照社会危害程度、影响范围等因素，自然灾害、事故灾难、公共卫生事件分为特别重大、重大、较大和一般四级。 ????????                                            ",是,无, 2012-8-17 16:10,转发,评论,赞,微博桌面,yxAm2Aje3
57,"
                                                                                                    ：（1）预防居民住房发生内涝，可因地制宜，在家门口放置挡水板或者堆砌土坎；（2）室外积水漫入室内时，应立即切断电源，防止积水带电伤人；（3）在户外积水中行走时，要注意观察，贴近建筑物行走，防止掉入地坑、沙井等；（4）驾车经过深积水区，应尽量绕行。 ????????                                            ",是,无, 2012-8-17 16:00,3,评论,赞,微博桌面,yxAi0zB1c
58,"
                                                                                                    在遇到重大的灾害性事件后，不要失去对家人、对朋友和对社会的信心，与此同时用自己的信心去鼓励和激发自己的亲人、朋友，在全社会汇聚形成一股积极乐观的精神力量。多多问候亲人、朋友和同事，情感支持会对缓解紧张、焦虑和抑郁非常有效；主动投入到社会公益事业中去会获得巨大的情感满足。 ????????                                            ",是,无, 2012-8-16 16:46,转发,1,赞,微博桌面,yxra4ngAC
59,"
                                                                                                    在遇到重大灾害性事件后，注意个人行为的社会效应，在言行方面应该更加慎重，尽可能考虑一下个人的行为对社会的影响，以免在无意之中助长和推动不良行为和风气，这是个体经历特殊考验走向成熟的一次锻炼机会，是社会责任感的基本体现。 ????????                                            ",是,无, 2012-8-16 16:45,转发,评论,赞,微博桌面,yxr9Hm20h
60,"
                                                                                                    在遇到重大的灾害性事件后，启动科学的心理调节措施，进行一些能让自己放松的良好习惯或活动，比如听音乐，看小说，写日记，收拾家务等等让自己感性趣的一些小事情，在停工和停学期间最好避免让自己处于无所是事的状态，也要避免所有的行为活动和话题都围绕灾害。 ????????                                            ",是,无, 2012-8-16 16:44,转发,评论,赞,微博桌面,yxr9xzYyZ
61,"
                                                                                                    在遇到重大的灾害性事件后，坦然面对和承认自己的心理感受，不必刻意强迫自己抵制或否认在面对灾害时可能产生的害怕、担忧、惊慌和无助等心理体验，避免进一步造成对困难的害怕，对紧张的恐惧，对自己已经出现的消极情绪和行为不要有过多的内疚，对他人的消极情绪和行为也要给予一定的理解。 ????????                                            ",是,无, 2012-8-16 16:44,转发,评论,赞,微博桌面,yxr9o8JI7
62,"
                                                                                                    在遇到重大的灾害性事件时，个体通常会出现恐惧、紧张、惊慌等负性情绪反应，如果不能够及时进行控制而任其发展，再加上群体成员间的相互激发极有可能造成比实际损失大得多的人为损失，“人祸”就会大过“天灾”。 ????????                                            ",是,无, 2012-8-16 16:43,转发,评论,赞,微博桌面,yxr8T6Qx4
63,"
                                                                                                    霉麦中毒症 连绵阴雨致使新麦不能充分晒干，霉菌大量生长繁殖，人食后引起霉菌感染、变态反应、和毒素中毒。 临床表现：以胃肠道症状为主，食用霉麦后30分钟至3-4小时发病，症状为头晕、恶心、呕吐、腹痛、腹泻、不适、无力等。预后良好，无死亡病例。 ????????                                            ",是,无, 2012-8-15 14:40,1,评论,赞,微博桌面,yxgUx7nZx
64,"
                                                                                                    对受到伤寒、钩端螺旋体 、甲型肝炎威胁的易感者，可注射相应的伤寒、钩体、甲肝疫苗进行预防；对霍乱等腹泻病的密切接触者可服抗菌药(如氟哌酸)进行预防。 ????????                                            ",是,无, 2012-8-15 14:39,转发,评论,赞,微博桌面,yxgUaFaOG
65,"
                                                                                                    开展爱国卫生运动： 水退后要彻底清理室内外环境污泥、垃圾，改善卫生条件，埋葬好死亡动物、疏通沟渠、填平洼坑，清除蚊、蝇孳生地，有目标地进行消毒(如喷洒灭虫剂)，防止蚊蝇大量繁殖和传播疾病。 ????????                                            ",是,无, 2012-8-15 14:39,转发,评论,赞,微博桌面,yxgU7qe9p
66,"
                                                                                                    水灾后可能会出现哪些传染病？ 1、经肠道感染的传染病有：①细菌性的：痢疾、伤寒副伤寒、霍乱、食物中毒等； ②病毒性的：甲型肝炎。 2、经皮肤感染的传染病有：钩端螺旋体病； 3、经蚊子传播的传染病有：疟疾、乙型脑炎等； 4、经呼吸道感染的疾病有：感冒等上呼吸道感染。 ????????                                            ",是,无, 2012-8-15 14:39,转发,评论,赞,微博桌面,yxgU035Mb
67,"
                                                                                                    行车遇险如何自救（三）：6、行车时，应尽量躲避对方来车行驶时所拥起的水浪，必要时可停车让对方汽车先通过。7、当水淹没高度达到车轮半径时，应尽量避免让汽车涉水。采用挂低档、少加油、慢而匀速行驶的方法通过。 ????????                                            ",是,无, 2012-8-14 15:28,转发,评论,赞,微博 weibo.com,yx7NByfeX
68,"
                                                                                                    行车遇险如何自救（二）：4、千万不能急加速，这样飞溅的雨水容易被进气管吸入，造成损伤，应尽量放慢车速，小油门谨慎前行。5、如不小心车子进水熄火后，千万不能再进行启动，否则发动机将“报销”。而应尽快联系保险公司，并通知4S店施救。也可请路人帮忙，将汽车从水中推出来，尽快进行修理。 ????????                                            ",是,无, 2012-8-14 15:28,转发,评论,赞,微博 weibo.com,yx7Nv4gzo
69,"
                                                                                                    行车遇险如何自救（一）：1、打开汽车小灯，握好方向盘，小心驾驶，注意行人，低速行驶，慎用制动。因轮胎附着系数低，制动距离会更长，极易出事。2、遇特大暴雨时，千万不要冒险行驶，应选择较高的安全地带停车。3、不熟悉的路况，不了解积水深度，不要轻易让汽车涉水。 ????????                                            ",是,无, 2012-8-14 15:27,转发,评论,赞,微博 weibo.com,yx7MZrWqX
