序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                                                                ", 9月29日 15:15,8,1,5156,微博 weibo.com,Fo3xvEuqU
12,"
                                                                                                    正能量满满~点赞！                                            ", 9月29日 14:47,7,评论,405,微博 weibo.com,Fo3m3gcAq
13,"
                                                                                                    【世界上最好的运动，是走路！】每天开车上下班，有电梯就不爬楼梯，有座位就不愿站着…世界卫生组织数据显示，全球四分之一的成年人身体活动不足。预防慢性病必须要“动起来”！步行被称为世界上最好的运动，低碳环保，强身健体。今天，世界步行日，戳图学习科学走路法↓↓转给久坐不动的TA！ ​​​ ​​​​...展开全文c                                            ", 9月29日 14:38,79,6,11,微博 weibo.com,Fo3ilnHxB
14,"
                                                                                                    【9月底跨省异地就医直接结算，这些事儿你必须知道！】今年9月底，我国将基本实现跨省异地就医住院费用直接结算，目前全国88%的三级定点医院已联接入网。哪些人可以申请异地就医直接结算？怎样办理异地就医备案手续？跨省就医医保如何结算？…戳图了解↓↓关乎你的利益，转发收藏！ ​​​​                                            ", 9月29日 14:26,25,1,1,微博 weibo.com,Fo3dHzCtX
15,"
                                                                                                                                                ", 9月29日 11:14,14,6,171,微博 weibo.com,Fo1XLmdWB
16,"
                                                                                                    湘雅医院在信息技术的护航下走出合理安全输液的一条新路~                                            ", 9月29日 09:07,5,2,9,微博 weibo.com,Fo189sYYR
17,"
                                                                                                    #医改那点事儿# 【宁夏所有公立医院取消药品加成】2016年11月，自治区卫生计生委、财政厅、物价局联合印发《关于全面取消公立医院药品加成的通知》，2016年12月，全区地市级、自治区级管理的二级及以上公立医院全部取消药品加成，实现了区、市、县、乡和村五级医疗机构药品“零差率”全覆盖，在国家限 ​​​​...展开全文c                                            ", 9月28日 18:40,6,11,3,微博 weibo.com,FnVs5uxcI
18,"
                                                                                                    #今天世界狂犬病日#【被咬伤后 第一时间你要这么做】在家里：①使用一定压力的流动清水（比如自来水）冲伤口；②用肥皂水（也可用肥皂）或其它弱碱性清洁剂清洗伤口；③重复第①②步至少15分钟。到达医院后：完成伤口评估后决定免疫接种。 ​​​​                                            ", 9月28日 17:55,35,6,9,微博 weibo.com,FnV9Pbm09
19,"
                                                                                                    一起去看“砥砺奋进的五年”大型成就展~                                            ", 9月28日 17:51,2,5,182,微博 weibo.com,FnV8jtB66
20,"
                                                                                                    【第二届中国医院能力建设与发展大会在京召开】9月27日讯，“直面职业化·引领新发展——第二届中国医院能力建设与发展大会”在北京开幕。大会由国家卫生计生委能力建设和继续教育中心主办。大会邀请了国家卫生计生委人事司、体改司、医政医管局等相关司局负责人，将重点解读医改背景下的公立医院院长职 ​​​​...展开全文c                                            ", 9月28日 17:41,6,4,赞,微博 weibo.com,FnV4ucDL8
21,"
                                                                                                    华盛顿当地时间9月27日，国务院副总理刘延东在华盛顿战略与国际问题研究中心出席中美卫生合作研讨会。 °刘延东出席中美卫生合作研讨会 ​​​​                                            ", 9月28日 17:36,1,评论,3,微博 weibo.com,FnV2ikdeS
22,"
                                                                                                    【砥砺奋进的五年】5年来，以习近平同志为核心的党中央从维护全民健康和实现长远发展出发，在深化医药卫生体制改革不断取得新进展的基础上，提出了“推进健康中国建设”的新目标、新方向。一项项新政策新举措，正在进一步密实13亿多人民的健康保障网，丰富“健康中国”的大格局新构想。 ​​​​...展开全文c                                            ", 9月28日 17:15,4,评论,3,微博 weibo.com,FnUTAapBX
23,"
                                                                                                    【舟车劳顿浑身疼？两样神器拯救你的脖子和腰 】#十一黄金周#  出去玩，动不动十几个小时的火车飞机，脖子和腰真受罪！颈枕腰靠能帮忙，怎么挑？要软的还是硬的？没带颈枕腰靠怎么办？@北京协和医院 骨科医生教你几招，送你一段舒适健康的旅程！快安利给你身边的小伙伴吧~~ L健康中国的微博视频 ​​​​                                            ", 9月28日 17:09,21,6,1,秒拍网页版,FnUR9rT63
24,"
                                                                                                    【可防不可治！科学预防狂犬病实用指南】全球每年约6万人死于狂犬病，中国报告的病例数量居世界第二。狂犬病是迄今人类唯一100%致死的急性传染病，但其实完全可预防。狂犬病的典型症状有哪些？孕妇能否打狂犬病疫苗？如何避免被狗咬伤？…今天，第11个世界狂犬病日，这些知识↓↓你一定要知道！扩散！  ​​​​...展开全文c                                            ", 9月28日 16:40,12,2,7,微博 weibo.com,FnUFFi8Du
25,"
                                                                                                    点赞！                                            ", 9月28日 16:36,1,4,79,微博 weibo.com,FnUDKu0rO
26,"
                                                                                                                                                ", 9月27日 16:41,5,8,3,微博 weibo.com,FnLfqq4rT
27,"
                                                                                                    【正能量！救护车被堵隧道，众车主“挤”出生命通道】9月21日，广东珠海一辆运送患者的救护车被堵隧道内，且隧道仅有两车道。危急时刻，一些车主“使劲”往隧道两侧靠，让出了一条“生命通道”，救护车顺利通过奔向医院。 L健康中国的微博视频 ​​​​                                            ", 9月27日 16:14,12,8,24,秒拍网页版,FnL4m1M2K
28,"
                                                                                                    【中国人为何越来越爱跑步】随着中国人生活水平提高，人们越来越将体育锻炼和健康生活联系起来，运动成为时尚，更成为一种生活方式。那么，哪些运动受公众欢迎？为什么这些运动让很多人趋之若鹜？从中又反映出中国人对于运动健康观念的哪些变迁？详见O网页链接 ​​​​                                            ", 9月27日 16:01,9,1,5,微博 weibo.com,FnKZjEBOA
29,"
                                                                                                    9月28日是“世界狂犬病日”。据@世界卫生组织 通报，狂犬病是一种疫苗可预防的病毒性疾病。全球150多个国家和地区存在此疾病，高达99%的人类感染病例由狗传播。感染导致每年数万人死亡，多数发生在亚洲和非洲。被疑患狂犬病动物咬伤或抓伤的受害者中，15岁以下儿童占40%。世卫组织指出，在与疑似患有狂 ​​​​...展开全文c                                            ", 9月27日 16:00,67,17,7,微博 weibo.com,FnKYZwNXg
30,"
                                                                                                    #医改那点事儿#  【全国30省52家医院在津成立全国肿瘤专科联盟】9月26日，全国肿瘤专科联盟成立大会暨签约授牌仪式在津举行。该联盟由天津市肿瘤医院联合全国30个省市自治区，52家医院共同组成，为国内首个全国性肿瘤专科联盟。天津市肿瘤医院院长王平教授表示，全国肿瘤专科联盟的成立一方面是在不同 ​​​​...展开全文c                                            ", 9月27日 15:24,3,3,2,微博 weibo.com,FnKKh4U1r
31,"
                                                                                                    【全国首例“线上续处方”服务落户厦门 患者足不出户可续药】9月25日起，厦门家庭医生签约居民可以登录厦门i健康微信平台，在线与各自的家庭医生进行沟通，发出续方申请。这是厦门卫生计生委最新推出的一项“线上长处方续方”诊疗服务，也是全国首例为慢病患者提供线上续方、续药、医保移动结算的惠民 ​​​​...展开全文c                                            ", 9月27日 15:04,10,1,1,微博 weibo.com,FnKBV6Pus
32,"
                                                                                                    【88%三级定点医院入网跨省异地就医直接结算】异地就医结算惠及哪些人群？戳↓↓视频，了解异地就医跨省直接结算详情！ L健康中国的微博视频 ​​​​                                            ", 9月27日 14:10,14,9,3,秒拍网页版,FnKgjDulj
33,"
                                                                                                    #政务微博优秀案例征集#2017年8月8日21时19分46秒，四川阿坝州九寨沟县漳扎镇发生7.0级地震，震源深度20千米。@健康中国 反应迅速，及时进行官方解读，并就九寨沟地震救灾内容设置#地震无情 白衣有爱#进行矩阵集中宣传报道。@政府微博助理 ​​​​                                            ", 9月27日 10:20,2,15,18,微博 weibo.com,FnIKPxEaX
34,"
                                                                                                    #2017健康中国行#【健康中国行 走进甘肃省】9月22日，2017健康中国行走进甘肃——“合理膳食”宣传教育活动在甘肃天水市启动。宣传活动将以天水市为起点，各市州以接力形式开展为期1周的主题宣传教育活动。活动旨在向全社会普及合理膳食知识，传递健康饮食文化，营造人人关注合理膳食、人人参与合理膳 ​​​​...展开全文c                                            ", 9月27日 09:32,1,3,3,微博 weibo.com,FnIrggYJL
35,"
                                                                                                    【50年前欠医院3元 南京老爷爷还款千元感恩】近日一位七旬老人走进南京市第一医院，递上一个红包，内有1000元和一张纸条：“上世纪六十年代，因病欠医院三元钱，今献千元请收下。”老人不愿留下姓名转身离开。医院工作人员惊讶又感动，称老人为“最诚信的患者”。@中国健康教育官方微博  ​​​​...展开全文c                                            ", 9月27日 08:59,7,12,8,秒拍网页版,FnIdZBMQ4
36,"
                                                                                                    【最全“坚果食用量表”，终于知道一天吃几颗最健康了】一天一把坚果，解馋又营养。吃坚果的人多了，一些“流言蜚语”也随之而来，高脂肪、高热量的帽子全扣在了坚果身上。坚果怎么吃最健康？送你一份“坚果食用量表”，照着吃只留营养不伤身。 ​​​​@生命时报 ​​​​                                            ", 9月26日 16:03,51,10,7,微博 weibo.com,FnBztBKei
37,"
                                                                                                    【感冒后最应该做的九件事】入秋后气温急剧转低，感冒高发的季节即将来临。在各种对抗感冒的自然疗法中，橙子和鸡汤哪个更有效？该吃饱还是该饿着？巧克力和牛奶哪个不能碰？ ……戳图学习，转给换季时爱感冒的小伙伴吧！@央视新闻 ​​​​                                            ", 9月26日 15:51,84,8,13,微博 weibo.com,FnBuMdt0W
38,"
                                                                                                    #医疗科普# 【人体养护大法】胃靠养、肠靠清、心靠静、肺靠洁……人体养护大法请收好~ ​​​​                                            ", 9月26日 15:39,48,5,5,微博 weibo.com,FnBpUvJoI
39,"
                                                                                                    【全方位发挥中医药防治慢性病作用】9月22~23日，全国慢性病防治工作会议在福建省厦门市召开。国家卫生计生委副主任、国家中医药管理局局长王国强在会上强调，要积极贯彻落实中医药法和《“健康中国2030”规划纲要》精神，全方位发挥中医药在慢性病防、治、康、管中的重要作用。 ​​​​                                            ", 9月26日 15:19,11,8,6,微博 weibo.com,FnBhP6kWH
40,"
                                                                                                    #医改那点事儿# 【重庆：医改让群众吃上“定心丸”】重庆市门诊次均药品费用较改革前一周同比降低7.9%；门诊次均医疗费用减少10元；药占比下降2个百分点；患者满意度提高到96%……持续的监测数据表示，重庆市从9月9日开始的医改效果显现。 ​​​​                                            ", 9月26日 15:14,4,8,3,微博 weibo.com,FnBfy6Cct
41,"
                                                                                                    【2030年居民肥胖增速 将明显放缓】国家卫生计生委近日组织专家对新近发布的《国民营养计划（2017-2030年）》进行解读。计划提出目标，到2030年，5岁以下儿童贫血率和孕妇贫血率控制在10%以下。5岁以下儿童生长迟缓率下降至5%以下；0至6个月婴儿纯母乳喂养率在2020年的基础上提高10%。全国人均每日食盐 ​​​​...展开全文c                                            ", 9月26日 14:58,12,1,1,微博 weibo.com,FnB9cuOlV
42,"
                                                                                                    【这个“癌症之王”一发现就是晚期！符合5种特征的人危险了】在人体上腹部深处，胃的后下方“隐居”着一个不显眼的器官，它就是胰腺。胰腺掌管消化与代谢功能，是人体的“酶工厂”，并分泌胰岛素，调节糖代谢。胰腺一旦受损就可能在短时间内为生命画上句号，聊些↓面这些知识~教你在一生中持续守 ​​​​...展开全文c                                            ", 9月26日 14:52,32,5,4,微博 weibo.com,FnB6yetqe
43,"
                                                                                                    【中国红十字援外医疗队赴蒙古国开展人道救助行动】9月25日，中国红十字援外医疗队25日在蒙古国国立第三医院开展先天性心脏病儿童筛查。这标志着“天使之旅——‘一带一路’大病患儿人道救助计划蒙古国行动”正式开始。医疗队由北京安贞医院、北京同仁医院、清华大学第一附属医院、内蒙古自治区人民医 ​​​​...展开全文c                                            ", 9月26日 14:22,1,评论,8,微博 weibo.com,FnAUHBEnk
44,"
                                                                                                    【“救死扶伤” 光耀神圣使命】每一名卫生计生工作者都很熟悉“大医精诚”的道理。一名优秀的医者，纪要有详察形候、临时不惑的精湛医术，也要有将病人视为“至亲”，不问贫富亲疏的良好医德。随着时代的进步，健康的含义也在不断丰富。今天的病人不仅期盼精湛的医术，也期盼心灵的扶持。为了护佑健康 ​​​​...展开全文c                                            ", 9月26日 10:48,10,32,5,微博 weibo.com,FnzvvjMhr
45,"
                                                                                                    【世界避孕日，强调科学避孕】每年的9月26日是世界避孕日。9月25日，国家卫生计生委、中国计划生育协会在京共同举办2017年世界避孕日主题宣传活动。同时，国家卫生计生委在全国范围内开展以“为爱坚持，科学避孕”为主题的宣传周活动，旨在广泛普及科学知识，帮助育龄人群树立正确的避孕节育理念，增强 ​​​​...展开全文c                                            ", 9月26日 09:46,26,6,2,微博 weibo.com,Fnz6mBrFC
46,"
                                                                                                    【出门在外，医生告诉你常备药最该带啥】国庆假期转眼到，一刻也不想耽误只想出门high？带好这些小东西，轻松应付旅途小状况。包里揣这4样，关键时候能救命！不管外出旅游还是家边走走，赶紧转给朋友亲人看看↓L视知TV的秒拍视频 @北京协和医院 @协和急诊王江山 ​​​​                                            ", 9月25日 16:49,23,评论,5,微博 weibo.com,FnsrP5MSI
47,"
                                                                                                    #医改那点事儿# 【江西部分贫困县开展大病再补偿】江西部分贫困县探索创新，除基本医保、大病保险、重大疾病医疗补充保险、医疗救助“四道保障线”外，建立了防范因病致贫、返贫的“第五、第六道保障线”。江西省卫生计生委相关负责人介绍，部分贫困县统筹政府资金、慈善基金、社会捐赠等渠道，建立了 ​​​​...展开全文c                                            ", 9月25日 16:26,2,2,2,微博 weibo.com,Fnsiw3Y9e
48,"
                                                                                                    【《国民精准健康传播专家共识指南》正式发布】近年来，健康类谣言成为威胁公众健康的重要问题，如何识别谣言，正确接受和应用健康传播知识与技能？近日，在北京举行的2017大健康论坛暨中国健康文化大会上，国内首个《国民精准健康传播专家共识指南》正式发布。《指南》指出，识别健康传播之真伪要把握 ​​​​...展开全文c                                            ", 9月25日 16:16,9,3,2,微博 weibo.com,FnseqdtIj
49,"
                                                                                                    【砥砺奋进的五年】目前在新疆内异地就医,已经实现了覆盖各类医保制度、参保人员(包括离休人员、优抚对象)、医保业务(包括门诊特殊慢性病)、医保基金(包括大额医疗补助、公务员补助等),以及覆盖自治区全部定点医疗服务机构。自治区所有医保参保人员,在疆内各地的定点医院门诊、住院、药店购药等,都可直 ​​​​...展开全文c                                            ", 9月25日 15:52,7,3,2,微博 weibo.com,Fns4upFmx
50,"
                                                                                                    【医改带来实实在在获得感】取消药品加成、谈判药品降价、大病保障兜底、分级诊疗给力。患者住院药费比例降低了，医保谈判让进口药便宜了，农民生大病更有保障了……党的十八大以来，我国居民看病就医总体负担减轻，个人卫生支出占卫生总费用比重由2011年的34.8%下降到2016年的28.8%，为近20年来最低水 ​​​​...展开全文c                                            ", 9月25日 15:49,19,25,5,微博 weibo.com,Fns3j5Qhi
51,"
                                                                                                    【医生眼中的长寿运动，第一名竟然不是跑步……】当马甲线、人鱼线成为时尚标配，你是否为了好身材，在运动场挥汗如雨？其实，除了塑形，运动对健康也有莫大的好处，是身体最好的保养品，针对不同年龄和身体状况，对号入座，为自己定制一份“运动处方”。 ​​​​                                            ", 9月25日 15:15,46,3,10,微博 weibo.com,FnrPp7NDK
52,"
                                                                                                    【北京协和医学院建校一百周年纪念大会胜利召开】2017年9月22日，北京协和医学院举行建校一百周年纪念大会，中共中央政治局常委、国务院总理李克强，中共中央政治局委员、国务院副总理刘延东作重要批示。李克强总理批示要求北京协和医学院努力培养更多优秀医学人才，攻克更多医学难关，为更好服务广大 ​​​​...展开全文c                                            ", 9月25日 14:21,6,评论,11,微博 weibo.com,FnrtzvIGj
53,"
                                                                                                    #辉煌中国#【未来，在家就能看医生！】鼓浪屿居民蔡宝瑞：“我们的家庭医生杨燕，5+2，白+黑，全天候守护我们身边。比自己的女儿更亲。我们心里很踏实，不怕。”中国的“家庭医生”，不是“贵族专属”。它是这个拥有13多亿人口的大国，要让人人享有更高等...O网页链接 ​​​​                                            ", 9月25日 14:14,3,10,3,微博 weibo.com,FnrqFgk0H
54,"
                                                                                                    【民以食为天，食以安为先】。27个食品安全小常识，值得收藏。 ​​​​                                            ", 9月25日 11:18,48,9,9,微博 weibo.com,FnqhvyX4x
55,"
                                                                                                    【心里健康助力全面小康】国家卫生计生委副主任王国强发表文章称，新的发展阶段，我们要大力加强心理健康服务，不断提升国民心理健康素养，培育自尊自信、理性平和、积极向上的社会心态，助力实现“两个一百年”奋斗目标和中华民族伟大复兴的中国梦。 ​​​​                                            ", 9月25日 10:06,23,11,5,微博 weibo.com,FnpO92rgs
56,"
                                                                                                    【明日，秋分】9月23日早4点02分，秋分至。①太阳达到黄经180度，昼夜均分各12小时；②北半球昼短夜长越发明显，昼夜温差逐渐加大；③秋分之后，应逐渐调整至早睡早起；④一场秋雨一场寒，天气转冷，记得适当添衣，换秋装之前最好先晾晒；⑤天高气爽，适合郊游登山。深秋将至，准备好迎接秋天了吗？ ​​​​                                            ", 9月22日 15:31,29,62,6,微博 weibo.com,FmZEou5tO
57,"
                                                                                                    【这是一件“咳”不容缓的小事！教你止咳绝招】#医疗科普#眼看着夏天渐渐远离，秋季的冷风、雾霾、干燥，很可能让咳嗽卷土重来，你的身体准备好了吗？除了靠人体的自愈力，治疗咳嗽，还要靠科学计策。戳图↓↓为你化解咳嗽危机（via@生命时报 ） ​​​​                                            ", 9月22日 14:14,118,17,10,微博 weibo.com,FmZ98BYlb
58,"
                                                                                                    表情包的使用已经深深地融入人们的生活，撤除吸烟表情，表示吸烟绝不是一种值得提倡的生活方式。健康2030，健康生活方式，与每个人息息相关。#腾讯请戒烟# 。@新浪深圳 @深圳共青团 @深圳特区报 @广州日报 @羊城晚报 @南方都市报 @健康时报 @生命时报  @共青团中央 @人民日报 @央视新闻 @中国青年报                                            ", 9月22日 14:07,4,22,98,微博 weibo.com,FmZ6jpBxo
59,"
                                                                                                    你愿意和我一起为#绿色出行#转发接力吗​​​​？！ ​​​​                                            ", 9月22日 12:16,35,6,936,微博 weibo.com,FmYnromcG
60,"
                                                                                                    【一磅脂肪意味着什么】#医疗科普#意味着跑步4小时17分钟、走路13小时才能被消耗掉；意味着9个三明治、6.5个巨无霸、14个士力架、7包大薯条的热量…管住嘴，迈开腿，真的重要！（via@医学美图 ）​​​​                                            ", 9月22日 11:30,34,9,11,微博 weibo.com,FmY4zuKod
61,"
                                                                                                    【牙齿健康要从娃娃抓起】不管是乳牙还是恒牙，对儿童牙齿的保护一刻也不能松懈。在宝宝长牙的不同阶段，家长要多与牙医沟通，及早发现异常就能及时防止口腔问题，不要等到错过护牙关键期而后悔不已。孩子的健康好牙，需要我们的精心呵护。L白小博百科的秒拍视频 ​​​​                                            ", 9月22日 10:42,184,12,7,微博 weibo.com,FmXLnilZq
62,"
                                                                                                    【广西：加快推进医联体建设发展  力争实现“以治病为中心”向“以健康为中心】#医改那点事儿# 随着医疗联合体建设加快，市民能享受到更多诊疗福利。根据近日印发实施的《广西加快推进医疗联合体建设和发展实施方案》，广西将加快推进医联体建设和发展，为建立分级诊疗制度打下坚实的基础，实现发展方 ​​​​...展开全文c                                            ", 9月22日 10:14,8,10,6,微博 weibo.com,FmXA1omXG
63,"
                                                                                                    【“健康北京2030”规划纲要发布  三级医院逐步减少普通门诊 】《“健康北京2030”规划纲要》21日对外公布，到2030年，人均期望寿命、婴幼儿死亡率、孕产妇死亡率等主要健康指标继续保持国际先进水平并持续改善。 °“健康北京2030”规划纲要发布  三级医院逐步减... ​​​​                                            ", 9月22日 09:42,9,6,5,微博 weibo.com,FmXmK9yIf
64,"
                                                                                                    95所高校为一流学科建设高校，包括北京协和医学院、北京中医药大学、天津医科大学、天津中医药大学、上海中医药大学、南京中医药大学、中国药科大学、广州中医药大学、成都中医药大学、第二军医大学、第四军医大学等。                                            ", 9月22日 09:35,23,13,2495,微博搜索,FmXkfAiaH
65,"
                                                                                                    【三部门携手保障青年健康婚育】日前共青团中央、民政部、国家卫生计生委3部门联合印发《关于进一步做好青年婚恋工作的指导意见》，指出将健全政府部门、群团组织、社会力量齐抓共促青年婚恋工作的协同推进机制，加强青年婚恋观、家庭观的教育和引导，开展青年性健康教育和优生优育宣传教育，不断优化 ​​​​...展开全文c                                            ", 9月22日 09:19,24,5,4,微博 weibo.com,FmXdtaVW6
66,"
                                                                                                    【一图读懂】#医疗科普#肩周炎 VS 颈椎病（via@医学美图） ​​​​                                            ", 9月21日 17:03,44,18,7,微博 weibo.com,FmQPeskG3
67,"
                                                                                                    【季节转换 儿童需警惕感冒和腹泻】在这个季节转换的时候，早晚温差较大，各大中小学、幼儿园已经开学半个月有余，短时间内大量学生聚集容易给呼吸道、消化道传染病的流行和传播创造条件。小编提醒您，应该做好健康防护哦~ L健康中国的微博视频 ​​​​                                            ", 9月21日 16:33,17,4,3,微博 weibo.com,FmQD48hl3
68,"
                                                                                                    【出门旅行必看！长假旅游攻略，存在手机里，有备无患！[推荐]】近日，国家旅游局发布2017国庆中秋假日旅游指南，预计国内旅游人数将达到7.1亿人次。今年国庆、中秋双节相遇，你打算怎么度过8天长假？宅在家还是出去玩？别怕人从众！57个非热门旅游地推荐+错峰妙招↓↓超实用！转给一起出行的TA！ ​​​​                                            ", 9月21日 15:52,6,2,3,微博 weibo.com,FmQmqf4kJ
69,"
                                                                                                    【人社部公布#140项国家职业资格目录#，其他一律不认可！】据人民日报，近日，经国务院同意，人社部公布140项国家职业资格目录。其中包括专业技术人员职业资格59项，技能人员职业资格81项。目录之外一律不得许可和认定职业资格。戳图↓↓考证认准这140项，其他统统不用考！转发周知！ ​​​​                                            ", 9月21日 15:17,17,5,3,微博 weibo.com,FmQ8do83w
70,"
                                                                                                    注意！这6种行为会让你的社保卡失效                                            ", 9月21日 14:14,17,4,651,微博 weibo.com,FmPIW9nT3
71,"
                                                                                                    【相伴终老：84岁老太执意留院，日夜陪护同病房患癌老伴】宁波84岁王老太和86岁的戴老伯结婚60年。8月，患老年痴呆症、头晕症的王老太和患晚期胆囊癌的戴老伯住进同间病房。好转后，王老太仍留在病房照顾老伴。老年痴呆症已很严重的她，几乎什么人都不认识，唯独记得戴老伯。°相伴终老：宁波84岁老太执意留院，日夜陪护同... ​​​​                                            ", 9月21日 13:55,6,12,18,微博 weibo.com,FmPAW0iIv
72,"
                                                                                                    【江西公立医院终结“以药补医”】#医改那点事儿# 江西全省所有公立医院日前全面推开综合改革，彻底终结“以药补医”的历史。其中省直公立医院取消药品加成后减少的收入，90%通过调整医疗服务价格予以补偿，10%由省财政给予补偿，对产生政策性亏损的单体医疗机构则由财政予以兜底。  ​​​​...展开全文c                                            ", 9月21日 11:05,5,18,6,微博 weibo.com,FmOued8os
73,"
                                                                                                    【政策图解】一图读懂国家药物滥用监测年度报告的8个小贴士（via：食品药品监管总局） ​​​​                                            ", 9月21日 10:33,9,评论,4,微博 weibo.com,FmOgWj4A0
74,"
                                                                                                    【政策图解】一图读懂国家药物滥用监测年度报告之监测情况（via：食品药品监管总局） ​​​​                                            ", 9月21日 10:12,13,2,1,微博 weibo.com,FmO8pmafz
75,"
                                                                                                    【政策图解】一图读懂国家药物滥用监测年度报告之综述（via：食品药品监管总局） ​​​​                                            ", 9月21日 09:44,18,6,3,微博 weibo.com,FmNXnC0aq
76,"
                                                                                                    #不再遗忘#陪伴是最长情的告白，关爱阿尔兹海默症也应关注照料者                                            ", 9月21日 09:20,11,2,14,微博 weibo.com,FmNNrhnhK
77,"
                                                                                                    #医疗科普# 【关于乙肝，你该知道的】①乙肝病毒的传播途径主要为母婴传播、血液传播和性传播；②蚊虫叮咬不会传播；③同办公室工作、握手、一起用餐和共用厕所等无血液暴露的接触，一般不传染… ​​​其实，歧视比病毒更可怕！认清误区，了解乙肝，拒绝歧视！ ​​​​                                            ", 9月21日 09:20,111,18,18,微博 weibo.com,FmNNiCiXF
78,"
                                                                                                    【他们没有“痴呆”，只是回归孩子的状态】①阿尔茨海默病患者的脑海里像是有一块橡皮，会逐渐擦去记忆；②全世界患病人数以每20年翻一倍的速度增长；③病魔可能使他们连一些最简单的事情都做不好；④对患病父母，请像他们当年照顾我们一样，以最大耐心关爱！今天，世界阿尔茨海默病日，为转发 ​​​​...展开全文c                                            ", 9月21日 09:04,33,9,3,微博 weibo.com,FmNGPpZS6
