序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
23,"
                                                                                                    #新闻发布微直播#截至目前，全省农业（畜牧兽医、水产）部门共检查农产品生产经营企业5万多家次，查处农产品质量安全问题590起，涉案金额162万多元，责令整改501起，吊销证照企业46家，捣毁违法生产经营窝点88个，有力震慑了违法犯罪分子。                                            ", 2015-7-30 11:17,转发,评论,1,微博 weibo.com,CttSPxmyH
24,"
                                                                                                    #新闻发布微直播#上半年，省农业厅派处6个工作组，对17个市、州开展了一次例行监测和一次监督抽查工作，共抽查种植业产品、畜禽产品、水产品1800多个样品，对抽查发现的不合格农产品全部进行了溯源查处。                                            ", 2015-7-30 11:14,转发,评论,1,微博 weibo.com,CttRl4aUZ
25,"
                                                                                                    #新闻发布微直播#今年省食药监局已重点开展“五毛食品”、保健食品、肉及肉制品、白酒、食品添加剂等一系列专项整治行动。1-6月全省查处食品违法案件立案10860起，结案8922起，涉案货值2530.95万元，罚没4019.27万元，移送公安机关20起，捣毁制假售假窝点78个，抓获犯罪嫌疑人25人。                                            ", 2015-7-30 10:31,转发,1,赞,微博 weibo.com,CttzOexoS
26,"
                                                                                                    #新闻发布微直播#省食药监局针对产品风险度高、市场热销和群众反映问题较多的食品品种，制定科学的抽检计划。截至6月29日,共完成省本级抽检2401批次，不合格130批次，问题检出率5.41%；完成国家转移地方监督抽检1843批次，不合格78批次，问题检出率4.23%。                                            ", 2015-7-30 09:56,转发,评论,赞,微博 weibo.com,CttlAuRZY
27,"
                                                                                                    #新闻发布微直播#今天9点30分，省政府新闻将召开新闻发布会，来自省食品药品监督管理局、省农业厅和省卫生计生委的相关负责人将介绍食品安全工作的相关情况。                                            ", 2015-7-30 09:29,转发,评论,1,微博 weibo.com,CttaZBXO3
28,"
                                                                                                    【湖北省天气预报】今天白天：全省晴天到多云，鄂西北、鄂西南部分地区有雷阵雨。今天晚上：全省晴天到多云，鄂东北局部有雷阵雨。风：偏南风3到4级，阵风5级。最高气温：大部地区34-37℃，最低气温：大部地区25-28℃，日平均气温：大部地区29-32℃。 ​​​​                                            ", 2015-7-30 08:27,转发,评论,赞,微博 weibo.com,CtsLDzH0T
29,"
                                                                                                    【长江中游4省会城市年内医保互刷】在不改变现有政策的前提下，每座城市暂时选定5家医保定点医院，共20家医院实现医保结算互通。届时，四城市参保人员可持本人的社保卡，在其他三市经过医保机构遴选确认的定点医疗机构看病就医，即时结算，享受和本市参保人员同等的待遇。O网页链接 ​​​​                                            ", 2015-7-30 08:22,转发,评论,2,微博 weibo.com,CtsJMEozU
30,"
                                                                                                    #国务院常务会议#【李克强主持召开国务院常务会议】国务院总理李克强7月28日主持召开国务院常务会议，部署推进城市地下综合管廊建设，扩大公共产品供给提高新型城镇化质量；确定促进旅游投资和消费的政策措施，打造稳增长调结构惠民生新支点；通过《中华人民共和国反家庭暴力法（草案）》。                                            ", 2015-7-29 18:47,转发,评论,143,iPhone 6 Plus,CtnoU8Lwz
31,"
                                                                                                    近年湖北研究制定了多项措施促进金融加大对创新创业的支持力度。在政策层面，规范民间资本管理公司和民间融资登记服务机构等两类民间融资机构的设立条件、经营规范、监督管理和风险防范。同时，在全省开展小额贷款保证保险试点，让借款人总融资成本控制在10%以下。                                            ", 2015-7-29 18:08,转发,评论,赞,微博 weibo.com,Ctn8SEqc8
32,"
                                                                                                    #新闻发布微直播#《方案》还鼓励社会资本投资科技型中小企业，促进科技成果转化和产业化。允许注册在东湖国家自主创新示范区内的科技型企业从境外融入人民币资金。鼓励证券期货经营机构参与武汉区域性要素市场建设。支持湖北碳排放权交易中心开展碳排放权质押贷款试点，探索发行碳资产债券和信托产品。                                            ", 2015-7-29 17:33,转发,评论,1,微博 weibo.com,CtmUO6YL9
33,"
                                                                                                    #新闻发布微直播#《方案》明确了武汉城市圈科技金融改革创新的八项重点任务，将综合运用创投资金、风险补偿、贷款贴息以及财政资金后补贴等多种形式，引导和带动社会资本参与科技创新。允许具备条件的民间资本设立中小型银行，支持符合条件的机构设立网络证券、网络保险和网络基金销售等创新型机构。                                            ", 2015-7-29 17:10,转发,评论,1,微博 weibo.com,CtmLr9nbh
34,"
                                                                                                    今天下午4点，省政府新闻办将召开新闻发布会，介绍《武汉城市圈科技金融改革创新专项方案》的相关情况和主要内容。发布会还将就金融支持“大众创业 万众创新”情况进行介绍。                                            ", 2015-7-29 15:52,转发,评论,1,微博 weibo.com,CtmfWgdPB
35,"
                                                                                                    度过几日雨水充沛、气温凉爽的宜人天气，35℃以上的烧烤模式已经开启。28日，武汉中心气象台发布今年以来的首个高温黄色预警信号。未来3天，除了地处鄂西北地区的神农架、恩施两地，全省其它地区将面临最高35℃以上的高温天气，真正“酷暑”来临。O网页链接 ​​​​                                            ", 2015-7-29 15:26,1,评论,3,微博 weibo.com,Ctm5kt5JX
36,"
                                                                                                    #新闻发布微直播#下半年省商务厅将咬定全年“社零额确保增长12%以上、出口增长10%左右”的目标任务不放松，落实我省已经发布的137项先行先试改革创新事项，积极培育和发展新的消费热点，重点加快发展电子商务，推进电子商务示范创建工作，办好电子商务进农村综合示范试点。                                            ", 2015-7-29 11:57,转发,1,2,三星GALAXY Note 4,CtkIlxBTU
37,"
                                                                                                    #新闻发布微直播#上半年我省商务经济运行总体平稳，全省实现社会消费品零售总额6593.2亿元，同比增长12.2%，高于全国1.8个百分点，汽车成为拉动全省消费增长的首要动力。同时，全省出口额达到118.5亿美元，机电、化工、服装、钢材出口分别增长20.6%、17.8%、8.4%、4.4%。                                            ", 2015-7-29 11:30,转发,评论,2,三星GALAXY Note 4,CtkxxlWe7
38,"
                                                                                                    #新闻发布微直播#下半年，我省各级农业部门将做好抢收早稻、中稻，落实晚稻面积等工作，实行“网格化”联系包保制度，开展专业化统防统治，降低农业病虫害损失。全面开展“一控两减三基本”行动，加强农业环境突出问题治理。落实县级主体责任，抓好农村土地承包经营权确权登记颁证工作。                                            ", 2015-7-29 11:17,转发,评论,3,三星GALAXY Note 4,Ctksd0nfz
39,"
                                                                                                    #新闻发布微直播#上半年我省农业发展态势总体较好，全省夏粮面积2084.88万亩，总产100.89亿斤，持平略减。截至6月底，全省经工商登记注册的农民合作社54975家、家庭农场14670个，分别比2014年底增长9.02%和18.3%。农村常住居民人均可支配收入4956元，同比增长9.8%。                                            ", 2015-7-29 11:03,转发,评论,3,三星GALAXY Note 4,CtkmtdG1G
40,"
                                                                                                    #新闻发布微直播#下半年我省宏观政策调控措施的效果将进一步显现，在投资稳定、消费升级、结构性减税等多种因素的促进下，预计下半年我省财政经济运行将继续保持在合理增长区间，财政收入增幅将呈现“企稳向好”的态势，预计能完成年度预算目标。                                            ", 2015-7-29 10:41,转发,评论,赞,三星GALAXY Note 4,CtkdD7MQe
41,"
                                                                                                    #新闻发布微直播#上半年全省地方财政总收入完成2422亿元，增长13.8%。其中，地方一般公共预算收入1516亿元，增长15.1%。地方一般公共预算支出完成2669亿元，增长20.3%。我省地方一般公共预算收入规模在全国排第9位，在中部比河南少14亿元排第2位。                                            ", 2015-7-29 10:35,转发,评论,赞,三星GALAXY Note 4,Ctkb7mUJw
42,"
                                                                                                    #新闻发布微直播#吴方军说，下半年我省工业经济形势依然复杂严峻，全省经信系统将加强重点地区和重点行业的监测调度，加大企业信贷资金协调力度。实施百户重点企业技改示范工程，加强产学研合作平台建设。全力争取和服务国家集成电路存储芯片产业基地落户湖北。 加大扶持小微企业和发展县域经济。                                            ", 2015-7-29 10:26,转发,评论,1,三星GALAXY Note 4,Ctk7ioURL
43,"
                                                                                                    #新闻发布微直播#上半年我省工业生产增速缓中企稳 ，工业步入8%左右的中速区间。规模以上工业增加值增长8.2%，高于全国1.9个百分点。在工业三大门类中,制造业增加值增长9.5%，快于采矿业（0.7%）和能源生产供应业（-0.8%）。 1-6月实现主营收入19118.6亿元，增长3.4%。                                            ", 2015-7-29 10:13,转发,评论,1,三星GALAXY Note 4,Ctk1Zwxvp
44,"
                                                                                                    #新闻发布微直播#陈辉说， 下半年经济形势依然严峻复杂，但趋稳向好的积极因素依然较多、机遇也多。全省要狠抓项目建设进度，力争完成全年投资增长18%以上的目标。认真落实各项强农惠农政策， 有针对性地解决企业融资、用工、用地等突出困难， 加快推进“三证合一、一照一码”等商事制度改革。                                            ", 2015-7-29 10:01,转发,评论,1,三星GALAXY Note 4,CtjXpyUUM
45,"
                                                                                                    #新闻发布微直播#上半年湖北经济增速过快下滑的势头得到遏制，筑底向稳趋势增强。全省生产总值、规模以上工业增加值、固定资产投资、社会消费品零售总额、出口总额同比增长8.7%、8.2%、17%、12.2%和15.3%。主要指标增速保持全国第一方阵，生产总值增速居全国第六，中部第二。                                            ", 2015-7-29 09:47,转发,评论,1,三星GALAXY Note 4,CtjRr1WFS
46,"
                                                                                                    今天上午9时30分，省政府新闻办将召开2015年上半年湖北经济形势及下半年重点工作新闻发布会。省发改委、省经信委、省财政厅、省农业厅、省商务厅的相关负责人将介绍有关情况。                                            ", 2015-7-29 09:33,转发,评论,赞,三星GALAXY Note 4,CtjLT4GBD
47,"
                                                                                                    省政府日前下发了《关于命名省级湿地公园的通知》，命名发布了41个省级湿地公园。通知要求，各地要坚持“保护优先、科学修复、合理利用、持续发展”的原则，积极开展退耕（渔）还湿、恢复江湖联系等湿地修复工作。另外湿地公园自批准建立之日起，原则上五年内不得进行调整。41个湿地详细名单如下图。 ​​​​                                            ", 2015-7-28 18:36,6,2,赞,微博 weibo.com,CtdTM4VIO
48,"
                                                                                                    纪委在多数民众眼里是神秘的地方。省纪委在连续两年举行“开放日”活动后，今天举行第三次“开放日”，邀请社会各界50多名代表走进省纪委监察厅机关。据悉，此次“开放日”活动内容丰富，包括省纪委监察厅领导介绍委厅工作职能、转职能转方式转作风情况，委厅领导和各厅部室负责人与来宾现场互动等。 ​​​​                                            ", 2015-7-28 18:22,转发,评论,2,微博 weibo.com,CtdOmmZJC
49,"
                                                                                                    近日，省质监局发出《进一步加强电梯安全工作的紧急通知》，要求各地暂停使用申龙电梯有限公司制造的自动扶梯，督促电梯使用单位会同电梯制造单位、维保单位进行全面自查，重点检查自动扶梯制动功能是否正常、自动扶梯前沿板与盖板是否紧密连接等，排查情况报当地质监部门备案。O网页链接 ​​​​                                            ", 2015-7-28 18:06,3,评论,1,微博 weibo.com,CtdHy6Y2V
50,"
                                                                                                    【天气】昨日天高云淡，南风劲吹。武汉虽有南风送清凉，但武汉最高温已达到34℃，未来三天继续晴热，最高温将达35℃，中心城区为36℃，湿度50%-90%之间。全省大部地区最高气温都在34℃-37℃之间。当气温达到35℃，湿度60%时，即为容易中暑的临界点。专家提醒，酷暑天宜静不宜动，更应心气平和。 ​​​​                                            ", 2015-7-28 17:23,2,1,1,微博 weibo.com,CtdqiqPso
51,"
                                                                                                    校服直接接触皮肤的部分，棉含量不得低于35%，甲醛含量按纺织品B类要求执行……国家质检总局和国家标准委上月底联合发布中小学生校服统一标准。近日，武汉市质监局联合教育部门，向校服生产企业通报了近年来查处的校服质量问题，重点介绍对校服安全性指标的控制要求，本月底至8月将开展校服抽样检查。 ​​​​                                            ", 2015-7-28 16:18,转发,2,2,微博 weibo.com,CtcZQrBex
52,"
                                                                                                    昨日，省招办公布第二批本科平行志愿投档线。经统计，479所招生院校中，有41所高校的投档线超过第一批本科批次线，最高高出一本线40分。明日，第二批本科未完成招生计划的院校和计划余额，未录取考生可查询信息并填报。提前批艺术类、体育类高职高专生源不足院校也可征集志愿。O网页链接 ​​​​                                            ", 2015-7-28 11:53,转发,评论,赞,微博 weibo.com,CtbggiDCy
53,"
                                                                                                    #新闻发布微直播#省耕地质量和肥料工作总站站长周先竹说，为完成2020年化肥使用量零增长和推行节水农业等工作，我省将大力推进新肥料新技术应用；“改”进施肥方式，推进有机肥资源合理利用。并提高农田灌溉基础设施水平，改进耕作排灌方式；促进植物根系发育，达到 “以肥调水”的作用。 ​​​​                                            ", 2015-7-28 11:39,转发,评论,赞,微博 weibo.com,CtbazcAn4
54,"
                                                                                                    #新闻发布微直播#省植物保护总站站长郭子平说，为改善我省农药使用情况，省农业厅重点在“控、替、精、统”上下功夫。不仅控制病虫发生危害，还大力推广应用生物农药、高效低毒农药，替代高毒高残留农药。推行精准施药，推行病虫统防统治。做到减量控害，节本增效，实现到2020年农药使用量零增长目标。 ​​​​                                            ", 2015-7-28 11:36,转发,评论,赞,微博 weibo.com,Ctb9jt563
55,"
                                                                                                    #新闻发布微直播#省农业生态环境保护站站长甘小泽说，我省生态循环农业发展势头良好，去年创建各类生态循环农业示范区和基地800多个，今年全省小麦秸秆综合利用率92%，但农田残膜回收利用任务艰巨。下一步将大力推进区域生态循环农业示范建设，多举措加强秸秆利用工作，着力解决农田残膜污染等问题。 ​​​​                                            ", 2015-7-28 10:41,1,评论,3,微博 weibo.com,CtaNcphya
56,"
                                                                                                    #新闻发布微直播#省畜牧兽医局副局长陈红颂说，我省畜牧业发展方式快速转变，养殖水平均处于全国前列，但畜禽养殖废弃物处理问题日益凸显。按照要求，到2020年我省要实现85%的畜禽粪便基本资源化利用。为此，将重点推广种养一体化、标准化改、养殖场污水深度处、养殖密集区粪便集中处理等技术模式。 ​​​​                                            ", 2015-7-28 10:24,转发,评论,赞,微博 weibo.com,CtaGfgKg4
57,"
                                                                                                    #新闻发布微直播#邓干生说，湖北素称“千湖之省”，但全省人均占有水资源仅1731立方米，农业水利用效率不到50%。据2014年统计，我省播种面积占全国的4.8%，农用化肥施用量占全国的5.8%，有机肥资源总养分实际利用不足40%。推行“一控两减三基本”，既是生态文明建设，也促进了湖北农业可持续发展。 ​​​​                                            ", 2015-7-28 10:08,转发,评论,赞,微博 weibo.com,Ctazw3xkS
58,"
                                                                                                    #新闻发布微直播#发布会上，省农业厅党组成员、总农艺师邓干生说，“一控”就是控制农业工程性用水总量，“两减”就是减少化肥和农药使用量，“三基本”就是畜禽粪便、农作物秸秆、农用残地膜基本资源化利用。湖北全省大力推行“一控两减三基本”行动，对促进湖北农业可持续发展起着重要作用。 ​​​​                                            ", 2015-7-28 09:46,转发,评论,2,微博 weibo.com,CtaqFBcUI
59,"
                                                                                                    #新闻发布微直播#党的十八大提出，要加快转变农业生产方式，在持续提高农业生产能力和农产品质量安全水平的同时，促进农业可持续发展。今日上午9时30分，省政府新闻办举行“一控两减三基本’ 促进农业可持续发展”新闻发布会”，@湖北发布 小编已在现场，将为您第一时间播报更多消息，敬请关注。 ​​​​                                            ", 2015-7-28 09:25,转发,评论,1,微博 weibo.com,CtaidpBcv
60,"
                                                                                                    湖北省公车改革方案公布后，引发各方热议。预计8月中旬，省级机关取消公车将陆续封存，垂直管理系统驻地方单位公车改革，按照属地化原则，与驻在地公车改革同步推进，按驻在地政策执行。车改实施以后，通勤车将取消。各单位保留车辆必须用于通信、应急、一线执法等公务活动，其中并不包括职工上下班。 ​​​​                                            ", 2015-7-28 09:15,1,评论,赞,微博 weibo.com,Ctae2gJIs
61,"
                                                                                                    【湖北省天气预报】今天白天：鄂西南多云，局部有短时阵雨并伴有雷电；其他地区晴天到多云。今天晚上：全省晴天到多云，鄂西南局部有短时阵雨。风：偏南风3到4级, 最高气温：大部地区34-37℃,最低气温：大部地区25-28℃,日平均气温：大部地区28-31℃。                                            ", 2015-7-28 08:33,2,评论,赞,iPhone客户端,Ct9X3qfas
62,"
                                                                                                    【气象预警】武汉中心气象台2015年07月28日07时25分发布高温黄色预警信号:预计未来3天，十堰、襄阳、随州、宜昌、孝感、潜江、天门、仙桃、荆州、武汉、黄冈、黄石、鄂州、咸宁最高气温将升至35℃以上，请注意防范！                                            ", 2015-7-28 08:33,转发,评论,2,iPhone客户端,Ct9WW2KmM
63,"
                                                                                                    中央政府上半年深入推进简政放权 持续激发市场活力                                            ", 2015-7-27 18:31,1,评论,41,微博 weibo.com,Ct4rdfzNc
64,"
                                                                                                    李克强部署“大病医保”：谁受益？资金何来？如何实施？                                            ", 2015-7-27 18:30,5,评论,55,微博 weibo.com,Ct4r74tyB
65,"
                                                                                                    【湖北已录取7万余名大学新生 一本录取率约14.4%】今年全国一本高校在鄂投放计划49082人 ，由于高校追加计划，实际录取52990余人，一本录取率约为14.4%。已录取结束的艺术本科（一）共录取 6510人、艺术本科（二）录取10433人、体育本科录取2788人、军校国防生录取1023人。O网页链接 ​​​​                                            ", 2015-7-27 17:34,1,1,2,微博 weibo.com,Ct448u9RW
66,"
                                                                                                    7月27日起，武汉全市范围内，住宅小区建筑容积率在1.0以上且单套面积在144平方米（含）以内的商品住房，将被认定为普通商品住房，享受1.5%的交易契税。按总价100万元计算，仅契税一项就将减少支出1.5万元。27日前已网签备案的仍按原标准执行。27日前已网签备案的仍按原标准执行。O网页链接 ​​​​                                            ", 2015-7-27 17:11,1,评论,1,微博 weibo.com,Ct3UNkClc
67,"
                                                                                                    抗战胜利70周年纪念活动标识亮相                                            ", 2015-7-27 16:06,4,1,96,微博 weibo.com,Ct3umwdO7
68,"
                                                                                                    #气象预警#武汉中心气象台2015年07月27日14时29分发布雷电黄色预警信号：预计未来6小时，长阳、五峰、宜昌、夷陵区、宜都、秭归有雷电大风天气，局部雨量30-50毫米，请注意防范。 ​​​​                                            ", 2015-7-27 15:54,转发,评论,1,微博 weibo.com,Ct3pE0zQR
69,"
                                                                                                    省教育厅、省妇联日前联合下发通知，要求全省各基层教育部门、基层妇联加大女童保护力度。普通中小学校、幼儿园的校（园）级女性负责人，为女生安全教育和管理的直接责任人。各地要建立中小学生性侵犯案件及时报告制度，开设以预防性侵犯教育为重要内容的女生课堂。O网页链接 ​​​​                                            ", 2015-7-27 11:07,转发,评论,3,微博 weibo.com,Ct1wYkk67
70,"
                                                                                                    24日，国内首个基于中国核证自愿减排量（CCER）的碳众筹项目——“红安县农村户用沼气CCER开发项目”在湖北碳排放权交易中心正式发布。资金将用于支付开发红安县减排量所产生的各项费用支出。资助这一项目的投资人，可根据投资金额的不同获得荣誉证书、项目CCER减排量、红安县革命红色之旅等回报。 ​​​​                                            ", 2015-7-27 10:32,转发,评论,3,微博 weibo.com,Ct1iH4g5x
71,"
                                                                                                    【首批30个中国历史文化街区名单】北京市皇城历史文化街区、上海外滩、南京市颐和路等30个历史文化街区，因为完整保留了传统格局、历史风貌而胜出。湖北武汉的江汉路及中山大道历史文化街区也入选！@ 小伙伴们，一起去看看！ ​​​​                                            ", 2015-7-27 09:32,转发,评论,赞,微博 weibo.com,Ct0UB2Eir
72,"
                                                                                                    【省纪委暗访检查发现部分县乡政务服务存在“四风”问题】乡镇（街道）便民服务大厅建设管理较为薄弱，有些服务功能较少甚至形同虚设，如团县方高坪镇、总路咀镇。部分县、乡政务服务机窗口也存在人员脱岗、离岗，个别窗口工作人员上班期间看视频、听歌曲、玩游戏。（图文无关）O网页链接 ​​​​                                            ", 2015-7-27 08:33,1,1,2,微博 weibo.com,Ct0wvAMoQ
73,"
                                                                                                    【湖北省天气预报】今天白天：鄂西北、鄂西南、江汉平原、鄂东北西部多云，部分地区有阵雨，局部雨量中等并伴有雷电；其他地区多云。今天晚上：全省多云，鄂西南局部有短时阵雨。风：偏南风2到3级，最高气温：大部地区33-36℃，最低气温：大部地区24-27℃，日平均气温：大部地区28-31℃。 ​​​​                                            ", 2015-7-27 08:09,转发,评论,赞,微博 weibo.com,Ct0n2tOF1
74,"
                                                                                                    【气象预警】武汉中心气象台2015年07月26日16时00分发布暴雨橙色预警信号:预计未来3小时,嘉鱼、赤壁有50毫米以上降水,伴有雷电大风,请注意防范。 ​​​​                                            ", 2015-7-26 16:48,2,1,1,专业版微博,CsUkXjPYq
75,"
                                                                                                    武汉中心气象台2015年07月26日15时40分发布暴雨橙色预警信号:预计未来3小时,仙桃、天门、潜江有50毫米以上降水,伴有雷电大风，请注意防范。 ​​​​                                            ", 2015-7-26 16:48,1,评论,赞,专业版微博,CsUkPz30R
