序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    【地铁提示：2号线龙阳路2号口投入使用】2月1日（本周日），2号线龙阳路站2号出入口将投入使用，乘客通过该口可直接进入龙阳广场内，从龙阳广场出去即可到达龙阳路，请途经乘客留意！ ????????                                            ", 2015-1-31 11:30,2,评论,3,皮皮时光机,C272K9MRd
12,"
                                                                                                    【搭地铁游上海：浦东首家奥特莱斯“佛罗伦萨小镇”开业】浦东首家奥特莱斯“佛罗伦萨小镇”已开业。“佛罗伦萨小镇”位于浦东祝桥镇，自驾的话从中环浦东机场方向转华夏高架，再沿海滨路直行不到1公里即可到达，如果坐轨交2号线到远东大道站下车，再沿着华洲路步行约10分钟就能到达。 ????????                                            ", 2015-1-31 10:00,24,6,24,皮皮时光机,C26scAudV
13,"
                                                                                                    【地铁提示：行李大小】春运将至，回家行李多，为了便于出行，应合理打包，压缩行李，并平均分配至每人携带，同时不要超出最新版《上海轨道交通乘客守则》要求的每位乘客可携带行李不超过23公斤、0.2立方米、1.7米的规定。 ????????                                            ", 2015-1-31 09:00,7,3,1,皮皮时光机,C263McYQk
14,"
                                                                                                    【地铁早安】不论做任何事，都要相信你自己，人生在世，其实就是一种心态，你若觉得快乐，幸福无处不在；你为自己悲鸣，世界必将灰暗。是非常有，不听当无；祸福相依，顺其自然。早安，各位！ ????????                                            ", 2015-1-31 08:00,5,评论,2,皮皮时光机,C25FsiwL1
15,"
                                                                                                    上海地铁运营信息：昨日上海地铁总客流为883.3万人次。 ????????                                            ", 2015-1-31 06:40,6,8,11,360安全浏览器,C258Vzc5z
16,"
                                                                                                    【搭地铁游上海】一条地铁11号线带你游遍嘉定那些古今景点~                                            ", 2015-1-30 21:49,35,6,70,小米手机2,C21Fnm12m
17,"
                                                                                                    【地铁运营信息：周五晚高峰】上海地铁全面进入晚高峰，当前全网络共出现3处黄色客流密集区段，它们分别是：1号线的上海火车站至延长路；6号线的世纪大道至德平路；9号线的桂林路至宜山路，其余线路均显示为绿色畅通。详情请点击O找不到网页【晚高峰天气】多云到阴，温度2-5度。 ????????                                            ", 2015-1-30 18:03,2,3,1,360安全浏览器,C20bzjk5M
18,"
                                                                                                    【地铁互动：地铁周边美食推荐】周末到！俗话说民以食为天，作为如今上海市民最重要的出行工具之一，地铁站点附近的美食自然也不可或缺。各位同学有什么好的推荐吗？小编推荐：阿大葱油饼。出行攻略：1号线陕西南路4号口出。 ????????                                            ", 2015-1-30 17:32,34,23,30,360安全浏览器,C1ZYOybeT
19,"
                                                                                                    【地铁运营信息：周五晚高峰】地铁晚高峰又将如期而至了。虽说目前上海地铁全网绿色畅通，不过随着客流的增加，20分钟后2、6号线常规拥挤区段将现黄色拥挤。详见：O客流实时信息【下班天气】2~5℃，阴转多云。 ????????                                            ", 2015-1-30 17:00,转发,1,6,微博 weibo.com,C1ZLWq8Rw
20,"
                                                                                                    【地铁提示：酒醉】过年前后，家人朋友常聚餐。上海地铁特别提醒，在乘坐地铁前应控制饮酒，尽量避免醉酒乘车。如果发生酒醉而又要乘坐地铁时，应有家人或朋友陪同，以免酒后行为失控发生危险或破坏乘车秩序，损害自己和其他乘客的权益。 ????????                                            ", 2015-1-30 16:45,8,1,5,微博 weibo.com,C1ZFVeQ8M
21,"
                                                                                                    【地铁防范提醒】低头族，小心你的手机。乘坐地铁路程漫长，喜欢把手机拿出来解闷，不过低头族们要小心手机和IPAD别被人以下图方式抢走，抓稳了！！ ????????                                            ", 2015-1-30 15:24,11,16,8,微博 weibo.com,C1Z9aiWPY
22,"
                                                                                                    【地铁提示：绿色出行】倡导绿色出行，解决乘客最后一公里出行难题，嘉定区南翔镇在南翔地铁站2号出入口外增设了一个自行车租赁服务点，有需要的乘客可凭身份证等有效证件至自行车租赁服务点办理租赁手续。via@11号线嘉定站区 ????????                                            ", 2015-1-30 13:47,10,11,7,微博 weibo.com,C1YvCk6fK
23,"
                                                                                                    【地铁风采人物：周薇】她，是上海民族乐团宣传策划部门主管，乐评人，主持人；她，也是地铁音乐角上海民族乐团项目负责人，亲手打造“华韵畅享”系列演出，让无数乘客近距离感受民族音乐的精彩纷呈。O【地铁风采人物：周薇】用民族音乐铺设通畅出... ????????                                            ", 2015-1-30 12:13,3,2,10,微博 weibo.com,C1XTwszWq
24,"
                                                                                                    【地铁午萌】亲爱的你又生气了？我错了还不行吗？ ????????                                            ", 2015-1-30 11:13,61,25,28,微博 weibo.com,C1Xvhhkwq
25,"
                                                                                                    【地铁电视改版啦！】亲，地铁电视悄悄换新包装新风格了呢！今年还隆重推出两档自制节目滚动播出：倡导安全文明，弘扬正能量的文艺类节目《我爱地铁》；以导乘导玩导游导吃为主的综艺类节目《搭地铁游上海》。如果您有好的建议，欢迎通过地铁官方微博、微信告诉我们哦！视频：L《地铁三分钟》找隐患 ????????                                            ", 2015-1-30 10:56,7,5,2,微博 weibo.com,C1XoryfM3
26,"
                                                                                                    【地铁电视改版啦！】亲，地铁电视悄悄换新包装新风格了呢！今年还隆重推出两档自制节目滚动播出：倡导安全文明，弘扬正能量的文艺类节目《我爱地铁》；以导乘导玩导游导吃为主的综艺类节目《搭地铁游上海》。如果您有好的建议，欢迎通过地铁官方微博、微信告诉我们哦！视频：L《搭地铁游上海》第2集－时尚冰上运动 ????????                                            ", 2015-1-30 10:36,6,9,2,微博 weibo.com,C1Xge8cdi
27,"
                                                                                                    【小编在现场：人民广场站“文化长廊”海派书画作品展】作品《柿柿如玉》，画家萧守棉用夸张的手法以及谐音类比法，将玲珑剔透的柿子呈现其中，创意独特，构思巧妙。 ????????                                            ", 2015-1-30 10:20,2,2,8,iPhone 5s,C1X9r1CsE
28,"
                                                                                                    【小编在现场：人民广场站“文化长廊”海派书画作品展】作品《位卑未敢忘忧国》源自于中华古训名句，画家朱鹏高用青花瓷的表现手法，巧妙地将忧国情怀融入画作，既描绘了祖国山川的秀美，又突出了“位卑未敢忘忧国”的主题思想。 ????????                                            ", 2015-1-30 10:13,2,1,6,iPhone 5s,C1X6Hnh8R
29,"
                                                                                                    【小编在现场：人民广场站“文化长廊”海派书画作品展】培育和践行社会主义核心价值观——“过中国年圆中国梦”上海市公益广告宣传暨海派书画作品展在地铁人民广场站“文化长廊”拉开帷幕。活动已开始，欢迎路过的乘客来观摩哦～ ????????                                            ", 2015-1-30 10:06,3,2,5,iPhone 5s,C1X3NrdJN
30,"
                                                                                                    【小编在现场：人民广场站“文化长廊”海派书画作品展】今天上午10点，培育和践行社会主义核心价值观——“过中国年圆中国梦”上海市公益广告宣传暨海派书画作品展在地铁人民广场站“文化长廊”拉开帷幕。上海市公益广告宣传协调小组将在现场正式发布《2015年度上海市公益广告宣传主题指南》。 ????????                                            ", 2015-1-30 09:54,3,1,6,iPhone 5s,C1WZg7NKi
31,"
                                                                                                    【地铁提示：2号线龙阳路2号口投入使用】2月1日（本周日），2号线龙阳路站2号出入口将投入使用，乘客通过该口可直接进入龙阳广场内，从龙阳广场出去即可到达龙阳路，请途经乘客留意！ ????????                                            ", 2015-1-30 09:20,12,4,6,微博 weibo.com,C1WLiEHDr
32,"
                                                                                                    【地铁运营信息：早高峰】临近8时，地铁网络中1、3、5、6、9号线均出现不同程度黄色拥挤区段。同时，1号线莘庄、彭浦新村站；2号线广兰路站；3号线长江南路至宝山路沿线8站；6号线东靖路至金桥路沿线5站；16号线周浦东至惠南沿线5站正在采取限流措施。O找不到网页 ????????                                            ", 2015-1-30 07:49,5,8,8,微博 weibo.com,C1Wau1xCJ
33,"
                                                                                                    【地铁运营信息：早高峰】当前上海地铁开始进入早高峰时段，5号线颛桥至莘庄；6号线源深体育中心至世纪大道开始出现黄色拥挤现象。同时，1号线彭浦新村、莘庄；2号线广兰路；3号线长江南路至宝山路沿线8站；6号线东靖路站至金桥路站沿线5站均开始采取限流措施，提请乘客及时留意。O找不到网页 ????????                                            ", 2015-1-30 07:30,3,2,4,微博 weibo.com,C1W2A4zBS
34,"
                                                                                                    上海地铁运营信息：昨日上海地铁总客流为832.3万人次。 ????????                                            ", 2015-1-30 06:43,3,4,8,360安全浏览器,C1VJzCTFa
35,"
                                                                                                    【地铁眼】大烟山号路线，透过火车窗，可以欣赏到前所未有的绝佳美景。                                            ", 2015-1-29 22:51,7,1,2,iPhone客户端,C1SDRbiNX
36,"
                                                                                                    【地铁互动：地铁上你“心动”过么？】近日，一则《网上发帖并实地蹲守 沪IT男放大招苦寻地铁偶遇女》新闻引起大家的热议，乘地铁时突然被丘比特的爱情之箭射中，你有过类似的经历么？如果地铁上遇见那个让您心动的他（她），你会去搭讪么？有什么成功案例？小编在线等您分享~ ????????                                            ", 2015-1-29 18:23,4,11,5,360安全浏览器,C1QT8pLjg
37,"
                                                                                                    【地铁运营信息：周四晚高峰】上海地铁全面进入晚高峰，当前仅6号线的世纪大道至云山路出现一小段黄色客流密集区段外，其余线路均显示为绿色畅通。详情请点击：O客流实时信息【晚高峰天气】3℃～4℃，阴有雨转小雨夹雪。雨天路滑，大家慢点走，小心地滑哦。 ????????                                            ", 2015-1-29 18:07,转发,1,2,360安全浏览器,C1QMMe4O0
38,"
                                                                                                    【地铁提示：2号线龙阳路2号口投入使用】2月1日（本周日），2号线龙阳路站2号出入口将投入使用，乘客通过该口可直接进入龙阳广场内，从龙阳广场出去即可到达龙阳路，请途经乘客留意！ ????????                                            ", 2015-1-29 17:08,7,评论,5,微博 weibo.com,C1QoDgEgZ
39,"
                                                                                                    【地铁晚高峰】雨中我们迎来晚高峰，下班勿忘带雨具奥！目前全网络绿色畅通，各线路均运营正常。全网络情况详见： O找不到网页 【下班天气】4℃～6℃ 阴有小雨 ????????                                            ", 2015-1-29 17:07,1,1,6,微博 weibo.com,C1QorqWlG
40,"
                                                                                                    【地铁眼】小编完全看傻了。。。最后那收场。。。绝对戳中笑点。                                            ", 2015-1-29 16:11,46,15,4279,微博 weibo.com,C1Q1qvO66
41,"
                                                                                                    【地铁新闻眼：中国地铁将首次登陆美国】 媒体报道：中国北车1月26日与美国签订了出口波士顿红橙线地铁项目合同，这是中国轨道交通装备首次登陆美国。除此之外，中国同老挝、泰国、俄罗斯、印度、摩洛哥等国家的海外铁路项目也在跟进……详见：O网页链接 ????????                                            ", 2015-1-29 15:33,4,3,8,微博 weibo.com,C1PM8ynt8
42,"
                                                                                                    【地铁午萌】我不是你们的麻麻，真的不是啊！！奏凯啦！ ????????                                            ", 2015-1-29 13:08,60,18,23,微博 weibo.com,C1OP9hSeL
43,"
                                                                                                    【地铁微提示】年末了，很多乘客聚会时喜欢在地铁站内碰面，不过到达站点后，快速找到朋友所在具体位置是个麻烦事。给大家一个小妙招：其实，车站站台上屏蔽门编号及站厅层出入口编号都是唯一的，可让朋友将他所在位置编号告诉你，这样你们就可以快速定位碰头了！ ????????                                            ", 2015-1-29 11:03,12,12,8,微博 weibo.com,C1O0t2fyv
44,"
                                                                                                    【地铁提示：定点加班车】2号线定点加班车是常态性的方便虹桥枢纽旅客的措施，在正常末班车后每晚23：04、23：30从虹桥火车站站发出，并在虹桥2号航站楼站上下客，沿途仅在淞虹路，中山公园、静安寺、人民广场、世纪大道、龙阳路站停靠，只下不上，不可与其他线路换乘。详见官网：O上海地铁 ????????                                            ", 2015-1-29 10:00,11,4,8,微博 weibo.com,C1NAQs9YT
45,"
                                                                                                    【地铁运营信息：早高峰】临近8时，地铁网络中1、3、5、6、7、9号线均出现不同程度黄色拥挤区段。同时，1号线莘庄、彭浦新村站；2号线广兰路站；3号线长江南路至宝山路沿线8站；6号线东靖路至金桥路沿线5站；16号线周浦东、鹤沙航城、新场、惠南站均开始采取限流措施。O找不到网页 ????????                                            ", 2015-1-29 07:55,8,5,1,微博 weibo.com,C1MM90XDU
46,"
                                                                                                    【地铁运营信息：早高峰】进入早高峰，5、6号线均开始出现黄色拥挤区段。同时，1号线彭浦新村、莘庄；2号线广兰路；3号线长江南路至宝山路沿线8站；6号线东靖路站至金桥路站沿线5站；16号线鹤沙航城、新场、惠南站均开始采取限流措施，提请乘客及时留意。O找不到网页 ????????                                            ", 2015-1-29 07:29,2,2,2,微博 weibo.com,C1MBHyVpO
47,"
                                                                                                    上海地铁运营信息：昨日上海地铁总客流为840.3万人次。 ????????                                            ", 2015-1-29 06:54,3,2,8,360安全浏览器,C1MnIA3f8
48,"
                                                                                                    【地铁眼：乞讨】治标更应治本，源头如何破？怎样防反复？有什么更好的办法？                                            ", 2015-1-28 22:35,12,12,1,iPhone 5s,C1J6N9Ng3
49,"
                                                                                                    【地铁爱广播】明天有小到中雨，大家出门请记得带伞，注意保暖。                                            ", 2015-1-28 21:49,17,2,9,小米手机2,C1IOfnYBz
50,"
                                                                                                    【地铁执法在行动】今天起，地铁执法三中队与宜山派出所、交巡警大队对石龙路站、上海南站进行驻守，从源头上把控乞讨。由于乞讨人员会通过不同渠道进入车厢，乞讨覆盖面广，所以在对上述两站进行蹲查守候阻止的同时，执法人员们也对管辖线路车厢进行登车巡查。共查处：送工作站8人，劝离7人。 ????????                                            ", 2015-1-28 20:34,6,19,24,小米手机2,C1IjGFVuu
51,"
                                                                                                    【地铁运营信息：周三晚高峰】上海地铁全面进入晚高峰，当前全网络共出现2处黄色客流密集区段，它们分别是：1号线的上海火车站至延长路；6号线的世纪大道至德平路，其余线路均显示为绿色畅通。详情请点击O找不到网页【晚高峰天气】阴天，北部地区阴有小雨或小雨夹雪，温度3-6度。 ????????                                            ", 2015-1-28 18:08,1,2,8,360安全浏览器,C1Hmx4Aku
52,"
                                                                                                    【地铁互动：在地铁站里你是如何防盗的？】春节前，“三只手”们开始蠢蠢欲动，坐地铁时听音乐、手机爱放在口袋里的乘客，在上下车、进出闸机、排队买票、候车、乘坐自动扶梯时，都给“三只手”作案创造了条件。最近警察蜀黍也比平时忙碌了。在地铁站你是如何防盗的？今日18时小编与你一起分享防盗秘笈 ????????                                            ", 2015-1-28 17:39,4,19,2,360安全浏览器,C1HaWFKDA
53,"
                                                                                                    【地铁晚高峰：周三】如往常一样，进入晚高峰地铁即将迎来下班大军，各线路的拥挤度也将水涨船高。当前全网络绿色畅通，详情请点击O客流实时信息 【下班天气】3~5℃，雨夹雪转小雨。 ????????                                            ", 2015-1-28 17:01,转发,1,5,微博 weibo.com,C1GVupqSZ
54,"
                                                                                                    【异域地铁：伦敦地铁现北极熊 萌化路人】1月27日，伦敦地铁里出现了一只北极熊，在人群中悠闲漫步、泰然自若。不过它并不是真的北极熊，而是来自好莱坞的19人道具专家团队设计出的逼真的北极熊复制品。摄影：Sipa Photo via@上海轨道交通俱乐部 ????????                                            ", 2015-1-28 16:31,28,11,36,微博 weibo.com,C1GJ3bwPj
55,"
                                                                                                    【“找隐患 提建议”没有终点站】“找隐患 提建议”活动日前落下帷幕，主办方从140多条建议中综合评选出获奖者：一等奖陈源；二等奖周译、陶健；三等奖丁一超、戴春良、刘曙、李冬。同时希望市民乘客继续通过微博、微信及地铁热线64370000等方式，反映发现的地铁安全隐患，促进地铁发展的“金点子”。 ????????                                            ", 2015-1-28 15:36,转发,2,2,微博 weibo.com,C1GmYbcBw
56,"
                                                                                                    【地铁提示：禁烟】上海地铁所辖范围均为禁烟区，请乘客为了您和大家的安全和健康不要在地铁内吸烟。同时，也希望你能帮助我们共同维护良好的乘车环境，看到有其他乘客吸烟可积极制止，或联系工作人员及车站巡警。                                            ", 2015-1-28 14:20,1,1,赞,微博 weibo.com,C1FRTyp3G
57,"
                                                                                                    【地铁午萌】纯天然的逗猫棒，小喵看着看着，把自己都看晕了，蠢萌蠢萌的 ????????                                            ", 2015-1-28 12:10,26,7,26,微博 weibo.com,C1F1o93Jt
58,"
                                                                                                    【异域地铁】瑞士的洛桑是个地不广且人稀的小城市，不过这个小城却有着一套正儿八经的地铁系统，并创造了两个之最：世界上最小的有地铁的城市，以及欧洲最陡峭的全自动无人驾驶地铁。 ????????                                            ", 2015-1-28 11:58,12,6,20,微博 weibo.com,C1EWgbyMW
59,"
                                                                                                    【地铁眼】坐地铁时最屈辱的事情！如果你也曾经遭遇过，请默默转发！ ????????                                            ", 2015-1-28 10:06,43,19,25,微博 weibo.com,C1Ed7ziJO
60,"
                                                                                                    【喝酒不开车 醉酒不独乘地铁】随着春节临近，相信大家的聚会也是日渐增多吧！不过如果发现自己喝的有点高，选择怎样的交通工具回家是个问题？如果您认为醉酒后独自乘地铁肯定万事大吉，那就大错特错了。不信？那么就来看看近2年上海地铁内醉酒乘客的那些囧事吧！ ????????                                            ", 2015-1-28 09:27,14,6,7,微博 weibo.com,C1DX20SWz
61,"
                                                                                                    【地铁运营信息：早高峰】临近8时，地铁网络中1、3、5、6号线均出现不同程度黄色拥挤区段。同时，1号线莘庄、彭浦新村站；2号线广兰路站；3号线长江南路至宝山路沿线8站；6号线东靖路至金桥路沿线5站；16号线周浦东至惠南沿线5站正在采取限流措施。O找不到网页 ????????                                            ", 2015-1-28 07:57,6,11,3,微博 weibo.com,C1DmxpjsQ
62,"
                                                                                                    【地铁运营信息：早高峰】当前上海地铁开始进入早高峰时段，5号线颛桥至莘庄开始出现黄色拥挤现象。同时，1号线彭浦新村、莘庄；2号线广兰路；3号线长江南路至宝山路沿线8站；6号线东靖路站至金桥路站沿线5站均开始采取限流措施，提请乘客及时留意。O找不到网页 ????????                                            ", 2015-1-28 07:22,2,1,6,微博 weibo.com,C1D8m1mZC
63,"
                                                                                                    上海地铁运营信息：昨日上海地铁总客流为849.9万人次。 ????????                                            ", 2015-1-28 06:51,1,7,11,360安全浏览器,C1CW07Txe
64,"
                                                                                                    【地铁爱广播】明天气温继续下跌，最低仅2度，郊区县在冰点左右。请大家出门带好雨具，注意防滑。                                            ", 2015-1-27 21:43,12,3,30,iPhone客户端,C1zlimg8J
65,"
                                                                                                    【地铁互动：酒醉后您会单独乘地铁么？】年关将至，聚会也是一天比一天多。聚会时喝酒助兴本不是坏事，不过小酌怡情，贪杯酒醉不仅伤身，有时还会闹出很多荒唐事！这不上海地铁内就曾发生过多次醉酒乘客擅自闯入线路、醉酒乘客损坏地铁内公共设施的事件！喝酒后您会单独乘地铁么？小编在线等你互动奥~ ????????                                            ", 2015-1-27 18:14,21,37,20,360安全浏览器,C1xYnydy9
66,"
                                                                                                    【地铁运营信息：周二晚高峰】上海地铁全面进入晚高峰，当前仅6号线的世纪大道至源深体育中心站出现一小段黄色客流密集区段外，其余线路均显示为绿色畅通。详情请点击：O客流实时信息【晚高峰天气】2℃～4℃，阴有小雨夹雪，下雪了，大家慢点走，小心地滑哦。 ????????                                            ", 2015-1-27 17:57,2,3,3,360安全浏览器,C1xRNc7ZV
67,"
                                                                                                    【地铁春运提示：三座火车站勿混淆】上海有三大火车站：上海站、上海南站和虹桥火车站。乘车前请看清火车票票面字样。而地铁对应的车站分别是1、3、4号线上海火车站，1、3号线上海南站，2、10号线虹桥火车站，千万不要混淆。若弄错了，请及时联系工作人员，重新购票进站，并按工作人员指引乘坐地铁。 ????????                                            ", 2015-1-27 17:38,12,11,12,360安全浏览器,C1xJVmIyJ
68,"
                                                                                                    【地铁晚高峰：周三】阴冷的寒风中，我们即将迎来晚高峰，下班途中，或将有雨，提请大家勿忘带雨具。目前全路网绿色畅通，请大家放心乘坐。路网详情请见：O客流实时信息 【下班天气】5℃～7℃ 阴有短时小雨 ????????                                            ", 2015-1-27 16:57,3,16,6,微博 weibo.com,C1xtn6TUh
69,"
                                                                                                    【喝酒不开车 醉酒不独乘地铁】随着春节临近，相信大家的聚会也是日渐增多吧！不过如果发现自己喝的有点高，选择怎样的交通工具回家是个问题？如果您认为醉酒后独自乘地铁肯定万事大吉，那就大错特错了。不信？那么就来看看近2年上海地铁内醉酒乘客的那些囧事吧！ ????????                                            ", 2015-1-27 16:56,10,5,4,微博 weibo.com,C1xsK7B8y
70,"
                                                                                                    【都市夜归人的地铁夜生活】或许你每天都要乘坐地铁，但是您了解每晚地铁停运之后的故事吗？每天深夜就有一批人年复一年上夜班，是为地铁保驾护航的幕后英雄，今天就请跟我们一起走进地铁检修工，保洁员的地铁夜生活。L都市夜归人 ??????????查看图片                                            ", 2015-1-27 16:00,9,3,12,微博 weibo.com,C1x6dBXfX
71,"
                                                                                                    【地铁执法在行动：2号线】近日，上海地铁执法总队二中队联合轨交人民广场派出所和车站兼职执法人员，对2号线车厢、静安寺站、南京西路站等车站的乞讨、设摊等“四乱”现象进行联合整治。 ????????                                            ", 2015-1-27 15:04,10,20,11,iPhone 5s,C1wJv0zGc
72,"
                                                                                                    【地铁站新增39台交通卡自助售退卡机 】即日起，交通卡公司在24座地铁车站投放39台全功能版交通卡自助售退卡机，可实现售卡、退卡、查询、充值、续期等功能。小教程，帮你快速上手。不论是售卡还是退卡，都十分方便，全程自助不求人哦！ ????????                                            ", 2015-1-27 15:02,26,5,17,微博 weibo.com,C1wIFzP8W
73,"
                                                                                                    【地铁提示：广兰路站】2号线广兰路站，往浦东国际机场方向的列车均为4节编组列车，往徐泾东方向的列车为8节编组，需要在该站下车同站台换乘。请注意站台当中有隔离栏（司机关门监护区）以及屏蔽门上的温馨提示，候车时请往4节编组方向靠，以免措“门”不及。 ????????                                            ", 2015-1-27 14:03,2,5,9,微博 weibo.com,C1wkwkd8S
74,"
                                                                                                    【勿做靠靠族 出行更安全】靠！靠！小美女乘地铁真不幸耶！进站遇到靠闸机的，上车遇到靠扶手的，刚坐下又遇到靠座位的，最可气的是，还遇到大叔靠身上了耶！oba！还让不让人愉快的乘地铁了。保卫小美女，勿做靠靠族，出行更安全！L靠靠族微博 ????????                                            ", 2015-1-27 13:25,8,2,10,微博 weibo.com,C1w54BTuG
75,"
                                                                                                    【地铁提示：谨防小孩手被夹】上周日2号线静安寺站一儿童的手不慎夹入安全护栏，车站工作人员迅速前往处置，幸亏处置及时孩子顺利脱困。提醒大家，不要触碰或倚靠安全护栏及车门。儿童上下车时，家长一定要注意孩子的安全，手不要触及安全护栏和车门，注意站台与列车的间隙。L微博 ????????                                            ", 2015-1-27 12:41,6,3,3,微博 weibo.com,C1vNjkiLL
76,"
                                                                                                    【地铁午萌】路过…路过… ????????                                            ", 2015-1-27 11:47,17,8,19,微博 weibo.com,C1vrkevNQ
77,"
                                                                                                    【地铁提示：大件行李】即将进入春运，返程回家的人越来越多，在此提请：携带多件行李的乘客上下列车时需快上快下，蜂鸣器响后停止上下列车。上车后请勿将行李堆放在车门口，拥堵上下客通道，下车时请提前做好准备，并确认随身行李件数，切勿遗漏。高峰客流拥挤，携带大件行李的乘客请尽量错峰出行。 ????????                                            ", 2015-1-27 11:23,8,10,8,微博 weibo.com,C1vhGaR5x
78,"
                                                                                                    【地铁提示：行李大小】春运将至，回家行李多，为了便于出行，应合理打包，压缩行李，并平均分配至每人携带，同时不要超出最新版《上海轨道交通乘客守则》要求的每位乘客可携带行李不超过23公斤、0.2立方米、1.7米的规定。 ????????                                            ", 2015-1-27 10:43,4,6,3,微博 weibo.com,C1v1p3CZj
79,"
                                                                                                    【地铁提示：周浦东站】16号线周浦东站在工作日早高峰时段进站客流较为密集，因此该站会在高峰时段采取限流措施，保障乘客安全和运营顺畅。希望大家能够耐心排队进站，千万不要拥挤。据车站估测，限流排队进站时间大约为20分钟，车站也会增加工作人员，加强疏导，确保乘客安全，有序乘车。 ????????                                            ", 2015-1-27 09:12,3,24,8,微博 weibo.com,C1uqK7wzt
80,"
                                                                                                    【地铁运营信息：早高峰】临近8时，地铁网络中1、3、4、5、6、7号线均出现不同程度黄色拥挤区段。同时，1号线莘庄、彭浦新村站；2号线广兰路站；3号线长江南路至宝山路沿线8站；6号线东靖路至金桥路沿线5站；16号线周浦东、鹤沙航城、新场、惠南站均开始采取限流措施。O找不到网页 ????????                                            ", 2015-1-27 07:56,6,2,2,微博 weibo.com,C1tVOFaDD
81,"
                                                                                                    【地铁运营信息：早高峰】进入早高峰，5号线的银都路至莘庄已出现黄色拥挤区段。同时，1号线彭浦新村、莘庄；2号线广兰路；3号线长江南路至宝山路沿线8站；6号线东靖路站至金桥路站沿线5站；16号线周浦东、鹤沙航城、新场、惠南站均开始采取限流措施，提请乘客及时留意。O找不到网页 ????????                                            ", 2015-1-27 07:30,7,3,5,微博 weibo.com,C1tKWDpNi
82,"
                                                                                                    上海地铁运营信息：昨日上海地铁总客流为855.4万人次。 ????????                                            ", 2015-1-27 06:43,1,7,9,360安全浏览器,C1ts32n8h
