序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
43,"
                                                                                                    【杨雄：车牌拍卖实行季度警示价】#微直播#在回答东方网提问时，杨雄说，今年私车牌照额度总量为10万辆，包括1万辆新能源车，另外二手车牌将作为增量纳入拍卖。车牌价格继续实行警示价，去年为年度警示价，现在实行季度警示价，一季度的警示价是去年四季度的平均成交价。 ????????                                            ", 2015-1-29 18:41,59,63,36,微博 weibo.com,C1R0k2Vjs
44,"
                                                                                                    【杨雄：今年3项措施缓解交通拥堵】#微直播#在回答东方网提问时，杨雄说，今年重大项目较多，主要采取3方面措施缓解交通拥堵：①管好施工，让施工单位少封路、少占路，方便通行；②及时发布交通引导信息，包括封路情况、周边道路拥堵情况；③加强交通组织，有些地方开通单行线，使交通管理更高效更顺畅 ????????                                            ", 2015-1-29 18:39,54,51,32,微博 weibo.com,C1QZPiQc1
45,"
                                                                                                    【杨雄：行政权力都要进清单】#微直播#在回答澎湃提问时，杨雄说，上海2006年就公布了行政权力事项，目标是行政权力都进清单，清单以外无权：①广覆盖至市、区、街镇；②包括决策、执行到监督等权力运行环节的全流程;③标准化,实现目录管理、业务手册、办事指南、网上运行、数据共享、监督检查六位一体 ????????                                            ", 2015-1-29 18:29,35,44,33,微博 weibo.com,C1QVulMc6
46,"
                                                                                                    【杨雄：“医、药分开”将在全市逐步推广】#微直播#在回答新民晚报提问时，杨雄说，解决市民看病难、看病贵是医疗卫生体制改革的重点。现在实施情况总体符合改革方向。医、药分开要坚定不移地实施下去，现在上海正制定方案，逐步在全市推广。希望经过若干年努力，解决好以药养医的问题。 ????????                                            ", 2015-1-29 18:19,50,71,29,微博 weibo.com,C1QRGgIKf
47,"
                                                                                                    【杨雄：城市安全不可懈怠】在回答彭博社提问时，杨雄说，我们将根据国务院有关大型群众性活动的管理办法制定上海的实施办法。将借鉴世界其他城市安全管理的成功经验，对城市安全风险整体评估，进一步梳理风险点，并采取针对性措施。这些消除风险隐患的措施将一件件整改落实，进一步提高城市的安全工作 ????????                                            ", 2015-1-29 18:18,31,37,23,微博 weibo.com,C1QR5BsGL
48,"
                                                                                                    【杨雄：注重中小企业发展，注重草根创新】#微直播#在答新闻晨报问时，杨雄说，科创中心建设在注重发挥科研院所和企业作用同时,也注重中小企业发展和草根创新。2010年上海已率先建设创业苗圃,通过免房租、创业指导等服务，扶持创办5300多个企业。还通过天使基金、创投引导基金等鼓励创业和中小企业发展 ????????                                            ", 2015-1-29 18:06,36,35,26,微博 weibo.com,C1QMsnu3R
49,"
                                                                                                    【杨雄：高考改革方案配套政策及实施细则有望年底公布】#微直播#在回答上海教育电视台提问时，杨雄说，高考改革方案是教育综合改革的重要内容，我们正在制定相关配套政策和实施细则，共约18项，我们希望成熟一批，推出一批，今年年底前全部公布。 ????????                                            ", 2015-1-29 17:59,40,43,32,微博 weibo.com,C1QJDtGLv
50,"
                                                                                                    【杨雄：沪台合作形式多样】#微直播#在回答台湾联合报提问时，杨雄说，在“九二共识”基础上，两岸关系和平发展得到有力促进，沪台之间有较多交流和合作，比如已连续举办5届的“双城论坛”。今年除经贸合作外，沪台还将开展文化交流、青少年交流等。希望共同努力，通过交流与合作，更多惠及两岸人民。 ????????                                            ", 2015-1-29 17:56,30,31,33,微博 weibo.com,C1QIbBWOc
51,"
                                                                                                    【杨雄：“居转常”仍实行条件管理】#微直播#在回答文汇报提问时，杨雄说，2013年上海实施以积分制为主的居住证管理制度，目前确认居住证积分达120分以上的已有16.9万人。“居转常”目前还是实行条件管理，没有实行积分制管理。上海将继续通过两个千人计划、浦江人才计划、创新创业环境等吸引人才。 ????????                                            ", 2015-1-29 17:48,96,83,37,微博 weibo.com,C1QF97HQf
52,"
                                                                                                    【杨雄：十三五规划要开门做规划】#微直播#在回答解放日报提问时，杨雄说，我们提出十三五规划要“开门搞规划”，汇聚各方共识，凝聚各方智慧。通过研讨会、座谈会等征集各方意见，如现已通过网络征集800多位专家的研究成果，规划初稿形成后也会广泛听取社会意见，进一步修改完善。 ????????                                            ", 2015-1-29 17:41,45,41,34,微博 weibo.com,C1QBXqYqJ
53,"
                                                                                                    【杨雄：正研究实施“一带一路”建设方案】#微直播#在回答央广提问时，杨雄说,“一带一路”是国家战略,也是上海“四个中心”、自贸区建设以及发展开放型经济的重大机遇。我们正积极研究上海的实施方案，重点在金融服务、商贸投资、基础设施建设、人文交流等方面。既服务国家战略，又与上海发展紧密结合 ????????                                            ", 2015-1-29 17:37,42,38,32,微博 weibo.com,C1QArb3Pt
54,"
                                                                                                    【杨雄：迪士尼乐园开园时间需和合作方商定】#微直播#在回答凤凰卫视提问时，杨雄说，今年迪士尼乐园工程及配套项目建设将基本完成，具体开园时间还需迪士尼公司和中方合作伙伴一起商定。在应对大客流方面，中外双方已开始研究，将借鉴世博会做法制定相关预案，积极稳妥应对。 ????????                                            ", 2015-1-29 17:27,80,80,55,微博 weibo.com,C1QwykaO5
55,"
                                                                                                    【杨雄：上海房地产市场限购措施不改变】#微直播#在回答凤凰卫视记者提问时，杨雄说，上海房地产市场的限购措施不会改变。我们将保持原来的房地产市场调控目标和调控方向不变，进一步促进房地产市场平稳健康发展，防止市场出现大起大落。 ????????                                            ", 2015-1-29 17:22,86,61,38,微博 weibo.com,C1Quwsv2I
56,"
                                                                                                    【杨雄：沪港通运行平稳，基本达预期目标】#微直播#在回答东方卫视提问时，杨雄说，沪港通是内地资本市场开放的重大举措，也是上海国际金融中心建设的标志性事件。开通以来运行平稳，基本达到预期目标。目前上交所、期交所等都在酝酿一些面向国际市场的金融交易平台建设。 ????????                                            ", 2015-1-29 17:18,49,42,39,微博 weibo.com,C1QsR47hK
57,"
                                                                                                    【杨雄：2015版自贸区“负面清单”将进一步提高开放度和透明度】#微直播#在回答央视提问时，杨雄说，2013年首个负面清单有190条特别监管措施，2014年版已将缩减到139条。我们现在正积极研究2015版负面清单，总的想法是进一步扩大开放度和透明度。 ????????                                            ", 2015-1-29 17:11,52,56,35,微博 weibo.com,C1QpWuAGt
58,"
                                                                                                    【杨雄：评估人民币业务后，外汇业务将进一步开放】#微直播#在回答澳大利亚《金融评论》记者提问时，杨雄说，国家“一行三会”金融监管部门正在进一步研究资本项下的双向开放。我们去年建立了自由贸易账户，账户里人民币业务已可以开展。在国家有关部门评估人民币业务情况后，外汇业务将会进一步开放。 ????????                                            ", 2015-1-29 17:09,41,56,34,微博 weibo.com,C1Qp75FUn
59,"
                                                                                                    【杨雄：自贸区扩区力度很大】#微直播#在回答新加坡联合早报提问时，杨雄说，上海自贸区从28.78km??扩大到120.72km??，把陆家嘴金融贸易区、张江高新技术园区、金桥开发区都纳入其中。陆家嘴金融贸易区是国际金融中心建设的主要载体,接下来我们在金融服务业扩大开放、资本市场建设等方面将努力有更大作为 ????????                                            ", 2015-1-29 17:04,71,76,35,微博 weibo.com,C1Qn0tJyQ
60,"
                                                                                                    【杨雄：上海正处在经济转型升级关键时期】在回答新华社记者提问时，杨雄说，近年来上海经济发展比较平稳，保持了7-8%中速增长，产业和贸易结构进一步优化。但转型基础还不够稳，现代服务业竞争力还不强，环境治理还需下更大功夫。经济增速稍慢一点并不可怕，关键要把经济发展方式和经济结构调整过来。 ????????                                            ", 2015-1-29 16:55,103,101,41,微博 weibo.com,C1Qju758h
61,"
                                                                                                    【市政府记者招待会开始，杨雄市长感谢媒体出色报道两会】#微直播#上海市人民政府记者招待会开始，杨雄市长说，感谢广大媒体朋友的出色工作，让全市人民能够充分、及时了解“两会”的情况，也使我们能够广泛了解社会各界对政府工作的意见和建议。 ????????                                            ", 2015-1-29 16:43,32,34,39,微博 weibo.com,C1QeIjsOU
62,"
                                                                                                    【微直播预告：杨雄市长将答中外记者问】再过半小时左右，市政府将举行记者招待会，杨雄市长出席并回答中外记者提问。上海发布将全程微直播，欢迎围观！ ????????                                            ", 2015-1-29 16:23,76,54,48,微博 weibo.com,C1Q6lpOm3
63,"
                                                                                                    【市第十四届人大第三次会议闭幕】#两会速递#上海市第十四届人民代表大会第三次会议在圆满完成各项议程后，今天下午在世博中心闭幕。 ????????                                            ", 2015-1-29 16:18,12,4,27,微博 weibo.com,C1Q4kqUji
64,"
                                                                                                    【上海动物园下周三启动""羊年生肖文化节""系列活动】#探索上海#羊年快到，想不想去动物园看看真羊?@上海动物园 的系列活动包括：全年展示园内野生羊类的""羊羊得意""；2.19-6.30展示家畜小羊及互动的""小小羊村""、""游园觅羊""春游园会；2.4-4.18""百羊彩绘""；4.19-6.30科普互动活动""彩羊开泰""等。详↓ ????????                                            ", 2015-1-29 16:00,44,12,22,360安全浏览器,C1PXc7Uyf
65,"
                                                                                                    【晚婚和晚婚假你应该知道的那些事】#劳动保障#几岁算晚婚?晚婚假有多少天?婚假期间工资该怎么算?准备结婚的新人们，这些你们都知道吗？@上海12333 整理了关于晚婚假的小百科和婚假期间的工资结算规定。包括:男满25周岁、女满23周岁后初次结婚属晚婚，可享受额外晚婚假7天，遇法定节假日可顺延，详见↓ ????????                                            ", 2015-1-29 15:36,162,59,47,360安全浏览器,C1PNghnVg
66,"
                                                                                                    【静安区最新餐饮单位监督检查结果公布,红宝石、王家沙等获得“笑脸”标志】#连线区县#经常在静安吃饭的吃货们，有没有注意过去的餐厅贴的是什么表情? @上海静安 公布了最新区餐饮单位检查评定结果，经检测，红宝石和王家沙等餐厅位列放心餐厅，获得“笑脸”标志，快来戳图看看哪些饭店有”笑脸”了 ????????                                            ", 2015-1-29 15:08,45,23,30,微博 weibo.com,C1PCanfSW
67,"
                                                                                                    【建言：新生儿户籍登记时强制录入指纹】#两会声音#近年来，儿童失踪和被拐的新闻屡屡见诸报端，市人大代表曾铮建议，建立儿童指纹信息采集制度。他说，如建立儿童指纹信息库，儿童在登记户籍、入园入学时均能通过指纹信息追溯其出生来源，使被拐儿童在上述环节就能被筛查出来。 ????????                                            ", 2015-1-29 14:28,392,264,1479,微博 weibo.com,C1PlCre0W
68,"
                                                                                                    【去年出租车、公交等行业违法率“黑名单”公布】#交通资讯#@上海交通 执法总队公布本市2014年度出租、公交、省级客运和危险货物运输行业企业月均违法率。交安、捷达、界龙位列出租车违法率前三；奉贤、金球和锦山位居公交行业月均违法率前三；省际客运领域，亚通旅游月均违法率达14.47% ????????                                            ", 2015-1-29 13:47,84,27,16,微博 weibo.com,C1P5e0bE2
