序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
19,"
                                                                                                    #例行发布会#健康报:有两个问题：一是关于福建省5岁女童因输血感染艾滋病毒，请问宣传司有没有掌握相关的信息？在输血感染艾滋病和核酸检测方面有哪些相关规定？此类事件有哪些赔偿措施？二是关于疾病应急救助，2015年国家卫生计生委会采取哪些措施，让有需求的病人得到雪中送炭的帮助？ ????????                                            ", 2015-1-12 12:57,5,1,赞,人民微管家,BFbWNhxf9
20,"
                                                                                                    #例行发布会#每日经济新闻记者:请问全民医保补助标准具体提高到怎样的程度？在大病医保筹资水平动态调节机制方面，卫计委有哪些考虑？制定《分级诊疗的指导意见》中，在大医院与基层医疗机构进行转诊的时候，利益分配将如何来协调？ ????????                                            ", 2015-1-12 11:43,8,5,赞,人民微管家,BFbsD7RRq
21,"
                                                                                                    #例行发布会#国家卫生计生委宣传司司长、新闻发言人毛群安介绍2015年卫生计生工作重点任务。 ????????                                            ", 2015-1-12 11:04,46,19,5,人民微管家,BFbcMkiuP
22,"
                                                                                                    #例行发布会#国家卫生计生委宣传司司长、新闻发言人毛群安介绍2014年卫生计生工作进展情况。 ????????                                            ", 2015-1-12 10:58,20,7,赞,人民微管家,BFbapa3Qx
23,"
                                                                                                    #例行发布会#国家卫生计生委宣传司司长、新闻发言人毛群安介绍2014年度卫生计生十大新闻。 ????????                                            ", 2015-1-12 10:46,31,11,2,人民微管家,BFb5rxeDr
24,"
                                                                                                    #例行发布会# 国家卫生计生委2015年第一次例行发布会现在开始。本次发布会主要通报两大事项：一是2014年度卫生计生十大新闻事件；二是2014年卫生计生工作进展和2015年工作要点。国家卫生计生委宣传司司长、新闻发言人毛群安主持本次发布会。 ????????                                            ", 2015-1-12 10:32,3,3,2,人民微管家,BFaZN7rMt
25,"
                                                                                                    #例行发布会#国家卫生计生委2015年1月例行新闻发布会现在开始，@ 中国网 同步直播，敬请关注O国家卫生计生委就2014年卫生计生工作进展和20... ????????                                            ", 2015-1-12 10:27,转发,评论,1,人民微管家,BFaY48ANm
26,"
                                                                                                    #例行发布会#国家卫生计生委将于1月12日上午10时在西直门办公区2号楼1层新闻发布厅召开例行新闻发布会，介绍2014年中国卫生计生十大新闻、2014年卫生计生工作进展和2015年重点工作。欢迎中外记者届时携带本人采访证参会。 O网页链接 　 ????????                                            ", 2015-1-9 16:51,14,17,1,人民微管家,BELc9kNgB
27,"
                                                                                                    1月6日，为加强急（抢）救药品采购供应管理，切实保障患者临床用药需求，国家卫生计生委发布了《做好急（抢）救药品采购供应工作的通知》：合理确定急（抢）救药品范围；实行急（抢）救药品直接挂网采购；完善急（抢）救药品供应保障机制；做好组织实施。O网页链接????????????                                            ", 2015-1-9 16:42,9,1,1,人民微管家,BEL8yx0DI
28,"
                                                                                                    1月8日，2015年全国卫生计生工作会议在京召开。李斌主任指出，2014年全系统服务大局作出新贡献，重大改革取得新进展，公共卫生和重大疾病防治取得新成效，难点焦点工作取得新突破。2015年要推进深化医改、基本公共卫生服务均等化和重大疾病防控、单独两孩政策，依法行政，建设人民满意的卫生计生事业。 ????????                                            ", 2015-1-8 20:02,147,86,14,人民微管家,BED18j4i4
29,"
                                                                                                    国家卫生计生委官微“健康中国”入选人民网“十大机构政务微博”。                                            ", 2015-1-5 15:29,12,8,79,360安全浏览器,BE8WZic84
30,"
                                                                                                    在2015年新年来临之际，国家卫生计生委主任李斌发出新年致辞，向全国广大卫生计生工作者致以新年的祝福！向奋战在卫生援外一线的中国医疗队员致以诚挚的慰问！向长期关心和支持卫生计生事业改革发展的各级党委、政府和有关部门，向广大人民群众、社会各界和新闻媒体表示衷心的感谢！ ????????                                            ", 2015-1-1 08:59,79,58,10,人民微管家,BDuGF5eMg
31,"
                                                                                                    国家卫生计生委医师资格考试委员会确定“2014年医师资格考试医学综合笔试合格分数线”。详见：O网页链接 ????????                                            ", 2014-12-31 17:11,26,9,4,人民微管家,BDotWmIpb
32,"
                                                                                                    #国家卫生计生委迅速组织认真学习贯彻习近平总书记慰问信精神#30日晚，习近平总书记发来慰问信后，李斌主任要求在全系统迅速组织学习贯彻落实，按总书记要求进一步做好援非抗疫的培训、检测、留观、救治等工作。委党组同志、机关干部、前方医疗队员认真组织学习、认真贯彻习总书记慰问信精神。 ????????                                            ", 2014-12-31 16:34,3,4,2,人民微管家,BDoeIybYG
33,"
                                                                                                    #习近平向中国援非抗击埃博拉出血热疫情全体医疗队员致慰问信#中共中央总书记、国家主席、中央军委主席习近平30日向中国援非抗击埃博拉出血热疫情全体医疗队员致慰问信，向他们致以诚挚的问候，祝全体医疗队员新年好。O网页链接 ????????                                            ", 2014-12-31 09:12,7,1,4,人民微管家,BDllrBqm6
34,"
                                                                                                    本次 #在线访谈# 到此结束，感谢各位网友的关注和参与！马上就到新年了，希望大家合理安排自己的生活起居，合理膳食，过一个祥和又健康的新年！ ????????                                            ", 2014-12-29 11:55,5,4,5,人民微管家,BD3yAtnok
35,"
                                                                                                    #在线访谈# 主持人：下一步为了不断提高我国居民的健康素养，我们有哪些具体工作打算和措施呢？ ????????                                            ", 2014-12-29 11:51,11,2,赞,人民微管家,BD3wVCd7j
36,"
                                                                                                    #在线访谈# 主持人：我们国家的居民健康素养和前几年比虽然有了提高，但是整体水平还比较低，请专家介绍一下，我们和国外相比水平如何？国际上有哪些经验值得我们借鉴？????????????                                            ", 2014-12-29 11:37,15,4,3,人民微管家,BD3rew64b
37,"
                                                                                                    #在线访谈# 主持人：我们的调查问卷必须由专业人员来填吗？公众自己能不能对自己进行一个评判呢？这些问卷有没有开发的产品是适合公众在网上获取问卷进行自我调查或评价的？ ????????                                            ", 2014-12-29 11:29,2,2,赞,人民微管家,BD3o8rj7g
38,"
                                                                                                    #在线访谈# 主持人：比如在慢性病防治方面，是怎么调查考量的呢？ ????????                                            ", 2014-12-29 11:24,7,3,赞,人民微管家,BD3m7bijV
39,"
                                                                                                    #在线访谈# 主持人：目前，居民健康素养水平怎么样，能不能请专家介绍一下这次健康素养监测的结果？和2012年比有哪些进步，呈现了什么特点？我们的健康素养到底是从哪些方面进行评价的？ ????????                                            ", 2014-12-29 11:19,3,评论,1,人民微管家,BD3kai0eP
40,"
                                                                                                    #在线访谈# 主持人：既然提高健康素养这么重要，我们国家从提高公众健康素养方面做了哪些工作呢？ ????????                                            ", 2014-12-29 11:11,5,4,1,人民微管家,BD3gPbtOl
41,"
                                                                                                    #在线访谈# 如何提高自己的健康素养？提高居民健康素养有什么重要意义？????????????                                            ", 2014-12-29 10:49,9,1,2,人民微管家,BD37Qb0c4
42,"
                                                                                                    #在线访谈# 主持人：什么是健康素养？ ????????                                            ", 2014-12-29 10:37,11,评论,2,人民微管家,BD336aocB
43,"
                                                                                                    #在线访谈# 姚宏文司长介绍《2013年中国居民健康素养监测报告》有关情况。 ????????                                            ", 2014-12-29 10:27,7,3,1,人民微管家,BD2YTe2B0
44,"
                                                                                                    #在线访谈# 本次访谈我们邀请了国家卫生计生委宣传司副司长姚宏文，中国疾病预防控制中心研究员王若涛，中国健康教育中心监测部主任、研究员李英华，介绍我国居民健康素养监测工作进展以及居民健康素养水平，并与网友们互动交流。 ????????                                            ", 2014-12-29 10:11,10,5,2,人民微管家,BD2Sx48Nt
45,"
                                                                                                    #在线访谈# 国家卫生计生委网站第22期在线访谈马上开始，本次访谈将介绍我国居民健康素养监测工作进展以及居民健康素养水平有关情况，欢迎各位网友踊跃提问！ ????????                                            ", 2014-12-29 10:01,20,14,1,人民微管家,BD2OggUha
46,"
                                                                                                    #微直播# 国家卫生计生委宣传司司长毛群安主持本次启动会。 ????????                                            ", 2014-12-26 10:44,6,9,2,人民微管家,BCAOkAPqs
47,"
                                                                                                    #微直播#崔丽副主任强调，要以贯彻落实两办《通知》为契机，进一步提升控烟工作水平。一要进一步加大贯彻落实两办《通知》力度，创建无烟环境。二要推动控烟立法和执法，提高控烟工作法制化水平。三要广泛开展社会动员和健康教育，为控烟营造支持性环境。四要强化督导评估，提高控烟工作能力。 ????????                                            ", 2014-12-26 10:42,7,3,2,人民微管家,BCANwnE4D
48,"
                                                                                                    #微直播# 国家卫生计生委副主任崔丽在讲话中充分肯定了一年来落实两办《通知》取得的成效：领导干部在公共场所吸烟的状况有了很大改观。不吸烟、不敬烟、不送烟的社会氛围逐步形成。以贯彻落实两办《通知》为契机，全国控烟履约工作力度明显加大。社会各界广泛支持，控烟支持性环境进一步改善。 ????????                                            ", 2014-12-26 10:33,8,3,3,人民微管家,BCAJP55mr
49,"
                                                                                                    #微直播# 新闻出版广电总局机关服务局陈真真介绍创建无烟机关经验。 ????????                                            ", 2014-12-26 10:22,4,1,2,人民微管家,BCAFoi1mh
50,"
                                                                                                    #微直播# 工业和信息化部机关服务局付京波副局长介绍创建无烟机关经验。 ????????                                            ", 2014-12-26 10:15,4,评论,赞,人民微管家,BCACpAIgq
51,"
                                                                                                    #微直播# 湖北省卫生计生委高忠明副巡视员介绍湖北省落实两办《通知》情况。 ????????                                            ", 2014-12-26 10:09,5,评论,3,人民微管家,BCAAgB0yq
52,"
                                                                                                    #微直播# 北京市爱卫办、健康促进处刘泽军处长介绍北京市落实《两办》通知情况。 ????????                                            ", 2014-12-26 10:08,5,1,赞,人民微管家,BCAzMcp32
53,"
                                                                                                    #微直播# 媒体获奖代表——新华社对外部严文斌主任发表获奖感言。 ????????                                            ", 2014-12-26 10:05,6,评论,3,人民微管家,BCAyAiWoS
54,"
                                                                                                    #微直播# 与会领导与嘉宾为获奖代表颁奖。 ????????                                            ", 2014-12-26 10:00,6,评论,2,人民微管家,BCAwyqOz8
55,"
                                                                                                    #微直播# 承办单位——中国健康教育中心主任李长宁宣布2014年中国烟草控制大众传播活动获奖名单。通过优秀作品评选，调动了广大媒体和各级控烟及健康教育专业机构的积极性，扩大了控烟宣传和健康教育的影响力。 ????????                                            ", 2014-12-26 09:48,8,1,1,人民微管家,BCArEEOta
56,"
                                                                                                    #微直播# 姚宏文副司长介绍了控烟传播活动2015年工作安排：继续做好媒体作品征集、评选及表彰活动；加强媒体控烟培训和交流活动；继续开展年度十大控烟新闻事件评选；加大新媒体传播力度；继续加强与主流媒体的合作。通过活动开展，为全面落实两办《通知》、促进全民健康做出新的更大的贡献。 ????????                                            ", 2014-12-26 09:44,2,1,2,人民微管家,BCApUwcRr
57,"
                                                                                                    #微直播# 国家卫生计生委宣传司副司长姚宏文总结了2014年控烟传播活动开展情况：通过控烟媒体作品报送评奖、媒体培训和交流、制作发放控烟传播材料、协调播放控烟公益广告、社交媒体控烟传播等活动，充分发挥媒体舆论引导和监督力量，大力营造控烟支持性环境，推动两办《通知》精神落到实处。 ????????                                            ", 2014-12-26 09:39,6,1,1,人民微管家,BCAnXF16K
58,"
                                                                                                    #微直播# 中国烟草控制大众传播活动由中国健康教育中心承办。自2008年启动至今已经开展了6年。6年来，通过组织系列活动，形成了强大的传播合力，在推进公共政策、引导公众舆论和社会行为规范、推动中国控烟履约进程等方面发挥了积极作用。 ????????                                            ", 2014-12-26 09:24,30,4,2,人民微管家,BCAhTdcAa
59,"
                                                                                                    #微直播# 启动会正式开始。控烟履约工作部际协调领导小组成员单位、国际组织、控烟专家、媒体代表及获奖代表等120余人参会。活动由国家卫生计生委、中央文明办、中直机关工委、中央国家机关工委、中直管理局、国家机关事务管理局共同主办。 ????????                                            ", 2014-12-26 09:15,10,4,赞,人民微管家,BCAeokkIR
60,"
                                                                                                    #微直播# 贯彻落实两办《通知》精神推进会暨中国烟草控制大众传播活动2015年启动会将于9:00开始直播，敬请关注。 ????????                                            ", 2014-12-26 08:58,6,2,1,人民微管家,BCA7q2qse
61,"
                                                                                                    为深入学习宣传贯彻习近平总书记在江苏调研时关于医疗卫生工作的重要指示精神，国家卫生计生委组织专题座谈会，就深化医药卫生体制改革提出切实可行的举措。 ????????                                            ", 2014-12-25 16:26,13,5,3,人民微管家,BCtCJ1L1L
62,"
                                                                                                    #微直播# 国家卫生计生委副主任崔丽表示，国家卫生计生委正在按照总书记重要指示要求，研究切实可行的措施，加大医改等重大任务的工作力度，全力推进改革发展。当前和今后一个时期，要深入推进公立医院改革，推动城乡基本公共服务均等化，着力加强卫生计生人才队伍建设，努力构建和谐医患关系。 ????????                                            ", 2014-12-24 17:12,18,13,3,人民微管家,BCkuOhtwH
63,"
                                                                                                    #微直播#首都医科大学2013级三年制临床医学的学生介绍了参加农村基层定向医学生免费培养的情况。2008年，北京市多部门联合开展农村山区、半山区定向培养卫生人才工作，委托相关学校面向北京部分远郊区县的山区、半山区免费招收农村户籍的学生，为当地乡镇卫生院培养和输送人才。 ????????                                            ", 2014-12-24 16:06,3,评论,1,人民微管家,BCk44xW9v
64,"
                                                                                                    #微直播#北京协和医院医生吴东从体系简介、培养目标、经验特色、总结思考等方面介绍了参加住院医师规范化培训的情况。 ????????                                            ", 2014-12-24 15:54,3,1,1,人民微管家,BCjZdsdVm
65,"
                                                                                                    #微直播# 北京协和医院副院长王以朋介绍了提升医院管理的措施，包括推进预约挂号、开展分级诊疗、加强门诊管理、建立疑难病会诊中心、进行信息化、自动化管理。 ????????                                            ", 2014-12-24 15:42,4,评论,5,人民微管家,BCjUb7FJn
66,"
                                                                                                    各医联体重点开展了重点专科对口扶持工作、建立双向转诊绿色通道、开设化验检查“直通车”、开展远程会诊工作、加强业务指导、建立责任主任工作机制等工作。                                            ", 2014-12-24 15:28,3,评论,1,360安全浏览器,BCjONd9ME
67,"
                                                                                                    #微直播# 北京市卫生计生委副主任毛羽介绍了北京市区域医疗联合体系建设相关工作。截止2014年11月底，北京市各区县根据辖区居民分布和医疗机构布局，初步成立了区域医联体30个，包括30家核心医院，297家合作医疗机构。从运行的情况看，在医联体内部初步构建了分级诊疗、急慢分治、双向转诊的诊疗模式。 ????????                                            ", 2014-12-24 15:11,8,3,1,人民微管家,BCjHw0MfE
68,"
                                                                                                    #微直播# 医政医管局副局长赵明钢表示，要实施改善服务3年行动计划，进一步改善人民群众看病就医感受；构建分级诊疗模式，引导患者科学选择就医机构，为大医院改善服务创造条件；深化城乡医院对口支援，推动优质医疗资源下沉，提高县医院的综合能力。 ????????                                            ", 2014-12-24 15:01,4,1,赞,人民微管家,BCjDPAcF4
69,"
                                                                                                    #微直播# 体制改革司副司长傅卫表示，要加强基层人才队伍建设和基层医疗卫生服务体系建设，完善基本公共卫生服务均等化制度，在基层推行人性化医疗卫生服务，大力推进公立医院改革，建立分级诊疗制度，完善基本医保制度。 ????????                                            ", 2014-12-24 14:56,8,4,6,人民微管家,BCjBsq4Dh
70,"
                                                                                                    #微直播# 12月24日，国家卫生计生委在北京协和医院组织召开专题座谈会，深入学习宣传贯彻习近平总书记近日在江苏调研时关于医疗卫生工作的重要指示精神。来自国家卫生计生委相关司局、相关直属和联系单位、北京卫生计生委、在京相关医院的负责同志，医务人员代表以及媒体代表参加了座谈会。 ????????                                            ", 2014-12-24 14:50,8,5,2,人民微管家,BCjz1pHzU
71,"
                                                                                                    【国家卫生计生委回应四川一名艾滋病感染儿童遭驱离一事】 针对近日媒体报道西充县一名艾滋病感染男童遭同村200人联名驱离一事，我委立即责成四川省卫生计生委了解核实情况，并会同有关部门，协调地方政府妥善做好该名艾滋病感染儿童的医疗救治、生活救助和入学教育等工作。O网页链接 ????????                                            ", 2014-12-20 20:18,41,18,9,人民微管家,BBK0ii1xU
72,"
                                                                                                    无烟？中国行！                                            ", 2014-12-18 16:30,11,9,28,360安全浏览器,BBpEWgJOv
73,"
                                                                                                    我委发布2013年中国居民健康素养监测报告。监测结果显示，我国居民健康素养水平稳步提升，2013年为9.48%，比2012年的8.80%提高0.68个百分点，比2008年的6.48%提高3个百分点。详见O网页链接 ????????                                            ", 2014-12-17 09:58,9,6,2,人民微管家,BBdFha3Sp
74,"
                                                                                                    中国援塞拉利昂公共卫生培训队的专家对塞98名警务人员开展了埃博拉防控知识培训。援塞公共卫生培训项目将为塞拉利昂培训4000名社区管理人员和疫情防控人员，包括医务人员、基层管理者、社区领袖、政府工作人员、学生、社会卫生工作者和志愿者，以及警察、军人等特殊人群。 ????????                                            ", 2014-12-16 19:36,3,1,8,人民微管家,BB818vKzL
75,"
                                                                                                    #例行发布会#国家卫生计生委十二月例行发布会转播到此结束，谢谢您的关注！ ????????                                            ", 2014-12-10 12:25,1,10,5,人民微管家,BAaDw0voQ
76,"
                                                                                                    #例行发布会#中央人民广播电台中国之声记者:有一个问题是关于大病医保的，我们之前曾经讲过，大病医保是今年的一项重要工作，将会在明年全国全部展开，目前这项工作的进展如何？如果全面推开的话，将会给普通老百姓带来哪些福利？谢谢。详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 12:24,9,7,4,人民微管家,BAaCS6NVp
77,"
                                                                                                    #例行发布会#健康报记者:埃博拉疫情发生以来，我们国家派出了多批的医疗队，目前埃博拉疫情是什么状况？我们国家的医疗队在当地的工作状况又是怎样的？在救援过程当中还存在哪些困难？详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 12:19,6,评论,2,人民微管家,BAaAUF5at
78,"
                                                                                                    #例行发布会#凤凰卫视记者:关于H7N9，广东报告了死亡病例，另外也看到包括福建多个地方已经有确诊的病例出现，目前整个内地的H7N9的状况怎么样，我们现在采取什么样的层级，什么样的监控措施，预判今冬疾病的趋势是怎么样？详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 12:10,5,评论,2,人民微管家,BAaxptoPI
79,"
                                                                                                    #例行发布会#法制日报社记者:请问孙主任，我们看到控烟立法的城市越来越多，宣传的力度也在不断加大，如果执法监督不到位的话，控烟工作有可能还会流于形式。深圳在控烟执法监督方面做得比较好，效果也比较明显，请孙主任再给我们详细介绍一下你们在这方面的经验和体会。详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 12:04,6,1,赞,人民微管家,BAauQuhgM
80,"
                                                                                                    #例行发布会#每日经济新闻记者:请问北京市《条例》其中对于烟草制品的销售，有哪些具体的规定，打算如何在下一步具体的推进过程中把这个工作落到实处？详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 11:57,4,2,赞,人民微管家,BAas8F27i
81,"
                                                                                                    #例行发布会#中国人口报社记者:我想问姚司长一个问题，我们都知道目前国务院法制办已经就《条例》送审稿公开征求社会意见，我想了解一下《条例》中的处罚力度是否足够，多部门执法的模式是否可行？谢谢。详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 11:56,1,3,1,人民微管家,BAartzJRe
82,"
                                                                                                    #例行发布会#孙主任给大家介绍深圳市控烟立法工作推进的有关情况。详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 11:54,10,1,2,人民微管家,BAaqCFTb1
83,"
                                                                                                    #例行发布会#北京市的刘泽军主任给大家介绍北京市控烟立法工作情况。详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 11:51,8,4,赞,人民微管家,BAapx3Hdn
84,"
                                                                                                    #例行发布会#姚宏文副司长向我们介绍全国控烟立法的整体情况、控烟履约工作的进展情况。详情：O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 11:48,15,1,3,人民微管家,BAaorml4s
85,"
                                                                                                    #例行发布会#国家卫生计生委12月例行发布会正式开始，本次发布会将介绍介绍控烟法制化建设情况、公布各省卫生计生委新闻发言人名单，国家卫计委新闻宣传司副司长宋树立主持发布会。详情O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 10:51,7,7,4,人民微管家,BAa1gn98T
86,"
                                                                                                    #例行发布会#国家卫生计生委12月例行新闻发布会现在开始，@ 中国网 同步直播，敬请关注O国家卫生计生委就控烟法制化建设情况举行发布会 ????????                                            ", 2014-12-10 10:41,3,3,2,人民微管家,BA9XjqnQb
87,"
                                                                                                    #在线访谈# 本期在线访谈到此结束，谢谢大家关注！ ????????                                            ", 2014-12-1 16:30,4,11,赞,人民微管家,ByPou6OWz
88,"
                                                                                                    #在线访谈# 主持人：有网友问，进入新世纪以来，中国艾滋病防治工作出现了很多新的特点，刚才也听到访谈嘉宾作了介绍，我还想了解一下中国防艾工作目前面临的最大困难和挑战是什么？中国艾滋病防治工作未来的重点是什么？ ????????                                            ", 2014-12-1 16:28,4,4,赞,人民微管家,ByPnB9zJ7
89,"
                                                                                                    #在线访谈# 主持人：网友“李玉”刚刚提问，对艾滋病人，如何做好监管和治疗？一旦阳性了怎么办？ 我理解就是对于艾滋病病人怎么做好管理和服务？ ????????                                            ", 2014-12-1 16:23,3,评论,赞,人民微管家,ByPlnqq2P
90,"
                                                                                                    #在线访谈# 主持人：网友“欣欣”问，有的时候我们会看到媒体报道说艾滋病患者到医院看病的就医权利无法得到保障，我想问一下在这方面国家有哪些要求和规范？ ????????                                            ", 2014-12-1 16:21,2,评论,2,人民微管家,ByPkIlUUs
91,"
                                                                                                    #在线访谈# 主持人：有一位网友说，我是一名艾滋病病毒感染者，我想要自己的宝宝，我现在应该注意些什么？ ????????                                            ", 2014-12-1 16:19,3,1,1,人民微管家,ByPjYhJQa
92,"
                                                                                                    #在线访谈# 网友“LHG”：朋友患肝病10多年，一直在一所正规医院治疗。2013年3月到11月，住三次院，都要输血。2014年初检测艾滋病毒呈阳性，怀疑感染。2013年3月到11月，患者没离开过居住地，没在其他医院治疗，没接触过传染源，没有性生活，爱人和孩子血液检测是阴性，家属认为问题出在最后一次输血。 ????????                                            ", 2014-12-1 16:18,1,2,1,人民微管家,ByPjkFG1w
93,"
                                                                                                    #在线访谈# 主持人：网友“吴天祥”问，现在社会上还是提到艾滋病就比较恐惧，到底多久检测阴性就可以排除了？ ????????                                            ", 2014-12-1 16:12,3,评论,赞,人民微管家,ByPgZzrbl
