序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
18,"
                                                                                                    【扩散周知！主动采血有助于找到失散亲人！】寻找失散亲人的焦急和无助让人心痛，现在公安机关创建了一种最新寻亲方式：主动采血，验明DNA，输入数据库进行匹配，就可以帮助您找到失散的亲人！数据库拥有全国正在寻亲人们的DNA数据资源，希望能帮助到正在寻亲的人们。请帮忙转发，挽救更多家庭！ ????????                                            ", 2014-6-30 14:24,43,8,6,人民微管家,BboKDjZ3d
19,"
                                                                                                    【涨姿势！中国各城市的古称谓及得名由来】上海：意为""通向大海的地方""；天津：意为""天子的津渡""；成都：得名于""一年成聚，二年成邑，三年成都""；珠海：出产珍珠的海湾；深圳：深邃的水沟；东莞：盛产一种叫莞草的水草而得名；桂林：取桂树成林之意。找找你家乡城市名字的由来吧！详见↓(转) ????????                                            ", 2014-6-30 13:09,79,17,17,iPhone客户端,BbogfwTdQ
20,"
                                                                                                    【10岁男童高考574分超一本线68分 称未正常发挥】“语文107，数学116，外语104，综合247，总分574，排名12570”这是福州10岁男孩今年的高考成绩，他冲着中科大少年班去的。小孩说，他的数学和理综没正常发挥，无缘中科大，急哭了。O网页链接 他念了三年小学，一年初中，两年高中……小学霸。 ????????                                            ", 2014-6-30 12:00,58,38,48,iPhone客户端,BbnOqsDZD
21,"
                                                                                                    【女车主违停被罚发飙 拿百元大钞洒向交警】昨日南京一女车主将车停在商场门口人行道上，影响行人出行。交警依法处理时，遭女车主羞辱：对方取出一叠百元大钞摔向交警，并将交警摩托车的执法仪器摔在地。交警始终保持克制。女车主以妨害公务执行被带回派出所。小编：错就要认，为什么要发飙呢？ ????????                                            ", 2014-6-30 11:19,62,74,17,人民微管家,BbnxAbS13
22,"
                                                                                                    【司机必看！下周起广州99路口新增192套电子眼！】6月30日起，广州新增99个路口192套电子警察“上岗”，除少部分，如东华北路金城宾馆路口、康王北路西华路口、艺洲路艺苑路口等位于市区外，其他大部分路口位于郊区和城乡接合部地带。电子眼详细位置请戳图↓↓请遵章驾驶。转给各位司机大佬！ ????????                                            ", 2014-6-30 10:32,147,19,11,人民微管家,BbneogmqN
23,"
                                                                                                    人为什么要这么努力？（图著：阿季亲笔信），说得真好！ 今年已过一半了，新的一周又开始了，从今天开始努力吧。 ????????                                            ", 2014-6-30 10:00,44,9,12,人民微管家,Bbn1xjWaV
24,"
                                                                                                    【明天起，这些新规将影响我们生活】2014年7月1日起：①事业单位与职工确定为“合同关系”；②城镇职工养老保险缴费年限不足15年，可转入城乡居民养老保险；③京沪穗汉试点以房养老；④危货运输车安装GPS；⑤事故应急处置不力导致事故发生，追究领导责任；⑥铁路产品质量向公众公布。扩散周知！ ????????                                            ", 2014-6-30 09:22,69,12,9,人民微管家,BbmMecEjN
25,"
                                                                                                    【4种蔬果皮不能吃】营养专家建议，以下果蔬皮最好不要吃：1.土豆皮。其中含有毒的配糖生物碱。2.柿子皮。成熟的柿子皮中含有大量鞣酸，容易使人引起上腹部不适等症状。3.红薯皮。表皮与土壤直接接触，吸附了许多有害物质。4.荸荠皮。它吸收了很多有毒生物排泄物，同时还含有寄生虫。@生命时报 ????????                                            ", 2014-6-30 08:27,59,15,12,iPhone客户端,BbmpTgG6u
26,"
                                                                                                    【一首会让你泪奔的毕业歌《大学问》】知道什么叫天高地厚…知识跟世界细水长流。智慧用思考照明宇宙。我们懂得学问没尽头…成功不止付出与拥有。有承担才是，最高的成就…2014汕大毕业典礼合唱《大学问》，改编自Beyond《光辉岁月》，并由林夕作词！@汕头大学电视台L汕头大学2014届毕业合唱大学问 舍不得离开… ??????????查看图片                                            ", 2014-6-30 07:48,74,12,32,iPhone客户端,Bbma4aFSB
27,"
                                                                                                    #广州早晨#【只要心态正确，幸福无处不在】人生是个多面体，迷茫的人只看到了一面。其实既能从优越的生活中感受幸福，也懂得从苦日子里品味快乐，才算真正懂得生活。仰起头来，能看到幸福，低下头去，还能看到幸福，才算是明白人生的真谛。幸不幸福看心态。今天广州晴到多云，局部有雷阵雨，26-35℃。 ????????                                            ", 2014-6-30 07:15,41,13,16,iPhone客户端,BblWw6Ryi
28,"
                                                                                                    【睡法不对，起床更累】一觉醒来，头晕脑涨；起身活动胳膊时，关节直响，如果有这些信号，是身体提醒你：睡法不对。睡觉时，最好不要枕着手，不仅胳膊会酸痛，还容易引起胃食管反流。张嘴呼吸、蒙头睡觉、睡衣太紧都会影响睡眠质量。从今晚开始，睡个好觉吧[睡觉] ????????                                            ", 2014-6-29 23:01,60,13,16,人民微管家,BbiI2v0OT
29,"
                                                                                                    【扎根】很励志的一张图片。也许你做的事情看不到成果，但是不要害怕，你不是没有成长，而是在扎根！（收藏着，留着人生低潮的时候激励一下自己） ????????                                            ", 2014-6-29 22:20,116,40,66,人民微管家,BbirpfVTn
30,"
                                                                                                    【那些年，我们一起上过当的谣言】①滴血可以认亲；②“千滚水”不能喝；③可乐杀精；④宿便是健康杀手；⑤多吃核桃能补脑；⑥购物小票摸多了会致癌……这些都是真的吗？戳图看真相↓↓今天是#全国科普行动日#，转发辟谣，行动起来！(看完之后，小编又可以喝咖啡和可乐了) ????????                                            ", 2014-6-29 21:47,158,15,29,微博 weibo.com,Bbie9tuZ5
31,"
                                                                                                    【你，离癌症有多远？】北京市政府近日发布健康白皮书，数据显示2012年北京平均每天110人被确诊为癌症。专家认为这与不良生活方式密切相关。癌症，一个人生活方式的写照。早点戒掉坏习惯，把生命“浪费”在美好的事物上，不要等到生病时，才意识到健康最重要。爱的提醒，转给忙碌的TA！ ????????                                            ", 2014-6-29 21:07,94,18,22,微博 weibo.com,BbhXEcnYx
32,"
                                                                                                    【为逗女儿开心 父亲抛玩初生女儿失手致死】男子刘某为逗两个月大的女儿开心，把她往高空抛，待其掉到胸口位置时，再双手接住。第3次抛起孩子掉落时，他却没能接住，孩子直接摔在水泥地上，不幸身亡。后来，他因过失致人死亡罪，被判有期徒刑。蜀黍都提醒过多少次了，为啥总会出现各种zuo人 ????????                                            ", 2014-6-29 20:36,273,128,30,人民微管家,BbhLdyNat
33,"
                                                                                                    测试你的读心术有多少分？（图片来源网络 纯属娱乐） ????????                                            ", 2014-6-29 20:01,50,46,23,人民微管家,BbhwZekNe
34,"
                                                                                                    第一张解决头痛。第二张解决肩颈痛。第三张让你长高？（应该是看起来更挺拔）！第四张解决下背痛。 ????????                                            ", 2014-6-29 19:31,132,21,43,微博 weibo.com,BbhkFmZWb
35,"
                                                                                                    【小宝宝生命垂危 需要爸爸妈妈！】经福建晋江市爱国楼医院会诊，该男婴为先天性胆管闭锁，之前经过一次手术未能治愈。现在男婴肝已肿大，再不治疗生命垂危，但晋江医院不具备治疗条件，只能尽快转院…转起！帮帮宝宝，当地警局联系人：13600709883。（现孩子已得到@天使妈妈基金 关注） ????????                                            ", 2014-6-29 19:01,25,3,16,人民微管家,Bbh8E9Frt
36,"
                                                                                                    【同学，你每月生活费多少？】网友：不生病不吃药，不买衣服不理发，不逛街不参加收费活动，不谈男女朋友不请客，不吃水果不吃零食……即使坚决做到了以上几条，每月生活费还是猛超800元……2014年中国大学生消费行为调查显示，大部分受访大学生每月消费501—1000元，同学你呢？ ????????                                            ", 2014-6-29 18:31,52,18,16,人民微管家,BbgWs0v4a
37,"
                                                                                                    【12件学习时不宜做的事】对很多人来说，在大学，最难的就是找到高效学习的方法，许多人因为自身习惯和策略阻碍了成功的学习，以下12件事是在学习的时候不宜做得事。大家可以借鉴一下噢！[呵呵] 转发~送给即将步入大学殿堂的莘莘学子们。 ????????                                            ", 2014-6-29 18:01,29,7,18,人民微管家,BbgKh0A8V
38,"
                                                                                                    【珍惜生命 拒绝酒驾】周末晚上，一个叫Alex的小伙子开车来到美国俄亥俄州最火爆的一个酒吧上，免费开车送喝了酒的人回家。他搭了一车又一车的人，也不接受别人给的小费，他这么做的原因是受到朋友酒驾事故的启发，希望用这种特别的方式，提醒人们不要酒驾。（这背后有一个深刻的故事，请耐心看完） ????????                                            ", 2014-6-29 17:31,41,15,30,人民微管家,Bbgy61qkc
39,"
                                                                                                    【只要7步，就能将魔方6面还原】收藏着和孩子做游戏吧 ????????                                            ", 2014-6-29 17:01,136,14,37,人民微管家,BbglVl8vC
40,"
                                                                                                    【快来算算你是胖还是瘦！】体检表你都看懂了吗？有个数据叫""#身体质量指数#BMI""，是国际常用的衡量人体胖瘦程度及是否健康的一个标准。体质指数（BMI）=体重（kg）÷身高 的平方数（m），BMI超过40的人，比较难长寿。低于18.5则偏瘦，容易贫血、骨质疏松等。让你轻松看懂体检表！转起~收藏 ????????                                            ", 2014-6-29 16:31,29,10,16,人民微管家,Bbg9KDi8L
41,"
                                                                                                    【夏天来了：不会游泳的看过来】天气越来越热啦，你会游泳吗？自由泳、蛙泳、仰泳，多角度gif示意图，看图学游泳，快对照着下面9张图学习吧 ????????                                            ", 2014-6-29 16:02,132,25,43,微博 weibo.com,BbfXPBVmG
42,"
                                                                                                    【好创意！停车就找黄气球】在偌大的停车场寻找停车位，是一件头疼的事。目前韩国部分停车场开始用气球指示人们寻找车位。在每个车位的后方都粘了一个黄色箭头状、标有“HERE”字样的气球。当车停入车位后，气球会被压低。车离开，气球又会自动飘起来，提示人们这里有车位。（什么时候我们也能用上） ????????                                            ", 2014-6-29 15:31,88,35,60,微博 weibo.com,BbfLfukGC
43,"
                                                                                                    【生活小技巧】一些有用的生活小技巧，快转起~~ ????????                                            ", 2014-6-29 15:01,93,10,39,人民微管家,BbfzdFF8h
44,"
                                                                                                    绑鞋带十二招，你还只用同一招吗？“高大上”的绑鞋带方法，快学会，在这个夏日炫耀一番。 ????????                                            ", 2014-6-29 14:31,87,11,39,人民微管家,Bbfn2q1Ib
45,"
                                                                                                    #警方通报#【广州警方依法刑拘一爬桥男子】6月27日，男子欧阳某某因交通事故的赔偿问题而爬上海珠桥龙门架，海珠警方到场处置，该男子经劝导后返回桥面。警方对其刑事拘留。警方重申：市民应循合法途径表达诉求，警方对任何扰乱公共秩序、危害公共安全、损害公众利益的行为，都将依法查处。(图文无关) ????????                                            ", 2014-6-29 14:01,120,41,28,人民微管家,BbfaRqLxB
46,"
                                                                                                    教你一招：家里出现可恶的小爬虫，打又打不着、抓又抓不住怎么办？简单，用颜料笔轻轻一圈就OK啦！新技能get√ 小心不要把家里都画花了哦 PS：小编觉得，蚂蚁是靠嗅觉寻找线路，一旦原有线路的“气味”被打断，就会“迷路”，颜料笔的气味浓烈，蚂蚁不适应，就被困了。是这样吗？ ????????                                            ", 2014-6-29 13:31,24,13,15,人民微管家,BbeYHC1eN
47,"
                                                                                                    【你不可不知的急救误区！】①流鼻血时仰头；②烧烫伤涂牙膏；③喉咙卡刺硬吞食物；④老人摔倒急忙扶；⑤止血时，用力捆扎；⑥随意搬运患者；⑦溺水后倒过来控水；⑧异物入眼揉眼；⑨用力按摩扭伤部位。错误的急救方法，不仅延误救援，甚至造成二次伤害。正确做法↓↓你都做对了吗？@人民日报 ????????                                            ", 2014-6-29 13:01,86,4,20,人民微管家,BbeMvrAhL
48,"
                                                                                                    【小技能get√】实线剪开，虚线不剪！做一个吧，送给ta????????????                                            ", 2014-6-29 12:31,51,12,38,人民微管家,BbeAktBvO
49,"
                                                                                                    【小心身份证复印件被人利用】你能想像你的别墅一夜之间没了么？你能想像你一夜之间欠了银行几十万元么？你能想像因为身份证复印件没签注而被人告上法庭么？惨痛案例告诫人们—— 身份证复印件签注书写方法太重要了。。。有越多人知道，就一定越少人上当受骗！广泛转发、扩散。。。（图片来源网络） ????????                                            ", 2014-6-29 12:01,371,62,70,人民微管家,Bbeo9u06t
50,"
                                                                                                    【不要跟安全气囊做盆友】安全气囊无法保护您的孩子。安全气囊弹开充气的速度可高达320公里/小时，碰撞时如果人的乘坐姿势不正确，会给人带来严重的伤害。孩子上身较矮，气囊迸开的位置往往是在孩子的头顶，非但保护不了孩子，反而会造成伤害。 儿童乘车时，还是建议坐后排，并使用儿童安全座椅 ????????                                            ", 2014-6-29 11:31,31,8,10,人民微管家,BbebYekLe
51,"
                                                                                                    【丈夫出警 妻走1公里去生孩子】 6月11日，当厦门马巷派出所民警江涛正在离家200米的地方处理一起“武疯子”警情时，他怀孕37周的妻子发觉肚子不对劲，推开家门，顶着烈日独自走向了一公里外的医院。最终进行了剖腹产，母女平安！ “老婆，对不起”江涛重复讲了很多遍。做警察不易，说多都是 ????????                                            ", 2014-6-29 11:01,54,59,101,人民微管家,BbdZNfRWh
52,"
                                                                                                    【上了这个榜的就别买了！】儿童服装要近距离闻一下是否有刺激性气味，如有则可能甲醛超标；不要买特别白的作业本，因为可能添加大量荧光剂；塑胶玩具、电玩具和童车等要看是否有CCC标识……北京工商抽查检验不符合国家标准的儿童用品，JEEP等名牌榜上有名。转起提醒！ O网页链接 点大图观看 ????????                                            ", 2014-6-29 10:34,92,9,18,微博 weibo.com,BbdOYthn5
53,"
                                                                                                    【毕业了，户口怎么办】①户口在学校，凭《报到证》迁到所在单位，或生源地，或人才中心集体户口。②户口没有迁到学校，凭《报到证》回生源地迁户口。③升学的毕业生，录取学校同意接收档案及户口的，凭通知书到毕业学校转寄档案及户口…你知道自己的户口如何办理么？↓↓18个问答帮你搞定！@央视新闻 ????????                                            ", 2014-6-29 09:45,106,23,23,微博 weibo.com,BbduSmU1M
54,"
                                                                                                    【未来3天广州热到飞起 最高37℃ 谨防中暑[阳光]】今晨8时广州市录得气温29.3℃。预计今天广州仍是“晴热一夏”，中心城区最高气温继续在37℃左右，紫外线指数很高。预计未来三天广州晴热天气持续，气温仍“高烧”不退，小编整理现学现用的夏季装备贴，防暑防晒防紫外线补水一样都不能少！@广州天气 ????????                                            ", 2014-6-29 09:01,96,16,21,微博 weibo.com,BbdcX3phB
55,"
                                                                                                    #微知识#【文件夹删除不掉肿么办？】整理电脑时想要清理掉一些没有用的文件夹，却发现死活都刪不掉！您有没有遇到过这样的问题呢？是中毒还是系统出错？强迫症的亲们看着更是各种纠结啊有木有！！那么有什么方法可以将它们删除呢？赶紧戳图学习一下吧！via@电脑知识大百科 ????????                                            ", 2014-6-29 08:29,60,4,17,iPhone客户端,Bbd04AZz1
56,"
                                                                                                    #广州早晨#【人生应该远离的8种人】①从不会发自内心说谢谢的人。②没有任何信用出尔反尔的人。③自私自利的人。④从不真心爱你近你的人。⑤不肯做出应有承诺却又始终不愿放手的人。⑥思想很难沟通交流的人。⑦生活习惯相差很远的人。⑧没有任何责任感的人。今日广州晴到多云，局部有雷阵雨，26~35℃。 ????????                                            ", 2014-6-29 07:55,67,14,32,iPhone客户端,BbcMx8doA
57,"
                                                                                                    【睡法不对，起床更累】一觉醒来，头晕脑涨；起身活动胳膊时，关节直响，如果有这些信号，是身体提醒你：睡法不对。睡觉时，最好不要枕着手，不仅胳膊会酸痛，还容易引起胃食管反流。张嘴呼吸、蒙头睡觉、睡衣太紧都会影响睡眠质量。今晚开始，换个睡法，睡得不对，起来重睡。[睡觉]@生命时报 ????????                                            ", 2014-6-29 00:05,82,16,41,iPhone客户端,Bb9Hwp4mt
58,"
                                                                                                    孩子平安！谢谢各位热心网友！//@宝贝回家-中原 : 经与家长核实，“刘东”小朋友已经找到，孩子平安！谢谢大家！感恩                                            ", 2014-6-28 23:39,12,4,9,iPhone客户端,Bb9wSzqrD
59,"
                                                                                                    【湖南8岁男童在深圳去向不明】刘东，双牌县人，就读宝安区宝龙小学。于 2014年6月26日17时许，在新安街道宝城33区宝龙小学门口放学后至今下落不明。 走时身穿校服，黑色鞋子，较瘦，长脸，说普通话。如有线索请与宝安分局110或@寻人总动员 联系。希望能快点找到孩子，发现请报警！ ????????                                            ", 2014-6-28 23:31,78,13,9,iPhone客户端,Bb9tzbWn9
60,"
                                                                                                    【注意世界杯钓鱼网站吸金陷阱！】球迷们注意！世界杯期间博彩钓鱼网站每天访问量超800万，访问人数超45万，受骗资金超500万！它们打着比分预测、博彩竞猜的名目，诱骗充值投注。提醒：钓鱼网站域名往往都是乱七八糟的一堆数字。点对点直接转账可疑。O网页链接????????????                                            ", 2014-6-28 23:05,14,4,7,人民微管家,Bb9jaqlsH
61,"
                                                                                                    【10个动作测身体好坏】久坐后猛然起身闪了腰、不管睡多久还是全身没劲、爬一两层楼就气喘吁吁……身体出现这些迹象，就是在提醒你要注意健康了。这是美国《读者文摘》总结出的10道健康测试题，快来测测吧！对照自己的答案，看看你是否像你以为的那样健康。via:@生命时报????????????                                            ", 2014-6-28 22:23,47,8,21,人民微管家,Bb927t7PO
62,"
                                                                                                    【老翁坠谷五日，靠手机铃声获救】近日，台湾70岁的刘老伯不慎跌落山谷，警方虽靠手机定位知其大概方位，然因信号断续4天难见踪迹。救援人员不断拨打老伯电话，终在第五天听见微弱铃音，遂寻见奄奄一息的老伯。其感慨：“还好旧款手机电力强，才捡回一命！” O老翁坠谷靠诺基亚铃声获救 ????????                                            ", 2014-6-28 21:25,30,24,40,人民微管家,Bb8EA2n11
63,"
                                                                                                    炎炎夏日，何以解暑？唯有西瓜。分享几种杀瓜技巧，快get√ ????????                                            ", 2014-6-28 21:15,86,19,46,微博 weibo.com,Bb8Ao0tul
64,"
                                                                                                    如果你有线索，请尽快联系福建晋江市池店镇派出所0595-85988110。爱心转发，让小男孩找到家人！                                            ", 2014-6-28 20:56,58,15,71,微博 weibo.com,Bb8sSzWTh
65,"
                                                                                                    【一张图教你如何正确倒车】倒车、入库不熟练、技术不扎实，不妨学习一下这张技巧详解图。不紧张、多练习，一次性入库，你也可以！安全驾驶，出入平安！↓↓ ????????                                            ", 2014-6-28 19:33,126,22,27,人民微管家,Bb7V8dkGp
66,"
                                                                                                    【每天看电视超过3小时 早逝风险高两倍】《美国心脏协会期刊》的新研究称，一个人每天看电视三小时以上，他所面临的早逝风险可能会是那些不怎么看电视的人的两倍。而同样是久坐不动，用电脑和开车就不会导致上述后果……熬夜观赛的小伙伴们，你们真是燃烧绳命在看球啊 O看电视太多更易早死？ ????????                                            ", 2014-6-28 18:27,16,5,6,人民微管家,Bb7ukEA9W
67,"
                                                                                                    【切水果最实用方法大集合！】看图说话，吃货必备↓↓↓ ????????                                            ", 2014-6-28 17:31,64,12,30,人民微管家,Bb77Bs6Jd
68,"
                                                                                                    【被晃的转：不要滥用汽车远光灯！危险！】近日，浙江交警集中查处不按规定使用远近光的违法行为，仅在一处路段，就发现滥用远光灯司机100多人！因远光灯造成事故并不罕见，前不久，福州有司机滥用远光灯撞死一名行人！远光灯会让对面司机""瞬间致盲""，极易发生事故！合理使用远光灯，支持请转！ ????????                                            ", 2014-6-28 16:21,91,37,25,微博 weibo.com,Bb6F39QJH
69,"
                                                                                                    经初步调查：持刀男子为李某某，39岁，云南人。目前，越秀警方正在对该案作进一步调查。                                            ", 2014-6-28 15:07,803,59,546,iPhone客户端,Bb6b0mVwW
70,"
                                                                                                    #警方通报#今天12时30分许，越秀警方现场接到群众报警，称有一男子持刀窜至省汽车客运站。接报后，民警立即前往处置，发现一名男子正持刀劫持一名女子，遂喝令持刀男子放下刀具。该男子不听警告，挥刀砍向民警。在警告无效的情况下，民警依法果断开枪，将其击毙。事件中人质安全获救，无其他人员伤亡。 ????????                                            ", 2014-6-28 15:02,1269,932,546,iPhone客户端,Bb69d0cNk
71,"
                                                                                                    【扩散提醒：千万别让孩子在车边玩耍】暑假快到了，家长们一定看好自己的小孩，千万别让孩子在车边玩耍！传递安全常识，一个转发可能挽救一个小生命。为孩子们转！ @交通安全网 ????????                                            ", 2014-6-28 14:27,97,30,14,微博 weibo.com,Bb5UMdLHS
72,"
                                                                                                    扩散                                            ", 2014-6-28 13:52,17,4,13,微博 weibo.com,Bb5GWpaJ9
73,"
                                                                                                    【10天内4名少年西江野泳溺水 2死2失踪】26日，3名16岁左右少年在广东江门潮连码头游泳，2人（小高15岁，湖南；小曹16岁，广东河源）溺水失踪，家属、警方搜救无果。17日，2名贵州少年在此处溺亡。当地政府在码头树立多块警告牌，但仍阻止不了群众野泳热情。孩子请不要私自下水，不要让悲剧重演。 ????????                                            ", 2014-6-28 13:21,29,19,9,人民微管家,Bb5u7xwKe
74,"
                                                                                                    【穿山甲之殇】5月12日，广东珠海边防支队破获一宗特大走私珍稀野生保护动物案，当场查获总重约4吨的走私穿山甲冻体956只，这是近几年来，全国破获的罕见大宗国家保护动物走私案。古人认为其鳞甲能治病，其实只是角质化的皮肤附属物而以，和毛发、指甲等成分没有本质区别。O特大走私案频发：穿山甲缘何被残害？ ????????                                            ", 2014-6-28 12:21,32,20,6,人民微管家,Bb55MaKCk
75,"
                                                                                                    【全省高速明起联网收费】明天8时起，广东全省高速公路将实现“一张网”联网收费，届时，在全省高速公路范围内，从入口到出口，只需要拿一次卡，交一次费，中途无需再停车领卡交费。据了解，全省总共将撤除33个站点，包括16个合建站和17个标识站。O粤高速明起一张网收费 ????????                                            ", 2014-6-28 11:41,34,17,19,人民微管家,Bb4Px8VfL
