序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
11,"
                                                                                                    回复@当宁消防网:是的，但不是每个家庭都有。 //@当宁消防网:厨房应该安装可燃气体探测器，O网页链接                                            ", 2014-4-28 16:29,4,2,赞,微博 weibo.com,B1PE3EeTy
12,"
                                                                                                    转发微博                                            ", 2014-4-28 15:42,1,评论,赞,微博 weibo.com,B1PljdBUP
13,"
                                                                                                    感谢关注 //@昆明市移民开发局:涨姿势！                                            ", 2014-4-28 11:31,4,1,1,微博 weibo.com,B1NHh0nGZ
14,"
                                                                                                    回复@转身后不见: //@转身后不见:消防很重要的 //@云南消防:                                            ", 2014-4-28 10:29,1,评论,3,微博 weibo.com,B1Ni1tgbc
15,"
                                                                                                    【古代消防趣事:孔子鞠躬致谢救火员】 史载，孔子曾三次亲临火灾现场，三次的态度鲜明地表现出了孔子正确的消防观 。一次，鲁国的养马场发生火灾，孔子闻讯赶到现场时火已扑灭，满身泥水的救火人员正在外撤，孔子就站在马场门口向这些人一一鞠躬致谢。 ​​​​                                            ", 2014-4-28 10:28,7,2,赞,微博 weibo.com,B1NhDxSBI
16,"
                                                                                                    【消防零距离】本期讲述工地塌方救援的故事，消防实验室介绍火场逃生小常识:捂住口鼻的毛巾该有多少水？每周学一点消防知识，为生活添一点平安保障！欢迎继续关注云南消防！ O网页链接 ​​​​                                            ", 2014-4-28 10:28,18,1,1,新浪视频,B1Nhunr1r
17,"
                                                                                                    【消防零距离】本期讲述工地塌方救援的故事，消防实验室介绍火场逃生小常识:捂住口鼻的毛巾该有多少水？每周学一点消防知识，为生活添一点平安保障！欢迎继续关注云南消防！ O网页链接 ​​​​                                            ", 2014-4-28 10:28,1,评论,赞,新浪视频,B1Nhu6GNP
18,"
                                                                                                    //@北京消防: 【安全使用高压锅】1.使用前读懂说明书，一般食物和水不得超过锅身高度3/4。2.检查锅盖上限压阀排汽孔是否畅通无阻，清洗干净防堵罩、安全阀。3.切忌离开厨房太远去做别的事情。 4.打开压力锅盖前，采用自然冷却或冷水强制降温后，先缓缓提高限压阀盖，等压力排完方能慢慢开盖。                                            ", 2014-4-28 10:14,7,2,3,政府版微博,B1Nc0B5wu
19,"
                                                                                                    【改掉坏习惯：开着炉灶去串门】居民住宅历来是火灾高发的场所，居民住宅火灾也最容易造成人员伤亡。在居民住宅火灾中，最常见的是厨房火灾，大部分是由于市民在做饭中途出门购物、到邻居家串门、接电话、看电视时，或忘了关燃气，或忘了灶上正烧着东西，等突然想起时已经着火，有人甚至因此丧命。 ​​​​                                            ", 2014-4-28 08:48,49,5,赞,微博 weibo.com,B1MDc1FWz
20,"
                                                                                                    转发微博                                            ", 2014-4-28 08:44,2,评论,赞,微博 weibo.com,B1MBBjzIP
21,"
                                                                                                    溺水如何自救？ 溺水自救方法有哪些？夏季来临，如何保证游泳的健康和安全，避免溺水事件的发生？对水情不熟而贸然下水，极易造成生命危险。万一不幸遇上了溺水事件，专家介绍， 溺水者切莫慌张，应保持镇静，积极自救。                                            ", 2014-4-27 11:40,2,1,赞,微博 weibo.com,B1Ekfywww
22,"
                                                                                                    【灭火重器：消防坦克】由军用坦克改装，具有防火、防暴、防毒、清障等突出功能，可有效抵御火焰、爆炸、撞击、轧压等造成的伤害，主要用于高温、强热辐射、易坍塌等危险场所的近距离灭火和重大恶性火灾的扑救和特殊任务的执勤。能在泥泞、崎岖不平的路上行驶，具有良好的越野性能。                                            ", 2014-4-27 11:35,3,评论,43,微博 weibo.com,B1EitkTCD
23,"
                                                                                                    【楼房火灾逃生谣】保持镇静莫叫喊，猫腰匍匐行向前；最好身裹湿被毯，避免烤烫保安全；跳楼逃生不能干，楼内电梯可别钻；判断风向避火焰，顺风逃生太危险；火封门道可咋办，方法正确危转安；冷水泼门争时间，等候他人来救援；火灾逃生常演练，消防常识记心间。                                            ", 2014-4-27 11:35,4,评论,3,微博 weibo.com,B1Eie0GqO
24,"
                                                                                                    【家长请注意：别让孩子把洗衣机当玩具！】近日，江苏南京一名两岁男孩玩耍时，钻进双缸洗衣机的甩干桶，结果双腿被卡动弹不得。消防官兵先将洗衣机破拆，随后用锯条锯开甩干桶，经过半个小时救援，孩子最终成功脱险。提醒家长注意，千万别让孩子把洗衣机当成玩具！                                            ", 2014-4-26 16:06,2,评论,1,政府版微博,B1wDPDjk7
25,"
                                                                                                    【周末了，给家里消消毒吧】螨虫、霉菌以及花粉等过敏原是导致室内空气污染的罪魁祸首，如果不加注意，甚至会使室内空气污染程度比室外还严重10倍。美国《读者文摘》近日刊文，教大家几个降低室内污染的妙方。周末了，给家里来个大扫除吧。                                            ", 2014-4-26 16:03,2,评论,4,政府版微博,B1wCIbMBu
26,"
                                                                                                    转发微博                                            ", 2014-4-25 16:43,4,评论,19,微博 weibo.com,B1nsp7Q40
27,"
                                                                                                    同学，知道当一名合格的消防员需要什么样的身体素质吗？                                             ", 2014-4-25 10:16,6,1,2,微博 weibo.com,B1kVdrLrT
28,"
                                                                                                    【七招预防办公室火灾】办公室是人员集中的公众场所，电器设备多，人员流动大，容易产生消防安全隐患，稍有不慎易引发火灾事故。如何预防办公室火灾呢？今日蜀黍贴心送7招，戳图学习，做好防范。 ​​​​                                            ", 2014-4-25 08:52,21,1,赞,微博 weibo.com,B1knhfL0u
29,"
                                                                                                                                                ", 2014-4-25 08:43,1,评论,赞,微博 weibo.com,B1kjquASz
30,"
                                                                                                    家长们请注意！                                            ", 2014-4-25 08:27,10,1,23,微博 weibo.com,B1kcWFotB
31,"
                                                                                                    转发微博                                            ", 2014-4-24 09:28,1,评论,4,微博 weibo.com,B1bbbpFes
32,"
                                                                                                    转发微博                                            ", 2014-4-24 09:18,4,1,4,微博搜索,B1b769F1f
33,"
                                                                                                    转发微博                                            ", 2014-4-24 08:58,转发,评论,6,政府版微博,B1aZjmuxn
34,"
                                                                                                    感谢转播 //@南开FIRE:转发微博                                            ", 2014-4-23 16:57,5,评论,赞,微博 weibo.com,B14H533g1
35,"
                                                                                                    【普洱：镇沅消防送水12吨解民忧】4月22日18时55分，普洱市镇沅县消防大队接到求助电话称：由于近期无降雨致山泉水流量减少，镇沅县恩乐镇民江村委会高山二组68户260余名群众生活用水困难，请消防大队帮助送水救急。接警后，大队立即出动2车6人前去为村民送水。 ​​​​                                            ", 2014-4-23 16:46,4,1,1,微博 weibo.com,B14Cub6WM
36,"
                                                                                                    本期《消防零距离》为您讲述消防队员捕蛇记，消防实验室告诉你丝袜是火场中灼伤皮肤的帮凶哦！欢迎继续关注云南消防！ O网页链接 ​​​​                                            ", 2014-4-23 16:45,12,1,赞,新浪视频,B14Clis0h
37,"
                                                                                                    【旅游享受安全“四注意”】清明小长假已经过去，五一假期又要来临，许多人选择旅游，要注意以下几点：一、旅游观光注意勿爬野山；二、大型活动注意错峰出行；三、人员密集区域注意防止踩踏；四、注意重点照顾老人儿童。 ​​​​                                            ", 2014-4-23 09:26,4,2,赞,微博 weibo.com,B11JYezwj
38,"
                                                                                                    【普洱：景东消防送水解民忧】4月20日15时40分，普洱景东消防大队接到群众求助电话称，因连续高温、干旱天气的影响，县职业高级中学背后5亩葡萄园和5亩火龙果树面临“渴死。接到救助电话后，立即派出1车4人前往送水。截止17时41分，消防官兵共为群众送水4车14吨，缓解了10余亩果树的正常生长用水需求。 ​​​​                                            ", 2014-4-23 09:16,2,2,3,微博 weibo.com,B11G5p0eP
39,"
                                                                                                                                                ", 2014-4-22 09:41,4,评论,赞,政府版微博,B0SpBqabZ
40,"
                                                                                                    消防提醒您，擅自操作有警示标志的按钮、开关装置，非紧急状态下动用应急或者安全装置，无故随意使用，将会被处罚，由此造成的安全事故还将追究法律责任。请家长们提醒小朋友注意哦！切勿擅自乱动消防设施。                                            ", 2014-4-22 09:38,15,评论,2,微博 weibo.com,B0SobAQWL
41,"
                                                                                                     //@前旗消防: //@云南消防:转发微博                                            ", 2014-4-22 09:31,2,评论,4,微博 weibo.com,B0SlvfD9p
42,"
                                                                                                    转发微博                                            ", 2014-4-22 09:09,3,评论,赞,微博 weibo.com,B0ScLkNO9
43,"
                                                                                                    转发微博                                            ", 2014-4-22 09:02,8,1,4,微博 weibo.com,B0S9KBQiO
44,"
                                                                                                    怒江小编下午好 //@怒江消防:                                            ", 2014-4-21 16:23,转发,评论,赞,微博 weibo.com,B0LCr270T
45,"
                                                                                                    【实拍：公交车突燃乘客互相救援 50秒全部逃脱】四川宜宾街头，一公交车突然着火燃烧，蔓延到整个车身。危急时刻，乘客相互帮忙自救，拉上一把；路人、附近居民及时伸出援手，使车上的20多名乘客在短短50秒内全部逃出。可怕的不是火魔，是冷漠；强大的不是火焰，是无私互援。赞！|                                            ", 2014-4-21 15:58,7,评论,18,微博 weibo.com,B0Lsf0yp7
46,"
                                                                                                    回复@南开FIRE: //@南开FIRE:确实                                            ", 2014-4-21 15:50,转发,评论,1,微博 weibo.com,B0LoXneq1
47,"
                                                                                                    高层建筑灭火确实是一个消防难题，但是，防火工作也是十分重要的，一般高层建筑内部会设置自动喷淋灭火系统、排烟系统以及相关防火设施。应对高层灭火救援，需要根据建筑的高度要求利用云梯车等高层灭火救援工具。此外，群众的自救逃生能力在火灾发生时也是十分重要的。 ​​​​                                            ", 2014-4-21 15:48,13,5,1,微博 weibo.com,B0LodyL02
48,"
                                                                                                    水库避暑，注意安全！                                            ", 2014-4-21 15:30,1,1,赞,微博 weibo.com,B0LgVdzoq
49,"
                                                                                                    【武警云南总队千余官兵7天扑灭8起火灾】 O武警云南总队千余官兵7天扑灭8起火灾 云南气温持续偏高，天候干燥，火灾频发，云南森林防火形势异常严峻。仅4月12日至18日，武警云南省总队就出动1249名兵力，参与完成昆明、保山、丽江、楚雄、玉溪、曲靖等地8起山林火灾扑救。 ​​​​                                            ", 2014-4-21 14:30,4,2,赞,微博 weibo.com,B0KSyCWep
50,"
                                                                                                    卷入车床就太可怕了!所以长发女生操作机器设备一定要注意安全! //@森叔叔苦摸鸡:这其实还算轻的，当年金工实习，有女生头发被卷入车床，那才叫惨不忍睹。                                            ", 2014-4-21 10:09,转发,评论,10,微博 weibo.com,B0JaAlrpi
51,"
                                                                                                     //@广安119在线: //@云南消防: 【当你长发及腰，切防危险来扰】消防提醒：1.操作裁纸机、搅拌机、碎纸机等运转的机器时，把长发盘起；2.与实验室机械、仪器打交道的女生要注意长发带来的危险；3.乘坐扶梯时要防止长发被夹；4.开车时，把长发盘起。                                            ", 2014-4-21 09:24,6,评论,10,微博 weibo.com,B0ISlv2JZ
52,"
                                                                                                    【当你长发及腰，切防危险来扰】消防提醒：1.操作裁纸机、搅拌机、碎纸机等运转的机器时，把长发盘起；2.与实验室机械、仪器打交道的女生要注意长发带来的危险；3.乘坐扶梯时要防止长发被夹；4.开车时，把长发盘起。                                            ", 2014-4-21 09:14,11,评论,10,政府版微博,B0IOjgS60
53,"
                                                                                                    【电线有脾气 雨天易“发火”】雨天电器设备、电线易发生短路引发火情，应及时换修家中老旧电器，不要私拉乱接电线；外出时要远离高压线塔、变压器等；应及时清理电线线塔、变压器、电闸箱等周边可燃物，防止电线打火致灾。                                            ", 2014-4-20 09:26,2,1,3,政府版微博,B0zslqibJ
54,"
                                                                                                    【灭火“利器”哪里找？善用身边四样“宝”】生活中，人们难免遇到火灾。在火灾初起阶段火势尚小时，如果我们掌握一些灭火的小妙招，往往能及时灭火消灾，避免更大的财产损失甚至是人员伤亡。请您戳图细看身边灭火四样“宝”！                                            ", 2014-4-20 09:25,6,1,3,政府版微博,B0zsbnndo
55,"
                                                                                                    【野炊防火“好习惯”】出游野炊不要携带火柴、打火机等进入林区；野炊时应选择空旷、靠近水源的地方；在野炊结束后，要务必确认火种熄灭后方能离开；野炊时不可乱扔烟头；教育孩子不能玩火；一旦发生火灾要及时拨打119电话，并尽量就近取水灭火。 ​​​​                                            ", 2014-4-20 09:23,16,2,赞,微博 weibo.com,B0zrtCqnW
56,"
                                                                                                    【海上求生 信念最重要】海上求生，不到万不得已不要跳入海中，一是因为海水温度低，存活时间很短，二是如果海流大，会被冲走。最好的办法是多穿衣服，穿好救生衣，找好漂浮物，待在没有沉的船上，等待救援。                                            ", 2014-4-19 11:27,5,2,14,政府版微博,B0qPk6nHJ
57,"
                                                                                                    【头盔见证历史】都是好东东啊！消防文物，历史见证，岁月沉淀！每个头盔征战了多场火场？见证了多少生命的拯救？记录了主人多少赴汤蹈火的壮举？物留人去，岁月悠悠！                                            ", 2014-4-19 11:27,1,评论,23,政府版微博,B0qPbdEOC
58,"
                                                                                                    【小心风筝线变锁喉利器！】纤细的风筝线看上去不起眼，稍不留神却成为伤人利器。近日江苏镇江徐女士骑车时突然觉得被勒住，停车一看，脖子竟被一根风筝线勒出一道又红又肿的伤痕。专家提醒，若风筝突然掉落到可控范围外，要第一时间用刀或打火机把线弄断，避免对他人造成伤害。 ​​​​                                            ", 2014-4-19 11:25,3,1,赞,微博 weibo.com,B0qOg9YHJ
59,"
                                                                                                    有备无患 //@上海消防:关键时刻帮你忙                                            ", 2014-4-18 11:12,1,1,赞,微博 weibo.com,B0hiqlPk3
60,"
                                                                                                    消防历史知多少                                            ", 2014-4-18 10:51,1,评论,23,政府版微博,B0haa2mfq
61,"
                                                                                                    转发微博                                            ", 2014-4-18 10:50,转发,评论,9,政府版微博,B0h9DvlJF
62,"
                                                                                                    转发微博                                            ", 2014-4-18 10:39,1,评论,429,政府版微博,B0h5k5dqw
63,"
                                                                                                    转发微博                                            ", 2014-4-18 09:58,2,1,29,微博 weibo.com,B0gOr7GbO
64,"
                                                                                                    【家庭常备火灾急救用品】引起家庭火灾的原因，不外乎以下几种情况：电气线路老化，使用燃气不慎，小孩玩火，使用明火未及时熄灭等。每个家庭不妨配备以下几样东西，即一只小型家用灭火器，一根绳子，一只手电筒和几具简易的防烟面罩。争取扑灭初起火灾，减少财产损失，保护生命安全。 ​​​​                                            ", 2014-4-18 09:36,20,2,赞,微博 weibo.com,B0gFC9Es8
65,"
                                                                                                    转发微博                                            ", 2014-4-18 09:15,转发,评论,11,微博 weibo.com,B0gx5yAMl
66,"
                                                                                                     //@兵剑甬上:谢谢云南消防。 //@云南消防:[泪流满面] //@昆明市公安消防支队: 【感谢亲们，已联系上孩子】海南省公安消防总队洋浦支队汤警官来信，他已电话联系上孩子，汤舒雯的安全无忧。感谢亲们的关注、关心、关爱！谢谢！                                            ", 2014-4-17 14:07,转发,评论,364,微博 weibo.com,B0910sWqO
67,"
                                                                                                    [泪流满面]//@昆明市公安消防支队: 【感谢亲们，已联系上孩子】海南省公安消防总队洋浦支队汤警官来信，他已电话联系上孩子，汤舒雯的安全无忧。感谢亲们的关注、关心、关爱！谢谢！                                            ", 2014-4-17 13:29,2,评论,364,微博 weibo.com,B08LHF9OY
68,"
                                                                                                    消防历史知多少                                            ", 2014-4-17 13:26,转发,评论,赞,微博 weibo.com,B08KiwcI7
69,"
                                                                                                    转发微博                                            ", 2014-4-17 13:24,2,1,14,微博 weibo.com,B08JIaMt8
70,"
                                                                                                    【女子被困四楼阳台外 “托举哥”单手托举半小时】昨天，大连一女子被困四楼阳台外，眼看就要掉下来，住在楼下的马建国发现后，将身子探出窗外，高举右手托住女子，左手死死抠住窗套边缘。坚持近30分钟，体力完全透支。最后在消防官兵的解救下该女子转危为安。#身边的正能量#，转起点赞！                                            ", 2014-4-17 08:57,2,评论,153,微博 weibo.com,B06ZdytDI
71,"
                                                                                                    【飞机逃生，黄金90秒！】飞机失事后的90秒，是逃生的黄金时间。此时任何一个错误的动作都足以致命。在“黄金90秒”里，我们该怎么做？大家扩散学习，以便不时之需！                                            ", 2014-4-17 08:51,5,评论,27,微博 weibo.com,B06WYF6gh
72,"
                                                                                                    【警惕！大学宿舍火灾高发】3月16日20时，黄海学院一宿舍楼发生火灾；3月14日下午，中南林业科技大学西园21栋公寓一寝室发生火灾；3月10日下午，成都大学学生宿舍11栋一寝室起火；3月10日晚，广西大学行健文理学院1栋A座一宿舍起火；湖北江汉大学文理学院一女生宿舍近日也起火。                                            ", 2014-4-17 08:45,8,1,6,微博 weibo.com,B06Ulx8t6
73,"
                                                                                                    【感谢亲们，已联系上孩子】海南省公安消防总队洋浦支队汤警官来信，他已电话联系上孩子，汤舒雯的安全无忧。感谢亲们的关注、关心、关爱！谢谢！                                            ", 2014-4-17 08:44,4,评论,364,微博 weibo.com,B06UbcICq
74,"
                                                                                                    #珥季路在建工地火灾快报#20时10分据现场反馈:现场为在建工地，主楼高17层，裙楼高七层，裙楼5至7层脚手架木板和安全网起火（主楼未起火）。中队设置多喝个水枪阵地，已控制火势。在主楼受困的三十余名群众已安全疏散，消防官兵正在逐层重新清查，裙楼无人员被困。 ​​​​                                            ", 2014-4-16 21:00,转发,评论,赞,三星GALAXY S4,B02ipgokt
75,"
                                                                                                    4月16日18时25分左右，昆明市彩云北路与珥季路交叉路口一栋七层在建建筑六楼着火，不完全统计昆明消防已出动8个中队，22车，80人前往扑救，目前火势已得到控制，明火基本扑灭，火灾暂无人员伤亡报告。 ​​​​                                            ", 2014-4-16 20:58,2,4,1,三星GALAXY S4,B02hexOzO
76,"
                                                                                                    转发微博                                            ", 2014-4-16 17:14,转发,评论,赞,微博 weibo.com,B00Ox34Lj
77,"
                                                                                                    今天下午四点左右，昆明市西山区棋盘山发生森林大火！现在森林消防官兵正在全力扑火，愿尽快把火势扑灭！再次提醒市民：天干物燥，谨慎用火啊~                                            ", 2014-4-16 17:03,4,1,1,微博搜索,B00JVk7dU
78,"
                                                                                                    西山区团结镇棋台社区棋台山森林火灾                                            ", 2014-4-16 16:58,转发,评论,1,微博 weibo.com,B00HW3Yba
79,"
                                                                                                    【“4.12”保山森林火灾明火已全部扑灭 】经过军、警、民16500余人次近95个小时的艰苦奋战，保山呢喃山火灾于4月16日11时15分全部扑灭明火，转入火场清理阶段，24小时网格化值守火场，防止林火死灰复燃。截止4月16日12时，共出动飞机19架次，洒水221桶，火场过火面积正在进一步核实中。                                            ", 2014-4-16 15:19,2,2,4,微博 weibo.com,B003Rgb5D
80,"
                                                                                                    顽皮的小孩被卡住了，消防蜀黍来帮忙                                            ", 2014-4-16 15:18,2,1,2,微博 weibo.com,B003ryTzp
81,"
                                                                                                    【消防警官的女儿失踪】海南洋浦消防支队汤警官女儿汤舒雯（13岁，身高155CM，肤白，发短，近视，圆脸，单眼皮，直鼻梁，说普通话，性格内向）4月6日离家，至今未归。家人推测可能被诱拐留藏，已报警。如知情，请联系汤先生，手机：18608903338                                            ", 2014-4-16 15:17,6,评论,364,微博 weibo.com,B002TzM1t
82,"
                                                                                                    消防警官的女儿失踪,请帮忙转发！                                            ", 2014-4-16 15:07,5,2,364,微博 weibo.com,AFXrfspiu
83,"
                                                                                                    转发微博                                            ", 2014-4-16 11:21,1,评论,赞,微博 weibo.com,AFVXmlTgf
84,"
                                                                                                     //@遂宁市公安消防支队: //@云南消防: 回复@潘塔斯基:哈哈，消防故事新编吖，谢谢转播！ //@潘塔斯基:故事明明不是这样的~蜡烛咋个可能充满屋子~三个人是有影子的~明明是最后一个儿子丢了一块肥皂~于是娇喘声充满了整个屋子。                                            ", 2014-4-16 09:33,1,评论,16,微博 weibo.com,AFVfKijYz
85,"
                                                                                                    回复@走进红河消防: //@走进红河消防:万一发生事故，还要记住不可盲目营救；拨打报警电话！！！                                            ", 2014-4-16 09:11,1,评论,赞,微博 weibo.com,AFV6XoOSq
86,"
                                                                                                    回复@潘塔斯基:哈哈，消防故事新编吖，谢谢转播！ //@潘塔斯基:故事明明不是这样的~蜡烛咋个可能充满屋子~三个人是有影子的~明明是最后一个儿子丢了一块肥皂~于是娇喘声充满了整个屋子。 //@云南消防:这个故事重点在结尾                                            ", 2014-4-16 09:11,9,评论,16,微博 weibo.com,AFV6NlYwr
87,"
                                                                                                    回复@许昌七一警务室:谢谢转播 //@许昌七一警务室://@云南消防: 使用电器注意消防安全 //@云南消防:使用电器注意消防安全                                            ", 2014-4-16 09:10,1,评论,2,微博 weibo.com,AFV6fmRYX
88,"
                                                                                                    使用电器注意消防安全                                            ", 2014-4-16 08:50,5,2,2,微博 weibo.com,AFUYieQa5
89,"
                                                                                                    重点在结尾                                            ", 2014-4-15 15:28,1,评论,16,微博 weibo.com,AFO9tF8oB
90,"
                                                                                                    这个故事重点在结尾                                            ", 2014-4-15 15:22,12,2,16,微博 weibo.com,AFO6YfEQJ
91,"
                                                                                                    转发微博                                            ", 2014-4-15 09:49,2,评论,1,微博 weibo.com,AFLVNrFeD
92,"
                                                                                                    玉溪小编早上好！祝贺微信公众平台开通！ //@玉溪消防支队: //@云南消防: 转发微博                                            ", 2014-4-15 09:29,2,评论,38,微博 weibo.com,AFLNCFkal
93,"
                                                                                                    转发微博                                            ", 2014-4-15 08:55,7,评论,38,政府版微博,AFLzSdNax
94,"
                                                                                                    感谢关注 //@云南警官学院社团联合会:转发微博                                            ", 2014-4-15 08:45,1,评论,赞,微博 weibo.com,AFLvTszdx
95,"
                                                                                                    感谢转播 //@乌拉特后旗公安消防大队:转发微博                                            ", 2014-4-15 08:44,转发,评论,赞,微博 weibo.com,AFLvpk7DB
96,"
                                                                                                    转发微博                                            ", 2014-4-14 14:41,1,评论,赞,微博 weibo.com,AFEpDEGkP
97,"
                                                                                                    让出生命通道！转发呼吁！                                            ", 2014-4-14 09:25,5,1,109,微博搜索,AFClEzaZm
98,"
                                                                                                    所以消防宣传时刻不能松懈吖 //@鄞州社区:怎么那么多“脑残” //@云南消防:转发微博                                            ", 2014-4-14 08:57,4,3,1,微博 weibo.com,AFCa3Bc0R
99,"
                                                                                                    【古城镇、村寨要注意燃气安全】燃气灶具要安装在通风良好的房间，并与卧室分隔；燃气管要定期检查，防止漏气；严禁随意倾倒液化气残液和私自灌气；严禁在地下室内存放、使用液化石油气钢瓶；严禁在沼气池内使用明火；进入建筑物内的燃气管道不得采用塑料管。 ​​​​                                            ", 2014-4-14 08:55,12,4,赞,人民微管家,AFC9rsB2H
100,"
                                                                                                    转发微博                                            ", 2014-4-14 08:47,5,1,1,微博 weibo.com,AFC5ZwRgh
101,"
                                                                                                    转发微博                                            ", 2014-4-14 08:46,6,1,1,微博 weibo.com,AFC5Aq8cx
102,"
                                                                                                    转发微博                                            ", 2014-4-14 08:44,转发,评论,1,微博 weibo.com,AFC4LA7DU
103,"
                                                                                                    【消防安全通道为什么不能堵塞】“疏散通道”是指建筑物的走道、楼梯等；“安全出口”是指符合国家工程建筑消防技术标准要求的疏散楼梯或者通室外的门。它们是建筑物内人员在发生火灾、爆炸等灾害事故时紧急疏散、安全逃离的通道和出口，是灾害事故中的“生命通道”，其畅通至关重要。                                            ", 2014-4-13 22:15,8,3,赞,微博 weibo.com,AFxXuaGT5
104,"
                                                                                                    【别让小区消防车通道成了“停车场” 】小区发生火灾，消防车通道可以保证消防车顺利通行，缩短火灾救援时间。可随着各小区停车位的吃紧，多数私家车主把消防车通道当做免费停车位占用。蜀黍提示各位，把您的爱车移驾到其它凉快的地方吧，别让它在关键时刻挡了救生之路。 ​​​​                                            ", 2014-4-13 10:56,9,1,赞,微博 weibo.com,AFtvXsCaA
105,"
                                                                                                    电吹风的防火措施:1.使用通电的电吹风，人不能离开，更不能随便搁置在台凳、沙发、床垫等可燃物上。2.要养成使用完毕，一定要将电源线从电源插座上拔下的习惯，特别是遇到临时停电或电吹风出现故障时，更应如此。3.通电的电热丝列入明火管理范围。严禁在禁火场所尤其是易燃火灾危险场所使用电吹风。                                            ", 2014-4-13 10:48,6,评论,赞,微博 weibo.com,AFtsxiNjB
106,"
                                                                                                    【遇蜂攻击该咋办? 静立不动护住头部】消防提醒：最好在蜂巢儿“萌芽”期摘除,遇蜂攻击时要保持静立护住头部和皮肤暴露部位,即便被蜇伤也不要试图拍打,切忌慌乱跑动、拍打，如不慎被蜂蜇咬,可用小苏打水,食醋等进行简单处理。 ​​​​                                            ", 2014-4-12 09:46,9,评论,赞,微博 weibo.com,AFjCXzyet
107,"
                                                                                                    【火灾中不能躲的地方】家庭里发生火灾，不能惊慌失措，盲目钻到床底，躲进阁楼或隐身于大橱、楼梯下，这样十分危险。因为这些地方都充斥着可燃物，是火势蔓延的必然之地，躲进这些地方无疑是送死；燃烧还会产生大量有毒有害气体，也会使人窒息而亡，所以不能久留。                                            ", 2014-4-12 09:38,4,评论,赞,微博 weibo.com,AFjzAndLO
