序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
15,"
                                                                                                    为创新卫生新闻宣传工作，提高卫生新闻宣传工作人员业务素质，全国首届卫生摄影与新闻宣传培训班于山西太原正式开幕！ ​​​​                                            ", 2012-8-7 08:48,2,2,赞,iPhone客户端,yw1bCaIia
16,"
                                                                                                    针对个别媒体报道“新版国家基本药品目录入选品种最多可能达到700种”的说法，卫生部医政司相关人士予以否认，并表示，2012版国家基本药物目录调整工作正在进行中，只有等到目录正式出台后才能知道确切数字。 ​​​​                                            ", 2012-8-4 21:46,转发,评论,赞,iPhone客户端,yvE01981n
17,"
                                                                                                    //@人民网: 【卫生部：记者“绿茶代尿”误导公众】卫生部新闻办回应，用绿茶替代尿液送检的做法，是不科 学的。尿检仪器没有鉴定样本是否为尿液的程序。卫生部组织专家研究认为，该报道有悖于媒体记者职业道德的规范要求，是误导公众，不利于维护正常的医疗秩序，构建和谐的医患关系。                                            ", 2012-8-2 09:22,转发,1,46,微博 weibo.com,yvggOBu5b
18,"
                                                                                                    8月1日，有“史上最严限抗令”之称的《抗菌药物临床应用管理办法》正式实施。办法明确，抗菌药物临床应用实行分级管理。根据安全性、疗效、细菌耐药性、价格等因素，将抗菌药物分为三级：非限制使用级、限制使用级与特殊使用级。 ​​​​                                            ", 2012-8-1 15:11,转发,评论,赞,微博 weibo.com,yv98kfn3D
19,"
                                                                                                    《求是》杂志8月1日刊登张茅书记的文章《深化医药卫生体制改革 促进卫生事业科学发展》。文章指出，总结卫生事业取得的成绩在于深入贯彻落实科学发展观，坚持中国特色卫生发展道路，正确处理卫生事业与经济事业协调发展关系，正确处理影响卫生事业发展关系，探索出医改的中国式解决办法。 ​​​​                                            ", 2012-8-1 10:29,2,2,赞,微博 weibo.com,yv7hLuASB
20,"
                                                                                                                                                ", 2012-8-1 10:01,转发,评论,赞,微博 weibo.com,yv76dwJO4
21,"
                                                                                                    //@宁毅博士: 杜校友，很钦佩您和高老的努力。但您提到的消息不准。艾滋病处处长夏刚周五乘UA898晚点11点晚才出机场，我大雨中接来到家住，小叙之后12点多休息。早晨6点就起床早餐，在雷电交加中赶往Georgetown开会。我和他一直有电话联系，他在会场，不要冤枉为艾滋病努力工作的人。向你的努力致敬！                                            ", 2012-8-1 09:50,1,1,75,微博 weibo.com,yv722EJF3
22,"
                                                                                                                                                ", 2012-7-31 13:31,转发,评论,赞,媒体版微博,yuZ3ddnpc
23,"
                                                                                                    【中国全科医生规范培训标准出台 培养年限为三年】卫生部30日正式发布《全科医生规范化培养标准(试行)》通知。根据《标准》，全科医生规范化培养年限为3年，实际培训时间不少于33个月。 ​​​​                                            ", 2012-7-31 09:27,转发,2,赞,微博 weibo.com,yuXrUlDWX
24,"
                                                                                                    目前北京暴雨后的重灾区未出现传染病疫情，也未现因灾引起的疾病谱变化等情况，全市疫情态势总体平稳。目前，心理危机干预队伍在房山区周口店镇和房山中医院开展工作。河北省疾控中心继续强化对灾区巡诊、环境治理、消杀、饮水监测、医疗救治措施和卫生防疫知识宣传力度。 ​​​​                                            ", 2012-7-31 09:20,1,2,赞,微博 weibo.com,yuXppdKov
25,"
                                                                                                    由中国健康教育中心（卫生部新闻宣传中心）制作的丙肝防控公益广告，有蔡国庆和蒋雯丽出镜奉献，敬请关注！@蔡国庆歌迷会  ​​​​                                            ", 2012-7-27 11:56,3,4,赞,iPhone客户端,yumIHC9hH
26,"
                                                                                                    国庆哥哥和粉丝们走起来 //@蔡国庆歌迷会:积极行动，共抗肝炎[爱心传递] //@小尤小溪: 蔡国庆好帅好帅                                            ", 2012-7-27 11:37,转发,1,赞,iPhone客户端,yumAVEUeh
27,"
                                                                                                    【中国健康教育中心开启丙肝宣传大巴】针对丙肝的底知晓率现状，2011年我中心启动了全国丙肝健康咨询流动站，分南北两线开展丙肝义诊及咨询服务。目前此项工作仍在如火如荼地进行。 ​​​​                                            ", 2012-7-27 11:29,转发,评论,赞,iPhone客户端,yumxveccd
28,"
                                                                                                    【公众对丙肝认知度低，日常防护意识薄弱，缺乏早期筛查和及时就诊的自觉性】近年来一项针对丙肝的调查显示：公众对丙肝的知晓率只有38%，远远低于甲肝 (91%)和乙肝 (95%)。76%的被访者认为丙肝无法治愈，因而丧失了宝贵的治疗机会，确诊后规范治疗，治愈率可以达到七、八成左右。 ​​​​                                            ", 2012-7-27 11:11,转发,评论,赞,iPhone客户端,yumqftADn
29,"
                                                                                                    【丙肝---全球面临的共同难题】约80%的急性丙肝患者没有明显症状，且在发病初期常被隐匿，目前我国丙肝漏诊率高达90%。而丙肝转化为慢性肝炎的比率却远超乙肝（<10%）达到50-85%。此外，丙肝尚无疫苗预防，潜伏的丙肝患者不仅自身健康风险巨大，同时也是威胁社会公共卫生的隐患。 ​​​​                                            ", 2012-7-27 11:03,1,评论,赞,iPhone客户端,yumn2ATcP
30,"
                                                                                                    秀秀我们中国健康教育中心（卫生部新闻宣传中心）承办设计的＂世界肝炎日＂主题海报。 ​​​​                                            ", 2012-7-27 10:26,35,13,赞,iPhone客户端,yum7RapSQ
31,"
                                                                                                    【戊肝防治已迎来疫苗时代】2012年1月，我国戊型肝炎疫苗已获批上市，成为世界首个用于预防戊型肝炎的疫苗，这是全球肝炎防控领域的一个重要里程碑。 ​​​​                                            ", 2012-7-27 09:59,1,评论,赞,iPhone客户端,yulX5ndLW
32,"
                                                                                                    【中国约1000万丙肝感染者 首部防控指南发布】22日，“积极行动，共抗丙肝”专题会在北京举办。据悉，中国目前约有1000万例丙肝感染者，公众对丙肝的认知率低、就诊率低、治疗率低。业内呼吁加强丙肝医院内感染控制管理。当天，首部《中国丙型肝炎医院感染防控指南》正式发布。 ​​​​                                            ", 2012-7-27 09:45,6,4,赞,微博 weibo.com,yulRbzbMP
33,"
                                                                                                    【1/12的由来 AmInumber12？】”全球大约12个人中就有一个是慢性病毒性肝炎患者，这些人很可能就在你我的身边。有些病人虽然被病毒性肝炎感染或者已处于患病状态，但由于没有接受过检测，很多人并不知道自己已被感染，等发现症状再去检查或治疗却已是为时太晚悔之莫及。 ​​​​                                            ", 2012-7-27 09:37,2,2,赞,iPhone客户端,yulObEKoS
34,"
                                                                                                    【肝炎It's closer than you think】统计数据显示：全球携带乙肝病毒人数为三亿五千万，丙肝的感染人数也达到了一亿五千万！全球60亿人口大概12个人里就有一个人被乙肝或是丙肝感染，仅我国每年因乙肝相关性肝病死亡人数就高达40万人。“肝炎不像你想象的那么遥远”，让我们“积极行动，共抗肝炎”。 ​​​​                                            ", 2012-7-27 09:27,1,1,赞,iPhone客户端,yulKagByt
35,"
                                                                                                    #＂世界肝炎日＂学术研讨会#中国疾病预防控制中心王宇主任正在作题为＂中国病毒性肝炎防治形势和挑战＂的报告。 ​​​​                                            ", 2012-7-27 09:24,3,2,赞,iPhone客户端,yulIIsFEq
36,"
                                                                                                    【＂世界肝炎日＂学术研讨会在京召开】2012年7月28日是世界卫生大会确定的第二个“世界肝炎日”，＂世界肝炎日＂学术研讨会在京召开。 ​​​​                                            ", 2012-7-27 09:11,转发,1,赞,iPhone客户端,yulDAciFy
37,"
                                                                                                    “7·21”特大自然灾害卫生防疫工作电视电话会议透露，截至24日零时，北京市未接到各类传染病异常增多的情况，也未收到突发公共卫生事件的报告。截至24日12时，北京市各级医疗机构共接治“7·21”特大自然灾害所致的伤病员1077人，目前在院治疗人数39人，病员病情平稳，无生命危险。 ​​​​                                            ", 2012-7-26 10:53,2,1,赞,微博 weibo.com,yucSro78B
38,"
                                                                                                    也许只是简短的几个字，但是随手写下的一条微博所具有的意义或许可以改变世界！这就是我的微数据，我的影响力！ 我通过晒影响力获得“威慑力”勋章一枚~O网页链接 ​​​​                                            ", 2012-7-26 10:30,转发,评论,赞,勋章馆,yucIX4lFL
39,"
                                                                                                    转发微博。                                            ", 2012-7-24 17:23,1,评论,赞,iPhone客户端,ytWzIkWob
40,"
                                                                                                     @毛群安：中国健康教育中心的业务工作经费与国家投入健康教育经费是两个不同的概念，来源与渠道都不是一回事。                                            ", 2012-7-24 17:17,4,3,赞,iPhone客户端,ytWxxkeOQ
41,"
                                                                                                    近日，澳大利亚卫生执业者管理局发布消息，从7月1号开始，澳大利亚对中医、中药师进行全国注册管理，这使得澳大利亚成为第一个以立法方式承认中医合法地位的西方国家。 ​​​​                                            ", 2012-7-24 14:58,1,2,赞,微博 weibo.com,ytVD20SBt
42,"
                                                                                                    【医院新闻发言人制度】近年来，各地医院逐步建立新闻发言人制度，通过医院新闻发言人对外发布医疗服务、医院建设和医疗体制改革等方面的信息，引起不错的反响。医院新闻发言人有责任向媒体提供权威、专业的信息，媒体有责任根据这些信息进行客观、公正的报道。新闻发言人需要自我约束、自负其责。 ​​​​                                            ", 2012-7-24 14:44,转发,评论,赞,微博 weibo.com,ytVx9C9uV
43,"
                                                                                                    【视频：汽车头枕是这样破窗，靠砸？除非你是壮汉】 L汽车头枕是这样破窗，靠砸？除非你是壮汉  （分享自 @优酷网） ​​​​                                            ", 2012-7-24 14:13,5,2,赞,优酷土豆,ytVkynrt5
44,"
                                                                                                    卫生部新闻宣传中心官方微博开通了，敬请关注...... ​​​​                                            ", 2012-6-28 16:25,3,8,1,微博 weibo.com,ypZ5aoJ27
