序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
26,"
                                                                                                    #暑期安全出行#【暑期旅游安全提示——贵州篇】小伙伴们速速收藏                                            ", 2015-7-21 10:49,2,评论,2,iPhone客户端,Cs6QRbLOA
27,"
                                                                                                    转发警示↓↓传递交通安全知识，一个转发可能挽救一个生命，扩散给更多的人知道！                                            ", 2015-7-21 08:38,10,评论,2,iPhone客户端,Cs5ZriVhx
28,"
                                                                                                    #汉警故事#【婆婆深陷淤泥 民警全力施救】                                            ", 2015-7-21 08:35,1,2,87,手机微博触屏版,Cs5YoB12Q
29,"
                                                                                                    针砭现实，每个人都对照一下。警醒                                            ", 2015-7-21 08:34,4,1,93,iPhone客户端,Cs5Y0612p
30,"
                                                                                                    #违法曝光台#险！险！险！这样开车，我的心小心脏都吓停了！                                            ", 2015-7-21 08:32,9,2,5,iPhone客户端,Cs5XknZbj
31,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：景区道路弯多坡陡、临水临崖、路窄难行，请小心谨慎驾驶，减速慢行，不要强行超车、强行会车，尤其不要在弯道停车、超车。 ​​​​                                            ", 2015-7-21 07:43,1,评论,赞,微博桌面,Cs5De1zx1
32,"
                                                                                                    四省际联动为暑期自驾旅游导航，祝旅友们安全开心。//@一叶知秋微直播: #暑期安全出行#[玫瑰] 为重庆交巡警 、贵州省公安厅交警总队 、陕西交警、湖北交警点赞 扩散周知！                                            ", 2015-7-20 15:09,1,评论,6,iPhone 6,CrZ7NsIq5
33,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：规范使用安全带，可以在发生交通事故时减低40％的伤害，请广大驾驶人在系好安全带的同时，提醒乘客使用安全带。一路同行，一路平安！ ​​​​                                            ", 2015-7-20 07:33,2,评论,2,微博桌面,CrW8N79Ip
34,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：驾驶危化品运输车辆，要正确掌握应急处置操作规程，办理运输审批手续，悬挂危险品警告标志并保持清晰，严格按照指定时间、路线、速度行驶 ​​​​                                            ", 2015-7-19 07:51,4,评论,3,微博桌面,CrMPq0reF
35,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：三年内发生负同等以上责任的死亡事故，交通违法记满12分的，以及有酒后驾驶、超员20%、超速50%、高速公路超速20%或12个月内有三次以上超速违法记录的驾驶人，客运企业不得聘用，已聘用的要解除聘用。 ​​​​                                            ", 2015-7-18 08:01,5,2,1,微博桌面,CrDt57RFw
36,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：客运企业及驾驶人要严格执行凌晨2时至5时停止运行的规定。要严格遵守夜间行车速度不得超过日间限速的80%，严禁超速、超员、疲劳驾驶。 ​​​​                                            ", 2015-7-17 07:42,3,1,4,微博桌面,CrtUUdJu7
37,"
                                                                                                    沪渝高速（沪渝向）野三关至高坪段隧道施工！施工期间巴东至高坪段将进行交通管制。预计交通管制时间：2015年7月17日12时至16时！7月18曰9时至13时；16时至21时！道路封闭期间过往车辆从巴东收费站下站绕行318至高坪上站。带来不变敬请谅解！！！@927路况直播 @927胡宁寒 ​​​​                                            ", 2015-7-16 22:41,1,2,赞,iPhone 6,CrqnlvaAR
38,"
                                                                                                    任性大叔您可知道这样会给自己和他人带来无穷隐患。                                            ", 2015-7-16 08:48,6,3,17,iPhone客户端,CrkVbt1p7
39,"
                                                                                                    勿做低头族！//@一叶知秋微直播：#关注安全#【一张动图告诉你开车低头玩手机有多危险!】                                            ", 2015-7-16 08:37,9,1,5,iPhone客户端,CrkQJadBf
40,"
                                                                                                    【#加速抢灯危险 路口对撞车祸多#】交通路口可以等等再过，生命不会再次重来！转发提醒给每个交通参与者！                                            ", 2015-7-16 08:36,-1,1,2,iPhone客户端,CrkQerB8v
41,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通，湖北高速警察温馨提示：请您选择乘坐正规的长途客车出行，按照规定在站内上车，勿乘坐站外私揽客源的客车，勿贪便宜方便乘坐黑包车或超员车。 ​​​​                                            ", 2015-7-16 07:40,3,评论,3,微博桌面,CrktzFPmF
42,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：请勿在驾驶时接打手机、发信息。遇有障碍物或突发险情，请立即制动减速，尽量保持车辆平衡，切忌急打方向。 ​​​​                                            ", 2015-7-15 07:33,5,3,1,微博桌面,Crb09FPKa
43,"
                                                                                                    #高速警事#【全家总队员，高速散步看风景】                                            ", 2015-7-14 15:23,2,2,2,iPhone客户端,Cr4EnvMLA
44,"
                                                                                                    【骄阳似火！此刻，你愿为这样一群人转发吗？】                                            ", 2015-7-14 15:22,13,2,1003,iPhone客户端,Cr4EdbmAx
45,"
                                                                                                    #行车安全#【一定要知道的保命技能!】                                            ", 2015-7-14 15:22,23,1,68,iPhone客户端,Cr4DXvum2
46,"
                                                                                                    #曝光台#涉牌违法行为人绝大多数为主观故意，危害后果远大于一般违法行为，尤其变造号牌，不仅故意逃避电子眼拍摄，还可能将违法行为嫁祸他人。各位司机千万不要拿法律和安全当儿戏！                                            ", 2015-7-14 15:21,3,2,1,iPhone客户端,Cr4DHwSRN
47,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：高速公路行车，请自觉遵守通行规则，按车型、分车道、文明安全驾驶，遇交通拥堵时，请保持平和心情，按顺序依次排队等候，请勿占用应急车道。 ​​​​                                            ", 2015-7-14 07:42,2,评论,2,微博桌面,Cr1DqhEB4
48,"
                                                                                                    警示窗#【预防事故 警惕这些行为】多一份小心，多一份责任，依法行车，平安回家，不让爱你的人为你流泪！@平安荆楚 @一叶知秋微直播                                             ", 2015-7-13 15:26,10,1,19,iPhone客户端,CqVffuAhJ
49,"
                                                                                                    【#三伏天来了#你准备好了吗？】一年中最热的时候来啦！①今年的三伏天共40天，比去年多10天。②7月13日“初伏”，7月23日“中伏”，8月12日“末伏”，8月22日“出伏”。②三伏天气温高、气压低、湿度大、风速小，要饮食清淡，及时补水。烧烤模式开启，你准备好了吗？蜀黍时刻准备着！ ​​​​                                            ", 2015-7-13 10:11,21,4,7,iPhone客户端,CqTbn8ceE
50,"
                                                                                                    【一起帮这个湖北姑娘回家】一次转发，一点希望，帮她回家！                                            ", 2015-7-13 10:03,11,1,1684,iPhone客户端,CqT86onDm
51,"
                                                                                                    无证驾驶被查获，早知现在，何必当初，侥幸心理要不得！                                            ", 2015-7-13 10:02,1,评论,16,iPhone客户端,CqT7BnCQx
52,"
                                                                                                    专家建议经常喝绿茶，每天吃够各种颜色的蔬菜和水果，预防感冒。                                            ", 2015-7-13 09:59,4,1,5,iPhone客户端,CqT6vqu4L
53,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通，湖北高速警察温馨提示：夏季夜间车流量大，行车视线不良，请降低车速，保持精神集中，注意观察道路情况，并正确使用灯光，会车时需及时变换远近光灯，不要长时间使用远光灯。 ​​​​                                            ", 2015-7-13 07:47,2,评论,1,微博桌面,CqSf2BHrz
54,"
                                                                                                    #湖北高速路况#2015年7月14日8:00时至7月18日8:00时,沪渝高速长阳段沪渝向金龙隧道全封闭施工，所有车辆禁止通行。                                            ", 2015-7-12 11:08,24,2,4,iPhone客户端,CqK826iZt
55,"
                                                                                                    #高速警事#【站口突发故障 民警为其解围】                                            ", 2015-7-12 11:07,1,1,17,iPhone客户端,CqK7P5CjZ
56,"
                                                                                                    #秒拍 视频#【两车国道“斗气” 上演真人版“生死时速”】                                            ", 2015-7-12 11:07,3,4,1,iPhone客户端,CqK7Jc94d
57,"
                                                                                                    【涨姿势！一分钟学会倒车入库！】好好学习！                                            ", 2015-7-12 11:07,15,1,5,iPhone客户端,CqK7ErSjY
58,"
                                                                                                    #湖北高速路况#天门和仙桃路段主干道施工，请注意行车安全，施工路段请按限速标志的要求行驶。                                            ", 2015-7-12 11:06,转发,评论,赞,iPhone客户端,CqK7rb0Wy
59,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通，湖北高速警察温馨提示：请您连续驾驶不超过4小时，若感觉困倦、状态不佳，请选择安全地点停车休息，但切勿在高速公路上随意停车哦！ ​​​​                                            ", 2015-7-12 07:37,5,评论,2,微博桌面,CqIKvt9rx
60,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：夏季空气中飞虫颇多，驾驶员行车需注意采取防范措施，一旦有异物迷了眼睛，一定要将车子安全停靠后再予清除，确保行车安全。 ​​​​                                            ", 2015-7-11 07:43,4,评论,5,微博桌面,CqzmmiPka
61,"
                                                                                                    不可如此任性喔夏季驾车容易疲劳，高速公路上停车危险，休息请到服务区或出口外。                                            ", 2015-7-10 12:40,3,1,2,iPhone客户端,CqrSxzidl
62,"
                                                                                                    #交通资讯#【江汉区马场角小路将于近日正式通车】                                            ", 2015-7-10 12:39,2,评论,5,iPhone客户端,CqrSawX82
63,"
                                                                                                                                                ", 2015-7-10 12:37,转发,评论,赞,iPhone客户端,CqrRh0STM
64,"
                                                                                                    给绿色公车点赞，希望是“永久”牌。                                            ", 2015-7-10 12:37,转发,1,8,iPhone客户端,CqrR7dTEY
65,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：夏季要经常检查水箱冷却液，及时补充，一旦发生“开锅”不要立即打开水箱加水，应等其降温后再打开，以免发生蒸汽烫伤等危险情况。 ​​​​                                            ", 2015-7-10 07:35,2,1,1,微博桌面,CqpSugcB8
66,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通，湖北高速警察温馨提示：进入隧道前减速开灯，拉开足够车距；不要开远光灯、不要变换车道、超车； 车辆在隧道内抛锚，人员尽快撤离到安全区域等待，切勿自行下车维修。 ​​​​                                            ", 2015-7-9 07:18,1,评论,1,微博桌面,Cqgl8ujeo
67,"
                                                                                                    车后挂异物可罚200元，“以暴制暴”的做法也会带来安全隐患。                                            ", 2015-7-8 15:17,3,3,266,iPhone客户端,Cqa38o8fq
68,"
                                                                                                    #娃娃温馨提醒#【女性驾车的小细节大隐患】 请↓↓↓戳图，转发提醒给身边的她                                            ", 2015-7-8 15:13,7,1,55,iPhone客户端,Cqa1lhj67
69,"
                                                                                                    #安全提示#【湖北交警集中开展对全省驾驶人交通安全大提示】                                            ", 2015-7-8 15:12,1,评论,1,iPhone客户端,Cqa17oucX
70,"
                                                                                                    【别在车中放贵重物品 俩新手10秒破窗 两天盗27辆车】                                            ", 2015-7-8 15:12,4,评论,6,iPhone客户端,Cqa0Vh4JR
71,"
                                                                                                    湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：发生车祸时，汽车内未安装儿童安全座椅的婴童死亡率是安装了儿童安全座椅的8倍，受伤率是3倍；父母的膝头是孩子乘车时最危险的地方；为了确保儿童乘车安全，请使用汽车儿童安全座椅。 ​​​​                                            ", 2015-7-8 08:27,4,评论,3,微博桌面,Cq7mVnldI
72,"
                                                                                                    转 //@武汉交警:事发后，相关部门对事故肇事民警相某进行了呼气式酒精含量测试，同时抽取其血样送湖北三真司法鉴定中心进行检测。经测试、检测，相某呼气式及血液酒精含量测试结果均为0mg/100ml。经调查相某的多名同事，也证实其当日中午在单位食堂进餐，未曾饮酒。相关事故原因正在进一步调查中。                                             ", 2015-7-7 21:07,1,2,4,iPhone 6,Cq2UHfO68
73,"
                                                                                                    谨慎驾驶，拒绝超速！                                            ", 2015-7-7 20:44,4,1,54,iPhone客户端,Cq2LlrZ46
74,"
                                                                                                    以事实为依据，不传谣不乱猜!//@武汉交警: 目前，事故相关情况正在进一步调查中，调查结果将及时公布。@一叶知秋微直播 @公安部交通安全微发布                                            ", 2015-7-7 17:27,转发,1,4,360安全浏览器,Cq1tmfLhz
75,"
                                                                                                    【小心车途中的“好心人】千万别急急忙忙就下车，锁好车门再下去也不迟。赶紧戳图学习吧！                                            ", 2015-7-7 10:26,2,3,赞,微博 weibo.com,CpYIm0hvu
76,"
                                                                                                    【燃放孔明灯引发火灾 可能判刑！】最近天津不少游客燃放孔明灯，屡屡击中“天津之眼”摩天轮，带来巨大安全隐患。孔明灯加热升空时外焰可达300℃，极易烧着纸制灯，引发安全事故和火灾。消防提醒：如果因燃放孔明灯引起火灾，犯失火罪的，处3年以上7年以下有期徒刑。别让欢乐变隐患，扩散周知！ ​​​​                                            ", 2015-7-7 10:24,1,1,2,微博 weibo.com,CpYHxuaYg
77,"
                                                                                                    #交通安全#【汽车安全带使用误区】你的安全带系好了吗？                                            ", 2015-7-7 10:06,2,评论,5,iPhone客户端,CpYAfCye0
78,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。大路小路高速路，不争不抢不超速；减速慢行勿争先，关爱生命到永远。 ​​​​                                            ", 2015-7-7 07:37,2,评论,3,微博桌面,CpXBY0FnF
79,"
                                                                                                    #纪念抗战胜利70周年#【明天七七：不能忘却的纪念】转发微博，祭奠同胞，警钟长鸣！                                            ", 2015-7-6 13:45,5,评论,47,iPhone客户端,CpQADadMs
80,"
                                                                                                    【别让孩子坐副驾驶 可能有生命危险!】扩散周知！                                            ", 2015-7-6 13:43,3,评论,9,iPhone客户端,CpQA92D8C
81,"
                                                                                                    车厢座椅固定在车辆上是为了乘客的安全着想，切不可贪图方便而随意更改。                                            ", 2015-7-6 13:43,7,2,1,iPhone客户端,CpQzY6aeH
82,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：夏季停车注意“避光”，即便短时间离开也应带走儿童。特别应注意,不要将打火机扔在车内,以免发生火灾。 ​​​​                                            ", 2015-7-6 07:43,2,评论,1,微博桌面,CpOdLhMTD
83,"
                                                                                                    #儿童安全#【别让车祸成为儿童头号杀手!】                                            ", 2015-7-6 06:28,1,1,12,iPhone客户端,CpNJooUAX
84,"
                                                                                                    高速查灭火器、三角警告牌？不带扣6分！新一批高速谣言来袭，大家要当心！                                            ", 2015-7-6 06:28,3,1,7,iPhone客户端,CpNJg8hap
85,"
                                                                                                     #晶晶论道#生命救援，时间就是生命，为楚天交通广播和武汉交警点赞@平安荆楚 @警察蜀黍海波 @一叶知秋微直播 @公安部交通安全微发布                                             ", 2015-7-5 11:40,5,1,1,iPhone 6,CpGltvp8Q
86,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：车辆在高速公路上如若发现走错路，别贪图捷径在车道内倒车、停车、逆行，下一个路口补救是唯一选择。 ​​​​                                            ", 2015-7-5 07:43,4,1,1,微博桌面,CpENls0Sd
87,"
                                                                                                    #民警风采#每一位交警心中，都有一片属于他们的海阔天空！                                            ", 2015-7-4 18:01,3,1,19,iPhone客户端,CpzpyEYq7
88,"
                                                                                                    在高速公路上发生驾驶的车辆发生故障，应该要及时开启闪光灯，设置警示标志，人员撤退到安全区域，并及时报警。切不可强行行驶！                                            ", 2015-7-4 17:59,1,评论,赞,iPhone客户端,CpzoRf5wy
89,"
                                                                                                    //@平安荆楚：汉警捍平安87！                                            ", 2015-7-4 17:56,5,6,181,iPhone客户端,Cpznv2fWy
90,"
                                                                                                    #晶晶论道#红灯的颜色和鲜血同色，就是一支无形的安全栏杆，等一下平平安安，抢一秒危机四伏！@一叶知秋微直播 @潍坊交警 @警察蜀黍海波 @重庆李sir                                             ", 2015-7-3 11:31,4,评论,23,iPhone 6,Cpnr35Btw
91,"
                                                                                                    #晶晶论道#高速路边风景虽好，也不要贪恋！危险犹如炸弹，一不留神就会飞来横祸。@平安荆楚 @湖北交警 @警察蜀黍海波 @潍坊交警 @一叶知秋微直播                                             ", 2015-7-3 11:28,2,评论,赞,iPhone 6,Cpnpyzbwr
92,"
                                                                                                    #湖北高速路况#全省高速公路畅通。湖北高速警察温馨提示：经常检查轮胎胎压是否在标准范围之内，不能过高也不能过低。剔除附着在轮胎面纹路沟槽中的石子或异物，防止轮胎胎冠变形。检查轮胎胎侧有无刮、刺伤，是否露出帘线，如果发现应及时更换。 ​​​​                                            ", 2015-7-3 07:37,3,评论,1,微博桌面,CplTPr5KT
93,"
                                                                                                    #施工安全提示#沪蓉高速麻武段隧道铺黑施工受天气影响，延期至7月4日结束。                                            ", 2015-7-2 08:26,1,评论,赞,iPhone客户端,CpcNkt6Eo
94,"
                                                                                                    #湖北高速路况#二广高速荆州顺达段(1748km+154m至1761km+274m)从7月1至9月30日进行行车道路面翻新施工改造，以每2公里分段逐步进行施工。                                            ", 2015-7-2 08:25,3,评论,22,iPhone客户端,CpcN7avtE
95,"
                                                                                                    #关注安全#【驾驶小车、大卡车都不能这样任性!】                                            ", 2015-7-2 08:25,15,评论,12,iPhone客户端,CpcMOwV3Y
96,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：车辆在高速公路上如若发现走错路，别贪图捷径在车道内倒车、停车、逆行，下一个路口补救是唯一选择。 ​​​​                                            ", 2015-7-2 07:47,3,评论,3,微博桌面,CpcxrBcxO
97,"
                                                                                                    祝伟大的党生日快乐！ //@一叶知秋微直播://@公安部交通安全微发布: 敬礼！祝伟大的党生日快乐！                                            ", 2015-7-1 15:34,3,评论,1348,iPhone 6,Cp6aLfYRg
98,"
                                                                                                    #高速警事# 【父女乘车竟被甩 出行乘车需谨慎】                                            ", 2015-7-1 15:33,3,1,19,iPhone 6,Cp6a5ie8O
99,"
                                                                                                    #安全提示#【湖北交警发布暑期出行交通安全提示】                                            ", 2015-7-1 09:29,7,评论,1,iPhone客户端,Cp3MBCyg7
100,"
                                                                                                    祝党94周年生日快乐！敬礼！                                            ", 2015-7-1 09:25,7,1,1348,iPhone客户端,Cp3KVkn0p
101,"
                                                                                                    #国内新闻#【本月起，一大波新规定“来袭”】6月已逝，7七月来临，炎炎伏天将要到来！新的一月，又有许多新的规定将要实施，它可能会对您的生活带来深刻的影响哦！戳图了解新规，时时活在时代的前列，大家快来戳图涨姿势吧Via人民日报 ​​​​                                            ", 2015-7-1 09:24,20,评论,赞,iPhone客户端,Cp3KebjgM
102,"
                                                                                                    且行且珍惜//@一叶知秋微直播：#娃娃温馨提醒#【高速公路严禁随意停车】                                            ", 2015-7-1 09:22,7,评论,82,iPhone客户端,Cp3JCna7p
103,"
                                                                                                    #微博寻人#如若见过照片中的老人，请及时联系@湖北高速交警宜昌大队                                            ", 2015-7-1 09:20,2,评论,2,iPhone客户端,Cp3IBqsFS
104,"
                                                                                                    #高速警事#【莫把高速当牧场 安全还需心中留】                                            ", 2015-7-1 09:19,转发,评论,26,iPhone客户端,Cp3IrFX3p
105,"
                                                                                                    #关注安全#【驾车远行 要警惕“夏困”】                                            ", 2015-7-1 09:19,2,评论,11,iPhone客户端,Cp3IdcbZp
106,"
                                                                                                    【2015下半年第一天！此刻，为自己的梦想转发!】                                            ", 2015-7-1 09:18,5,评论,1,iPhone客户端,Cp3HWEimY
107,"
                                                                                                    #湖北高速路况#全省高速公路畅通。湖北高速警察温馨提示：《道路运输车辆动态监督管理办法》于今日起正式实施，要求对旅游包车、三类以上班线客车、危险品运输车及重型载货汽车、半挂牵引车等运输车辆加强动态监督管理，处罚力度加大。请相关企业和驾驶人严格遵守《办法》要求，规范自身经营及驾驶行为 ​​​​                                            ", 2015-7-1 07:48,3,评论,1,微博桌面,Cp37uqs8S
108,"
                                                                                                    #暑运期间加强长途客车检查力度#及时消除各类道路交通事故隐患                                            ", 2015-6-30 11:27,1,评论,1,iPhone客户端,CoV7XeMlL
109,"
                                                                                                    【女子常与宠物狗睡一张床  眼中“捉”出两条活虫】                                            ", 2015-6-30 11:25,5,3,2,iPhone客户端,CoV76lfPw
110,"
                                                                                                    #烈日下的高警#                                            ", 2015-6-30 11:24,4,1,5,iPhone客户端,CoV6yncvz
111,"
                                                                                                    【 暴雨季用车注意事项之准备工作篇】绝对实用哟  °面对暴雨如何办？ 暴雨季用车注意事项之准备... ​​​​                                            ", 2015-6-30 11:23,4,评论,1,iPhone客户端,CoV6jzCAu
112,"
                                                                                                    【公安部、财政部、中国人民银行：7月1日起试点实施跨省异地缴纳交通违法罚款】河北、安徽、山东、四川、贵州、云南6省现场交通违法即日起可在省外缴纳罚款。                                            ", 2015-6-30 11:22,11,1,11,iPhone客户端,CoV5Ilirf
113,"
                                                                                                    #行车安全#【看一眼误三秒 开车玩手机易出事故处罚难】                                            ", 2015-6-30 08:04,12,2,2,iPhone客户端,CoTNBplZ7
114,"
                                                                                                    #曝光台#【非法运输烟花被查】请依法安全运输，切莫因小失大！                                            ", 2015-6-30 08:04,转发,评论,24,iPhone客户端,CoTNjoyDB
115,"
                                                                                                    #施工安全提示#6月30日，沪蓉高速麻武段隧道铺黑施工因天气原因暂停，请过往车辆注意雨天行车安全，谨慎驾驶。@927路况直播                                             ", 2015-6-30 07:59,2,1,赞,iPhone客户端,CoTLjiY83
116,"
                                                                                                    蜀黍提醒：出行前应该提前规划好路线，特别是高速公路上下口，在高速上随意停车问路实在不是明智之举喔！                                            ", 2015-6-30 07:58,1,评论,赞,iPhone客户端,CoTL57y3z
117,"
                                                                                                    #湖北高速路况#今日全省高速公路畅通。湖北高速警察温馨提示：驾驶人在实习期内驾驶机动车上高速公路行驶，应当由持相应或者更高准驾车型驾驶证三年以上的驾驶人陪同。 ​​​​                                            ", 2015-6-30 07:37,转发,2,2,微博桌面,CoTCC2na8
118,"
                                                                                                    #高速路况提示#近期沪渝高速公路毛嘴至仙桃段998--992公里（宜汉向行车道）、仙桃至北河段978--750么里之间多点段封闭施工。                                            ", 2015-6-29 11:50,2,1,赞,iPhone客户端,CoLQrF8dl
119,"
                                                                                                    戳图学起↓↓请为生命扩散，多一次转发，少一个悲剧！任何情况下都不要超速行驶！                                            ", 2015-6-29 11:49,4,评论,6,iPhone客户端,CoLQj6RU3
120,"
                                                                                                    #民警在您身边#【暖心蜀黍修车记】蜀黍好帅                                            ", 2015-6-28 09:20,3,1,22,iPhone客户端,CoBrqFAFv
