序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
25,"
                                                                                                    #早安成都# 你要尽全力保护你的梦想。那些嘲笑你梦想的人，他们必定会失败，他们想把你变成和他们一样的人。你要坚信，只要心中有梦想，你就会与众不同。早安！ ​​​​                                            ", 9月29日 08:50,1,1,2,微博 weibo.com,Fo11m7c10
26,"
                                                                                                    #晚安成都#有些压力总是得自己扛过去，说出来就成了充满负能量的抱怨。寻求安慰也无济于事，还徒增了别人的烦恼。而当你独自走过艰难险阻，一定会感激当初一声不吭咬牙坚持着的自己。 2成都·羊西线 ​​​​                                            ", 9月28日 22:06,转发,评论,4,OPPO R9s,FnWNY9eaO
27,"
                                                                                                    #迎十九大·成都市卫计委深入对口援藏点采访报道专题#【进藏第四天！视频版】第四天，我们的采访团队前往石渠县人民医院，与援藏医疗卫生队伍进行交流座谈。石渠县卫计局副局长曹中国说：“我们的这些援藏医生，都是战斗在生命禁区，挑战生命极限。”小伙伴们，你们看看视频中那个与时间赛跑的四川省人 ​​​​...展开全文c                                            ", 9月28日 17:58,48,评论,32,秒拍网页版,FnVbicFzv
28,"
                                                                                                    #工作动态#【全国卫计系统安全生产大检查组到市三医院督导安全生产工作】 近日，2017年全国卫计系统安全生产大检查第五组到市三医院督查安全生产工作。督导组分成安全保卫、后勤保障、医疗安全和检查资料四个小组，分头深入到医院的各个区域和科室，通过查阅资料、走访提问、现场检查等方式，对医院落 ​​​​...展开全文c                                            ", 9月28日 16:00,3,评论,3,微博 weibo.com,FnUp98q1N
29,"
                                                                                                    #政务微博优秀案例征集#中国内地首个宫颈癌疫苗上市的消息一出，@健康成都官微 随即开展了宫颈癌疫苗的矩阵式前期宣传工作，包括宫颈癌疫苗的适宜人群、接种机构、接种价格等。8月10日，宫颈癌疫苗如期抵达成都市，@健康成都官微 又集结市卫计系统官微开展了接种宫颈癌疫苗的密集式宣传发布，向市民详 ​​​​...展开全文c                                            ", 9月28日 15:47,35,22,27,微博 weibo.com,FnUjQwday
30,"
                                                                                                    #最新关注#【新津县、金牛区顺利通过第二批全国健康促进县（区）试点项目国家评估组验收】近日，国家卫生计生委宣传司副司长宋树立率评估组对我市新津县、金牛区开展第二批全国健康促进县（区）试点项目终期评估工作。 ​​​​                                            ", 9月28日 15:01,33,23,28,微博 weibo.com,FnU1j4J7Q
31,"
                                                                                                    #工作动态#【成都市慢性病医院喜获“四川金牌医养结合机构”等殊荣】 近日，由华西都市报、华西社区报主办，四川省养老服务协会、成都市医养结合促进会、成都市福利协会协办的四川首届医养产业精英峰会暨“四川金牌养老（康养）”机构公益评选颁奖典礼在四川日报报业集团举行。峰会上，来自四川省的医 ​​​​...展开全文c                                            ", 9月28日 15:00,11,5,9,微博 weibo.com,FnU0Nd9g5
32,"
                                                                                                    #政务微博优秀案例征集#9月23日，首届成都市国际马拉松赛如期举行。@健康成都官微 及时发布赛场医疗保障信息，并与我市相关医疗机构官微互动，集中宣传报道了成都市史上最大规模、最严密的医疗保障工作：全市投入了27台救护车、15台收容车、44台移动AED，发动了100名医师参跑，派出550名医疗观察者，共 ​​​​...展开全文c                                            ", 9月28日 14:39,32,25,27,微博 weibo.com,FnTSvCw3b
33,"
                                                                                                    正能量！！！市五医院的“白衣天使”@成都服务 @成都发布                                            ", 9月28日 14:24,32,23,18,微博 weibo.com,FnTMbuz39
34,"
                                                                                                    #资讯聚焦#【跨省就医直接结算覆盖4类人群】近日，人力资源和社会保障部召开新闻发布会指出，全国跨省异地就医直接结算工作顺利推进，已全面联通所有统筹地区，覆盖城镇职工、城乡居民各类医保制度，服务异地安置退休、异地长期居住、常驻异地工作和异地转诊4类跨省就医人群，开通了7226家跨省异地就医 ​​​​...展开全文c                                            ", 9月28日 14:00,18,12,7,微博 weibo.com,FnTCrdes1
35,"
                                                                                                    #依法治市#【《关于建立现代医院管理制度的指导意见》政策解读之对对社会办医院的要求（一）】加强政府对社会办医院的监管。健全非营利性和营利性社会办医院分类管理制度，加强对非营利性社会办医院产权归属、财务运营、资金结余使用等的监管，加强对营利性社会办医院盈利率的管控。 @法治成都 ​​​​                                            ", 9月28日 11:30,5,1,3,微博 weibo.com,FnSDyh5TK
36,"
                                                                                                    #资讯聚焦#【山西推动心肺复苏普及进万家】今年5月，山西省卫生计生委联合山西省科协和红十字会，在全省范围内启动实施心肺复苏普及进万家精准健康工程。截至8月底，开展志愿服务活动869次，活动时数3818.5小时，参与志愿者6710人次，服务群众39784人次。活动辐射家庭、社区、农村、学校、医院、单位、 ​​​​...展开全文c                                            ", 9月28日 11:00,转发,评论,4,微博 weibo.com,FnSrmFOdd
37,"
                                                                                                    #政务微博优秀案例征集#2017年8月8日21时19分，四川省阿坝州九寨沟县发生7.0级地震。@健康成都官微 迅速反应，及时发布成都市卫计系统救援应急工作情况，并与成都市血液中心，成都市第一、二、三、四、五、六、七人民医院及相关区县医院官微密切互动，保持紧密联系，及时迅速发布医疗救援实时情况和血 ​​​​...展开全文c                                            ", 9月28日 10:29,30,20,25,微博 weibo.com,FnSeY9Byk
38,"
                                                                                                    #工作动态#【昆明市政协刘绍安副主席一行调研我市妇幼健康服务工作】 近日，昆明市政协刘绍安副主席一行到我市调研妇幼健康服务工作情况。刘绍安副主席一行现场参观了成都市中西医结合医院产科、新生儿科及儿童保健科等，并进行了座谈交流。市卫计委谢强主任介绍了成都市的基本情况和卫生计生事业建设 ​​​​...展开全文c                                            ", 9月28日 10:00,26,16,21,微博 weibo.com,FnS31kvgq
39,"
                                                                                                    #资讯聚焦#【环评改革聚焦三类问题】近日，环保部在京召开例行新闻发布会，介绍我国环境影响评价制度的总体情况，并回答记者提问。环保部环境影响评价司司长崔书红介绍，“十三五”期间，我国环评改革将主要聚焦3个方面：针对战略和规划环评落地难的问题，在宏观层面“画框子”；针对项目环评边界不清 ​​​​...展开全文c                                            ", 9月28日 09:37,1,评论,3,微博 weibo.com,FnRTOb8JH
40,"
                                                                                                    #世界狂犬病日#【狂犬病的真相：这些问题 你还要误解多久】目前，全球仍有大约150个国家或地区中有狂犬病流行，有30余个国家和地区消除了由犬类传播给人类的狂犬病。但在中国，狂犬病仍是困扰公众的一个公共卫生威胁。 偶尔有媒体报道有个别患者注射了疫苗仍发作狂犬病，造成了一定范围的恐慌。这种恐 ​​​​...展开全文c                                            ", 9月28日 09:06,533,546,607,微博 weibo.com,FnRHph4Y1
41,"
                                                                                                    #早安成都# 人生中，有太多太多的东西，经不起等待。穷困不能等，因为时间久了，你将习惯于穷困，忘记梦想，庸庸碌碌地过一辈子；梦想不能等，因为努力晚了，心老了就无能为力。 ​​​​                                            ", 9月28日 08:43,2,1,5,微博 weibo.com,FnRy2FfYR
42,"
                                                                                                    #迎十九大·成都市卫计委深入对口援藏点采访报道专题#【进藏第三天！视频版】第三天，采访团队抵达甘孜县，甘孜县的拖坝乡医院是成都市卫计委对口扶贫支援的乡镇，援助资金170万。记者现场采访了甘孜县卫计局和成都市龙泉驿区医院、成都市二医院对口帮扶医生。两天前，胆囊炎患者——益西降措刚刚接受了 ​​​​...展开全文c                                            ", 9月27日 17:15,47,评论,32,秒拍网页版,FnLti2Myk
43,"
                                                                                                    #工作动态#【国家卫生计生委专家组到市公卫中心督导鼠疫防控工作】 近日，由中国疾控中心鼠布基地丛显斌主任带队的国家卫生计生委专家组对市公卫中心的鼠疫防控工作进行了督导检查。省卫生计生委应急办副调研员余明远、省疾控中心急传所所长吕强、市卫计委应急办相关人员陪同。 ​​​​                                            ", 9月27日 16:00,4,2,5,微博 weibo.com,FnKYEiewJ
44,"
                                                                                                    #工作动态#【国家卫生计生委督导市妇儿中心医院安全生产工作】近日，国家卫生计生系统安全生产大检查第五组到市妇儿中心医院督查安全生产工作。检查组分四个专业组进行安全检查，分别查看了消防安全，后勤设施安全，医疗安全和相关资料。省市卫计部门业务处室相关负责人陪同。 ​​​​                                            ", 9月27日 15:00,2,1,4,微博 weibo.com,FnKAikA3N
45,"
                                                                                                    #资讯聚焦#【第十届宋庆龄儿科医学奖颁发】近日，第十届宋庆龄儿科医学奖颁奖仪式在京举行。北京协和医院儿科学籍孝诚教授、全球改善营养联盟董事会董事陈春明教授荣获宋庆龄儿科医学终身成就奖；首都儿科研究所附属儿童医院主任医师叶蓁蓁、北京协和医院主任医师朱传槱等10名医务工作者荣获宋庆龄儿科 ​​​​...展开全文c                                            ", 9月27日 14:00,3,1,4,微博 weibo.com,FnKbWoMa6
46,"
                                                                                                    #依法治市#【《关于建立现代医院管理制度的指导意见》政策解读之对加强公立医院党的建设提出的要求（三）】全面加强公立医院基层党建工作，合理设置医院党建工作机构，配齐配强党建工作力量，建立科学有效的党建工作考核评价体系，进一步落实管党治党主体责任，推进党组织和党的工作全覆盖，建立健全医 ​​​​...展开全文c                                            ", 9月27日 11:30,4,1,5,微博 weibo.com,FnJd37iia
47,"
                                                                                                    #资讯聚焦#【全科医生培训规划教材首发】国家卫生计生委全科医生培训规划教材首发暨赠书仪式近日在中华医学会第四届中国全科医学大会开幕式上举行。四川省省长尹力、国家卫生计生委副主任曾益新等向来自西部10余省份代表赠送了教材。 ​​​​                                            ", 9月27日 11:00,6,5,7,微博 weibo.com,FnJ0SsIYS
48,"
                                                                                                    #工作动态#【2017西南地区冠心病外科高峰论坛顺利举行】近期，由中国医师协会心血管外科分会冠心病学组主办，成都市第三人民医院（西南交大附属医院）、成都市心血管病研究所、成都市心脏大血管外科质量控制中心承办的“2017西南地区冠心病外科高峰论坛”在我市召开，吸引了来自国内外的200余名心脏外 ​​​​...展开全文c                                            ", 9月27日 10:00,5,评论,4,微博 weibo.com,FnICwvjW3
49,"
                                                                                                    #资讯聚焦#【跨省就医直接结算覆盖4类人群】近日，人力资源和社会保障部召开新闻发布会指出，全国跨省异地就医直接结算工作顺利推进，已全面联通所有统筹地区，覆盖城镇职工、城乡居民各类医保制度，服务异地安置退休、异地长期居住、常驻异地工作和异地转诊4类跨省就医人群，开通了7226家跨省异地就医 ​​​​...展开全文c                                            ", 9月27日 09:23,6,1,3,微博 weibo.com,FnInym2RX
50,"
                                                                                                    #早安成都# 任何的收获都不是巧合，而是每天的努力与坚持得来的。人生因为有梦想，而充满动力。 不怕每天迈一小步，只怕停滞不前；不怕每天做一点事，只怕无所事事。坚持，是生命的一种毅力；执行，是努力的一种坚持！ ​​​​                                            ", 9月27日 08:27,3,1,3,微博 weibo.com,FnI19xzXs
51,"
                                                                                                    #最新关注#【2017年成都市妇幼健康技能大赛市级决赛圆满落幕】9月26日，由市卫计委、市人社局、市总工会联合主办，市妇女儿童中心医院承办的2017年成都市妇幼健康技能大赛市级决赛拉开大幕。22个区（市）县及9个市本级医疗机构共31支代表队的372位选手参加了本次市级决赛。 ​​​​                                            ", 9月26日 20:08,22,11,20,微博 weibo.com,FnDaVjE5T
52,"
                                                                                                    医务人员时刻准备着                                            ", 9月26日 19:58,6,3,3,华为P9手机摄影再突破,FnD738ICA
53,"
                                                                                                    自己也要注意安全哦                                            ", 9月26日 19:55,5,2,6,华为P9手机摄影再突破,FnD5Bvg1k
54,"
                                                                                                    致敬！白衣天使                                            ", 9月26日 19:53,5,2,9,华为P9手机摄影再突破,FnD4X5FYp
55,"
                                                                                                    #最新关注#【2017年成都市妇幼健康技能大赛市级决赛跟踪报道五】经过一天紧张激烈的比拼，全市31支代表队的372位选手全部完成了本次妇幼健康技能大赛市级决赛。经过统分排名、专家点评、领导讲话和现场颁奖环节，各类奖项都已“名花有主”了。恭喜获奖者和获奖单位！感谢每一位在医疗战线忠于职守的白 ​​​​...展开全文c                                            ", 9月26日 19:49,24,10,17,微博 weibo.com,FnD3qvW6U
56,"
                                                                                                    #工作动态#【我市举办《中医药法》及相关法律法规知识培训会】近日，成都市卫生计生监督执法支队举办了《中医药法》及相关法律法规知识培训会。全市中医医院、部分综合医院、各区（市）县卫生监督执法机构有关人员参加了此次培训。会上，市卫计委综合监督处负责人指出，本次培训是《中医药法》颁布实施 ​​​​...展开全文c                                            ", 9月26日 16:00,6,2,4,微博 weibo.com,FnBy9ongh
57,"
                                                                                                    #迎十九大·成都市卫计委深入对口援藏点采访报道专题#【进藏第二天！图文版】第二天，我们的采访团队到达色达县人民医院，主要对温江区人民医院、温江区中医药的援藏医护人员进行了采访。这其中有慰问、有关怀，有突破、有敬佩！援藏医护人员真的不容易，他们不单单要克服恼人的高原反应，更是要在这种 ​​​​...展开全文c                                            ", 9月26日 15:28,33,评论,30,微博 weibo.com,FnBlhj4xy
58,"
                                                                                                    #工作动态# 【市卫计委检查组到市四医院督查重精管理工作】近日，市卫计委检查组在到市四医院就金牛区严重精神障碍患者管理治疗工作进行了专项督查。市四医院党委书记卢敏、金牛区卫计局副局长白中毅等参加了会议。会上，白中毅副局长就金牛区严重精神障碍工作开展情况和存在的主要问题进行了详细汇报 ​​​​...展开全文c                                            ", 9月26日 15:00,4,1,2,微博 weibo.com,FnB9NtnL1
59,"
                                                                                                    #最新关注#【2017年成都市妇幼健康技能大赛市级决赛跟踪报道四】本次比赛在纪检人员的全程监督下有序进行，确保比赛流程、参赛资格、考核标准、统计评分等各个环节公开、公平和公正。 ​​​​                                            ", 9月26日 14:15,14,8,10,微博 weibo.com,FnARJ0A22
60,"
                                                                                                    #资讯聚焦#【浙江提高县级食安检测能力】近日，浙江省卫生计生委会同省发改委联合出台《浙江省食品安全风险监测能力（设备配置）提升工程建设方案（2018-2020年）》，在全国率先施行省、市、县三级食品安全风险监测能力建设。 ​​​​                                            ", 9月26日 14:00,1,1,2,微博 weibo.com,FnALrvOFa
61,"
                                                                                                    医生眼中的长寿运动，第一名竟然是……                                            ", 9月26日 13:09,7,1,1294,微博 weibo.com,FnAqVoRQk
62,"
                                                                                                    #依法治市#【《关于建立现代医院管理制度的指导意见》政策解读之对加强公立医院党的建设提出的要求（一）】充分发挥公立医院党委的领导核心作用，抓好对医院工作的政治、思想和组织领导，把方向、管大局、保落实。全面贯彻执行党的理论和路线方针政策，确保医院改革发展正确方向。统筹推进医院改革发展 ​​​​...展开全文c                                            ", 9月26日 11:30,5,1,1,微博 weibo.com,FnzMyAx31
63,"
                                                                                                    #最新关注#【2017年成都市妇幼健康技能大赛市级决赛跟踪报道三】本次决赛，“产科出血抢救”和“新生儿窒息复苏急救”项目分别设置多个题型，各参赛团队现场随机抽题，进入候赛区，开展10分钟的比赛案例讨论，明确各参赛选手职责分工，对案例中可能出现的突发情况进行急救推演。 ​​​​                                            ", 9月26日 11:21,6,3,7,微博 weibo.com,FnzJ0bzcl
64,"
                                                                                                    #资讯聚焦#【颅脑创伤后癫痫防治共识发布】《颅脑创伤后癫痫（PTE）防治中国专家共识》日前发布。该《共识》由中华医学会神经外科分会神经创伤专业组、中华医学会创伤学分会颅脑创伤专业组，组织国内77位神经外科专家编写而成。 ​​​​                                            ", 9月26日 11:00,18,3,2,微博 weibo.com,FnzAnDVIy
65,"
                                                                                                    #最新关注#【2017年成都市妇幼健康技能大赛市级决赛跟踪报道二】为保证比赛公平公正，本次市级决赛专门邀请四川大学华西医院、省人民医院、省妇幼保健院等18名部省级产儿科专家，召开赛前专家培训会，统一评分标准和考评细则，严格遵守保密协定，并组成7个专家组（产科分4组，儿科分3组）对现场参赛队 ​​​​...展开全文c                                            ", 9月26日 10:59,5,2,5,微博 weibo.com,FnzA77fId
66,"
                                                                                                    #最新关注#【2017年成都市妇幼健康技能大赛市级决赛跟踪报道一】本次比赛设“产科出血抢救”、“新生儿窒息复苏急救”2个项目，产科出血抢救项目现场分4组进行比拼，新生儿窒息复苏急救项目现场分3组进行比拼。目前，各组正密切配合，进行紧张激烈的实战比拼。 ​​​​                                            ", 9月26日 10:01,9,3,25,微博 weibo.com,FnzcHkzlt
67,"
                                                                                                    #工作动态# 【市六医院神经内科斩获第五届全国品管圈比赛全国三甲医院综合组三等奖】近日，第五届全国医院品管圈大赛在长春落幕。此次大赛共有来自全国32个省市340个圈组参与决赛的角逐，竞争激烈。市六医院选送的神经内科“神采飞扬圈”获得全国三甲医院综合组三等奖。 ​​​​                                            ", 9月26日 10:00,2,1,3,微博 weibo.com,Fnzc1FaRA
68,"
                                                                                                    #最新关注#【2017年成都市妇幼健康技能大赛市级决赛拉开帷幕】由市卫计委、市人社局、市总工会联合主办，市妇女儿童中心医院承办的2017年成都市妇幼健康技能大赛市级决赛拉开大幕。 ​​​​                                            ", 9月26日 09:56,4,1,7,微博 weibo.com,FnzayjTUm
69,"
                                                                                                    #资讯聚焦#【基层卫生服务体系上新台阶】近日，在宁夏回族自治区盐池县花马池镇长城村卫生室，村医朱新莲对比了自己收入的变化：5年前，年收入不足2万元，今年预计收入可达6万元；5年前，收入主要来自村民的腰包，今年收入包括年1.2万元的政府专项补助、2万多元的基本公共卫生经费、医保基金拨付的一般 ​​​​...展开全文c                                            ", 9月26日 09:32,2,1,1,微博 weibo.com,Fnz0SayiE
70,"
                                                                                                    #早安成都# 有些风景，如果你不站在高处，你永远体会不到它的魅力；有些路，如果你不去启程，你永远不知道它是多么的美丽。我们的命运由我们的行动决定，而绝非完全由我们的出身决定。机会永远都不会平等，但结果却可能平等。心有多大，舞台就有多大！勇敢去拼搏，别让明天的自己后悔。 ​​​​                                            ", 9月26日 07:47,4,1,2,微博 weibo.com,FnykaAPFa
71,"
                                                                                                    #晚安成都#生命中再无聊的时光都是限量版，所以，任何时候都别怕重来，每个看似低的起点，都是通往高峰的必经之路。你不努力，谁又能替你成长？生活在别人的眼神里，就会迷失在自己的心路上。 ​​​​                                            ", 9月25日 22:00,1,1,3,微博 weibo.com,FnutMpFyf
72,"
                                                                                                    @成都市第二人民医院  @成都服务  @成都发布  @微成都                                              ", 9月25日 18:13,4,3,10,华为P9手机摄影再突破,FnsZRg6Eb
73,"
                                                                                                    @成都服务  @成都发布  @微成都  @成都市第二人民医院                                              ", 9月25日 18:12,5,4,21,华为P9手机摄影再突破,FnsZC8WCe
74,"
                                                                                                    #迎十九大·成都市卫计委深入对口援藏点采访报道专题#【进藏第一天！图文版】第一天，采访团队主要对炉霍县人民医院的对口支援总体情况、炉霍县妇幼保健计划生育中心和援藏医生进行了采访。以下图片内容主要反映了：今年上半年，炉霍县人民医院新增放射科CT仪器，成都市第二人民医院援藏医生提供使用教 ​​​​...展开全文c                                            ", 9月25日 17:52,12,评论,10,微博 weibo.com,FnsRgbzuI
75,"
                                                                                                    #迎十九大·成都市卫计委深入对口援藏点采访报道专题#【进藏第一天！视频版】第一天，采访团队主要对炉霍县人民医院的对口支援总体情况、炉霍县妇幼保健计划生育中心和援藏医生进行了采访。视频内容还包括入户采访炉霍县第一例剖宫产，高龄产妇泽九哦，欢迎大家围观！！ L健康成都官微的微博视频 ​​​​                                            ", 9月25日 17:50,43,评论,21,秒拍网页版,FnsQypmJm
76,"
                                                                                                    #工作动态#【市四医院开展“世界老年痴呆日”主题宣传活动】为了进一步推动老年痴呆预防工作，普及预防老年痴呆知识，宣传健康生活方式，在2017年“9.21世界老年痴呆日”当天，成都市精神卫生中心、四川省老年医学学会精神卫生专委会联合在金牛区驷马桥社区卫生服务中心开展了名为“记忆与爱同行”的主 ​​​​...展开全文c                                            ", 9月25日 17:00,4,1,2,微博 weibo.com,Fnsw0yI6j
77,"
                                                                                                    #工作动态#【市四医院工会举办“香甜四院”蛋糕制作活动】为帮助医务人员放松心身，缓解职业压力，调动职工积极参与健康城市建设的热情，近日，市四医院工会举办了“香甜四院”蛋糕制作活动。医院工会主席卢敏、副院长林琦远亲临现场，来自全院主要科室的70余职工和亲属参加了活动。 ​​​​                                            ", 9月25日 16:00,3,1,2,微博 weibo.com,Fns7EAV4d
78,"
                                                                                                    #资讯聚焦#【江西鼓励开展中医儿科服务】近日，江西省政府办公厅印发《江西省加强儿童医疗卫生服务改革与发展实施方案》，明确到2020年年底，将分区域建成4个省级中医儿科诊疗中心，鼓励中医儿科领域科研项目申报，并给予倾斜支持。 ​​​​                                            ", 9月25日 15:00,1,1,2,微博 weibo.com,FnrJiCdLG
