序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
24,"
                                                                                                    连续几日，合肥的温度一路走高，甚至夏装已出现在街头。不过从今日起，一股冷空气正在影响我市，今天有大风哦，冷空气过后，气温将下降6-8℃。 ????????                                            ", 2013-4-18 09:58,转发,评论,赞,专业版微博,zsGK09U2W
25,"
                                                                                                    4月17日，作为合肥市东部片区路网重要组成部分，龙岗路（临泉东路-长乐路）建设工程已完工并放行。龙岗路北起临泉东路，南至长乐路，全长约2.04公里，含新安江路下穿龙岗路桥，双向八车道设计。 ????????                                            ", 2013-4-18 09:52,3,2,赞,专业版微博,zsGHvjzOS
26,"
                                                                                                    巢湖民歌作品多半由劳动人民集体创作，深刻而生动地表现出人民群众的生活实践和思想情感，形式上有山歌、渔歌、秧歌、茶歌和门歌等，题材广泛，内容丰富，朴素自然，优美感人。                                            ", 2013-4-18 09:26,1,2,1,专业版微博,zsGx77Smp
27,"
                                                                                                    【巢湖民歌新创作品有奖征集活动启动】巢湖民歌是江淮地区民歌的代表，已被国务院批准列入第一批国家级非物质文化遗产名录。巢湖市巢湖民歌新创作品有奖征集活动组委会，现面向全国各地专业、业余词曲作者征集新创作品。欢迎您投稿！O网页链接 ????????                                            ", 2013-4-18 09:22,4,2,1,专业版微博,zsGvkjzih
28,"
                                                                                                    上海铁路局5月增开19趟旅游专列                                            ", 2013-4-17 10:22,2,1,2,专业版微博,zsxth4dK9
29,"
                                                                                                    【合肥又多一处省级森林公园】近日，省林业厅正式批准成立“浮槎山省级森林公园”，浮槎山省级森林公园位于肥东县石塘、包公镇辖区，面积436公顷，距合肥市区45公里，距巢湖20公里，园内栽植乌桕、红叶石楠、紫薇、外松、美国薄壳山核桃等景观林5000亩（含园区周边租地），共有苗木100余万株。 ????????                                            ", 2013-4-17 10:14,12,7,2,专业版微博,zsxq2pncl
30,"
                                                                                                    【合肥西站暂停办理客运业务】因新建合福铁路工程需要对合肥西站进行施工改造，合肥西站从4月23日起停办旅客列车客运业务直至另有通知时至，原设在市内的4个客票代售点正常发售其它各站车次车票。目前合肥西站所有经停的列车都会停靠合肥站，有乘车需要的旅客可以到合肥站乘车。O网页链接 ????????                                            ", 2013-4-17 10:08,21,3,1,专业版微博,zsxnjEsSG
31,"
                                                                                                    【皖O号牌7月1日起停用】7月1日起，""皖O""号牌一律停止使用。本月起，合肥陆续开展取消""皖O""专段车辆的号牌工作。6月30日前，我省对涉及车辆统一换发普通民用号牌或警车号牌。交警部门表示，9月1日起，对仍然使用""皖O""号牌的车辆，一律按无牌无证车辆依法予以处罚O网页链接 via合肥在线 ????????                                            ", 2013-4-17 09:46,8,7,赞,专业版微博,zsxewvkXe
32,"
                                                                                                    【合肥经济圈五市（县）签订框架合作协议】4月15日至16日，合肥经济圈城市党政领导第四次会商会议在桐城市召开，合肥、淮南、六安、定远、桐城五市(县)共同签署了《交通基础设施建设合作框架协议》、《产业合作框架协议》、《新闻宣传暨文化旅游合作框架协议》、《人才交流培训合作框架协议》。 ????????                                            ", 2013-4-17 09:42,7,评论,1,专业版微博,zsxcP1akA
33,"
                                                                                                    【合肥交通违法、驾证年审将有短信通知】合肥交通违法短信告知平台和驾驶证年审、换证短信提示平台已经开通，且所有短信均为免费接收。未来车辆的交通违法信息会第一时间发送到手机上，车辆的注册、年检以及驾驶证审验、注销等情况，也会及时告知车主。车主可拨打96598登记和更新信息。                                            ", 2013-4-15 16:48,13,4,赞,小米手机,zsh8Iwj5g
34,"
                                                                                                    【合肥出台26条服务民营经济政策】为鼓励民营企业做大做强，近日我市出台《关于大力发展民营经济的实施意见》，为民营企业量身打造26条服务政策。其中，既有真金白银的支持，也有提升发展环境的氛围营造，硬投入、软环境共同发力助推民营经济腾飞。O网页链接 ????????                                            ", 2013-4-15 10:10,转发,1,赞,专业版微博,zsexqeKj1
35,"
                                                                                                    【我省首个综合保税区有望落户合肥】目前，合肥市的综合保税区申建进展顺利，在首轮审核中，住建部已经认可，国土部正积极审核。综合保税区集保税区、出口加工区、保税物流区、港口的功能于一身，是我国目前开放层次最高、优惠政策最多、功能最齐全、手续最简化的特殊开放区域，全国仅30个。                                            ", 2013-4-15 08:56,6,6,1,专业版微博,zse3ssYda
36,"
                                                                                                    【合肥莲花夜市将开业 取别名“罍街” 】合肥最大的夜市莲花夜市，已定下别名 “罍(léi)街”。相关单位还定做了一个雕刻的“罍”字雕塑，作为镇街之宝。这里将成为与北京簋(guǐ)街一样的特色美食街区，开创‘北京有簋街，合肥有罍街’的局面，打造合肥的夜市名片。走，去罍街炸个罍子！                                            ", 2013-4-12 13:34,7,5,赞,专业版微博,zrNAJhDfg
37,"
                                                                                                    关于张安妮申请到合肥市琥珀小学（西区）就读的情况说明                                            ", 2013-4-12 10:27,16,27,6,专业版微博,zrMmRlh0R
38,"
                                                                                                    【银屏千年白牡丹花开18朵】连日来 ，生长在巢湖银屏悬崖绝壁上的千年白牡丹花开18朵，分外美丽高洁，花开数创历年之最，吸引了络绎不绝的游客前往观赏。 ????????                                            ", 2013-4-12 10:07,14,7,1,专业版微博,zrMeKo9vx
39,"
                                                                                                    【合肥市体育馆周六有大型招聘会】4月13日(本周六)，在合肥市体育馆将举办一场大型综合招聘会，近两百家企业为求职者提供近万个工作岗位。据主办方介绍，在本次招聘会上，除有经验的人才可找到用武之地，应届毕业生也有较多的机会。招聘会从8:30开始，持续到12:00点，求职者一律免费入场。                                            ", 2013-4-12 10:01,6,1,赞,专业版微博,zrMc9EFfy
40,"
                                                                                                    【“红头车”现身合肥街头传递正能量】主题为“博爱在江淮--帮助他人 快乐自己”的“红头车”瑶海区首发暨市民见面会活动在站北广场上举行，标志着爱心“红头车队”将正式出现在合肥街头，为市民提供爱心搭乘服务。今后，你站在路边，竖起拇指，就有可能遇上“红头车”，被免费顺搭一程哦！ ????????                                            ", 2013-4-12 09:50,24,12,赞,专业版微博,zrM7S2EvL
41,"
                                                                                                    【我省首个“社区科普馆”昨正式免费开放】4月10日，合肥市瑶海区明光路街道建造的全省首家社区科普馆正式对公众免费开放，这里可以体验消防逃生、地震模拟、食品安全、电梯使用、消防逃生以及5D电影等各种科普设备，零距离感受科技所带来的神奇魅力，了解与自己生活息息相关的各种科普知识。 ????????                                            ", 2013-4-11 18:08,1,1,1,专业版微博,zrFXqeXtq
42,"
                                                                                                    【全省首个街道级社会管理信息平台运行】合肥市望湖街道在所有10 个社区运行网格管理新模式。以往纸质办公，等信息上报处置至少也要一两天， 而搭建信息平台后，工作人员能第一时间上报信息，对群众反映的问题进行处置 解决，化解群众矛盾。这也是安徽省首个街道建立的社会管理信息平台。                                            ", 2013-4-11 17:58,1,评论,赞,专业版微博,zrFTaEw7M
43,"
                                                                                                    长三角22位市长相约合肥“论道”                                            ", 2013-4-11 17:56,转发,1,赞,专业版微博,zrFSn1UeC
44,"
                                                                                                    【合肥站拟增开9趟旅游列车】清明节过后，长三角地区铁路进入了一年一度的旅游客流旺季，合肥火车站计划增开周末、高峰期列车，目前部分车次已开始售票。 ????????                                            ", 2013-4-11 15:11,4,评论,赞,专业版微博,zrENiyLB1
45,"
                                                                                                    预防人感染H7N9禽流感，保持良好个人卫生习惯很重要。                                            ", 2013-4-9 17:15,7,5,31,专业版微博,zrmKU6Fsy
46,"
                                                                                                    【合肥530台新增的士月底上路】合肥市将新增的1000台出租车中，纯电动出租车和天然气出租车各500台，从本月开始分步骤、分批次投放市场。将于月底“亮相”的30台纯电动出租车使用的是江汽纯电动三代车，车身采用淡蓝色的主色调，搭配白色波浪形条纹，车辆引擎处喷“I EV”的标志。O网页链接 ????????                                            ", 2013-4-9 17:10,4,6,赞,专业版微博,zrmIKwN50
47,"
                                                                                                    【合肥龙川路开建，交警部门发布绕行路线】今日凌晨0点，龙川路工程正式开建，受施工影响，龙川路沿途各交口将封闭或交替封闭施工。交警部门提醒市民注意各路口的封闭时间，根据绕行路线出行，以免耽误时间。 ????????                                            ", 2013-4-7 08:56,2,5,赞,专业版微博,zr0Dd8c1L
48,"
                                                                                                    目前合肥市已启动H7N9禽流感应急预案，常态化的应急处置小分队24小时待命，12320公共卫生公益热线24小时解答市民咨询。从今天开始，我省也启动疫情信息日报制度。 ????????                                            ", 2013-4-4 16:53,49,8,1,专业版微博,zqBtfBxup
49,"
                                                                                                    合肥市瑶海区明光路街道新闻发布厅昨日正式启用，这是合肥首个街道新闻发布厅。//@瑶海发布: #瑤海动态#                                            ", 2013-4-4 16:43,1,1,1,专业版微博,zqBpdDmDm
50,"
                                                                                                    【安徽首个社区科普馆昨天试运营】昨天，合肥市瑤海区明光路街道投资200多万元建造的全省首家社区科普馆试运营，计划在4月10日正式免费开放，届时参观者还能观看5D电影                                            ", 2013-4-4 16:40,转发,1,赞,专业版微博,zqBoli19q
51,"
                                                                                                    庐阳区亳州路街道居民陶文政今年春运免费帮困难民工网购火车票500余张，网友亲切地称他“板栗哥”。他也被新华社评为“中国网事 感动2013”年度人物第一季度候选人。投票地址O网页链接                                            ", 2013-4-3 18:20,转发,1,赞,小米手机,zqsCk0MDu
52,"
                                                                                                    【“井长制” 保护窨井盖】近日，合肥市南七街道丁岗社区集中对辖区内的数千块窨井盖进行“体检”，重点排查破损丢失的窨井盖。同时，为了建立长效管理机制，该社区推行“井长制”：部分热心公益、责任感强的群众通过认领身边窨井盖的方式成为“井长”，他们在日常生活中要对所认领的窨井盖多加关注。 ????????                                            ", 2013-4-3 12:31,6,1,1,专业版微博,zqqkt1UXo
53,"
                                                                                                    【合肥汽车客运西站5月启用】合肥汽车客运西站位于长江西路与创新大道交口东北角，5月份将与新桥机场同步投入使用。该站与机场、公交、出租、地铁等形成无缝对接，二楼的航空候机楼内可直接换取登机牌。乘客到达汽车西站后，搭乘飞机不用中转，可直接在此乘坐固定班车，15分钟就能到达新桥机场。 ????????                                            ", 2013-4-3 11:33,3,4,赞,专业版微博,zqpX48MfS
54,"
                                                                                                    望江西路(天智路—怀宁路段)打通工程将于近期正式启动。望江西路(天智路—怀宁路段)为城市主干道，全长约1.3公里，规划红线宽度55米，本次实施宽度55米。工程需将合肥火车西站南移约125米，并同步实施望江西路下穿工程。 ????????                                            ", 2013-4-3 11:24,9,5,1,专业版微博,zqpTipXau
55,"
                                                                                                    【合肥交警微博实时发布路况信息】清明小长假期间，交警各城区大队将通过新浪微博发布实时路况，及时发布辖区内各大陵园周边、高速公路道口、旅游景点周边以及城市主干道的实时路况信息，加强交通引导。市民可以对这些微博加以关注，及时了解路况，合理安排路线。 ????????                                            ", 2013-4-2 14:31,2,1,1,专业版微博,zqhGL8549
56,"
                                                                                                    日前，合肥市公布《合肥市殡葬基本公共服务惠民工程实施方案》，今日起，合肥殡葬基本服务将实行全民免费。除具有合肥市户籍的城乡居民外，部分符合条件的外来人员同样是费用免除的对象。O网页链接 ????????                                            ", 2013-4-1 10:05,转发,评论,赞,专业版微博,zq6wsf5bE
57,"
                                                                                                    【合肥郎溪路立交桥本月开建】2013年我市东部路网建设力度加大，郎溪路立交桥将于本月开工建设。除了轨道交通2号线外，地面上的长江东路也将改造一新，其中郎溪路计划于今年开建，完工后，市民从东北城区去滨湖将更方便快捷。 ????????                                            ", 2013-4-1 10:01,1,评论,赞,专业版微博,zq6uAoFW1
58,"
                                                                                                    让文明祭祀伴随绿色清明！                                            ", 2013-3-29 11:10,1,1,赞,专业版微博,zpEFdfLDs
59,"
                                                                                                    我市将对全市范围内的窨井盖进行摸底排查，目标是实现市区范围内城市窨井盖无沉陷、无缺失、无噪音、无破损，对已破损、缺失的窨井盖立即更换成连体窨井盖。连体窨井盖的井座和井盖靠铰链连接，要将井盖和井座彻底分离需180吨拉力。市民发现窨井有问题可拨打12345市长热线举报。 ????????                                            ", 2013-3-29 11:05,7,8,2,专业版微博,zpEDfeUFS
60,"
                                                                                                    【省直事业单位招考笔试考点公布】昨天，省人事考试院公布了省直事业单位笔试考点。此次招考，在合肥市共设22个考点，分别在安徽建设学校、合肥铁路工程学校、海棠花园小学等学校，广大考生可登录安徽省人事考试网查询。即日起至3月29日，考生可以自行下载打印准考证。笔试定在31日举行。 ????????                                            ", 2013-3-28 16:17,2,1,赞,专业版微博,zpxfskJRv
61,"
                                                                                                    【看病“一卡通”今年实现】今年，我市将完成区域卫生平台建设、数字化医院建设和公共卫生信息化建设。届时，将实现合肥市市属医院、县级医院、市妇幼保健所、市疾控中心、市卫生监督所以及县级卫生信息数据中心与市级平台的联网，实现与省级平台的对接。争取在市级范围内，实现老百姓看病“一卡通”。 ????????                                            ", 2013-3-28 16:06,1,评论,赞,专业版微博,zpxaFmqiC
62,"
                                                                                                    3月31日起，合肥机场将陆续开辟8条新航线，旅客出行前请咨询当地民航售票部门。分别为：大连-合肥-长沙（往返）、 三亚-厦门-合肥（往返）、沈阳-合肥-深圳（往返）、海口-长沙-合肥（往返）、合肥-烟台-长春（往返）、海口-合肥-大连（往返）航线、三亚-合肥-太原（往返）、海口-汕头-合肥（往返）。 ????????                                            ", 2013-3-28 15:38,5,2,赞,专业版微博,zpwZH7FQ6
63,"
                                                                                                    【安徽诞生首个“家庭电站”】3月25日，安徽省首个申请家庭分布式光伏发电项目并网的客户孔庆斌安装了电表，该电站有7块太阳能电池板，最大输出功率为1500瓦，除自家使用外，多余电量可卖给供电公司。对于有类似光伏并网发电需求的市民，可以拨打供电95598服务热线或者到供电公司包河营业厅现场办理。 ????????                                            ", 2013-3-27 15:12,11,6,1,专业版微博,zpnoECRhF
64,"
                                                                                                    【汽柴油零售价今起下调】自3月27日零时起，我省下调成品油零售价，汽、柴油价格每吨分别下调310元、300元。调价后，我省90号、93号、97号乙醇汽油的最高零售价格分别由每升7.20元、7.68元、8.13元下调到每升6.96元、7.43元、7.87元。 0号柴油、-10号柴油下调到每升7.35元、7.79元。                                            ", 2013-3-27 10:08,4,评论,赞,专业版微博,zploXrzDy
65,"
                                                                                                    3月以来，冷空气频频南下，近几天显得格外冷些，难怪有同学高唱“春天在哪里啊，春天在哪里啊～～”。不过，明日起，天气转好，气温回升啦。“春天在这里啊，春天在这里啊～～～” ????????                                            ", 2013-3-26 18:02,4,3,3,专业版微博,zpf58szQF
66,"
                                                                                                    今年合肥园林年卡3月31日结束发售，想办2013年合肥园林年卡的市民得抓紧了。和去年一样，2013年合肥园林年卡分为三种，持卡市民可全年不计次畅游10个园林景点，包括植物园、包公祠、包公墓、清风阁等。 ????????                                            ", 2013-3-26 17:57,5,3,赞,专业版微博,zpf2OfY0E
67,"
                                                                                                    【7条大道将串通合肥和肥东】肥东将有7条干道连通合肥市区，两地奔波的市民将可以感受到极大的便利。这7条干道由南向北分别是环巢湖大道、繁华大道、合裕路、新安江路、长江东路、临泉路和包公大道。其中繁华大道东延(肥东段)工程将于近期开工，该工程东起桥头集路，西至裕溪路，全长6.71公里。 ????????                                            ", 2013-3-26 17:54,3,评论,1,专业版微博,zpf1A1hDm
68,"
                                                                                                    【科普帖：下水道井盖一般分布在城市的哪些位置？】21岁女孩杨丽君不慎落入一个井盖被冲掉的下水道，经过艰苦努力，搜救已宣布失败。雨季，城市下水道井盖因水流太大被冲走情况时有发生，如不慎落入，将会危及生命。马路上星罗棋布的井盖有何规律？哪里最危险？有必要科普一下！via公安部打四黑除四害 ????????                                            ", 2013-3-26 09:04,8,1,2,专业版微博,zpbyLk6lW
69,"
                                                                                                    近日，合肥市推介发布了巢湖鱼宴和“巢湖十大特色菜”。十大特色菜包括荷叶包鸡、凤炖牡丹、马鞍鳝、锅贴虾饼、混沌鱼、红烧划水、香煎白鱼、八宝鳜鱼、明珠甲鱼、李鸿章大杂烩。玩家、“吃货”们，游古镇吃鱼宴，还等什么！                                            ", 2013-3-25 10:31,3,评论,赞,专业版微博,zp2Hk7Pfe
70,"
                                                                                                    环巢湖人文景观游”路线已经贯通，这条线路是滨湖(两馆一园)—长临河古镇—黄麓师范—张治中故居—相隐寺—李克农故居—古巢城水下遗址—汉墓博物馆—鼓山寺—冯玉祥旧居—柘皋古街。 ????????                                            ", 2013-3-25 10:26,14,7,赞,专业版微博,zp2FqtTdl
71,"
                                                                                                    为美丽安徽、宜居合肥、秀美包河努力！                                            ", 2013-3-23 16:35,2,4,1,政府版微博,zoMe4B8yS
72,"
                                                                                                    【2013“地球一小时”合肥站】合肥将为“地球一小时”活动继续出力，市城区以及肥东、肥西、长丰、庐江共37万盏景观灯将为了保护地球，于23日20:30~21:30熄灯一小时，呈现一种黑暗的美丽。今年全城还将加强公共照明的“绿色”监管，坚持打造节能照明城市。 ????????                                            ", 2013-3-23 15:34,9,6,赞,专业版微博,zoLPl4nK6
73,"
                                                                                                    【三十岗乡桃花园今日开园】全省最大桃花园——合肥庐阳区三十岗乡五千亩桃花园今天上午开园，门票优惠到15元。园区分A区和B区，市民凭门票可两次入场。自驾的朋友可沿环湖北路直行，到东瞿路右转后不久就可看见桃花园。大门对面提供了30亩的停车场，可容纳700辆私家车。 ????????                                            ", 2013-3-23 09:41,19,9,赞,专业版微博,zoJwgmxB7
74,"
                                                                                                    肥西路新建、繁华大道取直明起开工                                            ", 2013-3-22 21:53,3,1,赞,小米手机,zoESQFVp2
75,"
                                                                                                    今天是世界睡眠日，关注睡眠、关爱心脏。祝君好梦，晚安！ ????????                                            ", 2013-3-21 22:11,3,4,1,专业版微博,zovzFtmYF
76,"
                                                                                                    【民办中小学能享“两免一补”为困难寄宿生提供生活补助】城乡义务教育阶段学生，不但可以免收学杂费和作业本费，家境困难的寄宿生还将获得生活补助。近日，合肥市出台2013年义务教育经费保障机制改革实施办法，今后民办学校（义务教育阶段）的学生也能享受“两免一补”政策。O网页链接 ????????                                            ", 2013-3-21 22:07,转发,评论,赞,专业版微博,zovxZqpvC
77,"
                                                                                                    昨日，教育部公示了2013年新设置高等学校和经过筹建“去筹”正式设立高等学校，全国新增20所本科高校，17所高校更名。安徽省安徽中医学院和安徽建筑工业学院在更名公示之列，分别更名为安徽中医药大学和安徽建筑大学。 ????????                                            ", 2013-3-21 11:21,17,9,3,专业版微博,zorjC1Y3M
78,"
                                                                                                    合肥到杭州最快2小时了                                            ", 2013-3-20 08:53,17,4,1,专业版微博,zogV2vcbV
79,"
                                                                                                    合肥公交服务热线将正式更名为“合肥公交李祥斌热线”，热线特服号码为96166。                                            ", 2013-3-19 10:52,1,5,1,专业版微博,zo8h2ycXJ
80,"
                                                                                                    #拥抱春天??随手拍#                                            ", 2013-3-19 10:44,转发,评论,3,专业版微博,zo8dzrNHn
81,"
                                                                                                    锦绣大道与庐州大道交口计划工期15个月。锦绣大道的车辆，可以经过庐州大道、南京路、湖北路，进行绕行。 云谷路与庐州大道交口道路全封闭时间为11个月。经过此路口的车辆，可以借道广西路、方兴大道等。 徽州大道最南端总建设工期为20个月。经过的车辆，可以经过通往徽州大道的石子路进行绕行。 ????????                                            ", 2013-3-16 15:55,2,3,赞,专业版微博,znHYjjkBp
82,"
                                                                                                    【合肥轨道1号线施工再封闭3段路】今日24时起，合肥轨道交通1号线土建8、9、10标工程（大连路站南端-徽州大道站）局部路段正式启动封闭施工。市民行经相关路段，请注意绕行。 ????????                                            ", 2013-3-16 15:49,1,评论,1,专业版微博,znHW7nV5d
83,"
                                                                                                    【“你要维权 我来帮忙”专栏推出】为给广大消费者提供一个投诉的平台，合肥在线与合肥市消费者协会联合推出“你要维权 我来帮忙”专栏。即日起，如果您遇到消费烦心事，可登陆合肥在线该专栏页面，将您的遭遇通过在线留言、微博@合肥在线或发到邮箱hfzxbjb@hf365.com。专栏将长期接受网友投诉留言。 ????????                                            ", 2013-3-15 15:10,11,3,赞,专业版微博,znyfFecjE
84,"
                                                                                                    为提倡文明祭祀，此次集体共祭活动所需祭祀物品，都将免费提供，市民无需携带任何祭祀物品。骨灰寄存在合肥市殡仪馆的逝者家属，可凭骨灰存放证领取骨灰，如果逝者已经安葬，家属携带逝者遗像，也可参加。4月4日上午，首场清明集体共祭活动将在合肥市殡仪馆1号大厅和临淮路社居委活动中心同时举行 。                                            ", 2013-3-15 15:02,1,评论,1,专业版微博,znycraqA5
