序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
25,"
                                                                                                    #网友关注#孟宏伟接受央视专访：恐怖分子残杀执法人员，残害无辜群众，不论男女，不论民族，充分暴露了他们反人类、反社会的真面目，“三股势力”是新疆繁荣稳定之害，是新疆各族人民的共同敌人。 ????????                                            ", 2013-4-29 17:12,66,20,2,专业版微博,zuphuxwGY
26,"
                                                                                                    #网友关注#郭声琨签署命令给新疆巴楚县公安局色力布亚派出所记一等功，追授任昌举等6名民警全国公安系统二级英模。 ????????                                            ", 2013-4-29 16:43,24,8,5,专业版微博,zup5UevEw
27,"
                                                                                                    #五一安全出行#【帐篷搭得快，防范莫大意】帐篷搭好，防晒霜涂好，泳裤穿起来，大海我来啦！...咦，我放帐篷里的手机包包呢？五一小长假的第一天，提醒在金山城市沙滩搭帐篷的游客们，一定要看管好自己随身物品，必要时可以留位朋友“驻守阵地”看管，否则小心只能穿着泳裤回家咯@金卫所小倪 ????????                                            ", 2013-4-29 15:58,15,6,3,专业版微博,zuoNyAga6
28,"
                                                                                                    #五一安全出行#【2013王力宏上海演唱会停车指南】2013年4月30日，王力宏空降上海体育场。@警民直通车-徐汇站 特别提供体育场停车指南和地铁首末班车时刻表，并将在演出期间提供路况信息。友情提示：遇停车位满可停至上海旅游中心（中山南二路2419号) ????????                                            ", 2013-4-29 15:13,26,3,1,专业版微博,zuovihxfA
29,"
                                                                                                    #网友关注#【绳之以法，告慰失去生命的同胞！】国家反恐办：新疆巴楚县暴力恐怖犯罪案案情基本查清，抓获了一批恐怖分子，查获了一批自制的爆炸装置和凶器，以及东突恐怖旗帜。                                            ", 2013-4-29 14:28,71,37,30,专业版微博,zuocMyVMr
30,"
                                                                                                    每个警察的背后都有一个“劳模”: 她,为你做了几十年的饭从不说自己辛苦；她,为你洗了几十年的衣服从不抱怨腰疼；她,心甘情愿为你早上五点起床准备早餐；她,无论多困多累也要为你留门等你到深夜。战友们！劳动节加完班，不要忘了买束回家，向“劳模”道个谢！                                            ", 2013-4-29 13:49,34,14,13,专业版微博,zunX9CEMM
31,"
                                                                                                    #五一安全出行#【同事儿子的梦想】同事儿子想爸爸了，跑来派出所窗口找。不巧，他老爸接警去了。我问他：长大了当警察吗？小家伙先点点头又摇头说：妈妈说她这辈子会支持这老男人当警察，但如果我这小男人再想当警察就打断腿！ P.S 嫂子，大哥不才连上了九天班吗？后天他就可以休息了。 ????????                                            ", 2013-4-29 12:52,227,51,13,专业版微博,zunA1EgCr
32,"
                                                                                                    #五一安全出行#【超速行驶的危害】无论是在普通道路还是高速上，超速都会造成不可挽回的后果。如果你驾驶一辆时速100KM的小车，假设你身高170CM，从你眼睛发现情况到大脑做出判断刹车，反应时间是1.7S左右，而这时车辆已经前行了47.2M。40米的距离！会包含多少无可奈何的生命！@奉贤公安小姚警官 ????????                                            ", 2013-4-29 12:22,20,7,1,专业版微博,zunnDmtyB
33,"
                                                                                                    #五一安全出行#【即时路况】市公安局指挥中心11时32分消息：因车辆集中出行，本市内环、中环部分路段车行缓慢。上午交警已增派警力，实行全员上岗，加强对拥堵节点的疏导。@警民直通车-上海 提醒司机，出行前可点击以下链接O网页链接 查询实时路况信息，适时调整出行安排和行驶路线。 ????????                                            ", 2013-4-29 11:36,5,4,赞,专业版微博,zun5mquaN
34,"
                                                                                                    #五一安全出行#【跨海大桥勿流连】“五一”来临，本市周边崇启大桥、杭州湾大桥、苏通大桥都迎来大客流。不少第一次途径跨海大桥的司机不由地放缓了车速……警方提醒，桥上严禁停车观光，车辆途经跨海大桥时不能随意停车。祝大家五一愉快！ ????????                                            ", 2013-4-29 10:45,23,7,3,专业版微博,zumKl2xSD
35,"
                                                                                                    #五一安全出行#【即时路况】来自市公安局指挥中心消息：目前，中环线翔殷路隧道（市区往崇明方向）车流量较大，交警正在现场疏导。@警民直通车-上海 提醒司机：市区往崇明共有五条线路可选择（详见下图），在中环线翔殷路附近的司机可改走军工路隧道。 ????????                                            ", 2013-4-29 10:17,10,5,1,专业版微博,zumzi3wap
36,"
                                                                                                    #警方提醒# @上海市天气 预计今天下午到傍晚到[阴天]，并有短时，夜里雨势会明显起来，转为[阴天][闪电]。请各位准备出门的童鞋，根据天气变化调整好自己的行程。雨天路滑，驾驶员们一定要注意保持车距，减缓车速，不要随意变道。 ????????                                            ", 2013-4-29 09:26,20,4,1,专业版微博,zumeheMSr
37,"
                                                                                                    #五一安全出行#【防晕车】1药物：上车前10～15分钟服，严重可服2片，儿童酌减。2鲜姜：上车前口含鲜姜2片。3桔皮：挤压鲜桔皮油雾，吸入10余次。4风油精：搽于太阳穴或风池穴，亦可滴两滴于肚脐眼处。5食醋：乘车前喝一杯加醋的温开水。6伤湿止痛膏：乘车前取伤湿止痛膏贴于肚脐眼处。@虹口公安分局 ????????                                            ", 2013-4-29 08:41,88,26,3,专业版微博,zulVWdIb6
38,"
                                                                                                    五一长假来临，各种期待心情。出行、逛街、吃+宅，还要关注我们的#五一安全出行#哟！各位早安，@警民直通车-上海 永远和你在一起！ ????????                                            ", 2013-4-29 08:00,12,15,1,专业版微博,zulFCsvCd
39,"
                                                                                                    #夜已深#驾车“防春困”的终极奥义，自然是保证充足的睡眠啦~七天连班后好好睡上一觉，以满满的能量迎接假期的到来！                                            ", 2013-4-28 23:07,14,5,赞,专业版微博,zuibiEm6b
40,"
                                                                                                    #火眼金睛识诈骗#【巧遇】民警老沈去辖区银行进行防范电讯诈骗宣传，碰巧遇到一位拿着大把现金着急汇款的男子。男子还正和自称其儿子的老师打电话：说小孩在医院急救，要他马上汇款。老沈立刻拿过电话：“你好！我是@上海宝山月浦派出所 民警，电话那头立刻挂断电话。男子这才醒悟：原来是个骗局！ ????????                                            ", 2013-4-28 22:13,35,19,4,专业版微博,zuhPf7IHv
41,"
                                                                                                    #今日微信#【交警将严查酒驾、醉驾、毒驾】“五一”期间，各地公安交管部门将按照公安部部署，加强临检夜查，严厉查处酒驾、醉驾、毒驾等违法行为，联合有关部门严格落实客运企业主体责任，全力预防重特大交通事故...（更多详情，请关注上海市公安局微信“警民直通车上海”） ????????                                            ", 2013-4-28 21:08,21,7,2,专业版微博,zuhoEy2Ly
42,"
                                                                                                    #网友关注#真是高手在民间！这车，还舍得洗不？……via@人民日报 ????????                                            ", 2013-4-28 20:35,101,16,13,专业版微博,zuhbiivVG
43,"
                                                                                                    #巡逻路上#【偷电缆线惹的祸】近日，两男子偷偷窜至一泵闸站，用大力钳剪割电缆线实施盗窃，不料导致周围高压线路短路。造成站房附近260户居民停电。附近巡逻的民警听到响声后及时赶到，逮了个正着。两男子因涉嫌破坏电力设备罪被刑事拘留。@青浦警坛小金 ????????                                            ", 2013-4-28 19:52,26,12,3,专业版微博,zugU8eiCe
44,"
                                                                                                    #警方提醒#【一杯咖啡2万块】近日，浦东警方破获一起利用微信“吊模斩客”诈骗案件。涉案人员利用“微信”搭识陌生男性，以约会为由将被害人带至某咖啡厅消费，结果“一不小心”喝掉2万多元。警方提示：“微信”等社交工具虽然给人便利，但也不要轻易搭识陌生人，以防受骗上当！@惠生惠语 ????????                                            ", 2013-4-28 18:11,93,26,1,专业版微博,zugf6DVcS
45,"
                                                                                                    这位妈妈，你不为自己，也要为孩子想想……//@海带儿和豆芽菜菜 ：父母如果这样，小朋友多可怜，希望所有的大人要有大人的样子。//@刀刀-律合 ：要是他妈妈听到这话，还不回头……                                            ", 2013-4-28 17:08,40,13,34,360安全浏览器,zufPk2SeZ
46,"
                                                                                                    #网友互动 #【“五一”驾车外出要防“春困”】 春季变暖，人体血液变快，脑部充血就会变得不足，容易造成人们常说的“春困”，困倦感会使司机反应变慢，从而造成错误的判断，危及行车安全。明天即为“五一”小长假，提醒各位自驾出行者，要避免长时间驾驶，注意停车休息！@上海公安闵行航华新村派出所 ????????                                            ", 2013-4-28 16:08,103,27,赞,专业版微博,zufqWyM0c
47,"
                                                                                                    #你知道吗#【“五一”植物园停车指南】植物园花展将在五一迎来观展高峰，在此提醒车主勿乱停车。各位自驾车主除原来植物园1号门停车场可以停车外，可以将车辆停放在3号门的百色路（百色支路至龙川北路段北侧）和4号门的东泉路（石龙路至罗城路段东侧）临时停车点。 @警民直通车-徐汇站 ????????                                            ", 2013-4-28 14:46,10,2,2,专业版微博,zueTCbFMA
48,"
                                                                                                    #警方提醒#【车厢那点事儿？】小编借着“五一”节，再次提醒各位司机驾车出行：1、别把孩子单独留在车厢里； 2、别拿车厢当保险箱放贵重物品；3、别将一次性打火机或酒类放在前挡玻璃下暴晒 ????????                                            ", 2013-4-28 14:06,32,3,赞,专业版微博,zueDnt57u
49,"
                                                                                                    【价格45万元以上豪华轿车一律不得使用新式军车号牌】针对高档豪华车辆悬挂军车号牌现象，这次规定明确高档豪华车辆，如奔驰、宝马、林肯、凯迪拉克、大众辉腾、宾利、捷豹、保时捷等或排气量超过3.0升、价格超过45万元的轿车，以及路虎、保时捷卡宴和奥迪Q7等越野车，一律不得使用新式军车号牌。                                            ", 2013-4-28 13:09,46,39,3,专业版微博,zuegxcfxB
50,"
                                                                                                    【一张图认识新式军车号牌】解放军各部队于今天开始更换军车号牌，“2004式”军车号牌即行废止。戳大图看看军方发布的""2012式""军车号牌使用指南和样式吧。via@人民网 ????????                                            ", 2013-4-28 12:13,129,20,3,专业版微博,zudTx8e3G
51,"
                                                                                                    #预告#【警坛纵横】近日，宝山、嘉定警方接连破获了多起翻窗入室盗窃案，窃贼或从底楼往上或从楼顶用绳索往下攀爬进入居民家中行窃。本周日（4月28日）19:30AM990/FM93.4《警坛纵横》节目房杰警官将邀请宝山分局祁连派出所侯云刚、嘉定分局刑侦支队窦裕为您解读案情，提示防范，欢迎到时收听。 ????????                                            ", 2013-4-28 11:36,40,8,赞,专业版微博,zudExcH9z
52,"
                                                                                                    #警方提醒#【“五一”自驾出行 平时不太开车的童鞋们注意啦！】如图…… 行车不要随意变道，要保持车距，要系好安全带。THK@徐玉林警官 ????????                                            ", 2013-4-28 10:50,126,47,6,专业版微博,zudlWsDuU
53,"
                                                                                                    @松江119 提醒大家：今后再碰见此类情况时先不要硬往下摘，揉一下肿的部位，等肿胀减轻后，在手上有戒指的地方用水湿润一下，在涂上香皂转动一下看有滑动的感觉再往下摘。                                            ", 2013-4-28 10:27,23,12,3,专业版微博,zudcMyIdq
54,"
                                                                                                    #网友关注#昨晚值班，@真心英雄在身边 遇到这么一个“特殊”的警情，一个小伙子半个月前贪玩戴了个不合适的戒指，手指肿胀后却拿不出来，只能求助公安消防！大家一起来给这位报警人出出点子吧，用啥方法能够取下戒指？@警民直通车-松江 ????????                                            ", 2013-4-28 09:40,50,50,3,专业版微博,zucTqzLdm
55,"
                                                                                                    #巡逻路上#据说，小罗童鞋是解某抵沪后遇到的第一个警察@轨交警花                                            ", 2013-4-28 07:56,37,33,5,专业版微博,zucdqoAfG
56,"
                                                                                                    “小傍友们，格几个禁令标志，大嘎记牢了伐？”“记牢了！” ——各位早安，@警民直通车-上海 永远和你在一起！ ????????                                            ", 2013-4-28 06:59,25,15,3,专业版微博,zubQn85Wg
57,"
                                                                                                    #夜已深#或许曾经熟视无睹，或许之前不甚了解，其实，110报警定位标识，就在你身边//@闻风得雨：以前还真不知道 今天算是学习了//@郝文洁-sh：难怪！当我看到这些号码时，就在想这些号码是啥作用呢！受教了！！！                                            ", 2013-4-27 22:59,72,20,5,专业版微博,zu8HknO6x
58,"
                                                                                                    #网友关注#好消息，老人已经找到了，谢谢各位的热情转发和关心。@曹华110//@警民直通车-上海: #寻人启事# 老人身高1.58，满头白发，右眼瞎，穿灰花呢外套，咖啡色长裤，约今天下午4：30左右在叶家宅站往东方向上车，可能上的是13路，63路，837路等公交车，手拿蓝色环保袋。                                            ", 2013-4-27 22:09,7,5,赞,专业版微博,zu8n3EMNF
59,"
                                                                                                    #平安卫士#【第三届争创“平安卫士”主题实践活动】闵行分局刑侦支队反扒小组领头人，阿姐姜峻，杜行派出所民警，上海市十佳优秀社区民警董勤，你们是我们身边的平安卫士，工作认真，为民服务，让“平安卫士”这个称号在百姓心中发光发亮。@警民直通车-闵行 ????????                                            ", 2013-4-27 21:34,8,4,2,专业版微博,zu88Ukvs2
60,"
                                                                                                    #寻人启事# 老人身高1.58，满头白发，右眼瞎，穿灰花呢外套，咖啡色长裤，约今天下午4：30左右在叶家宅站往东方向上车，可能上的是13路，63路，837路等公交车，手拿蓝色环保袋。@曹华110                                            ", 2013-4-27 20:40,98,15,赞,微博 weibo.com,zu7NaAC7k
61,"
                                                                                                    #今日微信#【驾车出行提醒】受高速公路小型客车免费通行政策影响，预计今年“五一”假期本市高速公路车流规模同比增长30%以上。其中4月29日为出行高峰，预计高速路网流量90万辆次，高峰时段7时-12时。上海交警五方面措施加强高架排堵保畅...（更多详情，请关注上海市公安局微信“警民直通车上海”） ????????                                            ", 2013-4-27 19:46,10,5,1,专业版微博,zu7r9q31I
62,"
                                                                                                    #平安卫士#【第三届争创“平安卫士”主题实践活动】用最朴实的言语，最真挚的心声，感谢你们。因为有你们的辛劳，才有平安的守护。下午，第三届争创“平安卫士”主题实践活动第四选取候选人推荐会在闵行仲盛广场举行。@警民直通车-闵行 ????????                                            ", 2013-4-27 19:03,8,2,1,专业版微博,zu79vduWT
63,"
                                                                                                    #警务资讯#“五一”长假期间，交警部门将推出五条措施加强高架道路排堵保畅工作。 ????????                                            ", 2013-4-27 17:51,13,10,赞,专业版微博,zu6Gg6k5p
64,"
                                                                                                    #警方提醒#【罔顾生命安全 “补丁”车竟上高速】遭遇交通事故，而车主又不愿在异地先行垫付维修费，25日，一辆用塑料薄膜和胶带打满补丁的卧铺客车驶上柳州往桂林高速路！交警对随车人员做出严肃处理。警方提示：车损严重可与投保公司联系，在事故发生地修复后行驶，或使用施救车辆拖回原籍再维修。 ????????                                            ", 2013-4-27 17:06,123,23,4,专业版微博,zu6o6gjEJ
65,"
                                                                                                                                                ", 2013-4-27 16:19,9,2,赞,专业版微博,zu654mqFc
66,"
                                                                                                    #网友关注#【孕妇地铁临盆送医10分钟产婴 将取名感谢上海】[呵呵]大家说，起个什么名字好呢 O网页链接                                            ", 2013-4-27 15:55,35,29,2,专业版微博,zu5VraM1d
67,"
                                                                                                    #你怎么看#【创业不当进牢房】20岁出头的徐某等三人看到ACCA会计教材中的“商机”，先购买正版电子版教材，再添置印制设备复印教材，又开设网店，以每套60-80元的价格销售。警方当场查获非法复制盗版教材1400余本。到案后徐某还辩解称：“我们是在创业，为大家好怎么能说我们违法呢？大家怎么看呢？ ????????                                            ", 2013-4-27 15:14,72,31,1,专业版微博,zu5EAixJh
68,"
                                                                                                    多行不义必自毙，有此结局绝非偶然。//@江宁公安在线 : 。。。如果不是山寨的话这还真是一块“金砖”//@一路有你快乐2011 ：法官：你怎偷张家的牛？小偷：我没偷。法官：这牛怎么到你家的？小偷：那天我赶集回家在路上捡到一条绳子，我把它拉回家，我回家一看才发现这绳子上还有一头牛．．．．．                                            ", 2013-4-27 14:50,21,11,4,专业版微博,zu5uQ2AiD
69,"
                                                                                                    #巡逻路上#【一块“砖”】便衣蜀黍果断出手“走，跟我们到派出所走一趟”。小偷：“哎，哎，怎么了，不就是顺了块‘砖’嘛，不值几个钱”。大家看这真是块“砖”吗？ ????????                                            ", 2013-4-27 13:55,534,142,4,专业版微博,zu58D2fcG
70,"
                                                                                                    #警方提醒#【帮您掉个头】如图……。一看、二慢、三通过，车辆交会要遵守让行规定，千万不要比比谁的“块头”大。 @金山老交警 ????????                                            ", 2013-4-27 12:23,126,43,3,专业版微博,zu4x9giaU
71,"
                                                                                                    //@作妹妹 ： @猫爸Brian-大灰狼镖师 提醒你下，不要过多暴露自己的信息，没有任何好处。 //@参果1103 ：是的，我早已把宝宝的照片都删光了。                                            ", 2013-4-27 11:51,39,5,5,专业版微博,zu4kdBUqH
72,"
                                                                                                    #警方提醒#【无“微”不至的年代，当心别有用心之人】在微博上晒“家庭照”、留“电话号码”、“签到”曝自己行踪，您在使用这些功能的时候，有没有想过多留一手，防范别有用心之人呢？ ????????                                            ", 2013-4-27 11:20,112,18,5,专业版微博,zu47Gsvtq
73,"
                                                                                                    #你知道吗#遇紧急情况拨打110报警，却不知身在何处怎么办。当你身处一陌生地方遇到紧急情况要拨打110报警，却不知自己身在何处该怎么办？知道在哪里，又说不清准确方位该怎么办？这时，110报警定位标识就能发挥其不小的作用。 ????????                                            ", 2013-4-27 10:59,317,37,5,专业版微博,zu3Zcb4b2
74,"
                                                                                                    #巡逻路上#【抓个违章 逮个逃犯】交警“您好，您的货车因…”，男子淡然“我接受处罚”…交警“另外，还要送你进看守所”，男子。4月25日，@徐汇交警三中队 在处理一某地牌货车违章时发现驾驶员系网上逃犯，其自己也没想到2月“犯事”，逃来上海刚开起货车就被逮个正着。@警民直通车-徐汇站 ????????                                            ", 2013-4-27 10:14,28,13,1,专业版微博,zu3GI1kGt
75,"
                                                                                                    #火眼金睛识诈骗#【一张图教你识破H7N9禽流感骗术】禽流感令人闻“鸟”色变，骗子们便趁机“借鸟下蛋”，散布虚假H7N9信息骗取钱财。“我们是防疫站的……”“我有疫苗……”这些话都不能信！辨认“鸟叔”，请戳大图。@央视新闻 ????????                                            ", 2013-4-27 10:02,84,16,3,专业版微博,zu3C7rA4O
76,"
                                                                                                    #警方提醒#【过马路，别走神】不然，如图...@警民直通车-静安 ????????                                            ", 2013-4-27 09:19,75,18,3,专业版微博,zu3kF4cnR
77,"
                                                                                                    #警务资讯#【对制假说NO！】日前，松江警方在车墩地区捣毁了一制贩假证章窝点，抓获伪造、买卖证件公章违法嫌疑人5人，当场查获假证50余种10万余件、假公章1000余枚及制假设备6台。这也是松江区近年来查获的最大一起制贩假证章案件。PS:这么会做""证""，也给自己做了一张""逮捕证""吧。@警民直通车-松江 ????????                                            ", 2013-4-27 08:25,30,14,2,专业版微博,zu2YDyeXB
78,"
                                                                                                    雅安芦山地震七日祭，给生命以尊严，给牺牲以敬意；请生者坚强，愿逝者安息！雅安，加油！@警民直通车-上海 永远和你在一起！ ????????                                            ", 2013-4-27 07:29,73,23,5,专业版微博,zu2C6bYtJ
79,"
                                                                                                    #夜已深#一个错误的变道，足以要了自己和他人的生命。此刻，任何解释都显得那么苍白无力......既然开着车，就要对生命负责！//@图一乐2013 ：有些人开车就是不管他人死活。                                            ", 2013-4-26 23:10,57,24,8,专业版微博,ztZlwitZC
80,"
                                                                                                    #警方提醒#【错过路口怎么办？】错过路口时，急刹、乱变道、倒车......还是下个路口调头，你会怎样选择？ ????????                                            ", 2013-4-26 22:39,158,58,8,专业版微博,ztZ8WtU9G
81,"
                                                                                                    【孟建柱：政法机关要第一时间回应社会关切】全国政法宣传工作会议25日至26日召开，中共中央政治局委员、中央政法委书记孟建柱近日就做好新形势下政法宣传工作提出要求，政法机关要全面提升新媒体时代社会沟通能力，以开放自信的态度，更加积极主动回应人民群众对政法工作的期待和关切。详见长微博。 ????????                                            ", 2013-4-26 21:26,69,16,赞,专业版微博,ztYF69dQl
82,"
                                                                                                    爷爷没事就好[呵呵]//@Im_kid: 我是老人的孙子，感谢石门二路派出所的警察叔叔！                                            ", 2013-4-26 20:42,14,7,1,360安全浏览器,ztYnpw4mQ
83,"
                                                                                                    #今日微信#【上海捣毁77处非法经营液化气黑窝点】今年以来，本市共查处非法经营液化石油气案件181起，查处涉案人员263人，捣毁非法经营液化石油气“黑窝点”77处，收缴液化石油气钢瓶8637只......（更多详情，请关注上海市公安局微信“警民直通车上海”） ????????                                            ", 2013-4-26 20:16,18,8,1,专业版微博,ztYcKdPcD
84,"
                                                                                                    #平安卫士#【第三届“平安卫士”候选人：尤建勇】老尤是三泉路派出所社区民警，大家喜欢叫他“尤大哥”， 老尤常说：自己是社区的一枚钉，哪里需要就钉哪，他也是一只鹰，小区的平安由他来细心守卫，今天，他更是一颗星，“平安卫士”在自己平凡而特殊的岗位永远发光发亮。@闸北公安分局 ????????                                            ", 2013-4-26 19:47,18,2,1,专业版微博,ztY0UcTQT
