序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
111,"
                                                                                                    市州丨授人以鱼不如授人以渔 援彝,他们这样做…… ​​​​                                            ", 9月11日 14:40,转发,评论,赞,专业版微博,FljCB87JV
112,"
                                                                                                    脾气急、性子躁对身体的危害大                                            ", 9月11日 11:35,转发,评论,8,360安全浏览器,Flipg0W46
113,"
                                                                                                    关注抑郁症，我们可以做什么？                                            ", 9月11日 11:03,转发,评论,16,360安全浏览器,FlicdzzS5
114,"
                                                                                                    健康科普专家说丨华西医生：经常吃辣真的对身体不好？这类人群可以适当多吃点辣......@四川大学华西医院 ​​​​                                            ", 9月11日 10:50,转发,评论,赞,专业版微博,Fli6RFnm5
115,"
                                                                                                    琐碎的美好~                                            ", 9月11日 08:56,转发,评论,7,360安全浏览器,FlhmMhMjD
116,"
                                                                                                    聚焦丨好消息！四川等9省份参合患者可享受新农合跨省就医联网结报啦！ ​​​​                                            ", 9月11日 08:55,转发,评论,1,360安全浏览器,FlhmkdAdI
117,"
                                                                                                    荐读丨“大美医者”梁益建：感动中国的，不只我一个人，还有他们！ ​​​​                                            ", 9月8日 16:25,转发,评论,2,专业版微博,FkS1CnUpi
118,"
                                                                                                    你多半不晓得 市中心这个地方也能看华西的专家！                                            ", 9月8日 14:34,转发,评论,12,360安全浏览器,FkRiCltPb
119,"
                                                                                                    晚餐不宜太晚吃                                            ", 9月8日 14:34,1,评论,5,360安全浏览器,FkRitu8q9
120,"
                                                                                                    市州丨以服务打动人心，泸州市中医医院有道亮丽的风景线 ​​​​                                            ", 9月8日 14:06,1,评论,赞,专业版微博,FkR6XhyVV
121,"
                                                                                                    为好医生点赞！                                            ", 9月8日 14:04,转发,评论,3,360安全浏览器,FkR6bo65L
122,"
                                                                                                    震撼！//@四川大学华西医院: 震撼！//@蕨代霜蛟: 整个孕程对于麻麻身体的负担会加重到什么地步、一段视频一目了然、相当震撼。                                            ", 9月8日 08:50,1,评论,157,360安全浏览器,FkP2Hi4oW
123,"
                                                                                                    焦点丨四川脱贫攻坚奖候选人名单出炉 这位“卫计人”入围创新奖！ ​​​​                                            ", 9月8日 08:49,转发,评论,赞,专业版微博,FkP2hkGGm
124,"
                                                                                                    科普 分娩这点事儿                                            ", 9月7日 16:22,2,评论,11,360安全浏览器,FkIzUcW4w
125,"
                                                                                                    提醒丨碰瓷党又出新花招，有人在自家小区被骗5万！车主快看 ​​​​                                            ", 9月7日 16:22,1,评论,1,360安全浏览器,FkIzLhXnH
126,"
                                                                                                    辟谣了！                                            ", 9月7日 14:34,转发,评论,51,360安全浏览器,FkHS85Jk5
127,"
                                                                                                    看似舒服的姿势有害您的健康                                            ", 9月7日 14:34,转发,评论,3,360安全浏览器,FkHS2tjxb
128,"
                                                                                                    分娩之痛，方显母性伟大                                            ", 9月7日 14:33,1,评论,48,360安全浏览器,FkHRDBzwf
129,"
                                                                                                    关注丨开学这些天，卫监蜀黍在学校忙些啥？ ​​​​                                            ", 9月7日 14:33,转发,评论,赞,专业版微博,FkHRtAF2p
130,"
                                                                                                    聚焦丨“中医中药中国行——四川省中医药健康文化推进行动”正式启动 ​​​​                                            ", 9月7日 08:54,1,评论,1,360安全浏览器,FkFDSdddB
131,"
                                                                                                    【提醒！这些情况别戴隐形眼镜】                                            ", 9月6日 15:05,3,评论,4,iPhone 6,FkyDVhAdI
132,"
                                                                                                                                                ", 9月6日 15:04,2,评论,21,iPhone 6,FkyDI0SLS
133,"
                                                                                                    健康丨各科室医生告诫你：不想进医院，就好好看这份吃的“处方”！ ​​​​                                            ", 9月6日 11:27,1,评论,赞,360安全浏览器,Fkxdwu2On
134,"
                                                                                                    市州丨 为你翻山越岭，却无心看风景...... ​​​​                                            ", 9月6日 11:27,1,评论,1,360安全浏览器,Fkxdq0bwC
135,"
                                                                                                    关注丨国家卫生计生委 食药监联合发文 ：过期疫苗统一回收销毁 ​​​​                                            ", 9月6日 10:49,3,评论,1,360安全浏览器,FkwYcvQjh
136,"
                                                                                                    九个窍门帮助眼睛消肿！                                            ", 9月6日 08:38,1,评论,赞,360安全浏览器,Fkw6Z2jAy
137,"
                                                                                                    聚焦丨2020年 成都将初步建成“健康城市示范市” 快来看看医疗资源咋布局！ ​​​​                                            ", 9月6日 08:37,1,评论,1,360安全浏览器,Fkw6BqM0O
138,"
                                                                                                    点赞！//@四川省人民医院官方: 必须手动点赞                                            ", 9月5日 16:44,转发,评论,1230,360安全浏览器,FkpRKAXA7
139,"
                                                                                                    提醒丨小小一粒花生米竟被孩子吸进肺部，家有萌宝的爸妈注意了！                                            ", 9月5日 16:44,转发,评论,7,360安全浏览器,FkpRz8Wxr
140,"
                                                                                                    提醒丨小小一粒花生米竟被孩子吸进肺部，家有萌宝的爸妈注意了！ ​​​​                                            ", 9月5日 16:43,转发,评论,赞,360安全浏览器,FkpRlxraY
141,"
                                                                                                    这些健康谣言你信了吗？                                            ", 9月5日 14:18,3,评论,11,360安全浏览器,FkoUl1Im1
142,"
                                                                                                    颈椎不好的看过来！                                            ", 9月5日 14:17,1,评论,12,360安全浏览器,FkoUanN6b
143,"
                                                                                                    市州丨看过来，自贡的老百姓这样评价医改！ ​​​​                                            ", 9月5日 14:16,1,评论,1,360安全浏览器,FkoTErkKN
144,"
                                                                                                    关注丨国家卫生计生委在2016-2017流行季H7N9防控工作中给予四川通报表扬！ ​​​​                                            ", 9月5日 10:36,2,评论,赞,360安全浏览器,Fknsmqyhs
145,"
                                                                                                    砥砺奋进的五年！                                            ", 9月5日 08:35,1,评论,11,360安全浏览器,FkmFt0XMc
146,"
                                                                                                    人类微生物组影响健康机制揭秘，有望用于治病                                            ", 9月5日 08:35,1,评论,6,360安全浏览器,FkmFgx3cX
147,"
                                                                                                    医联体探访                                            ", 9月5日 08:35,1,评论,3,360安全浏览器,FkmFbxOQ1
148,"
                                                                                                    合理吃水果更健康                                            ", 9月5日 08:34,1,评论,4,360安全浏览器,FkmEZ9OYV
149,"
                                                                                                    热点丨成都开始发放全国通用社会保障卡！异地就医人员将优先@四川发布 ​​​​                                            ", 9月5日 08:34,转发,评论,赞,专业版微博,FkmEGdLMU
150,"
                                                                                                    喝粥好处                                            ", 9月4日 16:45,转发,评论,8,360安全浏览器,FkgrG5GN8
151,"
                                                                                                    提醒丨医疗美容水太深！不想被忽悠？看这里！ ​​​​                                            ", 9月4日 16:44,转发,1,赞,专业版微博,Fkgrl6Bcz
152,"
                                                                                                    多喝白开水                                            ", 9月4日 14:26,1,2,12,360安全浏览器,Fkfxhfa12
153,"
                                                                                                    水果是最佳保养剂，可惜很多人不会吃！来看看怎么吃水果！                                            ", 9月4日 14:26,1,评论,5,360安全浏览器,FkfxbjgC4
154,"
                                                                                                    健康科普专家说丨谁说只有小年轻想减肥？省医院专家：中老年减肥注意这些！ ​​​​                                            ", 9月4日 14:25,转发,评论,赞,专业版微博,FkfwVDuNX
155,"
                                                                                                    关注丨四川以“脚踩发电”的方式“点亮”第二阶段全民健康生活方式行动 ​​​​                                            ", 9月4日 11:30,转发,评论,1,360安全浏览器,FkenV7E8l
156,"
                                                                                                    过敏、哮喘体质应注意！                                            ", 9月4日 08:40,转发,评论,4,360安全浏览器,FkdgI1WA7
157,"
                                                                                                    学校、托幼儿所开学前应注意！                                            ", 9月4日 08:39,转发,评论,5,360安全浏览器,FkdgwtLkq
158,"
                                                                                                    瞎忙族vs高效人士，你中枪了吗？                                            ", 9月4日 08:39,2,评论,9,360安全浏览器,Fkdgfle4s
159,"
                                                                                                    焦点丨四川省又一个里程碑：四川血吸虫病传播阻断顺利通过国家评估 ​​​​                                            ", 9月4日 08:35,转发,评论,赞,360安全浏览器,FkdeFumW0
160,"
                                                                                                    开学啦！健康第一课：从洗手开始！                                            ", 9月1日 16:46,1,评论,1,360安全浏览器,FjOawe1Fb
161,"
                                                                                                    视疲劳，该如何缓解？                                            ", 9月1日 16:46,1,评论,6,360安全浏览器,FjOaowgUk
