序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
18,"
                                                                                                    【冬天别做这些事，危险！】①用洗衣机洗羽绒服：易爆炸；②加油前不消除静电：油雾与静电火花相遇可能引发明火；③不及时清理烟囱：易造成煤气中毒；④车内开暖气睡觉：可能导致一氧化碳中毒；⑤使用万用孔插座：容易使接触片过热导致火灾；⑥买电极式热水袋：容易短路或爆炸…转发提醒！via人民日报 ????????                                            ", 2016-1-31 09:30,30,4,15,-1,DfDMMlqPD
19,"
                                                                                                    早安！你们起床了吗？要去哪？ ????????                                            ", 2016-1-31 08:37,8,43,48,-1,DfDrr7bxD
20,"
                                                                                                    听@深圳天气 说，明天有阴天转小雨呢，伙伴们，明天打算干啥 ????????                                            ", 2016-1-30 23:07,9,35,33,HUAWEI Mate S,DfzHYy0gM
21,"
                                                                                                    【这41款手机软件有毒：如安装速卸载！】@工信微报 近日公布的电信服务质量通告显示，四季度对40家手机应用商店的应用软件进行了技术检测，共发现不良软件41款，涉及违规收集使用用户个人信息、恶意“吸费”、强行捆绑推广其他无关应用软件等问题。快对照黑名单↓扩散周知，如中招，快卸载！ ????????                                            ", 2016-1-30 22:31,70,23,35,HUAWEI Mate S,Dfztl56be
22,"
                                                                                                    为了孩子，收藏起来看看                                            ", 2016-1-30 20:46,117,5,84,HUAWEI Mate S,DfyMAuupF
23,"
                                                                                                    感谢各位热心转发，刚刚从@景田派出所 得知已经找到小孩，目前已与家人团聚！感谢！                                            ", 2016-1-30 19:33,-1,11,39,HUAWEI Mate S,Dfyj592Og
24,"
                                                                                                    【你发现了吗？12306官网首页有余票信息！】30日起，12306网站首页增加“余票动态信息”，滚动显示4日内重点方向列车余票信息，数据每半小时更新一次，如需查询，可进入“车票预订”页面。互联网止售时间已由开车前2小时调整为30分钟。你要买的车票还有余票不？@人民日报 ????????                                            ", 2016-1-30 18:41,3,4,10,HUAWEI Mate S,DfxXPyg1v
25,"
                                                                                                    #请民寻人#孩子父母焦急万分，请网友们发力帮找，望孩子平平安安早归家！                                            ", 2016-1-30 17:30,-1,13,24,三星GALAXY Note 4,Dfxve1IeP
26,"
                                                                                                    【落实法律责任 健全安全管理规范】黄明说，快递物流企业要按照反恐法规定，对客户身份进行查验，对运输、寄递物品进行安全检查或开封验视，并登记信息。对禁运、禁寄或客户拒绝安全查验的物品，一律不得运输寄递。监管部门要依法履行监管职责，公安部将积极配合有关部门研究制定安全检查规范。                                            ", 2016-1-30 17:25,1,1,293,三星GALAXY Note 4,Dfxt3dF4d
27,"
                                                                                                    【黄明调研快递物流安全】1月30日，公安部副部长黄明调研快递物流安全工作时指出，保障安全才能更好服务群众、促进发展。快递物流联系着千家万户，也是经济发展新的增长点，安全是对人民负责、对发展负责。安全不落实，群众不放心，行业也会受到影响。要切实防范风险、确保安全，更好地服务经济发展。                                            ", 2016-1-30 17:23,1,评论,293,三星GALAXY Note 4,DfxseavTU
28,"
                                                                                                    勇敢的老人                                            ", 2016-1-30 15:51,15,6,6855,HUAWEI Mate S,DfwQJcJTo
29,"
                                                                                                    【西安一电梯故障致母女俩坠亡 女童仅5月大】29日，西安一小区发生电梯坠亡事故，母女俩当场死亡。死者丈夫称他们住31楼，当时妻子抱着5月大的女儿先下楼，等他出来时，发现电梯卡在5楼，门已变形。医生赶来母女俩已丧命。O网页链接安全乘电梯的N种方式↓关乎生命，别小视！@江苏新闻 ????????                                            ", 2016-1-30 14:30,9,15,10,微博 weibo.com,DfwjQzAXV
30,"
                                                                                                    【郭声琨：提升消防工作水平 服务经济社会发展】郭声琨强调，要深入学习贯彻习近平总书记系列重要讲话和关于公共安全工作的重要指示精神，聚焦风险防控，坚持改革创新，不断加强和改进消防工作，更好服务经济社会发展，最大限度保护人民群众生命财产安全。O网页链接 ????????                                            ", 2016-1-30 14:17,5,2,5,三星GALAXY Note 4,DfweIkIey
31,"
                                                                                                    #午间分享# 这只狗脸部溃烂，独自躲进洞里等待死亡，结果却遇见了他们，感动哭了(by 网络）O网页链接 ????????                                            ", 2016-1-30 12:40,134,50,172,微博 weibo.com,DfvBnFdpj
32,"
                                                                                                                                                ", 2016-1-30 11:16,13,8,4209,HUAWEI Mate S,Dfv3k6qKM
33,"
                                                                                                    #2016春运出行路况播报#【环粤高速路况——江西高速】大广高速北上方向车流量非常大，定南收费站路段行车缓慢；三益枢纽至南康南枢纽目前拥堵约5、6公里；赣州枢纽至南康收费站拥堵约6、7公里；横市服务区路段通行仍然缓慢，建议从广东进入江西的过境车辆从济广高速绕行！#春节回家攻略# @深圳交警 ????????                                            ", 2016-1-30 09:53,3,3,4,HUAWEI Mate S,DfuvJq8aY
34,"
                                                                                                    【什么是拐卖妇女、儿童罪?遭遇拐卖怎么办?】拐卖妇女、儿童罪指以出卖为目的，拐骗、绑架、收买、贩卖、接送、中转妇女、儿童的行为。具体有哪些构成要件和量刑标准？应如何防止妇女、儿童被拐卖？被拐卖后又当如何自救？提醒：儿童和少女失踪请即报警，不用等24小时！你愿为孩子和女生转发提醒吗？ ????????                                            ", 2016-1-30 09:24,4,4,2,HUAWEI Mate S,DfujT82fg
35,"
                                                                                                    【#春运#防盗三重点：售票口、安检口、出站口】                                            ", 2016-1-30 08:43,25,10,1815,HUAWEI Mate S,Dfu3baX8W
36,"
                                                                                                    明天周六，有些伙伴是不是已经踏上回家的旅途了～～还没回的啥时候回呢？ ????????                                            ", 2016-1-29 23:15,6,51,35,HUAWEI Mate S,DfqkKp9ov
37,"
                                                                                                    #技能帖# 【10个日常生活中的正确做法】原来我们都做错了！看看L10个日常生活中的错误做法[/cp]L10个日常生活中的错误做法 ????????                                            ", 2016-1-29 22:48,7,评论,10,HUAWEI Mate S,Dfq9D2Qfs
38,"
                                                                                                    蜀黍一心只为您平安出行                                            ", 2016-1-29 22:14,3,6,3,HUAWEI Mate S,DfpVU1uMH
39,"
                                                                                                    现在都流行这样防骗嘛//@中国警察网:讲真，这篇用红黄绿颜色结合的猕猴桃做的防范科普，很到位！再被骗，只能说明你没吃过猕猴桃了                                            ", 2016-1-29 21:44,15,4,151,HUAWEI Mate S,DfpJRzoE5
40,"
                                                                                                    美啦美啦//@深圳特区报:#爱拍深圳#哇塞！！！                                            ", 2016-1-29 20:57,52,11,68,HUAWEI Mate S,Dfpqu9RRr
41,"
                                                                                                    过年啦，家有熊孩子的注意啦                                            ", 2016-1-29 19:38,17,4,443,HUAWEI Mate S,DfoUIncy4
42,"
                                                                                                    【男子在车窗贴200元疑求救 被发现时已死亡】27日，南京交警在幕府南路高架桥下发现一辆面包车违停，车内一男子已死亡。在该车前挡玻璃内侧贴有200元钱及求救字条。初步怀疑，男子可能在车内突发疾病，贴了200元在车窗引人注意。O男子在车窗贴200元疑求救突发疾病可打开双闪，或长鸣笛引起他人注意。 ????????                                            ", 2016-1-29 18:29,12,14,25,微博 weibo.com,DfosnFitJ
43,"
                                                                                                    这队伍还跳得猴赛雷！！！//@西安公安: 看视频，不说话????O网页链接                                            ", 2016-1-29 17:23,51,34,9659,微博 weibo.com,Dfo1Cc6GE
44,"
                                                                                                    【天冷冻裂水管 大爷发现老伴""私房钱"" 】25日，扬州一户人家家中漏水，水漫金山，经查是厨房水管冻裂惹的祸。老夫妻俩清理物品过程中，丈夫在一个被泡的鞋盒里发现了6000多元现金。老伴承认是“藏”的私房钱。夫妻俩发生激烈争吵，经警察劝说才平息了事态。O天冷冻裂水管 扬州大爷意外发现老伴＂私房钱＂ ????????                                            ", 2016-1-29 17:08,4,7,13,微博 weibo.com,DfnVEuUJq
45,"
                                                                                                    #深圳交警伴你平安回家#春运期间，深圳哪些路段可能会出现拥堵？遇到拥堵情况，如何去绕行？这些你都掌握了吗？给你一份#春节回家攻略#，赶紧转给你身边的小伙伴吧！ ????????                                            ", 2016-1-29 17:00,6,2,8,微博 weibo.com,DfnSqtPAC
46,"
                                                                                                    #2016春运交通保障#1月28日，春运第五日，@深圳交警 出动警力人998次参与春运交通保障，执勤民警冒雨执勤，检查车辆290辆，检查客运企业9家，查处各类交通违法行为549宗！辛苦了！                                            ", 2016-1-29 16:31,2,1,12,微博 weibo.com,DfnGGn8NW
47,"
                                                                                                    【春运期间，买好的车票不慎丢失怎么办？】支招：旅客购买实名制票后丢失车票时，可不晚于票面发站停止检票时间前20分钟到车站售票窗口办理挂失补办手续，并提供购票时使用的有效身份证件原件、原车票乘车日期和购票地车站名称等。详细请戳图四！↓↓↓                                            ", 2016-1-29 15:30,5,6,16,微博 weibo.com,DfnhU8D4I
48,"
                                                                                                    //@深圳地铁运营: 【运营message】深圳地铁百鸽笼站应急联合演练由于天气原因取消。                                            ", 2016-1-29 15:25,1,2,1,微博 weibo.com,DfnfRlFlC
49,"
                                                                                                    【春节不想堵在高速路上？看攻略】2016年春节（2月7日0时至2月13日24时），深圳地区高速公路继续对7座及以下小型客车实施免费放行，7座以上客车及货车将继续收费。本周末深圳将迎来高速出行高峰，为此深高速针对往年出行特点，制定了一套出行指引，方便市民出行，避免被堵在路上。 ????????...展开全文c                                            ", 2016-1-29 15:21,26,5,16,微博 weibo.com,Dfne8FwgF
50,"
                                                                                                    【少做了一件事，急于救父的19岁儿子不幸身亡】前晚10点多，杭州的老钱突然在卫生间里摔倒，妻子徐大姐和儿子小钱赶去救助，却也相继晕倒。小钱因抢救无效不幸离世，这个19岁的男孩最后关头还在想着救爸爸。遇上一氧化碳中毒事件，有一件事必须立刻就做↓°发现煤气中毒一定要先开窗通风！ ????????                                            ", 2016-1-29 15:13,16,5,16,微博 weibo.com,DfnaR4U5q
51,"
                                                                                                    【男子火车站安检口喝光一斤白酒 醉后告诉民警自己藏毒】前日，合肥高铁南站进站口，一男子欲携带1斤散装白酒，想过安检，但遭拒。男子当着民警面将1斤白酒喝下了肚。之后，男子酒劲上来了，拉着民警说：“我招，我招，我带毒品了。 ”民警在男子内裤中搜出3克海洛因。O男子火车站安检口喝光一斤白酒 醉后告诉民警... ????????                                            ", 2016-1-29 14:21,44,29,47,微博 weibo.com,DfmPOsBtg
52,"
                                                                                                    【#24个旅行新技能#春节长假就能用上[推荐]】春节眼看就要到啦，大家可有出行计划？出门前收拾行李可是个麻烦事儿，想带护肤品却嫌包装大，家里又没那么多小瓶子？明明收进箱子里的东西，到想用的时候总是翻半天才找出来？#新年怎么过#别苦恼了，快快get√驴友总结的新技能吧！ ????????                                            ", 2016-1-29 14:08,55,4,41,微博 weibo.com,DfmKFkqN7
53,"
                                                                                                    [冰雹]深圳降雨结束，“回南天”有所缓解，但后天又要降温，这次还会下冰吗？                                            ", 2016-1-29 12:50,12,23,38,微博 weibo.com,Dfmf33x54
54,"
                                                                                                    【男子为讨薪自制“催泪弹”：在老板办公室爆炒辣椒】温州某公司内，一男子为向老板讨要工程款，将随身携带的辣椒油、电磁炉、平底锅摆在其办公室进行翻炒。致整个公司办公区弥漫着浓浓的呛烟。员工无奈报警求助。民警调解后，讨薪男子道歉，公司承诺付款。(浙江在线)O男子为讨薪自制“催泪弹” 在老板办公室炒辣椒 ????????                                            ", 2016-1-29 12:20,48,52,90,微博 weibo.com,Dfm2RdrJN
55,"
                                                                                                    【温馨提醒】今日下午（1月29日）13:00-15:30，@深圳公交公安 将联合多部门在深圳地铁【5号线百鸽笼站】开展应急处突演练，届时百鸽笼站将封闭A端站台和站厅，关闭车站A、D出入口，请广大乘客给予支持配合，选择B、C出入口进出车站，演练结束后车站将恢复正常运营。                                            ", 2016-1-29 10:34,2,评论,赞,微博 weibo.com,DfllFt4TV
56,"
                                                                                                    【警惕！你见过“撕钱角”吗？10多秒偷600元！】付钱时，有人告诉你钱缺角，让你打开钱包再找找时，要小心了，这可能是一种“撕钱角”盗窃手法！春节回家，看好钱包。转发扩散，谨防上当！ O网页链接 ????????                                            ", 2016-1-29 10:34,7,3,2,微博 weibo.com,DfllDnho0
57,"
                                                                                                    求阖家安康！//@平安南粤: 求南粤平安                                            ", 2016-1-29 10:14,17,4,434,微博 weibo.com,DfldqeLmO
58,"
                                                                                                    #路况提示#龙岗大道罗岗立交往市区方向，因桥面有坑洼，导致车行缓慢，龙尾已塞至湖南立交桥木棉湾地铁站，请过往车辆耐心等待，服从交警指挥，雨天路滑，请谨慎驾驶！                                            ", 2016-1-29 09:58,2,3,2,微博 weibo.com,Dfl79lVG4
59,"
                                                                                                    #2016春运交通保障#路过车友注意减速！@深圳市交通运输委员会                                            ", 2016-1-29 09:36,5,12,111,微博 weibo.com,DfkYcsvET
60,"
                                                                                                    【在你挤公交时，钱包就是这样没的！】反扒民警统计，车上的扒窃，80%以上都发生在投币的瞬间！公安部治安局提醒：上下车拥挤，车门处易快速下车撤离。扒手会故意制造身体接触。如团伙作案，会有人故意在车门处制造拥堵，如说自己上错车了或假装弯腰捡东西，为同伙扒窃创造机会。O网页链接 ????????                                            ", 2016-1-29 09:01,36,12,15,微博 weibo.com,DfkK3peKq
61,"
                                                                                                    转发微博                                            ", 2016-1-28 22:51,91,8,25,小米手机,DfgKotcix
62,"
                                                                                                    好大的雨，还有打雷，难道只有小编我一个人听到了？                                            ", 2016-1-28 22:16,9,82,114,深圳天气,Dfgw2qnaS
63,"
                                                                                                    回复@我爱姑姑猪:好样儿的，蜀黍先替失主谢谢你！//@我爱姑姑猪:钱包已于刚刚交给罗湖笋岗派出所，希望失主尽快联系公安局，//@深圳公安:建议把钱包交给就近派出所，蜀黍会联系到失主的。                                            ", 2016-1-28 21:58,-1,12,41,-1,DfgoLeUeY
64,"
                                                                                                    建议把钱包交给就近派出所，蜀黍会联系到失主的。                                            ", 2016-1-28 21:23,-1,34,21,-1,DfgaHf2nR
65,"
                                                                                                    【公安部部署扎实有力推进户籍制度改革】公安部1月28日召开电视电话会议，部署全国公安机关扎实有力推进户籍制度改革，加快提高户籍人口城镇化率。O公安部部署扎实有力推进户籍制度改革 ????????                                            ", 2016-1-28 21:05,19,11,5,三星GALAXY Note 4,Dfg3ijbzb
66,"
                                                                                                    辛苦了！//@深圳刑侦局-深圳CID:看似简简单单的工作，却承载着保障万千乘客交通安全的重任！                                            ", 2016-1-28 20:49,2,1,11,华为Ascend P7,DffWKDMmz
67,"
                                                                                                    #安全宝典# 【警惕！陌生来电骂不停　关机你就中招了！】接到陌生来电，对方不分青红皂白就开始骂人，你怎么办？如果关机，就正中骗术：骗子此前盗走你QQ号，在你关机的这段时间内，用QQ号向你亲友骗取钱财。提醒：遇到类似情况，应调静音或将对方设为黑名单。扩散周知！@公安部打四黑除四害 ????????                                            ", 2016-1-28 20:45,38,14,17,-1,DffVophiU
68,"
                                                                                                    【儿童走失自救宝典】出门前要提醒孩子,一旦与大人走散了:1、站在原地等大人,不能乱走乱窜；2、不要害怕惊慌,更不能哭闹；3、认准穿制服的人,及时找到警察、保安或工作人员请求帮助；4、坚决不理睬陌生人；5、记住父母的姓名和电话；6、学会描述自己的处境。@越诗杰 ????????                                            ", 2016-1-28 20:08,47,2,12,-1,DffGmrJKD
69,"
                                                                                                    【中澳禁毒部门在深开展联合巡查行动】根据我国与澳大利亚双方签署的《中澳联合缉毒行动方案》的工作要求，近日，中澳两地禁毒部门在深圳机场海关快件中心和华强北国际物流园开展联合巡查行动。此次联合巡查行动的对象主要是海关、机场以及部分重点物流园区，力争通过巡查行动发现和阻断一批中澳毒品走 ????????...展开全文c                                            ", 2016-1-28 18:29,5,5,18,微博 weibo.com,Dff1SekSL
70,"
                                                                                                    【来自""老干部""的温馨提示：想避免“人在囧途”就要注意这八件事】春节坐火车返乡，不想丢东西丢娃，不想起个大早赶个晚集，不想上当受骗遭遇囧境？以下8点要牢记！[推荐]①不要忘带身份证；②带好应急药品；③看好熊孩子；④上厕所时当心……Ladies and乡亲们，请不要大意！转发吧！@中国新闻网 ????????                                            ", 2016-1-28 17:43,28,7,24,微博 weibo.com,DfeJdoBHt
71,"
                                                                                                    让更多宝宝回家团圆！                                            ", 2016-1-28 17:15,71,2,1598,微博 weibo.com,DfexS5OXL
72,"
                                                                                                    【毒贩妈妈被逮捕 9岁幼女孤零零 民警帮她找回新疆姨妈】去年10月，罗湖警方抓获一女毒贩嫌疑人王某。民警询问中得知，王某从未办理过身份证，丈夫因吸毒被抓，9岁女儿无人照料，与亲人也失联多年。按照法律规定女孩只能被送到救助站。近日，@深圳南湖派出所 民警多方寻找，最终找到了王某在新疆老家的 ????????...展开全文c                                            ", 2016-1-28 16:28,4,3,13,微博 weibo.com,DfeeUm41U
73,"
                                                                                                    天冷洗澡，小心一氧化碳中毒！！//@深圳急救120: 据市急救中心最新统计数据显示，1月26日下午4点至1月28日下午4点，深圳“120”共接一氧化碳中毒报警41个。其中，有1人院前死亡。                                            ", 2016-1-28 16:17,13,3,赞,微博 weibo.com,Dfeahp0q1
74,"
                                                                                                    【深圳开展烟花爆竹专项检查整治行动】2015年以来，在广大市民群众的支持、配合下，我市各级公安机关深入开展禁止销售燃放烟花爆竹宣传发动工作，严厉查处非法销售、储存、运输、燃放烟花爆竹的行为。据初步统计，我市公安机关全年共收缴非法烟花爆竹60多吨，全市未发生因燃放烟花爆竹引起的火灾和人身 ????????...展开全文c                                            ", 2016-1-28 15:39,10,15,2,微博 weibo.com,DfdV1gIOO
75,"
                                                                                                    【男子欲毒杀女友 骗其喝断肠草汤称可缓解痛经】浙江永康一名女子黄某为了缓解痛经，喝下了断肠草汤，差点丧命。抢救苏醒后，女子称不知道这是断肠草。警方侦查后发现，这是谋杀：黄某和男同事走的比较近，男友段某怀恨在心，骗她喝下断肠草。目前，男友涉嫌故意杀人已被刑拘。O男子骗女友喝断肠汤治痛经 ????????                                            ", 2016-1-28 15:34,13,12,10,微博 weibo.com,DfdSUDvU5
76,"
                                                                                                    #正能量#【他还给被救老人送去医药费】沈功诚隶属于南京浦口区公安分局巡特警大队，是一名刚工作半年的新警察。当时他把第一位落水老人救上岸后，不顾自己穿衣，赶紧为老人松开湿透的衣服。老人送医后脱险，得知其家人不在身边，他还为老人送去医药费。                                            ", 2016-1-28 15:02,8,7,13456,微博 weibo.com,DfdG37d3v
77,"
                                                                                                    【境外办事要“找得到人说得上话”】前天，公安部召开警务联络官座谈会，7名从境外回来的警务联络官，讲述了自己在国外的经历。 警务联络官是做什么的？什么样的人能当警务联络官？他们在国外都做些什么？记者就此专访公安部国际合作局相关负责人和两位警务联络官。O境外办事要“找得到人说得上话” ????????                                            ", 2016-1-28 14:20,4,3,3,微博 weibo.com,DfdoUci2w
78,"
                                                                                                    大家伙走路出门注意防滑，开车注意减速！                                            ", 2016-1-28 14:14,23,10,719,微博 weibo.com,DfdmJtTy5
79,"
                                                                                                    【“12??20”特别重大滑坡事故救援处置情况通报】深圳市光明新区渣土受纳场“12??20”特别重大滑坡事故抢险救援已进入第40天，现场指挥部通报最新情况。详见长微博：O网页链接 ????????                                            ", 2016-1-28 12:46,123,114,169,微博 weibo.com,DfcMKuejy
80,"
                                                                                                    允许小编再开个小差大伙看到这像雾像雨又像风的仙境，你还忍心放烟花爆竹嘛 ????????                                            ", 2016-1-28 11:09,15,21,36,HUAWEI Mate S,Dfc9nrkTt
81,"
                                                                                                    【男子参加深圳驾考作弊被抓】近日@深圳交警 侦破了一宗组织考试作弊案，一名驾考考生将“作弊钱包”遗落考场，被负责科目四的考场安保人员拾获，发现里面有不明用途电子设备。没多久一考生返回寻找钱包，被工作人员现场拦截。警方顺藤摸瓜抓出幕后组织者，目前有5人被追究刑责。O男子参加深圳驾考作弊被抓 摄像头微型耳机全... ????????                                            ", 2016-1-28 11:07,16,32,25,微博 weibo.com,Dfc8A64Gx
82,"
                                                                                                    这哥们的‘’伞‘’成功吸引了小编--我 的目光，伞大的人任性啊伞上面还写着：水中贵族xxx。真的是水中……贵族……啊大伙感受一下这意境 ????????                                            ", 2016-1-28 10:53,9,43,76,HUAWEI Mate S,Dfc33lt0Q
83,"
                                                                                                    年关将至，蜀黍们也积极行动起来安全宣传啦，小编正在福田公安分局＂禁止燃放烟花爆竹集中宣传日”现场下着雨，有点小冷呢（会展中心这边）在的小伙伴们举个手呗 ????????                                            ", 2016-1-28 10:46,3,7,19,HUAWEI Mate S,Dfc0aADLY
84,"
                                                                                                    #2016年春运交通保障#下碎冰，刮寒风，又下雨……辛苦了！！注意保暖！                                            ", 2016-1-28 10:26,8,5,8,微博 weibo.com,DfbRVlYOp
85,"
                                                                                                    1 月26日，龙华警方破获一特大网络交友系列诈骗案件，26个诈骗嫌疑人全部落网，警方核实该团伙已诈骗52宗。由于该案受害人众多，遍布国内多个城市，现@深圳龙华公安 向社会公布诈骗嫌疑人诈骗时使用的银行卡号，希望受害人看到后到汇款地报警并直接联系深圳市公安局龙华分局龙城派出所办案民警！                                            ", 2016-1-28 10:00,17,9,11,微博 weibo.com,DfbHol1Rq
86,"
                                                                                                    【交通事故快处快赔向公路和农村地区延伸 10省3市试点】近日，公安部、中国保监会联合部署年内在10省3市开展道路交通事故快处快赔试点工作，推动轻微交通事故快速处理机制向公路和农村地区延伸，防范由于道路交通事故现场撤除不及时引发的交通拥堵和二次事故。详情戳图↓↓↓O网页链接 ????????                                            ", 2016-1-28 09:21,15,3,3,微博 weibo.com,DfbrtEJsW
87,"
                                                                                                    “黑户”申办户口指南↓ ↓（新华网） ????????                                            ", 2016-1-28 09:12,45,42,14,微博 weibo.com,Dfbo6r83x
88,"
                                                                                                    我就静静地看着你帅                                            ", 2016-1-27 22:50,22,66,1832,HUAWEI Mate S,Df7jGiEVC
89,"
                                                                                                    民警赶到后该男子也清醒了。。。好像发现了什么醒酒的好方法                                            ", 2016-1-27 21:51,6,17,779,微博 weibo.com,Df6VEqPhO
90,"
                                                                                                    【福建：司机忘拉手刹车辆后溜 用身体阻挡遭碾压昏迷】24日，在晋江罗山街道草庵宝光寺门口，一男子停好车后忘拉手刹，其下车后车子开始后溜，情急之下，该男子赶忙跑到车尾，用身体阻挡车子溜坡，不料却遭碾压昏迷，被闻讯赶来的民警送往医院进行治疗。O网页链接 这样的阻挡是要吃T的 ????????                                            ", 2016-1-27 20:28,9,14,15,HUAWEI Mate S,Df6nPCrKg
