序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
25,"
                                                                                                    【马达加斯加：民居起火致38人死亡，包括16名儿童】２３日晚间在该民居发生的火灾共造成３８人死亡，其中，１６名儿童在事件中不幸遇难。”据悉，仅有３人在此次火灾中幸存，３名幸存者均因火灾发生伊始从顶层跳下而受轻伤。 °马达加斯加：民居起火致38人死亡，包括16名儿童 ????????                                            ", 2016-7-27 08:25,7,1,2,360安全浏览器,E0JYriC6D
26,"
                                                                                                                                                ", 2016-7-26 21:16,6,1,253,iPhone 6,E0FASbHbH
27,"
                                                                                                    转发微博                                            ", 2016-7-26 21:13,3,2,777,iPhone 6,E0FzQ3Urz
28,"
                                                                                                    一起找找家中的火灾隐患 ????????                                            ", 2016-7-26 18:04,11,1,1,360安全浏览器,E0El0q8dx
29,"
                                                                                                    不能图一时之快，冷冻可乐会变“炸弹”！                                            ", 2016-7-26 09:37,1,评论,24,360安全浏览器,E0B1aFfu2
30,"
                                                                                                    家长太无知了！//@现代快报:【烧伤男婴尚未脱险 治疗费用高达六七十万元】 医院重症医学科主任医师李莺告诉记者，7月24日下午1点半左右，男婴送到医院时，经诊断，烧伤面积达50%。除背部和臀部皮肤比较完好外，其他地方都有不同程度的烧伤??????查看图片                                            ", 2016-7-26 09:35,2,1,223,360安全浏览器,E0B0s4KRK
31,"
                                                                                                    //@央视新闻:【微倡议：节约能源 请将空调设为26℃或以上】近日，南方多地持续高温，多数家庭的空调都在“加速运转”。为节约能源，给地球减负，也为了自己的健康，请将空调设为26℃或以上。节能低碳，转发提醒！                                            ", 2016-7-25 22:05,5,1,2816,iPhone 6,E0wufdhvc
32,"
                                                                                                    “浇脸哥”                                            ", 2016-7-25 18:05,21,评论,314,360安全浏览器,E0uURtap1
33,"
                                                                                                    多亏了消防员啊                                            ", 2016-7-25 18:00,7,1,11044,360安全浏览器,E0uT2gkTL
34,"
                                                                                                    【在没有空调的时代，我们都是怎么活过来的】世界气象组织说，2016年正在成为有记录以来最热年。有人说，几十年前，地球还没这么热，我倒觉得，十几年前，我们的心没有那么烦躁呢。最好的时光，就是那会的夏夜在听着蝉鸣，扑着流萤，听着故事了吧。没有空调，但是就是那么简单地幸福着。 ????????                                            ", 2016-7-25 16:27,2,1,3,360安全浏览器,E0uh3d4UJ
35,"
                                                                                                    体感40+°C的“桑拿天”里，一动就流汗，大多数人的理想状态是“空调WIFI西瓜，葛优同款沙发”……而消防员们则穿着厚厚的防火服在救火……心疼高温天，多一分细心，少一处火患，让我们的消防员少一些在火场的时间 ????????                                            ", 2016-7-25 15:18,14,1,14,360安全浏览器,E0tP735VU
36,"
                                                                                                    转发微博                                            ", 2016-7-24 19:30,2,1,301,iPhone 6,E0m2YaZ3D
37,"
                                                                                                    【谨防电动车“发火”】近年来，电动车火灾呈现逐年增长趋势，给市民人身和财产安全造成了巨大损失，我们如何使用电动车，才能避免电动车火灾的发生呢？戳下图我们一起来学习吧！ ????????                                            ", 2016-7-24 19:29,8,1,赞,iPhone 6,E0m2icTz1
38,"
                                                                                                    【关于“桑拿天”的几个真相】你需要知晓~~ via中国气象局 ????????                                            ", 2016-7-24 19:21,2,评论,赞,iPhone 6,E0lZk6eAT
39,"
                                                                                                    【消防蜀黍的心理，你能懂？】#原来我不是一个人# 这些消防员以为过的事情，你能猜到吗？你有躺枪吗？ ????????                                            ", 2016-7-24 14:05,18,评论,3,iPhone 6,E0jUQcK46
40,"
                                                                                                    炎炎夏季，开车必须注意这些！ ????????                                            ", 2016-7-24 13:56,9,1,1,iPhone 6,E0jRljnUS
41,"
                                                                                                    【灭火器喷射时间很有限】4千克干粉灭火器喷射时间一般是18秒左右，同样的水基灭火器喷射时间为30至40秒。用灭火器灭火时，才发现一个灭火器根本不能喷射那么长时间，就会不知所措。所以，在使用灭火器时，要注意对准火焰根部喷射，确保在有效时间内控制火势。 ????????                                            ", 2016-7-23 21:01,24,1,4,iPhone 6,E0ddr7gSP
42,"
                                                                                                    收藏！                                            ", 2016-7-23 21:00,4,评论,16711,iPhone 6,E0dcMDxfj
43,"
                                                                                                    转发微博                                            ", 2016-7-23 14:12,5,1,26,iPhone 6,E0axbdtDC
44,"
                                                                                                    转发微博                                            ", 2016-7-23 09:51,转发,评论,1769,iPhone 6,E08Pqfy7t
45,"
                                                                                                    【司机警惕！别让“车内杀手”伤害你的孩子！】汽车停在路边一会儿车内温度就很高了，根本待不下去！但还是有很多粗心的司机把小孩儿遗忘在车上，导致其中暑、窒息而酿成悲剧。 ????????                                            ", 2016-7-23 09:50,11,2,赞,iPhone 6,E08OWDgtY
46,"
                                                                                                    柠檬可以生火？                                            ", 2016-7-22 21:24,10,评论,28,iPhone 6,E03W9umWv
47,"
                                                                                                    转发微博                                            ", 2016-7-22 15:11,3,评论,5,360安全浏览器,E01uPzXt2
48,"
                                                                                                    战友辛苦了！                                            ", 2016-7-22 14:44,18,2,7046,360安全浏览器,E01jNgNCc
49,"
                                                                                                    【宝宝涂花露水后被烧伤是真的吗？】消防实验告诉你答案，爸妈都应该看看！近日，网传小孩涂花露水后被烧伤，引起广大市民的关注。花露水、杀虫剂这些都是夏季市民家中常备的驱蚊利器，究竟这些是否会引燃呢？跟随蜀黍的脚步，一起来看看 ????????                                            ", 2016-7-22 09:35,16,1,2,360安全浏览器,DFWKSzcOl
50,"
                                                                                                    今日大暑，全年最热的时候来了[阳光]                                            ", 2016-7-22 08:48,4,评论,3304,360安全浏览器,DFWrMzmIQ
51,"
                                                                                                    欧阳夏丹给大家讲夏季家庭如何预防火灾发生，并推荐了家庭消防“宝物”，到底是哪个？????O网页链接 ????????                                            ", 2016-7-21 15:14,14,2,赞,微博视频,DFPxG1JVa
52,"
                                                                                                    【大热天来了，别以为中暑是件小事！扩散！】明天17：30，大暑至。未来三天南方高温地区逐步扩大，局地可达39-40℃！这样的高温天，可能会使人出现口渴、头晕、胸闷等中暑症状。中暑后休息一下就能好吗？重度中暑可能会致人死亡？如何判断和急救？戳图↓炎炎夏日一定要get√这份防中暑宝典！ ????????                                            ", 2016-7-21 15:12,19,评论,1,360安全浏览器,DFPwQAFmd
53,"
                                                                                                    【应急车道被堵 消防员下车跑步救援 被困者已死亡】近日，江苏苏州苏嘉航高速上4辆货车追尾，一车车头严重变形，2人被困。消防官兵前往救援途中却发现应急车道被占用严重！消防员不得不下车跑步前进。遗憾的是，经救援2人被救出，但已死亡。呼吁：请勿占用应急车道！ ????????                                            ", 2016-7-21 11:17,10,4,7,360安全浏览器,DFNZBd1gj
54,"
                                                                                                    汽车意外困于积水，或意外落水，头枕是可以用来破窗逃生的↓↓↓转！以防万一，有必要掌握这个知识！ ????????                                            ", 2016-7-21 10:32,15,2,赞,360安全浏览器,DFNHcAOUH
55,"
                                                                                                    公安部组织东北三省演练化工火灾扑救 近900名消防官兵参加                                            ", 2016-7-21 09:02,4,评论,55,360安全浏览器,DFN6EpIFD
56,"
                                                                                                                                                ", 2016-7-20 21:47,2,评论,8,iPhone 6,DFIH0tFRN
57,"
                                                                                                    //@中国消防::#台湾游览大巴起火#????【苏警小哥：你一定要知道的逃生技能！】近一个月以来，湖南彬州和台湾桃园相继发生两起大巴车起火事故，造成多人死亡。遇到此类事故，乘客如何逃生，请听苏警小哥来给你说一说。@人民日报@中国消防@南京零距离                                            ", 2016-7-20 21:47,4,评论,14,iPhone 6,DFIGNc3tn
58,"
                                                                                                    【消防蜀黍的心理你能懂？】曾经，你以为自己是不一样的花火，后来发现，那些你以为的事情，大家曾经都想过？！but，有一群人的心理非我们能懂！↓↓↓是这样子的吗？躺枪的消防蜀黍过来认领（走近中国消防） ????????                                            ", 2016-7-20 11:07,39,3,5,360安全浏览器,DFEuTnm3N
59,"
                                                                                                    平安梦                                            ", 2016-7-20 11:04,1,评论,57,360安全浏览器,DFEtLDDJN
60,"
                                                                                                    手机丢了先做这8件事↓                                            ", 2016-7-20 11:02,5,评论,126,360安全浏览器,DFEsUtmcg
61,"
                                                                                                    【26人全部遇难公交车起火，迅速逃生是关键】据央视，今天中午12时57分，台湾桃园机场联络道发生自撞车祸，整辆车起火燃烧。26人全部罹难，其中24名游客来自辽宁。公交车起火，迅速逃生是关键。公交车安全装置设在哪？如何使用？……戳图学习公交逃生实用指南↓↓紧急时刻能救命！扩散！！！ ????????                                            ", 2016-7-19 15:19,34,4,2,360安全浏览器,DFwIVu3Dh
62,"
                                                                                                    //@央视新闻: 【逃生门未开！26人罹难】台媒报道，被困车内的26人全部罹难。消防人员指出，游览车两个逃生门或都未开启，恐是酿成重大伤亡的关键。此次#台湾游览车起火#，是台湾24年来死伤最惨重的游览车起火事故。罹难的26人中，司机和导游是男性；24名团客，8男性16名女性。(央视记者陈慧慧)                                            ", 2016-7-19 15:01,-1,评论,赞,360安全浏览器,DFwBv7vTP
63,"
                                                                                                    转发微博                                            ", 2016-7-19 10:38,1,评论,4,360安全浏览器,DFuSSCViR
64,"
                                                                                                    【扑救6起火灾凯旋后，消防战士的笑容火爆网络】这是温州龙港消防战士成功处置6起火灾凯旋后，被抓拍到的一张照片，照片中朴实的笑容，最美的笑容，也是最美的瞬间。这名战士说：“身后的帅哥，你很白，你也很帅，但是我的牙比你白，我的笑容比你更帅，因为我刚刚又扑灭了一场火灾”。 ????????                                            ", 2016-7-19 08:59,17,1,17,360安全浏览器,DFueyuWRc
65,"
                                                                                                    出行必备，防患未然，为安全转发！                                            ", 2016-7-19 08:31,6,评论,27,360安全浏览器,DFu35glvK
66,"
                                                                                                    转发微博                                            ", 2016-7-18 18:22,11,2,50,360安全浏览器,DFouKcCuw
67,"
                                                                                                    【灭蚊神器也伤人】夏天是蚊虫猖狂的季节，各种灭蚊大招、神器也都纷纷出动，大家首选的就是电蚊拍了，因为方便、有效。但是，蜀黍这里要嘱（mò）咐（ji）一下，使用电蚊拍可是大有学问的，你不知道？没关系，蜀黍告诉你！ ????????                                            ", 2016-7-18 16:50,24,2,2,360安全浏览器,DFnTs1b7U
68,"
                                                                                                    真棒 近距离感受，蜀黍们的生活是不是酷酷哒？                                            ", 2016-7-18 15:18,4,1,7,360安全浏览器,DFnhObABg
69,"
                                                                                                                                                ", 2016-7-18 09:55,7,1,130,360安全浏览器,DFlaHx7Sn
70,"
                                                                                                    有假食盐流入市场！可能致肾衰竭！                                            ", 2016-7-17 17:40,-1,2,4,360安全浏览器,DFeNbwTd8
71,"
                                                                                                    //@中国消防: //@央视新闻 ：所谓消防员，职责不仅是与火灾斗争，抗洪、抗震、事故救援等都是他们的日常工作。无论何时何地，他们都不会丢下任何一名被困险境的民众。//@公安部打四黑除四害 ：请帮忙转，让年轻战士的父老乡亲们都看看，他们的孩子有多伟大！//@乐嘉: 致敬！                                            ", 2016-7-17 17:34,4,评论,406,360安全浏览器,DFeKD9G9Q
72,"
                                                                                                    【家庭消防安全顺口溜】 “119电话要记清，及时准确报火警。家庭起火别慌乱，逃生第一财莫管。起火不要乘电梯，防止断电出不去。发生火灾烟雾浓，巧用毛巾能逃生……”。这些家庭消防安全顺口溜你都会了吗？ ????????                                            ", 2016-7-17 16:35,21,评论,赞,360安全浏览器,DFemFns8B
73,"
                                                                                                    【车辆起火人也遭殃 咋办？】车辆自燃了，乘车人没有及时离开，引火烧身了，怎么办？戳图教你自救！（安徽消防） ????????                                            ", 2016-7-17 15:52,32,5,5,360安全浏览器,DFe5f43MH
74,"
                                                                                                    转发微博                                            ", 2016-7-17 13:39,8,评论,24,iPhone 6,DFddbCjq1
75,"
                                                                                                    转发微博                                            ", 2016-7-16 18:13,4,评论,25,iPhone 6,DF5A2CSQp
76,"
                                                                                                    转发微博                                            ", 2016-7-16 15:40,18,评论,18,iPhone 6,DF4A0wSBm
77,"
                                                                                                    //@中国消防:【104名军人参与了政变】BBC援引美国广播公司国际新闻主编威廉姆斯称，伊斯坦布尔警方透露，此次参与政变的只有104名军人，领导人是高丝，最近因为葛兰运动成员而被解雇。 O网页链接                                            ", 2016-7-16 12:18,4,评论,264,iPhone 6,DF3g0yESS
78,"
                                                                                                    经验贴                                            ", 2016-7-16 12:16,14,评论,36,iPhone 6,DF3f7C2iR
79,"
                                                                                                    萌萌哒                                            ", 2016-7-16 12:15,4,评论,25,iPhone 6,DF3eCBvBG
80,"
                                                                                                    转发微博                                            ", 2016-7-15 17:42,3,评论,26,360安全浏览器,DEVWQzzOp
81,"
                                                                                                    高温天防火安全提示                                            ", 2016-7-15 17:42,5,评论,445,360安全浏览器,DEVWHbdYq
82,"
                                                                                                    【惊险！大人随意下车横穿马路 男童模仿被撞倒】近日，常州一小轿车在十字路口等待左转，车上一名女子随意下车后横穿马路。而同时，坐在副驾驶的3岁男童竟打开车门追了过去，不料后方车辆来不及避让，将他撞倒…所幸孩子只受轻伤。O网页链接 让孩子坐安全座椅，别把不文明行为带给孩子！ ????????                                            ", 2016-7-15 17:40,6,1,1,360安全浏览器,DEVWdiV6c
83,"
                                                                                                    夏季使用蚊香防蚊别忘防火                                            ", 2016-7-15 10:54,29,2,1,360安全浏览器,DEThrwkFD
84,"
                                                                                                    【独立式感烟探测器--您安全防线的警钟！[推荐]】这款小而精的神器，可灵敏感烟，极速报警↓↓2015年，公安部等6部委曾团体推广独立式感烟火灾探测报警器，近40年来美国因为安装了独立式感烟探测器，火灾亡人减少了一半多！ ????????                                            ", 2016-7-15 10:30,13,评论,赞,360安全浏览器,DET7Hwmc7
85,"
                                                                                                    转发微博                                            ", 2016-7-15 08:25,3,3,1388,360安全浏览器,DESiUf4e2
86,"
                                                                                                                                                ", 2016-7-14 21:01,3,评论,1590,iPhone 6,DENPbAHua
87,"
                                                                                                                                                ", 2016-7-14 19:23,18,1,12,360安全浏览器,DENbmclbZ
88,"
                                                                                                    蜀黍声明：消防部门上门进行消防安全知识培训是不收取任何费用的！                                            ", 2016-7-14 13:51,9,2,5,360安全浏览器,DEL0P00XB
89,"
                                                                                                    搭乘扶梯？你一定要知道这些！                                            ", 2016-7-14 12:39,7,评论,25,360安全浏览器,DEKxt6gq0
90,"
                                                                                                    怎么让城市在涝时能吸水、旱时能吐水？                                            ", 2016-7-13 16:38,6,1,115,360安全浏览器,DECFNaTb3
91,"
                                                                                                    【戒指取不下来？一条棉线就能搞定！】今早，无锡一女子睡觉醒来发现，自己手上的戒指取不下来了，手指已经呈肿胀的状态。消防员用一根棉线和一根针，将伤者手指反复缠绕，不断将戒指缓缓往外挪动。10分钟后成功取下！ L秒拍视频 ????????                                            ", 2016-7-13 16:36,19,2,16,微博视频,DECFiqhqY
92,"
                                                                                                    厉害东盟地区论坛城市应急救援研讨班 化工装置灭火救援联合演练！                                            ", 2016-7-13 16:16,16,评论,22,360安全浏览器,DECx6qw5A
93,"
                                                                                                    转发微博                                            ", 2016-7-13 16:15,1,评论,4,360安全浏览器,DECwHF3kB
94,"
                                                                                                    [推荐]为孩子收藏！33本中小学生暑假阅读书单                                            ", 2016-7-13 13:18,5,评论,3094,360安全浏览器,DEBmCCHIn
95,"
                                                                                                    哎…… //@现代快报:#南京突发# 据@南京交警二大队 ，大光路尚书巷，一女子爬高压电线塔，大光路一线紧急停电。龙蟠中路大光路东向西方向，车流量较大。目前，民警已在大光路一线疏导。 ??查看图片                                            ", 2016-7-12 17:22,转发,评论,2,iPhone 6,DEtxjzooO
96,"
                                                                                                    转发微博                                            ", 2016-7-12 17:05,-1,1,11,360安全浏览器,DEtqkFM90
97,"
                                                                                                    转发微博                                            ", 2016-7-12 17:04,18,1,16,360安全浏览器,DEtpXCq7w
98,"
                                                                                                                                                ", 2016-7-12 10:13,8,3,22,360安全浏览器,DEqJ22x0m
99,"
                                                                                                    【一图解读：南方洪涝1周内至少6人触电身亡 趟水要注意这些事！】在洪灾积水区趟水通行暗藏危险。在武汉、南昌等内涝地区，7月2-7日的6天里就有6人在趟水时触电死亡！涉水行走时，如何防触电？如何防坠井？戳图↓↓ 为了安全，转发告诉身边人！（人民网图解） ????????                                            ", 2016-7-12 09:15,9,评论,赞,360安全浏览器,DEqlKc77F
100,"
                                                                                                    请不要这样告诉孩子！                                            ", 2016-7-11 17:19,6,评论,1409,360安全浏览器,DEk5pwySk
101,"
                                                                                                    【图解：暑假来了，家长一定要提防孩子死亡的“第一杀手”！】全国中小学生正处在“暑假模式”，而每年暑假都会频繁发生溺水事件。如何防范中小学生溺水事件再次发生？↓↓戳图了解！ ????????                                            ", 2016-7-11 10:24,33,1,赞,360安全浏览器,DEhnevHdA
102,"
                                                                                                                                                ", 2016-7-11 09:52,6,3,184,360安全浏览器,DEha7kiyr
103,"
                                                                                                    【烟头3分钟可点燃纸团】烟头虽小，但其潜在的危险性却非常大。香烟在燃烧时，中心部位温度高达700—800摄氏度，超过了棉、麻、毛织物、纸张、家具等可燃物的燃点。实验表明：烟头3分钟可引燃纸团、10分钟可引燃床套。乱扔烟头引发大火，造成重大伤亡和损失，最高判7年有期徒刑。 ????????                                            ", 2016-7-11 09:42,12,1,2,360安全浏览器,DEh66etX9
104,"
                                                                                                                                                ", 2016-7-11 08:45,6,1,47,360安全浏览器,DEgIXBsY4
105,"
                                                                                                    转！                                            ", 2016-7-10 19:27,7,评论,160,iPhone 6,DEbuVpf8e
106,"
                                                                                                    【眼力大比拼——看图找隐患】 以下图片中，你能找出多少火灾隐患呢？答案是有13处哦，你都找对了吗？戳图↓↓大家一起来找茬！ ????????                                            ", 2016-7-10 19:22,6,1,1,iPhone 6,DEbt77Dbr
107,"
                                                                                                    科普                                            ", 2016-7-10 19:20,5,评论,642,iPhone 6,DEbsgfigi
108,"
                                                                                                    转发微博                                            ", 2016-7-10 19:20,3,评论,43,iPhone 6,DEbs986X4
109,"
                                                                                                    【汽车自燃前的6个征兆 你不可不知道】炎热的夏天，人们的身体极易上火，但只要喝杯凉茶或吃点药片就可以降火了。如果是汽车 “上火”，那问题就大了，极有可能发生自燃。实际上，汽车发生自燃是需要一个过程的，会提前出现一些异常表现，需要你留心观察。↓↓ ????????                                            ", 2016-7-10 12:06,11,评论,赞,iPhone 6,DE8BV1HuV
110,"
                                                                                                    转发微博                                            ", 2016-7-10 11:53,1,评论,33,iPhone 6,DE8wy1fKN
111,"
                                                                                                    【突发泥石流，他瞬间被卷入江中#寻找抗洪战士刘景泰#，多次转发，多分希望！】台风“尼伯特”肆虐，东部战区陆军某团50名官兵奉命紧急向受灾严重的三溪乡开进。刘景泰等前出侦查，突发山体滑坡，他和两战友瞬间被泥石流卷入江中。战友被找到，而班长刘景泰下落不明。转发就是希望！                                            ", 2016-7-9 20:28,13,2,25574,iPhone 6,DE2ttlQ2o
112,"
                                                                                                    转发微博                                            ", 2016-7-9 11:58,转发,评论,28,微博 weibo.com,DDZ8jes8n
113,"
                                                                                                    台风要来了……//@江苏气象: “尼伯特”登陆在即！预计，“尼伯特”在登陆福建后强度将继续减弱！                                            ", 2016-7-9 11:48,8,评论,73,微博 weibo.com,DDZ43CmTc
114,"
                                                                                                    潜伏在孩子身边的危险，一定要注意！                                            ", 2016-7-9 11:45,15,1,10,微博 weibo.com,DDZ38BBva
115,"
                                                                                                    【加油站的行车之道】问有车一族几个问题：进入加油站可以带烟火吗？可以打手机吗？如何防静电？怎么停车比较好？什么时候不能加满油什么时候要加满油？……晕了没？戳答案吧！ ????????                                            ", 2016-7-9 11:44,23,1,赞,微博 weibo.com,DDZ2CFblL
116,"
                                                                                                    只因在高速公路上的一个低级错误，这位司机只能眼睁睁看着一家老小被大火活活烧死！唉，此时此刻你们想说什么？L交通安全蜀黍的秒拍视频 ????????                                            ", 2016-7-8 16:58,11,3,1,360安全浏览器,DDRFoEyJ3
117,"
                                                                                                    连日暴雨使得江苏宜兴滆湖水位大涨，超过历史最高水位。7月7日，为确保滆湖边官林镇滆湖村大堤的安全，无锡宜兴公安消防大队官林中队的消防队员和当地村民一起运输木桩，加固堤坝。新华社记者李晓果摄 ????????                                            ", 2016-7-8 10:38,3,1,7,360安全浏览器,DDPbr5Mh7
118,"
                                                                                                    重要！强降雨后需注意安全用电                                            ", 2016-7-8 10:20,19,评论,47,360安全浏览器,DDP44dskb
119,"
                                                                                                    【暑假到了！最佳假期安排表，转给家长！】暑假到了，小“学霸”们是要忙着赶场子上各种补习班，还是当“熊孩子”成天光看电视，打游戏，一玩就到凌晨一两点？终于等到假期，孩子都想疯玩，家长却担心学习被落下。如何安排才能让暑假兼顾学习与玩耍，不会虚度？暑假时间安排表↓过个充实的夏天吧！ ????????                                            ", 2016-7-8 09:07,91,3,2,360安全浏览器,DDOAh9TMI
120,"
                                                                                                    转发微博                                            ", 2016-7-7 23:35,8,1,887,iPhone 6,DDKQf7NYU
121,"
                                                                                                                                                ", 2016-7-7 17:35,20,评论,973,360安全浏览器,DDIu8e1e3
122,"
                                                                                                    转发微博                                            ", 2016-7-7 15:28,4,评论,6,360安全浏览器,DDHEAraJM
123,"
                                                                                                    一夜大雨泽城，南京的消防哥出动了……                                            ", 2016-7-7 14:50,4,3,9,360安全浏览器,DDHpcioAV
124,"
                                                                                                                                                ", 2016-7-7 14:19,6,评论,227,360安全浏览器,DDHcpcDug
125,"
                                                                                                    车辆着火时都只是停在路边，并非行驶途中，没有人员伤亡。                                            ", 2016-7-7 14:05,1,评论,3,360安全浏览器,DDH6Exfzl
126,"
                                                                                                    【南京两辆大巴水中起火，疑因电瓶进水引发】今天上午南京玄武区徐庄软件园内先后两辆泡在水里的大客车起火，南京消防支队特勤二中队赶往现场处置。经初步勘察，起火车辆均为电动汽车，疑因电瓶进水引发火灾，目前已联系汽车生产厂家做进一步调查。消防提醒：暴雨积水路段，电动汽车要及时撤走电瓶。 ????????                                            ", 2016-7-7 11:34,11,3,3,360安全浏览器,DDG7BAaCx
127,"
                                                                                                                                                ", 2016-7-6 17:50,4,评论,14,360安全浏览器,DDz9Kq3IK
128,"
                                                                                                    【惊险！全程记录：消防激流中解救被困群众】武汉水位一夜暴涨，在地势较低处，积水甚至淹没一层楼。武汉江夏区某小区居民楼门口形成奔腾的激流，部分居民被困家中。消防官兵涉水救援，在激流中解救被困者，救援过程中消防指挥员差点被激流冲走，过程惊险。O网页链接 ????????                                            ", 2016-7-6 14:38,11,1,6,360安全浏览器,DDxTHa0dw
129,"
                                                                                                    【银行卡被盗刷时的“攻与防”】近日，龙华派出所接居民报案称，自己的银行卡明明在身边，却被进行了多笔异地消费支出。遭遇银行卡被盗刷，很多卡主觉得麻烦，未立即采取措施，无形中增加了风险。 提醒：遇到被盗刷时，该怎么办↓↓有银行卡的，都学着点！ ????????                                            ", 2016-7-6 14:08,5,评论,赞,360安全浏览器,DDxHsCmGg
130,"
                                                                                                    【扩散周知：女孩夜里取钱 一定警惕戴帽戴墨镜的人！可能是劫匪！】女孩夜间去ATM取钱：①最好找男性朋友陪伴 ②尤其要注意周围戴帽，戴墨镜的人 ③如不幸遭遇歹徒，可踩脚和肘击摆脱控制，迅速逃脱 ④如果歹徒危及你的生命，应毫不犹豫对歹徒面部、喉咙、裆部迅速发起攻击！                                            ", 2016-7-6 11:21,2,评论,1347,360安全浏览器,DDwBYd3GJ
131,"
                                                                                                    又是大货车……                                            ", 2016-7-6 09:17,2,评论,赞,360安全浏览器,DDvNix4Y6
132,"
                                                                                                                                                ", 2016-7-6 08:48,6,评论,3205,360安全浏览器,DDvBBFe4I
133,"
                                                                                                    转发微博                                            ", 2016-7-5 22:35,15,评论,751,iPhone 6,DDrAHCuQB
134,"
                                                                                                    近期各地突发降雨情况较多，不要在危险地带钓鱼！                                            ", 2016-7-5 16:41,5,评论,6,360安全浏览器,DDphdvZER
135,"
                                                                                                    心疼                                            ", 2016-7-5 16:38,16,3,225,360安全浏览器,DDpfO5Yw9
136,"
                                                                                                    消防蜀黍无处不在！                                            ", 2016-7-5 16:29,11,2,4,360安全浏览器,DDpch7pup
137,"
                                                                                                    这个科普好！多宽的路才能让消防车进出和转身？                                            ", 2016-7-5 14:32,104,1,32,360安全浏览器,DDoqTi9hZ
