序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
20,"
                                                                                                    【8个理财妙招，从此不当“月光族”！】刚入职场，时常感慨每月到手的钱不够花？上了几年班，也还是月月光攒不下钱？与其叹息辛辛苦苦赚来的钱都去哪儿了，不如从现在开始学会理财。开源节流不仅是一种技能，更是一种成熟的生活态度。戳图学习，8个实用理财妙招↓↓让你的钱越滚越多！人民日报 ​​​​                                            ", 2015-7-30 19:25,15,评论,9,人民微管家,Ctx4yAYqf
21,"
                                                                                                    #轻松一刻#【中秋假期火车票开抢！旅行攻略做起来！】中秋假期还远，可是火车票已经开抢了！旅行计划是不是要安排起来？对的时间要去对的地方：新疆喀纳斯，南迦巴瓦，呼伦贝尔嘎鲁图湖，贵州安顺屯堡……国内秋天最美的18个地方↓↓为中秋出游收藏！再不旅行就老了！人民日报 ​​​​                                            ", 2015-7-30 18:30,8,评论,2,人民微管家,CtwIf6Fmd
22,"
                                                                                                    【重庆交大学生设计水力式电梯 称比普通电梯安全】据介绍，传统电梯出安全事故，大部分原因是由于制动器出问题，导致电梯急速上升或下降。水力式电梯模型的浮筒与轿厢通过动滑轮连接，由浮筒的上下来带动轿厢的上下，可以避免电梯急速上升或下降。团队已就该项目申请国家专利。O重庆交大学生设计水力式电梯引关注 称比普通... ​​​​                                            ", 2015-7-30 17:50,10,7,19,人民微管家,Ctws04vO0
23,"
                                                                                                    【今天，你愿为高温下坚守的他们转发吗？致敬！】现在，已进入夏季最炎热阶段，大范围高温炙烤中国，局地气温高达43℃！你可以在办公室或阴凉处避暑，但他们依然在烈日下默默坚守，为我们清洁城市，为我们疏导交通，保障我们的生活…这天气有多难受谁都知道，今天，一起向他们致敬！转！央视 ​​​​                                            ", 2015-7-30 17:07,32,7,37,人民微管家,CtwaxF0jl
24,"
                                                                                                    【举报农村道路交通违法 最高奖励2000元】据重庆市交巡警总队消息，8月1日起，重庆将对举报农村道路严重交通安全违法行为实施奖励。可通过口头、110电话、12110短信方式，对超载、无牌无照、酒驾毒驾、逃逸等在农村道路上的违法行为举报。公安机关核实后，奖励50-2000元。（重庆晨报） ​​​​                                            ", 2015-7-30 16:35,15,7,7,人民微管家,CtvXybwFV
25,"
                                                                                                    【大病医保，你该了解的几件事！】近日，国务院常务会议确定全面实施城乡居民大病保险。“大病医保”到底是什么？和普通医保有啥区别？可否二次报销？“大病”界定标准是什么？全面实施城乡居民大病保险后，哪些人群会受益？......这些问题，与你我的生活息息相关！戳图了解↓↓转发收藏！@经济日报 ​​​​                                            ", 2015-7-30 15:53,48,4,6,人民微管家,CtvGvsRuI
26,"
                                                                                                    #重庆生活#【澳洲活肉牛8月打飞的入渝 】我市目前获得由质检总局颁发的全国首张进口肉牛许可证，同意重庆开展澳牛贸易，首批163头肉牛，将于8月5日直飞运抵江北国际机场，在重庆口岸清关检疫后，最快8月中旬就能上市。广大“吃货”不用飞去国外，在家门口就能享用鲜活实惠的进口牛肉大餐。 ​​​​                                            ", 2015-7-30 15:10,12,1,1,人民微管家,Ctvp3pjGi
27,"
                                                                                                    【全国首座透明停车楼春节亮相观音桥 你期待吗？】到江北区观音桥商圈停车将方便了！观音桥首座全自动机械立体停车楼定址嘉陵公园，紧邻观音桥西环路，整体设计为椭圆形。整体楼高约43米，共15层，可容纳650辆车同时停靠。明年春节前后将投入使用，并有望免费。 ​​​​                                            ", 2015-7-30 14:30,18,4,13,人民微管家,Ctv8ODhby
28,"
                                                                                                    天龙八部不只是金庸的书名，更是佛教中的八种怪兽。想知道它们是什么样吗？快来潼南崇龛千佛寺欣赏吧                                            ", 2015-7-30 13:50,5,4,2,人民微管家,CtuSzCFfS
29,"
                                                                                                    【2015上半年，那些我们“脸熟”的谣言】反手摸到肚脐代表身材好，豆浆和鸡蛋相克，蒸锅水易致癌，WiFi对人体危害大，牙膏底部颜色代表成分，黑色不能用，大蒜能鉴定地沟油……这些看似科学的说法，实际上都不靠谱！微信朋友圈广为流传的九大谣言，你信过几条？戳图了解真相↓↓转发净化朋友圈！ ​​​​                                            ", 2015-7-30 13:10,13,2,9,人民微管家,CtuClsQHV
30,"
                                                                                                    #重庆影像#我在这里看“重庆蓝” ​​​​                                            ", 2015-7-30 12:25,36,4,27,人民微管家,Ctuk5aaZn
31,"
                                                                                                    《碟中谍》电影里的停车楼，你见过吗？                                             ", 2015-7-30 11:40,3,评论,2,皮皮时光机,Ctu1P8pED
32,"
                                                                                                    【炎炎昔日 想体验冰雪世界吗？快来主城最大“冰工厂”】主城最大面积冰雪馆“冰雪童话”已经完工，并将于本周六将对游客开放。冰雪馆位于弹子石洋人街水公园，由500吨真冰打造而成，分为观光区和游乐区，游客可观赏各种冰雕，耍冰雪滑道，但馆内气温较低，游客须穿棉衣、长裤前往。 ​​​​                                            ", 2015-7-30 10:57,17,8,9,人民微管家,CttKm8dq5
33,"
                                                                                                    #重庆身边事#【重庆市居民办理出国境证件 即日起不需提供户口簿】市公安局出入境管理局消息，即日起，市民办理出国境证件只需携带身份证，不用再提供户口簿，并免交身份证和户口簿的复印件。这样避免市民因出具户籍资料困难或资料不全而多跑路、影响办证进程。（详请见长微博）  10:10 ​​​​                                            ", 2015-7-30 10:10,55,17,16,人民微管家,CttrhzDns
34,"
                                                                                                    #逐梦他乡重庆人#【董文梅的“跨界”大冒险】她当过医生，后来辞职“下海”，成为一名服装设计师。如今她是著名儿童用品公司的董事长。作为中国时装设计界的优秀代表，她曾多次跟随国家领导人出访。从手术台到T型台，从泌尿科医生到服装设计师，董文梅经历了多次职业“跨界”。 O从外科医生到高端童装品牌掌门人 重庆女人董... ​​​​                                            ", 2015-7-30 09:29,6,1,7,人民微管家,CttaE1KiZ
35,"
                                                                                                    【高温下，如何防止汽车自燃[xkl奔跑]】气温较高，汽车容易自燃。 如何预防汽车自燃，或是遇到汽车自燃该怎样将损失降到最低呢？戳图来了解 ↓↓↓ ps记得转车友们！~~~~ps务必Get的技能@重庆天气 ​​​​                                            ", 2015-7-30 08:45,13,评论,4,人民微管家,CtsSMu4fZ
36,"
                                                                                                    #天气早参考#【今天继续连晴高温  最高38℃】我市今天东北部部分地区多云转阵雨或雷雨，其余地区多云到晴，午后有分散性阵雨或雷雨[闪电]。大部24～38℃，城口及东南部20～34℃。主城：多云27～36℃。真的会下雨吗？[闪电] ​​​​                                            ", 2015-7-30 08:03,6,评论,8,人民微管家,CtsBJeuDn
37,"
                                                                                                    【山城的村庄故事】无论光阴如何变迁、岁月如何喧闹，这些朴素的村庄守着古老的建筑，在历史长河中讲述着属于自己的故事。《重庆特色景观旅游名镇（村）地图》带你走遍山城21个入选全国特色景观旅游的名镇名村，看看自然山水的格局，听听人文情怀的故事。O网页链接 @重庆市政府网 ​​​​                                            ", 2015-7-29 19:20,3,评论,7,人民微管家,CtnC1zafe
38,"
                                                                                                    #轻松一刻#【这些有趣的冷知识 你知道几个？】你知道鲨鱼一次怀孕需要4年，长颈鹿只睡俩小时，而猪是看不到天空的吗？（重庆日报） ​​​​                                            ", 2015-7-29 18:18,32,4,16,人民微管家,CtncRFJE9
39,"
                                                                                                    【九图告诉你空调正确的打开方式】①最合适的温度：26度；②室内外温差最好在5—6度之间；③风口向上，制冷效果好；④当屋内气温不高，而湿度较大时，可使用除湿模式；⑤配合使用电风扇，加速空气循环；⑥开机3小时最好关一段时间，注意换气。教你健康省电用空调，超实用，转！via人民日报 ​​​​                                            ", 2015-7-29 17:35,12,1,2,人民微管家,CtmVpAj6k
40,"
                                                                                                    【我市启动汽车4S店“乱象”专项整治行动】近日，市工商局将在全市开展为期3个月的汽车4S店专项整治行动，治理4S店的各种经营乱象，并要求4S店8月17日前完成自查自纠。此次整治行动将重点整治侵害消费者权益行为、产品质量违法行为、不正当竞争行为、商标侵权行为和合同“霸王条款”等行为。 ​​​​                                            ", 2015-7-29 16:55,9,1,9,人民微管家,CtmFax0lG
41,"
                                                                                                    【高温来袭 快来看看动物们如何降温】近日主城区高温来袭，动物们又该如何防暑？重庆动物园的大部分动物都会通过吃冰西瓜、冻肉等方式防暑，还有些动物则通过泡澡、吹冷风机等方式来降温。工作人员还会在动物食物中投入防暑药物，避免动物们中暑。 ​​​​                                            ", 2015-7-29 16:10,4,评论,16,人民微管家,CtmmUvG3S
42,"
                                                                                                    百合花开，芳香自来，周末来赏花吧！                                             ", 2015-7-29 15:35,3,2,3,皮皮时光机,Ctm8Ih9nV
43,"
                                                                                                    【重庆29中啦啦操队勇夺中国公开赛冠军】在刚刚结束的2015年中国啦啦操公开赛上，重庆29中啦啦队以高出20分的成绩PK掉日本啦啦操队，夺取公开赛“中学组集体自选花球”冠军。这支啦啦队由16名初一到高三的学生组成。今年11月，她们受邀代表中国前往巴黎参加2015年欧洲啦啦操公开锦标赛。重庆晨报 ​​​​                                            ", 2015-7-29 14:56,125,212,420,人民微管家,CtlSS3dYp
44,"
                                                                                                    【全国自动扶梯和自动人行道 8月10日前逐台检查】针对7·26湖北荆州自动扶梯事故，昨天国家质检总局通知要求：①电梯使用、维保单位8月10日前对自动扶梯逐台检查检修盖板、楼层板、防护挡板及梳齿板等，有隐患立即停用；②电梯制造单位检修盖板和楼层板等，有隐患及时告知并帮整改。央视 ​​​​                                            ", 2015-7-29 14:15,12,13,15,人民微管家,CtlCeah9i
45,"
                                                                                                    【中秋国庆假期火车票今起可订】中秋假期准备搭火车出行的童鞋睇过来！按照火车票60天预售期推算，今日可订9月26日也就是中秋假期首日的火车票。由于中秋临近国庆，很多人选择避开国庆高峰提早出行，因此从9月26日起一直到国庆假期，可能出现一波出行高峰，有出行计划的童鞋最好及时订票。（重庆日报） ​​​​                                            ", 2015-7-29 13:35,16,3,5,人民微管家,CtllZr7ob
46,"
                                                                                                    【世界爱虎日，今天为它转发微博！】从小被囚禁，敲掉牙齿，拔掉爪子，被迫完成种种违背天性的动作，钻火圈、平衡木，稍有不从就遭抽打……这是老虎为取悦人类的表演，被迫遭受的痛苦！和老虎一样，许多动物都被残忍地训练。它们也有感情，它们也会疼！拒绝动物表演，从今日起！（人民日报） ​​​​                                            ", 2015-7-29 12:50,21,4,11,人民微管家,Ctl3Jp53m
47,"
                                                                                                    #重庆影像#天青色等烟雨，而我在等你！                                            ", 2015-7-29 12:20,12,3,8,人民微管家,CtkRy8pGS
48,"
                                                                                                    #逐梦他乡重庆人#【云阳人黎小说：一名为了梦想“北漂”的创客】 一家名不见经传的互联网公司，从创办至今仅3年时间，市场估值即超过1亿美元。即便是在“一切皆有可能”的IT行业，黎小说所取得的成就，也是很多人终其一生难以超越的。他是如何创业的？O网页链接 ​​​​                                            ", 2015-7-29 11:30,3,2,9,人民微管家,CtkxguqE2
49,"
                                                                                                    #新闻发布会#【对贫困村、贫困人口实施5个优先】一是优先安排实施贫困村基础设施建设；二是优先支持贫困村贫困户发展产业项目，鼓励和支持更多农户参与特色效益农业发展；三是优先保障贫困村公共服务；四是优先安排贫困户进行生态扶贫搬迁；五是优先支持对贫困村的金融服务。 ​​​​                                            ", 2015-7-29 10:50,2,评论,5,人民微管家,Ctkh1rQ4d
50,"
                                                                                                    #新闻发布会#【“三大原则”和“六个坚持”助推黔江扶贫攻坚】黔江区遵循“实事求是、精准扶贫、开拓创新”三大原则，坚持产业扶贫、片区扶贫、搬迁扶贫、就业扶贫、救助扶贫、社会扶贫即“六个坚持”。到2016年底，实现40641人的贫困人口收入越过贫困标准线、消除贫困村，摘掉国家重点贫困区县帽子。 ​​​​                                            ", 2015-7-29 10:10,1,评论,赞,人民微管家,Ctk0PEBdV
51,"
                                                                                                    【全国上半年发现11万台电梯存隐患】据国家质检总局发布安全领域抽检结果显示，上半年电梯使用和维护保养单位自查电梯共计236万余台，发现存在隐患的电梯11万余台，其中已整改近8万台，主动停用5697台，尚未整改但采取监护措施26214台。据悉，上半年共上报23起电梯事故。O全国上半年发现11万隐患电梯 ​​​​                                            ", 2015-7-29 09:30,15,6,4,人民微管家,CtjKxFb9x
52,"
                                                                                                    【重庆特色景观旅游名镇名村地图“出炉”】7月28日,重庆市地理信息中心、重庆地理地图书店发布了《重庆特色景观旅游名镇（村）地图》，该地图对重庆市21个全国特色景观旅游名镇（村）的位置、特色、交通、里程等信息进行了整理和表现，方便市民假期出游。 ​​​​                                            ", 2015-7-29 08:45,11,7,1,人民微管家,CtjshDRsm
53,"
                                                                                                    #天气早参考#【高温橙色预警 注意防暑降温】我市今天多云到晴,午后局地阵雨或雷雨;大部20-37℃,城口及东南部20-35℃。主城,多云,26-36℃。市森林防火指挥部、市气象局联合发布“森林火险橙色预警”信号，全市普遍出现了4级以上森林火险气象等级，林区易燃程度高，请注意防暑降温及预防火灾。 ​​​​                                            ", 2015-7-29 08:03,24,1,4,人民微管家,CtjbeFgL3
54,"
                                                                                                    #温馨提示#【遇可疑电话 可拨打110咨询】民警提醒：接到诈骗电话的市民无须慌张，不要轻信嫌疑人的谎言，特别要知晓根本不存在任何国家安全帐户。警察、检察官办案都有严格的法律程序，绝不会通过转账打款的方式让群众证明清白。如无法辨别真伪，可拨打110进行咨询，或拨打114进行查询核实。 ​​​​                                            ", 2015-7-28 19:30,4,评论,赞,人民微管家,CtefAtU5B
55,"
                                                                                                    【大九路全线建成通车 巫山至神农架旅游环线形成】本月初，巫山大昌至湖北神农架九湖旅游公路全线通车，主城自驾湖北神农架景区，走渝宜高速，经大九路，只需6.5小时，巫山至神农架的旅游环线形成。该旅游公路，全程75公里，由大昌古镇出发，经平河，至当阳，经当九路，可直接到达神农架大九湖景区。 ​​​​                                            ", 2015-7-28 18:10,16,9,12,人民微管家,CtdJ7A17Z
56,"
                                                                                                    【我市完成7.4万多口山坪塘整治 破解农村用水难】历经两年多的艰苦努力，全市累计新增、恢复蓄水能力近2亿立方米，相当于新建20座中型水库。据统计，整治好后，约有1/3的山坪塘成为饮水水源，解决了180万人、200余万头牲畜抗旱水源需求；新增、恢复灌溉面积174万亩，新增粮食生产能力30余万吨。 ​​​​                                            ", 2015-7-28 17:30,3,评论,7,人民微管家,CtdsSyvnn
57,"
                                                                                                    【北大清华今年在渝录走208人 你被录取了吗？】2015年高考一本录取结束，高考高分考生的去向也尘埃落定，重庆文理科第一名分别选择了北京大学和清华大学。今年，清华大学和北京大学在重庆一共录取208人，从两个学校的投档分数线及录取情况来看，它们仍是绝大多数高分考生的首选。 ​​​​                                            ", 2015-7-28 16:50,7,10,15,人民微管家,CtdcE8gYl
58,"
                                                                                                    【黔江官渡峡新发现一处悬棺 悬棺总数达到6处】                                            ", 2015-7-28 16:10,3,评论,3,皮皮时光机,CtcWownWD
59,"
                                                                                                    【渝万铁路明年底通车 今后主城到万州仅1小时】目前，渝万铁路垫江段，施工人员正在架设箱梁，本月底他们将完成垫江段的架设任务。渝万铁路正线全长247.3公里，计划明年2月全线铺轨完成，年底通车。届时，从主城到万州坐火车只需要1小时。 ​​​​                                            ", 2015-7-28 15:35,26,13,19,人民微管家,CtcIcvPyX
60,"
                                                                                                    【重庆市政府发文促进云计算创新发展培育信息产业新业态】 意见指出，要充分发挥市场在资源配置中的决定性作用，努力将云计算产业打造成为新常态下重庆扩内需、稳增长、调结构、惠民生的重要引擎。到2017年和2020年，关联产业收入分别达到1000亿元和2000亿元。O网页链接 ​​​​                                            ", 2015-7-28 14:56,4,评论,6,人民微管家,CtcsnbrlI
61,"
                                                                                                    #重庆身边事#【你家自来水安全吗？主城将每季度公开饮水安全状况信息】你家水龙头里流出来的自来水，安全状况如何？来自市四届人大常委会第十九次会议上的消息，明年起，主城将每季度公开饮水安全状况信息，而全市所有城市饮水安全状况信息向社会公开的时间是从2018年起。O主城将每季度公开饮水安全状况信息  ​​​​                                            ", 2015-7-28 14:15,22,1,4,人民微管家,CtcbJjO9n
62,"
                                                                                                    永川机器人上了央视新闻联播！                                             ", 2015-7-28 13:40,6,1,4,皮皮时光机,CtbXvA7SF
63,"
                                                                                                    【8月3日起长寿与主城开行直达动车】从铁路部门获悉，为方便来往长寿与主城的市民，铁路部门将从8月3日起每天增开重庆北至长寿北的通勤动车2对（见图表）。票价为：一等座24元；二等座20元。 ​​​​                                            ", 2015-7-28 12:58,15,24,23,人民微管家,CtbGtsEZ3
64,"
                                                                                                    #重庆影像#又是颜值超高的一天，hello,重庆蓝！ 图/网友 ​​​​                                            ", 2015-7-28 12:20,11,1,22,人民微管家,Ctbr3yJ9X
65,"
                                                                                                    #逐梦他乡重庆人#【沈东：从闯荡京城的重庆崽儿到战争片导演】沈东1966年出生于重庆北碚，因执导《太行山上》获2005年金鸡奖扬名，执导的多部影片分别获华表奖、百花奖、童牛奖及美国AOF国际电影节最佳外语片奖。他希望今后有机会拍出更多与重庆有关的电影，让家乡更广为人知。O网页链接 ​​​​                                            ", 2015-7-28 11:35,4,1,12,人民微管家,Ctb8MCULw
66,"
                                                                                                    #温馨提示#【换了新国标ETC的用户注意！每年缴了年票路桥费后，还要去ETC网点激活】重庆高速集团提醒，目前，用户在申领国标卡ETC（即通渝卡）时，已将路桥费信息同步到国标卡，无需到ETC网点重新激活。次年及以后购买路桥费年票后，则需到ETC营业厅激活路桥信息，以免系统重复扣取25元的路桥费。 ​​​​                                            ", 2015-7-28 10:55,21,8,1,人民微管家,CtaSydNso
67,"
                                                                                                    【重庆再签1300亿元PPP合作项目】昨日，我市再次集中签约33个PPP合作项目，总额1300亿元，另外还发布了500亿元的储备项目。这次签约的这批项目，不仅数量多，涵盖面广，既有高速公路、轨道交通等基础设施，也包括社会停车场、医院、保障房等民生项目。O重庆再签1300亿元PPP合作项目 ​​​​                                            ", 2015-7-28 10:10,33,15,25,人民微管家,CtaAi9Xfq
68,"
                                                                                                    【世界肝炎日 “肝”无小事！】今天是世界卫生组织确定的“世界肝炎日”，主题是“抗击肝炎，预防先行”。疫苗接种使我国甲肝和乙肝的发病率明显降低，但人们对危害非常严重的丙肝、酒精肝的关注和重视程度还远远不够。戳图，了解，保护好你的肝，别让它不时“颤”！央视 ​​​​                                            ", 2015-7-28 09:30,27,2,赞,人民微管家,Ctak3qyYl
69,"
                                                                                                    #生活百科#【夏季喝水，你需要掌握6个技巧】闷热的三伏天里，人体出汗量明显增多，饮水也因此成为夏季重要的“养生课”。但你知道吗？相比其他季节，此时喝水还有很多独特的讲究。戳图↓，教你如何在炎炎夏日健康补水。（生命时报） ​​​​                                            ", 2015-7-28 08:45,30,1,7,人民微管家,Cta1N7Etb
70,"
                                                                                                    #天气早参考#【高温难耐 警惕“情绪中暑”  今天高温持续】今日我市东南部及东北部部分地区多云有阵雨或分散阵雨[闪电]，其余地区多云，午后局地有阵雨或雷雨。大部地区气温23～38℃，城口及东南部20～37℃。主城区：多云，26～36℃。 ​​​​                                            ", 2015-7-28 08:03,8,评论,7,人民微管家,Ct9KK94AV
71,"
                                                                                                    #生活百科#【空调这样吹才最省电！原来你一直花冤枉钱】夏天耗电多，很多人都会有这样的习惯：外出买点东西必定关掉空调，或将风量设定到最弱。然而这些看似省电的做法，其实反而更耗电！空调省电十大窍门，必须get√~@威海发布 ​​​​                                            ", 2015-7-27 19:25,46,3,14,人民微管家,Ct4N4kQca
72,"
                                                                                                    #轻松一刻#【青瓜玉露】黄瓜洗净后，切成小段，放入搅拌机中 倒入一些牛奶，搅打成汁 再倒入剩余的牛奶，倒入蜂蜜，继续搅拌匀，将冰块放入杯中，将打好的黄瓜汁倒入杯中即可~ 在这炎热的夏天有它在，该有多爽啊 ​​​​                                            ", 2015-7-27 18:25,6,2,9,人民微管家,Ct4oI58ML
73,"
                                                                                                    【上缙云山避暑 可到红旗河沟坐公交啦】市北部公交公司消息，8月1日起，将投放高级空调公交车运营红旗河沟至缙云山一线，暂定运行时间为每周六及周日两天，发车时间为红旗河沟站7:30、8:30，缙云山站10:00、11：00、17:00、18:00，沿途停靠加州、北环、三花石、缙云山，票价10元。（重庆日报） ​​​​                                            ", 2015-7-27 17:35,18,8,25,人民微管家,Ct44pzVyb
74,"
                                                                                                    #抗战胜利70周年#【纪念活动唯一指定标识出炉】近日，国新办发布中国人民抗日战争暨世界反法西斯战争胜利70周年纪念活动标识。该标识以 "" 70 ""、""1945-2015 ""、和平鸽及""V""字长城图案为设计元素。注意：①使用时不得变形或变色；②不得用于商业用途；③不得用于私人活动。(央视新闻) ​​​​                                            ", 2015-7-27 16:56,7,3,8,人民微管家,Ct3OAfNwX
75,"
                                                                                                    【首批30个中国历史文化街区名单 重庆磁器口入选】近日，北京什刹海、南锣鼓巷因商业味太浓落选今年4月国家历史文化街区评选一事引热议。而这次评选中，北京市皇城历史文化街区、上海外滩、重庆磁器口等30个历史文化街区，因为完整保留了传统格局、历史风貌而胜出↓↓有你家乡的吗？一起去看看！ ​​​​                                            ", 2015-7-27 16:10,12,1,12,人民微管家,Ct3vV7p9z
76,"
                                                                                                    【当两江新区穿上“透视装”】当时尚的服装设计手稿遇上了两江新区，什么样的布料都瞬间黯然失色，以新区繁华的城市风光为背景，秀美的山外风景为底色，这样的“透视装”势必风光无限。一场“两江之景”时装大赛拉开序幕，假若重庆妹儿穿上这华美衣服的景区，定会让小伙们眼前一亮。@两江新区发布 ​​​​                                            ", 2015-7-27 15:30,28,4,41,人民微管家,Ct3fGmJhV
